End date,"12/17/2016"
Specimen label,"6CT_43"
"1.00800","0.08412","0.00249"
"1.01400","0.08466","0.00245"
"1.02000","0.08514","0.00242"
"1.02600","0.08562","0.00245"
"1.03200","0.08616","0.00244"
"1.03800","0.08664","0.00238"
"1.04400","0.08717","0.00236"
"1.05000","0.08765","0.00236"
"1.05600","0.08819","0.00233"
"1.06200","0.08867","0.00237"
"1.06800","0.08921","0.00241"
"1.07400","0.08968","0.00237"
"1.08000","0.09022","0.00238"
"1.08600","0.09070","0.00240"
"1.09200","0.09124","0.00244"
"1.09800","0.09172","0.00252"
"1.10400","0.09220","0.00258"
"1.11000","0.09267","0.00260"
"1.11600","0.09321","0.00256"
"1.12200","0.09369","0.00253"
"1.12800","0.09417","0.00252"
"1.13400","0.09465","0.00254"
"1.14000","0.09518","0.00251"
"1.14600","0.09566","0.00245"
"1.15200","0.09614","0.00243"
"1.15800","0.09668","0.00247"
"1.16400","0.09716","0.00251"
"1.17000","0.09770","0.00250"
"1.17600","0.09817","0.00242"
"1.18200","0.09865","0.00234"
"1.18800","0.09919","0.00230"
"1.19400","0.09967","0.00234"
"1.20000","0.10021","0.00237"
"1.20600","0.10069","0.00235"
"1.21200","0.10122","0.00241"
"1.21800","0.10176","0.00246"
"1.22400","0.10224","0.00247"
"1.23000","0.10278","0.00248"
"1.23600","0.10326","0.00253"
"1.24200","0.10373","0.00260"
"1.24800","0.10421","0.00269"
"1.25400","0.10469","0.00270"
"1.26000","0.10517","0.00275"
"1.26600","0.10571","0.00276"
"1.27200","0.10619","0.00279"
"1.27800","0.10666","0.00284"
"1.28400","0.10720","0.00284"
"1.29000","0.10768","0.00283"
"1.29600","0.10822","0.00285"
"1.30200","0.10870","0.00288"
"1.30800","0.10918","0.00288"
"1.31400","0.10971","0.00292"
"1.32000","0.11019","0.00298"
"1.32600","0.11073","0.00309"
"1.33200","0.11121","0.00309"
"1.33800","0.11175","0.00306"
"1.34400","0.11222","0.00308"
"1.35000","0.11276","0.00312"
"1.35600","0.11324","0.00314"
"1.36200","0.11378","0.00312"
"1.36800","0.11426","0.00304"
"1.37400","0.11474","0.00300"
"1.38000","0.11527","0.00293"
"1.38600","0.11575","0.00289"
"1.39200","0.11623","0.00292"
"1.39800","0.11671","0.00296"
"1.40400","0.11719","0.00294"
"1.41000","0.11767","0.00293"
"1.41600","0.11820","0.00293"
"1.42200","0.11868","0.00293"
"1.42800","0.11916","0.00292"
"1.43400","0.11964","0.00279"
"1.44000","0.12018","0.00269"
"1.44600","0.12066","0.00266"
"1.45200","0.12113","0.00269"
"1.45800","0.12161","0.00280"
"1.46400","0.12215","0.00293"
"1.47000","0.12263","0.00303"
"1.47600","0.12311","0.00314"
"1.48200","0.12364","0.00315"
"1.48800","0.12412","0.00317"
"1.49400","0.12466","0.00329"
"1.50000","0.12514","0.00332"
"1.50600","0.12568","0.00324"
"1.51200","0.12616","0.00313"
"1.51800","0.12663","0.00294"
"1.52400","0.12711","0.00276"
"1.53000","0.12765","0.00265"
"1.53600","0.12813","0.00260"
"1.54200","0.12861","0.00264"
"1.54800","0.12915","0.00269"
"1.55400","0.12962","0.00274"
"1.56000","0.13010","0.00283"
"1.56600","0.13064","0.00295"
"1.57200","0.13112","0.00301"
"1.57800","0.13160","0.00304"
"1.58400","0.13213","0.00299"
"1.59000","0.13261","0.00294"
"1.59600","0.13309","0.00299"
"1.60200","0.13363","0.00303"
"1.60800","0.13411","0.00304"
"1.61400","0.13465","0.00299"
"1.62000","0.13512","0.00295"
"1.62600","0.13566","0.00294"
"1.63200","0.13614","0.00296"
"1.63800","0.13668","0.00303"
"1.64400","0.13722","0.00314"
"1.65000","0.13770","0.00315"
"1.65600","0.13823","0.00316"
"1.66200","0.13871","0.00317"
"1.66800","0.13919","0.00323"
"1.67400","0.13973","0.00324"
"1.68000","0.14021","0.00318"
"1.68600","0.14068","0.00311"
"1.69200","0.14122","0.00311"
"1.69800","0.14170","0.00314"
"1.70400","0.14218","0.00308"
"1.71000","0.14272","0.00304"
"1.71600","0.14320","0.00302"
"1.72200","0.14367","0.00300"
"1.72800","0.14421","0.00302"
"1.73400","0.14469","0.00303"
"1.74000","0.14517","0.00304"
"1.74600","0.14571","0.00307"
"1.75200","0.14619","0.00311"
"1.75800","0.14672","0.00314"
"1.76400","0.14720","0.00309"
"1.77000","0.14774","0.00303"
"1.77600","0.14822","0.00307"
"1.78200","0.14876","0.00310"
"1.78800","0.14923","0.00305"
"1.79400","0.14971","0.00313"
"1.80000","0.15025","0.00326"
"1.80600","0.15073","0.00343"
"1.81200","0.15121","0.00354"
"1.81800","0.15169","0.00355"
"1.82400","0.15216","0.00345"
"1.83000","0.15270","0.00331"
"1.83600","0.15318","0.00318"
"1.84200","0.15366","0.00309"
"1.84800","0.15420","0.00306"
"1.85400","0.15468","0.00306"
"1.86000","0.15515","0.00309"
"1.86600","0.15569","0.00307"
"1.87200","0.15617","0.00305"
"1.87800","0.15671","0.00306"
"1.88400","0.15719","0.00307"
"1.89000","0.15766","0.00309"
"1.89600","0.15820","0.00312"
"1.90200","0.15868","0.00314"
"1.90800","0.15916","0.00320"
"1.91400","0.15970","0.00327"
"1.92000","0.16018","0.00327"
"1.92600","0.16071","0.00329"
"1.93200","0.16119","0.00328"
"1.93800","0.16173","0.00329"
"1.94400","0.16221","0.00335"
"1.95000","0.16275","0.00338"
"1.95600","0.16323","0.00334"
"1.96200","0.16370","0.00334"
"1.96800","0.16418","0.00333"
"1.97400","0.16472","0.00331"
"1.98000","0.16520","0.00331"
"1.98600","0.16568","0.00328"
"1.99200","0.16616","0.00324"
"1.99800","0.16663","0.00327"
"2.00400","0.16717","0.00333"
"2.01000","0.16765","0.00338"
"2.01600","0.16813","0.00343"
"2.02200","0.16867","0.00343"
"2.02800","0.16914","0.00346"
"2.03400","0.16962","0.00344"
"2.04000","0.17016","0.00336"
"2.04600","0.17064","0.00329"
"2.05200","0.17118","0.00324"
"2.05800","0.17166","0.00319"
"2.06400","0.17219","0.00316"
"2.07000","0.17267","0.00313"
"2.07600","0.17315","0.00314"
"2.08200","0.17369","0.00314"
"2.08800","0.17417","0.00314"
"2.09400","0.17465","0.00315"
"2.10000","0.17518","0.00320"
"2.10600","0.17566","0.00323"
"2.11200","0.17614","0.00324"
"2.11800","0.17662","0.00329"
"2.12400","0.17716","0.00334"
"2.13000","0.17763","0.00337"
"2.13600","0.17811","0.00340"
"2.14200","0.17865","0.00344"
"2.14800","0.17913","0.00342"
"2.15400","0.17967","0.00339"
"2.16000","0.18015","0.00344"
"2.16600","0.18062","0.00348"
"2.17200","0.18116","0.00346"
"2.17800","0.18164","0.00340"
"2.18400","0.18212","0.00334"
"2.19000","0.18266","0.00325"
"2.19600","0.18320","0.00320"
"2.20200","0.18367","0.00319"
"2.20800","0.18421","0.00318"
"2.21400","0.18469","0.00321"
"2.22000","0.18523","0.00325"
"2.22600","0.18571","0.00332"
"2.23200","0.18624","0.00336"
"2.23800","0.18672","0.00335"
"2.24400","0.18720","0.00334"
"2.25000","0.18774","0.00336"
"2.25600","0.18822","0.00336"
"2.26200","0.18870","0.00341"
"2.26800","0.18923","0.00342"
"2.27400","0.18971","0.00344"
"2.28000","0.19019","0.00341"
"2.28600","0.19073","0.00331"
"2.29200","0.19121","0.00323"
"2.29800","0.19169","0.00323"
"2.30400","0.19222","0.00319"
"2.31000","0.19270","0.00320"
"2.31600","0.19318","0.00320"
"2.32200","0.19372","0.00317"
"2.32800","0.19420","0.00319"
"2.33400","0.19467","0.00323"
"2.34000","0.19521","0.00328"
"2.34600","0.19569","0.00328"
"2.35200","0.19623","0.00323"
"2.35800","0.19671","0.00324"
"2.36400","0.19719","0.00328"
"2.37000","0.19772","0.00334"
"2.37600","0.19820","0.00342"
"2.38200","0.19868","0.00347"
"2.38800","0.19922","0.00347"
"2.39400","0.19970","0.00348"
"2.40000","0.20018","0.00347"
"2.40600","0.20071","0.00350"
"2.41200","0.20119","0.00354"
"2.41800","0.20167","0.00351"
"2.42400","0.20221","0.00346"
"2.43000","0.20269","0.00346"
"2.43600","0.20322","0.00354"
"2.44200","0.20370","0.00361"
"2.44800","0.20418","0.00362"
"2.45400","0.20466","0.00357"
"2.46000","0.20520","0.00356"
"2.46600","0.20568","0.00348"
"2.47200","0.20621","0.00337"
"2.47800","0.20669","0.00329"
"2.48400","0.20717","0.00318"
"2.49000","0.20771","0.00310"
"2.49600","0.20819","0.00309"
"2.50200","0.20873","0.00309"
"2.50800","0.20920","0.00310"
"2.51400","0.20968","0.00320"
"2.52000","0.21022","0.00331"
"2.52600","0.21070","0.00342"
"2.53200","0.21118","0.00356"
"2.53800","0.21165","0.00370"
"2.54400","0.21219","0.00377"
"2.55000","0.21267","0.00376"
"2.55600","0.21315","0.00374"
"2.56200","0.21369","0.00374"
"2.56800","0.21417","0.00375"
"2.57400","0.21470","0.00381"
"2.58000","0.21518","0.00385"
"2.58600","0.21566","0.00384"
"2.59200","0.21620","0.00390"
"2.59800","0.21668","0.00400"
"2.60400","0.21716","0.00409"
"2.61000","0.21769","0.00410"
"2.61600","0.21817","0.00408"
"2.62200","0.21865","0.00394"
"2.62800","0.21913","0.00378"
"2.63400","0.21967","0.00373"
"2.64000","0.22015","0.00372"
"2.64600","0.22068","0.00373"
"2.65200","0.22116","0.00369"
"2.65800","0.22164","0.00360"
"2.66400","0.22218","0.00349"
"2.67000","0.22266","0.00343"
"2.67600","0.22319","0.00356"
"2.68200","0.22367","0.00372"
"2.68800","0.22415","0.00378"
"2.69400","0.22469","0.00377"
"2.70000","0.22517","0.00378"
"2.70600","0.22565","0.00375"
"2.71200","0.22618","0.00374"
"2.71800","0.22666","0.00371"
"2.72400","0.22720","0.00370"
"2.73000","0.22768","0.00370"
"2.73600","0.22816","0.00368"
"2.74200","0.22869","0.00369"
"2.74800","0.22917","0.00367"
"2.75400","0.22965","0.00366"
"2.76000","0.23019","0.00368"
"2.76600","0.23067","0.00369"
"2.77200","0.23121","0.00367"
"2.77800","0.23168","0.00366"
"2.78400","0.23216","0.00365"
"2.79000","0.23270","0.00366"
"2.79600","0.23318","0.00369"
"2.80200","0.23372","0.00370"
"2.80800","0.23420","0.00366"
"2.81400","0.23473","0.00361"
"2.82000","0.23521","0.00361"
"2.82600","0.23569","0.00363"
"2.83200","0.23623","0.00365"
"2.83800","0.23671","0.00363"
"2.84400","0.23719","0.00363"
"2.85000","0.23772","0.00369"
"2.85600","0.23820","0.00368"
"2.86200","0.23868","0.00366"
"2.86800","0.23922","0.00363"
"2.87400","0.23970","0.00367"
"2.88000","0.24017","0.00372"
"2.88600","0.24071","0.00370"
"2.89200","0.24119","0.00373"
"2.89800","0.24173","0.00385"
"2.90400","0.24221","0.00386"
"2.91000","0.24269","0.00388"
"2.91600","0.24322","0.00386"
"2.92200","0.24370","0.00382"
"2.92800","0.24424","0.00379"
"2.93400","0.24472","0.00375"
"2.94000","0.24526","0.00378"
"2.94600","0.24573","0.00385"
"2.95200","0.24621","0.00387"
"2.95800","0.24675","0.00394"
"2.96400","0.24723","0.00400"
"2.97000","0.24777","0.00398"
"2.97600","0.24825","0.00396"
"2.98200","0.24872","0.00400"
"2.98800","0.24926","0.00405"
"2.99400","0.24974","0.00409"
"3.00000","0.25022","0.00408"
"3.00600","0.25076","0.00403"
"3.01200","0.25124","0.00399"
"3.01800","0.25177","0.00393"
"3.02400","0.25225","0.00385"
"3.03000","0.25273","0.00378"
"3.03600","0.25321","0.00378"
"3.04200","0.25369","0.00375"
"3.04800","0.25417","0.00374"
"3.05400","0.25464","0.00368"
"3.06000","0.25518","0.00368"
"3.06600","0.25566","0.00371"
"3.07200","0.25614","0.00374"
"3.07800","0.25668","0.00378"
"3.08400","0.25715","0.00377"
"3.09000","0.25763","0.00375"
"3.09600","0.25811","0.00381"
"3.10200","0.25865","0.00387"
"3.10800","0.25913","0.00385"
"3.11400","0.25961","0.00383"
"3.12000","0.26008","0.00378"
"3.12600","0.26062","0.00378"
"3.13200","0.26110","0.00375"
"3.13800","0.26158","0.00368"
"3.14400","0.26212","0.00365"
"3.15000","0.26260","0.00366"
"3.15600","0.26307","0.00377"
"3.16200","0.26361","0.00394"
"3.16800","0.26409","0.00405"
"3.17400","0.26457","0.00411"
"3.18000","0.26511","0.00413"
"3.18600","0.26559","0.00408"
"3.19200","0.26606","0.00404"
"3.19800","0.26660","0.00403"
"3.20400","0.26708","0.00399"
"3.21000","0.26762","0.00408"
"3.21600","0.26810","0.00416"
"3.22200","0.26863","0.00413"
"3.22800","0.26911","0.00409"
"3.23400","0.26965","0.00400"
"3.24000","0.27013","0.00387"
"3.24600","0.27067","0.00377"
"3.25200","0.27115","0.00372"
"3.25800","0.27168","0.00372"
"3.26400","0.27216","0.00372"
"3.27000","0.27264","0.00364"
"3.27600","0.27318","0.00358"
"3.28200","0.27366","0.00355"
"3.28800","0.27413","0.00354"
"3.29400","0.27467","0.00360"
"3.30000","0.27515","0.00367"
"3.30600","0.27569","0.00370"
"3.31200","0.27617","0.00374"
"3.31800","0.27665","0.00378"
"3.32400","0.27718","0.00386"
"3.33000","0.27766","0.00395"
"3.33600","0.27814","0.00400"
"3.34200","0.27868","0.00410"
"3.34800","0.27916","0.00409"
"3.35400","0.27970","0.00407"
"3.36000","0.28017","0.00407"
"3.36600","0.28071","0.00403"
"3.37200","0.28119","0.00403"
"3.37800","0.28173","0.00404"
"3.38400","0.28221","0.00405"
"3.39000","0.28274","0.00405"
"3.39600","0.28322","0.00399"
"3.40200","0.28370","0.00391"
"3.40800","0.28418","0.00388"
"3.41400","0.28472","0.00388"
"3.42000","0.28520","0.00390"
"3.42600","0.28567","0.00394"
"3.43200","0.28621","0.00400"
"3.43800","0.28669","0.00405"
"3.44400","0.28717","0.00410"
"3.45000","0.28765","0.00415"
"3.45600","0.28819","0.00414"
"3.46200","0.28866","0.00412"
"3.46800","0.28920","0.00413"
"3.47400","0.28968","0.00410"
"3.48000","0.29016","0.00407"
"3.48600","0.29070","0.00404"
"3.49200","0.29118","0.00405"
"3.49800","0.29171","0.00413"
"3.50400","0.29219","0.00410"
"3.51000","0.29267","0.00405"
"3.51600","0.29321","0.00400"
"3.52200","0.29369","0.00401"
"3.52800","0.29422","0.00404"
"3.53400","0.29470","0.00403"
"3.54000","0.29518","0.00403"
"3.54600","0.29572","0.00408"
"3.55200","0.29620","0.00414"
"3.55800","0.29668","0.00421"
"3.56400","0.29715","0.00431"
"3.57000","0.29769","0.00428"
"3.57600","0.29817","0.00422"
"3.58200","0.29865","0.00412"
"3.58800","0.29913","0.00407"
"3.59400","0.29967","0.00409"
"3.60000","0.30014","0.00410"
"3.60600","0.30062","0.00408"
"3.61200","0.30116","0.00412"
"3.61800","0.30164","0.00414"
"3.62400","0.30218","0.00418"
"3.63000","0.30265","0.00419"
"3.63600","0.30319","0.00411"
"3.64200","0.30367","0.00401"
"3.64800","0.30421","0.00397"
"3.65400","0.30469","0.00393"
"3.66000","0.30517","0.00402"
"3.66600","0.30570","0.00407"
"3.67200","0.30618","0.00400"
"3.67800","0.30666","0.00397"
"3.68400","0.30720","0.00394"
"3.69000","0.30768","0.00391"
"3.69600","0.30816","0.00392"
"3.70200","0.30863","0.00392"
"3.70800","0.30911","0.00393"
"3.71400","0.30965","0.00402"
"3.72000","0.31013","0.00410"
"3.72600","0.31061","0.00414"
"3.73200","0.31108","0.00418"
"3.73800","0.31162","0.00418"
"3.74400","0.31210","0.00421"
"3.75000","0.31258","0.00422"
"3.75600","0.31312","0.00417"
"3.76200","0.31360","0.00413"
"3.76800","0.31407","0.00409"
"3.77400","0.31461","0.00408"
"3.78000","0.31509","0.00407"
"3.78600","0.31563","0.00410"
"3.79200","0.31617","0.00411"
"3.79800","0.31665","0.00404"
"3.80400","0.31718","0.00390"
"3.81000","0.31766","0.00384"
"3.81600","0.31820","0.00388"
"3.82200","0.31868","0.00392"
"3.82800","0.31916","0.00400"
"3.83400","0.31969","0.00409"
"3.84000","0.32017","0.00412"
"3.84600","0.32065","0.00409"
"3.85200","0.32119","0.00408"
"3.85800","0.32167","0.00411"
"3.86400","0.32215","0.00413"
"3.87000","0.32268","0.00411"
"3.87600","0.32316","0.00409"
"3.88200","0.32370","0.00401"
"3.88800","0.32418","0.00385"
"3.89400","0.32472","0.00384"
"3.90000","0.32520","0.00388"
"3.90600","0.32567","0.00383"
"3.91200","0.32621","0.00384"
"3.91800","0.32669","0.00392"
"3.92400","0.32717","0.00402"
"3.93000","0.32771","0.00405"
"3.93600","0.32818","0.00402"
"3.94200","0.32872","0.00411"
"3.94800","0.32920","0.00419"
"3.95400","0.32968","0.00420"
"3.96000","0.33022","0.00423"
"3.96600","0.33070","0.00428"
"3.97200","0.33117","0.00432"
"3.97800","0.33165","0.00435"
"3.98400","0.33213","0.00443"
"3.99000","0.33267","0.00446"
"3.99600","0.33315","0.00450"
"4.00200","0.33363","0.00445"
"4.00800","0.33416","0.00440"
"4.01400","0.33464","0.00437"
"4.02000","0.33518","0.00435"
"4.02600","0.33566","0.00430"
"4.03200","0.33620","0.00428"
"4.03800","0.33667","0.00419"
"4.04400","0.33715","0.00412"
"4.05000","0.33769","0.00415"
"4.05600","0.33817","0.00425"
"4.06200","0.33865","0.00434"
"4.06800","0.33919","0.00438"
"4.07400","0.33966","0.00440"
"4.08000","0.34014","0.00438"
"4.08600","0.34068","0.00429"
"4.09200","0.34116","0.00421"
"4.09800","0.34170","0.00417"
"4.10400","0.34218","0.00411"
"4.11000","0.34271","0.00410"
"4.11600","0.34319","0.00404"
"4.12200","0.34367","0.00400"
"4.12800","0.34421","0.00405"
"4.13400","0.34469","0.00411"
"4.14000","0.34516","0.00415"
"4.14600","0.34570","0.00418"
"4.15200","0.34618","0.00417"
"4.15800","0.34666","0.00416"
"4.16400","0.34720","0.00413"
"4.17000","0.34768","0.00410"
"4.17600","0.34821","0.00418"
"4.18200","0.34869","0.00428"
"4.18800","0.34917","0.00426"
"4.19400","0.34971","0.00422"
"4.20000","0.35019","0.00420"
"4.20600","0.35067","0.00415"
"4.21200","0.35120","0.00413"
"4.21800","0.35168","0.00417"
"4.22400","0.35216","0.00426"
"4.23000","0.35270","0.00436"
"4.23600","0.35318","0.00436"
"4.24200","0.35366","0.00437"
"4.24800","0.35413","0.00436"
"4.25400","0.35467","0.00434"
"4.26000","0.35515","0.00433"
"4.26600","0.35563","0.00436"
"4.27200","0.35611","0.00436"
"4.27800","0.35664","0.00439"
"4.28400","0.35712","0.00438"
"4.29000","0.35766","0.00437"
"4.29600","0.35814","0.00444"
"4.30200","0.35862","0.00451"
"4.30800","0.35916","0.00454"
"4.31400","0.35963","0.00451"
"4.32000","0.36017","0.00444"
"4.32600","0.36065","0.00434"
"4.33200","0.36113","0.00423"
"4.33800","0.36167","0.00411"
"4.34400","0.36215","0.00409"
"4.35000","0.36268","0.00402"
"4.35600","0.36316","0.00397"
"4.36200","0.36364","0.00401"
"4.36800","0.36418","0.00405"
"4.37400","0.36466","0.00405"
"4.38000","0.36513","0.00412"
"4.38600","0.36567","0.00409"
"4.39200","0.36615","0.00410"
"4.39800","0.36669","0.00424"
"4.40400","0.36717","0.00430"
"4.41000","0.36765","0.00435"
"4.41600","0.36818","0.00439"
"4.42200","0.36866","0.00437"
"4.42800","0.36920","0.00434"
"4.43400","0.36968","0.00431"
"4.44000","0.37022","0.00426"
"4.44600","0.37070","0.00426"
"4.45200","0.37123","0.00422"
"4.45800","0.37171","0.00423"
"4.46400","0.37219","0.00429"
"4.47000","0.37273","0.00434"
"4.47600","0.37321","0.00435"
"4.48200","0.37368","0.00437"
"4.48800","0.37416","0.00442"
"4.49400","0.37470","0.00442"
"4.50000","0.37518","0.00451"
"4.50600","0.37566","0.00455"
"4.51200","0.37620","0.00452"
"4.51800","0.37667","0.00442"
"4.52400","0.37721","0.00438"
"4.53000","0.37769","0.00437"
"4.53600","0.37817","0.00440"
"4.54200","0.37871","0.00442"
"4.54800","0.37919","0.00441"
"4.55400","0.37966","0.00435"
"4.56000","0.38020","0.00428"
"4.56600","0.38068","0.00427"
"4.57200","0.38116","0.00422"
"4.57800","0.38170","0.00415"
"4.58400","0.38217","0.00410"
"4.59000","0.38271","0.00412"
"4.59600","0.38319","0.00421"
"4.60200","0.38367","0.00426"
"4.60800","0.38421","0.00432"
"4.61400","0.38469","0.00437"
"4.62000","0.38516","0.00439"
"4.62600","0.38570","0.00443"
"4.63200","0.38618","0.00447"
"4.63800","0.38666","0.00452"
"4.64400","0.38720","0.00456"
"4.65000","0.38768","0.00453"
"4.65600","0.38821","0.00446"
"4.66200","0.38869","0.00445"
"4.66800","0.38917","0.00439"
"4.67400","0.38971","0.00436"
"4.68000","0.39019","0.00434"
"4.68600","0.39072","0.00430"
"4.69200","0.39120","0.00427"
"4.69800","0.39168","0.00425"
"4.70400","0.39216","0.00424"
"4.71000","0.39264","0.00418"
"4.71600","0.39318","0.00416"
"4.72200","0.39365","0.00420"
"4.72800","0.39413","0.00427"
"4.73400","0.39467","0.00433"
"4.74000","0.39515","0.00431"
"4.74600","0.39569","0.00429"
"4.75200","0.39617","0.00420"
"4.75800","0.39664","0.00417"
"4.76400","0.39718","0.00418"
"4.77000","0.39766","0.00419"
"4.77600","0.39814","0.00417"
"4.78200","0.39862","0.00414"
"4.78800","0.39915","0.00411"
"4.79400","0.39963","0.00413"
"4.80000","0.40011","0.00420"
"4.80600","0.40065","0.00433"
"4.81200","0.40113","0.00447"
"4.81800","0.40167","0.00455"
"4.82400","0.40214","0.00461"
"4.83000","0.40262","0.00463"
"4.83600","0.40316","0.00457"
"4.84200","0.40364","0.00451"
"4.84800","0.40412","0.00452"
"4.85400","0.40466","0.00449"
"4.86000","0.40513","0.00446"
"4.86600","0.40567","0.00441"
"4.87200","0.40615","0.00435"
"4.87800","0.40663","0.00432"
"4.88400","0.40717","0.00434"
"4.89000","0.40765","0.00444"
"4.89600","0.40818","0.00460"
