End date,"1/8/2017"
Specimen label,"11AT_86"
"2.14200","0.17853","0.00075"
"2.14800","0.17907","0.00085"
"2.15400","0.17955","0.00087"
"2.16000","0.18009","0.00080"
"2.16600","0.18056","0.00066"
"2.17200","0.18110","0.00054"
"2.17800","0.18158","0.00052"
"2.18400","0.18212","0.00059"
"2.19000","0.18266","0.00070"
"2.19600","0.18314","0.00073"
"2.20200","0.18367","0.00060"
"2.20800","0.18415","0.00047"
"2.21400","0.18463","0.00034"
"2.22000","0.18511","0.00036"
"2.22600","0.18565","0.00045"
"2.23200","0.18612","0.00061"
"2.23800","0.18660","0.00076"
"2.24400","0.18714","0.00085"
"2.25000","0.18762","0.00083"
"2.25600","0.18816","0.00073"
"2.26200","0.18864","0.00058"
"2.26800","0.18911","0.00045"
"2.27400","0.18965","0.00031"
"2.28000","0.19013","0.00028"
"2.28600","0.19067","0.00038"
"2.29200","0.19115","0.00041"
"2.29800","0.19163","0.00050"
"2.30400","0.19216","0.00060"
"2.31000","0.19264","0.00076"
"2.31600","0.19318","0.00093"
"2.32200","0.19366","0.00100"
"2.32800","0.19420","0.00100"
"2.33400","0.19467","0.00104"
"2.34000","0.19521","0.00101"
"2.34600","0.19569","0.00099"
"2.35200","0.19617","0.00092"
"2.35800","0.19671","0.00074"
"2.36400","0.19719","0.00051"
"2.37000","0.19766","0.00033"
"2.37600","0.19814","0.00013"
"2.38200","0.19868","0.00010"
"2.38800","0.19916","0.00019"
"2.39400","0.19964","0.00028"
"2.40000","0.20012","0.00029"
"2.40600","0.20065","0.00023"
"2.41200","0.20113","0.00020"
"2.41800","0.20161","0.00024"
"2.42400","0.20215","0.00026"
"2.43000","0.20263","0.00033"
"2.43600","0.20311","0.00035"
"2.44200","0.20364","0.00035"
"2.44800","0.20412","0.00031"
"2.45400","0.20460","0.00034"
"2.46000","0.20514","0.00044"
"2.46600","0.20562","0.00047"
"2.47200","0.20615","0.00043"
"2.47800","0.20663","0.00044"
"2.48400","0.20717","0.00046"
"2.49000","0.20765","0.00042"
"2.49600","0.20813","0.00028"
"2.50200","0.20861","0.00008"
"2.50800","0.20914","-0.00006"
"2.51400","0.20962","-0.00003"
"2.52000","0.21010","0.00018"
"2.52600","0.21064","0.00036"
"2.53200","0.21112","0.00042"
"2.53800","0.21160","0.00049"
"2.54400","0.21213","0.00066"
"2.55000","0.21261","0.00075"
"2.55600","0.21309","0.00069"
"2.56200","0.21363","0.00057"
"2.56800","0.21411","0.00047"
"2.57400","0.21458","0.00036"
"2.58000","0.21512","0.00021"
"2.58600","0.21560","0.00017"
"2.59200","0.21608","0.00010"
"2.59800","0.21662","-0.00001"
"2.60400","0.21710","-0.00009"
"2.61000","0.21757","-0.00010"
"2.61600","0.21811","-0.00004"
"2.62200","0.21859","0.00003"
"2.62800","0.21913","0.00008"
"2.63400","0.21961","0.00009"
"2.64000","0.22009","0.00010"
"2.64600","0.22056","0.00017"
"2.65200","0.22110","0.00036"
"2.65800","0.22158","0.00041"
"2.66400","0.22206","0.00037"
"2.67000","0.22254","0.00047"
"2.67600","0.22307","0.00060"
"2.68200","0.22355","0.00063"
"2.68800","0.22409","0.00056"
"2.69400","0.22457","0.00050"
"2.70000","0.22505","0.00038"
"2.70600","0.22559","0.00025"
"2.71200","0.22606","0.00029"
"2.71800","0.22654","0.00032"
"2.72400","0.22708","0.00022"
"2.73000","0.22756","0.00015"
"2.73600","0.22810","0.00020"
"2.74200","0.22858","0.00033"
"2.74800","0.22911","0.00042"
"2.75400","0.22959","0.00054"
"2.76000","0.23013","0.00073"
"2.76600","0.23061","0.00084"
"2.77200","0.23115","0.00081"
"2.77800","0.23162","0.00088"
"2.78400","0.23216","0.00098"
"2.79000","0.23264","0.00103"
"2.79600","0.23312","0.00099"
"2.80200","0.23366","0.00087"
"2.80800","0.23414","0.00075"
"2.81400","0.23461","0.00063"
"2.82000","0.23515","0.00056"
"2.82600","0.23563","0.00059"
"2.83200","0.23617","0.00057"
"2.83800","0.23665","0.00052"
"2.84400","0.23713","0.00056"
"2.85000","0.23766","0.00053"
"2.85600","0.23814","0.00046"
"2.86200","0.23862","0.00036"
"2.86800","0.23910","0.00029"
"2.87400","0.23964","0.00027"
"2.88000","0.24011","0.00032"
"2.88600","0.24065","0.00040"
"2.89200","0.24113","0.00061"
"2.89800","0.24167","0.00090"
"2.90400","0.24215","0.00108"
"2.91000","0.24269","0.00100"
"2.91600","0.24316","0.00088"
"2.92200","0.24370","0.00086"
"2.92800","0.24418","0.00084"
"2.93400","0.24466","0.00081"
"2.94000","0.24514","0.00084"
"2.94600","0.24568","0.00076"
"2.95200","0.24615","0.00055"
"2.95800","0.24663","0.00040"
"2.96400","0.24711","0.00025"
"2.97000","0.24765","0.00025"
"2.97600","0.24813","0.00032"
"2.98200","0.24860","0.00039"
"2.98800","0.24914","0.00044"
"2.99400","0.24962","0.00045"
"3.00000","0.25010","0.00045"
"3.00600","0.25064","0.00040"
"3.01200","0.25112","0.00035"
"3.01800","0.25159","0.00039"
"3.02400","0.25213","0.00037"
"3.03000","0.25261","0.00033"
"3.03600","0.25315","0.00036"
"3.04200","0.25363","0.00037"
"3.04800","0.25417","0.00045"
"3.05400","0.25464","0.00058"
"3.06000","0.25512","0.00075"
"3.06600","0.25566","0.00093"
"3.07200","0.25614","0.00106"
"3.07800","0.25662","0.00102"
"3.08400","0.25710","0.00088"
"3.09000","0.25757","0.00072"
"3.09600","0.25811","0.00058"
"3.10200","0.25859","0.00052"
"3.10800","0.25907","0.00047"
"3.11400","0.25961","0.00040"
"3.12000","0.26008","0.00038"
"3.12600","0.26062","0.00043"
"3.13200","0.26110","0.00049"
"3.13800","0.26158","0.00056"
"3.14400","0.26212","0.00062"
"3.15000","0.26260","0.00061"
"3.15600","0.26307","0.00065"
"3.16200","0.26361","0.00072"
"3.16800","0.26409","0.00082"
"3.17400","0.26457","0.00088"
"3.18000","0.26511","0.00091"
"3.18600","0.26559","0.00093"
"3.19200","0.26612","0.00089"
"3.19800","0.26660","0.00090"
"3.20400","0.26714","0.00088"
"3.21000","0.26762","0.00098"
"3.21600","0.26810","0.00103"
"3.22200","0.26863","0.00096"
"3.22800","0.26911","0.00087"
"3.23400","0.26959","0.00086"
"3.24000","0.27013","0.00079"
"3.24600","0.27061","0.00072"
"3.25200","0.27109","0.00076"
"3.25800","0.27156","0.00082"
"3.26400","0.27210","0.00088"
"3.27000","0.27258","0.00096"
"3.27600","0.27306","0.00091"
"3.28200","0.27360","0.00079"
"3.28800","0.27408","0.00069"
"3.29400","0.27455","0.00072"
"3.30000","0.27509","0.00087"
"3.30600","0.27557","0.00097"
"3.31200","0.27611","0.00097"
"3.31800","0.27659","0.00093"
"3.32400","0.27712","0.00079"
"3.33000","0.27760","0.00064"
"3.33600","0.27814","0.00062"
"3.34200","0.27862","0.00067"
"3.34800","0.27916","0.00060"
"3.35400","0.27964","0.00048"
"3.36000","0.28011","0.00039"
"3.36600","0.28065","0.00033"
"3.37200","0.28113","0.00034"
"3.37800","0.28161","0.00040"
"3.38400","0.28215","0.00055"
"3.39000","0.28263","0.00056"
"3.39600","0.28310","0.00045"
"3.40200","0.28364","0.00029"
"3.40800","0.28412","0.00024"
"3.41400","0.28460","0.00023"
"3.42000","0.28514","0.00031"
"3.42600","0.28561","0.00047"
"3.43200","0.28615","0.00064"
"3.43800","0.28663","0.00069"
"3.44400","0.28717","0.00071"
"3.45000","0.28765","0.00082"
"3.45600","0.28819","0.00090"
"3.46200","0.28866","0.00098"
"3.46800","0.28914","0.00110"
"3.47400","0.28968","0.00110"
"3.48000","0.29016","0.00096"
"3.48600","0.29064","0.00078"
"3.49200","0.29118","0.00072"
"3.49800","0.29165","0.00072"
"3.50400","0.29213","0.00065"
"3.51000","0.29267","0.00061"
"3.51600","0.29315","0.00068"
"3.52200","0.29363","0.00080"
"3.52800","0.29416","0.00074"
"3.53400","0.29464","0.00072"
"3.54000","0.29512","0.00067"
"3.54600","0.29560","0.00052"
"3.55200","0.29614","0.00051"
"3.55800","0.29662","0.00055"
"3.56400","0.29709","0.00047"
"3.57000","0.29757","0.00042"
"3.57600","0.29811","0.00047"
"3.58200","0.29859","0.00051"
"3.58800","0.29907","0.00045"
"3.59400","0.29961","0.00037"
"3.60000","0.30008","0.00044"
"3.60600","0.30062","0.00058"
"3.61200","0.30110","0.00064"
"3.61800","0.30158","0.00076"
"3.62400","0.30212","0.00084"
"3.63000","0.30259","0.00079"
"3.63600","0.30307","0.00074"
"3.64200","0.30355","0.00076"
"3.64800","0.30409","0.00079"
"3.65400","0.30457","0.00082"
"3.66000","0.30511","0.00092"
"3.66600","0.30558","0.00098"
"3.67200","0.30606","0.00090"
"3.67800","0.30660","0.00080"
"3.68400","0.30708","0.00066"
"3.69000","0.30756","0.00061"
"3.69600","0.30810","0.00071"
"3.70200","0.30857","0.00074"
"3.70800","0.30905","0.00079"
"3.71400","0.30953","0.00082"
"3.72000","0.31007","0.00081"
"3.72600","0.31055","0.00072"
"3.73200","0.31103","0.00055"
"3.73800","0.31150","0.00046"
"3.74400","0.31204","0.00044"
"3.75000","0.31252","0.00047"
"3.75600","0.31306","0.00055"
"3.76200","0.31354","0.00066"
"3.76800","0.31407","0.00070"
"3.77400","0.31455","0.00072"
"3.78000","0.31509","0.00073"
"3.78600","0.31557","0.00068"
"3.79200","0.31611","0.00070"
"3.79800","0.31659","0.00071"
"3.80400","0.31706","0.00066"
"3.81000","0.31760","0.00063"
"3.81600","0.31808","0.00067"
"3.82200","0.31862","0.00068"
"3.82800","0.31910","0.00079"
"3.83400","0.31958","0.00093"
"3.84000","0.32011","0.00093"
"3.84600","0.32065","0.00080"
"3.85200","0.32113","0.00070"
"3.85800","0.32161","0.00064"
"3.86400","0.32215","0.00049"
"3.87000","0.32262","0.00045"
"3.87600","0.32310","0.00048"
"3.88200","0.32358","0.00044"
"3.88800","0.32412","0.00038"
"3.89400","0.32460","0.00038"
"3.90000","0.32508","0.00034"
"3.90600","0.32561","0.00030"
"3.91200","0.32609","0.00032"
"3.91800","0.32663","0.00044"
"3.92400","0.32711","0.00048"
"3.93000","0.32759","0.00056"
"3.93600","0.32812","0.00067"
"3.94200","0.32860","0.00079"
"3.94800","0.32908","0.00080"
"3.95400","0.32962","0.00072"
"3.96000","0.33010","0.00069"
"3.96600","0.33064","0.00068"
"3.97200","0.33111","0.00062"
"3.97800","0.33159","0.00071"
"3.98400","0.33213","0.00091"
"3.99000","0.33261","0.00106"
"3.99600","0.33315","0.00106"
"4.00200","0.33363","0.00096"
"4.00800","0.33416","0.00093"
"4.01400","0.33464","0.00089"
"4.02000","0.33512","0.00082"
"4.02600","0.33566","0.00079"
"4.03200","0.33614","0.00080"
"4.03800","0.33662","0.00071"
"4.04400","0.33715","0.00062"
"4.05000","0.33763","0.00069"
"4.05600","0.33811","0.00069"
"4.06200","0.33865","0.00062"
"4.06800","0.33913","0.00049"
"4.07400","0.33966","0.00038"
"4.08000","0.34014","0.00032"
"4.08600","0.34062","0.00042"
"4.09200","0.34116","0.00045"
"4.09800","0.34164","0.00049"
"4.10400","0.34212","0.00056"
"4.11000","0.34265","0.00065"
"4.11600","0.34313","0.00070"
"4.12200","0.34367","0.00070"
"4.12800","0.34415","0.00064"
"4.13400","0.34463","0.00060"
"4.14000","0.34511","0.00064"
"4.14600","0.34564","0.00064"
"4.15200","0.34612","0.00057"
"4.15800","0.34660","0.00054"
"4.16400","0.34708","0.00051"
"4.17000","0.34762","0.00045"
"4.17600","0.34809","0.00055"
"4.18200","0.34857","0.00070"
"4.18800","0.34911","0.00069"
"4.19400","0.34959","0.00061"
"4.20000","0.35007","0.00064"
"4.20600","0.35061","0.00078"
"4.21200","0.35108","0.00100"
"4.21800","0.35162","0.00115"
"4.22400","0.35210","0.00112"
"4.23000","0.35258","0.00102"
"4.23600","0.35312","0.00087"
"4.24200","0.35360","0.00080"
"4.24800","0.35407","0.00065"
"4.25400","0.35461","0.00057"
"4.26000","0.35509","0.00059"
"4.26600","0.35557","0.00067"
"4.27200","0.35611","0.00076"
"4.27800","0.35658","0.00090"
"4.28400","0.35706","0.00089"
"4.29000","0.35760","0.00083"
"4.29600","0.35808","0.00089"
"4.30200","0.35856","0.00098"
"4.30800","0.35910","0.00108"
"4.31400","0.35957","0.00111"
"4.32000","0.36011","0.00107"
"4.32600","0.36059","0.00089"
"4.33200","0.36113","0.00074"
"4.33800","0.36161","0.00062"
"4.34400","0.36215","0.00059"
"4.35000","0.36262","0.00058"
"4.35600","0.36316","0.00061"
"4.36200","0.36364","0.00057"
"4.36800","0.36412","0.00063"
"4.37400","0.36460","0.00060"
"4.38000","0.36513","0.00046"
"4.38600","0.36561","0.00049"
"4.39200","0.36609","0.00061"
"4.39800","0.36663","0.00080"
"4.40400","0.36711","0.00096"
"4.41000","0.36765","0.00113"
"4.41600","0.36812","0.00128"
"4.42200","0.36860","0.00131"
"4.42800","0.36908","0.00130"
"4.43400","0.36962","0.00129"
"4.44000","0.37010","0.00124"
"4.44600","0.37064","0.00115"
"4.45200","0.37111","0.00110"
"4.45800","0.37165","0.00109"
"4.46400","0.37213","0.00104"
"4.47000","0.37267","0.00098"
"4.47600","0.37315","0.00108"
"4.48200","0.37368","0.00111"
"4.48800","0.37416","0.00103"
"4.49400","0.37470","0.00097"
"4.50000","0.37518","0.00089"
"4.50600","0.37566","0.00089"
"4.51200","0.37614","0.00090"
"4.51800","0.37667","0.00096"
"4.52400","0.37715","0.00094"
"4.53000","0.37763","0.00083"
"4.53600","0.37811","0.00079"
"4.54200","0.37865","0.00090"
"4.54800","0.37913","0.00089"
"4.55400","0.37966","0.00079"
"4.56000","0.38014","0.00074"
"4.56600","0.38062","0.00076"
"4.57200","0.38116","0.00080"
"4.57800","0.38164","0.00079"
"4.58400","0.38211","0.00091"
"4.59000","0.38259","0.00100"
"4.59600","0.38313","0.00101"
"4.60200","0.38361","0.00095"
"4.60800","0.38415","0.00078"
"4.61400","0.38469","0.00064"
"4.62000","0.38516","0.00057"
"4.62600","0.38570","0.00059"
"4.63200","0.38618","0.00073"
"4.63800","0.38666","0.00088"
"4.64400","0.38720","0.00101"
"4.65000","0.38768","0.00106"
"4.65600","0.38815","0.00118"
"4.66200","0.38863","0.00127"
"4.66800","0.38911","0.00131"
"4.67400","0.38965","0.00124"
"4.68000","0.39013","0.00102"
"4.68600","0.39061","0.00078"
"4.69200","0.39108","0.00064"
"4.69800","0.39156","0.00054"
"4.70400","0.39210","0.00037"
"4.71000","0.39258","0.00028"
"4.71600","0.39306","0.00043"
"4.72200","0.39359","0.00065"
"4.72800","0.39407","0.00074"
"4.73400","0.39455","0.00075"
"4.74000","0.39509","0.00079"
"4.74600","0.39557","0.00084"
"4.75200","0.39611","0.00092"
"4.75800","0.39658","0.00092"
"4.76400","0.39712","0.00085"
"4.77000","0.39760","0.00080"
"4.77600","0.39808","0.00083"
"4.78200","0.39862","0.00090"
"4.78800","0.39910","0.00094"
"4.79400","0.39957","0.00101"
"4.80000","0.40011","0.00109"
"4.80600","0.40059","0.00110"
"4.81200","0.40107","0.00103"
"4.81800","0.40161","0.00100"
"4.82400","0.40208","0.00090"
"4.83000","0.40256","0.00082"
"4.83600","0.40304","0.00079"
"4.84200","0.40358","0.00073"
"4.84800","0.40406","0.00068"
"4.85400","0.40454","0.00074"
"4.86000","0.40507","0.00087"
"4.86600","0.40555","0.00100"
"4.87200","0.40603","0.00099"
"4.87800","0.40657","0.00097"
