End date,"1/8/2017"
Specimen label,"19AG_UNK"
Maximum Load,"0.01075",N

Time,Extension,Load
(s),(mm),(N)
"48.85800","4.07161","0.00887"
"48.86400","4.07209","0.00881"
"48.87000","4.07262","0.00878"
"48.87600","4.07310","0.00886"
"48.88200","4.07364","0.00891"
"48.88800","4.07412","0.00892"
"48.89400","4.07460","0.00895"
"48.90000","4.07514","0.00890"
"48.90600","4.07561","0.00887"
"48.91200","4.07609","0.00886"
"48.91800","4.07663","0.00873"
"48.92400","4.07711","0.00871"
"48.93000","4.07759","0.00876"
"48.93600","4.07812","0.00876"
"48.94200","4.07860","0.00869"
"48.94800","4.07908","0.00871"
"48.95400","4.07956","0.00875"
"48.96000","4.08010","0.00874"
"48.96600","4.08058","0.00866"
"48.97200","4.08105","0.00859"
"48.97800","4.08153","0.00860"
"48.98400","4.08207","0.00856"
"48.99000","4.08255","0.00854"
"48.99600","4.08309","0.00860"
"49.00200","4.08357","0.00867"
"49.00800","4.08410","0.00877"
"49.01400","4.08458","0.00882"
"49.02000","4.08512","0.00880"
"49.02600","4.08560","0.00877"
"49.03200","4.08614","0.00872"
"49.03800","4.08661","0.00866"
"49.04400","4.08715","0.00869"
"49.05000","4.08763","0.00873"
"49.05600","4.08817","0.00875"
"49.06200","4.08865","0.00873"
"49.06800","4.08913","0.00863"
"49.07400","4.08966","0.00852"
"49.08000","4.09014","0.00845"
"49.08600","4.09068","0.00847"
"49.09200","4.09116","0.00859"
"49.09800","4.09170","0.00867"
"49.10400","4.09218","0.00873"
"49.11000","4.09265","0.00885"
"49.11600","4.09319","0.00891"
"49.12200","4.09367","0.00898"
"49.12800","4.09415","0.00905"
"49.13400","4.09469","0.00901"
"49.14000","4.09516","0.00885"
"49.14600","4.09564","0.00881"
"49.15200","4.09618","0.00884"
"49.15800","4.09666","0.00886"
"49.16400","4.09714","0.00885"
"49.17000","4.09768","0.00880"
"49.17600","4.09815","0.00881"
"49.18200","4.09869","0.00879"
"49.18800","4.09917","0.00880"
"49.19400","4.09971","0.00881"
"49.20000","4.10019","0.00875"
"49.20600","4.10067","0.00869"
"49.21200","4.10120","0.00867"
"49.21800","4.10168","0.00862"
"49.22400","4.10216","0.00856"
"49.23000","4.10270","0.00862"
"49.23600","4.10318","0.00873"
"49.24200","4.10365","0.00884"
"49.24800","4.10413","0.00887"
"49.25400","4.10467","0.00882"
"49.26000","4.10515","0.00884"
"49.26600","4.10569","0.00883"
"49.27200","4.10617","0.00883"
"49.27800","4.10664","0.00884"
"49.28400","4.10718","0.00879"
"49.29000","4.10766","0.00875"
"49.29600","4.10814","0.00875"
"49.30200","4.10868","0.00866"
"49.30800","4.10916","0.00864"
"49.31400","4.10963","0.00864"
"49.32000","4.11011","0.00862"
"49.32600","4.11065","0.00865"
"49.33200","4.11113","0.00865"
"49.33800","4.11167","0.00864"
"49.34400","4.11214","0.00866"
"49.35000","4.11262","0.00868"
"49.35600","4.11316","0.00868"
"49.36200","4.11364","0.00869"
"49.36800","4.11412","0.00865"
"49.37400","4.11466","0.00860"
"49.38000","4.11513","0.00861"
"49.38600","4.11561","0.00865"
"49.39200","4.11609","0.00871"
"49.39800","4.11663","0.00869"
"49.40400","4.11711","0.00861"
"49.41000","4.11765","0.00860"
"49.41600","4.11812","0.00863"
"49.42200","4.11860","0.00871"
"49.42800","4.11914","0.00878"
"49.43400","4.11962","0.00873"
"49.44000","4.12010","0.00862"
"49.44600","4.12064","0.00850"
"49.45200","4.12111","0.00839"
"49.45800","4.12159","0.00832"
"49.46400","4.12213","0.00828"
"49.47000","4.12261","0.00823"
"49.47600","4.12309","0.00819"
"49.48200","4.12362","0.00812"
"49.48800","4.12410","0.00809"
"49.49400","4.12464","0.00821"
"49.50000","4.12512","0.00830"
"49.50600","4.12566","0.00831"
"49.51200","4.12614","0.00835"
"49.51800","4.12661","0.00843"
"49.52400","4.12715","0.00857"
"49.53000","4.12763","0.00862"
"49.53600","4.12811","0.00862"
"49.54200","4.12859","0.00860"
"49.54800","4.12912","0.00863"
"49.55400","4.12960","0.00863"
"49.56000","4.13008","0.00864"
"49.56600","4.13062","0.00856"
"49.57200","4.13110","0.00845"
"49.57800","4.13164","0.00836"
"49.58400","4.13211","0.00825"
"49.59000","4.13265","0.00816"
"49.59600","4.13313","0.00824"
"49.60200","4.13361","0.00837"
"49.60800","4.13415","0.00848"
"49.61400","4.13463","0.00848"
"49.62000","4.13516","0.00841"
"49.62600","4.13564","0.00838"
"49.63200","4.13618","0.00833"
"49.63800","4.13666","0.00824"
"49.64400","4.13720","0.00826"
"49.65000","4.13767","0.00825"
"49.65600","4.13815","0.00823"
"49.66200","4.13869","0.00829"
"49.66800","4.13917","0.00833"
"49.67400","4.13965","0.00837"
"49.68000","4.14013","0.00837"
"49.68600","4.14060","0.00844"
"49.69200","4.14114","0.00855"
"49.69800","4.14162","0.00861"
"49.70400","4.14210","0.00868"
"49.71000","4.14264","0.00881"
"49.71600","4.14312","0.00879"
"49.72200","4.14365","0.00876"
"49.72800","4.14413","0.00879"
"49.73400","4.14461","0.00881"
"49.74000","4.14515","0.00881"
"49.74600","4.14563","0.00873"
"49.75200","4.14611","0.00861"
"49.75800","4.14664","0.00856"
"49.76400","4.14712","0.00852"
"49.77000","4.14766","0.00847"
"49.77600","4.14814","0.00854"
"49.78200","4.14868","0.00853"
"49.78800","4.14915","0.00847"
"49.79400","4.14963","0.00845"
"49.80000","4.15017","0.00846"
"49.80600","4.15065","0.00851"
"49.81200","4.15113","0.00860"
"49.81800","4.15167","0.00860"
"49.82400","4.15214","0.00853"
"49.83000","4.15262","0.00846"
"49.83600","4.15310","0.00841"
"49.84200","4.15364","0.00843"
"49.84800","4.15412","0.00841"
"49.85400","4.15459","0.00836"
"49.86000","4.15507","0.00835"
"49.86600","4.15561","0.00829"
"49.87200","4.15609","0.00821"
"49.87800","4.15663","0.00822"
"49.88400","4.15711","0.00834"
"49.89000","4.15758","0.00841"
"49.89600","4.15812","0.00840"
"49.90200","4.15860","0.00841"
"49.90800","4.15914","0.00846"
"49.91400","4.15962","0.00847"
"49.92000","4.16010","0.00841"
"49.92600","4.16063","0.00844"
"49.93200","4.16111","0.00850"
"49.93800","4.16159","0.00854"
"49.94400","4.16207","0.00863"
"49.95000","4.16255","0.00868"
"49.95600","4.16309","0.00871"
"49.96200","4.16356","0.00876"
"49.96800","4.16404","0.00872"
"49.97400","4.16458","0.00861"
"49.98000","4.16506","0.00849"
"49.98600","4.16560","0.00837"
"49.99200","4.16608","0.00829"
"49.99800","4.16655","0.00825"
"50.00400","4.16703","0.00823"
"50.01000","4.16757","0.00830"
"50.01600","4.16805","0.00828"
"50.02200","4.16859","0.00824"
"50.02800","4.16906","0.00823"
"50.03400","4.16960","0.00827"
"50.04000","4.17008","0.00831"
"50.04600","4.17062","0.00841"
"50.05200","4.17116","0.00851"
"50.05800","4.17164","0.00857"
"50.06400","4.17217","0.00863"
"50.07000","4.17265","0.00864"
"50.07600","4.17313","0.00860"
"50.08200","4.17361","0.00859"
"50.08800","4.17415","0.00857"
"50.09400","4.17462","0.00854"
"50.10000","4.17510","0.00855"
"50.10600","4.17558","0.00860"
"50.11200","4.17612","0.00877"
"50.11800","4.17660","0.00885"
"50.12400","4.17714","0.00887"
"50.13000","4.17761","0.00883"
"50.13600","4.17809","0.00877"
"50.14200","4.17863","0.00883"
"50.14800","4.17911","0.00889"
"50.15400","4.17959","0.00884"
"50.16000","4.18013","0.00876"
"50.16600","4.18060","0.00855"
"50.17200","4.18114","0.00844"
"50.17800","4.18162","0.00847"
"50.18400","4.18216","0.00846"
"50.19000","4.18264","0.00840"
"50.19600","4.18317","0.00836"
"50.20200","4.18365","0.00829"
"50.20800","4.18419","0.00828"
"50.21400","4.18467","0.00836"
"50.22000","4.18515","0.00847"
"50.22600","4.18569","0.00855"
"50.23200","4.18616","0.00865"
"50.23800","4.18664","0.00866"
"50.24400","4.18712","0.00871"
"50.25000","4.18760","0.00872"
"50.25600","4.18814","0.00878"
"50.26200","4.18862","0.00882"
"50.26800","4.18909","0.00885"
"50.27400","4.18963","0.00886"
"50.28000","4.19011","0.00884"
"50.28600","4.19065","0.00878"
"50.29200","4.19113","0.00878"
"50.29800","4.19166","0.00870"
"50.30400","4.19214","0.00866"
"50.31000","4.19268","0.00873"
"50.31600","4.19316","0.00877"
"50.32200","4.19370","0.00882"
"50.32800","4.19418","0.00890"
"50.33400","4.19471","0.00892"
"50.34000","4.19519","0.00885"
"50.34600","4.19567","0.00886"
"50.35200","4.19621","0.00895"
"50.35800","4.19669","0.00904"
"50.36400","4.19717","0.00910"
"50.37000","4.19770","0.00914"
"50.37600","4.19818","0.00920"
"50.38200","4.19866","0.00911"
"50.38800","4.19914","0.00893"
"50.39400","4.19962","0.00893"
"50.40000","4.20015","0.00900"
"50.40600","4.20063","0.00906"
"50.41200","4.20111","0.00907"
"50.41800","4.20159","0.00905"
"50.42400","4.20213","0.00904"
"50.43000","4.20261","0.00902"
"50.43600","4.20308","0.00895"
"50.44200","4.20362","0.00884"
"50.44800","4.20410","0.00875"
"50.45400","4.20458","0.00867"
"50.46000","4.20512","0.00863"
"50.46600","4.20560","0.00858"
"50.47200","4.20613","0.00851"
"50.47800","4.20661","0.00850"
"50.48400","4.20715","0.00852"
"50.49000","4.20763","0.00858"
"50.49600","4.20817","0.00862"
"50.50200","4.20864","0.00864"
"50.50800","4.20912","0.00868"
"50.51400","4.20960","0.00876"
"50.52000","4.21008","0.00873"
"50.52600","4.21062","0.00871"
"50.53200","4.21110","0.00866"
"50.53800","4.21157","0.00858"
"50.54400","4.21211","0.00854"
"50.55000","4.21259","0.00848"
"50.55600","4.21307","0.00841"
"50.56200","4.21361","0.00832"
"50.56800","4.21409","0.00823"
"50.57400","4.21456","0.00825"
"50.58000","4.21510","0.00824"
"50.58600","4.21558","0.00818"
"50.59200","4.21612","0.00812"
"50.59800","4.21660","0.00804"
"50.60400","4.21714","0.00800"
"50.61000","4.21761","0.00812"
"50.61600","4.21815","0.00828"
"50.62200","4.21863","0.00842"
"50.62800","4.21917","0.00850"
"50.63400","4.21965","0.00848"
"50.64000","4.22018","0.00849"
"50.64600","4.22066","0.00862"
"50.65200","4.22120","0.00872"
"50.65800","4.22168","0.00883"
"50.66400","4.22216","0.00889"
"50.67000","4.22270","0.00883"
"50.67600","4.22317","0.00881"
"50.68200","4.22365","0.00882"
"50.68800","4.22419","0.00892"
"50.69400","4.22467","0.00910"
"50.70000","4.22515","0.00909"
"50.70600","4.22568","0.00903"
"50.71200","4.22616","0.00897"
"50.71800","4.22664","0.00888"
"50.72400","4.22718","0.00878"
"50.73000","4.22766","0.00868"
"50.73600","4.22814","0.00862"
"50.74200","4.22867","0.00869"
"50.74800","4.22915","0.00869"
"50.75400","4.22969","0.00872"
"50.76000","4.23017","0.00885"
"50.76600","4.23071","0.00891"
"50.77200","4.23119","0.00894"
"50.77800","4.23172","0.00899"
"50.78400","4.23220","0.00896"
"50.79000","4.23268","0.00899"
"50.79600","4.23322","0.00908"
"50.80200","4.23370","0.00909"
"50.80800","4.23418","0.00907"
"50.81400","4.23465","0.00899"
"50.82000","4.23513","0.00883"
"50.82600","4.23567","0.00867"
"50.83200","4.23615","0.00859"
"50.83800","4.23669","0.00860"
"50.84400","4.23716","0.00868"
"50.85000","4.23764","0.00879"
"50.85600","4.23818","0.00885"
"50.86200","4.23866","0.00887"
"50.86800","4.23914","0.00882"
"50.87400","4.23968","0.00869"
"50.88000","4.24015","0.00855"
"50.88600","4.24069","0.00845"
"50.89200","4.24117","0.00844"
"50.89800","4.24171","0.00849"
"50.90400","4.24219","0.00854"
"50.91000","4.24273","0.00870"
"50.91600","4.24320","0.00885"
"50.92200","4.24368","0.00888"
"50.92800","4.24422","0.00889"
"50.93400","4.24470","0.00888"
"50.94000","4.24518","0.00882"
"50.94600","4.24571","0.00877"
"50.95200","4.24619","0.00884"
"50.95800","4.24667","0.00895"
"50.96400","4.24715","0.00911"
"50.97000","4.24763","0.00921"
"50.97600","4.24811","0.00929"
"50.98200","4.24864","0.00937"
"50.98800","4.24912","0.00932"
"50.99400","4.24960","0.00921"
"51.00000","4.25014","0.00907"
"51.00600","4.25062","0.00894"
"51.01200","4.25110","0.00890"
"51.01800","4.25163","0.00885"
"51.02400","4.25211","0.00891"
"51.03000","4.25265","0.00895"
"51.03600","4.25313","0.00898"
"51.04200","4.25361","0.00897"
"51.04800","4.25414","0.00888"
"51.05400","4.25462","0.00872"
"51.06000","4.25516","0.00855"
"51.06600","4.25564","0.00839"
"51.07200","4.25612","0.00829"
"51.07800","4.25666","0.00824"
"51.08400","4.25713","0.00828"
"51.09000","4.25761","0.00838"
"51.09600","4.25809","0.00853"
"51.10200","4.25863","0.00870"
"51.10800","4.25911","0.00888"
"51.11400","4.25959","0.00898"
"51.12000","4.26006","0.00899"
"51.12600","4.26060","0.00897"
"51.13200","4.26108","0.00895"
"51.13800","4.26156","0.00895"
"51.14400","4.26210","0.00897"
"51.15000","4.26258","0.00905"
"51.15600","4.26311","0.00907"
"51.16200","4.26359","0.00903"
"51.16800","4.26413","0.00892"
"51.17400","4.26461","0.00890"
"51.18000","4.26515","0.00897"
"51.18600","4.26562","0.00900"
"51.19200","4.26616","0.00906"
"51.19800","4.26664","0.00908"
"51.20400","4.26718","0.00901"
"51.21000","4.26766","0.00902"
"51.21600","4.26814","0.00897"
"51.22200","4.26867","0.00893"
"51.22800","4.26915","0.00909"
"51.23400","4.26969","0.00926"
"51.24000","4.27017","0.00944"
"51.24600","4.27065","0.00951"
"51.25200","4.27118","0.00943"
"51.25800","4.27166","0.00937"
"51.26400","4.27214","0.00934"
"51.27000","4.27268","0.00928"
"51.27600","4.27316","0.00923"
"51.28200","4.27364","0.00917"
"51.28800","4.27411","0.00913"
"51.29400","4.27465","0.00917"
"51.30000","4.27513","0.00916"
"51.30600","4.27561","0.00914"
"51.31200","4.27615","0.00915"
"51.31800","4.27663","0.00908"
"51.32400","4.27716","0.00897"
"51.33000","4.27764","0.00883"
"51.33600","4.27812","0.00871"
"51.34200","4.27866","0.00872"
"51.34800","4.27914","0.00876"
"51.35400","4.27968","0.00877"
"51.36000","4.28015","0.00877"
"51.36600","4.28069","0.00872"
"51.37200","4.28117","0.00864"
"51.37800","4.28165","0.00864"
"51.38400","4.28219","0.00862"
"51.39000","4.28266","0.00863"
"51.39600","4.28314","0.00866"
"51.40200","4.28368","0.00870"
"51.40800","4.28416","0.00878"
"51.41400","4.28464","0.00881"
"51.42000","4.28518","0.00875"
"51.42600","4.28565","0.00868"
"51.43200","4.28613","0.00856"
"51.43800","4.28661","0.00842"
"51.44400","4.28715","0.00845"
"51.45000","4.28763","0.00859"
"51.45600","4.28817","0.00876"
"51.46200","4.28864","0.00892"
"51.46800","4.28912","0.00899"
"51.47400","4.28966","0.00903"
"51.48000","4.29014","0.00909"
"51.48600","4.29068","0.00906"
"51.49200","4.29115","0.00911"
"51.49800","4.29169","0.00906"
"51.50400","4.29217","0.00894"
"51.51000","4.29265","0.00882"
"51.51600","4.29313","0.00867"
"51.52200","4.29367","0.00867"
"51.52800","4.29414","0.00878"
"51.53400","4.29462","0.00887"
"51.54000","4.29516","0.00893"
"51.54600","4.29564","0.00895"
"51.55200","4.29612","0.00892"
"51.55800","4.29666","0.00887"
"51.56400","4.29713","0.00884"
"51.57000","4.29761","0.00889"
"51.57600","4.29815","0.00901"
"51.58200","4.29863","0.00909"
"51.58800","4.29911","0.00902"
"51.59400","4.29958","0.00905"
"51.60000","4.30012","0.00912"
"51.60600","4.30060","0.00913"
"51.61200","4.30108","0.00907"
"51.61800","4.30162","0.00894"
"51.62400","4.30210","0.00892"
"51.63000","4.30257","0.00889"
"51.63600","4.30311","0.00882"
"51.64200","4.30359","0.00887"
"51.64800","4.30413","0.00887"
"51.65400","4.30461","0.00876"
"51.66000","4.30509","0.00867"
"51.66600","4.30562","0.00859"
"51.67200","4.30610","0.00852"
"51.67800","4.30664","0.00854"
"51.68400","4.30712","0.00863"
"51.69000","4.30760","0.00877"
"51.69600","4.30813","0.00889"
"51.70200","4.30861","0.00888"
"51.70800","4.30915","0.00889"
"51.71400","4.30963","0.00892"
"51.72000","4.31011","0.00890"
"51.72600","4.31065","0.00891"
"51.73200","4.31112","0.00904"
"51.73800","4.31166","0.00903"
"51.74400","4.31214","0.00905"
"51.75000","4.31262","0.00904"
"51.75600","4.31316","0.00899"
"51.76200","4.31364","0.00891"
"51.76800","4.31417","0.00875"
"51.77400","4.31465","0.00870"
"51.78000","4.31513","0.00868"
"51.78600","4.31567","0.00871"
"51.79200","4.31615","0.00877"
"51.79800","4.31662","0.00881"
"51.80400","4.31716","0.00887"
"51.81000","4.31764","0.00895"
"51.81600","4.31812","0.00887"
"51.82200","4.31866","0.00876"
"51.82800","4.31914","0.00864"
"51.83400","4.31961","0.00853"
"51.84000","4.32015","0.00849"
"51.84600","4.32063","0.00848"
"51.85200","4.32111","0.00842"
"51.85800","4.32165","0.00841"
"51.86400","4.32213","0.00851"
"51.87000","4.32260","0.00865"
"51.87600","4.32314","0.00882"
"51.88200","4.32362","0.00894"
"51.88800","4.32416","0.00902"
"51.89400","4.32464","0.00912"
"51.90000","4.32517","0.00914"
"51.90600","4.32565","0.00909"
"51.91200","4.32619","0.00906"
"51.91800","4.32667","0.00903"
"51.92400","4.32721","0.00901"
"51.93000","4.32769","0.00896"
"51.93600","4.32816","0.00886"
"51.94200","4.32870","0.00874"
"51.94800","4.32918","0.00862"
"51.95400","4.32972","0.00853"
"51.96000","4.33020","0.00854"
"51.96600","4.33074","0.00860"
"51.97200","4.33121","0.00868"
"51.97800","4.33169","0.00883"
"51.98400","4.33223","0.00896"
"51.99000","4.33271","0.00900"
"51.99600","4.33325","0.00895"
"52.00200","4.33372","0.00896"
"52.00800","4.33420","0.00901"
"52.01400","4.33468","0.00894"
"52.02000","4.33516","0.00884"
"52.02600","4.33564","0.00887"
"52.03200","4.33618","0.00896"
"52.03800","4.33665","0.00895"
"52.04400","4.33713","0.00896"
"52.05000","4.33767","0.00897"
"52.05600","4.33815","0.00891"
"52.06200","4.33863","0.00883"
"52.06800","4.33911","0.00872"
"52.07400","4.33964","0.00869"
"52.08000","4.34012","0.00865"
"52.08600","4.34060","0.00867"
"52.09200","4.34108","0.00873"
"52.09800","4.34162","0.00872"
"52.10400","4.34209","0.00867"
"52.11000","4.34257","0.00874"
"52.11600","4.34311","0.00878"
"52.12200","4.34359","0.00879"
"52.12800","4.34413","0.00886"
"52.13400","4.34461","0.00882"
"52.14000","4.34508","0.00874"
"52.14600","4.34556","0.00864"
"52.15200","4.34604","0.00849"
"52.15800","4.34658","0.00844"
"52.16400","4.34706","0.00845"
"52.17000","4.34754","0.00846"
"52.17600","4.34807","0.00855"
"52.18200","4.34855","0.00862"
"52.18800","4.34909","0.00866"
"52.19400","4.34957","0.00871"
"52.20000","4.35011","0.00876"
"52.20600","4.35065","0.00875"
"52.21200","4.35112","0.00867"
"52.21800","4.35166","0.00855"
"52.22400","4.35214","0.00852"
"52.23000","4.35262","0.00859"
"52.23600","4.35316","0.00866"
"52.24200","4.35363","0.00879"
"52.24800","4.35417","0.00885"
"52.25400","4.35465","0.00887"
"52.26000","4.35513","0.00894"
"52.26600","4.35567","0.00894"
"52.27200","4.35615","0.00895"
"52.27800","4.35668","0.00895"
"52.28400","4.35716","0.00888"
"52.29000","4.35764","0.00887"
"52.29600","4.35812","0.00884"
"52.30200","4.35866","0.00876"
"52.30800","4.35914","0.00877"
"52.31400","4.35961","0.00878"
"52.32000","4.36015","0.00871"
"52.32600","4.36063","0.00872"
"52.33200","4.36117","0.00877"
"52.33800","4.36165","0.00889"
"52.34400","4.36218","0.00913"
"52.35000","4.36266","0.00922"
"52.35600","4.36320","0.00917"
"52.36200","4.36368","0.00907"
"52.36800","4.36422","0.00897"
"52.37400","4.36470","0.00897"
"52.38000","4.36517","0.00903"
"52.38600","4.36565","0.00899"
"52.39200","4.36619","0.00901"
"52.39800","4.36667","0.00901"
"52.40400","4.36715","0.00891"
"52.41000","4.36768","0.00888"
"52.41600","4.36816","0.00888"
"52.42200","4.36864","0.00885"
"52.42800","4.36912","0.00879"
"52.43400","4.36966","0.00868"
"52.44000","4.37014","0.00871"
"52.44600","4.37062","0.00884"
"52.45200","4.37115","0.00895"
"52.45800","4.37163","0.00908"
"52.46400","4.37217","0.00917"
"52.47000","4.37265","0.00918"
"52.47600","4.37313","0.00922"
"52.48200","4.37366","0.00921"
"52.48800","4.37414","0.00914"
"52.49400","4.37468","0.00917"
"52.50000","4.37516","0.00916"
"52.50600","4.37564","0.00916"
"52.51200","4.37618","0.00913"
"52.51800","4.37665","0.00901"
"52.52400","4.37713","0.00895"
"52.53000","4.37761","0.00894"
"52.53600","4.37815","0.00893"
"52.54200","4.37863","0.00887"
"52.54800","4.37910","0.00879"
"52.55400","4.37964","0.00868"
"52.56000","4.38012","0.00864"
"52.56600","4.38060","0.00866"
"52.57200","4.38108","0.00869"
"52.57800","4.38162","0.00876"
"52.58400","4.38209","0.00871"
"52.59000","4.38257","0.00862"
"52.59600","4.38311","0.00858"
"52.60200","4.38359","0.00852"
"52.60800","4.38413","0.00856"
"52.61400","4.38461","0.00864"
"52.62000","4.38514","0.00869"
"52.62600","4.38562","0.00864"
"52.63200","4.38616","0.00865"
"52.63800","4.38664","0.00859"
"52.64400","4.38718","0.00855"
"52.65000","4.38765","0.00855"
"52.65600","4.38813","0.00857"
"52.66200","4.38861","0.00856"
"52.66800","4.38915","0.00849"
"52.67400","4.38963","0.00849"
"52.68000","4.39011","0.00846"
"52.68600","4.39058","0.00844"
"52.69200","4.39106","0.00846"
"52.69800","4.39160","0.00848"
"52.70400","4.39208","0.00854"
"52.71000","4.39256","0.00872"
"52.71600","4.39304","0.00887"
"52.72200","4.39357","0.00893"
"52.72800","4.39405","0.00905"
"52.73400","4.39453","0.00908"
"52.74000","4.39507","0.00909"
"52.74600","4.39555","0.00903"
"52.75200","4.39609","0.00891"
"52.75800","4.39662","0.00879"
"52.76400","4.39710","0.00868"
"52.77000","4.39764","0.00862"
"52.77600","4.39818","0.00874"
"52.78200","4.39866","0.00883"
"52.78800","4.39919","0.00888"
"52.79400","4.39967","0.00895"
"52.80000","4.40015","0.00889"
"52.80600","4.40069","0.00883"
"52.81200","4.40117","0.00882"
"52.81800","4.40165","0.00878"
"52.82400","4.40218","0.00879"
"52.83000","4.40266","0.00873"
"52.83600","4.40314","0.00863"
"52.84200","4.40368","0.00871"
"52.84800","4.40416","0.00887"
"52.85400","4.40469","0.00904"
"52.86000","4.40517","0.00914"
"52.86600","4.40565","0.00914"
"52.87200","4.40619","0.00904"
"52.87800","4.40667","0.00884"
"52.88400","4.40721","0.00879"
"52.89000","4.40768","0.00893"
"52.89600","4.40816","0.00909"
"52.90200","4.40870","0.00915"
"52.90800","4.40918","0.00924"
"52.91400","4.40972","0.00936"
"52.92000","4.41020","0.00930"
"52.92600","4.41067","0.00927"
"52.93200","4.41121","0.00925"
"52.93800","4.41169","0.00920"
"52.94400","4.41217","0.00918"
"52.95000","4.41265","0.00911"
"52.95600","4.41313","0.00905"
"52.96200","4.41366","0.00902"
"52.96800","4.41414","0.00893"
"52.97400","4.41462","0.00886"
"52.98000","4.41516","0.00883"
"52.98600","4.41564","0.00879"
"52.99200","4.41617","0.00874"
"52.99800","4.41665","0.00869"
"53.00400","4.41713","0.00869"
"53.01000","4.41767","0.00875"
"53.01600","4.41815","0.00875"
"53.02200","4.41863","0.00864"
"53.02800","4.41916","0.00854"
"53.03400","4.41964","0.00843"
"53.04000","4.42012","0.00838"
"53.04600","4.42066","0.00836"
"53.05200","4.42114","0.00835"
"53.05800","4.42162","0.00825"
"53.06400","4.42215","0.00818"
"53.07000","4.42263","0.00816"
"53.07600","4.42317","0.00830"
"53.08200","4.42365","0.00855"
"53.08800","4.42413","0.00878"
"53.09400","4.42466","0.00896"
"53.10000","4.42514","0.00898"
"53.10600","4.42562","0.00890"
"53.11200","4.42616","0.00889"
"53.11800","4.42664","0.00895"
"53.12400","4.42718","0.00900"
"53.13000","4.42765","0.00900"
"53.13600","4.42813","0.00886"
"53.14200","4.42867","0.00873"
"53.14800","4.42915","0.00862"
"53.15400","4.42969","0.00854"
"53.16000","4.43016","0.00852"
"53.16600","4.43064","0.00852"
"53.17200","4.43118","0.00850"
"53.17800","4.43166","0.00846"
"53.18400","4.43214","0.00839"
"53.19000","4.43268","0.00840"
"53.19600","4.43315","0.00856"
"53.20200","4.43363","0.00869"
"53.20800","4.43417","0.00876"
"53.21400","4.43465","0.00870"
"53.22000","4.43513","0.00859"
"53.22600","4.43561","0.00865"
"53.23200","4.43614","0.00872"
"53.23800","4.43662","0.00878"
"53.24400","4.43710","0.00886"
"53.25000","4.43764","0.00883"
"53.25600","4.43812","0.00873"
"53.26200","4.43860","0.00859"
"53.26800","4.43913","0.00844"
"53.27400","4.43961","0.00850"
"53.28000","4.44015","0.00869"
"53.28600","4.44063","0.00875"
"53.29200","4.44111","0.00872"
"53.29800","4.44165","0.00870"
"53.30400","4.44212","0.00864"
"53.31000","4.44260","0.00875"
"53.31600","4.44314","0.00894"
"53.32200","4.44362","0.00903"
"53.32800","4.44416","0.00900"
"53.33400","4.44463","0.00890"
"53.34000","4.44517","0.00877"
"53.34600","4.44565","0.00875"
"53.35200","4.44613","0.00882"
"53.35800","4.44667","0.00899"
"53.36400","4.44715","0.00913"
"53.37000","4.44762","0.00904"
"53.37600","4.44816","0.00894"
"53.38200","4.44864","0.00885"
"53.38800","4.44918","0.00881"
"53.39400","4.44966","0.00886"
"53.40000","4.45019","0.00891"
"53.40600","4.45067","0.00898"
"53.41200","4.45121","0.00893"
"53.41800","4.45169","0.00879"
"53.42400","4.45217","0.00876"
"53.43000","4.45271","0.00887"
"53.43600","4.45318","0.00896"
"53.44200","4.45366","0.00904"
"53.44800","4.45420","0.00902"
"53.45400","4.45468","0.00891"
"53.46000","4.45516","0.00879"
"53.46600","4.45564","0.00863"
"53.47200","4.45617","0.00852"
"53.47800","4.45665","0.00849"
"53.48400","4.45719","0.00852"
"53.49000","4.45767","0.00860"
"53.49600","4.45815","0.00861"
"53.50200","4.45868","0.00859"
"53.50800","4.45916","0.00867"
"53.51400","4.45970","0.00876"
"53.52000","4.46018","0.00872"
"53.52600","4.46066","0.00860"
"53.53200","4.46120","0.00850"
"53.53800","4.46167","0.00842"
"53.54400","4.46215","0.00841"
"53.55000","4.46269","0.00846"
"53.55600","4.46317","0.00852"
"53.56200","4.46365","0.00853"
"53.56800","4.46419","0.00845"
"53.57400","4.46466","0.00845"
"53.58000","4.46520","0.00850"
"53.58600","4.46568","0.00859"
"53.59200","4.46616","0.00873"
"53.59800","4.46664","0.00887"
"53.60400","4.46718","0.00882"
"53.61000","4.46765","0.00869"
"53.61600","4.46813","0.00859"
"53.62200","4.46867","0.00866"
"53.62800","4.46915","0.00878"
"53.63400","4.46969","0.00879"
"53.64000","4.47016","0.00880"
"53.64600","4.47070","0.00879"
"53.65200","4.47118","0.00873"
"53.65800","4.47166","0.00875"
"53.66400","4.47220","0.00877"
"53.67000","4.47268","0.00877"
"53.67600","4.47315","0.00879"
"53.68200","4.47363","0.00870"
"53.68800","4.47417","0.00855"
"53.69400","4.47465","0.00855"
"53.70000","4.47513","0.00863"
"53.70600","4.47567","0.00872"
"53.71200","4.47614","0.00879"
"53.71800","4.47662","0.00876"
"53.72400","4.47716","0.00869"
"53.73000","4.47764","0.00858"
"53.73600","4.47812","0.00847"
"53.74200","4.47865","0.00837"
"53.74800","4.47913","0.00828"
"53.75400","4.47961","0.00817"
"53.76000","4.48015","0.00811"
"53.76600","4.48063","0.00802"
