End date,"12/16/2016"
Specimen label,"15BT_21"
"2.23200","0.18618","0.00036"
"2.23800","0.18672","0.00023"
"2.24400","0.18720","0.00031"
"2.25000","0.18768","0.00037"
"2.25600","0.18822","0.00047"
"2.26200","0.18870","0.00053"
"2.26800","0.18923","0.00051"
"2.27400","0.18971","0.00055"
"2.28000","0.19019","0.00063"
"2.28600","0.19073","0.00060"
"2.29200","0.19121","0.00072"
"2.29800","0.19175","0.00082"
"2.30400","0.19222","0.00077"
"2.31000","0.19276","0.00081"
"2.31600","0.19324","0.00079"
"2.32200","0.19372","0.00069"
"2.32800","0.19426","0.00062"
"2.33400","0.19473","0.00048"
"2.34000","0.19521","0.00040"
"2.34600","0.19575","0.00048"
"2.35200","0.19623","0.00048"
"2.35800","0.19671","0.00063"
"2.36400","0.19719","0.00074"
"2.37000","0.19772","0.00081"
"2.37600","0.19820","0.00083"
"2.38200","0.19868","0.00077"
"2.38800","0.19916","0.00077"
"2.39400","0.19970","0.00081"
"2.40000","0.20018","0.00076"
"2.40600","0.20065","0.00074"
"2.41200","0.20113","0.00081"
"2.41800","0.20167","0.00085"
"2.42400","0.20215","0.00084"
"2.43000","0.20263","0.00079"
"2.43600","0.20316","0.00065"
"2.44200","0.20364","0.00055"
"2.44800","0.20418","0.00042"
"2.45400","0.20466","0.00017"
"2.46000","0.20520","0.00006"
"2.46600","0.20568","-0.00010"
"2.47200","0.20621","-0.00020"
"2.47800","0.20669","-0.00012"
"2.48400","0.20717","-0.00006"
"2.49000","0.20771","0.00004"
"2.49600","0.20819","0.00013"
"2.50200","0.20867","0.00024"
"2.50800","0.20920","0.00035"
"2.51400","0.20968","0.00041"
"2.52000","0.21016","0.00030"
"2.52600","0.21064","0.00032"
"2.53200","0.21118","0.00032"
"2.53800","0.21165","0.00032"
"2.54400","0.21213","0.00037"
"2.55000","0.21267","0.00035"
"2.55600","0.21315","0.00030"
"2.56200","0.21363","0.00029"
"2.56800","0.21417","0.00025"
"2.57400","0.21464","0.00021"
"2.58000","0.21518","0.00019"
"2.58600","0.21566","0.00009"
"2.59200","0.21620","0.00015"
"2.59800","0.21668","0.00015"
"2.60400","0.21722","0.00009"
"2.61000","0.21769","0.00012"
"2.61600","0.21823","0.00010"
"2.62200","0.21871","0.00010"
"2.62800","0.21919","0.00019"
"2.63400","0.21973","0.00027"
"2.64000","0.22020","0.00050"
"2.64600","0.22068","0.00061"
"2.65200","0.22122","0.00056"
"2.65800","0.22170","0.00044"
"2.66400","0.22218","0.00039"
"2.67000","0.22266","0.00033"
"2.67600","0.22319","0.00031"
"2.68200","0.22367","0.00024"
"2.68800","0.22415","0.00013"
"2.69400","0.22469","0.00007"
"2.70000","0.22517","-0.00009"
"2.70600","0.22571","-0.00021"
"2.71200","0.22618","-0.00027"
"2.71800","0.22666","-0.00029"
"2.72400","0.22720","-0.00021"
"2.73000","0.22768","-0.00009"
"2.73600","0.22822","-0.00007"
"2.74200","0.22869","0.00001"
"2.74800","0.22923","0.00009"
"2.75400","0.22971","0.00011"
"2.76000","0.23019","0.00020"
"2.76600","0.23073","0.00022"
"2.77200","0.23121","0.00030"
"2.77800","0.23168","0.00038"
"2.78400","0.23216","0.00040"
"2.79000","0.23270","0.00045"
"2.79600","0.23318","0.00047"
"2.80200","0.23372","0.00043"
"2.80800","0.23420","0.00053"
"2.81400","0.23467","0.00066"
"2.82000","0.23521","0.00064"
"2.82600","0.23569","0.00068"
"2.83200","0.23623","0.00067"
"2.83800","0.23671","0.00058"
"2.84400","0.23719","0.00055"
"2.85000","0.23772","0.00043"
"2.85600","0.23820","0.00041"
"2.86200","0.23868","0.00037"
"2.86800","0.23922","0.00020"
"2.87400","0.23970","0.00015"
"2.88000","0.24023","0.00021"
"2.88600","0.24071","0.00020"
"2.89200","0.24125","0.00029"
"2.89800","0.24173","0.00044"
"2.90400","0.24227","0.00054"
"2.91000","0.24275","0.00077"
"2.91600","0.24322","0.00088"
"2.92200","0.24370","0.00094"
"2.92800","0.24418","0.00104"
"2.93400","0.24472","0.00096"
"2.94000","0.24520","0.00080"
"2.94600","0.24568","0.00067"
"2.95200","0.24615","0.00053"
"2.95800","0.24669","0.00048"
"2.96400","0.24717","0.00053"
"2.97000","0.24765","0.00064"
"2.97600","0.24813","0.00076"
"2.98200","0.24866","0.00077"
"2.98800","0.24914","0.00070"
"2.99400","0.24962","0.00062"
"3.00000","0.25016","0.00048"
"3.00600","0.25064","0.00038"
"3.01200","0.25112","0.00032"
"3.01800","0.25165","0.00034"
"3.02400","0.25213","0.00049"
"3.03000","0.25267","0.00058"
"3.03600","0.25315","0.00047"
"3.04200","0.25363","0.00038"
"3.04800","0.25417","0.00029"
"3.05400","0.25464","0.00022"
"3.06000","0.25512","0.00024"
"3.06600","0.25566","0.00027"
"3.07200","0.25614","0.00028"
"3.07800","0.25662","0.00037"
"3.08400","0.25715","0.00038"
"3.09000","0.25763","0.00030"
"3.09600","0.25811","0.00014"
"3.10200","0.25865","-0.00010"
"3.10800","0.25913","-0.00020"
"3.11400","0.25967","-0.00008"
"3.12000","0.26014","0.00006"
"3.12600","0.26062","0.00015"
"3.13200","0.26116","0.00021"
"3.13800","0.26170","0.00026"
"3.14400","0.26218","0.00035"
"3.15000","0.26272","0.00034"
"3.15600","0.26319","0.00032"
"3.16200","0.26373","0.00024"
"3.16800","0.26421","0.00007"
"3.17400","0.26475","0.00006"
"3.18000","0.26523","0.00015"
"3.18600","0.26570","0.00010"
"3.19200","0.26624","0.00011"
"3.19800","0.26672","0.00017"
"3.20400","0.26720","0.00013"
"3.21000","0.26774","0.00016"
"3.21600","0.26822","0.00004"
"3.22200","0.26869","-0.00002"
"3.22800","0.26923","-0.00005"
"3.23400","0.26971","-0.00007"
"3.24000","0.27025","-0.00007"
"3.24600","0.27073","-0.00004"
"3.25200","0.27121","0.00006"
"3.25800","0.27168","0.00027"
"3.26400","0.27222","0.00037"
"3.27000","0.27270","0.00041"
"3.27600","0.27318","0.00048"
"3.28200","0.27372","0.00041"
"3.28800","0.27419","0.00031"
"3.29400","0.27467","0.00023"
"3.30000","0.27521","0.00018"
"3.30600","0.27569","0.00024"
"3.31200","0.27623","0.00035"
"3.31800","0.27671","0.00046"
"3.32400","0.27718","0.00053"
"3.33000","0.27772","0.00062"
"3.33600","0.27820","0.00060"
"3.34200","0.27868","0.00062"
"3.34800","0.27922","0.00063"
"3.35400","0.27970","0.00051"
"3.36000","0.28023","0.00038"
"3.36600","0.28071","0.00021"
"3.37200","0.28125","0.00014"
"3.37800","0.28173","0.00009"
"3.38400","0.28221","0.00000"
"3.39000","0.28274","0.00004"
"3.39600","0.28322","0.00020"
"3.40200","0.28370","0.00034"
"3.40800","0.28424","0.00044"
"3.41400","0.28472","0.00041"
"3.42000","0.28520","0.00036"
"3.42600","0.28567","0.00040"
"3.43200","0.28621","0.00035"
"3.43800","0.28669","0.00025"
"3.44400","0.28723","0.00027"
"3.45000","0.28771","0.00027"
"3.45600","0.28819","0.00034"
"3.46200","0.28872","0.00043"
"3.46800","0.28920","0.00033"
"3.47400","0.28968","0.00020"
"3.48000","0.29022","0.00016"
"3.48600","0.29070","0.00011"
"3.49200","0.29118","0.00012"
"3.49800","0.29165","0.00001"
"3.50400","0.29219","-0.00004"
"3.51000","0.29267","0.00001"
"3.51600","0.29315","-0.00006"
"3.52200","0.29369","-0.00008"
"3.52800","0.29416","0.00000"
"3.53400","0.29470","0.00005"
"3.54000","0.29518","0.00023"
"3.54600","0.29572","0.00048"
"3.55200","0.29620","0.00056"
"3.55800","0.29668","0.00069"
"3.56400","0.29715","0.00073"
"3.57000","0.29763","0.00079"
"3.57600","0.29817","0.00088"
"3.58200","0.29865","0.00082"
"3.58800","0.29913","0.00070"
"3.59400","0.29961","0.00066"
"3.60000","0.30014","0.00054"
"3.60600","0.30062","0.00046"
"3.61200","0.30116","0.00042"
"3.61800","0.30164","0.00037"
"3.62400","0.30218","0.00042"
"3.63000","0.30265","0.00045"
"3.63600","0.30319","0.00035"
"3.64200","0.30367","0.00032"
"3.64800","0.30415","0.00022"
"3.65400","0.30469","0.00003"
"3.66000","0.30517","0.00005"
"3.66600","0.30570","0.00010"
"3.67200","0.30618","0.00018"
"3.67800","0.30672","0.00041"
"3.68400","0.30720","0.00050"
"3.69000","0.30768","0.00056"
"3.69600","0.30822","0.00062"
"3.70200","0.30869","0.00053"
"3.70800","0.30917","0.00050"
"3.71400","0.30971","0.00045"
"3.72000","0.31019","0.00042"
"3.72600","0.31067","0.00050"
"3.73200","0.31120","0.00051"
"3.73800","0.31168","0.00050"
"3.74400","0.31222","0.00046"
"3.75000","0.31270","0.00036"
"3.75600","0.31318","0.00026"
"3.76200","0.31372","0.00020"
"3.76800","0.31419","0.00014"
"3.77400","0.31473","0.00011"
"3.78000","0.31521","0.00006"
"3.78600","0.31569","0.00001"
"3.79200","0.31623","0.00014"
"3.79800","0.31671","0.00021"
"3.80400","0.31724","0.00026"
"3.81000","0.31772","0.00032"
"3.81600","0.31820","0.00034"
"3.82200","0.31874","0.00042"
"3.82800","0.31922","0.00050"
"3.83400","0.31969","0.00055"
"3.84000","0.32023","0.00058"
"3.84600","0.32071","0.00062"
"3.85200","0.32119","0.00057"
"3.85800","0.32167","0.00055"
"3.86400","0.32221","0.00057"
"3.87000","0.32268","0.00049"
"3.87600","0.32316","0.00041"
"3.88200","0.32370","0.00026"
"3.88800","0.32418","0.00015"
"3.89400","0.32466","0.00010"
"3.90000","0.32520","0.00000"
"3.90600","0.32567","-0.00006"
"3.91200","0.32615","-0.00014"
"3.91800","0.32663","-0.00015"
"3.92400","0.32717","0.00003"
"3.93000","0.32765","0.00017"
"3.93600","0.32818","0.00030"
"3.94200","0.32866","0.00052"
"3.94800","0.32914","0.00059"
"3.95400","0.32968","0.00060"
"3.96000","0.33016","0.00060"
"3.96600","0.33070","0.00053"
"3.97200","0.33117","0.00056"
"3.97800","0.33171","0.00057"
"3.98400","0.33219","0.00043"
"3.99000","0.33267","0.00034"
"3.99600","0.33321","0.00028"
"4.00200","0.33369","0.00025"
"4.00800","0.33416","0.00034"
"4.01400","0.33470","0.00035"
"4.02000","0.33518","0.00034"
"4.02600","0.33566","0.00043"
"4.03200","0.33614","0.00039"
"4.03800","0.33667","0.00032"
"4.04400","0.33715","0.00032"
"4.05000","0.33763","0.00032"
"4.05600","0.33811","0.00047"
"4.06200","0.33865","0.00060"
"4.06800","0.33913","0.00060"
"4.07400","0.33960","0.00060"
"4.08000","0.34014","0.00063"
"4.08600","0.34062","0.00058"
"4.09200","0.34110","0.00069"
"4.09800","0.34164","0.00075"
"4.10400","0.34212","0.00064"
"4.11000","0.34265","0.00060"
"4.11600","0.34313","0.00052"
"4.12200","0.34361","0.00051"
"4.12800","0.34409","0.00070"
"4.13400","0.34463","0.00087"
"4.14000","0.34511","0.00099"
"4.14600","0.34558","0.00099"
"4.15200","0.34606","0.00087"
"4.15800","0.34660","0.00078"
"4.16400","0.34708","0.00063"
"4.17000","0.34762","0.00053"
"4.17600","0.34809","0.00061"
"4.18200","0.34863","0.00063"
"4.18800","0.34911","0.00060"
"4.19400","0.34965","0.00055"
"4.20000","0.35013","0.00044"
"4.20600","0.35067","0.00047"
"4.21200","0.35114","0.00054"
"4.21800","0.35162","0.00053"
"4.22400","0.35216","0.00061"
"4.23000","0.35264","0.00064"
"4.23600","0.35318","0.00059"
"4.24200","0.35366","0.00056"
"4.24800","0.35419","0.00040"
"4.25400","0.35467","0.00035"
"4.26000","0.35515","0.00046"
"4.26600","0.35569","0.00050"
"4.27200","0.35617","0.00057"
"4.27800","0.35670","0.00081"
"4.28400","0.35718","0.00082"
"4.29000","0.35766","0.00078"
"4.29600","0.35820","0.00072"
"4.30200","0.35868","0.00060"
"4.30800","0.35916","0.00066"
"4.31400","0.35969","0.00072"
"4.32000","0.36017","0.00077"
"4.32600","0.36071","0.00088"
"4.33200","0.36119","0.00078"
"4.33800","0.36173","0.00061"
"4.34400","0.36220","0.00048"
"4.35000","0.36268","0.00041"
"4.35600","0.36316","0.00044"
"4.36200","0.36370","0.00048"
"4.36800","0.36418","0.00052"
"4.37400","0.36466","0.00052"
"4.38000","0.36519","0.00054"
"4.38600","0.36567","0.00053"
"4.39200","0.36615","0.00056"
"4.39800","0.36669","0.00053"
"4.40400","0.36717","0.00052"
"4.41000","0.36771","0.00069"
"4.41600","0.36818","0.00071"
"4.42200","0.36866","0.00073"
"4.42800","0.36920","0.00076"
"4.43400","0.36968","0.00068"
"4.44000","0.37022","0.00070"
"4.44600","0.37070","0.00072"
"4.45200","0.37117","0.00073"
"4.45800","0.37171","0.00090"
"4.46400","0.37219","0.00099"
"4.47000","0.37273","0.00104"
"4.47600","0.37321","0.00107"
"4.48200","0.37374","0.00094"
"4.48800","0.37422","0.00078"
"4.49400","0.37470","0.00058"
"4.50000","0.37518","0.00043"
"4.50600","0.37572","0.00040"
"4.51200","0.37620","0.00044"
"4.51800","0.37667","0.00042"
"4.52400","0.37721","0.00053"
"4.53000","0.37769","0.00061"
"4.53600","0.37817","0.00056"
"4.54200","0.37865","0.00057"
"4.54800","0.37919","0.00048"
"4.55400","0.37966","0.00046"
"4.56000","0.38014","0.00062"
"4.56600","0.38068","0.00069"
"4.57200","0.38116","0.00074"
"4.57800","0.38164","0.00084"
"4.58400","0.38217","0.00080"
"4.59000","0.38265","0.00073"
"4.59600","0.38313","0.00063"
"4.60200","0.38367","0.00047"
"4.60800","0.38415","0.00050"
"4.61400","0.38469","0.00052"
"4.62000","0.38516","0.00057"
"4.62600","0.38564","0.00069"
"4.63200","0.38618","0.00069"
"4.63800","0.38666","0.00063"
"4.64400","0.38714","0.00060"
"4.65000","0.38762","0.00056"
"4.65600","0.38809","0.00058"
"4.66200","0.38863","0.00063"
"4.66800","0.38911","0.00057"
"4.67400","0.38959","0.00054"
"4.68000","0.39007","0.00059"
"4.68600","0.39061","0.00065"
"4.69200","0.39108","0.00062"
"4.69800","0.39156","0.00046"
"4.70400","0.39210","0.00034"
"4.71000","0.39258","0.00047"
"4.71600","0.39312","0.00051"
"4.72200","0.39359","0.00048"
"4.72800","0.39413","0.00047"
"4.73400","0.39461","0.00032"
"4.74000","0.39515","0.00026"
"4.74600","0.39569","0.00017"
"4.75200","0.39617","0.00007"
"4.75800","0.39670","0.00018"
"4.76400","0.39718","0.00035"
"4.77000","0.39772","0.00052"
"4.77600","0.39820","0.00070"
"4.78200","0.39868","0.00088"
"4.78800","0.39921","0.00095"
"4.79400","0.39969","0.00090"
"4.80000","0.40017","0.00077"
"4.80600","0.40071","0.00070"
"4.81200","0.40119","0.00071"
"4.81800","0.40167","0.00073"
"4.82400","0.40220","0.00077"
"4.83000","0.40268","0.00073"
"4.83600","0.40316","0.00056"
"4.84200","0.40370","0.00048"
"4.84800","0.40418","0.00029"
"4.85400","0.40466","0.00015"
"4.86000","0.40519","0.00010"
