End date,"12/16/2016"
Specimen label,"15BT_19"
"0.67800","0.05680","0.00067"
"0.68400","0.05728","0.00070"
"0.69000","0.05776","0.00066"
"0.69600","0.05829","0.00077"
"0.70200","0.05877","0.00079"
"0.70800","0.05925","0.00078"
"0.71400","0.05973","0.00068"
"0.72000","0.06021","0.00048"
"0.72600","0.06075","0.00042"
"0.73200","0.06122","0.00045"
"0.73800","0.06170","0.00056"
"0.74400","0.06218","0.00068"
"0.75000","0.06266","0.00077"
"0.75600","0.06320","0.00082"
"0.76200","0.06368","0.00092"
"0.76800","0.06415","0.00097"
"0.77400","0.06469","0.00100"
"0.78000","0.06517","0.00101"
"0.78600","0.06565","0.00087"
"0.79200","0.06619","0.00079"
"0.79800","0.06667","0.00072"
"0.80400","0.06720","0.00057"
"0.81000","0.06768","0.00051"
"0.81600","0.06822","0.00052"
"0.82200","0.06870","0.00048"
"0.82800","0.06918","0.00054"
"0.83400","0.06971","0.00059"
"0.84000","0.07019","0.00060"
"0.84600","0.07067","0.00057"
"0.85200","0.07121","0.00043"
"0.85800","0.07169","0.00044"
"0.86400","0.07217","0.00062"
"0.87000","0.07264","0.00069"
"0.87600","0.07318","0.00067"
"0.88200","0.07366","0.00047"
"0.88800","0.07414","0.00023"
"0.89400","0.07468","0.00023"
"0.90000","0.07516","0.00025"
"0.90600","0.07569","0.00023"
"0.91200","0.07617","0.00042"
"0.91800","0.07665","0.00050"
"0.92400","0.07719","0.00053"
"0.93000","0.07767","0.00062"
"0.93600","0.07814","0.00053"
"0.94200","0.07868","0.00051"
"0.94800","0.07916","0.00057"
"0.95400","0.07970","0.00057"
"0.96000","0.08018","0.00057"
"0.96600","0.08072","0.00055"
"0.97200","0.08119","0.00054"
"0.97800","0.08167","0.00056"
"0.98400","0.08221","0.00057"
"0.99000","0.08269","0.00052"
"0.99600","0.08317","0.00052"
"1.00200","0.08365","0.00048"
"1.00800","0.08418","0.00051"
"1.01400","0.08466","0.00056"
"1.02000","0.08514","0.00050"
"1.02600","0.08562","0.00045"
"1.03200","0.08616","0.00044"
"1.03800","0.08664","0.00041"
"1.04400","0.08711","0.00051"
"1.05000","0.08765","0.00058"
"1.05600","0.08813","0.00059"
"1.06200","0.08861","0.00068"
"1.06800","0.08915","0.00066"
"1.07400","0.08962","0.00068"
"1.08000","0.09010","0.00073"
"1.08600","0.09064","0.00075"
"1.09200","0.09112","0.00086"
"1.09800","0.09166","0.00089"
"1.10400","0.09220","0.00081"
"1.11000","0.09267","0.00082"
"1.11600","0.09321","0.00083"
"1.12200","0.09369","0.00066"
"1.12800","0.09417","0.00052"
"1.13400","0.09471","0.00048"
"1.14000","0.09518","0.00040"
"1.14600","0.09566","0.00043"
"1.15200","0.09620","0.00043"
"1.15800","0.09668","0.00035"
"1.16400","0.09716","0.00034"
"1.17000","0.09770","0.00029"
"1.17600","0.09817","0.00038"
"1.18200","0.09865","0.00055"
"1.18800","0.09919","0.00056"
"1.19400","0.09967","0.00057"
"1.20000","0.10021","0.00064"
"1.20600","0.10069","0.00072"
"1.21200","0.10122","0.00100"
"1.21800","0.10170","0.00107"
"1.22400","0.10224","0.00105"
"1.23000","0.10272","0.00111"
"1.23600","0.10320","0.00100"
"1.24200","0.10373","0.00088"
"1.24800","0.10421","0.00074"
"1.25400","0.10475","0.00064"
"1.26000","0.10529","0.00069"
"1.26600","0.10577","0.00079"
"1.27200","0.10625","0.00089"
"1.27800","0.10672","0.00096"
"1.28400","0.10720","0.00096"
"1.29000","0.10774","0.00086"
"1.29600","0.10822","0.00078"
"1.30200","0.10870","0.00069"
"1.30800","0.10918","0.00067"
"1.31400","0.10971","0.00074"
"1.32000","0.11019","0.00073"
"1.32600","0.11067","0.00074"
"1.33200","0.11121","0.00085"
"1.33800","0.11169","0.00094"
"1.34400","0.11222","0.00104"
"1.35000","0.11270","0.00105"
"1.35600","0.11318","0.00099"
"1.36200","0.11372","0.00095"
"1.36800","0.11420","0.00087"
"1.37400","0.11474","0.00079"
"1.38000","0.11521","0.00089"
"1.38600","0.11569","0.00100"
"1.39200","0.11623","0.00111"
"1.39800","0.11671","0.00107"
"1.40400","0.11725","0.00085"
"1.41000","0.11773","0.00079"
"1.41600","0.11826","0.00075"
"1.42200","0.11874","0.00070"
"1.42800","0.11922","0.00079"
"1.43400","0.11976","0.00086"
"1.44000","0.12024","0.00082"
"1.44600","0.12072","0.00078"
"1.45200","0.12119","0.00061"
"1.45800","0.12173","0.00048"
"1.46400","0.12221","0.00054"
"1.47000","0.12269","0.00056"
"1.47600","0.12323","0.00062"
"1.48200","0.12370","0.00058"
"1.48800","0.12418","0.00056"
"1.49400","0.12466","0.00071"
"1.50000","0.12520","0.00080"
"1.50600","0.12568","0.00081"
"1.51200","0.12616","0.00091"
"1.51800","0.12669","0.00089"
"1.52400","0.12717","0.00092"
"1.53000","0.12771","0.00108"
"1.53600","0.12819","0.00106"
"1.54200","0.12873","0.00107"
"1.54800","0.12921","0.00107"
"1.55400","0.12968","0.00106"
"1.56000","0.13022","0.00114"
"1.56600","0.13070","0.00123"
"1.57200","0.13118","0.00123"
"1.57800","0.13172","0.00129"
"1.58400","0.13219","0.00135"
"1.59000","0.13267","0.00135"
"1.59600","0.13315","0.00121"
"1.60200","0.13369","0.00102"
"1.60800","0.13417","0.00084"
"1.61400","0.13465","0.00074"
"1.62000","0.13512","0.00058"
"1.62600","0.13566","0.00053"
"1.63200","0.13614","0.00051"
"1.63800","0.13662","0.00037"
"1.64400","0.13716","0.00028"
"1.65000","0.13764","0.00030"
"1.65600","0.13817","0.00039"
"1.66200","0.13865","0.00056"
"1.66800","0.13919","0.00060"
"1.67400","0.13973","0.00071"
"1.68000","0.14021","0.00086"
"1.68600","0.14074","0.00088"
"1.69200","0.14122","0.00102"
"1.69800","0.14170","0.00117"
"1.70400","0.14224","0.00112"
"1.71000","0.14272","0.00107"
"1.71600","0.14320","0.00108"
"1.72200","0.14373","0.00107"
"1.72800","0.14421","0.00111"
"1.73400","0.14475","0.00109"
"1.74000","0.14523","0.00104"
"1.74600","0.14571","0.00113"
"1.75200","0.14625","0.00114"
"1.75800","0.14672","0.00116"
"1.76400","0.14720","0.00126"
"1.77000","0.14774","0.00130"
"1.77600","0.14822","0.00128"
"1.78200","0.14876","0.00124"
"1.78800","0.14923","0.00110"
"1.79400","0.14971","0.00104"
"1.80000","0.15025","0.00099"
"1.80600","0.15073","0.00090"
"1.81200","0.15127","0.00089"
"1.81800","0.15175","0.00084"
"1.82400","0.15228","0.00085"
"1.83000","0.15276","0.00097"
"1.83600","0.15330","0.00099"
"1.84200","0.15378","0.00087"
"1.84800","0.15426","0.00068"
"1.85400","0.15474","0.00045"
"1.86000","0.15527","0.00037"
"1.86600","0.15575","0.00037"
"1.87200","0.15623","0.00041"
"1.87800","0.15677","0.00057"
"1.88400","0.15725","0.00061"
"1.89000","0.15772","0.00059"
"1.89600","0.15826","0.00063"
"1.90200","0.15874","0.00064"
"1.90800","0.15922","0.00061"
"1.91400","0.15970","0.00060"
"1.92000","0.16024","0.00055"
"1.92600","0.16071","0.00071"
"1.93200","0.16119","0.00085"
"1.93800","0.16173","0.00090"
"1.94400","0.16221","0.00107"
"1.95000","0.16269","0.00099"
"1.95600","0.16323","0.00090"
"1.96200","0.16370","0.00092"
"1.96800","0.16418","0.00094"
"1.97400","0.16472","0.00098"
"1.98000","0.16520","0.00102"
"1.98600","0.16574","0.00105"
"1.99200","0.16621","0.00110"
"1.99800","0.16669","0.00110"
"2.00400","0.16717","0.00099"
"2.01000","0.16771","0.00094"
"2.01600","0.16819","0.00088"
"2.02200","0.16867","0.00075"
"2.02800","0.16920","0.00066"
"2.03400","0.16968","0.00056"
"2.04000","0.17016","0.00046"
"2.04600","0.17064","0.00045"
"2.05200","0.17118","0.00031"
"2.05800","0.17166","0.00019"
"2.06400","0.17219","0.00018"
"2.07000","0.17267","0.00023"
"2.07600","0.17315","0.00046"
"2.08200","0.17363","0.00062"
"2.08800","0.17417","0.00063"
"2.09400","0.17465","0.00075"
"2.10000","0.17512","0.00087"
"2.10600","0.17566","0.00096"
"2.11200","0.17614","0.00108"
"2.11800","0.17662","0.00114"
"2.12400","0.17716","0.00118"
"2.13000","0.17763","0.00125"
"2.13600","0.17811","0.00130"
"2.14200","0.17865","0.00130"
"2.14800","0.17913","0.00133"
"2.15400","0.17961","0.00122"
"2.16000","0.18015","0.00118"
"2.16600","0.18062","0.00112"
"2.17200","0.18116","0.00099"
"2.17800","0.18164","0.00099"
"2.18400","0.18212","0.00102"
"2.19000","0.18266","0.00097"
"2.19600","0.18314","0.00093"
"2.20200","0.18367","0.00083"
"2.20800","0.18415","0.00083"
"2.21400","0.18463","0.00095"
"2.22000","0.18517","0.00094"
"2.22600","0.18565","0.00087"
"2.23200","0.18618","0.00078"
"2.23800","0.18666","0.00056"
"2.24400","0.18720","0.00050"
"2.25000","0.18768","0.00040"
"2.25600","0.18816","0.00034"
"2.26200","0.18870","0.00044"
"2.26800","0.18917","0.00049"
"2.27400","0.18965","0.00052"
"2.28000","0.19019","0.00060"
"2.28600","0.19067","0.00056"
"2.29200","0.19121","0.00065"
"2.29800","0.19169","0.00080"
"2.30400","0.19222","0.00082"
"2.31000","0.19270","0.00083"
"2.31600","0.19324","0.00086"
"2.32200","0.19372","0.00095"
"2.32800","0.19426","0.00112"
"2.33400","0.19473","0.00124"
"2.34000","0.19521","0.00129"
"2.34600","0.19575","0.00144"
"2.35200","0.19623","0.00142"
"2.35800","0.19671","0.00135"
"2.36400","0.19725","0.00123"
"2.37000","0.19772","0.00112"
"2.37600","0.19820","0.00112"
"2.38200","0.19868","0.00113"
"2.38800","0.19922","0.00112"
"2.39400","0.19970","0.00125"
"2.40000","0.20024","0.00128"
"2.40600","0.20071","0.00123"
"2.41200","0.20119","0.00135"
"2.41800","0.20173","0.00136"
"2.42400","0.20221","0.00130"
"2.43000","0.20269","0.00127"
"2.43600","0.20322","0.00115"
"2.44200","0.20370","0.00109"
"2.44800","0.20418","0.00097"
"2.45400","0.20472","0.00083"
"2.46000","0.20520","0.00080"
"2.46600","0.20574","0.00073"
"2.47200","0.20621","0.00068"
"2.47800","0.20675","0.00073"
"2.48400","0.20723","0.00065"
"2.49000","0.20771","0.00069"
"2.49600","0.20819","0.00087"
"2.50200","0.20873","0.00094"
"2.50800","0.20920","0.00104"
"2.51400","0.20968","0.00123"
"2.52000","0.21016","0.00131"
"2.52600","0.21070","0.00149"
"2.53200","0.21118","0.00157"
"2.53800","0.21171","0.00142"
"2.54400","0.21219","0.00141"
"2.55000","0.21267","0.00138"
"2.55600","0.21321","0.00136"
"2.56200","0.21369","0.00128"
"2.56800","0.21417","0.00118"
"2.57400","0.21464","0.00106"
"2.58000","0.21518","0.00102"
"2.58600","0.21566","0.00102"
"2.59200","0.21614","0.00110"
"2.59800","0.21668","0.00115"
"2.60400","0.21716","0.00113"
"2.61000","0.21769","0.00122"
"2.61600","0.21823","0.00128"
"2.62200","0.21871","0.00123"
"2.62800","0.21919","0.00126"
"2.63400","0.21973","0.00130"
"2.64000","0.22020","0.00130"
"2.64600","0.22068","0.00122"
"2.65200","0.22116","0.00101"
"2.65800","0.22164","0.00095"
"2.66400","0.22218","0.00110"
"2.67000","0.22266","0.00120"
"2.67600","0.22313","0.00136"
"2.68200","0.22367","0.00133"
"2.68800","0.22415","0.00113"
"2.69400","0.22469","0.00108"
"2.70000","0.22517","0.00106"
"2.70600","0.22565","0.00100"
"2.71200","0.22618","0.00104"
"2.71800","0.22666","0.00092"
"2.72400","0.22720","0.00084"
"2.73000","0.22768","0.00092"
"2.73600","0.22816","0.00086"
"2.74200","0.22869","0.00083"
"2.74800","0.22917","0.00086"
"2.75400","0.22971","0.00076"
"2.76000","0.23019","0.00073"
"2.76600","0.23073","0.00092"
"2.77200","0.23121","0.00099"
"2.77800","0.23168","0.00103"
"2.78400","0.23222","0.00098"
"2.79000","0.23270","0.00097"
"2.79600","0.23318","0.00103"
"2.80200","0.23366","0.00103"
"2.80800","0.23420","0.00113"
"2.81400","0.23467","0.00131"
"2.82000","0.23515","0.00138"
"2.82600","0.23563","0.00149"
"2.83200","0.23617","0.00156"
"2.83800","0.23665","0.00142"
"2.84400","0.23719","0.00141"
"2.85000","0.23766","0.00141"
"2.85600","0.23820","0.00137"
"2.86200","0.23868","0.00143"
"2.86800","0.23922","0.00135"
"2.87400","0.23970","0.00130"
"2.88000","0.24017","0.00138"
"2.88600","0.24071","0.00133"
"2.89200","0.24119","0.00125"
"2.89800","0.24173","0.00124"
"2.90400","0.24221","0.00111"
"2.91000","0.24269","0.00109"
"2.91600","0.24322","0.00107"
"2.92200","0.24370","0.00108"
"2.92800","0.24418","0.00124"
"2.93400","0.24472","0.00132"
"2.94000","0.24520","0.00126"
"2.94600","0.24573","0.00124"
"2.95200","0.24621","0.00112"
"2.95800","0.24669","0.00095"
"2.96400","0.24723","0.00090"
"2.97000","0.24771","0.00072"
"2.97600","0.24819","0.00054"
"2.98200","0.24872","0.00044"
"2.98800","0.24920","0.00035"
"2.99400","0.24968","0.00037"
"3.00000","0.25022","0.00049"
"3.00600","0.25070","0.00069"
"3.01200","0.25124","0.00091"
"3.01800","0.25171","0.00098"
"3.02400","0.25219","0.00101"
"3.03000","0.25267","0.00117"
"3.03600","0.25321","0.00133"
"3.04200","0.25369","0.00163"
"3.04800","0.25423","0.00189"
"3.05400","0.25470","0.00186"
"3.06000","0.25518","0.00188"
"3.06600","0.25572","0.00189"
"3.07200","0.25620","0.00186"
"3.07800","0.25668","0.00191"
"3.08400","0.25715","0.00181"
"3.09000","0.25769","0.00168"
"3.09600","0.25817","0.00170"
"3.10200","0.25865","0.00159"
"3.10800","0.25919","0.00153"
"3.11400","0.25967","0.00157"
"3.12000","0.26014","0.00150"
"3.12600","0.26068","0.00151"
"3.13200","0.26116","0.00152"
"3.13800","0.26164","0.00142"
"3.14400","0.26218","0.00138"
"3.15000","0.26266","0.00130"
"3.15600","0.26313","0.00124"
"3.16200","0.26367","0.00121"
"3.16800","0.26415","0.00119"
"3.17400","0.26463","0.00134"
"3.18000","0.26517","0.00154"
"3.18600","0.26564","0.00157"
"3.19200","0.26612","0.00152"
"3.19800","0.26666","0.00143"
"3.20400","0.26714","0.00127"
"3.21000","0.26762","0.00114"
"3.21600","0.26816","0.00104"
"3.22200","0.26863","0.00101"
"3.22800","0.26911","0.00121"
"3.23400","0.26965","0.00137"
"3.24000","0.27013","0.00143"
"3.24600","0.27067","0.00146"
"3.25200","0.27115","0.00138"
"3.25800","0.27168","0.00132"
"3.26400","0.27216","0.00124"
"3.27000","0.27270","0.00117"
"3.27600","0.27318","0.00124"
"3.28200","0.27366","0.00125"
"3.28800","0.27419","0.00125"
"3.29400","0.27467","0.00133"
"3.30000","0.27515","0.00135"
"3.30600","0.27569","0.00130"
"3.31200","0.27617","0.00127"
"3.31800","0.27665","0.00116"
"3.32400","0.27718","0.00106"
"3.33000","0.27766","0.00110"
"3.33600","0.27820","0.00106"
"3.34200","0.27868","0.00117"
"3.34800","0.27916","0.00137"
"3.35400","0.27970","0.00140"
"3.36000","0.28017","0.00142"
"3.36600","0.28071","0.00154"
"3.37200","0.28119","0.00158"
"3.37800","0.28167","0.00149"
"3.38400","0.28221","0.00137"
"3.39000","0.28268","0.00132"
"3.39600","0.28322","0.00135"
"3.40200","0.28370","0.00120"
"3.40800","0.28424","0.00106"
"3.41400","0.28472","0.00110"
"3.42000","0.28526","0.00105"
"3.42600","0.28573","0.00118"
"3.43200","0.28621","0.00135"
"3.43800","0.28675","0.00147"
"3.44400","0.28723","0.00159"
"3.45000","0.28771","0.00161"
"3.45600","0.28819","0.00147"
"3.46200","0.28866","0.00136"
"3.46800","0.28920","0.00122"
"3.47400","0.28968","0.00123"
"3.48000","0.29022","0.00131"
"3.48600","0.29070","0.00122"
"3.49200","0.29123","0.00112"
"3.49800","0.29171","0.00104"
"3.50400","0.29219","0.00096"
"3.51000","0.29273","0.00094"
"3.51600","0.29327","0.00087"
"3.52200","0.29375","0.00076"
"3.52800","0.29422","0.00079"
"3.53400","0.29476","0.00090"
"3.54000","0.29524","0.00111"
"3.54600","0.29578","0.00138"
"3.55200","0.29626","0.00148"
"3.55800","0.29674","0.00149"
"3.56400","0.29727","0.00150"
"3.57000","0.29775","0.00140"
"3.57600","0.29823","0.00128"
"3.58200","0.29871","0.00122"
"3.58800","0.29925","0.00114"
"3.59400","0.29972","0.00114"
"3.60000","0.30020","0.00112"
"3.60600","0.30068","0.00114"
"3.61200","0.30116","0.00121"
"3.61800","0.30170","0.00116"
"3.62400","0.30218","0.00113"
"3.63000","0.30265","0.00125"
"3.63600","0.30313","0.00130"
"3.64200","0.30367","0.00130"
"3.64800","0.30415","0.00132"
"3.65400","0.30463","0.00127"
"3.66000","0.30517","0.00125"
"3.66600","0.30564","0.00129"
"3.67200","0.30618","0.00128"
"3.67800","0.30666","0.00128"
"3.68400","0.30720","0.00115"
"3.69000","0.30768","0.00099"
"3.69600","0.30816","0.00113"
"3.70200","0.30869","0.00123"
"3.70800","0.30917","0.00135"
"3.71400","0.30965","0.00153"
"3.72000","0.31019","0.00154"
"3.72600","0.31067","0.00161"
"3.73200","0.31114","0.00165"
"3.73800","0.31168","0.00165"
"3.74400","0.31216","0.00178"
"3.75000","0.31264","0.00180"
"3.75600","0.31312","0.00162"
"3.76200","0.31366","0.00155"
"3.76800","0.31413","0.00155"
"3.77400","0.31461","0.00159"
"3.78000","0.31515","0.00171"
"3.78600","0.31563","0.00180"
"3.79200","0.31611","0.00178"
"3.79800","0.31665","0.00171"
"3.80400","0.31712","0.00156"
"3.81000","0.31766","0.00139"
"3.81600","0.31814","0.00128"
"3.82200","0.31868","0.00114"
"3.82800","0.31916","0.00109"
"3.83400","0.31969","0.00097"
"3.84000","0.32017","0.00087"
"3.84600","0.32071","0.00088"
"3.85200","0.32119","0.00088"
"3.85800","0.32167","0.00104"
"3.86400","0.32221","0.00127"
"3.87000","0.32268","0.00140"
"3.87600","0.32316","0.00146"
"3.88200","0.32370","0.00146"
"3.88800","0.32418","0.00139"
"3.89400","0.32466","0.00139"
"3.90000","0.32520","0.00135"
"3.90600","0.32567","0.00128"
"3.91200","0.32621","0.00135"
"3.91800","0.32669","0.00135"
"3.92400","0.32717","0.00142"
"3.93000","0.32771","0.00156"
"3.93600","0.32818","0.00165"
"3.94200","0.32866","0.00173"
"3.94800","0.32920","0.00184"
"3.95400","0.32968","0.00184"
"3.96000","0.33022","0.00193"
"3.96600","0.33070","0.00203"
"3.97200","0.33123","0.00193"
"3.97800","0.33171","0.00191"
"3.98400","0.33225","0.00185"
"3.99000","0.33273","0.00178"
"3.99600","0.33321","0.00182"
"4.00200","0.33375","0.00182"
"4.00800","0.33422","0.00186"
"4.01400","0.33470","0.00190"
"4.02000","0.33524","0.00187"
"4.02600","0.33572","0.00206"
"4.03200","0.33620","0.00210"
"4.03800","0.33673","0.00191"
"4.04400","0.33721","0.00178"
"4.05000","0.33769","0.00159"
"4.05600","0.33823","0.00142"
"4.06200","0.33871","0.00140"
"4.06800","0.33919","0.00140"
"4.07400","0.33972","0.00138"
"4.08000","0.34020","0.00135"
"4.08600","0.34068","0.00124"
"4.09200","0.34122","0.00125"
"4.09800","0.34170","0.00131"
"4.10400","0.34218","0.00125"
"4.11000","0.34271","0.00130"
"4.11600","0.34319","0.00139"
"4.12200","0.34373","0.00151"
"4.12800","0.34421","0.00167"
"4.13400","0.34475","0.00175"
"4.14000","0.34522","0.00179"
"4.14600","0.34570","0.00180"
"4.15200","0.34618","0.00176"
"4.15800","0.34666","0.00172"
"4.16400","0.34720","0.00177"
"4.17000","0.34768","0.00177"
"4.17600","0.34815","0.00177"
"4.18200","0.34863","0.00187"
"4.18800","0.34911","0.00193"
"4.19400","0.34965","0.00199"
"4.20000","0.35013","0.00195"
"4.20600","0.35061","0.00178"
"4.21200","0.35114","0.00167"
"4.21800","0.35162","0.00148"
"4.22400","0.35210","0.00141"
"4.23000","0.35264","0.00143"
"4.23600","0.35312","0.00136"
"4.24200","0.35366","0.00132"
"4.24800","0.35413","0.00133"
"4.25400","0.35467","0.00122"
"4.26000","0.35515","0.00121"
"4.26600","0.35563","0.00125"
"4.27200","0.35617","0.00125"
"4.27800","0.35664","0.00121"
"4.28400","0.35712","0.00113"
"4.29000","0.35766","0.00108"
"4.29600","0.35814","0.00122"
"4.30200","0.35862","0.00133"
"4.30800","0.35916","0.00143"
"4.31400","0.35963","0.00157"
"4.32000","0.36011","0.00164"
"4.32600","0.36059","0.00176"
"4.33200","0.36113","0.00181"
"4.33800","0.36161","0.00174"
"4.34400","0.36215","0.00167"
"4.35000","0.36262","0.00149"
"4.35600","0.36310","0.00131"
"4.36200","0.36364","0.00125"
"4.36800","0.36412","0.00118"
"4.37400","0.36466","0.00118"
"4.38000","0.36513","0.00129"
"4.38600","0.36567","0.00143"
"4.39200","0.36615","0.00150"
"4.39800","0.36669","0.00148"
"4.40400","0.36717","0.00135"
"4.41000","0.36771","0.00135"
"4.41600","0.36818","0.00136"
"4.42200","0.36866","0.00129"
"4.42800","0.36920","0.00143"
"4.43400","0.36968","0.00162"
"4.44000","0.37016","0.00171"
"4.44600","0.37070","0.00180"
"4.45200","0.37117","0.00166"
"4.45800","0.37171","0.00155"
"4.46400","0.37219","0.00159"
"4.47000","0.37267","0.00156"
"4.47600","0.37315","0.00171"
"4.48200","0.37368","0.00179"
"4.48800","0.37416","0.00177"
"4.49400","0.37464","0.00182"
"4.50000","0.37518","0.00196"
"4.50600","0.37566","0.00207"
"4.51200","0.37614","0.00209"
"4.51800","0.37667","0.00190"
"4.52400","0.37715","0.00171"
"4.53000","0.37769","0.00159"
"4.53600","0.37817","0.00147"
"4.54200","0.37871","0.00148"
"4.54800","0.37919","0.00160"
"4.55400","0.37972","0.00170"
"4.56000","0.38020","0.00178"
"4.56600","0.38074","0.00185"
"4.57200","0.38122","0.00186"
"4.57800","0.38170","0.00187"
"4.58400","0.38223","0.00179"
"4.59000","0.38271","0.00176"
"4.59600","0.38319","0.00194"
"4.60200","0.38373","0.00200"
"4.60800","0.38421","0.00195"
"4.61400","0.38475","0.00187"
"4.62000","0.38522","0.00173"
"4.62600","0.38576","0.00171"
"4.63200","0.38624","0.00171"
"4.63800","0.38672","0.00158"
"4.64400","0.38726","0.00152"
"4.65000","0.38774","0.00155"
"4.65600","0.38821","0.00163"
"4.66200","0.38869","0.00179"
"4.66800","0.38923","0.00173"
"4.67400","0.38971","0.00169"
"4.68000","0.39019","0.00175"
"4.68600","0.39072","0.00165"
"4.69200","0.39120","0.00158"
"4.69800","0.39168","0.00170"
"4.70400","0.39222","0.00172"
"4.71000","0.39270","0.00181"
"4.71600","0.39318","0.00188"
"4.72200","0.39365","0.00190"
"4.72800","0.39419","0.00203"
"4.73400","0.39467","0.00208"
"4.74000","0.39515","0.00210"
"4.74600","0.39563","0.00214"
"4.75200","0.39617","0.00211"
"4.75800","0.39664","0.00210"
"4.76400","0.39712","0.00213"
"4.77000","0.39766","0.00199"
"4.77600","0.39814","0.00189"
"4.78200","0.39868","0.00179"
"4.78800","0.39915","0.00168"
"4.79400","0.39969","0.00164"
"4.80000","0.40017","0.00153"
"4.80600","0.40065","0.00141"
"4.81200","0.40113","0.00141"
"4.81800","0.40167","0.00138"
"4.82400","0.40214","0.00137"
"4.83000","0.40262","0.00144"
"4.83600","0.40316","0.00139"
"4.84200","0.40364","0.00138"
"4.84800","0.40418","0.00147"
"4.85400","0.40466","0.00154"
"4.86000","0.40519","0.00164"
"4.86600","0.40567","0.00177"
"4.87200","0.40615","0.00184"
"4.87800","0.40669","0.00182"
"4.88400","0.40717","0.00166"
"4.89000","0.40770","0.00156"
"4.89600","0.40818","0.00155"
