"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
191.202,0.02971,191.22,0,0.03031,"n",NA
191.23801,0.02002,191.256,0.00439,0.01563,"n",NA
191.274,0.01577,191.286,0.00752,0.00825,"n",NA
191.304,0.01406,191.32201,0.00825,0.00581,"n",NA
191.34,0.01013,191.35201,0.00717,0.00296,"n",NA
