"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
182.652,0.17692,113.478,0.16434,0.01258,"n",NA
125.532,0.1764,125.556,0.16324,0.01316,"y","1"
182.676,0.29537,182.712,0.20775,0.08762,"y","1"
182.718,0.20782,182.736,0.18064,0.02718,"n",NA
182.754,0.19713,182.766,0.18607,0.01106,"n",NA
182.784,0.19786,182.796,0.18735,0.01051,"n",NA
182.814,0.19554,182.826,0.18895,0.00658999999999998,"n",NA
182.844,0.19407,182.862,0.18575,0.00831999999999999,"n",NA
283.62,0.59991,283.692,0.32043,0.27948,"y","1"
284.412,0.33579,284.454,0.31582,0.01997,"n",NA
284.718,0.34426,284.766,0.32301,0.02125,"n",NA
351.09,1.06523,351.15,0.9396,0.12563,"y","1"
382.548,1.25641,382.602,1.23118,0.0252300000000001,"y","1"
390.756,1.33332,390.81,1.312,0.02132,"y","1"
398.706,1.41792,398.76,1.39379,0.02413,"y","1"
399.6,1.38434,399.642,1.36833,0.0160099999999999,"y","1"
405.186,1.42359,405.24,1.40458,0.01901,"y","1"
408.948,1.42783,409.002,1.39158,0.0362499999999999,"y","1"
410.046,1.38701,410.118,1.35962,0.02739,"y","1"
423.486,1.50222,423.552,1.39171,0.11051,"y","1"
423.696,1.39012,423.732,1.37349,0.0166299999999999,"y","1"
439.068,1.53369,439.14,1.32302,0.21067,"y","1"
439.146,1.32525,439.152,1.32201,0.00324000000000013,"n",NA
443.916,1.33653,443.976,1.25185,0.0846800000000001,"y","1"
445.818,1.26802,445.89,1.14211,0.12591,"y","1"
460.83,1.27378,460.908,1.06776,0.20602,"y","1"
462.336,1.06178,462.402,0.82996,0.23182,"y","1"
462.408,0.83027,462.42,0.82275,0.00751999999999997,"n",NA
490.104,0.5955,490.116,0.59112,0.00438000000000005,"n",NA
490.128,0.59282,490.14,0.58721,0.00561,"n",NA
490.146,0.58757,490.158,0.58285,0.00472000000000006,"n",NA
493.584,0.52566,493.632,0.46203,0.06363,"y","1"
527.832,0.50761,527.892,0.22244,0.28517,"y","1"
527.898,0.22317,527.916,0.21443,0.00874,"n",NA
528.03,0.23728,528.042,0.23215,0.00513,"n",NA
556.05,0.30464,556.098,0.28182,0.02282,"y","1"
586.05,0.39569,586.092,0.38383,0.01186,"y","1"
683.418,0.6416,683.436,0.63374,0.00785999999999998,"y","1"
713.406,0.74487,713.466,0.71296,0.03191,"y","1"
732.654,0.80455,732.696,0.76845,0.0361,"y","1"
744.402,0.8017,744.468,0.68421,0.11749,"y","1"
744.48,0.68673,744.486,0.68261,0.0041199999999999,"n",NA
759.63,0.77971,759.702,0.65693,0.12278,"y","1"
759.708,0.65643,759.714,0.65336,0.00306999999999991,"n",NA
759.732,0.65832,759.804,0.46331,0.19501,"y","1"
759.81,0.46344,759.828,0.45389,0.00955,"n",NA
781.974,0.62723,782.034,0.29219,0.33504,"y","1"
782.04,0.29775,782.058,0.28103,0.01672,"n",NA
782.07,0.29992,782.082,0.29043,0.00949,"n",NA
782.148,0.30753,782.16,0.30197,0.00556000000000001,"n",NA
782.22,0.31044,782.238,0.30257,0.00786999999999999,"n",NA
853.254,0.62294,853.302,0.53752,0.0854200000000001,"y","1"
853.308,0.53818,853.32,0.52982,0.00836000000000003,"n",NA
861.852,0.56785,861.912,0.3699,0.19795,"y","1"
861.918,0.3723,861.93,0.35947,0.01283,"n",NA
861.948,0.37024,861.954,0.36534,0.00490000000000002,"n",NA
861.996,0.36989,862.008,0.36121,0.00868000000000002,"n",NA
882.702,0.42149,882.768,0.07269,0.3488,"y","1"
882.786,0.09002,882.798,0.07286,0.01716,"n",NA
882.882,0.0965,882.894,0.08675,0.00975000000000001,"n",NA
882.912,0.0926,882.93,0.08366,0.00894,"n",NA
882.942,0.08895,882.96,0.08284,0.00611,"n",NA
