"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
278.478,0.22091,278.526,0,0.22711,"y","1"
278.544,0.01018,278.568,0,0.03275,"n",NA
412.068,0.10503,412.146,0.0334,0.07163,"y","1"
412.242,0.03916,412.266,0.03006,0.0091,"n",NA
435.102,0.08923,435.138,0.07278,0.01645,"y","1"
471.678,0.15346,471.714,0.13349,0.01997,"y","1"
480.978,0.16237,481.008,0.15114,0.01123,"y","1"
488.874,0.1544,488.904,0.14338,0.01102,"y","1"
