"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
138.18,0.11427,138.252,0,0.12688,"y","1"
216.984,0.17007,217.056,0,0.18085,"y","1"
304.2,0.30568,304.266,0.27822,0.02746,"y","1"
305.592,0.24948,305.658,0.04408,0.2054,"y","1"
305.676,0.06048,305.688,0.04753,0.01295,"n",NA
305.706,0.06343,305.718,0.05367,0.00976,"n",NA
305.736,0.06454,305.754,0.05431,0.01023,"n",NA
305.766,0.06393,305.784,0.05562,0.00831,"n",NA
305.802,0.06552,305.814,0.05886,0.00665999999999999,"n",NA
305.832,0.06798,305.844,0.06082,0.00716,"n",NA
305.862,0.06654,305.874,0.05964,0.0069,"n",NA
305.892,0.06389,305.904,0.05902,0.00487,"n",NA
433.668,0.34667,433.704,0.01556,0.33111,"y","1"
433.824,0.01398,433.842,0,0.02167,"n",NA
433.86,0.01222,433.878,0,0.01562,"n",NA
433.968,0.01066,433.98,0.00177,0.00889,"n",NA
433.998,0.01034,434.016,0.00382,0.00652,"n",NA
