"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
304.662,0.4221,249.912,0.39869,0.02341,"n",NA
304.674,0.91511,304.74,0.82011,0.095,"y","1"
324.534,0.96219,324.594,0.87094,0.0912499999999999,"y","1"
329.778,0.90601,329.838,0.73464,0.17137,"y","1"
329.928,0.73874,329.94,0.73246,0.00627999999999995,"n",NA
335.064,0.71469,335.112,0.55151,0.16318,"y","1"
335.118,0.55102,335.13,0.53925,0.0117699999999999,"n",NA
335.142,0.54655,335.154,0.53931,0.00724000000000002,"n",NA
337.338,0.53505,337.392,0.30375,0.2313,"y","1"
337.398,0.30805,337.41,0.30056,0.00749,"n",NA
337.482,0.30917,337.494,0.30348,0.00568999999999997,"n",NA
337.53,0.30547,337.548,0.29942,0.00605,"n",NA
337.578,0.29704,337.62,0.03299,0.26405,"y","1"
337.626,0.03629,337.65,0,0.03793,"n",NA
337.86,0.0267,337.878,0.01672,0.00998,"n",NA
