"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
314.958,0.13358,286.368,0.11305,0.02053,"n",NA
293.07,0.12533,293.124,0.09615,0.02918,"y","1"
314.994,0.14923,315.036,0.06569,0.08354,"y","1"
315.042,0.06476,315.066,0.04485,0.01991,"n",NA
315.216,0.06551,315.234,0.05822,0.00729,"n",NA
369.78,0.28729,369.84,0.22963,0.05766,"y","1"
370.92,0.21915,370.986,0.11987,0.09928,"y","1"
399.354,0.25083,399.414,0.12403,0.1268,"y","1"
399.426,0.1274,399.438,0.12216,0.00524000000000001,"n",NA
399.486,0.13059,399.504,0.12437,0.00622000000000002,"n",NA
417.762,0.20695,417.828,0.07887,0.12808,"y","1"
417.84,0.08129,417.858,0.07271,0.00858,"n",NA
417.912,0.08019,417.93,0.0725,0.00769,"n",NA
417.936,0.07293,417.96,0.06474,0.00818999999999999,"n",NA
418.362,0.09223,418.428,0.06778,0.02445,"n",NA
418.68,0.075,418.716,0.04868,0.02632,"n",NA
430.428,0.06379,430.464,0.00828,0.05551,"y","1"
430.482,0.01357,430.5,0.0035,0.01007,"n",NA
430.848,0.02982,430.872,0.01651,0.01331,"n",NA
430.89,0.01842,430.908,0.00972,0.0087,"n",NA
647.922,0.18898,647.964,0.00376,0.18522,"y","1"
647.976,0.01705,647.994,0,0.02611,"n",NA
