"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
230.286,0.22634,230.364,0.1795,0.04684,"y","1"
274.332,0.64241,274.398,0.45915,0.18326,"y","1"
274.428,0.461,274.434,0.45771,0.00329000000000002,"n",NA
282.438,0.5377,282.51,0.09235,0.44535,"y","1"
282.516,0.09244,282.528,0.08367,0.00877,"n",NA
282.54,0.08574,282.558,0.07826,0.00748,"n",NA
304.782,0.31601,304.896,0.2473,0.06871,"y","1"
390.228,0.28071,390.24,0.26794,0.01277,"n",NA
390.252,0.27425,390.264,0.26312,0.01113,"n",NA
390.27,0.26292,390.294,0.24651,0.01641,"n",NA
390.3,0.2456,390.312,0.23614,0.00946000000000002,"n",NA
391.782,0.19122,391.842,0.15368,0.03754,"y","1"
392.076,0.14717,392.136,0.12209,0.02508,"n",NA
424.158,0.27655,424.206,0.19384,0.08271,"y","1"
424.212,0.19357,424.23,0.18632,0.00724999999999998,"n",NA
435.864,0.23258,435.96,0.01509,0.21749,"y","1"
436.212,0.01432,436.242,0.003,0.01132,"n",NA
