"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
325.116,0.01822,237.036,0.00694,0.01128,"n",NA
325.116,0.03701,325.158,0.01279,0.02422,"y","1"
341.316,0.02544,341.346,0.00428,0.02116,"y","1"
726.06,0.12713,726.102,0.00685,0.12028,"y","1"
