"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
113.982,0.05217,114.03,0.02052,0.03165,"y","1"
114.042,0.02152,114.06,0.01485,0.00667,"n",NA
114.204,0.02309,114.222,0.02018,0.00291,"n",NA
114.246,0.02374,114.258,0.02171,0.00203,"n",NA
114.324,0.0218,114.342,0.01904,0.00276,"n",NA
183.666,0.08858,183.69,0.08136,0.00722,"y","u"
185.016,0.07761,185.034,0.07142,0.00619,"y","1"
189.48,0.08257,189.492,0.0799,0.00267000000000001,"y","u"
198.87,0.0869,198.882,0.08343,0.00347,"y","u"
198.9,0.08046,198.912,0.07686,0.00360000000000001,"n",NA
201.354,0.07515,201.432,0.01816,0.05699,"y","1"
201.528,0.02425,201.546,0.02091,0.00334,"n",NA
201.648,0.02313,201.666,0.01988,0.00325,"n",NA
206.922,0.03047,206.946,0.01566,0.01481,"n",NA
207.048,0.02318,207.066,0.01468,0.0085,"n",NA
207.216,0.01982,207.24,0.00944,0.01038,"n",NA
207.264,0.01312,207.282,0.00662,0.0065,"n",NA
209.574,0.02566,209.622,0.01421,0.01145,"n",NA
210.162,0.0229,210.222,0.00389,0.01901,"n",NA
210.648,0.02122,210.696,0.00847,0.01275,"n",NA
