End date,"1/21/2017"
Specimen label,"19AG_56"
"0.91200","0.07623","0.00309"
"0.91800","0.07671","0.00318"
"0.92400","0.07725","0.00326"
"0.93000","0.07773","0.00329"
"0.93600","0.07826","0.00337"
"0.94200","0.07874","0.00335"
"0.94800","0.07928","0.00334"
"0.95400","0.07976","0.00334"
"0.96000","0.08024","0.00340"
"0.96600","0.08078","0.00354"
"0.97200","0.08125","0.00370"
"0.97800","0.08173","0.00395"
"0.98400","0.08227","0.00412"
"0.99000","0.08275","0.00415"
"0.99600","0.08323","0.00416"
"1.00200","0.08377","0.00411"
"1.00800","0.08424","0.00396"
"1.01400","0.08472","0.00378"
"1.02000","0.08526","0.00367"
"1.02600","0.08574","0.00345"
"1.03200","0.08628","0.00333"
"1.03800","0.08675","0.00326"
"1.04400","0.08723","0.00322"
"1.05000","0.08777","0.00313"
"1.05600","0.08825","0.00315"
"1.06200","0.08879","0.00318"
"1.06800","0.08927","0.00315"
"1.07400","0.08974","0.00312"
"1.08000","0.09028","0.00318"
"1.08600","0.09082","0.00326"
"1.09200","0.09130","0.00322"
"1.09800","0.09178","0.00338"
"1.10400","0.09226","0.00370"
"1.11000","0.09279","0.00386"
"1.11600","0.09327","0.00400"
"1.12200","0.09375","0.00398"
"1.12800","0.09423","0.00389"
"1.13400","0.09477","0.00371"
"1.14000","0.09524","0.00353"
"1.14600","0.09572","0.00353"
"1.15200","0.09626","0.00351"
"1.15800","0.09674","0.00355"
"1.16400","0.09728","0.00376"
"1.17000","0.09776","0.00395"
"1.17600","0.09823","0.00401"
"1.18200","0.09877","0.00403"
"1.18800","0.09925","0.00417"
"1.19400","0.09973","0.00438"
"1.20000","0.10027","0.00458"
"1.20600","0.10075","0.00479"
"1.21200","0.10128","0.00493"
"1.21800","0.10176","0.00504"
"1.22400","0.10230","0.00509"
"1.23000","0.10278","0.00509"
"1.23600","0.10326","0.00518"
"1.24200","0.10379","0.00514"
"1.24800","0.10427","0.00492"
"1.25400","0.10475","0.00468"
"1.26000","0.10523","0.00436"
"1.26600","0.10577","0.00398"
"1.27200","0.10625","0.00370"
"1.27800","0.10672","0.00337"
"1.28400","0.10720","0.00324"
"1.29000","0.10774","0.00329"
"1.29600","0.10822","0.00349"
"1.30200","0.10870","0.00373"
"1.30800","0.10918","0.00390"
"1.31400","0.10965","0.00397"
"1.32000","0.11019","0.00412"
"1.32600","0.11067","0.00427"
"1.33200","0.11115","0.00447"
"1.33800","0.11169","0.00463"
"1.34400","0.11217","0.00480"
"1.35000","0.11264","0.00494"
"1.35600","0.11318","0.00502"
"1.36200","0.11366","0.00498"
"1.36800","0.11414","0.00491"
"1.37400","0.11468","0.00474"
"1.38000","0.11515","0.00456"
"1.38600","0.11563","0.00455"
"1.39200","0.11617","0.00465"
"1.39800","0.11665","0.00471"
"1.40400","0.11719","0.00470"
"1.41000","0.11767","0.00457"
"1.41600","0.11814","0.00437"
"1.42200","0.11862","0.00427"
"1.42800","0.11916","0.00423"
"1.43400","0.11964","0.00436"
"1.44000","0.12012","0.00451"
"1.44600","0.12066","0.00468"
"1.45200","0.12113","0.00475"
"1.45800","0.12167","0.00471"
"1.46400","0.12215","0.00475"
"1.47000","0.12269","0.00466"
"1.47600","0.12317","0.00451"
"1.48200","0.12370","0.00456"
"1.48800","0.12418","0.00460"
"1.49400","0.12472","0.00466"
"1.50000","0.12520","0.00477"
"1.50600","0.12574","0.00493"
"1.51200","0.12622","0.00505"
"1.51800","0.12669","0.00513"
"1.52400","0.12723","0.00496"
"1.53000","0.12771","0.00482"
"1.53600","0.12825","0.00482"
"1.54200","0.12873","0.00473"
"1.54800","0.12921","0.00471"
"1.55400","0.12974","0.00480"
"1.56000","0.13022","0.00488"
"1.56600","0.13070","0.00490"
"1.57200","0.13124","0.00489"
"1.57800","0.13172","0.00490"
"1.58400","0.13225","0.00489"
"1.59000","0.13273","0.00488"
"1.59600","0.13321","0.00487"
"1.60200","0.13369","0.00492"
"1.60800","0.13417","0.00489"
"1.61400","0.13471","0.00494"
"1.62000","0.13518","0.00487"
"1.62600","0.13566","0.00466"
"1.63200","0.13620","0.00457"
"1.63800","0.13668","0.00455"
"1.64400","0.13722","0.00446"
"1.65000","0.13770","0.00446"
"1.65600","0.13823","0.00456"
"1.66200","0.13871","0.00468"
"1.66800","0.13919","0.00474"
"1.67400","0.13973","0.00481"
"1.68000","0.14021","0.00480"
"1.68600","0.14074","0.00481"
"1.69200","0.14122","0.00479"
"1.69800","0.14176","0.00487"
"1.70400","0.14224","0.00501"
"1.71000","0.14272","0.00517"
"1.71600","0.14326","0.00530"
"1.72200","0.14373","0.00536"
"1.72800","0.14427","0.00535"
"1.73400","0.14475","0.00531"
"1.74000","0.14523","0.00532"
"1.74600","0.14571","0.00530"
"1.75200","0.14625","0.00512"
"1.75800","0.14672","0.00487"
"1.76400","0.14720","0.00463"
"1.77000","0.14774","0.00458"
"1.77600","0.14822","0.00460"
"1.78200","0.14870","0.00465"
"1.78800","0.14923","0.00465"
"1.79400","0.14971","0.00478"
"1.80000","0.15025","0.00490"
"1.80600","0.15073","0.00504"
"1.81200","0.15121","0.00521"
"1.81800","0.15175","0.00534"
"1.82400","0.15222","0.00532"
"1.83000","0.15270","0.00526"
"1.83600","0.15318","0.00530"
"1.84200","0.15372","0.00530"
"1.84800","0.15420","0.00525"
"1.85400","0.15468","0.00514"
"1.86000","0.15521","0.00515"
"1.86600","0.15569","0.00522"
"1.87200","0.15623","0.00526"
"1.87800","0.15671","0.00521"
"1.88400","0.15725","0.00517"
"1.89000","0.15772","0.00510"
"1.89600","0.15820","0.00521"
"1.90200","0.15868","0.00535"
"1.90800","0.15916","0.00543"
"1.91400","0.15970","0.00549"
"1.92000","0.16018","0.00544"
"1.92600","0.16065","0.00535"
"1.93200","0.16113","0.00538"
"1.93800","0.16167","0.00536"
"1.94400","0.16215","0.00523"
"1.95000","0.16269","0.00521"
"1.95600","0.16317","0.00517"
"1.96200","0.16364","0.00521"
"1.96800","0.16418","0.00532"
"1.97400","0.16466","0.00539"
"1.98000","0.16520","0.00550"
"1.98600","0.16568","0.00570"
"1.99200","0.16616","0.00576"
"1.99800","0.16669","0.00572"
"2.00400","0.16717","0.00569"
"2.01000","0.16771","0.00566"
"2.01600","0.16819","0.00569"
"2.02200","0.16873","0.00578"
"2.02800","0.16920","0.00577"
"2.03400","0.16974","0.00571"
"2.04000","0.17022","0.00571"
"2.04600","0.17076","0.00568"
"2.05200","0.17124","0.00568"
"2.05800","0.17172","0.00566"
"2.06400","0.17225","0.00559"
"2.07000","0.17273","0.00552"
"2.07600","0.17327","0.00547"
"2.08200","0.17375","0.00539"
"2.08800","0.17429","0.00546"
"2.09400","0.17476","0.00552"
"2.10000","0.17524","0.00557"
"2.10600","0.17578","0.00566"
"2.11200","0.17626","0.00573"
"2.11800","0.17680","0.00565"
"2.12400","0.17728","0.00553"
"2.13000","0.17775","0.00551"
"2.13600","0.17829","0.00554"
"2.14200","0.17877","0.00551"
"2.14800","0.17925","0.00543"
"2.15400","0.17979","0.00538"
"2.16000","0.18027","0.00539"
"2.16600","0.18074","0.00535"
"2.17200","0.18128","0.00529"
"2.17800","0.18176","0.00515"
"2.18400","0.18224","0.00505"
"2.19000","0.18272","0.00503"
"2.19600","0.18325","0.00507"
"2.20200","0.18373","0.00516"
"2.20800","0.18421","0.00533"
"2.21400","0.18469","0.00559"
"2.22000","0.18523","0.00576"
"2.22600","0.18571","0.00585"
"2.23200","0.18624","0.00589"
"2.23800","0.18672","0.00589"
"2.24400","0.18720","0.00562"
"2.25000","0.18774","0.00540"
"2.25600","0.18822","0.00527"
"2.26200","0.18876","0.00524"
"2.26800","0.18923","0.00527"
"2.27400","0.18971","0.00521"
"2.28000","0.19025","0.00519"
"2.28600","0.19073","0.00527"
"2.29200","0.19121","0.00540"
"2.29800","0.19175","0.00541"
"2.30400","0.19222","0.00542"
"2.31000","0.19276","0.00545"
"2.31600","0.19324","0.00550"
"2.32200","0.19372","0.00554"
"2.32800","0.19426","0.00564"
"2.33400","0.19473","0.00583"
"2.34000","0.19521","0.00595"
"2.34600","0.19575","0.00610"
"2.35200","0.19623","0.00625"
"2.35800","0.19671","0.00622"
"2.36400","0.19719","0.00620"
"2.37000","0.19766","0.00623"
"2.37600","0.19820","0.00621"
"2.38200","0.19868","0.00615"
"2.38800","0.19916","0.00608"
"2.39400","0.19970","0.00599"
"2.40000","0.20018","0.00594"
"2.40600","0.20065","0.00586"
"2.41200","0.20113","0.00581"
"2.41800","0.20167","0.00577"
"2.42400","0.20215","0.00575"
"2.43000","0.20269","0.00585"
"2.43600","0.20316","0.00596"
"2.44200","0.20364","0.00600"
"2.44800","0.20418","0.00607"
"2.45400","0.20466","0.00616"
"2.46000","0.20514","0.00620"
"2.46600","0.20562","0.00618"
"2.47200","0.20615","0.00615"
"2.47800","0.20663","0.00610"
"2.48400","0.20711","0.00601"
"2.49000","0.20765","0.00596"
"2.49600","0.20813","0.00600"
"2.50200","0.20867","0.00602"
"2.50800","0.20914","0.00612"
"2.51400","0.20968","0.00623"
"2.52000","0.21016","0.00616"
"2.52600","0.21070","0.00602"
"2.53200","0.21118","0.00594"
"2.53800","0.21165","0.00592"
"2.54400","0.21219","0.00595"
"2.55000","0.21267","0.00605"
"2.55600","0.21321","0.00616"
"2.56200","0.21369","0.00630"
"2.56800","0.21417","0.00639"
"2.57400","0.21470","0.00636"
"2.58000","0.21518","0.00632"
"2.58600","0.21572","0.00633"
"2.59200","0.21620","0.00637"
"2.59800","0.21674","0.00648"
"2.60400","0.21722","0.00643"
"2.61000","0.21775","0.00639"
"2.61600","0.21823","0.00630"
"2.62200","0.21871","0.00609"
"2.62800","0.21925","0.00590"
"2.63400","0.21973","0.00581"
"2.64000","0.22020","0.00584"
"2.64600","0.22074","0.00594"
"2.65200","0.22122","0.00604"
"2.65800","0.22176","0.00614"
"2.66400","0.22224","0.00624"
"2.67000","0.22272","0.00635"
"2.67600","0.22325","0.00643"
"2.68200","0.22373","0.00645"
"2.68800","0.22427","0.00651"
"2.69400","0.22475","0.00655"
"2.70000","0.22523","0.00647"
"2.70600","0.22571","0.00634"
"2.71200","0.22624","0.00626"
"2.71800","0.22672","0.00625"
"2.72400","0.22720","0.00625"
"2.73000","0.22768","0.00630"
"2.73600","0.22822","0.00641"
"2.74200","0.22869","0.00649"
"2.74800","0.22923","0.00662"
"2.75400","0.22971","0.00669"
"2.76000","0.23025","0.00660"
"2.76600","0.23073","0.00658"
"2.77200","0.23127","0.00666"
"2.77800","0.23174","0.00663"
"2.78400","0.23228","0.00642"
"2.79000","0.23276","0.00623"
"2.79600","0.23324","0.00623"
"2.80200","0.23378","0.00626"
"2.80800","0.23426","0.00625"
"2.81400","0.23479","0.00626"
"2.82000","0.23527","0.00630"
"2.82600","0.23575","0.00635"
"2.83200","0.23629","0.00644"
"2.83800","0.23677","0.00644"
"2.84400","0.23724","0.00631"
"2.85000","0.23778","0.00620"
"2.85600","0.23826","0.00619"
"2.86200","0.23874","0.00630"
"2.86800","0.23922","0.00622"
"2.87400","0.23970","0.00615"
"2.88000","0.24017","0.00613"
"2.88600","0.24071","0.00627"
"2.89200","0.24119","0.00647"
"2.89800","0.24167","0.00651"
"2.90400","0.24215","0.00662"
"2.91000","0.24269","0.00677"
"2.91600","0.24316","0.00683"
"2.92200","0.24370","0.00692"
"2.92800","0.24418","0.00697"
"2.93400","0.24466","0.00699"
"2.94000","0.24520","0.00707"
"2.94600","0.24568","0.00707"
"2.95200","0.24621","0.00693"
"2.95800","0.24669","0.00679"
"2.96400","0.24717","0.00669"
"2.97000","0.24765","0.00665"
"2.97600","0.24813","0.00653"
"2.98200","0.24866","0.00639"
"2.98800","0.24914","0.00638"
"2.99400","0.24962","0.00648"
"3.00000","0.25010","0.00662"
"3.00600","0.25058","0.00671"
"3.01200","0.25112","0.00672"
"3.01800","0.25159","0.00669"
"3.02400","0.25207","0.00656"
"3.03000","0.25261","0.00644"
"3.03600","0.25309","0.00644"
"3.04200","0.25363","0.00642"
"3.04800","0.25411","0.00641"
"3.05400","0.25464","0.00642"
"3.06000","0.25512","0.00647"
"3.06600","0.25566","0.00643"
"3.07200","0.25620","0.00631"
"3.07800","0.25668","0.00629"
"3.08400","0.25721","0.00647"
"3.09000","0.25775","0.00664"
"3.09600","0.25823","0.00666"
"3.10200","0.25877","0.00652"
"3.10800","0.25925","0.00655"
"3.11400","0.25973","0.00666"
"3.12000","0.26026","0.00670"
"3.12600","0.26074","0.00671"
"3.13200","0.26122","0.00666"
"3.13800","0.26176","0.00671"
"3.14400","0.26224","0.00695"
"3.15000","0.26272","0.00699"
"3.15600","0.26325","0.00698"
"3.16200","0.26373","0.00695"
"3.16800","0.26421","0.00686"
"3.17400","0.26475","0.00681"
"3.18000","0.26523","0.00673"
"3.18600","0.26576","0.00666"
"3.19200","0.26624","0.00668"
"3.19800","0.26672","0.00669"
"3.20400","0.26726","0.00668"
"3.21000","0.26774","0.00667"
"3.21600","0.26828","0.00669"
"3.22200","0.26875","0.00680"
"3.22800","0.26929","0.00696"
"3.23400","0.26977","0.00702"
"3.24000","0.27025","0.00706"
"3.24600","0.27079","0.00703"
"3.25200","0.27127","0.00701"
"3.25800","0.27174","0.00692"
"3.26400","0.27222","0.00679"
"3.27000","0.27276","0.00671"
"3.27600","0.27324","0.00671"
"3.28200","0.27372","0.00663"
"3.28800","0.27419","0.00658"
"3.29400","0.27473","0.00643"
"3.30000","0.27521","0.00640"
"3.30600","0.27575","0.00648"
"3.31200","0.27623","0.00659"
"3.31800","0.27671","0.00675"
"3.32400","0.27724","0.00690"
"3.33000","0.27772","0.00712"
"3.33600","0.27826","0.00727"
"3.34200","0.27874","0.00722"
"3.34800","0.27922","0.00709"
"3.35400","0.27970","0.00697"
"3.36000","0.28023","0.00688"
"3.36600","0.28071","0.00677"
"3.37200","0.28125","0.00668"
"3.37800","0.28173","0.00674"
"3.38400","0.28227","0.00686"
"3.39000","0.28274","0.00688"
"3.39600","0.28328","0.00684"
"3.40200","0.28376","0.00679"
"3.40800","0.28424","0.00673"
"3.41400","0.28472","0.00663"
"3.42000","0.28526","0.00664"
"3.42600","0.28573","0.00670"
"3.43200","0.28621","0.00672"
"3.43800","0.28675","0.00673"
"3.44400","0.28723","0.00665"
"3.45000","0.28771","0.00649"
"3.45600","0.28825","0.00639"
"3.46200","0.28872","0.00646"
"3.46800","0.28920","0.00662"
"3.47400","0.28968","0.00678"
"3.48000","0.29022","0.00693"
"3.48600","0.29070","0.00702"
"3.49200","0.29118","0.00702"
"3.49800","0.29165","0.00709"
"3.50400","0.29219","0.00712"
"3.51000","0.29267","0.00718"
"3.51600","0.29321","0.00722"
"3.52200","0.29369","0.00716"
"3.52800","0.29416","0.00709"
"3.53400","0.29464","0.00705"
"3.54000","0.29518","0.00704"
"3.54600","0.29566","0.00708"
"3.55200","0.29614","0.00706"
"3.55800","0.29662","0.00710"
"3.56400","0.29715","0.00717"
"3.57000","0.29763","0.00729"
"3.57600","0.29817","0.00735"
"3.58200","0.29865","0.00735"
"3.58800","0.29913","0.00734"
"3.59400","0.29967","0.00736"
"3.60000","0.30014","0.00744"
"3.60600","0.30068","0.00749"
"3.61200","0.30116","0.00743"
"3.61800","0.30170","0.00739"
"3.62400","0.30218","0.00740"
"3.63000","0.30265","0.00738"
"3.63600","0.30319","0.00727"
"3.64200","0.30367","0.00711"
"3.64800","0.30421","0.00709"
"3.65400","0.30469","0.00719"
"3.66000","0.30523","0.00729"
"3.66600","0.30570","0.00734"
"3.67200","0.30624","0.00736"
"3.67800","0.30672","0.00739"
"3.68400","0.30726","0.00739"
"3.69000","0.30774","0.00736"
"3.69600","0.30822","0.00738"
"3.70200","0.30869","0.00735"
"3.70800","0.30923","0.00717"
"3.71400","0.30971","0.00705"
"3.72000","0.31025","0.00706"
"3.72600","0.31073","0.00693"
"3.73200","0.31120","0.00681"
"3.73800","0.31174","0.00686"
"3.74400","0.31222","0.00703"
"3.75000","0.31276","0.00705"
"3.75600","0.31324","0.00691"
"3.76200","0.31372","0.00684"
"3.76800","0.31425","0.00686"
"3.77400","0.31473","0.00697"
"3.78000","0.31521","0.00705"
"3.78600","0.31569","0.00711"
"3.79200","0.31623","0.00721"
"3.79800","0.31671","0.00726"
"3.80400","0.31724","0.00727"
"3.81000","0.31778","0.00728"
"3.81600","0.31826","0.00722"
"3.82200","0.31874","0.00722"
"3.82800","0.31928","0.00721"
"3.83400","0.31975","0.00709"
"3.84000","0.32023","0.00705"
"3.84600","0.32071","0.00713"
"3.85200","0.32125","0.00713"
"3.85800","0.32173","0.00724"
"3.86400","0.32221","0.00738"
"3.87000","0.32274","0.00751"
"3.87600","0.32322","0.00759"
"3.88200","0.32370","0.00758"
"3.88800","0.32424","0.00754"
"3.89400","0.32472","0.00755"
"3.90000","0.32520","0.00755"
"3.90600","0.32567","0.00752"
"3.91200","0.32621","0.00749"
"3.91800","0.32669","0.00742"
"3.92400","0.32717","0.00734"
"3.93000","0.32771","0.00730"
"3.93600","0.32818","0.00734"
"3.94200","0.32866","0.00748"
"3.94800","0.32920","0.00747"
"3.95400","0.32968","0.00738"
"3.96000","0.33022","0.00730"
"3.96600","0.33070","0.00725"
"3.97200","0.33123","0.00720"
"3.97800","0.33171","0.00702"
"3.98400","0.33219","0.00691"
"3.99000","0.33267","0.00695"
"3.99600","0.33321","0.00697"
"4.00200","0.33369","0.00702"
"4.00800","0.33416","0.00709"
"4.01400","0.33464","0.00715"
"4.02000","0.33518","0.00719"
"4.02600","0.33566","0.00717"
"4.03200","0.33614","0.00713"
"4.03800","0.33667","0.00712"
"4.04400","0.33715","0.00715"
"4.05000","0.33769","0.00716"
"4.05600","0.33817","0.00714"
"4.06200","0.33865","0.00706"
"4.06800","0.33919","0.00693"
"4.07400","0.33966","0.00675"
"4.08000","0.34014","0.00665"
"4.08600","0.34068","0.00673"
"4.09200","0.34116","0.00688"
"4.09800","0.34170","0.00709"
"4.10400","0.34218","0.00728"
"4.11000","0.34271","0.00737"
"4.11600","0.34319","0.00740"
"4.12200","0.34373","0.00741"
"4.12800","0.34421","0.00755"
"4.13400","0.34469","0.00760"
"4.14000","0.34516","0.00759"
"4.14600","0.34570","0.00758"
"4.15200","0.34618","0.00754"
"4.15800","0.34666","0.00744"
"4.16400","0.34720","0.00735"
"4.17000","0.34768","0.00725"
"4.17600","0.34815","0.00720"
"4.18200","0.34869","0.00714"
"4.18800","0.34917","0.00720"
"4.19400","0.34965","0.00731"
"4.20000","0.35019","0.00742"
"4.20600","0.35067","0.00743"
"4.21200","0.35120","0.00743"
"4.21800","0.35168","0.00742"
"4.22400","0.35216","0.00739"
"4.23000","0.35270","0.00739"
"4.23600","0.35324","0.00747"
"4.24200","0.35371","0.00758"
"4.24800","0.35425","0.00761"
"4.25400","0.35479","0.00760"
"4.26000","0.35527","0.00748"
"4.26600","0.35575","0.00737"
"4.27200","0.35629","0.00735"
"4.27800","0.35676","0.00731"
"4.28400","0.35724","0.00729"
"4.29000","0.35772","0.00729"
"4.29600","0.35820","0.00730"
"4.30200","0.35874","0.00736"
"4.30800","0.35922","0.00729"
"4.31400","0.35969","0.00719"
"4.32000","0.36023","0.00714"
"4.32600","0.36071","0.00714"
"4.33200","0.36119","0.00705"
"4.33800","0.36173","0.00701"
"4.34400","0.36220","0.00712"
"4.35000","0.36274","0.00721"
"4.35600","0.36322","0.00731"
"4.36200","0.36370","0.00742"
"4.36800","0.36424","0.00746"
"4.37400","0.36472","0.00741"
"4.38000","0.36525","0.00748"
"4.38600","0.36573","0.00749"
"4.39200","0.36627","0.00756"
"4.39800","0.36675","0.00761"
"4.40400","0.36723","0.00761"
"4.41000","0.36777","0.00760"
"4.41600","0.36824","0.00755"
"4.42200","0.36872","0.00752"
"4.42800","0.36926","0.00754"
"4.43400","0.36974","0.00752"
"4.44000","0.37022","0.00734"
"4.44600","0.37070","0.00722"
"4.45200","0.37123","0.00725"
"4.45800","0.37171","0.00739"
"4.46400","0.37219","0.00754"
"4.47000","0.37273","0.00764"
"4.47600","0.37321","0.00763"
"4.48200","0.37368","0.00744"
"4.48800","0.37416","0.00732"
"4.49400","0.37470","0.00724"
"4.50000","0.37518","0.00716"
"4.50600","0.37572","0.00722"
"4.51200","0.37620","0.00735"
"4.51800","0.37667","0.00747"
"4.52400","0.37721","0.00749"
"4.53000","0.37769","0.00764"
"4.53600","0.37817","0.00767"
"4.54200","0.37865","0.00749"
"4.54800","0.37919","0.00734"
"4.55400","0.37966","0.00734"
"4.56000","0.38014","0.00744"
"4.56600","0.38062","0.00749"
"4.57200","0.38116","0.00757"
"4.57800","0.38164","0.00769"
"4.58400","0.38211","0.00779"
"4.59000","0.38265","0.00777"
"4.59600","0.38313","0.00779"
"4.60200","0.38361","0.00779"
"4.60800","0.38415","0.00781"
"4.61400","0.38463","0.00788"
"4.62000","0.38516","0.00783"
"4.62600","0.38564","0.00768"
"4.63200","0.38612","0.00754"
"4.63800","0.38666","0.00748"
"4.64400","0.38714","0.00745"
"4.65000","0.38768","0.00739"
"4.65600","0.38815","0.00739"
"4.66200","0.38869","0.00751"
"4.66800","0.38923","0.00765"
"4.67400","0.38971","0.00767"
"4.68000","0.39025","0.00765"
"4.68600","0.39072","0.00761"
"4.69200","0.39120","0.00763"
"4.69800","0.39174","0.00765"
"4.70400","0.39222","0.00775"
"4.71000","0.39270","0.00782"
"4.71600","0.39318","0.00785"
"4.72200","0.39371","0.00785"
"4.72800","0.39419","0.00784"
"4.73400","0.39467","0.00788"
"4.74000","0.39521","0.00795"
"4.74600","0.39569","0.00801"
"4.75200","0.39617","0.00805"
"4.75800","0.39670","0.00813"
"4.76400","0.39718","0.00807"
"4.77000","0.39766","0.00801"
"4.77600","0.39820","0.00796"
"4.78200","0.39868","0.00770"
"4.78800","0.39921","0.00763"
"4.79400","0.39969","0.00769"
"4.80000","0.40023","0.00777"
"4.80600","0.40071","0.00776"
"4.81200","0.40125","0.00779"
"4.81800","0.40173","0.00784"
"4.82400","0.40226","0.00785"
"4.83000","0.40274","0.00785"
"4.83600","0.40328","0.00791"
"4.84200","0.40376","0.00787"
"4.84800","0.40424","0.00785"
"4.85400","0.40472","0.00794"
"4.86000","0.40525","0.00801"
"4.86600","0.40573","0.00804"
"4.87200","0.40621","0.00801"
"4.87800","0.40669","0.00802"
"4.88400","0.40717","0.00811"
"4.89000","0.40770","0.00801"
"4.89600","0.40818","0.00789"
