End date,"1/21/2017"
Specimen label,"19CG_45"
"0.43800","0.03677","0.00320"
"0.44400","0.03725","0.00323"
"0.45000","0.03773","0.00333"
"0.45600","0.03827","0.00339"
"0.46200","0.03874","0.00344"
"0.46800","0.03922","0.00350"
"0.47400","0.03976","0.00350"
"0.48000","0.04024","0.00351"
"0.48600","0.04072","0.00357"
"0.49200","0.04119","0.00367"
"0.49800","0.04173","0.00375"
"0.50400","0.04221","0.00370"
"0.51000","0.04275","0.00367"
"0.51600","0.04323","0.00366"
"0.52200","0.04371","0.00358"
"0.52800","0.04418","0.00356"
"0.53400","0.04472","0.00365"
"0.54000","0.04520","0.00369"
"0.54600","0.04568","0.00363"
"0.55200","0.04622","0.00360"
"0.55800","0.04670","0.00360"
"0.56400","0.04717","0.00367"
"0.57000","0.04771","0.00379"
"0.57600","0.04819","0.00389"
"0.58200","0.04873","0.00400"
"0.58800","0.04921","0.00404"
"0.59400","0.04969","0.00396"
"0.60000","0.05022","0.00393"
"0.60600","0.05070","0.00390"
"0.61200","0.05124","0.00380"
"0.61800","0.05172","0.00382"
"0.62400","0.05226","0.00382"
"0.63000","0.05273","0.00382"
"0.63600","0.05321","0.00383"
"0.64200","0.05375","0.00390"
"0.64800","0.05423","0.00395"
"0.65400","0.05477","0.00393"
"0.66000","0.05525","0.00397"
"0.66600","0.05578","0.00416"
"0.67200","0.05626","0.00431"
"0.67800","0.05680","0.00437"
"0.68400","0.05728","0.00446"
"0.69000","0.05776","0.00454"
"0.69600","0.05829","0.00462"
"0.70200","0.05877","0.00462"
"0.70800","0.05925","0.00461"
"0.71400","0.05979","0.00458"
"0.72000","0.06027","0.00462"
"0.72600","0.06075","0.00471"
"0.73200","0.06128","0.00467"
"0.73800","0.06176","0.00459"
"0.74400","0.06224","0.00464"
"0.75000","0.06278","0.00476"
"0.75600","0.06326","0.00485"
"0.76200","0.06374","0.00484"
"0.76800","0.06421","0.00491"
"0.77400","0.06475","0.00504"
"0.78000","0.06523","0.00508"
"0.78600","0.06571","0.00509"
"0.79200","0.06625","0.00516"
"0.79800","0.06673","0.00524"
"0.80400","0.06720","0.00530"
"0.81000","0.06774","0.00541"
"0.81600","0.06822","0.00555"
"0.82200","0.06870","0.00567"
"0.82800","0.06924","0.00571"
"0.83400","0.06971","0.00580"
"0.84000","0.07019","0.00589"
"0.84600","0.07067","0.00597"
"0.85200","0.07121","0.00601"
"0.85800","0.07169","0.00607"
"0.86400","0.07223","0.00603"
"0.87000","0.07270","0.00595"
"0.87600","0.07324","0.00585"
"0.88200","0.07372","0.00575"
"0.88800","0.07426","0.00563"
"0.89400","0.07474","0.00558"
"0.90000","0.07528","0.00562"
"0.90600","0.07575","0.00565"
"0.91200","0.07623","0.00573"
"0.91800","0.07677","0.00584"
"0.92400","0.07725","0.00592"
"0.93000","0.07773","0.00595"
"0.93600","0.07820","0.00607"
"0.94200","0.07874","0.00620"
"0.94800","0.07922","0.00630"
"0.95400","0.07970","0.00629"
"0.96000","0.08024","0.00628"
"0.96600","0.08072","0.00630"
"0.97200","0.08119","0.00632"
"0.97800","0.08167","0.00628"
"0.98400","0.08221","0.00637"
"0.99000","0.08269","0.00645"
"0.99600","0.08317","0.00646"
"1.00200","0.08365","0.00645"
"1.00800","0.08418","0.00640"
"1.01400","0.08466","0.00629"
"1.02000","0.08520","0.00622"
"1.02600","0.08568","0.00621"
"1.03200","0.08622","0.00629"
"1.03800","0.08669","0.00632"
"1.04400","0.08717","0.00634"
"1.05000","0.08771","0.00639"
"1.05600","0.08819","0.00641"
"1.06200","0.08867","0.00644"
"1.06800","0.08915","0.00648"
"1.07400","0.08968","0.00648"
"1.08000","0.09016","0.00653"
"1.08600","0.09064","0.00664"
"1.09200","0.09118","0.00672"
"1.09800","0.09166","0.00699"
"1.10400","0.09220","0.00730"
"1.11000","0.09267","0.00738"
"1.11600","0.09321","0.00749"
"1.12200","0.09369","0.00748"
"1.12800","0.09423","0.00752"
"1.13400","0.09471","0.00754"
"1.14000","0.09524","0.00754"
"1.14600","0.09572","0.00755"
"1.15200","0.09620","0.00757"
"1.15800","0.09674","0.00752"
"1.16400","0.09722","0.00749"
"1.17000","0.09776","0.00760"
"1.17600","0.09823","0.00767"
"1.18200","0.09871","0.00763"
"1.18800","0.09925","0.00745"
"1.19400","0.09973","0.00727"
"1.20000","0.10027","0.00726"
"1.20600","0.10075","0.00729"
"1.21200","0.10122","0.00735"
"1.21800","0.10176","0.00756"
"1.22400","0.10224","0.00779"
"1.23000","0.10278","0.00794"
"1.23600","0.10326","0.00788"
"1.24200","0.10379","0.00786"
"1.24800","0.10427","0.00802"
"1.25400","0.10481","0.00813"
"1.26000","0.10529","0.00813"
"1.26600","0.10577","0.00815"
"1.27200","0.10631","0.00824"
"1.27800","0.10678","0.00819"
"1.28400","0.10726","0.00804"
"1.29000","0.10774","0.00794"
"1.29600","0.10828","0.00781"
"1.30200","0.10876","0.00779"
"1.30800","0.10924","0.00784"
"1.31400","0.10971","0.00785"
"1.32000","0.11019","0.00783"
"1.32600","0.11073","0.00782"
"1.33200","0.11121","0.00785"
"1.33800","0.11169","0.00790"
"1.34400","0.11217","0.00797"
"1.35000","0.11270","0.00799"
"1.35600","0.11318","0.00804"
"1.36200","0.11366","0.00814"
"1.36800","0.11420","0.00824"
"1.37400","0.11468","0.00837"
"1.38000","0.11521","0.00836"
"1.38600","0.11569","0.00826"
"1.39200","0.11623","0.00832"
"1.39800","0.11671","0.00831"
"1.40400","0.11725","0.00840"
"1.41000","0.11773","0.00844"
"1.41600","0.11820","0.00845"
"1.42200","0.11868","0.00850"
"1.42800","0.11922","0.00861"
"1.43400","0.11970","0.00885"
"1.44000","0.12018","0.00913"
"1.44600","0.12072","0.00922"
"1.45200","0.12119","0.00910"
"1.45800","0.12167","0.00896"
"1.46400","0.12221","0.00889"
"1.47000","0.12269","0.00890"
"1.47600","0.12317","0.00891"
"1.48200","0.12370","0.00890"
"1.48800","0.12418","0.00885"
"1.49400","0.12466","0.00872"
"1.50000","0.12520","0.00859"
"1.50600","0.12568","0.00862"
"1.51200","0.12616","0.00872"
"1.51800","0.12669","0.00880"
"1.52400","0.12717","0.00891"
"1.53000","0.12765","0.00906"
"1.53600","0.12819","0.00916"
"1.54200","0.12867","0.00904"
"1.54800","0.12921","0.00888"
"1.55400","0.12968","0.00884"
"1.56000","0.13016","0.00907"
"1.56600","0.13070","0.00929"
"1.57200","0.13118","0.00944"
"1.57800","0.13166","0.00952"
"1.58400","0.13213","0.00944"
"1.59000","0.13267","0.00945"
"1.59600","0.13315","0.00949"
"1.60200","0.13363","0.00945"
"1.60800","0.13417","0.00944"
"1.61400","0.13465","0.00948"
"1.62000","0.13512","0.00947"
"1.62600","0.13566","0.00947"
"1.63200","0.13614","0.00952"
"1.63800","0.13662","0.00960"
"1.64400","0.13710","0.00972"
"1.65000","0.13764","0.00979"
"1.65600","0.13811","0.00986"
"1.66200","0.13865","0.00984"
"1.66800","0.13913","0.00979"
"1.67400","0.13967","0.00989"
"1.68000","0.14015","0.01009"
"1.68600","0.14068","0.01012"
"1.69200","0.14116","0.01007"
"1.69800","0.14170","0.01004"
"1.70400","0.14218","0.01013"
"1.71000","0.14266","0.01022"
"1.71600","0.14314","0.01032"
"1.72200","0.14367","0.01026"
"1.72800","0.14415","0.01024"
"1.73400","0.14469","0.01026"
"1.74000","0.14517","0.01030"
"1.74600","0.14571","0.01019"
"1.75200","0.14619","0.01000"
"1.75800","0.14672","0.00978"
"1.76400","0.14720","0.00969"
"1.77000","0.14768","0.00975"
"1.77600","0.14822","0.00981"
"1.78200","0.14870","0.00978"
"1.78800","0.14923","0.00971"
"1.79400","0.14971","0.00990"
"1.80000","0.15019","0.01017"
"1.80600","0.15073","0.01038"
"1.81200","0.15121","0.01051"
"1.81800","0.15175","0.01056"
"1.82400","0.15222","0.01061"
"1.83000","0.15270","0.01060"
"1.83600","0.15324","0.01041"
"1.84200","0.15372","0.01020"
"1.84800","0.15420","0.01024"
"1.85400","0.15474","0.01048"
"1.86000","0.15521","0.01067"
"1.86600","0.15569","0.01088"
"1.87200","0.15623","0.01108"
"1.87800","0.15671","0.01111"
"1.88400","0.15719","0.01127"
"1.89000","0.15772","0.01138"
"1.89600","0.15820","0.01134"
"1.90200","0.15874","0.01130"
"1.90800","0.15922","0.01129"
"1.91400","0.15976","0.01134"
"1.92000","0.16024","0.01145"
"1.92600","0.16071","0.01155"
"1.93200","0.16125","0.01169"
"1.93800","0.16173","0.01188"
"1.94400","0.16221","0.01188"
"1.95000","0.16275","0.01181"
"1.95600","0.16323","0.01170"
"1.96200","0.16370","0.01153"
"1.96800","0.16424","0.01158"
"1.97400","0.16472","0.01178"
"1.98000","0.16520","0.01189"
"1.98600","0.16574","0.01179"
"1.99200","0.16621","0.01175"
"1.99800","0.16669","0.01164"
"2.00400","0.16723","0.01138"
"2.01000","0.16771","0.01115"
"2.01600","0.16825","0.01115"
"2.02200","0.16873","0.01128"
"2.02800","0.16920","0.01131"
"2.03400","0.16974","0.01125"
"2.04000","0.17022","0.01138"
"2.04600","0.17070","0.01147"
"2.05200","0.17124","0.01155"
"2.05800","0.17172","0.01166"
"2.06400","0.17219","0.01169"
"2.07000","0.17273","0.01173"
"2.07600","0.17321","0.01179"
"2.08200","0.17369","0.01178"
"2.08800","0.17417","0.01169"
"2.09400","0.17471","0.01156"
"2.10000","0.17518","0.01160"
"2.10600","0.17566","0.01168"
"2.11200","0.17620","0.01165"
"2.11800","0.17668","0.01146"
"2.12400","0.17716","0.01143"
"2.13000","0.17763","0.01164"
"2.13600","0.17817","0.01194"
"2.14200","0.17865","0.01213"
"2.14800","0.17913","0.01227"
"2.15400","0.17967","0.01250"
"2.16000","0.18015","0.01267"
"2.16600","0.18062","0.01274"
"2.17200","0.18116","0.01280"
"2.17800","0.18164","0.01271"
"2.18400","0.18218","0.01257"
"2.19000","0.18266","0.01241"
"2.19600","0.18314","0.01237"
"2.20200","0.18367","0.01247"
"2.20800","0.18415","0.01254"
"2.21400","0.18463","0.01257"
"2.22000","0.18517","0.01269"
"2.22600","0.18565","0.01277"
"2.23200","0.18618","0.01293"
"2.23800","0.18666","0.01298"
"2.24400","0.18720","0.01299"
"2.25000","0.18768","0.01280"
"2.25600","0.18822","0.01258"
"2.26200","0.18870","0.01259"
"2.26800","0.18923","0.01268"
"2.27400","0.18971","0.01278"
"2.28000","0.19025","0.01288"
"2.28600","0.19073","0.01301"
"2.29200","0.19121","0.01335"
"2.29800","0.19175","0.01361"
"2.30400","0.19222","0.01367"
"2.31000","0.19270","0.01374"
"2.31600","0.19324","0.01369"
"2.32200","0.19372","0.01357"
"2.32800","0.19426","0.01344"
"2.33400","0.19473","0.01328"
"2.34000","0.19521","0.01314"
"2.34600","0.19569","0.01304"
"2.35200","0.19623","0.01305"
"2.35800","0.19671","0.01313"
"2.36400","0.19725","0.01308"
"2.37000","0.19772","0.01312"
"2.37600","0.19820","0.01322"
"2.38200","0.19874","0.01336"
"2.38800","0.19922","0.01342"
"2.39400","0.19976","0.01349"
"2.40000","0.20024","0.01362"
"2.40600","0.20071","0.01367"
"2.41200","0.20125","0.01362"
"2.41800","0.20173","0.01362"
"2.42400","0.20221","0.01365"
"2.43000","0.20269","0.01367"
"2.43600","0.20322","0.01378"
"2.44200","0.20370","0.01384"
"2.44800","0.20418","0.01392"
"2.45400","0.20472","0.01400"
"2.46000","0.20520","0.01402"
"2.46600","0.20574","0.01403"
"2.47200","0.20621","0.01385"
"2.47800","0.20669","0.01382"
"2.48400","0.20723","0.01383"
"2.49000","0.20771","0.01387"
"2.49600","0.20819","0.01389"
"2.50200","0.20873","0.01397"
"2.50800","0.20920","0.01411"
"2.51400","0.20968","0.01431"
"2.52000","0.21022","0.01427"
"2.52600","0.21070","0.01420"
"2.53200","0.21124","0.01421"
"2.53800","0.21171","0.01434"
"2.54400","0.21225","0.01445"
"2.55000","0.21273","0.01447"
"2.55600","0.21327","0.01443"
"2.56200","0.21375","0.01440"
"2.56800","0.21423","0.01438"
"2.57400","0.21470","0.01444"
"2.58000","0.21524","0.01440"
"2.58600","0.21572","0.01428"
"2.59200","0.21620","0.01430"
"2.59800","0.21668","0.01449"
"2.60400","0.21716","0.01465"
"2.61000","0.21769","0.01474"
"2.61600","0.21817","0.01472"
"2.62200","0.21865","0.01480"
"2.62800","0.21919","0.01478"
"2.63400","0.21967","0.01480"
"2.64000","0.22015","0.01486"
"2.64600","0.22068","0.01488"
"2.65200","0.22116","0.01491"
"2.65800","0.22164","0.01500"
"2.66400","0.22218","0.01481"
"2.67000","0.22266","0.01461"
"2.67600","0.22313","0.01442"
"2.68200","0.22367","0.01430"
"2.68800","0.22415","0.01428"
"2.69400","0.22469","0.01429"
"2.70000","0.22517","0.01446"
"2.70600","0.22565","0.01471"
"2.71200","0.22612","0.01485"
"2.71800","0.22660","0.01498"
"2.72400","0.22714","0.01508"
"2.73000","0.22762","0.01498"
"2.73600","0.22810","0.01494"
"2.74200","0.22858","0.01497"
"2.74800","0.22911","0.01515"
"2.75400","0.22959","0.01532"
"2.76000","0.23013","0.01529"
"2.76600","0.23061","0.01514"
"2.77200","0.23109","0.01487"
"2.77800","0.23162","0.01467"
"2.78400","0.23210","0.01452"
"2.79000","0.23264","0.01431"
"2.79600","0.23312","0.01409"
"2.80200","0.23366","0.01395"
"2.80800","0.23414","0.01391"
"2.81400","0.23467","0.01402"
"2.82000","0.23515","0.01430"
"2.82600","0.23569","0.01477"
"2.83200","0.23623","0.01520"
"2.83800","0.23671","0.01564"
"2.84400","0.23719","0.01580"
"2.85000","0.23772","0.01570"
"2.85600","0.23820","0.01570"
"2.86200","0.23874","0.01557"
"2.86800","0.23922","0.01541"
"2.87400","0.23970","0.01527"
"2.88000","0.24023","0.01502"
"2.88600","0.24071","0.01489"
"2.89200","0.24119","0.01500"
"2.89800","0.24173","0.01516"
"2.90400","0.24221","0.01523"
"2.91000","0.24269","0.01528"
"2.91600","0.24316","0.01544"
"2.92200","0.24370","0.01559"
"2.92800","0.24418","0.01565"
"2.93400","0.24466","0.01552"
"2.94000","0.24520","0.01555"
"2.94600","0.24568","0.01551"
"2.95200","0.24621","0.01544"
"2.95800","0.24669","0.01552"
"2.96400","0.24723","0.01566"
"2.97000","0.24771","0.01562"
"2.97600","0.24819","0.01562"
"2.98200","0.24872","0.01558"
"2.98800","0.24920","0.01542"
"2.99400","0.24974","0.01533"
"3.00000","0.25022","0.01530"
"3.00600","0.25070","0.01523"
"3.01200","0.25124","0.01510"
"3.01800","0.25171","0.01501"
"3.02400","0.25219","0.01499"
"3.03000","0.25267","0.01505"
"3.03600","0.25321","0.01506"
"3.04200","0.25369","0.01504"
"3.04800","0.25417","0.01510"
"3.05400","0.25470","0.01517"
"3.06000","0.25518","0.01520"
"3.06600","0.25566","0.01540"
"3.07200","0.25614","0.01550"
"3.07800","0.25668","0.01563"
"3.08400","0.25715","0.01574"
"3.09000","0.25769","0.01595"
"3.09600","0.25817","0.01608"
"3.10200","0.25871","0.01619"
"3.10800","0.25925","0.01626"
"3.11400","0.25973","0.01634"
"3.12000","0.26026","0.01626"
"3.12600","0.26074","0.01613"
"3.13200","0.26122","0.01616"
"3.13800","0.26176","0.01625"
"3.14400","0.26224","0.01633"
"3.15000","0.26272","0.01645"
"3.15600","0.26319","0.01655"
"3.16200","0.26367","0.01648"
"3.16800","0.26421","0.01649"
"3.17400","0.26469","0.01652"
"3.18000","0.26517","0.01653"
"3.18600","0.26564","0.01639"
"3.19200","0.26618","0.01631"
"3.19800","0.26666","0.01638"
"3.20400","0.26714","0.01648"
"3.21000","0.26762","0.01660"
"3.21600","0.26816","0.01667"
"3.22200","0.26863","0.01675"
"3.22800","0.26917","0.01680"
"3.23400","0.26965","0.01689"
"3.24000","0.27013","0.01703"
"3.24600","0.27067","0.01712"
"3.25200","0.27115","0.01711"
"3.25800","0.27168","0.01698"
"3.26400","0.27216","0.01692"
"3.27000","0.27270","0.01688"
"3.27600","0.27318","0.01681"
"3.28200","0.27366","0.01680"
"3.28800","0.27419","0.01678"
"3.29400","0.27467","0.01670"
"3.30000","0.27515","0.01667"
"3.30600","0.27569","0.01668"
"3.31200","0.27617","0.01669"
"3.31800","0.27665","0.01678"
"3.32400","0.27712","0.01689"
"3.33000","0.27766","0.01699"
"3.33600","0.27814","0.01696"
"3.34200","0.27862","0.01695"
"3.34800","0.27916","0.01692"
"3.35400","0.27964","0.01674"
"3.36000","0.28011","0.01647"
"3.36600","0.28065","0.01631"
"3.37200","0.28113","0.01620"
"3.37800","0.28167","0.01599"
"3.38400","0.28215","0.01591"
"3.39000","0.28268","0.01596"
"3.39600","0.28316","0.01608"
"3.40200","0.28370","0.01625"
"3.40800","0.28424","0.01650"
"3.41400","0.28472","0.01677"
"3.42000","0.28526","0.01706"
"3.42600","0.28573","0.01717"
"3.43200","0.28627","0.01719"
"3.43800","0.28675","0.01713"
"3.44400","0.28723","0.01711"
"3.45000","0.28777","0.01708"
"3.45600","0.28825","0.01717"
"3.46200","0.28872","0.01738"
"3.46800","0.28920","0.01747"
"3.47400","0.28968","0.01757"
"3.48000","0.29022","0.01771"
"3.48600","0.29070","0.01770"
"3.49200","0.29118","0.01775"
"3.49800","0.29171","0.01792"
"3.50400","0.29219","0.01788"
"3.51000","0.29267","0.01777"
"3.51600","0.29321","0.01771"
"3.52200","0.29369","0.01774"
"3.52800","0.29422","0.01766"
"3.53400","0.29470","0.01775"
"3.54000","0.29524","0.01785"
"3.54600","0.29572","0.01782"
"3.55200","0.29626","0.01780"
"3.55800","0.29674","0.01766"
"3.56400","0.29721","0.01744"
"3.57000","0.29775","0.01717"
"3.57600","0.29823","0.01712"
"3.58200","0.29871","0.01715"
"3.58800","0.29919","0.01714"
"3.59400","0.29967","0.01702"
"3.60000","0.30014","0.01700"
"3.60600","0.30068","0.01713"
"3.61200","0.30116","0.01726"
"3.61800","0.30164","0.01739"
"3.62400","0.30218","0.01753"
"3.63000","0.30265","0.01767"
"3.63600","0.30313","0.01781"
"3.64200","0.30367","0.01796"
"3.64800","0.30415","0.01802"
"3.65400","0.30463","0.01795"
"3.66000","0.30517","0.01791"
"3.66600","0.30564","0.01804"
"3.67200","0.30618","0.01808"
"3.67800","0.30666","0.01816"
"3.68400","0.30714","0.01827"
"3.69000","0.30768","0.01840"
"3.69600","0.30816","0.01830"
"3.70200","0.30869","0.01810"
"3.70800","0.30917","0.01793"
"3.71400","0.30971","0.01777"
"3.72000","0.31019","0.01758"
"3.72600","0.31067","0.01745"
"3.73200","0.31114","0.01761"
"3.73800","0.31162","0.01784"
"3.74400","0.31216","0.01799"
"3.75000","0.31264","0.01793"
"3.75600","0.31312","0.01794"
"3.76200","0.31360","0.01794"
"3.76800","0.31413","0.01797"
"3.77400","0.31461","0.01804"
"3.78000","0.31509","0.01809"
"3.78600","0.31557","0.01808"
"3.79200","0.31611","0.01809"
"3.79800","0.31659","0.01812"
"3.80400","0.31712","0.01803"
"3.81000","0.31760","0.01805"
"3.81600","0.31808","0.01810"
"3.82200","0.31862","0.01824"
"3.82800","0.31916","0.01822"
"3.83400","0.31963","0.01816"
"3.84000","0.32017","0.01801"
"3.84600","0.32065","0.01794"
"3.85200","0.32119","0.01792"
"3.85800","0.32167","0.01786"
"3.86400","0.32215","0.01785"
"3.87000","0.32262","0.01790"
"3.87600","0.32316","0.01791"
"3.88200","0.32364","0.01789"
"3.88800","0.32412","0.01789"
"3.89400","0.32460","0.01791"
"3.90000","0.32514","0.01800"
"3.90600","0.32561","0.01824"
"3.91200","0.32615","0.01843"
"3.91800","0.32663","0.01843"
"3.92400","0.32717","0.01830"
"3.93000","0.32765","0.01823"
"3.93600","0.32812","0.01819"
"3.94200","0.32866","0.01821"
"3.94800","0.32914","0.01839"
"3.95400","0.32968","0.01869"
"3.96000","0.33016","0.01893"
"3.96600","0.33064","0.01901"
"3.97200","0.33117","0.01913"
"3.97800","0.33171","0.01913"
"3.98400","0.33219","0.01900"
"3.99000","0.33267","0.01887"
"3.99600","0.33321","0.01877"
"4.00200","0.33369","0.01866"
"4.00800","0.33416","0.01859"
"4.01400","0.33464","0.01845"
"4.02000","0.33518","0.01833"
"4.02600","0.33566","0.01820"
"4.03200","0.33614","0.01831"
"4.03800","0.33667","0.01833"
"4.04400","0.33715","0.01843"
"4.05000","0.33769","0.01846"
"4.05600","0.33817","0.01839"
"4.06200","0.33871","0.01828"
"4.06800","0.33919","0.01823"
"4.07400","0.33966","0.01821"
"4.08000","0.34020","0.01824"
"4.08600","0.34068","0.01842"
"4.09200","0.34122","0.01859"
"4.09800","0.34170","0.01875"
"4.10400","0.34218","0.01877"
"4.11000","0.34271","0.01866"
"4.11600","0.34319","0.01857"
"4.12200","0.34373","0.01873"
"4.12800","0.34421","0.01877"
"4.13400","0.34475","0.01868"
"4.14000","0.34522","0.01864"
"4.14600","0.34570","0.01850"
"4.15200","0.34618","0.01850"
"4.15800","0.34672","0.01861"
"4.16400","0.34720","0.01877"
"4.17000","0.34768","0.01875"
"4.17600","0.34815","0.01861"
"4.18200","0.34869","0.01850"
"4.18800","0.34917","0.01856"
"4.19400","0.34965","0.01870"
"4.20000","0.35019","0.01879"
"4.20600","0.35067","0.01891"
"4.21200","0.35114","0.01896"
"4.21800","0.35168","0.01901"
"4.22400","0.35216","0.01899"
"4.23000","0.35264","0.01899"
"4.23600","0.35312","0.01902"
"4.24200","0.35366","0.01916"
"4.24800","0.35413","0.01926"
"4.25400","0.35461","0.01924"
"4.26000","0.35515","0.01927"
"4.26600","0.35563","0.01935"
"4.27200","0.35617","0.01950"
"4.27800","0.35664","0.01942"
"4.28400","0.35712","0.01921"
"4.29000","0.35760","0.01896"
"4.29600","0.35814","0.01869"
"4.30200","0.35862","0.01848"
"4.30800","0.35910","0.01841"
"4.31400","0.35963","0.01851"
"4.32000","0.36011","0.01881"
"4.32600","0.36059","0.01899"
"4.33200","0.36113","0.01915"
"4.33800","0.36161","0.01922"
"4.34400","0.36215","0.01920"
"4.35000","0.36262","0.01914"
"4.35600","0.36310","0.01911"
"4.36200","0.36364","0.01913"
"4.36800","0.36412","0.01911"
"4.37400","0.36466","0.01921"
"4.38000","0.36513","0.01931"
"4.38600","0.36567","0.01945"
"4.39200","0.36615","0.01948"
"4.39800","0.36663","0.01950"
"4.40400","0.36717","0.01948"
"4.41000","0.36765","0.01937"
"4.41600","0.36818","0.01932"
"4.42200","0.36866","0.01932"
"4.42800","0.36920","0.01935"
"4.43400","0.36968","0.01935"
"4.44000","0.37016","0.01943"
"4.44600","0.37070","0.01948"
"4.45200","0.37117","0.01945"
"4.45800","0.37165","0.01931"
"4.46400","0.37219","0.01930"
"4.47000","0.37267","0.01951"
"4.47600","0.37321","0.01978"
"4.48200","0.37368","0.01992"
"4.48800","0.37416","0.02000"
"4.49400","0.37470","0.01989"
"4.50000","0.37518","0.01966"
"4.50600","0.37566","0.01935"
"4.51200","0.37620","0.01900"
"4.51800","0.37667","0.01871"
"4.52400","0.37715","0.01873"
"4.53000","0.37769","0.01895"
"4.53600","0.37817","0.01909"
"4.54200","0.37871","0.01918"
"4.54800","0.37919","0.01927"
"4.55400","0.37972","0.01946"
"4.56000","0.38020","0.01956"
"4.56600","0.38074","0.01956"
"4.57200","0.38122","0.01957"
"4.57800","0.38170","0.01957"
"4.58400","0.38217","0.01958"
"4.59000","0.38265","0.01972"
"4.59600","0.38319","0.01971"
"4.60200","0.38367","0.01982"
"4.60800","0.38421","0.01997"
"4.61400","0.38469","0.02004"
"4.62000","0.38516","0.01998"
"4.62600","0.38570","0.01996"
"4.63200","0.38618","0.01992"
"4.63800","0.38672","0.01992"
"4.64400","0.38720","0.01986"
"4.65000","0.38768","0.01989"
"4.65600","0.38821","0.02009"
"4.66200","0.38869","0.02037"
"4.66800","0.38917","0.02065"
"4.67400","0.38971","0.02066"
"4.68000","0.39019","0.02059"
"4.68600","0.39066","0.02047"
"4.69200","0.39120","0.02030"
"4.69800","0.39174","0.02011"
"4.70400","0.39222","0.01992"
"4.71000","0.39270","0.01976"
"4.71600","0.39324","0.01973"
"4.72200","0.39371","0.01987"
"4.72800","0.39419","0.01999"
"4.73400","0.39467","0.02016"
"4.74000","0.39515","0.02022"
"4.74600","0.39569","0.02022"
"4.75200","0.39617","0.02012"
"4.75800","0.39664","0.02004"
"4.76400","0.39712","0.01989"
"4.77000","0.39766","0.01962"
"4.77600","0.39814","0.01957"
"4.78200","0.39862","0.01964"
"4.78800","0.39915","0.01972"
"4.79400","0.39963","0.01971"
"4.80000","0.40011","0.01982"
"4.80600","0.40065","0.02002"
"4.81200","0.40113","0.02019"
"4.81800","0.40161","0.02041"
"4.82400","0.40214","0.02052"
"4.83000","0.40262","0.02066"
"4.83600","0.40316","0.02074"
"4.84200","0.40364","0.02081"
"4.84800","0.40418","0.02099"
"4.85400","0.40466","0.02111"
"4.86000","0.40513","0.02113"
"4.86600","0.40567","0.02106"
"4.87200","0.40615","0.02091"
"4.87800","0.40663","0.02062"
"4.88400","0.40717","0.02035"
"4.89000","0.40765","0.02020"
"4.89600","0.40812","0.02017"
"4.90200","0.40860","0.02014"
