End date,"1/21/2017"
Specimen label,"14DT_NT1"
"106.98000","8.91516","0.00916"
"106.98600","8.91570","0.00925"
"106.99200","8.91617","0.00925"
"106.99800","8.91665","0.00930"
"107.00400","8.91719","0.00948"
"107.01000","8.91767","0.00987"
"107.01600","8.91815","0.01004"
"107.02200","8.91868","0.00997"
"107.02800","8.91916","0.00995"
"107.03400","8.91964","0.01000"
"107.04000","8.92018","0.01004"
"107.04600","8.92066","0.01000"
"107.05200","8.92114","0.01010"
"107.05800","8.92167","0.01019"
"107.06400","8.92215","0.01021"
"107.07000","8.92269","0.01019"
"107.07600","8.92317","0.01003"
"107.08200","8.92365","0.00984"
"107.08800","8.92419","0.00960"
"107.09400","8.92466","0.00947"
"107.10000","8.92520","0.00940"
"107.10600","8.92568","0.00921"
"107.11200","8.92622","0.00904"
"107.11800","8.92670","0.00906"
"107.12400","8.92724","0.00909"
"107.13000","8.92771","0.00899"
"107.13600","8.92825","0.00893"
"107.14200","8.92873","0.00882"
"107.14800","8.92927","0.00881"
"107.15400","8.92975","0.00895"
"107.16000","8.93022","0.00910"
"107.16600","8.93070","0.00940"
"107.17200","8.93124","0.00966"
"107.17800","8.93172","0.00972"
"107.18400","8.93220","0.00981"
"107.19000","8.93274","0.00983"
"107.19600","8.93321","0.00979"
"107.20200","8.93369","0.00988"
"107.20800","8.93423","0.00997"
"107.21400","8.93471","0.01009"
"107.22000","8.93519","0.01030"
"107.22600","8.93567","0.01041"
"107.23200","8.93620","0.01047"
"107.23800","8.93668","0.01044"
"107.24400","8.93716","0.01029"
"107.25000","8.93770","0.01020"
"107.25600","8.93818","0.01007"
"107.26200","8.93871","0.00990"
"107.26800","8.93919","0.00983"
"107.27400","8.93973","0.00986"
"107.28000","8.94027","0.01004"
"107.28600","8.94075","0.01006"
"107.29200","8.94123","0.00996"
"107.29800","8.94176","0.00994"
"107.30400","8.94224","0.00992"
"107.31000","8.94272","0.00983"
"107.31600","8.94326","0.00974"
"107.32200","8.94374","0.00967"
"107.32800","8.94421","0.00964"
"107.33400","8.94475","0.00971"
"107.34000","8.94523","0.00964"
"107.34600","8.94571","0.00957"
"107.35200","8.94625","0.00962"
"107.35800","8.94673","0.00963"
"107.36400","8.94720","0.00971"
"107.37000","8.94774","0.00992"
"107.37600","8.94822","0.01011"
"107.38200","8.94870","0.01021"
"107.38800","8.94924","0.01023"
"107.39400","8.94972","0.01020"
"107.40000","8.95019","0.01023"
"107.40600","8.95073","0.01027"
"107.41200","8.95121","0.01016"
"107.41800","8.95175","0.01013"
"107.42400","8.95223","0.01003"
"107.43000","8.95271","0.00984"
"107.43600","8.95324","0.00969"
"107.44200","8.95372","0.00958"
"107.44800","8.95420","0.00954"
"107.45400","8.95468","0.00946"
"107.46000","8.95516","0.00944"
"107.46600","8.95570","0.00962"
"107.47200","8.95617","0.00989"
"107.47800","8.95665","0.01004"
"107.48400","8.95719","0.01008"
"107.49000","8.95767","0.01007"
"107.49600","8.95815","0.01004"
"107.50200","8.95868","0.01002"
"107.50800","8.95916","0.01014"
"107.51400","8.95964","0.01032"
"107.52000","8.96018","0.01025"
"107.52600","8.96066","0.01012"
"107.53200","8.96114","0.01005"
"107.53800","8.96167","0.00979"
"107.54400","8.96215","0.00957"
"107.55000","8.96263","0.00963"
"107.55600","8.96317","0.00970"
"107.56200","8.96365","0.00964"
"107.56800","8.96418","0.00958"
"107.57400","8.96466","0.00940"
"107.58000","8.96520","0.00923"
"107.58600","8.96568","0.00918"
"107.59200","8.96622","0.00913"
"107.59800","8.96670","0.00918"
"107.60400","8.96717","0.00921"
"107.61000","8.96771","0.00925"
"107.61600","8.96819","0.00932"
"107.62200","8.96873","0.00934"
"107.62800","8.96921","0.00951"
"107.63400","8.96968","0.00970"
"107.64000","8.97022","0.00982"
"107.64600","8.97070","0.00991"
"107.65200","8.97124","0.01005"
"107.65800","8.97172","0.00993"
"107.66400","8.97226","0.00968"
"107.67000","8.97274","0.00957"
"107.67600","8.97321","0.00964"
"107.68200","8.97375","0.00968"
"107.68800","8.97423","0.00971"
"107.69400","8.97477","0.00971"
"107.70000","8.97525","0.00988"
"107.70600","8.97572","0.01003"
"107.71200","8.97626","0.01024"
"107.71800","8.97674","0.01022"
"107.72400","8.97728","0.01023"
"107.73000","8.97776","0.01021"
"107.73600","8.97824","0.01016"
"107.74200","8.97877","0.01014"
"107.74800","8.97925","0.01013"
"107.75400","8.97973","0.01010"
"107.76000","8.98021","0.01017"
"107.76600","8.98069","0.01031"
"107.77200","8.98117","0.01036"
"107.77800","8.98170","0.01032"
"107.78400","8.98218","0.01024"
"107.79000","8.98266","0.01032"
"107.79600","8.98320","0.01037"
"107.80200","8.98368","0.01035"
"107.80800","8.98415","0.01038"
"107.81400","8.98469","0.01034"
"107.82000","8.98517","0.01015"
"107.82600","8.98571","0.00994"
"107.83200","8.98619","0.00986"
"107.83800","8.98667","0.00984"
"107.84400","8.98720","0.00992"
"107.85000","8.98768","0.01014"
"107.85600","8.98822","0.01021"
"107.86200","8.98870","0.01001"
"107.86800","8.98924","0.00987"
"107.87400","8.98971","0.00991"
"107.88000","8.99019","0.00986"
"107.88600","8.99067","0.00978"
"107.89200","8.99121","0.00965"
"107.89800","8.99169","0.00956"
"107.90400","8.99217","0.00938"
"107.91000","8.99270","0.00921"
"107.91600","8.99318","0.00918"
"107.92200","8.99366","0.00916"
"107.92800","8.99420","0.00926"
"107.93400","8.99468","0.00953"
"107.94000","8.99516","0.00963"
"107.94600","8.99569","0.00961"
"107.95200","8.99617","0.00961"
"107.95800","8.99671","0.00959"
"107.96400","8.99719","0.00968"
"107.97000","8.99767","0.00981"
"107.97600","8.99821","0.00987"
"107.98200","8.99868","0.01005"
"107.98800","8.99916","0.01013"
"107.99400","8.99970","0.01006"
"108.00000","9.00018","0.00993"
"108.00600","9.00072","0.00989"
"108.01200","9.00119","0.00983"
"108.01800","9.00167","0.00989"
"108.02400","9.00215","0.01003"
"108.03000","9.00269","0.01001"
"108.03600","9.00317","0.00981"
"108.04200","9.00365","0.00958"
"108.04800","9.00412","0.00958"
"108.05400","9.00466","0.00975"
"108.06000","9.00514","0.00997"
"108.06600","9.00562","0.01010"
"108.07200","9.00610","0.01018"
"108.07800","9.00664","0.01012"
"108.08400","9.00711","0.01019"
"108.09000","9.00759","0.01028"
"108.09600","9.00813","0.01035"
"108.10200","9.00861","0.01041"
"108.10800","9.00909","0.01049"
"108.11400","9.00962","0.01044"
"108.12000","9.01016","0.01042"
"108.12600","9.01064","0.01037"
"108.13200","9.01118","0.01022"
"108.13800","9.01172","0.01008"
"108.14400","9.01220","0.00974"
"108.15000","9.01273","0.00950"
"108.15600","9.01321","0.00929"
"108.16200","9.01375","0.00919"
"108.16800","9.01423","0.00925"
"108.17400","9.01471","0.00953"
"108.18000","9.01525","0.00979"
"108.18600","9.01572","0.00987"
"108.19200","9.01620","0.00997"
"108.19800","9.01674","0.01008"
"108.20400","9.01722","0.01009"
"108.21000","9.01770","0.01014"
"108.21600","9.01824","0.01017"
"108.22200","9.01871","0.01017"
"108.22800","9.01925","0.01022"
"108.23400","9.01973","0.01031"
"108.24000","9.02027","0.01026"
"108.24600","9.02075","0.01026"
"108.25200","9.02122","0.01016"
"108.25800","9.02176","0.01015"
"108.26400","9.02224","0.01016"
"108.27000","9.02278","0.01020"
"108.27600","9.02326","0.01020"
"108.28200","9.02380","0.01017"
"108.28800","9.02427","0.01001"
"108.29400","9.02475","0.00985"
"108.30000","9.02529","0.00984"
"108.30600","9.02577","0.00973"
"108.31200","9.02625","0.00962"
"108.31800","9.02672","0.00950"
"108.32400","9.02720","0.00937"
"108.33000","9.02774","0.00920"
"108.33600","9.02822","0.00922"
"108.34200","9.02870","0.00935"
"108.34800","9.02918","0.00954"
"108.35400","9.02971","0.00966"
"108.36000","9.03019","0.00965"
"108.36600","9.03073","0.00958"
"108.37200","9.03121","0.00948"
"108.37800","9.03169","0.00939"
"108.38400","9.03223","0.00947"
"108.39000","9.03270","0.00950"
"108.39600","9.03324","0.00966"
"108.40200","9.03372","0.00987"
"108.40800","9.03426","0.01008"
"108.41400","9.03474","0.01033"
"108.42000","9.03527","0.01052"
"108.42600","9.03575","0.01055"
"108.43200","9.03623","0.01051"
"108.43800","9.03677","0.01041"
"108.44400","9.03725","0.01035"
"108.45000","9.03779","0.01025"
"108.45600","9.03826","0.01001"
"108.46200","9.03874","0.00989"
"108.46800","9.03928","0.01001"
"108.47400","9.03976","0.01012"
"108.48000","9.04024","0.01030"
"108.48600","9.04072","0.01053"
"108.49200","9.04125","0.01061"
"108.49800","9.04173","0.01062"
"108.50400","9.04221","0.01058"
"108.51000","9.04269","0.01067"
"108.51600","9.04323","0.01074"
"108.52200","9.04370","0.01073"
"108.52800","9.04418","0.01075"
"108.53400","9.04472","0.01062"
"108.54000","9.04520","0.01037"
"108.54600","9.04568","0.01021"
"108.55200","9.04622","0.01028"
"108.55800","9.04669","0.01031"
"108.56400","9.04717","0.01034"
"108.57000","9.04771","0.01040"
"108.57600","9.04819","0.01038"
"108.58200","9.04873","0.01050"
"108.58800","9.04921","0.01063"
"108.59400","9.04968","0.01057"
"108.60000","9.05016","0.01045"
"108.60600","9.05070","0.01050"
"108.61200","9.05118","0.01048"
"108.61800","9.05166","0.01056"
"108.62400","9.05214","0.01063"
"108.63000","9.05261","0.01052"
"108.63600","9.05315","0.01032"
"108.64200","9.05363","0.00994"
"108.64800","9.05411","0.00967"
"108.65400","9.05465","0.00950"
"108.66000","9.05512","0.00942"
"108.66600","9.05560","0.00965"
"108.67200","9.05614","0.00992"
"108.67800","9.05668","0.01016"
"108.68400","9.05716","0.01052"
"108.69000","9.05770","0.01082"
"108.69600","9.05817","0.01087"
"108.70200","9.05871","0.01094"
"108.70800","9.05919","0.01096"
"108.71400","9.05973","0.01098"
"108.72000","9.06021","0.01084"
"108.72600","9.06075","0.01061"
"108.73200","9.06122","0.01040"
"108.73800","9.06176","0.01028"
"108.74400","9.06224","0.01014"
"108.75000","9.06272","0.01013"
"108.75600","9.06326","0.01011"
"108.76200","9.06374","0.00997"
"108.76800","9.06427","0.00983"
"108.77400","9.06475","0.00968"
"108.78000","9.06529","0.00978"
"108.78600","9.06577","0.00988"
"108.79200","9.06625","0.00984"
"108.79800","9.06678","0.00988"
"108.80400","9.06726","0.00998"
"108.81000","9.06774","0.01019"
"108.81600","9.06828","0.01044"
"108.82200","9.06876","0.01064"
"108.82800","9.06923","0.01091"
"108.83400","9.06977","0.01125"
"108.84000","9.07025","0.01131"
"108.84600","9.07073","0.01127"
"108.85200","9.07127","0.01117"
"108.85800","9.07175","0.01100"
"108.86400","9.07228","0.01088"
"108.87000","9.07276","0.01089"
"108.87600","9.07324","0.01099"
"108.88200","9.07372","0.01105"
"108.88800","9.07426","0.01104"
"108.89400","9.07474","0.01089"
"108.90000","9.07521","0.01079"
"108.90600","9.07569","0.01054"
"108.91200","9.07623","0.01023"
"108.91800","9.07671","0.00999"
"108.92400","9.07719","0.00979"
"108.93000","9.07773","0.00989"
"108.93600","9.07820","0.01013"
"108.94200","9.07874","0.01026"
"108.94800","9.07922","0.01041"
"108.95400","9.07970","0.01050"
"108.96000","9.08024","0.01042"
"108.96600","9.08071","0.01026"
"108.97200","9.08125","0.01004"
"108.97800","9.08173","0.00993"
"108.98400","9.08221","0.00999"
"108.99000","9.08275","0.01015"
"108.99600","9.08323","0.01030"
"109.00200","9.08376","0.01043"
"109.00800","9.08424","0.01040"
"109.01400","9.08478","0.01027"
"109.02000","9.08526","0.01015"
"109.02600","9.08580","0.01007"
"109.03200","9.08628","0.01022"
"109.03800","9.08675","0.01037"
"109.04400","9.08723","0.01035"
"109.05000","9.08771","0.01036"
"109.05600","9.08819","0.01023"
"109.06200","9.08867","0.01008"
"109.06800","9.08920","0.01016"
"109.07400","9.08968","0.01025"
"109.08000","9.09016","0.01040"
"109.08600","9.09064","0.01037"
"109.09200","9.09118","0.01033"
"109.09800","9.09166","0.01038"
"109.10400","9.09213","0.01051"
"109.11000","9.09267","0.01060"
"109.11600","9.09315","0.01071"
"109.12200","9.09363","0.01082"
"109.12800","9.09417","0.01075"
"109.13400","9.09465","0.01066"
"109.14000","9.09518","0.01060"
"109.14600","9.09566","0.01038"
"109.15200","9.09614","0.01021"
"109.15800","9.09668","0.01010"
"109.16400","9.09716","0.01001"
"109.17000","9.09764","0.00996"
"109.17600","9.09811","0.00982"
"109.18200","9.09865","0.00985"
"109.18800","9.09913","0.00998"
"109.19400","9.09961","0.01012"
"109.20000","9.10009","0.01035"
"109.20600","9.10062","0.01040"
"109.21200","9.10110","0.01031"
"109.21800","9.10164","0.01029"
"109.22400","9.10212","0.01047"
"109.23000","9.10266","0.01063"
"109.23600","9.10314","0.01076"
"109.24200","9.10361","0.01081"
"109.24800","9.10415","0.01075"
"109.25400","9.10469","0.01068"
"109.26000","9.10517","0.01049"
"109.26600","9.10571","0.01037"
"109.27200","9.10618","0.01027"
"109.27800","9.10672","0.01005"
"109.28400","9.10720","0.00996"
"109.29000","9.10774","0.00990"
"109.29600","9.10822","0.00994"
"109.30200","9.10876","0.00998"
"109.30800","9.10923","0.00998"
"109.31400","9.10977","0.00990"
"109.32000","9.11025","0.00994"
"109.32600","9.11073","0.01006"
"109.33200","9.11127","0.01019"
"109.33800","9.11174","0.01025"
"109.34400","9.11222","0.01027"
"109.35000","9.11276","0.01029"
"109.35600","9.11324","0.01025"
"109.36200","9.11372","0.01015"
"109.36800","9.11426","0.01005"
"109.37400","9.11473","0.00997"
"109.38000","9.11521","0.00991"
"109.38600","9.11575","0.00991"
"109.39200","9.11623","0.00984"
"109.39800","9.11671","0.00983"
"109.40400","9.11725","0.00993"
"109.41000","9.11772","0.01014"
"109.41600","9.11826","0.01043"
"109.42200","9.11874","0.01055"
"109.42800","9.11928","0.01045"
"109.43400","9.11976","0.01035"
"109.44000","9.12024","0.01030"
"109.44600","9.12077","0.01032"
"109.45200","9.12125","0.01050"
"109.45800","9.12173","0.01073"
"109.46400","9.12221","0.01085"
"109.47000","9.12275","0.01076"
"109.47600","9.12323","0.01052"
"109.48200","9.12370","0.01044"
"109.48800","9.12424","0.01044"
"109.49400","9.12472","0.01059"
"109.50000","9.12520","0.01055"
"109.50600","9.12574","0.01041"
"109.51200","9.12621","0.01022"
"109.51800","9.12669","0.01021"
"109.52400","9.12723","0.01021"
"109.53000","9.12771","0.01015"
"109.53600","9.12825","0.01015"
"109.54200","9.12873","0.01024"
"109.54800","9.12920","0.01040"
"109.55400","9.12968","0.01037"
"109.56000","9.13022","0.01027"
"109.56600","9.13070","0.01036"
"109.57200","9.13124","0.01042"
"109.57800","9.13172","0.01039"
"109.58400","9.13225","0.01056"
"109.59000","9.13273","0.01076"
"109.59600","9.13321","0.01094"
"109.60200","9.13369","0.01099"
"109.60800","9.13423","0.01090"
"109.61400","9.13470","0.01066"
"109.62000","9.13518","0.01048"
"109.62600","9.13566","0.01037"
"109.63200","9.13620","0.01048"
"109.63800","9.13668","0.01057"
"109.64400","9.13722","0.01057"
"109.65000","9.13769","0.01061"
"109.65600","9.13823","0.01053"
"109.66200","9.13871","0.01047"
"109.66800","9.13919","0.01058"
"109.67400","9.13967","0.01075"
"109.68000","9.14021","0.01093"
"109.68600","9.14068","0.01101"
"109.69200","9.14116","0.01086"
"109.69800","9.14164","0.01080"
"109.70400","9.14218","0.01090"
"109.71000","9.14266","0.01082"
"109.71600","9.14320","0.01085"
"109.72200","9.14367","0.01085"
"109.72800","9.14415","0.01076"
"109.73400","9.14469","0.01082"
"109.74000","9.14517","0.01084"
"109.74600","9.14565","0.01091"
"109.75200","9.14618","0.01083"
"109.75800","9.14666","0.01058"
"109.76400","9.14714","0.01045"
"109.77000","9.14762","0.01038"
"109.77600","9.14816","0.01030"
"109.78200","9.14864","0.01036"
"109.78800","9.14917","0.01050"
"109.79400","9.14965","0.01065"
"109.80000","9.15019","0.01085"
"109.80600","9.15067","0.01094"
"109.81200","9.15121","0.01089"
"109.81800","9.15168","0.01084"
"109.82400","9.15216","0.01073"
"109.83000","9.15270","0.01060"
"109.83600","9.15318","0.01051"
"109.84200","9.15366","0.01046"
"109.84800","9.15420","0.01049"
"109.85400","9.15467","0.01049"
"109.86000","9.15521","0.01037"
"109.86600","9.15569","0.01039"
"109.87200","9.15617","0.01047"
"109.87800","9.15671","0.01053"
"109.88400","9.15719","0.01053"
"109.89000","9.15772","0.01035"
"109.89600","9.15820","0.01019"
"109.90200","9.15874","0.01011"
"109.90800","9.15922","0.01008"
"109.91400","9.15970","0.01007"
"109.92000","9.16023","0.01018"
"109.92600","9.16071","0.01021"
"109.93200","9.16125","0.01024"
"109.93800","9.16173","0.01028"
"109.94400","9.16221","0.01030"
"109.95000","9.16275","0.01036"
"109.95600","9.16322","0.01045"
"109.96200","9.16370","0.01049"
"109.96800","9.16424","0.01058"
"109.97400","9.16472","0.01059"
"109.98000","9.16520","0.01047"
"109.98600","9.16574","0.01032"
"109.99200","9.16621","0.01020"
"109.99800","9.16669","0.01013"
"110.00400","9.16723","0.01013"
"110.01000","9.16771","0.01004"
"110.01600","9.16819","0.01006"
"110.02200","9.16872","0.01004"
"110.02800","9.16920","0.01009"
"110.03400","9.16968","0.01020"
"110.04000","9.17022","0.01024"
"110.04600","9.17070","0.01029"
"110.05200","9.17118","0.01037"
"110.05800","9.17171","0.01049"
"110.06400","9.17219","0.01065"
"110.07000","9.17267","0.01055"
"110.07600","9.17321","0.01035"
"110.08200","9.17369","0.01030"
"110.08800","9.17417","0.01031"
"110.09400","9.17470","0.01030"
"110.10000","9.17518","0.01039"
"110.10600","9.17566","0.01052"
"110.11200","9.17614","0.01051"
"110.11800","9.17668","0.01052"
"110.12400","9.17715","0.01054"
"110.13000","9.17763","0.01055"
"110.13600","9.17817","0.01050"
"110.14200","9.17865","0.01043"
"110.14800","9.17913","0.01033"
"110.15400","9.17967","0.01025"
"110.16000","9.18014","0.01006"
"110.16600","9.18062","0.00997"
"110.17200","9.18116","0.01002"
"110.17800","9.18164","0.01003"
"110.18400","9.18212","0.01015"
"110.19000","9.18266","0.01023"
"110.19600","9.18313","0.01020"
"110.20200","9.18361","0.01021"
"110.20800","9.18415","0.01019"
"110.21400","9.18463","0.01026"
"110.22000","9.18517","0.01029"
"110.22600","9.18565","0.01042"
"110.23200","9.18612","0.01047"
"110.23800","9.18660","0.01052"
"110.24400","9.18714","0.01051"
"110.25000","9.18762","0.01049"
"110.25600","9.18810","0.01049"
"110.26200","9.18863","0.01037"
"110.26800","9.18911","0.01026"
"110.27400","9.18965","0.01012"
"110.28000","9.19013","0.01020"
"110.28600","9.19067","0.01029"
"110.29200","9.19115","0.01032"
"110.29800","9.19168","0.01033"
"110.30400","9.19216","0.01030"
"110.31000","9.19270","0.01033"
"110.31600","9.19318","0.01044"
"110.32200","9.19366","0.01075"
"110.32800","9.19419","0.01090"
"110.33400","9.19467","0.01097"
"110.34000","9.19515","0.01098"
"110.34600","9.19569","0.01098"
"110.35200","9.19617","0.01094"
"110.35800","9.19665","0.01090"
"110.36400","9.19718","0.01097"
"110.37000","9.19766","0.01092"
"110.37600","9.19820","0.01091"
"110.38200","9.19868","0.01105"
"110.38800","9.19916","0.01107"
"110.39400","9.19970","0.01104"
"110.40000","9.20017","0.01117"
"110.40600","9.20065","0.01127"
"110.41200","9.20119","0.01113"
"110.41800","9.20167","0.01099"
"110.42400","9.20221","0.01084"
"110.43000","9.20274","0.01064"
"110.43600","9.20322","0.01051"
"110.44200","9.20376","0.01049"
"110.44800","9.20424","0.01053"
"110.45400","9.20472","0.01063"
"110.46000","9.20520","0.01072"
"110.46600","9.20573","0.01089"
"110.47200","9.20621","0.01116"
"110.47800","9.20669","0.01136"
"110.48400","9.20723","0.01142"
"110.49000","9.20771","0.01123"
"110.49600","9.20819","0.01106"
"110.50200","9.20872","0.01097"
"110.50800","9.20920","0.01090"
"110.51400","9.20974","0.01086"
"110.52000","9.21022","0.01084"
"110.52600","9.21070","0.01078"
"110.53200","9.21124","0.01085"
"110.53800","9.21171","0.01088"
"110.54400","9.21219","0.01087"
"110.55000","9.21273","0.01089"
"110.55600","9.21321","0.01094"
"110.56200","9.21375","0.01112"
"110.56800","9.21422","0.01136"
"110.57400","9.21476","0.01150"
"110.58000","9.21524","0.01157"
"110.58600","9.21578","0.01163"
"110.59200","9.21626","0.01155"
"110.59800","9.21680","0.01153"
"110.60400","9.21727","0.01153"
"110.61000","9.21775","0.01152"
"110.61600","9.21823","0.01157"
"110.62200","9.21871","0.01151"
"110.62800","9.21919","0.01133"
"110.63400","9.21973","0.01127"
"110.64000","9.22020","0.01114"
"110.64600","9.22068","0.01093"
"110.65200","9.22116","0.01087"
"110.65800","9.22170","0.01103"
"110.66400","9.22218","0.01118"
"110.67000","9.22265","0.01122"
"110.67600","9.22313","0.01104"
"110.68200","9.22367","0.01089"
"110.68800","9.22415","0.01070"
"110.69400","9.22469","0.01050"
"110.70000","9.22517","0.01055"
"110.70600","9.22571","0.01068"
"110.71200","9.22618","0.01095"
"110.71800","9.22666","0.01128"
"110.72400","9.22720","0.01141"
"110.73000","9.22768","0.01123"
"110.73600","9.22816","0.01095"
"110.74200","9.22869","0.01080"
"110.74800","9.22917","0.01073"
"110.75400","9.22965","0.01079"
"110.76000","9.23013","0.01089"
"110.76600","9.23067","0.01099"
"110.77200","9.23115","0.01103"
"110.77800","9.23162","0.01095"
"110.78400","9.23216","0.01083"
"110.79000","9.23264","0.01076"
"110.79600","9.23312","0.01079"
"110.80200","9.23366","0.01087"
"110.80800","9.23413","0.01087"
"110.81400","9.23461","0.01087"
"110.82000","9.23515","0.01069"
"110.82600","9.23563","0.01049"
"110.83200","9.23617","0.01046"
"110.83800","9.23671","0.01056"
"110.84400","9.23718","0.01066"
"110.85000","9.23772","0.01082"
"110.85600","9.23820","0.01094"
"110.86200","9.23874","0.01094"
"110.86800","9.23922","0.01093"
"110.87400","9.23975","0.01099"
"110.88000","9.24023","0.01107"
"110.88600","9.24071","0.01104"
"110.89200","9.24125","0.01092"
"110.89800","9.24173","0.01095"
"110.90400","9.24221","0.01096"
"110.91000","9.24274","0.01098"
"110.91600","9.24322","0.01112"
"110.92200","9.24376","0.01128"
"110.92800","9.24424","0.01127"
"110.93400","9.24472","0.01114"
"110.94000","9.24526","0.01113"
"110.94600","9.24573","0.01111"
"110.95200","9.24621","0.01116"
"110.95800","9.24675","0.01128"
"110.96400","9.24723","0.01151"
"110.97000","9.24771","0.01157"
"110.97600","9.24824","0.01138"
"110.98200","9.24872","0.01124"
"110.98800","9.24926","0.01097"
"110.99400","9.24974","0.01077"
"111.00000","9.25022","0.01082"
"111.00600","9.25076","0.01103"
"111.01200","9.25123","0.01116"
"111.01800","9.25171","0.01126"
"111.02400","9.25225","0.01132"
"111.03000","9.25273","0.01133"
"111.03600","9.25327","0.01134"
"111.04200","9.25375","0.01131"
"111.04800","9.25422","0.01132"
"111.05400","9.25476","0.01141"
"111.06000","9.25524","0.01139"
"111.06600","9.25578","0.01149"
"111.07200","9.25626","0.01158"
"111.07800","9.25674","0.01159"
"111.08400","9.25727","0.01161"
"111.09000","9.25775","0.01172"
"111.09600","9.25823","0.01179"
"111.10200","9.25877","0.01184"
"111.10800","9.25925","0.01187"
"111.11400","9.25972","0.01205"
"111.12000","9.26026","0.01213"
"111.12600","9.26074","0.01198"
"111.13200","9.26122","0.01182"
"111.13800","9.26176","0.01172"
"111.14400","9.26224","0.01158"
"111.15000","9.26277","0.01132"
"111.15600","9.26325","0.01124"
"111.16200","9.26373","0.01126"
"111.16800","9.26427","0.01144"
"111.17400","9.26475","0.01160"
"111.18000","9.26523","0.01158"
"111.18600","9.26570","0.01157"
"111.19200","9.26624","0.01152"
"111.19800","9.26672","0.01144"
"111.20400","9.26720","0.01134"
"111.21000","9.26768","0.01113"
"111.21600","9.26822","0.01086"
"111.22200","9.26869","0.01066"
"111.22800","9.26917","0.01055"
"111.23400","9.26971","0.01054"
"111.24000","9.27019","0.01068"
"111.24600","9.27067","0.01087"
"111.25200","9.27114","0.01106"
"111.25800","9.27168","0.01110"
"111.26400","9.27216","0.01109"
"111.27000","9.27264","0.01101"
"111.27600","9.27318","0.01084"
"111.28200","9.27366","0.01089"
"111.28800","9.27419","0.01095"
"111.29400","9.27467","0.01096"
"111.30000","9.27515","0.01101"
"111.30600","9.27569","0.01100"
"111.31200","9.27617","0.01092"
"111.31800","9.27665","0.01087"
"111.32400","9.27718","0.01086"
"111.33000","9.27766","0.01089"
"111.33600","9.27814","0.01091"
"111.34200","9.27868","0.01088"
"111.34800","9.27916","0.01091"
"111.35400","9.27969","0.01089"
"111.36000","9.28017","0.01086"
"111.36600","9.28071","0.01092"
"111.37200","9.28119","0.01073"
"111.37800","9.28167","0.01048"
"111.38400","9.28221","0.01040"
"111.39000","9.28268","0.01056"
"111.39600","9.28316","0.01073"
"111.40200","9.28370","0.01090"
"111.40800","9.28418","0.01099"
"111.41400","9.28472","0.01116"
"111.42000","9.28519","0.01132"
"111.42600","9.28567","0.01132"
"111.43200","9.28621","0.01138"
"111.43800","9.28669","0.01146"
"111.44400","9.28723","0.01154"
"111.45000","9.28771","0.01176"
"111.45600","9.28818","0.01187"
"111.46200","9.28872","0.01182"
"111.46800","9.28920","0.01164"
"111.47400","9.28968","0.01147"
"111.48000","9.29022","0.01139"
"111.48600","9.29070","0.01132"
"111.49200","9.29123","0.01118"
"111.49800","9.29171","0.01122"
"111.50400","9.29219","0.01117"
"111.51000","9.29273","0.01127"
"111.51600","9.29321","0.01142"
"111.52200","9.29368","0.01155"
"111.52800","9.29416","0.01149"
"111.53400","9.29464","0.01141"
"111.54000","9.29518","0.01131"
"111.54600","9.29566","0.01111"
"111.55200","9.29620","0.01100"
"111.55800","9.29667","0.01101"
"111.56400","9.29721","0.01107"
"111.57000","9.29769","0.01122"
"111.57600","9.29823","0.01124"
"111.58200","9.29871","0.01136"
"111.58800","9.29925","0.01149"
"111.59400","9.29972","0.01147"
"111.60000","9.30020","0.01145"
"111.60600","9.30074","0.01150"
"111.61200","9.30122","0.01157"
"111.61800","9.30170","0.01158"
"111.62400","9.30224","0.01165"
"111.63000","9.30271","0.01185"
"111.63600","9.30325","0.01189"
"111.64200","9.30373","0.01169"
"111.64800","9.30427","0.01162"
"111.65400","9.30475","0.01156"
"111.66000","9.30522","0.01140"
"111.66600","9.30570","0.01132"
"111.67200","9.30618","0.01132"
"111.67800","9.30672","0.01138"
"111.68400","9.30720","0.01146"
"111.69000","9.30768","0.01152"
"111.69600","9.30821","0.01158"
"111.70200","9.30869","0.01164"
"111.70800","9.30923","0.01148"
"111.71400","9.30977","0.01135"
"111.72000","9.31025","0.01125"
"111.72600","9.31073","0.01126"
"111.73200","9.31126","0.01146"
"111.73800","9.31174","0.01160"
"111.74400","9.31222","0.01159"
"111.75000","9.31276","0.01161"
"111.75600","9.31324","0.01150"
"111.76200","9.31371","0.01120"
"111.76800","9.31419","0.01101"
"111.77400","9.31473","0.01093"
"111.78000","9.31521","0.01093"
"111.78600","9.31575","0.01088"
"111.79200","9.31623","0.01077"
"111.79800","9.31670","0.01079"
"111.80400","9.31718","0.01083"
"111.81000","9.31772","0.01089"
"111.81600","9.31820","0.01097"
"111.82200","9.31868","0.01104"
"111.82800","9.31916","0.01101"
"111.83400","9.31963","0.01099"
"111.84000","9.32017","0.01097"
"111.84600","9.32065","0.01087"
"111.85200","9.32113","0.01087"
"111.85800","9.32167","0.01113"
"111.86400","9.32215","0.01142"
"111.87000","9.32268","0.01171"
"111.87600","9.32316","0.01191"
"111.88200","9.32370","0.01197"
"111.88800","9.32418","0.01189"
"111.89400","9.32472","0.01177"
"111.90000","9.32519","0.01160"
