End date,"12/23/2016"
Specimen label,"21DG_67"
"0.93600","0.07820","-0.00014"
"0.94200","0.07868","-0.00010"
"0.94800","0.07922","-0.00005"
"0.95400","0.07970","-0.00003"
"0.96000","0.08024","0.00000"
"0.96600","0.08072","-0.00003"
"0.97200","0.08125","0.00001"
"0.97800","0.08173","0.00010"
"0.98400","0.08227","0.00010"
"0.99000","0.08275","0.00010"
"0.99600","0.08329","0.00012"
"1.00200","0.08377","0.00013"
"1.00800","0.08424","0.00021"
"1.01400","0.08478","0.00024"
"1.02000","0.08526","0.00013"
"1.02600","0.08574","-0.00003"
"1.03200","0.08628","-0.00019"
"1.03800","0.08675","-0.00015"
"1.04400","0.08723","0.00001"
"1.05000","0.08777","0.00009"
"1.05600","0.08825","0.00013"
"1.06200","0.08873","0.00006"
"1.06800","0.08927","-0.00007"
"1.07400","0.08974","-0.00013"
"1.08000","0.09022","-0.00014"
"1.08600","0.09076","-0.00013"
"1.09200","0.09124","-0.00015"
"1.09800","0.09178","-0.00029"
"1.10400","0.09226","-0.00036"
"1.11000","0.09279","-0.00031"
"1.11600","0.09327","-0.00028"
"1.12200","0.09381","-0.00017"
"1.12800","0.09429","-0.00009"
"1.13400","0.09483","-0.00008"
"1.14000","0.09530","-0.00002"
"1.14600","0.09584","0.00009"
"1.15200","0.09632","0.00013"
"1.15800","0.09680","0.00017"
"1.16400","0.09728","0.00011"
"1.17000","0.09782","0.00008"
"1.17600","0.09829","0.00015"
"1.18200","0.09883","0.00016"
"1.18800","0.09931","0.00020"
"1.19400","0.09979","0.00033"
"1.20000","0.10027","0.00042"
"1.20600","0.10081","0.00043"
"1.21200","0.10128","0.00040"
"1.21800","0.10176","0.00040"
"1.22400","0.10224","0.00047"
"1.23000","0.10278","0.00051"
"1.23600","0.10326","0.00047"
"1.24200","0.10373","0.00043"
"1.24800","0.10427","0.00037"
"1.25400","0.10475","0.00022"
"1.26000","0.10529","0.00000"
"1.26600","0.10577","-0.00021"
"1.27200","0.10625","-0.00028"
"1.27800","0.10678","-0.00020"
"1.28400","0.10726","-0.00006"
"1.29000","0.10774","0.00007"
"1.29600","0.10822","0.00011"
"1.30200","0.10876","0.00000"
"1.30800","0.10924","0.00002"
"1.31400","0.10971","0.00006"
"1.32000","0.11019","0.00007"
"1.32600","0.11067","0.00006"
"1.33200","0.11121","-0.00002"
"1.33800","0.11169","0.00000"
"1.34400","0.11217","0.00012"
"1.35000","0.11270","0.00012"
"1.35600","0.11318","0.00001"
"1.36200","0.11366","-0.00015"
"1.36800","0.11420","-0.00023"
"1.37400","0.11468","-0.00023"
"1.38000","0.11521","-0.00023"
"1.38600","0.11569","-0.00027"
"1.39200","0.11617","-0.00024"
"1.39800","0.11671","-0.00012"
"1.40400","0.11719","-0.00001"
"1.41000","0.11773","0.00000"
"1.41600","0.11820","-0.00005"
"1.42200","0.11874","-0.00004"
"1.42800","0.11922","-0.00005"
"1.43400","0.11976","-0.00011"
"1.44000","0.12024","-0.00006"
"1.44600","0.12072","-0.00002"
"1.45200","0.12125","-0.00006"
"1.45800","0.12173","0.00003"
"1.46400","0.12221","0.00006"
"1.47000","0.12275","0.00002"
"1.47600","0.12323","-0.00007"
"1.48200","0.12370","-0.00008"
"1.48800","0.12424","-0.00007"
"1.49400","0.12472","0.00001"
"1.50000","0.12520","0.00000"
"1.50600","0.12574","0.00012"
"1.51200","0.12622","0.00026"
"1.51800","0.12675","0.00024"
"1.52400","0.12723","0.00024"
"1.53000","0.12771","0.00023"
"1.53600","0.12825","0.00015"
"1.54200","0.12873","0.00012"
"1.54800","0.12926","0.00016"
"1.55400","0.12974","0.00017"
"1.56000","0.13028","0.00021"
"1.56600","0.13076","0.00017"
"1.57200","0.13124","0.00021"
"1.57800","0.13178","0.00033"
"1.58400","0.13225","0.00035"
"1.59000","0.13273","0.00041"
"1.59600","0.13321","0.00044"
"1.60200","0.13375","0.00040"
"1.60800","0.13423","0.00038"
"1.61400","0.13471","0.00024"
"1.62000","0.13518","0.00025"
"1.62600","0.13572","0.00030"
"1.63200","0.13620","0.00025"
"1.63800","0.13668","0.00026"
"1.64400","0.13722","0.00027"
"1.65000","0.13770","0.00018"
"1.65600","0.13823","0.00016"
"1.66200","0.13871","0.00016"
"1.66800","0.13925","0.00007"
"1.67400","0.13973","-0.00003"
"1.68000","0.14027","-0.00008"
"1.68600","0.14074","-0.00006"
"1.69200","0.14128","0.00008"
"1.69800","0.14176","0.00015"
"1.70400","0.14230","0.00014"
"1.71000","0.14278","0.00017"
"1.71600","0.14326","0.00020"
"1.72200","0.14379","0.00025"
"1.72800","0.14427","0.00033"
"1.73400","0.14475","0.00027"
"1.74000","0.14523","0.00029"
"1.74600","0.14577","0.00033"
"1.75200","0.14625","0.00035"
"1.75800","0.14672","0.00039"
"1.76400","0.14726","0.00035"
"1.77000","0.14774","0.00026"
"1.77600","0.14822","0.00013"
"1.78200","0.14870","-0.00005"
"1.78800","0.14923","-0.00014"
"1.79400","0.14971","-0.00010"
"1.80000","0.15019","-0.00006"
"1.80600","0.15073","0.00005"
"1.81200","0.15121","0.00014"
"1.81800","0.15175","0.00023"
"1.82400","0.15222","0.00038"
"1.83000","0.15276","0.00051"
"1.83600","0.15324","0.00058"
"1.84200","0.15372","0.00067"
"1.84800","0.15426","0.00062"
"1.85400","0.15474","0.00052"
"1.86000","0.15521","0.00040"
"1.86600","0.15575","0.00027"
"1.87200","0.15623","0.00011"
"1.87800","0.15671","-0.00003"
"1.88400","0.15719","-0.00011"
"1.89000","0.15766","-0.00008"
"1.89600","0.15820","-0.00006"
"1.90200","0.15868","-0.00004"
"1.90800","0.15916","0.00011"
"1.91400","0.15964","0.00033"
"1.92000","0.16018","0.00048"
"1.92600","0.16065","0.00052"
"1.93200","0.16113","0.00043"
"1.93800","0.16161","0.00030"
"1.94400","0.16209","0.00020"
"1.95000","0.16263","0.00015"
"1.95600","0.16311","0.00012"
"1.96200","0.16364","0.00006"
"1.96800","0.16412","0.00003"
"1.97400","0.16466","0.00017"
"1.98000","0.16520","0.00029"
"1.98600","0.16568","0.00027"
"1.99200","0.16621","0.00024"
"1.99800","0.16675","0.00019"
"2.00400","0.16723","0.00021"
"2.01000","0.16777","0.00027"
"2.01600","0.16825","0.00019"
"2.02200","0.16873","0.00015"
"2.02800","0.16926","0.00013"
"2.03400","0.16974","0.00010"
"2.04000","0.17022","0.00019"
"2.04600","0.17076","0.00031"
"2.05200","0.17124","0.00038"
"2.05800","0.17172","0.00049"
"2.06400","0.17225","0.00048"
"2.07000","0.17273","0.00042"
"2.07600","0.17327","0.00030"
"2.08200","0.17375","0.00020"
"2.08800","0.17423","0.00027"
"2.09400","0.17476","0.00041"
"2.10000","0.17524","0.00039"
"2.10600","0.17578","0.00046"
"2.11200","0.17626","0.00050"
"2.11800","0.17680","0.00039"
"2.12400","0.17728","0.00030"
"2.13000","0.17781","0.00016"
"2.13600","0.17829","-0.00005"
"2.14200","0.17883","-0.00005"
"2.14800","0.17931","-0.00004"
"2.15400","0.17979","-0.00002"
"2.16000","0.18033","0.00001"
"2.16600","0.18080","-0.00001"
"2.17200","0.18128","-0.00005"
"2.17800","0.18176","-0.00006"
"2.18400","0.18224","-0.00008"
"2.19000","0.18272","0.00005"
"2.19600","0.18320","0.00022"
"2.20200","0.18373","0.00027"
"2.20800","0.18421","0.00034"
"2.21400","0.18469","0.00030"
"2.22000","0.18523","0.00015"
"2.22600","0.18571","0.00001"
"2.23200","0.18624","-0.00005"
"2.23800","0.18672","-0.00005"
"2.24400","0.18720","-0.00003"
"2.25000","0.18774","-0.00006"
"2.25600","0.18822","-0.00004"
"2.26200","0.18876","0.00015"
"2.26800","0.18923","0.00028"
"2.27400","0.18977","0.00034"
"2.28000","0.19025","0.00032"
"2.28600","0.19079","0.00024"
"2.29200","0.19127","0.00018"
"2.29800","0.19175","0.00005"
"2.30400","0.19228","-0.00011"
"2.31000","0.19276","-0.00016"
"2.31600","0.19324","-0.00025"
"2.32200","0.19372","-0.00020"
"2.32800","0.19420","0.00001"
"2.33400","0.19473","0.00013"
"2.34000","0.19521","0.00024"
"2.34600","0.19575","0.00023"
"2.35200","0.19623","0.00013"
"2.35800","0.19671","0.00014"
"2.36400","0.19725","0.00014"
"2.37000","0.19772","0.00009"
"2.37600","0.19820","0.00015"
"2.38200","0.19874","0.00007"
"2.38800","0.19922","-0.00007"
"2.39400","0.19970","-0.00019"
"2.40000","0.20024","-0.00026"
"2.40600","0.20071","-0.00013"
"2.41200","0.20125","0.00008"
"2.41800","0.20173","0.00013"
"2.42400","0.20221","0.00020"
"2.43000","0.20275","0.00022"
"2.43600","0.20322","0.00023"
"2.44200","0.20370","0.00023"
"2.44800","0.20424","0.00023"
"2.45400","0.20472","0.00027"
"2.46000","0.20520","0.00030"
"2.46600","0.20568","0.00022"
"2.47200","0.20621","0.00029"
"2.47800","0.20669","0.00046"
"2.48400","0.20717","0.00044"
"2.49000","0.20765","0.00045"
"2.49600","0.20819","0.00039"
"2.50200","0.20867","0.00031"
"2.50800","0.20914","0.00028"
"2.51400","0.20968","0.00020"
"2.52000","0.21016","0.00015"
"2.52600","0.21064","0.00022"
"2.53200","0.21118","0.00022"
"2.53800","0.21165","0.00018"
"2.54400","0.21219","0.00024"
"2.55000","0.21267","0.00017"
"2.55600","0.21315","0.00009"
"2.56200","0.21369","0.00013"
"2.56800","0.21417","0.00006"
"2.57400","0.21470","-0.00003"
"2.58000","0.21518","-0.00002"
"2.58600","0.21566","-0.00004"
"2.59200","0.21620","0.00005"
"2.59800","0.21668","0.00011"
"2.60400","0.21722","0.00022"
"2.61000","0.21769","0.00029"
"2.61600","0.21823","0.00018"
"2.62200","0.21871","0.00009"
"2.62800","0.21925","0.00002"
"2.63400","0.21973","0.00000"
"2.64000","0.22026","0.00010"
"2.64600","0.22074","0.00010"
"2.65200","0.22128","-0.00003"
"2.65800","0.22176","-0.00007"
"2.66400","0.22224","-0.00003"
"2.67000","0.22278","0.00001"
"2.67600","0.22325","0.00010"
"2.68200","0.22373","0.00008"
"2.68800","0.22427","0.00010"
"2.69400","0.22475","0.00007"
"2.70000","0.22529","-0.00001"
"2.70600","0.22577","0.00002"
"2.71200","0.22624","0.00007"
"2.71800","0.22672","0.00002"
"2.72400","0.22726","0.00002"
"2.73000","0.22774","-0.00002"
"2.73600","0.22822","-0.00005"
"2.74200","0.22875","-0.00004"
"2.74800","0.22923","-0.00015"
"2.75400","0.22977","-0.00014"
"2.76000","0.23025","-0.00002"
"2.76600","0.23079","-0.00001"
"2.77200","0.23127","0.00008"
"2.77800","0.23174","0.00011"
"2.78400","0.23228","0.00015"
"2.79000","0.23276","0.00025"
"2.79600","0.23324","0.00032"
"2.80200","0.23378","0.00034"
"2.80800","0.23426","0.00032"
"2.81400","0.23473","0.00023"
"2.82000","0.23521","0.00011"
"2.82600","0.23575","0.00013"
"2.83200","0.23623","0.00007"
"2.83800","0.23671","0.00003"
"2.84400","0.23719","0.00004"
"2.85000","0.23772","0.00000"
"2.85600","0.23820","0.00002"
"2.86200","0.23868","-0.00001"
"2.86800","0.23922","-0.00006"
"2.87400","0.23970","0.00004"
"2.88000","0.24023","0.00018"
"2.88600","0.24071","0.00023"
"2.89200","0.24125","0.00033"
"2.89800","0.24173","0.00035"
"2.90400","0.24227","0.00033"
"2.91000","0.24275","0.00038"
"2.91600","0.24328","0.00032"
"2.92200","0.24376","0.00027"
"2.92800","0.24424","0.00024"
"2.93400","0.24478","0.00017"
"2.94000","0.24526","0.00019"
"2.94600","0.24573","0.00018"
"2.95200","0.24627","0.00012"
"2.95800","0.24675","0.00009"
"2.96400","0.24723","0.00000"
"2.97000","0.24771","-0.00004"
"2.97600","0.24825","-0.00002"
"2.98200","0.24872","-0.00009"
"2.98800","0.24920","-0.00021"
"2.99400","0.24968","-0.00024"
"3.00000","0.25016","-0.00030"
"3.00600","0.25070","-0.00034"
"3.01200","0.25118","-0.00041"
"3.01800","0.25165","-0.00043"
"3.02400","0.25219","-0.00039"
"3.03000","0.25267","-0.00028"
"3.03600","0.25321","-0.00013"
"3.04200","0.25369","0.00009"
"3.04800","0.25423","0.00023"
"3.05400","0.25470","0.00024"
"3.06000","0.25524","0.00020"
"3.06600","0.25572","0.00012"
"3.07200","0.25620","0.00002"
"3.07800","0.25674","-0.00011"
"3.08400","0.25721","-0.00024"
"3.09000","0.25769","-0.00028"
"3.09600","0.25823","-0.00019"
"3.10200","0.25871","-0.00007"
"3.10800","0.25925","0.00008"
"3.11400","0.25973","0.00020"
"3.12000","0.26026","0.00021"
"3.12600","0.26074","0.00025"
"3.13200","0.26122","0.00023"
"3.13800","0.26170","0.00018"
"3.14400","0.26224","0.00014"
"3.15000","0.26272","-0.00004"
"3.15600","0.26319","-0.00019"
"3.16200","0.26373","-0.00028"
"3.16800","0.26421","-0.00028"
"3.17400","0.26475","-0.00020"
"3.18000","0.26523","-0.00013"
"3.18600","0.26576","-0.00015"
"3.19200","0.26624","-0.00009"
"3.19800","0.26678","0.00001"
"3.20400","0.26726","0.00013"
"3.21000","0.26780","0.00026"
"3.21600","0.26828","0.00027"
"3.22200","0.26875","0.00032"
"3.22800","0.26929","0.00043"
"3.23400","0.26977","0.00042"
"3.24000","0.27025","0.00042"
"3.24600","0.27079","0.00042"
"3.25200","0.27127","0.00031"
"3.25800","0.27174","0.00023"
"3.26400","0.27222","0.00015"
"3.27000","0.27276","0.00010"
"3.27600","0.27324","0.00009"
"3.28200","0.27372","0.00004"
"3.28800","0.27425","0.00006"
"3.29400","0.27473","0.00012"
"3.30000","0.27521","0.00012"
"3.30600","0.27575","0.00012"
"3.31200","0.27623","0.00018"
"3.31800","0.27671","0.00021"
"3.32400","0.27724","0.00025"
"3.33000","0.27778","0.00028"
"3.33600","0.27826","0.00026"
"3.34200","0.27874","0.00033"
"3.34800","0.27928","0.00030"
"3.35400","0.27976","0.00020"
"3.36000","0.28029","0.00021"
"3.36600","0.28077","0.00017"
"3.37200","0.28125","0.00014"
"3.37800","0.28173","0.00019"
"3.38400","0.28227","0.00012"
"3.39000","0.28274","0.00009"
"3.39600","0.28322","0.00005"
"3.40200","0.28376","0.00005"
"3.40800","0.28424","0.00008"
"3.41400","0.28472","0.00002"
"3.42000","0.28526","-0.00007"
"3.42600","0.28573","-0.00005"
"3.43200","0.28621","-0.00009"
"3.43800","0.28675","-0.00011"
"3.44400","0.28723","-0.00011"
"3.45000","0.28771","-0.00014"
"3.45600","0.28825","-0.00019"
"3.46200","0.28872","-0.00016"
"3.46800","0.28920","-0.00011"
"3.47400","0.28974","-0.00003"
"3.48000","0.29022","-0.00001"
"3.48600","0.29070","0.00005"
"3.49200","0.29123","0.00014"
"3.49800","0.29171","0.00013"
"3.50400","0.29225","0.00012"
"3.51000","0.29273","0.00026"
"3.51600","0.29321","0.00024"
"3.52200","0.29375","0.00011"
"3.52800","0.29422","-0.00002"
"3.53400","0.29470","-0.00016"
"3.54000","0.29518","-0.00025"
"3.54600","0.29572","-0.00027"
"3.55200","0.29620","-0.00032"
"3.55800","0.29668","-0.00027"
"3.56400","0.29721","-0.00019"
"3.57000","0.29769","-0.00001"
"3.57600","0.29823","0.00018"
"3.58200","0.29871","0.00020"
"3.58800","0.29919","0.00022"
"3.59400","0.29972","0.00025"
"3.60000","0.30020","0.00017"
"3.60600","0.30068","0.00012"
"3.61200","0.30122","0.00014"
"3.61800","0.30170","0.00008"
"3.62400","0.30224","0.00006"
"3.63000","0.30271","0.00000"
"3.63600","0.30325","-0.00006"
"3.64200","0.30373","-0.00002"
"3.64800","0.30421","0.00001"
"3.65400","0.30475","-0.00002"
"3.66000","0.30523","-0.00004"
"3.66600","0.30570","-0.00005"
"3.67200","0.30624","0.00002"
"3.67800","0.30672","0.00011"
"3.68400","0.30726","0.00016"
"3.69000","0.30774","0.00013"
"3.69600","0.30827","0.00015"
"3.70200","0.30875","0.00017"
"3.70800","0.30929","0.00025"
"3.71400","0.30977","0.00031"
"3.72000","0.31031","0.00034"
"3.72600","0.31079","0.00041"
"3.73200","0.31132","0.00045"
"3.73800","0.31180","0.00054"
"3.74400","0.31228","0.00064"
"3.75000","0.31276","0.00051"
"3.75600","0.31330","0.00038"
"3.76200","0.31378","0.00024"
"3.76800","0.31425","0.00012"
"3.77400","0.31473","0.00011"
"3.78000","0.31521","0.00011"
"3.78600","0.31575","0.00012"
"3.79200","0.31623","0.00018"
"3.79800","0.31671","0.00016"
"3.80400","0.31724","0.00022"
"3.81000","0.31772","0.00030"
"3.81600","0.31820","0.00028"
"3.82200","0.31874","0.00030"
"3.82800","0.31922","0.00033"
"3.83400","0.31969","0.00029"
"3.84000","0.32023","0.00033"
"3.84600","0.32071","0.00034"
"3.85200","0.32125","0.00028"
"3.85800","0.32179","0.00023"
"3.86400","0.32227","0.00016"
"3.87000","0.32274","0.00014"
"3.87600","0.32328","0.00026"
"3.88200","0.32376","0.00029"
"3.88800","0.32424","0.00020"
"3.89400","0.32472","0.00008"
"3.90000","0.32520","-0.00001"
"3.90600","0.32573","0.00010"
"3.91200","0.32621","0.00032"
"3.91800","0.32669","0.00042"
"3.92400","0.32723","0.00042"
"3.93000","0.32771","0.00041"
"3.93600","0.32818","0.00033"
"3.94200","0.32872","0.00024"
"3.94800","0.32920","0.00014"
"3.95400","0.32968","0.00003"
"3.96000","0.33016","0.00003"
"3.96600","0.33070","-0.00007"
"3.97200","0.33123","0.00002"
"3.97800","0.33171","0.00021"
"3.98400","0.33225","0.00033"
"3.99000","0.33273","0.00043"
"3.99600","0.33327","0.00040"
"4.00200","0.33375","0.00034"
"4.00800","0.33428","0.00033"
"4.01400","0.33476","0.00025"
"4.02000","0.33524","0.00019"
"4.02600","0.33572","0.00020"
"4.03200","0.33626","0.00013"
"4.03800","0.33673","0.00008"
"4.04400","0.33721","0.00021"
"4.05000","0.33775","0.00022"
"4.05600","0.33823","0.00014"
"4.06200","0.33871","0.00008"
"4.06800","0.33919","-0.00003"
"4.07400","0.33966","0.00000"
"4.08000","0.34020","-0.00003"
"4.08600","0.34068","-0.00013"
"4.09200","0.34116","-0.00013"
"4.09800","0.34164","-0.00024"
"4.10400","0.34218","-0.00025"
"4.11000","0.34265","-0.00015"
"4.11600","0.34319","-0.00006"
"4.12200","0.34367","0.00001"
"4.12800","0.34421","0.00009"
"4.13400","0.34469","0.00012"
"4.14000","0.34522","0.00020"
"4.14600","0.34576","0.00023"
"4.15200","0.34624","0.00027"
"4.15800","0.34672","0.00042"
"4.16400","0.34726","0.00048"
"4.17000","0.34774","0.00048"
"4.17600","0.34821","0.00047"
"4.18200","0.34875","0.00040"
"4.18800","0.34923","0.00044"
"4.19400","0.34971","0.00051"
"4.20000","0.35019","0.00039"
"4.20600","0.35073","0.00036"
"4.21200","0.35120","0.00042"
"4.21800","0.35168","0.00045"
"4.22400","0.35222","0.00048"
"4.23000","0.35270","0.00043"
"4.23600","0.35324","0.00024"
"4.24200","0.35371","0.00016"
"4.24800","0.35419","0.00007"
"4.25400","0.35473","-0.00004"
"4.26000","0.35521","0.00002"
"4.26600","0.35575","0.00003"
"4.27200","0.35623","0.00012"
"4.27800","0.35676","0.00020"
"4.28400","0.35730","0.00012"
"4.29000","0.35778","0.00005"
"4.29600","0.35832","0.00001"
"4.30200","0.35880","-0.00003"
"4.30800","0.35928","0.00001"
"4.31400","0.35975","0.00006"
"4.32000","0.36029","0.00003"
"4.32600","0.36077","0.00005"
"4.33200","0.36125","-0.00004"
"4.33800","0.36173","-0.00009"
"4.34400","0.36220","-0.00005"
"4.35000","0.36274","-0.00006"
"4.35600","0.36322","-0.00013"
"4.36200","0.36370","-0.00009"
"4.36800","0.36424","-0.00007"
"4.37400","0.36472","0.00001"
"4.38000","0.36519","0.00011"
"4.38600","0.36573","0.00010"
"4.39200","0.36621","0.00012"
"4.39800","0.36675","0.00011"
"4.40400","0.36723","0.00015"
"4.41000","0.36777","0.00022"
"4.41600","0.36824","0.00025"
"4.42200","0.36878","0.00032"
"4.42800","0.36926","0.00048"
"4.43400","0.36974","0.00048"
"4.44000","0.37028","0.00042"
"4.44600","0.37075","0.00032"
"4.45200","0.37123","0.00025"
"4.45800","0.37177","0.00020"
"4.46400","0.37225","0.00017"
"4.47000","0.37273","0.00022"
"4.47600","0.37321","0.00034"
"4.48200","0.37368","0.00031"
"4.48800","0.37416","0.00025"
"4.49400","0.37470","0.00032"
"4.50000","0.37518","0.00023"
"4.50600","0.37566","0.00020"
"4.51200","0.37614","0.00024"
"4.51800","0.37667","0.00022"
"4.52400","0.37715","0.00014"
"4.53000","0.37763","0.00016"
"4.53600","0.37817","0.00019"
"4.54200","0.37865","0.00028"
"4.54800","0.37919","0.00035"
"4.55400","0.37966","0.00038"
"4.56000","0.38020","0.00046"
"4.56600","0.38074","0.00043"
"4.57200","0.38122","0.00039"
"4.57800","0.38170","0.00040"
"4.58400","0.38223","0.00036"
"4.59000","0.38271","0.00030"
"4.59600","0.38319","0.00029"
"4.60200","0.38373","0.00025"
"4.60800","0.38421","0.00025"
"4.61400","0.38469","0.00016"
"4.62000","0.38522","0.00007"
"4.62600","0.38570","0.00006"
"4.63200","0.38618","0.00007"
"4.63800","0.38666","0.00017"
"4.64400","0.38720","0.00028"
"4.65000","0.38768","0.00031"
"4.65600","0.38815","0.00040"
"4.66200","0.38863","0.00043"
"4.66800","0.38917","0.00037"
"4.67400","0.38965","0.00036"
"4.68000","0.39019","0.00031"
"4.68600","0.39066","0.00014"
"4.69200","0.39120","0.00004"
"4.69800","0.39174","-0.00005"
"4.70400","0.39222","-0.00008"
"4.71000","0.39276","-0.00002"
"4.71600","0.39324","0.00001"
"4.72200","0.39377","0.00001"
"4.72800","0.39425","0.00003"
"4.73400","0.39479","-0.00001"
"4.74000","0.39527","0.00002"
"4.74600","0.39575","0.00001"
"4.75200","0.39629","0.00000"
"4.75800","0.39676","0.00011"
"4.76400","0.39724","0.00022"
"4.77000","0.39778","0.00032"
"4.77600","0.39826","0.00047"
"4.78200","0.39874","0.00062"
"4.78800","0.39921","0.00067"
"4.79400","0.39975","0.00066"
"4.80000","0.40023","0.00054"
