End date,"12/21/2016"
Specimen label,"23DG_88_run2"
"123.96600","39.33009","0.00244"
"123.97200","39.33057","0.00241"
"123.97800","39.33111","0.00246"
"123.98400","39.33158","0.00261"
"123.99000","39.33207","0.00264"
"123.99600","39.33261","0.00265"
"124.00200","39.33308","0.00260"
"124.00800","39.33356","0.00256"
"124.01400","39.33404","0.00258"
"124.02000","39.33458","0.00258"
"124.02600","39.33506","0.00257"
"124.03200","39.33553","0.00259"
"124.03800","39.33601","0.00254"
"124.04400","39.33655","0.00261"
"124.05000","39.33702","0.00265"
"124.05600","39.33751","0.00262"
"124.06200","39.33804","0.00261"
"124.06800","39.33852","0.00260"
"124.07400","39.33900","0.00263"
"124.08000","39.33953","0.00275"
"124.08600","39.34002","0.00289"
"124.09200","39.34056","0.00293"
"124.09800","39.34104","0.00288"
"124.10400","39.34157","0.00269"
"124.11000","39.34205","0.00259"
"124.11600","39.34259","0.00267"
"124.12200","39.34312","0.00278"
"124.12800","39.34361","0.00286"
"124.13400","39.34414","0.00288"
"124.14000","39.34462","0.00283"
"124.14600","39.34510","0.00281"
"124.15200","39.34558","0.00273"
"124.15800","39.34612","0.00273"
"124.16400","39.34660","0.00273"
"124.17000","39.34708","0.00257"
"124.17600","39.34761","0.00233"
"124.18200","39.34808","0.00224"
"124.18800","39.34857","0.00217"
"124.19400","39.34911","0.00226"
"124.20000","39.34959","0.00242"
"124.20600","39.35006","0.00246"
"124.21200","39.35060","0.00245"
"124.21800","39.35108","0.00243"
"124.22400","39.35162","0.00243"
"124.23000","39.35210","0.00247"
"124.23600","39.35257","0.00248"
"124.24200","39.35312","0.00251"
"124.24800","39.35359","0.00252"
"124.25400","39.35413","0.00249"
"124.26000","39.35460","0.00259"
"124.26600","39.35508","0.00270"
"124.27200","39.35563","0.00276"
"124.27800","39.35610","0.00279"
"124.28400","39.35658","0.00274"
"124.29000","39.35706","0.00263"
"124.29600","39.35759","0.00256"
"124.30200","39.35807","0.00248"
"124.30800","39.35855","0.00241"
"124.31400","39.35903","0.00242"
"124.32000","39.35957","0.00238"
"124.32600","39.36004","0.00234"
"124.33200","39.36058","0.00239"
"124.33800","39.36106","0.00245"
"124.34400","39.36155","0.00245"
"124.35000","39.36208","0.00255"
"124.35600","39.36256","0.00266"
"124.36200","39.36304","0.00275"
"124.36800","39.36357","0.00281"
"124.37400","39.36406","0.00287"
"124.38000","39.36453","0.00292"
"124.38600","39.36507","0.00290"
"124.39200","39.36555","0.00281"
"124.39800","39.36602","0.00270"
"124.40400","39.36656","0.00252"
"124.41000","39.36704","0.00241"
"124.41600","39.36758","0.00247"
"124.42200","39.36806","0.00250"
"124.42800","39.36854","0.00259"
"124.43400","39.36908","0.00273"
"124.44000","39.36955","0.00287"
"124.44600","39.37003","0.00301"
"124.45200","39.37057","0.00306"
"124.45800","39.37105","0.00305"
"124.46400","39.37159","0.00304"
"124.47000","39.37206","0.00295"
"124.47600","39.37254","0.00281"
"124.48200","39.37308","0.00282"
"124.48800","39.37356","0.00282"
"124.49400","39.37404","0.00285"
"124.50000","39.37457","0.00278"
"124.50600","39.37506","0.00267"
"124.51200","39.37559","0.00260"
"124.51800","39.37607","0.00255"
"124.52400","39.37654","0.00255"
"124.53000","39.37703","0.00264"
"124.53600","39.37757","0.00269"
"124.54200","39.37804","0.00273"
"124.54800","39.37852","0.00277"
"124.55400","39.37906","0.00273"
"124.56000","39.37954","0.00273"
"124.56600","39.38001","0.00279"
"124.57200","39.38049","0.00283"
"124.57800","39.38103","0.00292"
"124.58400","39.38151","0.00297"
"124.59000","39.38199","0.00293"
"124.59600","39.38253","0.00297"
"124.60200","39.38301","0.00302"
"124.60800","39.38349","0.00303"
"124.61400","39.38402","0.00304"
"124.62000","39.38450","0.00302"
"124.62600","39.38504","0.00302"
"124.63200","39.38552","0.00309"
"124.63800","39.38605","0.00310"
"124.64400","39.38653","0.00303"
"124.65000","39.38701","0.00298"
"124.65600","39.38755","0.00291"
"124.66200","39.38803","0.00288"
"124.66800","39.38857","0.00288"
"124.67400","39.38905","0.00294"
"124.68000","39.38958","0.00303"
"124.68600","39.39006","0.00306"
"124.69200","39.39054","0.00304"
"124.69800","39.39108","0.00301"
"124.70400","39.39156","0.00294"
"124.71000","39.39204","0.00292"
"124.71600","39.39257","0.00294"
"124.72200","39.39305","0.00288"
"124.72800","39.39353","0.00278"
"124.73400","39.39407","0.00273"
"124.74000","39.39454","0.00271"
"124.74600","39.39509","0.00270"
"124.75200","39.39557","0.00264"
"124.75800","39.39610","0.00262"
"124.76400","39.39658","0.00260"
"124.77000","39.39711","0.00250"
"124.77600","39.39759","0.00246"
"124.78200","39.39808","0.00244"
"124.78800","39.39861","0.00237"
"124.79400","39.39909","0.00238"
"124.80000","39.39957","0.00244"
"124.80600","39.40005","0.00250"
"124.81200","39.40059","0.00257"
"124.81800","39.40106","0.00263"
"124.82400","39.40160","0.00267"
"124.83000","39.40208","0.00274"
"124.83600","39.40256","0.00276"
"124.84200","39.40310","0.00280"
"124.84800","39.40357","0.00295"
"124.85400","39.40405","0.00289"
"124.86000","39.40459","0.00284"
"124.86600","39.40507","0.00286"
"124.87200","39.40555","0.00284"
"124.87800","39.40609","0.00281"
"124.88400","39.40656","0.00282"
"124.89000","39.40704","0.00284"
"124.89600","39.40758","0.00281"
"124.90200","39.40806","0.00277"
"124.90800","39.40860","0.00268"
"124.91400","39.40907","0.00265"
"124.92000","39.40961","0.00258"
"124.92600","39.41009","0.00251"
"124.93200","39.41057","0.00252"
"124.93800","39.41105","0.00255"
"124.94400","39.41158","0.00263"
"124.95000","39.41207","0.00269"
"124.95600","39.41254","0.00274"
"124.96200","39.41308","0.00285"
"124.96800","39.41356","0.00289"
"124.97400","39.41404","0.00286"
"124.98000","39.41458","0.00285"
"124.98600","39.41505","0.00281"
"124.99200","39.41559","0.00279"
"124.99800","39.41607","0.00278"
"125.00400","39.41661","0.00281"
"125.01000","39.41709","0.00278"
"125.01600","39.41756","0.00272"
"125.02200","39.41805","0.00262"
"125.02800","39.41852","0.00253"
"125.03400","39.41906","0.00249"
"125.04000","39.41954","0.00244"
"125.04600","39.42002","0.00248"
"125.05200","39.42056","0.00248"
"125.05800","39.42103","0.00248"
"125.06400","39.42157","0.00259"
"125.07000","39.42205","0.00266"
"125.07600","39.42253","0.00268"
"125.08200","39.42307","0.00270"
"125.08800","39.42354","0.00264"
"125.09400","39.42402","0.00259"
"125.10000","39.42456","0.00259"
"125.10600","39.42504","0.00258"
"125.11200","39.42551","0.00266"
"125.11800","39.42606","0.00274"
"125.12400","39.42654","0.00278"
"125.13000","39.42707","0.00279"
"125.13600","39.42754","0.00276"
"125.14200","39.42803","0.00278"
"125.14800","39.42857","0.00285"
"125.15400","39.42905","0.00289"
"125.16000","39.42952","0.00293"
"125.16600","39.43006","0.00299"
"125.17200","39.43054","0.00296"
"125.17800","39.43102","0.00298"
"125.18400","39.43156","0.00299"
"125.19000","39.43203","0.00299"
"125.19600","39.43258","0.00299"
"125.20200","39.43305","0.00289"
"125.20800","39.43353","0.00279"
"125.21400","39.43406","0.00274"
"125.22000","39.43454","0.00269"
"125.22600","39.43509","0.00273"
"125.23200","39.43556","0.00276"
"125.23800","39.43604","0.00271"
"125.24400","39.43658","0.00264"
"125.25000","39.43706","0.00267"
"125.25600","39.43760","0.00267"
"125.26200","39.43807","0.00275"
"125.26800","39.43861","0.00285"
"125.27400","39.43909","0.00293"
"125.28000","39.43962","0.00297"
"125.28600","39.44010","0.00295"
"125.29200","39.44064","0.00284"
"125.29800","39.44112","0.00285"
"125.30400","39.44166","0.00282"
"125.31000","39.44214","0.00276"
"125.31600","39.44262","0.00277"
"125.32200","39.44310","0.00270"
"125.32800","39.44357","0.00267"
"125.33400","39.44411","0.00270"
"125.34000","39.44459","0.00275"
"125.34600","39.44507","0.00280"
"125.35200","39.44554","0.00276"
"125.35800","39.44602","0.00265"
"125.36400","39.44656","0.00265"
"125.37000","39.44704","0.00270"
"125.37600","39.44752","0.00278"
"125.38200","39.44805","0.00279"
"125.38800","39.44854","0.00273"
"125.39400","39.44901","0.00271"
"125.40000","39.44955","0.00275"
"125.40600","39.45009","0.00285"
"125.41200","39.45057","0.00295"
"125.41800","39.45105","0.00288"
"125.42400","39.45158","0.00279"
"125.43000","39.45206","0.00275"
"125.43600","39.45260","0.00266"
"125.44200","39.45308","0.00262"
"125.44800","39.45356","0.00268"
"125.45400","39.45403","0.00271"
"125.46000","39.45452","0.00268"
"125.46600","39.45499","0.00264"
"125.47200","39.45553","0.00259"
"125.47800","39.45601","0.00263"
"125.48400","39.45655","0.00264"
"125.49000","39.45703","0.00261"
"125.49600","39.45750","0.00263"
"125.50200","39.45798","0.00255"
"125.50800","39.45852","0.00254"
"125.51400","39.45900","0.00267"
"125.52000","39.45947","0.00276"
"125.52600","39.46001","0.00273"
"125.53200","39.46049","0.00269"
"125.53800","39.46103","0.00262"
"125.54400","39.46151","0.00256"
"125.55000","39.46204","0.00259"
"125.55600","39.46252","0.00270"
"125.56200","39.46307","0.00290"
"125.56800","39.46354","0.00306"
"125.57400","39.46402","0.00313"
"125.58000","39.46455","0.00319"
"125.58600","39.46504","0.00318"
"125.59200","39.46552","0.00314"
"125.59800","39.46599","0.00304"
"125.60400","39.46653","0.00287"
"125.61000","39.46701","0.00273"
"125.61600","39.46749","0.00273"
"125.62200","39.46803","0.00277"
"125.62800","39.46851","0.00293"
"125.63400","39.46904","0.00306"
"125.64000","39.46952","0.00313"
"125.64600","39.47000","0.00316"
"125.65200","39.47048","0.00319"
"125.65800","39.47102","0.00324"
"125.66400","39.47150","0.00323"
"125.67000","39.47197","0.00317"
"125.67600","39.47251","0.00314"
"125.68200","39.47299","0.00307"
"125.68800","39.47353","0.00297"
"125.69400","39.47400","0.00291"
"125.70000","39.47454","0.00289"
"125.70600","39.47508","0.00278"
"125.71200","39.47556","0.00273"
"125.71800","39.47604","0.00277"
"125.72400","39.47657","0.00271"
"125.73000","39.47705","0.00267"
"125.73600","39.47754","0.00263"
"125.74200","39.47807","0.00260"
"125.74800","39.47855","0.00258"
"125.75400","39.47903","0.00251"
"125.76000","39.47951","0.00250"
"125.76600","39.48005","0.00257"
"125.77200","39.48052","0.00266"
"125.77800","39.48106","0.00281"
"125.78400","39.48154","0.00297"
"125.79000","39.48208","0.00298"
"125.79600","39.48256","0.00295"
"125.80200","39.48303","0.00297"
"125.80800","39.48357","0.00296"
"125.81400","39.48405","0.00300"
"125.82000","39.48459","0.00297"
"125.82600","39.48506","0.00288"
"125.83200","39.48560","0.00285"
"125.83800","39.48615","0.00289"
"125.84400","39.48662","0.00300"
"125.85000","39.48716","0.00305"
"125.85600","39.48763","0.00303"
"125.86200","39.48812","0.00295"
"125.86800","39.48866","0.00283"
"125.87400","39.48914","0.00281"
"125.88000","39.48961","0.00290"
"125.88600","39.49009","0.00289"
"125.89200","39.49057","0.00286"
"125.89800","39.49110","0.00288"
"125.90400","39.49158","0.00283"
"125.91000","39.49206","0.00278"
"125.91600","39.49260","0.00279"
"125.92200","39.49308","0.00285"
"125.92800","39.49356","0.00295"
"125.93400","39.49404","0.00304"
"125.94000","39.49458","0.00310"
"125.94600","39.49505","0.00320"
"125.95200","39.49553","0.00323"
"125.95800","39.49607","0.00308"
"125.96400","39.49655","0.00284"
"125.97000","39.49709","0.00256"
"125.97600","39.49756","0.00238"
"125.98200","39.49810","0.00238"
"125.98800","39.49858","0.00239"
"125.99400","39.49912","0.00246"
"126.00000","39.49959","0.00248"
"126.00600","39.50008","0.00243"
"126.01200","39.50061","0.00243"
"126.01800","39.50109","0.00246"
"126.02400","39.50157","0.00259"
"126.03000","39.50205","0.00287"
"126.03600","39.50253","0.00303"
"126.04200","39.50306","0.00309"
"126.04800","39.50354","0.00310"
"126.05400","39.50402","0.00305"
"126.06000","39.50450","0.00295"
"126.06600","39.50504","0.00282"
"126.07200","39.50552","0.00278"
"126.07800","39.50600","0.00282"
"126.08400","39.50653","0.00278"
"126.09000","39.50700","0.00276"
"126.09600","39.50749","0.00284"
"126.10200","39.50803","0.00291"
"126.10800","39.50851","0.00299"
"126.11400","39.50904","0.00313"
"126.12000","39.50958","0.00314"
"126.12600","39.51006","0.00306"
"126.13200","39.51054","0.00300"
"126.13800","39.51108","0.00291"
"126.14400","39.51155","0.00281"
"126.15000","39.51209","0.00277"
"126.15600","39.51257","0.00271"
"126.16200","39.51304","0.00267"
"126.16800","39.51359","0.00255"
"126.17400","39.51406","0.00244"
"126.18000","39.51455","0.00248"
"126.18600","39.51502","0.00250"
"126.19200","39.51556","0.00255"
"126.19800","39.51604","0.00264"
"126.20400","39.51652","0.00270"
"126.21000","39.51699","0.00270"
"126.21600","39.51753","0.00272"
"126.22200","39.51801","0.00275"
"126.22800","39.51849","0.00282"
"126.23400","39.51903","0.00292"
"126.24000","39.51950","0.00297"
"126.24600","39.51999","0.00302"
"126.25200","39.52052","0.00300"
"126.25800","39.52106","0.00289"
"126.26400","39.52153","0.00284"
"126.27000","39.52208","0.00275"
"126.27600","39.52256","0.00268"
"126.28200","39.52309","0.00268"
"126.28800","39.52357","0.00273"
"126.29400","39.52411","0.00276"
"126.30000","39.52459","0.00276"
"126.30600","39.52507","0.00277"
"126.31200","39.52555","0.00282"
"126.31800","39.52602","0.00285"
"126.32400","39.52656","0.00284"
"126.33000","39.52704","0.00292"
"126.33600","39.52757","0.00291"
"126.34200","39.52805","0.00281"
"126.34800","39.52859","0.00272"
"126.35400","39.52908","0.00265"
"126.36000","39.52955","0.00264"
"126.36600","39.53009","0.00262"
"126.37200","39.53057","0.00256"
"126.37800","39.53111","0.00260"
"126.38400","39.53159","0.00269"
"126.39000","39.53206","0.00280"
"126.39600","39.53260","0.00282"
"126.40200","39.53308","0.00270"
"126.40800","39.53362","0.00264"
"126.41400","39.53409","0.00274"
"126.42000","39.53457","0.00279"
"126.42600","39.53511","0.00276"
"126.43200","39.53559","0.00271"
"126.43800","39.53613","0.00267"
"126.44400","39.53660","0.00267"
"126.45000","39.53708","0.00266"
"126.45600","39.53756","0.00264"
"126.46200","39.53810","0.00258"
"126.46800","39.53858","0.00247"
"126.47400","39.53906","0.00245"
"126.48000","39.53959","0.00242"
"126.48600","39.54007","0.00231"
"126.49200","39.54055","0.00216"
"126.49800","39.54109","0.00216"
"126.50400","39.54157","0.00226"
"126.51000","39.54211","0.00244"
"126.51600","39.54258","0.00259"
"126.52200","39.54306","0.00268"
"126.52800","39.54354","0.00275"
"126.53400","39.54408","0.00275"
"126.54000","39.54456","0.00269"
"126.54600","39.54504","0.00264"
"126.55200","39.54557","0.00248"
"126.55800","39.54605","0.00234"
"126.56400","39.54659","0.00233"
"126.57000","39.54707","0.00233"
"126.57600","39.54755","0.00231"
"126.58200","39.54809","0.00239"
"126.58800","39.54856","0.00241"
"126.59400","39.54904","0.00249"
"126.60000","39.54952","0.00263"
"126.60600","39.55000","0.00271"
"126.61200","39.55054","0.00286"
"126.61800","39.55102","0.00303"
"126.62400","39.55149","0.00316"
"126.63000","39.55197","0.00330"
"126.63600","39.55251","0.00337"
"126.64200","39.55299","0.00337"
"126.64800","39.55353","0.00337"
"126.65400","39.55400","0.00333"
"126.66000","39.55449","0.00325"
"126.66600","39.55502","0.00316"
"126.67200","39.55550","0.00302"
"126.67800","39.55597","0.00293"
"126.68400","39.55651","0.00287"
"126.69000","39.55700","0.00285"
"126.69600","39.55753","0.00292"
"126.70200","39.55801","0.00291"
"126.70800","39.55849","0.00279"
"126.71400","39.55903","0.00281"
"126.72000","39.55951","0.00283"
"126.72600","39.55998","0.00283"
"126.73200","39.56052","0.00290"
"126.73800","39.56100","0.00293"
"126.74400","39.56154","0.00291"
"126.75000","39.56202","0.00291"
"126.75600","39.56255","0.00288"
"126.76200","39.56303","0.00285"
"126.76800","39.56357","0.00281"
"126.77400","39.56405","0.00270"
"126.78000","39.56459","0.00268"
"126.78600","39.56506","0.00261"
"126.79200","39.56554","0.00253"
"126.79800","39.56608","0.00251"
"126.80400","39.56656","0.00255"
"126.81000","39.56709","0.00264"
"126.81600","39.56758","0.00277"
"126.82200","39.56812","0.00281"
"126.82800","39.56860","0.00290"
"126.83400","39.56907","0.00298"
"126.84000","39.56961","0.00300"
"126.84600","39.57009","0.00298"
"126.85200","39.57056","0.00292"
"126.85800","39.57104","0.00281"
"126.86400","39.57158","0.00278"
"126.87000","39.57206","0.00276"
"126.87600","39.57254","0.00274"
"126.88200","39.57307","0.00276"
"126.88800","39.57356","0.00274"
"126.89400","39.57409","0.00273"
"126.90000","39.57457","0.00281"
"126.90600","39.57511","0.00285"
"126.91200","39.57559","0.00287"
"126.91800","39.57613","0.00284"
"126.92400","39.57661","0.00281"
"126.93000","39.57714","0.00279"
"126.93600","39.57762","0.00277"
"126.94200","39.57810","0.00274"
"126.94800","39.57864","0.00278"
"126.95400","39.57912","0.00277"
"126.96000","39.57959","0.00272"
"126.96600","39.58007","0.00265"
"126.97200","39.58061","0.00264"
"126.97800","39.58109","0.00273"
"126.98400","39.58162","0.00279"
"126.99000","39.58211","0.00279"
"126.99600","39.58258","0.00278"
"127.00200","39.58307","0.00271"
"127.00800","39.58360","0.00267"
"127.01400","39.58408","0.00271"
"127.02000","39.58456","0.00277"
"127.02600","39.58509","0.00275"
"127.03200","39.58557","0.00271"
"127.03800","39.58611","0.00265"
"127.04400","39.58659","0.00264"
"127.05000","39.58713","0.00274"
"127.05600","39.58760","0.00283"
"127.06200","39.58814","0.00292"
"127.06800","39.58862","0.00298"
"127.07400","39.58910","0.00300"
"127.08000","39.58964","0.00295"
"127.08600","39.59012","0.00291"
"127.09200","39.59060","0.00297"
"127.09800","39.59113","0.00304"
"127.10400","39.59161","0.00299"
"127.11000","39.59209","0.00288"
"127.11600","39.59257","0.00283"
"127.12200","39.59311","0.00281"
"127.12800","39.59358","0.00296"
"127.13400","39.59407","0.00310"
"127.14000","39.59460","0.00314"
"127.14600","39.59508","0.00306"
"127.15200","39.59555","0.00294"
"127.15800","39.59604","0.00282"
"127.16400","39.59658","0.00277"
"127.17000","39.59705","0.00266"
"127.17600","39.59753","0.00252"
"127.18200","39.59807","0.00238"
"127.18800","39.59855","0.00219"
"127.19400","39.59909","0.00214"
"127.20000","39.59956","0.00220"
"127.20600","39.60004","0.00225"
"127.21200","39.60058","0.00235"
"127.21800","39.60106","0.00243"
"127.22400","39.60159","0.00245"
"127.23000","39.60207","0.00260"
"127.23600","39.60255","0.00283"
"127.24200","39.60309","0.00307"
"127.24800","39.60357","0.00318"
"127.25400","39.60405","0.00313"
"127.26000","39.60453","0.00302"
"127.26600","39.60506","0.00295"
"127.27200","39.60554","0.00289"
"127.27800","39.60602","0.00281"
"127.28400","39.60656","0.00275"
"127.29000","39.60703","0.00264"
"127.29600","39.60758","0.00251"
"127.30200","39.60806","0.00237"
"127.30800","39.60854","0.00223"
"127.31400","39.60907","0.00223"
"127.32000","39.60955","0.00231"
"127.32600","39.61008","0.00242"
"127.33200","39.61057","0.00252"
"127.33800","39.61110","0.00259"
"127.34400","39.61158","0.00265"
"127.35000","39.61212","0.00273"
"127.35600","39.61260","0.00277"
"127.36200","39.61308","0.00285"
"127.36800","39.61362","0.00287"
"127.37400","39.61409","0.00291"
"127.38000","39.61457","0.00299"
"127.38600","39.61511","0.00301"
"127.39200","39.61559","0.00299"
"127.39800","39.61606","0.00299"
"127.40400","39.61660","0.00295"
"127.41000","39.61708","0.00292"
"127.41600","39.61762","0.00295"
"127.42200","39.61810","0.00291"
"127.42800","39.61858","0.00290"
"127.43400","39.61911","0.00287"
"127.44000","39.61959","0.00286"
"127.44600","39.62013","0.00292"
"127.45200","39.62061","0.00294"
"127.45800","39.62109","0.00285"
"127.46400","39.62163","0.00282"
"127.47000","39.62210","0.00280"
"127.47600","39.62264","0.00276"
"127.48200","39.62312","0.00276"
"127.48800","39.62360","0.00281"
"127.49400","39.62408","0.00288"
"127.50000","39.62461","0.00300"
"127.50600","39.62509","0.00304"
"127.51200","39.62557","0.00309"
"127.51800","39.62611","0.00309"
"127.52400","39.62659","0.00305"
"127.53000","39.62713","0.00310"
"127.53600","39.62761","0.00314"
"127.54200","39.62808","0.00307"
"127.54800","39.62862","0.00300"
"127.55400","39.62910","0.00292"
"127.56000","39.62964","0.00291"
"127.56600","39.63012","0.00298"
"127.57200","39.63059","0.00299"
"127.57800","39.63113","0.00292"
"127.58400","39.63161","0.00286"
"127.59000","39.63209","0.00276"
"127.59600","39.63256","0.00276"
"127.60200","39.63311","0.00273"
"127.60800","39.63358","0.00268"
"127.61400","39.63406","0.00267"
"127.62000","39.63460","0.00268"
"127.62600","39.63508","0.00271"
"127.63200","39.63556","0.00277"
"127.63800","39.63610","0.00282"
"127.64400","39.63657","0.00286"
"127.65000","39.63705","0.00286"
"127.65600","39.63759","0.00284"
"127.66200","39.63807","0.00285"
"127.66800","39.63855","0.00282"
"127.67400","39.63903","0.00269"
"127.68000","39.63956","0.00268"
"127.68600","39.64004","0.00271"
"127.69200","39.64058","0.00272"
"127.69800","39.64106","0.00280"
"127.70400","39.64154","0.00284"
"127.71000","39.64208","0.00285"
"127.71600","39.64255","0.00284"
"127.72200","39.64309","0.00271"
"127.72800","39.64357","0.00264"
"127.73400","39.64405","0.00266"
"127.74000","39.64458","0.00261"
"127.74600","39.64507","0.00255"
"127.75200","39.64554","0.00253"
"127.75800","39.64602","0.00251"
"127.76400","39.64655","0.00256"
"127.77000","39.64704","0.00265"
"127.77600","39.64751","0.00275"
"127.78200","39.64799","0.00285"
"127.78800","39.64853","0.00288"
"127.79400","39.64901","0.00291"
"127.80000","39.64949","0.00290"
"127.80600","39.65002","0.00281"
"127.81200","39.65051","0.00279"
"127.81800","39.65099","0.00279"
"127.82400","39.65152","0.00276"
"127.83000","39.65200","0.00285"
"127.83600","39.65253","0.00298"
"127.84200","39.65302","0.00305"
"127.84800","39.65355","0.00303"
"127.85400","39.65409","0.00299"
"127.86000","39.65457","0.00296"
"127.86600","39.65511","0.00294"
"127.87200","39.65559","0.00292"
"127.87800","39.65612","0.00293"
"127.88400","39.65660","0.00289"
"127.89000","39.65708","0.00278"
"127.89600","39.65756","0.00274"
"127.90200","39.65804","0.00272"
"127.90800","39.65858","0.00268"
"127.91400","39.65905","0.00262"
"127.92000","39.65959","0.00256"
"127.92600","39.66007","0.00245"
"127.93200","39.66055","0.00238"
"127.93800","39.66108","0.00239"
"127.94400","39.66157","0.00249"
"127.95000","39.66211","0.00265"
"127.95600","39.66259","0.00275"
"127.96200","39.66306","0.00285"
"127.96800","39.66360","0.00287"
"127.97400","39.66408","0.00276"
"127.98000","39.66462","0.00262"
"127.98600","39.66510","0.00246"
"127.99200","39.66563","0.00230"
"127.99800","39.66611","0.00231"
"128.00400","39.66665","0.00238"
"128.01000","39.66712","0.00257"
"128.01600","39.66760","0.00277"
"128.02200","39.66814","0.00291"
"128.02800","39.66862","0.00300"
"128.03400","39.66910","0.00304"
"128.04000","39.66958","0.00300"
"128.04600","39.67006","0.00301"
"128.05200","39.67059","0.00296"
"128.05800","39.67107","0.00286"
"128.06400","39.67155","0.00280"
"128.07000","39.67203","0.00280"
"128.07600","39.67257","0.00281"
"128.08200","39.67304","0.00279"
"128.08800","39.67358","0.00271"
"128.09400","39.67406","0.00263"
"128.10000","39.67453","0.00258"
"128.10600","39.67508","0.00255"
"128.11200","39.67556","0.00256"
"128.11800","39.67610","0.00255"
"128.12400","39.67657","0.00253"
"128.13000","39.67711","0.00254"
"128.13600","39.67759","0.00257"
"128.14200","39.67813","0.00256"
"128.14800","39.67861","0.00257"
"128.15400","39.67908","0.00259"
"128.16000","39.67962","0.00268"
"128.16600","39.68010","0.00283"
"128.17200","39.68064","0.00283"
"128.17800","39.68112","0.00281"
"128.18400","39.68159","0.00274"
"128.19000","39.68208","0.00264"
"128.19600","39.68261","0.00268"
"128.20200","39.68309","0.00278"
"128.20800","39.68357","0.00275"
"128.21400","39.68405","0.00277"
"128.22000","39.68459","0.00274"
"128.22600","39.68506","0.00264"
"128.23200","39.68554","0.00260"
"128.23800","39.68602","0.00253"
"128.24400","39.68656","0.00244"
"128.25000","39.68704","0.00231"
"128.25600","39.68752","0.00220"
"128.26200","39.68805","0.00221"
"128.26800","39.68853","0.00221"
"128.27400","39.68907","0.00216"
"128.28000","39.68954","0.00214"
"128.28600","39.69003","0.00221"
"128.29200","39.69057","0.00230"
"128.29800","39.69104","0.00238"
"128.30400","39.69152","0.00241"
"128.31000","39.69200","0.00247"
"128.31600","39.69254","0.00251"
"128.32200","39.69301","0.00248"
"128.32800","39.69349","0.00242"
"128.33400","39.69403","0.00243"
"128.34000","39.69451","0.00247"
"128.34600","39.69498","0.00262"
"128.35200","39.69552","0.00279"
"128.35800","39.69600","0.00290"
"128.36400","39.69648","0.00288"
"128.37000","39.69702","0.00290"
"128.37600","39.69750","0.00301"
"128.38200","39.69798","0.00308"
"128.38800","39.69852","0.00305"
"128.39400","39.69900","0.00298"
"128.40000","39.69953","0.00290"
"128.40600","39.70001","0.00275"
"128.41200","39.70055","0.00274"
"128.41800","39.70102","0.00280"
"128.42400","39.70156","0.00278"
"128.43000","39.70204","0.00278"
"128.43600","39.70252","0.00273"
"128.44200","39.70306","0.00267"
"128.44800","39.70354","0.00266"
"128.45400","39.70407","0.00270"
"128.46000","39.70456","0.00278"
"128.46600","39.70509","0.00284"
"128.47200","39.70557","0.00275"
"128.47800","39.70605","0.00273"
"128.48400","39.70659","0.00278"
"128.49000","39.70707","0.00278"
"128.49600","39.70760","0.00277"
"128.50200","39.70808","0.00274"
"128.50800","39.70856","0.00267"
"128.51400","39.70910","0.00269"
"128.52000","39.70958","0.00270"
"128.52600","39.71005","0.00269"
"128.53200","39.71059","0.00263"
"128.53800","39.71107","0.00254"
"128.54400","39.71161","0.00250"
"128.55000","39.71209","0.00247"
"128.55600","39.71257","0.00247"
"128.56200","39.71311","0.00247"
"128.56800","39.71358","0.00245"
"128.57400","39.71412","0.00244"
"128.58000","39.71460","0.00249"
"128.58600","39.71508","0.00254"
"128.59200","39.71562","0.00253"
"128.59800","39.71609","0.00251"
"128.60400","39.71663","0.00253"
"128.61000","39.71711","0.00257"
"128.61600","39.71759","0.00266"
"128.62200","39.71813","0.00268"
"128.62800","39.71860","0.00276"
"128.63400","39.71914","0.00282"
"128.64000","39.71962","0.00276"
"128.64600","39.72010","0.00275"
"128.65200","39.72064","0.00280"
"128.65800","39.72112","0.00278"
"128.66400","39.72160","0.00272"
"128.67000","39.72207","0.00269"
"128.67600","39.72261","0.00267"
"128.68200","39.72309","0.00271"
"128.68800","39.72357","0.00277"
"128.69400","39.72404","0.00275"
"128.70000","39.72458","0.00275"
"128.70600","39.72506","0.00275"
"128.71200","39.72560","0.00275"
"128.71800","39.72608","0.00274"
"128.72400","39.72655","0.00268"
"128.73000","39.72710","0.00272"
"128.73600","39.72758","0.00280"
"128.74200","39.72805","0.00285"
"128.74800","39.72858","0.00299"
"128.75400","39.72907","0.00303"
"128.76000","39.72955","0.00301"
"128.76600","39.73009","0.00299"
"128.77200","39.73056","0.00287"
"128.77800","39.73104","0.00283"
"128.78400","39.73152","0.00278"
"128.79000","39.73199","0.00264"
"128.79600","39.73254","0.00252"
"128.80200","39.73301","0.00246"
"128.80800","39.73349","0.00238"
"128.81400","39.73403","0.00243"
"128.82000","39.73451","0.00251"
"128.82600","39.73499","0.00256"
"128.83200","39.73553","0.00262"
"128.83800","39.73600","0.00269"
"128.84400","39.73648","0.00283"
"128.85000","39.73702","0.00304"
"128.85600","39.73750","0.00313"
"128.86200","39.73797","0.00319"
"128.86800","39.73851","0.00324"
"128.87400","39.73899","0.00317"
"128.88000","39.73953","0.00302"
"128.88600","39.74001","0.00289"
