End date,"12/21/2016"
Specimen label,"24BG_95_run2"
"22.12800","9.35198","0.00822"
"22.13400","9.35252","0.00830"
"22.14000","9.35300","0.00836"
"22.14600","9.35353","0.00844"
"22.15200","9.35401","0.00860"
"22.15800","9.35449","0.00867"
"22.16400","9.35503","0.00866"
"22.17000","9.35551","0.00866"
"22.17600","9.35604","0.00865"
"22.18200","9.35652","0.00859"
"22.18800","9.35700","0.00860"
"22.19400","9.35754","0.00860"
"22.20000","9.35802","0.00858"
"22.20600","9.35850","0.00858"
"22.21200","9.35903","0.00861"
"22.21800","9.35951","0.00870"
"22.22400","9.35999","0.00869"
"22.23000","9.36053","0.00862"
"22.23600","9.36101","0.00852"
"22.24200","9.36149","0.00840"
"22.24800","9.36202","0.00837"
"22.25400","9.36250","0.00837"
"22.26000","9.36304","0.00829"
"22.26600","9.36352","0.00827"
"22.27200","9.36400","0.00828"
"22.27800","9.36454","0.00827"
"22.28400","9.36501","0.00833"
"22.29000","9.36555","0.00844"
"22.29600","9.36603","0.00854"
"22.30200","9.36651","0.00860"
"22.30800","9.36705","0.00857"
"22.31400","9.36753","0.00844"
"22.32000","9.36806","0.00843"
"22.32600","9.36854","0.00845"
"22.33200","9.36902","0.00846"
"22.33800","9.36956","0.00832"
"22.34400","9.37004","0.00816"
"22.35000","9.37051","0.00814"
"22.35600","9.37099","0.00821"
"22.36200","9.37153","0.00822"
"22.36800","9.37201","0.00825"
"22.37400","9.37249","0.00818"
"22.38000","9.37297","0.00815"
"22.38600","9.37344","0.00817"
"22.39200","9.37398","0.00824"
"22.39800","9.37446","0.00836"
"22.40400","9.37494","0.00843"
"22.41000","9.37548","0.00842"
"22.41600","9.37596","0.00842"
"22.42200","9.37643","0.00837"
"22.42800","9.37697","0.00823"
"22.43400","9.37745","0.00820"
"22.44000","9.37799","0.00823"
"22.44600","9.37847","0.00821"
"22.45200","9.37901","0.00816"
"22.45800","9.37948","0.00821"
"22.46400","9.37996","0.00831"
"22.47000","9.38044","0.00841"
"22.47600","9.38098","0.00843"
"22.48200","9.38146","0.00844"
"22.48800","9.38193","0.00837"
"22.49400","9.38241","0.00820"
"22.50000","9.38295","0.00816"
"22.50600","9.38343","0.00815"
"22.51200","9.38391","0.00805"
"22.51800","9.38445","0.00797"
"22.52400","9.38492","0.00794"
"22.53000","9.38540","0.00792"
"22.53600","9.38594","0.00804"
"22.54200","9.38642","0.00818"
"22.54800","9.38690","0.00834"
"22.55400","9.38743","0.00853"
"22.56000","9.38791","0.00868"
"22.56600","9.38845","0.00879"
"22.57200","9.38893","0.00880"
"22.57800","9.38947","0.00880"
"22.58400","9.39001","0.00873"
"22.59000","9.39048","0.00864"
"22.59600","9.39102","0.00860"
"22.60200","9.39150","0.00857"
"22.60800","9.39198","0.00856"
"22.61400","9.39252","0.00853"
"22.62000","9.39300","0.00848"
"22.62600","9.39347","0.00844"
"22.63200","9.39401","0.00844"
"22.63800","9.39449","0.00845"
"22.64400","9.39503","0.00844"
"22.65000","9.39551","0.00847"
"22.65600","9.39598","0.00843"
"22.66200","9.39652","0.00837"
"22.66800","9.39700","0.00834"
"22.67400","9.39748","0.00834"
"22.68000","9.39802","0.00843"
"22.68600","9.39850","0.00859"
"22.69200","9.39897","0.00858"
"22.69800","9.39951","0.00850"
"22.70400","9.39999","0.00844"
"22.71000","9.40053","0.00839"
"22.71600","9.40101","0.00843"
"22.72200","9.40154","0.00850"
"22.72800","9.40202","0.00849"
"22.73400","9.40256","0.00850"
"22.74000","9.40304","0.00850"
"22.74600","9.40352","0.00843"
"22.75200","9.40406","0.00853"
"22.75800","9.40453","0.00859"
"22.76400","9.40501","0.00858"
"22.77000","9.40555","0.00852"
"22.77600","9.40603","0.00845"
"22.78200","9.40651","0.00849"
"22.78800","9.40699","0.00852"
"22.79400","9.40752","0.00846"
"22.80000","9.40800","0.00845"
"22.80600","9.40854","0.00847"
"22.81200","9.40902","0.00840"
"22.81800","9.40950","0.00842"
"22.82400","9.41004","0.00851"
"22.83000","9.41051","0.00855"
"22.83600","9.41099","0.00859"
"22.84200","9.41153","0.00855"
"22.84800","9.41201","0.00855"
"22.85400","9.41255","0.00859"
"22.86000","9.41302","0.00865"
"22.86600","9.41350","0.00871"
"22.87200","9.41404","0.00862"
"22.87800","9.41452","0.00846"
"22.88400","9.41506","0.00843"
"22.89000","9.41554","0.00842"
"22.89600","9.41601","0.00842"
"22.90200","9.41655","0.00847"
"22.90800","9.41703","0.00847"
"22.91400","9.41751","0.00841"
"22.92000","9.41799","0.00834"
"22.92600","9.41853","0.00825"
"22.93200","9.41900","0.00824"
"22.93800","9.41948","0.00837"
"22.94400","9.41996","0.00847"
"22.95000","9.42044","0.00856"
"22.95600","9.42098","0.00861"
"22.96200","9.42146","0.00866"
"22.96800","9.42193","0.00866"
"22.97400","9.42247","0.00861"
"22.98000","9.42295","0.00859"
"22.98600","9.42349","0.00859"
"22.99200","9.42397","0.00862"
"22.99800","9.42445","0.00857"
"23.00400","9.42498","0.00862"
"23.01000","9.42546","0.00860"
"23.01600","9.42600","0.00863"
"23.02200","9.42648","0.00856"
"23.02800","9.42696","0.00839"
"23.03400","9.42749","0.00832"
"23.04000","9.42797","0.00832"
"23.04600","9.42845","0.00828"
"23.05200","9.42899","0.00818"
"23.05800","9.42947","0.00813"
"23.06400","9.43001","0.00809"
"23.07000","9.43048","0.00805"
"23.07600","9.43096","0.00805"
"23.08200","9.43150","0.00811"
"23.08800","9.43198","0.00826"
"23.09400","9.43246","0.00836"
"23.10000","9.43293","0.00846"
"23.10600","9.43347","0.00854"
"23.11200","9.43395","0.00856"
"23.11800","9.43443","0.00856"
"23.12400","9.43497","0.00853"
"23.13000","9.43545","0.00848"
"23.13600","9.43592","0.00853"
"23.14200","9.43646","0.00855"
"23.14800","9.43694","0.00857"
"23.15400","9.43748","0.00861"
"23.16000","9.43802","0.00862"
"23.16600","9.43849","0.00861"
"23.17200","9.43903","0.00856"
"23.17800","9.43951","0.00846"
"23.18400","9.43999","0.00844"
"23.19000","9.44053","0.00845"
"23.19600","9.44101","0.00847"
"23.20200","9.44148","0.00852"
"23.20800","9.44202","0.00850"
"23.21400","9.44250","0.00852"
"23.22000","9.44298","0.00858"
"23.22600","9.44352","0.00855"
"23.23200","9.44400","0.00854"
"23.23800","9.44447","0.00853"
"23.24400","9.44495","0.00846"
"23.25000","9.44549","0.00846"
"23.25600","9.44597","0.00847"
"23.26200","9.44645","0.00845"
"23.26800","9.44699","0.00843"
"23.27400","9.44746","0.00842"
"23.28000","9.44800","0.00843"
"23.28600","9.44848","0.00849"
"23.29200","9.44902","0.00845"
"23.29800","9.44950","0.00843"
"23.30400","9.45003","0.00846"
"23.31000","9.45051","0.00842"
"23.31600","9.45105","0.00849"
"23.32200","9.45153","0.00853"
"23.32800","9.45207","0.00853"
"23.33400","9.45255","0.00856"
"23.34000","9.45302","0.00854"
"23.34600","9.45356","0.00846"
"23.35200","9.45404","0.00838"
"23.35800","9.45458","0.00835"
"23.36400","9.45506","0.00832"
"23.37000","9.45554","0.00832"
"23.37600","9.45601","0.00830"
"23.38200","9.45649","0.00829"
"23.38800","9.45703","0.00830"
"23.39400","9.45751","0.00839"
"23.40000","9.45799","0.00852"
"23.40600","9.45846","0.00861"
"23.41200","9.45894","0.00858"
"23.41800","9.45948","0.00858"
"23.42400","9.45996","0.00859"
"23.43000","9.46050","0.00857"
"23.43600","9.46098","0.00853"
"23.44200","9.46151","0.00852"
"23.44800","9.46199","0.00853"
"23.45400","9.46253","0.00851"
"23.46000","9.46301","0.00850"
"23.46600","9.46355","0.00852"
"23.47200","9.46403","0.00845"
"23.47800","9.46450","0.00833"
"23.48400","9.46504","0.00832"
"23.49000","9.46552","0.00828"
"23.49600","9.46600","0.00820"
"23.50200","9.46654","0.00818"
"23.50800","9.46702","0.00818"
"23.51400","9.46749","0.00823"
"23.52000","9.46803","0.00842"
"23.52600","9.46851","0.00856"
"23.53200","9.46899","0.00870"
"23.53800","9.46947","0.00879"
"23.54400","9.46994","0.00881"
"23.55000","9.47048","0.00888"
"23.55600","9.47096","0.00895"
"23.56200","9.47144","0.00892"
"23.56800","9.47192","0.00888"
"23.57400","9.47246","0.00878"
"23.58000","9.47293","0.00869"
"23.58600","9.47347","0.00855"
"23.59200","9.47395","0.00838"
"23.59800","9.47449","0.00829"
"23.60400","9.47497","0.00827"
"23.61000","9.47550","0.00827"
"23.61600","9.47598","0.00837"
"23.62200","9.47646","0.00842"
"23.62800","9.47700","0.00838"
"23.63400","9.47748","0.00838"
"23.64000","9.47796","0.00846"
"23.64600","9.47843","0.00854"
"23.65200","9.47897","0.00859"
"23.65800","9.47945","0.00858"
"23.66400","9.47993","0.00856"
"23.67000","9.48047","0.00853"
"23.67600","9.48095","0.00841"
"23.68200","9.48142","0.00832"
"23.68800","9.48196","0.00826"
"23.69400","9.48244","0.00821"
"23.70000","9.48292","0.00825"
"23.70600","9.48346","0.00831"
"23.71200","9.48394","0.00836"
"23.71800","9.48447","0.00842"
"23.72400","9.48495","0.00847"
"23.73000","9.48549","0.00849"
"23.73600","9.48603","0.00843"
"23.74200","9.48651","0.00823"
"23.74800","9.48698","0.00806"
"23.75400","9.48752","0.00813"
"23.76000","9.48800","0.00820"
"23.76600","9.48854","0.00830"
"23.77200","9.48902","0.00835"
"23.77800","9.48956","0.00838"
"23.78400","9.49003","0.00850"
"23.79000","9.49051","0.00865"
"23.79600","9.49099","0.00874"
"23.80200","9.49147","0.00873"
"23.80800","9.49201","0.00865"
"23.81400","9.49249","0.00861"
"23.82000","9.49296","0.00865"
"23.82600","9.49344","0.00868"
"23.83200","9.49398","0.00876"
"23.83800","9.49446","0.00893"
"23.84400","9.49494","0.00896"
"23.85000","9.49547","0.00897"
"23.85600","9.49595","0.00893"
"23.86200","9.49649","0.00885"
"23.86800","9.49697","0.00884"
"23.87400","9.49751","0.00880"
"23.88000","9.49805","0.00872"
"23.88600","9.49852","0.00877"
"23.89200","9.49906","0.00879"
"23.89800","9.49954","0.00878"
"23.90400","9.50002","0.00871"
"23.91000","9.50056","0.00856"
"23.91600","9.50104","0.00846"
"23.92200","9.50151","0.00842"
"23.92800","9.50205","0.00839"
"23.93400","9.50253","0.00842"
"23.94000","9.50301","0.00842"
"23.94600","9.50349","0.00835"
"23.95200","9.50397","0.00833"
"23.95800","9.50450","0.00837"
"23.96400","9.50498","0.00836"
"23.97000","9.50546","0.00836"
"23.97600","9.50594","0.00834"
"23.98200","9.50648","0.00826"
"23.98800","9.50695","0.00825"
"23.99400","9.50743","0.00824"
"24.00000","9.50797","0.00829"
"24.00600","9.50845","0.00839"
"24.01200","9.50899","0.00845"
"24.01800","9.50947","0.00854"
"24.02400","9.51000","0.00858"
"24.03000","9.51048","0.00859"
"24.03600","9.51096","0.00858"
"24.04200","9.51150","0.00851"
"24.04800","9.51198","0.00847"
"24.05400","9.51245","0.00841"
"24.06000","9.51293","0.00835"
"24.06600","9.51341","0.00834"
"24.07200","9.51395","0.00834"
"24.07800","9.51443","0.00838"
"24.08400","9.51491","0.00849"
"24.09000","9.51544","0.00861"
"24.09600","9.51592","0.00860"
"24.10200","9.51640","0.00853"
"24.10800","9.51694","0.00841"
"24.11400","9.51742","0.00840"
"24.12000","9.51790","0.00841"
"24.12600","9.51837","0.00842"
"24.13200","9.51891","0.00842"
"24.13800","9.51939","0.00844"
"24.14400","9.51993","0.00843"
"24.15000","9.52041","0.00840"
"24.15600","9.52095","0.00847"
"24.16200","9.52142","0.00845"
"24.16800","9.52196","0.00842"
"24.17400","9.52250","0.00843"
"24.18000","9.52298","0.00845"
"24.18600","9.52346","0.00851"
"24.19200","9.52399","0.00847"
"24.19800","9.52447","0.00838"
"24.20400","9.52495","0.00832"
"24.21000","9.52549","0.00832"
"24.21600","9.52597","0.00834"
"24.22200","9.52645","0.00837"
"24.22800","9.52698","0.00829"
"24.23400","9.52746","0.00823"
"24.24000","9.52800","0.00816"
"24.24600","9.52848","0.00812"
"24.25200","9.52896","0.00820"
"24.25800","9.52949","0.00828"
"24.26400","9.52997","0.00841"
"24.27000","9.53045","0.00848"
"24.27600","9.53099","0.00848"
"24.28200","9.53147","0.00846"
"24.28800","9.53195","0.00856"
"24.29400","9.53248","0.00863"
"24.30000","9.53296","0.00866"
"24.30600","9.53350","0.00870"
"24.31200","9.53404","0.00862"
"24.31800","9.53452","0.00858"
"24.32400","9.53506","0.00858"
"24.33000","9.53553","0.00860"
"24.33600","9.53601","0.00869"
"24.34200","9.53649","0.00877"
"24.34800","9.53703","0.00880"
"24.35400","9.53751","0.00878"
"24.36000","9.53799","0.00866"
"24.36600","9.53846","0.00847"
"24.37200","9.53900","0.00829"
"24.37800","9.53948","0.00814"
"24.38400","9.53996","0.00808"
"24.39000","9.54044","0.00813"
"24.39600","9.54097","0.00820"
"24.40200","9.54145","0.00825"
"24.40800","9.54199","0.00826"
"24.41400","9.54247","0.00826"
"24.42000","9.54295","0.00827"
"24.42600","9.54349","0.00821"
"24.43200","9.54396","0.00823"
"24.43800","9.54450","0.00840"
"24.44400","9.54498","0.00847"
"24.45000","9.54552","0.00845"
"24.45600","9.54600","0.00836"
"24.46200","9.54654","0.00819"
"24.46800","9.54701","0.00812"
"24.47400","9.54749","0.00815"
"24.48000","9.54803","0.00815"
"24.48600","9.54851","0.00824"
"24.49200","9.54899","0.00823"
"24.49800","9.54947","0.00826"
"24.50400","9.55000","0.00842"
"24.51000","9.55048","0.00852"
"24.51600","9.55096","0.00857"
"24.52200","9.55150","0.00858"
"24.52800","9.55198","0.00851"
"24.53400","9.55245","0.00847"
"24.54000","9.55293","0.00849"
"24.54600","9.55347","0.00853"
"24.55200","9.55395","0.00852"
"24.55800","9.55443","0.00841"
"24.56400","9.55497","0.00835"
"24.57000","9.55544","0.00838"
"24.57600","9.55598","0.00845"
"24.58200","9.55646","0.00864"
"24.58800","9.55700","0.00884"
"24.59400","9.55748","0.00891"
"24.60000","9.55801","0.00891"
"24.60600","9.55849","0.00883"
"24.61200","9.55897","0.00872"
"24.61800","9.55951","0.00869"
"24.62400","9.55999","0.00869"
"24.63000","9.56047","0.00873"
"24.63600","9.56094","0.00879"
"24.64200","9.56148","0.00880"
"24.64800","9.56196","0.00882"
"24.65400","9.56244","0.00886"
"24.66000","9.56292","0.00886"
"24.66600","9.56340","0.00882"
"24.67200","9.56393","0.00877"
"24.67800","9.56441","0.00866"
"24.68400","9.56489","0.00862"
"24.69000","9.56537","0.00856"
"24.69600","9.56591","0.00838"
"24.70200","9.56639","0.00832"
"24.70800","9.56692","0.00830"
"24.71400","9.56740","0.00835"
"24.72000","9.56794","0.00845"
"24.72600","9.56848","0.00848"
"24.73200","9.56896","0.00853"
"24.73800","9.56949","0.00854"
"24.74400","9.57003","0.00850"
"24.75000","9.57051","0.00848"
"24.75600","9.57099","0.00847"
"24.76200","9.57153","0.00846"
"24.76800","9.57201","0.00845"
"24.77400","9.57248","0.00838"
"24.78000","9.57302","0.00836"
"24.78600","9.57350","0.00840"
"24.79200","9.57398","0.00838"
"24.79800","9.57452","0.00839"
"24.80400","9.57499","0.00854"
"24.81000","9.57547","0.00856"
"24.81600","9.57601","0.00855"
"24.82200","9.57649","0.00851"
"24.82800","9.57697","0.00845"
"24.83400","9.57751","0.00852"
"24.84000","9.57798","0.00858"
"24.84600","9.57852","0.00860"
"24.85200","9.57900","0.00854"
"24.85800","9.57948","0.00846"
"24.86400","9.58002","0.00842"
"24.87000","9.58055","0.00843"
"24.87600","9.58103","0.00836"
"24.88200","9.58151","0.00832"
"24.88800","9.58205","0.00830"
"24.89400","9.58253","0.00823"
"24.90000","9.58307","0.00823"
"24.90600","9.58354","0.00830"
"24.91200","9.58402","0.00832"
"24.91800","9.58450","0.00841"
"24.92400","9.58504","0.00845"
"24.93000","9.58552","0.00843"
"24.93600","9.58600","0.00846"
"24.94200","9.58653","0.00850"
"24.94800","9.58701","0.00851"
"24.95400","9.58755","0.00853"
"24.96000","9.58803","0.00852"
"24.96600","9.58851","0.00852"
"24.97200","9.58905","0.00852"
"24.97800","9.58952","0.00846"
"24.98400","9.59000","0.00845"
"24.99000","9.59054","0.00841"
"24.99600","9.59102","0.00837"
"25.00200","9.59150","0.00845"
"25.00800","9.59204","0.00859"
"25.01400","9.59251","0.00860"
"25.02000","9.59305","0.00853"
"25.02600","9.59353","0.00844"
"25.03200","9.59407","0.00831"
"25.03800","9.59455","0.00827"
"25.04400","9.59502","0.00828"
"25.05000","9.59556","0.00825"
"25.05600","9.59604","0.00825"
"25.06200","9.59652","0.00829"
"25.06800","9.59706","0.00839"
"25.07400","9.59754","0.00842"
"25.08000","9.59801","0.00845"
"25.08600","9.59849","0.00853"
"25.09200","9.59897","0.00855"
"25.09800","9.59951","0.00855"
"25.10400","9.59999","0.00863"
"25.11000","9.60046","0.00866"
"25.11600","9.60094","0.00862"
"25.12200","9.60148","0.00859"
"25.12800","9.60196","0.00858"
"25.13400","9.60250","0.00857"
"25.14000","9.60298","0.00852"
"25.14600","9.60345","0.00846"
"25.15200","9.60399","0.00839"
"25.15800","9.60447","0.00835"
"25.16400","9.60501","0.00833"
"25.17000","9.60549","0.00831"
"25.17600","9.60597","0.00824"
"25.18200","9.60644","0.00828"
"25.18800","9.60698","0.00835"
"25.19400","9.60746","0.00835"
"25.20000","9.60794","0.00833"
"25.20600","9.60848","0.00826"
"25.21200","9.60896","0.00812"
"25.21800","9.60943","0.00807"
"25.22400","9.60997","0.00807"
"25.23000","9.61045","0.00811"
"25.23600","9.61099","0.00811"
"25.24200","9.61147","0.00804"
"25.24800","9.61194","0.00805"
"25.25400","9.61248","0.00817"
"25.26000","9.61296","0.00831"
"25.26600","9.61344","0.00847"
"25.27200","9.61398","0.00857"
"25.27800","9.61446","0.00856"
"25.28400","9.61499","0.00852"
"25.29000","9.61547","0.00846"
"25.29600","9.61601","0.00843"
"25.30200","9.61649","0.00847"
"25.30800","9.61703","0.00840"
"25.31400","9.61751","0.00839"
"25.32000","9.61798","0.00852"
"25.32600","9.61852","0.00857"
"25.33200","9.61900","0.00855"
"25.33800","9.61948","0.00852"
"25.34400","9.62002","0.00848"
"25.35000","9.62049","0.00843"
"25.35600","9.62103","0.00840"
"25.36200","9.62151","0.00841"
"25.36800","9.62205","0.00854"
"25.37400","9.62253","0.00865"
"25.38000","9.62307","0.00866"
"25.38600","9.62354","0.00867"
"25.39200","9.62402","0.00856"
"25.39800","9.62456","0.00839"
"25.40400","9.62504","0.00835"
"25.41000","9.62552","0.00832"
"25.41600","9.62605","0.00829"
"25.42200","9.62653","0.00827"
"25.42800","9.62701","0.00823"
"25.43400","9.62749","0.00827"
"25.44000","9.62803","0.00837"
"25.44600","9.62851","0.00848"
"25.45200","9.62904","0.00860"
"25.45800","9.62952","0.00870"
"25.46400","9.63000","0.00873"
"25.47000","9.63054","0.00880"
"25.47600","9.63102","0.00878"
"25.48200","9.63150","0.00871"
"25.48800","9.63203","0.00864"
"25.49400","9.63251","0.00857"
"25.50000","9.63299","0.00856"
"25.50600","9.63353","0.00870"
"25.51200","9.63401","0.00881"
"25.51800","9.63455","0.00890"
"25.52400","9.63502","0.00893"
"25.53000","9.63550","0.00888"
"25.53600","9.63604","0.00885"
"25.54200","9.63652","0.00881"
"25.54800","9.63700","0.00877"
"25.55400","9.63754","0.00879"
"25.56000","9.63801","0.00873"
"25.56600","9.63849","0.00860"
"25.57200","9.63897","0.00851"
"25.57800","9.63951","0.00841"
"25.58400","9.63999","0.00843"
"25.59000","9.64052","0.00844"
"25.59600","9.64100","0.00839"
"25.60200","9.64148","0.00834"
"25.60800","9.64202","0.00827"
"25.61400","9.64250","0.00821"
"25.62000","9.64298","0.00830"
"25.62600","9.64351","0.00835"
"25.63200","9.64399","0.00832"
"25.63800","9.64447","0.00827"
"25.64400","9.64501","0.00826"
"25.65000","9.64549","0.00831"
"25.65600","9.64596","0.00838"
"25.66200","9.64650","0.00846"
"25.66800","9.64698","0.00853"
"25.67400","9.64752","0.00853"
"25.68000","9.64800","0.00846"
"25.68600","9.64848","0.00846"
"25.69200","9.64901","0.00851"
"25.69800","9.64949","0.00846"
"25.70400","9.64997","0.00834"
"25.71000","9.65045","0.00821"
"25.71600","9.65099","0.00808"
"25.72200","9.65147","0.00806"
"25.72800","9.65194","0.00813"
"25.73400","9.65248","0.00827"
"25.74000","9.65296","0.00830"
"25.74600","9.65344","0.00823"
"25.75200","9.65398","0.00822"
"25.75800","9.65446","0.00824"
"25.76400","9.65499","0.00833"
"25.77000","9.65547","0.00850"
"25.77600","9.65595","0.00857"
"25.78200","9.65649","0.00854"
"25.78800","9.65697","0.00850"
"25.79400","9.65744","0.00846"
"25.80000","9.65798","0.00853"
"25.80600","9.65846","0.00869"
"25.81200","9.65900","0.00868"
"25.81800","9.65948","0.00858"
"25.82400","9.65996","0.00847"
"25.83000","9.66049","0.00846"
"25.83600","9.66097","0.00853"
"25.84200","9.66145","0.00859"
"25.84800","9.66199","0.00864"
"25.85400","9.66247","0.00859"
"25.86000","9.66301","0.00850"
"25.86600","9.66348","0.00849"
"25.87200","9.66402","0.00847"
"25.87800","9.66450","0.00840"
"25.88400","9.66504","0.00832"
"25.89000","9.66552","0.00821"
"25.89600","9.66605","0.00819"
"25.90200","9.66653","0.00831"
"25.90800","9.66701","0.00833"
"25.91400","9.66755","0.00830"
"25.92000","9.66803","0.00834"
"25.92600","9.66857","0.00832"
"25.93200","9.66904","0.00819"
"25.93800","9.66952","0.00805"
"25.94400","9.67006","0.00801"
"25.95000","9.67054","0.00804"
"25.95600","9.67102","0.00812"
"25.96200","9.67150","0.00819"
"25.96800","9.67197","0.00839"
"25.97400","9.67251","0.00856"
"25.98000","9.67299","0.00867"
"25.98600","9.67347","0.00873"
"25.99200","9.67401","0.00863"
"25.99800","9.67449","0.00848"
"26.00400","9.67496","0.00836"
"26.01000","9.67550","0.00824"
"26.01600","9.67598","0.00824"
"26.02200","9.67652","0.00834"
"26.02800","9.67700","0.00840"
"26.03400","9.67753","0.00842"
"26.04000","9.67801","0.00836"
"26.04600","9.67855","0.00829"
"26.05200","9.67903","0.00829"
"26.05800","9.67951","0.00830"
"26.06400","9.67999","0.00830"
"26.07000","9.68052","0.00836"
"26.07600","9.68100","0.00833"
"26.08200","9.68148","0.00829"
"26.08800","9.68196","0.00832"
"26.09400","9.68250","0.00828"
"26.10000","9.68297","0.00830"
"26.10600","9.68345","0.00832"
"26.11200","9.68393","0.00838"
"26.11800","9.68447","0.00854"
"26.12400","9.68495","0.00861"
"26.13000","9.68543","0.00862"
"26.13600","9.68590","0.00871"
"26.14200","9.68644","0.00867"
"26.14800","9.68692","0.00865"
"26.15400","9.68746","0.00869"
"26.16000","9.68800","0.00866"
"26.16600","9.68848","0.00858"
"26.17200","9.68901","0.00848"
"26.17800","9.68949","0.00835"
"26.18400","9.69003","0.00821"
"26.19000","9.69051","0.00808"
"26.19600","9.69099","0.00802"
"26.20200","9.69152","0.00810"
"26.20800","9.69200","0.00818"
"26.21400","9.69248","0.00822"
"26.22000","9.69296","0.00832"
"26.22600","9.69350","0.00845"
"26.23200","9.69398","0.00858"
"26.23800","9.69445","0.00870"
"26.24400","9.69493","0.00876"
"26.25000","9.69541","0.00884"
"26.25600","9.69595","0.00890"
"26.26200","9.69643","0.00888"
"26.26800","9.69691","0.00888"
"26.27400","9.69738","0.00886"
"26.28000","9.69792","0.00881"
"26.28600","9.69840","0.00869"
"26.29200","9.69888","0.00860"
"26.29800","9.69942","0.00859"
"26.30400","9.69989","0.00863"
"26.31000","9.70043","0.00866"
"26.31600","9.70097","0.00858"
"26.32200","9.70145","0.00852"
"26.32800","9.70199","0.00844"
"26.33400","9.70247","0.00846"
"26.34000","9.70300","0.00850"
"26.34600","9.70348","0.00844"
"26.35200","9.70396","0.00842"
"26.35800","9.70444","0.00842"
"26.36400","9.70498","0.00844"
"26.37000","9.70546","0.00854"
"26.37600","9.70593","0.00858"
"26.38200","9.70647","0.00855"
"26.38800","9.70695","0.00849"
"26.39400","9.70749","0.00843"
"26.40000","9.70797","0.00840"
"26.40600","9.70845","0.00840"
"26.41200","9.70898","0.00839"
"26.41800","9.70946","0.00843"
"26.42400","9.71000","0.00845"
"26.43000","9.71048","0.00844"
"26.43600","9.71102","0.00848"
"26.44200","9.71149","0.00845"
"26.44800","9.71203","0.00846"
"26.45400","9.71251","0.00853"
"26.46000","9.71305","0.00860"
"26.46600","9.71353","0.00861"
"26.47200","9.71407","0.00859"
"26.47800","9.71454","0.00853"
"26.48400","9.71502","0.00851"
"26.49000","9.71556","0.00851"
"26.49600","9.71604","0.00844"
"26.50200","9.71652","0.00846"
"26.50800","9.71700","0.00841"
"26.51400","9.71747","0.00834"
"26.52000","9.71801","0.00843"
"26.52600","9.71849","0.00852"
"26.53200","9.71903","0.00863"
"26.53800","9.71951","0.00868"
"26.54400","9.71999","0.00874"
"26.55000","9.72052","0.00875"
"26.55600","9.72100","0.00875"
"26.56200","9.72154","0.00869"
"26.56800","9.72202","0.00868"
"26.57400","9.72250","0.00867"
"26.58000","9.72303","0.00869"
"26.58600","9.72351","0.00878"
"26.59200","9.72399","0.00886"
"26.59800","9.72453","0.00895"
"26.60400","9.72501","0.00909"
"26.61000","9.72548","0.00910"
"26.61600","9.72602","0.00903"
"26.62200","9.72650","0.00895"
"26.62800","9.72698","0.00889"
"26.63400","9.72746","0.00888"
"26.64000","9.72800","0.00887"
"26.64600","9.72847","0.00881"
"26.65200","9.72895","0.00880"
"26.65800","9.72949","0.00879"
"26.66400","9.72997","0.00870"
"26.67000","9.73045","0.00865"
"26.67600","9.73099","0.00864"
"26.68200","9.73146","0.00863"
"26.68800","9.73200","0.00862"
"26.69400","9.73248","0.00863"
"26.70000","9.73296","0.00868"
"26.70600","9.73350","0.00866"
"26.71200","9.73397","0.00855"
"26.71800","9.73445","0.00849"
"26.72400","9.73499","0.00842"
"26.73000","9.73547","0.00834"
"26.73600","9.73595","0.00834"
"26.74200","9.73649","0.00831"
"26.74800","9.73696","0.00826"
"26.75400","9.73744","0.00820"
"26.76000","9.73798","0.00816"
"26.76600","9.73846","0.00812"
"26.77200","9.73894","0.00803"
"26.77800","9.73948","0.00801"
"26.78400","9.73995","0.00812"
"26.79000","9.74049","0.00824"
"26.79600","9.74097","0.00828"
"26.80200","9.74145","0.00836"
"26.80800","9.74199","0.00835"
"26.81400","9.74247","0.00832"
"26.82000","9.74300","0.00832"
"26.82600","9.74348","0.00835"
"26.83200","9.74396","0.00839"
"26.83800","9.74444","0.00841"
"26.84400","9.74498","0.00843"
"26.85000","9.74545","0.00851"
"26.85600","9.74599","0.00857"
"26.86200","9.74647","0.00855"
"26.86800","9.74695","0.00848"
"26.87400","9.74749","0.00846"
"26.88000","9.74797","0.00846"
"26.88600","9.74850","0.00849"
"26.89200","9.74898","0.00839"
"26.89800","9.74952","0.00819"
"26.90400","9.75000","0.00809"
"26.91000","9.75048","0.00808"
"26.91600","9.75102","0.00816"
"26.92200","9.75149","0.00834"
"26.92800","9.75197","0.00845"
"26.93400","9.75251","0.00851"
"26.94000","9.75299","0.00860"
"26.94600","9.75347","0.00869"
"26.95200","9.75400","0.00882"
"26.95800","9.75448","0.00894"
"26.96400","9.75502","0.00902"
"26.97000","9.75550","0.00907"
"26.97600","9.75604","0.00907"
"26.98200","9.75652","0.00907"
"26.98800","9.75699","0.00907"
"26.99400","9.75753","0.00895"
"27.00000","9.75801","0.00880"
"27.00600","9.75849","0.00867"
"27.01200","9.75903","0.00859"
"27.01800","9.75951","0.00865"
"27.02400","9.75998","0.00864"
"27.03000","9.76052","0.00857"
"27.03600","9.76100","0.00849"
"27.04200","9.76148","0.00842"
"27.04800","9.76202","0.00845"
