"Ptime","Pload","Vtime","Vload"
249.288,0.31707,249.372,0.09955
249.384,0.10919,249.402,0.09199
249.414,0.10022,249.432,0.08717
288.948,0.20871,289.038,0.05458
326.898,0.1848,326.976,0.07223
471.276,0.15583,471.378,-0.00893
471.426,0.01667,471.444,0.00317
690.114,0.18135,690.186,-0.0239
690.204,-0.00181,690.222,-0.01873
690.27,0.00313,690.288,-0.01184
690.306,0.00282,690.324,-0.0097
