"Ptime","Pload","Vtime","Vload"
32.688,-0.01075,32.724,-0.03997
65.238,0.03409,65.292,-0.00791
217.662,0.10389,217.728,0.00494
217.74,0.00788,217.758,-0.00902
262.212,0.13326,262.278,0.07737
313.734,0.23069,313.836,-0.03142
