End date,"2/12/2017"
Specimen label,"12DT_92"
"1.86600","0.15569","0.00015"
"1.87200","0.15617","0.00026"
"1.87800","0.15671","0.00045"
"1.88400","0.15719","0.00057"
"1.89000","0.15766","0.00067"
"1.89600","0.15820","0.00068"
"1.90200","0.15868","0.00061"
"1.90800","0.15916","0.00068"
"1.91400","0.15970","0.00089"
"1.92000","0.16018","0.00107"
"1.92600","0.16071","0.00125"
"1.93200","0.16119","0.00145"
"1.93800","0.16167","0.00131"
"1.94400","0.16221","0.00112"
"1.95000","0.16269","0.00089"
"1.95600","0.16317","0.00073"
"1.96200","0.16370","0.00070"
"1.96800","0.16418","0.00067"
"1.97400","0.16472","0.00062"
"1.98000","0.16520","0.00069"
"1.98600","0.16568","0.00061"
"1.99200","0.16621","0.00052"
"1.99800","0.16669","0.00069"
"2.00400","0.16717","0.00084"
"2.01000","0.16771","0.00095"
"2.01600","0.16819","0.00098"
"2.02200","0.16873","0.00095"
"2.02800","0.16920","0.00096"
"2.03400","0.16968","0.00103"
"2.04000","0.17022","0.00106"
"2.04600","0.17070","0.00115"
"2.05200","0.17118","0.00117"
"2.05800","0.17172","0.00107"
"2.06400","0.17219","0.00104"
"2.07000","0.17267","0.00089"
"2.07600","0.17321","0.00076"
"2.08200","0.17369","0.00077"
"2.08800","0.17417","0.00080"
"2.09400","0.17465","0.00088"
"2.10000","0.17512","0.00087"
"2.10600","0.17566","0.00067"
"2.11200","0.17614","0.00049"
"2.11800","0.17662","0.00030"
"2.12400","0.17716","0.00036"
"2.13000","0.17763","0.00057"
"2.13600","0.17811","0.00064"
"2.14200","0.17865","0.00046"
"2.14800","0.17913","0.00037"
"2.15400","0.17967","0.00036"
"2.16000","0.18015","0.00042"
"2.16600","0.18068","0.00033"
"2.17200","0.18116","0.00039"
"2.17800","0.18170","0.00063"
"2.18400","0.18218","0.00085"
"2.19000","0.18266","0.00107"
"2.19600","0.18320","0.00123"
"2.20200","0.18367","0.00125"
"2.20800","0.18415","0.00115"
"2.21400","0.18469","0.00105"
"2.22000","0.18517","0.00103"
"2.22600","0.18565","0.00105"
"2.23200","0.18618","0.00111"
"2.23800","0.18666","0.00120"
"2.24400","0.18720","0.00143"
"2.25000","0.18768","0.00156"
"2.25600","0.18816","0.00163"
"2.26200","0.18870","0.00171"
"2.26800","0.18917","0.00170"
"2.27400","0.18971","0.00165"
"2.28000","0.19019","0.00177"
"2.28600","0.19073","0.00180"
"2.29200","0.19121","0.00174"
"2.29800","0.19175","0.00170"
"2.30400","0.19222","0.00154"
"2.31000","0.19276","0.00134"
"2.31600","0.19324","0.00108"
"2.32200","0.19372","0.00092"
"2.32800","0.19420","0.00090"
"2.33400","0.19473","0.00096"
"2.34000","0.19521","0.00113"
"2.34600","0.19569","0.00134"
"2.35200","0.19623","0.00140"
"2.35800","0.19671","0.00146"
"2.36400","0.19719","0.00152"
"2.37000","0.19772","0.00154"
"2.37600","0.19820","0.00148"
"2.38200","0.19868","0.00144"
"2.38800","0.19922","0.00143"
"2.39400","0.19970","0.00150"
"2.40000","0.20018","0.00142"
"2.40600","0.20065","0.00124"
"2.41200","0.20119","0.00089"
"2.41800","0.20167","0.00048"
"2.42400","0.20221","0.00024"
"2.43000","0.20269","0.00029"
"2.43600","0.20322","0.00039"
"2.44200","0.20370","0.00053"
"2.44800","0.20418","0.00071"
"2.45400","0.20472","0.00084"
"2.46000","0.20520","0.00091"
"2.46600","0.20568","0.00092"
"2.47200","0.20615","0.00088"
"2.47800","0.20669","0.00099"
"2.48400","0.20717","0.00113"
"2.49000","0.20765","0.00110"
"2.49600","0.20819","0.00102"
"2.50200","0.20867","0.00099"
"2.50800","0.20920","0.00099"
"2.51400","0.20968","0.00110"
"2.52000","0.21022","0.00109"
"2.52600","0.21070","0.00098"
"2.53200","0.21118","0.00095"
"2.53800","0.21165","0.00084"
"2.54400","0.21219","0.00079"
"2.55000","0.21267","0.00073"
"2.55600","0.21315","0.00062"
"2.56200","0.21369","0.00041"
"2.56800","0.21417","0.00028"
"2.57400","0.21464","0.00029"
"2.58000","0.21518","0.00050"
"2.58600","0.21566","0.00076"
"2.59200","0.21620","0.00086"
"2.59800","0.21668","0.00092"
"2.60400","0.21716","0.00109"
"2.61000","0.21769","0.00121"
"2.61600","0.21817","0.00133"
"2.62200","0.21865","0.00144"
"2.62800","0.21913","0.00159"
"2.63400","0.21967","0.00155"
"2.64000","0.22015","0.00162"
"2.64600","0.22062","0.00172"
"2.65200","0.22116","0.00166"
"2.65800","0.22164","0.00148"
"2.66400","0.22218","0.00144"
"2.67000","0.22266","0.00138"
"2.67600","0.22313","0.00126"
"2.68200","0.22367","0.00114"
"2.68800","0.22415","0.00107"
"2.69400","0.22463","0.00089"
"2.70000","0.22517","0.00077"
"2.70600","0.22565","0.00064"
"2.71200","0.22612","0.00052"
"2.71800","0.22666","0.00055"
"2.72400","0.22714","0.00064"
"2.73000","0.22768","0.00080"
"2.73600","0.22816","0.00094"
"2.74200","0.22864","0.00104"
"2.74800","0.22917","0.00116"
"2.75400","0.22965","0.00123"
"2.76000","0.23019","0.00128"
"2.76600","0.23067","0.00144"
"2.77200","0.23115","0.00152"
"2.77800","0.23168","0.00165"
"2.78400","0.23216","0.00175"
"2.79000","0.23270","0.00191"
"2.79600","0.23318","0.00207"
"2.80200","0.23372","0.00206"
"2.80800","0.23420","0.00191"
"2.81400","0.23473","0.00185"
"2.82000","0.23521","0.00188"
"2.82600","0.23575","0.00187"
"2.83200","0.23623","0.00178"
"2.83800","0.23671","0.00163"
"2.84400","0.23724","0.00155"
"2.85000","0.23772","0.00141"
"2.85600","0.23820","0.00120"
"2.86200","0.23868","0.00109"
"2.86800","0.23916","0.00110"
"2.87400","0.23970","0.00112"
"2.88000","0.24017","0.00123"
"2.88600","0.24065","0.00132"
"2.89200","0.24113","0.00145"
"2.89800","0.24167","0.00156"
"2.90400","0.24215","0.00154"
"2.91000","0.24269","0.00153"
"2.91600","0.24316","0.00161"
"2.92200","0.24370","0.00157"
"2.92800","0.24418","0.00144"
"2.93400","0.24466","0.00130"
"2.94000","0.24520","0.00121"
"2.94600","0.24568","0.00139"
"2.95200","0.24621","0.00155"
"2.95800","0.24669","0.00163"
"2.96400","0.24717","0.00162"
"2.97000","0.24771","0.00162"
"2.97600","0.24819","0.00156"
"2.98200","0.24866","0.00150"
"2.98800","0.24914","0.00144"
"2.99400","0.24968","0.00143"
"3.00000","0.25016","0.00130"
"3.00600","0.25064","0.00105"
"3.01200","0.25118","0.00089"
"3.01800","0.25165","0.00075"
"3.02400","0.25213","0.00074"
"3.03000","0.25267","0.00085"
"3.03600","0.25315","0.00101"
"3.04200","0.25363","0.00108"
"3.04800","0.25417","0.00108"
"3.05400","0.25464","0.00110"
"3.06000","0.25518","0.00110"
"3.06600","0.25566","0.00107"
"3.07200","0.25614","0.00097"
"3.07800","0.25668","0.00098"
"3.08400","0.25715","0.00112"
"3.09000","0.25769","0.00121"
"3.09600","0.25817","0.00132"
"3.10200","0.25871","0.00148"
"3.10800","0.25919","0.00163"
"3.11400","0.25967","0.00176"
"3.12000","0.26014","0.00172"
"3.12600","0.26068","0.00156"
"3.13200","0.26116","0.00139"
"3.13800","0.26164","0.00130"
"3.14400","0.26212","0.00143"
"3.15000","0.26266","0.00162"
"3.15600","0.26313","0.00178"
"3.16200","0.26361","0.00189"
"3.16800","0.26409","0.00179"
"3.17400","0.26463","0.00159"
"3.18000","0.26511","0.00146"
"3.18600","0.26559","0.00135"
"3.19200","0.26606","0.00124"
"3.19800","0.26660","0.00118"
"3.20400","0.26708","0.00116"
"3.21000","0.26762","0.00116"
"3.21600","0.26810","0.00113"
"3.22200","0.26863","0.00115"
"3.22800","0.26911","0.00123"
"3.23400","0.26965","0.00125"
"3.24000","0.27013","0.00118"
"3.24600","0.27067","0.00119"
"3.25200","0.27115","0.00122"
"3.25800","0.27168","0.00119"
"3.26400","0.27216","0.00122"
"3.27000","0.27264","0.00133"
"3.27600","0.27318","0.00130"
"3.28200","0.27366","0.00135"
"3.28800","0.27413","0.00145"
"3.29400","0.27467","0.00151"
"3.30000","0.27515","0.00147"
"3.30600","0.27569","0.00151"
"3.31200","0.27617","0.00168"
"3.31800","0.27665","0.00161"
"3.32400","0.27718","0.00146"
"3.33000","0.27766","0.00139"
"3.33600","0.27814","0.00128"
"3.34200","0.27868","0.00112"
"3.34800","0.27916","0.00101"
"3.35400","0.27970","0.00094"
"3.36000","0.28017","0.00092"
"3.36600","0.28071","0.00104"
"3.37200","0.28125","0.00112"
"3.37800","0.28173","0.00124"
"3.38400","0.28221","0.00127"
"3.39000","0.28274","0.00134"
"3.39600","0.28322","0.00142"
"3.40200","0.28370","0.00136"
"3.40800","0.28424","0.00123"
"3.41400","0.28472","0.00114"
"3.42000","0.28520","0.00110"
"3.42600","0.28567","0.00117"
"3.43200","0.28615","0.00130"
"3.43800","0.28669","0.00137"
"3.44400","0.28717","0.00149"
"3.45000","0.28765","0.00160"
"3.45600","0.28813","0.00160"
"3.46200","0.28866","0.00164"
"3.46800","0.28914","0.00165"
"3.47400","0.28968","0.00162"
"3.48000","0.29016","0.00166"
"3.48600","0.29070","0.00169"
"3.49200","0.29118","0.00163"
"3.49800","0.29165","0.00165"
"3.50400","0.29219","0.00162"
"3.51000","0.29267","0.00158"
"3.51600","0.29321","0.00158"
"3.52200","0.29369","0.00160"
"3.52800","0.29416","0.00163"
"3.53400","0.29470","0.00153"
"3.54000","0.29518","0.00137"
"3.54600","0.29566","0.00136"
"3.55200","0.29614","0.00133"
"3.55800","0.29662","0.00115"
"3.56400","0.29715","0.00105"
"3.57000","0.29763","0.00101"
"3.57600","0.29811","0.00104"
"3.58200","0.29865","0.00111"
"3.58800","0.29913","0.00132"
"3.59400","0.29961","0.00164"
"3.60000","0.30014","0.00178"
"3.60600","0.30062","0.00175"
"3.61200","0.30110","0.00162"
"3.61800","0.30164","0.00146"
"3.62400","0.30212","0.00132"
"3.63000","0.30265","0.00125"
"3.63600","0.30313","0.00114"
"3.64200","0.30361","0.00112"
"3.64800","0.30415","0.00106"
"3.65400","0.30469","0.00108"
"3.66000","0.30517","0.00122"
"3.66600","0.30570","0.00128"
"3.67200","0.30618","0.00126"
"3.67800","0.30666","0.00130"
"3.68400","0.30720","0.00135"
"3.69000","0.30768","0.00135"
"3.69600","0.30816","0.00138"
"3.70200","0.30863","0.00130"
"3.70800","0.30917","0.00120"
"3.71400","0.30965","0.00121"
"3.72000","0.31013","0.00122"
"3.72600","0.31061","0.00123"
"3.73200","0.31114","0.00133"
"3.73800","0.31162","0.00133"
"3.74400","0.31210","0.00128"
"3.75000","0.31258","0.00117"
"3.75600","0.31312","0.00103"
"3.76200","0.31360","0.00105"
"3.76800","0.31413","0.00105"
"3.77400","0.31461","0.00104"
"3.78000","0.31515","0.00105"
"3.78600","0.31563","0.00106"
"3.79200","0.31617","0.00107"
"3.79800","0.31665","0.00098"
"3.80400","0.31718","0.00098"
"3.81000","0.31766","0.00099"
"3.81600","0.31820","0.00103"
"3.82200","0.31868","0.00104"
"3.82800","0.31916","0.00114"
"3.83400","0.31963","0.00110"
"3.84000","0.32011","0.00108"
"3.84600","0.32065","0.00120"
"3.85200","0.32113","0.00120"
"3.85800","0.32167","0.00123"
"3.86400","0.32215","0.00132"
"3.87000","0.32268","0.00128"
"3.87600","0.32316","0.00125"
"3.88200","0.32370","0.00124"
"3.88800","0.32418","0.00136"
"3.89400","0.32466","0.00152"
"3.90000","0.32520","0.00144"
"3.90600","0.32567","0.00135"
"3.91200","0.32621","0.00141"
"3.91800","0.32669","0.00141"
"3.92400","0.32717","0.00133"
"3.93000","0.32771","0.00137"
"3.93600","0.32818","0.00140"
"3.94200","0.32872","0.00156"
"3.94800","0.32920","0.00170"
"3.95400","0.32974","0.00171"
"3.96000","0.33022","0.00168"
"3.96600","0.33070","0.00153"
"3.97200","0.33117","0.00141"
"3.97800","0.33171","0.00155"
"3.98400","0.33219","0.00164"
"3.99000","0.33267","0.00156"
"3.99600","0.33315","0.00126"
"4.00200","0.33369","0.00089"
"4.00800","0.33416","0.00067"
"4.01400","0.33470","0.00066"
"4.02000","0.33518","0.00074"
"4.02600","0.33566","0.00073"
"4.03200","0.33620","0.00071"
"4.03800","0.33667","0.00078"
"4.04400","0.33721","0.00087"
"4.05000","0.33769","0.00092"
"4.05600","0.33817","0.00093"
"4.06200","0.33865","0.00120"
"4.06800","0.33919","0.00142"
"4.07400","0.33966","0.00154"
"4.08000","0.34020","0.00162"
"4.08600","0.34068","0.00159"
"4.09200","0.34122","0.00159"
"4.09800","0.34170","0.00161"
"4.10400","0.34218","0.00144"
"4.11000","0.34271","0.00130"
"4.11600","0.34319","0.00127"
"4.12200","0.34367","0.00125"
"4.12800","0.34415","0.00129"
"4.13400","0.34463","0.00143"
"4.14000","0.34516","0.00154"
"4.14600","0.34564","0.00149"
"4.15200","0.34612","0.00142"
"4.15800","0.34666","0.00130"
"4.16400","0.34714","0.00124"
"4.17000","0.34762","0.00118"
"4.17600","0.34815","0.00112"
"4.18200","0.34863","0.00108"
"4.18800","0.34911","0.00111"
"4.19400","0.34965","0.00125"
"4.20000","0.35013","0.00129"
"4.20600","0.35067","0.00124"
"4.21200","0.35114","0.00123"
"4.21800","0.35162","0.00117"
"4.22400","0.35216","0.00111"
"4.23000","0.35264","0.00105"
"4.23600","0.35312","0.00096"
"4.24200","0.35366","0.00104"
"4.24800","0.35413","0.00132"
"4.25400","0.35461","0.00147"
"4.26000","0.35515","0.00155"
"4.26600","0.35563","0.00168"
"4.27200","0.35611","0.00175"
"4.27800","0.35664","0.00187"
"4.28400","0.35712","0.00182"
"4.29000","0.35766","0.00167"
"4.29600","0.35814","0.00162"
"4.30200","0.35868","0.00152"
"4.30800","0.35916","0.00138"
"4.31400","0.35969","0.00127"
"4.32000","0.36017","0.00122"
"4.32600","0.36071","0.00121"
"4.33200","0.36119","0.00137"
"4.33800","0.36167","0.00162"
"4.34400","0.36220","0.00175"
"4.35000","0.36268","0.00171"
"4.35600","0.36316","0.00176"
"4.36200","0.36370","0.00179"
"4.36800","0.36418","0.00177"
"4.37400","0.36466","0.00177"
"4.38000","0.36519","0.00177"
"4.38600","0.36567","0.00184"
"4.39200","0.36615","0.00181"
"4.39800","0.36669","0.00175"
"4.40400","0.36717","0.00164"
"4.41000","0.36765","0.00158"
"4.41600","0.36818","0.00144"
"4.42200","0.36866","0.00134"
"4.42800","0.36920","0.00128"
"4.43400","0.36968","0.00119"
"4.44000","0.37022","0.00112"
"4.44600","0.37070","0.00129"
"4.45200","0.37123","0.00150"
"4.45800","0.37171","0.00150"
"4.46400","0.37219","0.00150"
"4.47000","0.37267","0.00145"
"4.47600","0.37321","0.00132"
"4.48200","0.37368","0.00118"
"4.48800","0.37416","0.00112"
"4.49400","0.37470","0.00111"
"4.50000","0.37518","0.00107"
"4.50600","0.37566","0.00109"
"4.51200","0.37620","0.00118"
"4.51800","0.37667","0.00129"
"4.52400","0.37715","0.00112"
"4.53000","0.37769","0.00103"
"4.53600","0.37817","0.00093"
"4.54200","0.37865","0.00086"
"4.54800","0.37919","0.00088"
"4.55400","0.37966","0.00098"
"4.56000","0.38014","0.00114"
"4.56600","0.38068","0.00123"
"4.57200","0.38116","0.00123"
"4.57800","0.38170","0.00146"
"4.58400","0.38217","0.00166"
"4.59000","0.38271","0.00175"
"4.59600","0.38319","0.00179"
"4.60200","0.38373","0.00186"
"4.60800","0.38421","0.00185"
"4.61400","0.38469","0.00177"
"4.62000","0.38522","0.00164"
"4.62600","0.38570","0.00151"
"4.63200","0.38618","0.00131"
"4.63800","0.38666","0.00111"
"4.64400","0.38720","0.00107"
"4.65000","0.38768","0.00114"
"4.65600","0.38815","0.00127"
"4.66200","0.38869","0.00140"
"4.66800","0.38917","0.00146"
"4.67400","0.38965","0.00145"
"4.68000","0.39013","0.00153"
"4.68600","0.39066","0.00162"
"4.69200","0.39114","0.00165"
"4.69800","0.39162","0.00168"
"4.70400","0.39216","0.00156"
"4.71000","0.39264","0.00144"
"4.71600","0.39318","0.00130"
"4.72200","0.39365","0.00126"
"4.72800","0.39413","0.00125"
"4.73400","0.39467","0.00128"
"4.74000","0.39515","0.00119"
"4.74600","0.39569","0.00116"
"4.75200","0.39617","0.00116"
"4.75800","0.39664","0.00116"
"4.76400","0.39712","0.00122"
"4.77000","0.39766","0.00123"
"4.77600","0.39814","0.00139"
"4.78200","0.39862","0.00158"
"4.78800","0.39915","0.00169"
"4.79400","0.39963","0.00177"
"4.80000","0.40011","0.00177"
"4.80600","0.40059","0.00176"
"4.81200","0.40113","0.00170"
"4.81800","0.40161","0.00167"
"4.82400","0.40214","0.00171"
"4.83000","0.40262","0.00176"
"4.83600","0.40316","0.00177"
"4.84200","0.40364","0.00181"
"4.84800","0.40412","0.00176"
"4.85400","0.40466","0.00175"
"4.86000","0.40513","0.00187"
"4.86600","0.40567","0.00190"
"4.87200","0.40615","0.00173"
"4.87800","0.40669","0.00153"
"4.88400","0.40717","0.00129"
"4.89000","0.40770","0.00108"
"4.89600","0.40818","0.00098"
