End date,"12/18/2016"
Specimen label,"17AT_40"
"0.42000","0.03522","0.00056"
"0.42600","0.03569","0.00061"
"0.43200","0.03623","0.00060"
"0.43800","0.03671","0.00063"
"0.44400","0.03719","0.00064"
"0.45000","0.03773","0.00064"
"0.45600","0.03821","0.00062"
"0.46200","0.03874","0.00052"
"0.46800","0.03922","0.00062"
"0.47400","0.03970","0.00068"
"0.48000","0.04024","0.00065"
"0.48600","0.04072","0.00059"
"0.49200","0.04125","0.00054"
"0.49800","0.04173","0.00045"
"0.50400","0.04221","0.00048"
"0.51000","0.04275","0.00044"
"0.51600","0.04323","0.00045"
"0.52200","0.04377","0.00041"
"0.52800","0.04424","0.00036"
"0.53400","0.04478","0.00044"
"0.54000","0.04526","0.00052"
"0.54600","0.04574","0.00054"
"0.55200","0.04622","0.00068"
"0.55800","0.04676","0.00069"
"0.56400","0.04723","0.00058"
"0.57000","0.04771","0.00059"
"0.57600","0.04819","0.00060"
"0.58200","0.04867","0.00054"
"0.58800","0.04921","0.00052"
"0.59400","0.04969","0.00042"
"0.60000","0.05016","0.00036"
"0.60600","0.05064","0.00029"
"0.61200","0.05112","0.00025"
"0.61800","0.05166","0.00028"
"0.62400","0.05214","0.00042"
"0.63000","0.05261","0.00047"
"0.63600","0.05315","0.00048"
"0.64200","0.05363","0.00054"
"0.64800","0.05411","0.00053"
"0.65400","0.05465","0.00053"
"0.66000","0.05513","0.00053"
"0.66600","0.05566","0.00061"
"0.67200","0.05614","0.00075"
"0.67800","0.05668","0.00083"
"0.68400","0.05716","0.00087"
"0.69000","0.05770","0.00086"
"0.69600","0.05818","0.00071"
"0.70200","0.05865","0.00060"
"0.70800","0.05919","0.00052"
"0.71400","0.05967","0.00051"
"0.72000","0.06015","0.00055"
"0.72600","0.06063","0.00057"
"0.73200","0.06116","0.00064"
"0.73800","0.06164","0.00069"
"0.74400","0.06212","0.00061"
"0.75000","0.06266","0.00059"
"0.75600","0.06314","0.00050"
"0.76200","0.06362","0.00027"
"0.76800","0.06415","0.00018"
"0.77400","0.06463","0.00009"
"0.78000","0.06517","-0.00001"
"0.78600","0.06565","0.00000"
"0.79200","0.06619","0.00006"
"0.79800","0.06667","0.00015"
"0.80400","0.06720","0.00028"
"0.81000","0.06768","0.00028"
"0.81600","0.06822","0.00025"
"0.82200","0.06870","0.00026"
"0.82800","0.06924","0.00011"
"0.83400","0.06971","0.00011"
"0.84000","0.07025","0.00011"
"0.84600","0.07073","0.00007"
"0.85200","0.07121","0.00006"
"0.85800","0.07175","0.00009"
"0.86400","0.07223","0.00021"
"0.87000","0.07270","0.00046"
"0.87600","0.07318","0.00061"
"0.88200","0.07366","0.00063"
"0.88800","0.07414","0.00066"
"0.89400","0.07462","0.00062"
"0.90000","0.07516","0.00069"
"0.90600","0.07563","0.00076"
"0.91200","0.07611","0.00071"
"0.91800","0.07665","0.00068"
"0.92400","0.07713","0.00071"
"0.93000","0.07761","0.00074"
"0.93600","0.07814","0.00086"
"0.94200","0.07868","0.00091"
"0.94800","0.07916","0.00087"
"0.95400","0.07970","0.00090"
"0.96000","0.08018","0.00086"
"0.96600","0.08072","0.00078"
"0.97200","0.08119","0.00070"
"0.97800","0.08167","0.00060"
"0.98400","0.08221","0.00057"
"0.99000","0.08269","0.00063"
"0.99600","0.08317","0.00064"
"1.00200","0.08365","0.00070"
"1.00800","0.08412","0.00073"
"1.01400","0.08460","0.00076"
"1.02000","0.08514","0.00084"
"1.02600","0.08562","0.00089"
"1.03200","0.08610","0.00085"
"1.03800","0.08664","0.00080"
"1.04400","0.08711","0.00069"
"1.05000","0.08759","0.00063"
"1.05600","0.08813","0.00064"
"1.06200","0.08861","0.00053"
"1.06800","0.08915","0.00048"
"1.07400","0.08962","0.00053"
"1.08000","0.09010","0.00055"
"1.08600","0.09064","0.00063"
"1.09200","0.09112","0.00059"
"1.09800","0.09166","0.00057"
"1.10400","0.09220","0.00059"
"1.11000","0.09267","0.00062"
"1.11600","0.09315","0.00070"
"1.12200","0.09369","0.00078"
"1.12800","0.09417","0.00081"
"1.13400","0.09465","0.00094"
"1.14000","0.09513","0.00107"
"1.14600","0.09566","0.00103"
"1.15200","0.09614","0.00099"
"1.15800","0.09662","0.00092"
"1.16400","0.09710","0.00082"
"1.17000","0.09764","0.00082"
"1.17600","0.09811","0.00088"
"1.18200","0.09859","0.00102"
"1.18800","0.09913","0.00114"
"1.19400","0.09961","0.00109"
"1.20000","0.10009","0.00112"
"1.20600","0.10063","0.00117"
"1.21200","0.10110","0.00113"
"1.21800","0.10158","0.00111"
"1.22400","0.10212","0.00108"
"1.23000","0.10260","0.00099"
"1.23600","0.10314","0.00098"
"1.24200","0.10368","0.00096"
"1.24800","0.10415","0.00091"
"1.25400","0.10469","0.00091"
"1.26000","0.10517","0.00082"
"1.26600","0.10565","0.00085"
"1.27200","0.10613","0.00088"
"1.27800","0.10666","0.00073"
"1.28400","0.10714","0.00070"
"1.29000","0.10762","0.00086"
"1.29600","0.10810","0.00088"
"1.30200","0.10864","0.00093"
"1.30800","0.10912","0.00094"
"1.31400","0.10959","0.00097"
"1.32000","0.11013","0.00099"
"1.32600","0.11061","0.00094"
"1.33200","0.11115","0.00093"
"1.33800","0.11163","0.00088"
"1.34400","0.11217","0.00072"
"1.35000","0.11264","0.00062"
"1.35600","0.11312","0.00060"
"1.36200","0.11366","0.00057"
"1.36800","0.11414","0.00061"
"1.37400","0.11468","0.00059"
"1.38000","0.11515","0.00066"
"1.38600","0.11569","0.00081"
"1.39200","0.11617","0.00097"
"1.39800","0.11671","0.00106"
"1.40400","0.11719","0.00114"
"1.41000","0.11767","0.00121"
"1.41600","0.11820","0.00128"
"1.42200","0.11868","0.00127"
"1.42800","0.11916","0.00117"
"1.43400","0.11964","0.00110"
"1.44000","0.12018","0.00107"
"1.44600","0.12066","0.00101"
"1.45200","0.12113","0.00098"
"1.45800","0.12167","0.00089"
"1.46400","0.12215","0.00072"
"1.47000","0.12269","0.00063"
"1.47600","0.12317","0.00057"
"1.48200","0.12370","0.00067"
"1.48800","0.12418","0.00080"
"1.49400","0.12466","0.00081"
"1.50000","0.12520","0.00084"
"1.50600","0.12568","0.00092"
"1.51200","0.12616","0.00093"
"1.51800","0.12669","0.00094"
"1.52400","0.12717","0.00099"
"1.53000","0.12765","0.00088"
"1.53600","0.12819","0.00079"
"1.54200","0.12867","0.00068"
"1.54800","0.12915","0.00066"
"1.55400","0.12968","0.00077"
"1.56000","0.13016","0.00083"
"1.56600","0.13064","0.00094"
"1.57200","0.13112","0.00103"
"1.57800","0.13166","0.00099"
"1.58400","0.13213","0.00092"
"1.59000","0.13261","0.00086"
"1.59600","0.13315","0.00078"
"1.60200","0.13363","0.00082"
"1.60800","0.13417","0.00087"
"1.61400","0.13465","0.00086"
"1.62000","0.13512","0.00088"
"1.62600","0.13566","0.00090"
"1.63200","0.13614","0.00101"
"1.63800","0.13662","0.00111"
"1.64400","0.13716","0.00119"
"1.65000","0.13764","0.00131"
"1.65600","0.13811","0.00138"
"1.66200","0.13865","0.00134"
"1.66800","0.13913","0.00126"
"1.67400","0.13961","0.00123"
"1.68000","0.14015","0.00112"
"1.68600","0.14062","0.00106"
"1.69200","0.14116","0.00108"
"1.69800","0.14164","0.00112"
"1.70400","0.14212","0.00111"
"1.71000","0.14266","0.00104"
"1.71600","0.14314","0.00103"
"1.72200","0.14361","0.00107"
"1.72800","0.14415","0.00107"
"1.73400","0.14463","0.00121"
"1.74000","0.14511","0.00128"
"1.74600","0.14565","0.00123"
"1.75200","0.14613","0.00122"
"1.75800","0.14660","0.00119"
"1.76400","0.14714","0.00124"
"1.77000","0.14762","0.00126"
"1.77600","0.14816","0.00120"
"1.78200","0.14864","0.00125"
"1.78800","0.14912","0.00128"
"1.79400","0.14965","0.00130"
"1.80000","0.15013","0.00149"
"1.80600","0.15067","0.00163"
"1.81200","0.15115","0.00157"
"1.81800","0.15169","0.00148"
"1.82400","0.15216","0.00147"
"1.83000","0.15270","0.00131"
"1.83600","0.15318","0.00121"
"1.84200","0.15366","0.00115"
"1.84800","0.15414","0.00111"
"1.85400","0.15468","0.00111"
"1.86000","0.15515","0.00108"
"1.86600","0.15563","0.00105"
"1.87200","0.15617","0.00102"
"1.87800","0.15665","0.00101"
"1.88400","0.15719","0.00110"
"1.89000","0.15766","0.00118"
"1.89600","0.15814","0.00117"
"1.90200","0.15868","0.00119"
"1.90800","0.15916","0.00119"
"1.91400","0.15970","0.00122"
"1.92000","0.16018","0.00126"
"1.92600","0.16065","0.00125"
"1.93200","0.16113","0.00126"
"1.93800","0.16167","0.00126"
"1.94400","0.16215","0.00113"
"1.95000","0.16269","0.00104"
"1.95600","0.16317","0.00098"
"1.96200","0.16370","0.00094"
"1.96800","0.16418","0.00096"
"1.97400","0.16466","0.00097"
"1.98000","0.16514","0.00105"
"1.98600","0.16568","0.00122"
"1.99200","0.16616","0.00132"
"1.99800","0.16669","0.00138"
"2.00400","0.16717","0.00145"
"2.01000","0.16765","0.00140"
"2.01600","0.16819","0.00127"
"2.02200","0.16867","0.00125"
"2.02800","0.16920","0.00127"
"2.03400","0.16968","0.00135"
"2.04000","0.17022","0.00137"
"2.04600","0.17070","0.00134"
"2.05200","0.17118","0.00132"
"2.05800","0.17172","0.00133"
"2.06400","0.17219","0.00133"
"2.07000","0.17267","0.00145"
"2.07600","0.17321","0.00154"
"2.08200","0.17369","0.00161"
"2.08800","0.17417","0.00165"
"2.09400","0.17471","0.00160"
"2.10000","0.17518","0.00156"
"2.10600","0.17572","0.00158"
"2.11200","0.17620","0.00157"
"2.11800","0.17674","0.00157"
"2.12400","0.17722","0.00164"
"2.13000","0.17769","0.00161"
"2.13600","0.17817","0.00158"
"2.14200","0.17865","0.00155"
"2.14800","0.17913","0.00154"
"2.15400","0.17967","0.00160"
"2.16000","0.18015","0.00167"
"2.16600","0.18062","0.00174"
"2.17200","0.18110","0.00169"
"2.17800","0.18158","0.00154"
"2.18400","0.18212","0.00150"
"2.19000","0.18260","0.00150"
"2.19600","0.18308","0.00137"
"2.20200","0.18361","0.00138"
"2.20800","0.18409","0.00149"
"2.21400","0.18457","0.00163"
"2.22000","0.18511","0.00173"
"2.22600","0.18559","0.00167"
"2.23200","0.18612","0.00158"
"2.23800","0.18660","0.00154"
"2.24400","0.18714","0.00146"
"2.25000","0.18762","0.00148"
"2.25600","0.18816","0.00153"
"2.26200","0.18864","0.00155"
"2.26800","0.18911","0.00158"
"2.27400","0.18965","0.00163"
"2.28000","0.19013","0.00167"
"2.28600","0.19061","0.00171"
"2.29200","0.19109","0.00162"
"2.29800","0.19157","0.00154"
"2.30400","0.19210","0.00151"
"2.31000","0.19258","0.00141"
"2.31600","0.19312","0.00137"
"2.32200","0.19360","0.00150"
"2.32800","0.19408","0.00159"
"2.33400","0.19461","0.00167"
"2.34000","0.19509","0.00171"
"2.34600","0.19563","0.00165"
"2.35200","0.19611","0.00160"
"2.35800","0.19665","0.00159"
"2.36400","0.19713","0.00156"
"2.37000","0.19766","0.00156"
"2.37600","0.19814","0.00155"
"2.38200","0.19868","0.00159"
"2.38800","0.19916","0.00171"
"2.39400","0.19970","0.00165"
"2.40000","0.20018","0.00155"
"2.40600","0.20065","0.00158"
"2.41200","0.20119","0.00151"
"2.41800","0.20167","0.00151"
"2.42400","0.20215","0.00155"
"2.43000","0.20269","0.00161"
"2.43600","0.20316","0.00166"
"2.44200","0.20370","0.00156"
"2.44800","0.20418","0.00152"
"2.45400","0.20466","0.00158"
"2.46000","0.20520","0.00158"
"2.46600","0.20568","0.00159"
"2.47200","0.20615","0.00164"
"2.47800","0.20663","0.00162"
"2.48400","0.20717","0.00159"
"2.49000","0.20765","0.00159"
"2.49600","0.20813","0.00164"
"2.50200","0.20867","0.00164"
"2.50800","0.20914","0.00157"
"2.51400","0.20962","0.00153"
"2.52000","0.21016","0.00160"
"2.52600","0.21070","0.00164"
"2.53200","0.21118","0.00168"
"2.53800","0.21171","0.00169"
"2.54400","0.21219","0.00157"
"2.55000","0.21267","0.00149"
"2.55600","0.21321","0.00154"
"2.56200","0.21369","0.00160"
"2.56800","0.21417","0.00163"
"2.57400","0.21464","0.00156"
"2.58000","0.21518","0.00152"
"2.58600","0.21566","0.00150"
"2.59200","0.21614","0.00150"
"2.59800","0.21668","0.00160"
"2.60400","0.21716","0.00182"
"2.61000","0.21763","0.00197"
"2.61600","0.21817","0.00205"
"2.62200","0.21865","0.00214"
"2.62800","0.21913","0.00205"
"2.63400","0.21967","0.00197"
"2.64000","0.22015","0.00191"
"2.64600","0.22062","0.00175"
"2.65200","0.22116","0.00161"
"2.65800","0.22164","0.00152"
"2.66400","0.22218","0.00155"
"2.67000","0.22266","0.00172"
"2.67600","0.22319","0.00184"
"2.68200","0.22367","0.00193"
"2.68800","0.22421","0.00194"
"2.69400","0.22469","0.00185"
"2.70000","0.22517","0.00175"
"2.70600","0.22565","0.00169"
"2.71200","0.22612","0.00159"
"2.71800","0.22666","0.00154"
"2.72400","0.22714","0.00160"
"2.73000","0.22762","0.00162"
"2.73600","0.22816","0.00169"
"2.74200","0.22864","0.00158"
"2.74800","0.22911","0.00158"
"2.75400","0.22965","0.00168"
"2.76000","0.23013","0.00173"
"2.76600","0.23061","0.00185"
"2.77200","0.23109","0.00194"
"2.77800","0.23162","0.00190"
"2.78400","0.23210","0.00194"
"2.79000","0.23258","0.00204"
"2.79600","0.23306","0.00211"
"2.80200","0.23360","0.00211"
"2.80800","0.23408","0.00211"
"2.81400","0.23461","0.00220"
"2.82000","0.23509","0.00225"
"2.82600","0.23563","0.00220"
"2.83200","0.23611","0.00217"
"2.83800","0.23665","0.00214"
"2.84400","0.23713","0.00204"
"2.85000","0.23760","0.00198"
"2.85600","0.23814","0.00196"
"2.86200","0.23862","0.00203"
"2.86800","0.23916","0.00210"
"2.87400","0.23964","0.00211"
"2.88000","0.24011","0.00210"
"2.88600","0.24065","0.00210"
"2.89200","0.24113","0.00201"
"2.89800","0.24161","0.00202"
"2.90400","0.24215","0.00217"
"2.91000","0.24263","0.00226"
"2.91600","0.24316","0.00234"
"2.92200","0.24364","0.00233"
"2.92800","0.24412","0.00214"
"2.93400","0.24466","0.00200"
"2.94000","0.24514","0.00195"
"2.94600","0.24562","0.00186"
"2.95200","0.24615","0.00186"
"2.95800","0.24663","0.00190"
"2.96400","0.24717","0.00204"
"2.97000","0.24765","0.00211"
"2.97600","0.24819","0.00210"
"2.98200","0.24866","0.00214"
"2.98800","0.24920","0.00221"
"2.99400","0.24968","0.00209"
"3.00000","0.25016","0.00208"
"3.00600","0.25070","0.00218"
"3.01200","0.25118","0.00224"
"3.01800","0.25165","0.00222"
"3.02400","0.25219","0.00216"
"3.03000","0.25267","0.00207"
"3.03600","0.25315","0.00211"
"3.04200","0.25363","0.00215"
"3.04800","0.25417","0.00217"
"3.05400","0.25464","0.00220"
"3.06000","0.25512","0.00211"
"3.06600","0.25566","0.00198"
"3.07200","0.25614","0.00188"
"3.07800","0.25662","0.00184"
"3.08400","0.25715","0.00190"
"3.09000","0.25763","0.00196"
"3.09600","0.25817","0.00201"
"3.10200","0.25865","0.00207"
"3.10800","0.25919","0.00208"
"3.11400","0.25967","0.00197"
"3.12000","0.26014","0.00198"
"3.12600","0.26062","0.00196"
"3.13200","0.26116","0.00194"
"3.13800","0.26164","0.00195"
"3.14400","0.26218","0.00195"
"3.15000","0.26266","0.00199"
"3.15600","0.26313","0.00205"
"3.16200","0.26367","0.00203"
"3.16800","0.26415","0.00204"
"3.17400","0.26463","0.00197"
"3.18000","0.26517","0.00191"
"3.18600","0.26564","0.00200"
"3.19200","0.26612","0.00210"
"3.19800","0.26660","0.00214"
"3.20400","0.26714","0.00231"
"3.21000","0.26762","0.00232"
"3.21600","0.26810","0.00226"
"3.22200","0.26863","0.00226"
"3.22800","0.26911","0.00216"
"3.23400","0.26959","0.00201"
"3.24000","0.27013","0.00194"
"3.24600","0.27061","0.00185"
"3.25200","0.27115","0.00184"
"3.25800","0.27162","0.00189"
"3.26400","0.27210","0.00199"
"3.27000","0.27264","0.00210"
"3.27600","0.27312","0.00207"
"3.28200","0.27366","0.00205"
"3.28800","0.27413","0.00201"
"3.29400","0.27461","0.00195"
"3.30000","0.27515","0.00203"
"3.30600","0.27563","0.00216"
"3.31200","0.27611","0.00230"
"3.31800","0.27665","0.00248"
"3.32400","0.27712","0.00259"
"3.33000","0.27760","0.00253"
"3.33600","0.27814","0.00247"
"3.34200","0.27862","0.00238"
"3.34800","0.27910","0.00232"
"3.35400","0.27958","0.00229"
"3.36000","0.28005","0.00229"
"3.36600","0.28059","0.00227"
"3.37200","0.28107","0.00215"
"3.37800","0.28155","0.00201"
"3.38400","0.28209","0.00203"
"3.39000","0.28263","0.00212"
"3.39600","0.28310","0.00221"
"3.40200","0.28364","0.00234"
"3.40800","0.28412","0.00238"
"3.41400","0.28460","0.00242"
"3.42000","0.28514","0.00244"
"3.42600","0.28561","0.00236"
"3.43200","0.28609","0.00229"
"3.43800","0.28663","0.00234"
"3.44400","0.28711","0.00227"
"3.45000","0.28765","0.00218"
"3.45600","0.28813","0.00207"
"3.46200","0.28860","0.00203"
"3.46800","0.28914","0.00207"
"3.47400","0.28962","0.00215"
"3.48000","0.29016","0.00220"
"3.48600","0.29064","0.00224"
"3.49200","0.29112","0.00218"
"3.49800","0.29165","0.00213"
"3.50400","0.29213","0.00220"
"3.51000","0.29261","0.00212"
"3.51600","0.29315","0.00213"
"3.52200","0.29363","0.00227"
"3.52800","0.29416","0.00245"
"3.53400","0.29464","0.00258"
"3.54000","0.29512","0.00270"
"3.54600","0.29566","0.00283"
"3.55200","0.29614","0.00290"
"3.55800","0.29668","0.00291"
"3.56400","0.29715","0.00294"
"3.57000","0.29763","0.00291"
"3.57600","0.29817","0.00278"
"3.58200","0.29865","0.00266"
"3.58800","0.29919","0.00260"
"3.59400","0.29967","0.00255"
"3.60000","0.30014","0.00257"
"3.60600","0.30062","0.00263"
"3.61200","0.30116","0.00263"
"3.61800","0.30164","0.00260"
"3.62400","0.30218","0.00249"
"3.63000","0.30265","0.00239"
"3.63600","0.30319","0.00234"
"3.64200","0.30367","0.00215"
"3.64800","0.30415","0.00201"
"3.65400","0.30469","0.00198"
"3.66000","0.30517","0.00198"
"3.66600","0.30564","0.00198"
"3.67200","0.30618","0.00197"
"3.67800","0.30666","0.00190"
"3.68400","0.30720","0.00183"
"3.69000","0.30768","0.00182"
"3.69600","0.30816","0.00189"
"3.70200","0.30869","0.00208"
"3.70800","0.30917","0.00220"
"3.71400","0.30965","0.00223"
"3.72000","0.31019","0.00242"
"3.72600","0.31067","0.00261"
"3.73200","0.31114","0.00273"
"3.73800","0.31162","0.00282"
"3.74400","0.31216","0.00285"
"3.75000","0.31264","0.00289"
"3.75600","0.31312","0.00293"
"3.76200","0.31360","0.00292"
"3.76800","0.31413","0.00297"
"3.77400","0.31461","0.00290"
"3.78000","0.31509","0.00270"
"3.78600","0.31563","0.00264"
"3.79200","0.31611","0.00261"
"3.79800","0.31659","0.00263"
"3.80400","0.31712","0.00257"
"3.81000","0.31760","0.00241"
"3.81600","0.31814","0.00230"
"3.82200","0.31862","0.00227"
"3.82800","0.31910","0.00230"
"3.83400","0.31963","0.00242"
"3.84000","0.32011","0.00252"
"3.84600","0.32065","0.00254"
"3.85200","0.32113","0.00255"
"3.85800","0.32161","0.00257"
"3.86400","0.32209","0.00264"
"3.87000","0.32262","0.00273"
"3.87600","0.32310","0.00271"
"3.88200","0.32358","0.00265"
"3.88800","0.32406","0.00268"
"3.89400","0.32460","0.00268"
"3.90000","0.32508","0.00271"
"3.90600","0.32555","0.00277"
"3.91200","0.32603","0.00277"
"3.91800","0.32657","0.00271"
"3.92400","0.32705","0.00263"
"3.93000","0.32759","0.00253"
"3.93600","0.32807","0.00251"
"3.94200","0.32860","0.00253"
"3.94800","0.32908","0.00260"
"3.95400","0.32962","0.00270"
"3.96000","0.33010","0.00267"
"3.96600","0.33064","0.00261"
"3.97200","0.33117","0.00254"
"3.97800","0.33165","0.00237"
"3.98400","0.33213","0.00224"
"3.99000","0.33267","0.00221"
"3.99600","0.33315","0.00220"
"4.00200","0.33363","0.00223"
"4.00800","0.33416","0.00235"
"4.01400","0.33464","0.00257"
"4.02000","0.33512","0.00283"
"4.02600","0.33566","0.00291"
"4.03200","0.33614","0.00295"
"4.03800","0.33662","0.00302"
"4.04400","0.33715","0.00298"
"4.05000","0.33763","0.00289"
"4.05600","0.33811","0.00287"
"4.06200","0.33865","0.00281"
"4.06800","0.33913","0.00277"
"4.07400","0.33966","0.00276"
"4.08000","0.34014","0.00281"
"4.08600","0.34062","0.00286"
"4.09200","0.34116","0.00271"
"4.09800","0.34164","0.00252"
"4.10400","0.34218","0.00237"
"4.11000","0.34265","0.00226"
"4.11600","0.34319","0.00219"
"4.12200","0.34367","0.00221"
"4.12800","0.34421","0.00221"
"4.13400","0.34469","0.00224"
"4.14000","0.34516","0.00231"
"4.14600","0.34570","0.00238"
"4.15200","0.34618","0.00255"
"4.15800","0.34666","0.00257"
"4.16400","0.34714","0.00260"
"4.17000","0.34768","0.00272"
"4.17600","0.34815","0.00278"
"4.18200","0.34863","0.00279"
"4.18800","0.34917","0.00282"
"4.19400","0.34965","0.00277"
"4.20000","0.35013","0.00271"
"4.20600","0.35067","0.00276"
"4.21200","0.35114","0.00282"
"4.21800","0.35168","0.00301"
"4.22400","0.35216","0.00313"
"4.23000","0.35264","0.00316"
"4.23600","0.35318","0.00317"
"4.24200","0.35366","0.00302"
"4.24800","0.35419","0.00279"
"4.25400","0.35467","0.00267"
"4.26000","0.35515","0.00259"
"4.26600","0.35569","0.00257"
"4.27200","0.35617","0.00254"
"4.27800","0.35670","0.00257"
"4.28400","0.35718","0.00268"
"4.29000","0.35766","0.00278"
"4.29600","0.35814","0.00281"
"4.30200","0.35862","0.00299"
"4.30800","0.35910","0.00311"
"4.31400","0.35957","0.00318"
"4.32000","0.36005","0.00333"
"4.32600","0.36059","0.00341"
"4.33200","0.36107","0.00333"
"4.33800","0.36155","0.00318"
"4.34400","0.36209","0.00301"
"4.35000","0.36256","0.00292"
"4.35600","0.36304","0.00287"
"4.36200","0.36358","0.00281"
"4.36800","0.36406","0.00290"
"4.37400","0.36454","0.00292"
"4.38000","0.36507","0.00287"
"4.38600","0.36555","0.00287"
"4.39200","0.36609","0.00273"
"4.39800","0.36657","0.00254"
"4.40400","0.36711","0.00252"
"4.41000","0.36759","0.00251"
"4.41600","0.36812","0.00249"
"4.42200","0.36860","0.00263"
"4.42800","0.36908","0.00277"
"4.43400","0.36956","0.00291"
"4.44000","0.37010","0.00298"
"4.44600","0.37058","0.00297"
"4.45200","0.37105","0.00299"
"4.45800","0.37159","0.00295"
"4.46400","0.37207","0.00293"
"4.47000","0.37255","0.00302"
"4.47600","0.37309","0.00300"
"4.48200","0.37356","0.00298"
"4.48800","0.37410","0.00296"
"4.49400","0.37458","0.00291"
"4.50000","0.37506","0.00301"
"4.50600","0.37560","0.00311"
"4.51200","0.37608","0.00313"
"4.51800","0.37661","0.00308"
"4.52400","0.37709","0.00317"
"4.53000","0.37763","0.00318"
"4.53600","0.37811","0.00311"
"4.54200","0.37865","0.00302"
"4.54800","0.37919","0.00296"
"4.55400","0.37966","0.00301"
"4.56000","0.38020","0.00303"
"4.56600","0.38068","0.00313"
"4.57200","0.38116","0.00325"
"4.57800","0.38170","0.00325"
"4.58400","0.38217","0.00327"
"4.59000","0.38265","0.00328"
"4.59600","0.38319","0.00327"
"4.60200","0.38367","0.00333"
"4.60800","0.38415","0.00339"
"4.61400","0.38469","0.00343"
"4.62000","0.38516","0.00347"
"4.62600","0.38564","0.00342"
"4.63200","0.38618","0.00337"
"4.63800","0.38666","0.00335"
"4.64400","0.38714","0.00329"
"4.65000","0.38762","0.00324"
"4.65600","0.38815","0.00321"
"4.66200","0.38863","0.00309"
"4.66800","0.38917","0.00297"
"4.67400","0.38965","0.00284"
"4.68000","0.39019","0.00282"
"4.68600","0.39066","0.00291"
"4.69200","0.39120","0.00298"
"4.69800","0.39168","0.00296"
"4.70400","0.39216","0.00304"
"4.71000","0.39270","0.00315"
"4.71600","0.39318","0.00323"
"4.72200","0.39365","0.00335"
"4.72800","0.39413","0.00343"
"4.73400","0.39467","0.00340"
"4.74000","0.39515","0.00328"
"4.74600","0.39563","0.00320"
"4.75200","0.39617","0.00322"
"4.75800","0.39664","0.00328"
"4.76400","0.39712","0.00333"
"4.77000","0.39766","0.00346"
"4.77600","0.39814","0.00350"
"4.78200","0.39862","0.00355"
"4.78800","0.39915","0.00363"
"4.79400","0.39963","0.00366"
"4.80000","0.40011","0.00366"
"4.80600","0.40065","0.00360"
"4.81200","0.40113","0.00342"
"4.81800","0.40167","0.00334"
"4.82400","0.40214","0.00332"
"4.83000","0.40268","0.00336"
"4.83600","0.40316","0.00348"
"4.84200","0.40370","0.00344"
"4.84800","0.40418","0.00327"
"4.85400","0.40466","0.00319"
"4.86000","0.40519","0.00319"
"4.86600","0.40567","0.00327"
"4.87200","0.40615","0.00334"
"4.87800","0.40663","0.00329"
"4.88400","0.40711","0.00334"
"4.89000","0.40759","0.00334"
