End date,"12/18/2016"
Specimen label,"16AT_Unk"
Maximum Load,"0.14730",N

Time,Extension,Load
(s),(mm),(N)
"75.26000","6.27192","0.00077"
"75.26600","6.27240","0.00081"
"75.27200","6.27294","0.00077"
"75.27800","6.27342","0.00080"
"75.28400","6.27395","0.00083"
"75.29000","6.27443","0.00087"
"75.29600","6.27491","0.00089"
"75.30200","6.27539","0.00088"
"75.30800","6.27593","0.00100"
"75.31400","6.27641","0.00112"
"75.32000","6.27688","0.00114"
"75.32600","6.27742","0.00116"
"75.33200","6.27790","0.00110"
"75.33800","6.27844","0.00092"
"75.34400","6.27892","0.00084"
"75.35000","6.27940","0.00081"
"75.35600","6.27987","0.00075"
"75.36200","6.28041","0.00067"
"75.36800","6.28089","0.00061"
"75.37400","6.28137","0.00058"
"75.38000","6.28191","0.00056"
"75.38600","6.28239","0.00055"
"75.39200","6.28286","0.00063"
"75.39800","6.28340","0.00072"
"75.40400","6.28388","0.00067"
"75.41000","6.28442","0.00063"
"75.41600","6.28490","0.00064"
"75.42200","6.28538","0.00066"
"75.42800","6.28591","0.00070"
"75.43400","6.28639","0.00072"
"75.44000","6.28687","0.00097"
"75.44600","6.28735","0.00114"
"75.45200","6.28783","0.00109"
"75.45800","6.28836","0.00102"
"75.46400","6.28884","0.00096"
"75.47000","6.28932","0.00080"
"75.47600","6.28986","0.00080"
"75.48200","6.29034","0.00086"
"75.48800","6.29082","0.00091"
"75.49400","6.29135","0.00095"
"75.50000","6.29183","0.00089"
"75.50600","6.29231","0.00084"
"75.51200","6.29285","0.00090"
"75.51800","6.29333","0.00095"
"75.52400","6.29381","0.00103"
"75.53000","6.29434","0.00108"
"75.53600","6.29482","0.00099"
"75.54200","6.29530","0.00094"
"75.54800","6.29584","0.00090"
"75.55400","6.29638","0.00083"
"75.56000","6.29685","0.00086"
"75.56600","6.29739","0.00081"
"75.57200","6.29787","0.00073"
"75.57800","6.29835","0.00077"
"75.58400","6.29889","0.00072"
"75.59000","6.29937","0.00074"
"75.59600","6.29984","0.00081"
"75.60200","6.30038","0.00080"
"75.60800","6.30086","0.00083"
"75.61400","6.30134","0.00080"
"75.62000","6.30188","0.00076"
"75.62600","6.30236","0.00079"
"75.63200","6.30289","0.00090"
"75.63800","6.30337","0.00106"
"75.64400","6.30385","0.00116"
"75.65000","6.30439","0.00112"
"75.65600","6.30487","0.00107"
"75.66200","6.30540","0.00100"
"75.66800","6.30588","0.00090"
"75.67400","6.30636","0.00090"
"75.68000","6.30690","0.00089"
"75.68600","6.30738","0.00077"
"75.69200","6.30792","0.00073"
"75.69800","6.30839","0.00071"
"75.70400","6.30887","0.00065"
"75.71000","6.30941","0.00066"
"75.71600","6.30989","0.00066"
"75.72200","6.31037","0.00071"
"75.72800","6.31090","0.00088"
"75.73400","6.31138","0.00096"
"75.74000","6.31186","0.00102"
"75.74600","6.31240","0.00109"
"75.75200","6.31288","0.00110"
"75.75800","6.31336","0.00120"
"75.76400","6.31383","0.00120"
"75.77000","6.31437","0.00106"
"75.77600","6.31485","0.00101"
"75.78200","6.31539","0.00101"
"75.78800","6.31587","0.00091"
"75.79400","6.31635","0.00089"
"75.80000","6.31688","0.00092"
"75.80600","6.31736","0.00091"
"75.81200","6.31784","0.00084"
"75.81800","6.31838","0.00071"
"75.82400","6.31892","0.00068"
"75.83000","6.31940","0.00076"
"75.83600","6.31993","0.00081"
"75.84200","6.32041","0.00082"
"75.84800","6.32089","0.00078"
"75.85400","6.32143","0.00071"
"75.86000","6.32191","0.00071"
"75.86600","6.32238","0.00074"
"75.87200","6.32292","0.00076"
"75.87800","6.32340","0.00084"
"75.88400","6.32388","0.00082"
"75.89000","6.32436","0.00076"
"75.89600","6.32490","0.00069"
"75.90200","6.32537","0.00059"
"75.90800","6.32585","0.00057"
"75.91400","6.32639","0.00072"
"75.92000","6.32687","0.00078"
"75.92600","6.32735","0.00076"
"75.93200","6.32789","0.00080"
"75.93800","6.32836","0.00080"
"75.94400","6.32884","0.00080"
"75.95000","6.32938","0.00080"
"75.95600","6.32986","0.00087"
"75.96200","6.33040","0.00099"
"75.96800","6.33087","0.00091"
"75.97400","6.33141","0.00081"
"75.98000","6.33189","0.00078"
"75.98600","6.33243","0.00071"
"75.99200","6.33291","0.00069"
"75.99800","6.33339","0.00070"
"76.00400","6.33392","0.00069"
"76.01000","6.33440","0.00064"
"76.01600","6.33488","0.00058"
"76.02200","6.33536","0.00063"
"76.02800","6.33584","0.00083"
"76.03400","6.33632","0.00097"
"76.04000","6.33685","0.00106"
"76.04600","6.33733","0.00111"
"76.05200","6.33781","0.00105"
"76.05800","6.33829","0.00104"
"76.06400","6.33883","0.00102"
"76.07000","6.33930","0.00103"
"76.07600","6.33978","0.00102"
"76.08200","6.34032","0.00102"
"76.08800","6.34080","0.00102"
"76.09400","6.34128","0.00103"
"76.10000","6.34182","0.00090"
"76.10600","6.34229","0.00080"
"76.11200","6.34283","0.00086"
"76.11800","6.34337","0.00082"
"76.12400","6.34385","0.00076"
"76.13000","6.34439","0.00075"
"76.13600","6.34492","0.00070"
"76.14200","6.34540","0.00071"
"76.14800","6.34588","0.00073"
"76.15400","6.34642","0.00069"
"76.16000","6.34690","0.00075"
"76.16600","6.34738","0.00075"
"76.17200","6.34786","0.00068"
"76.17800","6.34839","0.00070"
"76.18400","6.34887","0.00074"
"76.19000","6.34935","0.00078"
"76.19600","6.34989","0.00089"
"76.20200","6.35037","0.00095"
"76.20800","6.35090","0.00100"
"76.21400","6.35138","0.00107"
"76.22000","6.35192","0.00110"
"76.22600","6.35240","0.00117"
"76.23200","6.35294","0.00121"
"76.23800","6.35342","0.00120"
"76.24400","6.35395","0.00122"
"76.25000","6.35443","0.00120"
"76.25600","6.35497","0.00122"
"76.26200","6.35545","0.00125"
"76.26800","6.35599","0.00118"
"76.27400","6.35646","0.00109"
"76.28000","6.35694","0.00093"
"76.28600","6.35748","0.00077"
"76.29200","6.35796","0.00071"
"76.29800","6.35844","0.00073"
"76.30400","6.35892","0.00084"
"76.31000","6.35945","0.00103"
"76.31600","6.35993","0.00120"
"76.32200","6.36041","0.00129"
"76.32800","6.36089","0.00134"
"76.33400","6.36137","0.00129"
"76.34000","6.36185","0.00124"
"76.34600","6.36238","0.00118"
"76.35200","6.36286","0.00105"
"76.35800","6.36340","0.00104"
"76.36400","6.36388","0.00118"
"76.37000","6.36436","0.00124"
"76.37600","6.36489","0.00136"
"76.38200","6.36537","0.00141"
"76.38800","6.36585","0.00141"
"76.39400","6.36639","0.00139"
"76.40000","6.36693","0.00132"
"76.40600","6.36741","0.00126"
"76.41200","6.36794","0.00114"
"76.41800","6.36842","0.00105"
"76.42400","6.36896","0.00104"
"76.43000","6.36944","0.00116"
"76.43600","6.36998","0.00115"
"76.44200","6.37046","0.00114"
"76.44800","6.37093","0.00119"
"76.45400","6.37141","0.00128"
"76.46000","6.37189","0.00135"
"76.46600","6.37243","0.00137"
"76.47200","6.37291","0.00129"
"76.47800","6.37338","0.00116"
"76.48400","6.37386","0.00104"
"76.49000","6.37440","0.00105"
"76.49600","6.37488","0.00109"
"76.50200","6.37536","0.00113"
"76.50800","6.37590","0.00116"
"76.51400","6.37637","0.00116"
"76.52000","6.37691","0.00108"
"76.52600","6.37739","0.00106"
"76.53200","6.37787","0.00112"
"76.53800","6.37841","0.00118"
"76.54400","6.37889","0.00125"
"76.55000","6.37936","0.00122"
"76.55600","6.37990","0.00124"
"76.56200","6.38038","0.00122"
"76.56800","6.38092","0.00108"
"76.57400","6.38140","0.00093"
"76.58000","6.38188","0.00096"
"76.58600","6.38235","0.00100"
"76.59200","6.38289","0.00106"
"76.59800","6.38337","0.00109"
"76.60400","6.38385","0.00102"
"76.61000","6.38433","0.00091"
"76.61600","6.38486","0.00090"
"76.62200","6.38534","0.00097"
"76.62800","6.38582","0.00104"
"76.63400","6.38636","0.00095"
"76.64000","6.38684","0.00090"
"76.64600","6.38732","0.00089"
"76.65200","6.38785","0.00081"
"76.65800","6.38833","0.00077"
"76.66400","6.38887","0.00077"
"76.67000","6.38935","0.00068"
"76.67600","6.38989","0.00061"
"76.68200","6.39037","0.00064"
"76.68800","6.39084","0.00076"
"76.69400","6.39138","0.00090"
"76.70000","6.39186","0.00084"
"76.70600","6.39240","0.00080"
"76.71200","6.39288","0.00089"
"76.71800","6.39335","0.00086"
"76.72400","6.39383","0.00088"
"76.73000","6.39437","0.00104"
"76.73600","6.39485","0.00118"
"76.74200","6.39533","0.00128"
"76.74800","6.39587","0.00129"
"76.75400","6.39634","0.00122"
"76.76000","6.39682","0.00117"
"76.76600","6.39736","0.00107"
"76.77200","6.39790","0.00106"
"76.77800","6.39838","0.00106"
"76.78400","6.39886","0.00093"
"76.79000","6.39939","0.00083"
"76.79600","6.39987","0.00087"
"76.80200","6.40041","0.00089"
"76.80800","6.40089","0.00091"
"76.81400","6.40143","0.00093"
"76.82000","6.40190","0.00095"
"76.82600","6.40244","0.00100"
"76.83200","6.40292","0.00108"
"76.83800","6.40346","0.00110"
"76.84400","6.40394","0.00115"
"76.85000","6.40442","0.00121"
"76.85600","6.40495","0.00127"
"76.86200","6.40543","0.00131"
"76.86800","6.40591","0.00123"
"76.87400","6.40639","0.00112"
"76.88000","6.40693","0.00109"
"76.88600","6.40741","0.00109"
"76.89200","6.40788","0.00119"
"76.89800","6.40836","0.00126"
"76.90400","6.40890","0.00124"
"76.91000","6.40938","0.00123"
"76.91600","6.40986","0.00118"
"76.92200","6.41039","0.00108"
"76.92800","6.41087","0.00107"
"76.93400","6.41135","0.00104"
"76.94000","6.41189","0.00104"
"76.94600","6.41237","0.00105"
"76.95200","6.41285","0.00102"
"76.95800","6.41338","0.00100"
"76.96400","6.41386","0.00106"
"76.97000","6.41440","0.00105"
"76.97600","6.41488","0.00106"
"76.98200","6.41542","0.00110"
"76.98800","6.41589","0.00103"
"76.99400","6.41643","0.00098"
"77.00000","6.41691","0.00095"
"77.00600","6.41745","0.00093"
"77.01200","6.41793","0.00092"
"77.01800","6.41841","0.00091"
"77.02400","6.41888","0.00090"
"77.03000","6.41936","0.00096"
"77.03600","6.41984","0.00095"
"77.04200","6.42038","0.00095"
"77.04800","6.42086","0.00095"
"77.05400","6.42134","0.00098"
"77.06000","6.42187","0.00107"
"77.06600","6.42235","0.00111"
"77.07200","6.42283","0.00112"
"77.07800","6.42337","0.00119"
"77.08400","6.42385","0.00111"
"77.09000","6.42433","0.00108"
"77.09600","6.42486","0.00109"
"77.10200","6.42534","0.00099"
"77.10800","6.42588","0.00087"
"77.11400","6.42636","0.00082"
"77.12000","6.42690","0.00070"
"77.12600","6.42737","0.00064"
"77.13200","6.42791","0.00069"
"77.13800","6.42839","0.00086"
"77.14400","6.42887","0.00099"
"77.15000","6.42941","0.00090"
"77.15600","6.42989","0.00085"
"77.16200","6.43036","0.00087"
"77.16800","6.43084","0.00096"
"77.17400","6.43132","0.00109"
"77.18000","6.43180","0.00116"
"77.18600","6.43234","0.00112"
"77.19200","6.43282","0.00108"
"77.19800","6.43335","0.00103"
"77.20400","6.43383","0.00101"
"77.21000","6.43431","0.00109"
"77.21600","6.43485","0.00121"
"77.22200","6.43533","0.00124"
"77.22800","6.43586","0.00124"
"77.23400","6.43634","0.00118"
"77.24000","6.43682","0.00107"
"77.24600","6.43736","0.00108"
"77.25200","6.43784","0.00110"
"77.25800","6.43838","0.00110"
"77.26400","6.43891","0.00114"
"77.27000","6.43939","0.00110"
"77.27600","6.43993","0.00115"
"77.28200","6.44041","0.00111"
"77.28800","6.44095","0.00098"
"77.29400","6.44142","0.00090"
"77.30000","6.44190","0.00081"
"77.30600","6.44244","0.00084"
"77.31200","6.44292","0.00085"
"77.31800","6.44340","0.00082"
"77.32400","6.44394","0.00084"
"77.33000","6.44441","0.00095"
"77.33600","6.44489","0.00106"
"77.34200","6.44537","0.00111"
"77.34800","6.44591","0.00110"
"77.35400","6.44639","0.00102"
"77.36000","6.44687","0.00099"
"77.36600","6.44740","0.00094"
"77.37200","6.44788","0.00091"
"77.37800","6.44836","0.00099"
"77.38400","6.44890","0.00094"
"77.39000","6.44938","0.00084"
"77.39600","6.44986","0.00081"
"77.40200","6.45039","0.00088"
"77.40800","6.45087","0.00104"
"77.41400","6.45141","0.00126"
"77.42000","6.45189","0.00131"
"77.42600","6.45237","0.00134"
"77.43200","6.45291","0.00135"
"77.43800","6.45338","0.00135"
"77.44400","6.45392","0.00139"
"77.45000","6.45440","0.00138"
"77.45600","6.45488","0.00131"
"77.46200","6.45536","0.00127"
"77.46800","6.45589","0.00119"
"77.47400","6.45637","0.00116"
"77.48000","6.45691","0.00122"
"77.48600","6.45739","0.00116"
"77.49200","6.45793","0.00117"
"77.49800","6.45841","0.00128"
"77.50400","6.45888","0.00127"
"77.51000","6.45942","0.00120"
"77.51600","6.45990","0.00111"
"77.52200","6.46038","0.00105"
"77.52800","6.46092","0.00118"
"77.53400","6.46139","0.00126"
"77.54000","6.46187","0.00124"
"77.54600","6.46241","0.00128"
"77.55200","6.46289","0.00136"
"77.55800","6.46343","0.00140"
"77.56400","6.46391","0.00138"
"77.57000","6.46438","0.00134"
"77.57600","6.46492","0.00130"
"77.58200","6.46540","0.00126"
"77.58800","6.46588","0.00122"
"77.59400","6.46636","0.00111"
"77.60000","6.46690","0.00105"
"77.60600","6.46737","0.00106"
"77.61200","6.46785","0.00112"
"77.61800","6.46839","0.00111"
"77.62400","6.46887","0.00111"
"77.63000","6.46935","0.00115"
"77.63600","6.46988","0.00114"
"77.64200","6.47036","0.00109"
"77.64800","6.47090","0.00102"
"77.65400","6.47138","0.00101"
"77.66000","6.47186","0.00102"
"77.66600","6.47240","0.00103"
"77.67200","6.47287","0.00109"
"77.67800","6.47335","0.00126"
"77.68400","6.47383","0.00128"
"77.69000","6.47437","0.00132"
"77.69600","6.47485","0.00140"
"77.70200","6.47533","0.00142"
"77.70800","6.47586","0.00143"
"77.71400","6.47634","0.00153"
"77.72000","6.47682","0.00151"
"77.72600","6.47736","0.00148"
"77.73200","6.47784","0.00143"
"77.73800","6.47838","0.00135"
"77.74400","6.47885","0.00124"
"77.75000","6.47939","0.00110"
"77.75600","6.47987","0.00105"
"77.76200","6.48041","0.00099"
"77.76800","6.48089","0.00084"
"77.77400","6.48136","0.00081"
"77.78000","6.48190","0.00091"
"77.78600","6.48238","0.00105"
"77.79200","6.48292","0.00113"
"77.79800","6.48340","0.00115"
"77.80400","6.48388","0.00127"
"77.81000","6.48441","0.00140"
"77.81600","6.48489","0.00142"
"77.82200","6.48537","0.00136"
"77.82800","6.48591","0.00143"
"77.83400","6.48639","0.00140"
"77.84000","6.48692","0.00130"
"77.84600","6.48740","0.00125"
"77.85200","6.48788","0.00118"
"77.85800","6.48842","0.00112"
"77.86400","6.48890","0.00108"
"77.87000","6.48944","0.00107"
"77.87600","6.48991","0.00113"
"77.88200","6.49039","0.00112"
"77.88800","6.49093","0.00098"
"77.89400","6.49141","0.00087"
"77.90000","6.49189","0.00080"
"77.90600","6.49243","0.00081"
"77.91200","6.49290","0.00097"
"77.91800","6.49338","0.00105"
"77.92400","6.49392","0.00104"
"77.93000","6.49440","0.00112"
"77.93600","6.49488","0.00114"
"77.94200","6.49542","0.00116"
"77.94800","6.49589","0.00117"
"77.95400","6.49637","0.00111"
"77.96000","6.49691","0.00115"
"77.96600","6.49739","0.00117"
"77.97200","6.49787","0.00120"
"77.97800","6.49841","0.00128"
"77.98400","6.49888","0.00124"
"77.99000","6.49936","0.00112"
"77.99600","6.49990","0.00104"
"78.00200","6.50038","0.00095"
"78.00800","6.50086","0.00095"
"78.01400","6.50133","0.00101"
"78.02000","6.50187","0.00100"
"78.02600","6.50235","0.00109"
"78.03200","6.50289","0.00115"
"78.03800","6.50337","0.00106"
"78.04400","6.50391","0.00103"
"78.05000","6.50438","0.00102"
"78.05600","6.50492","0.00102"
"78.06200","6.50540","0.00107"
"78.06800","6.50588","0.00107"
"78.07400","6.50642","0.00104"
"78.08000","6.50689","0.00107"
"78.08600","6.50737","0.00102"
"78.09200","6.50791","0.00097"
"78.09800","6.50839","0.00095"
"78.10400","6.50887","0.00102"
"78.11000","6.50941","0.00118"
"78.11600","6.50988","0.00126"
"78.12200","6.51036","0.00130"
"78.12800","6.51090","0.00133"
"78.13400","6.51138","0.00127"
"78.14000","6.51186","0.00123"
"78.14600","6.51240","0.00126"
"78.15200","6.51287","0.00125"
"78.15800","6.51335","0.00129"
"78.16400","6.51389","0.00129"
"78.17000","6.51437","0.00128"
"78.17600","6.51491","0.00127"
"78.18200","6.51538","0.00132"
"78.18800","6.51586","0.00141"
"78.19400","6.51640","0.00158"
"78.20000","6.51688","0.00154"
"78.20600","6.51736","0.00147"
"78.21200","6.51790","0.00146"
"78.21800","6.51837","0.00134"
"78.22400","6.51885","0.00128"
"78.23000","6.51933","0.00139"
"78.23600","6.51987","0.00137"
"78.24200","6.52035","0.00123"
"78.24800","6.52083","0.00115"
"78.25400","6.52136","0.00108"
"78.26000","6.52184","0.00102"
"78.26600","6.52238","0.00111"
"78.27200","6.52286","0.00125"
"78.27800","6.52334","0.00135"
"78.28400","6.52388","0.00130"
"78.29000","6.52435","0.00122"
"78.29600","6.52489","0.00126"
"78.30200","6.52537","0.00129"
"78.30800","6.52585","0.00125"
"78.31400","6.52639","0.00124"
"78.32000","6.52686","0.00112"
"78.32600","6.52734","0.00108"
"78.33200","6.52788","0.00100"
"78.33800","6.52836","0.00095"
"78.34400","6.52890","0.00103"
"78.35000","6.52938","0.00101"
"78.35600","6.52985","0.00096"
"78.36200","6.53039","0.00104"
"78.36800","6.53087","0.00104"
"78.37400","6.53135","0.00106"
"78.38000","6.53189","0.00118"
"78.38600","6.53237","0.00125"
"78.39200","6.53290","0.00126"
"78.39800","6.53338","0.00127"
"78.40400","6.53386","0.00122"
"78.41000","6.53440","0.00122"
"78.41600","6.53494","0.00117"
"78.42200","6.53541","0.00107"
"78.42800","6.53595","0.00114"
"78.43400","6.53643","0.00112"
"78.44000","6.53697","0.00109"
"78.44600","6.53745","0.00114"
"78.45200","6.53793","0.00115"
"78.45800","6.53840","0.00108"
"78.46400","6.53888","0.00104"
"78.47000","6.53942","0.00097"
"78.47600","6.53990","0.00100"
"78.48200","6.54038","0.00093"
"78.48800","6.54092","0.00081"
"78.49400","6.54139","0.00076"
"78.50000","6.54193","0.00073"
"78.50600","6.54241","0.00078"
"78.51200","6.54289","0.00089"
"78.51800","6.54343","0.00103"
"78.52400","6.54390","0.00119"
"78.53000","6.54438","0.00133"
"78.53600","6.54492","0.00143"
"78.54200","6.54540","0.00153"
"78.54800","6.54588","0.00152"
"78.55400","6.54642","0.00141"
"78.56000","6.54689","0.00131"
"78.56600","6.54743","0.00119"
"78.57200","6.54791","0.00103"
"78.57800","6.54845","0.00097"
"78.58400","6.54893","0.00097"
"78.59000","6.54941","0.00102"
"78.59600","6.54988","0.00111"
"78.60200","6.55036","0.00114"
"78.60800","6.55090","0.00119"
"78.61400","6.55138","0.00128"
"78.62000","6.55186","0.00133"
"78.62600","6.55233","0.00148"
"78.63200","6.55287","0.00161"
"78.63800","6.55335","0.00162"
"78.64400","6.55383","0.00155"
"78.65000","6.55431","0.00141"
"78.65600","6.55485","0.00138"
"78.66200","6.55532","0.00146"
"78.66800","6.55580","0.00158"
"78.67400","6.55634","0.00163"
"78.68000","6.55682","0.00156"
"78.68600","6.55736","0.00135"
"78.69200","6.55784","0.00121"
"78.69800","6.55837","0.00110"
"78.70400","6.55885","0.00100"
"78.71000","6.55939","0.00099"
"78.71600","6.55987","0.00097"
"78.72200","6.56041","0.00088"
"78.72800","6.56089","0.00093"
"78.73400","6.56136","0.00100"
"78.74000","6.56190","0.00112"
"78.74600","6.56238","0.00127"
"78.75200","6.56286","0.00129"
"78.75800","6.56334","0.00127"
"78.76400","6.56387","0.00122"
"78.77000","6.56435","0.00117"
"78.77600","6.56483","0.00124"
"78.78200","6.56531","0.00136"
"78.78800","6.56585","0.00141"
"78.79400","6.56633","0.00143"
"78.80000","6.56680","0.00132"
"78.80600","6.56734","0.00126"
"78.81200","6.56782","0.00137"
"78.81800","6.56836","0.00142"
"78.82400","6.56884","0.00144"
"78.83000","6.56938","0.00150"
"78.83600","6.56985","0.00146"
"78.84200","6.57039","0.00143"
"78.84800","6.57087","0.00140"
"78.85400","6.57141","0.00137"
"78.86000","6.57189","0.00136"
"78.86600","6.57236","0.00126"
"78.87200","6.57290","0.00118"
"78.87800","6.57338","0.00131"
"78.88400","6.57386","0.00138"
"78.89000","6.57440","0.00145"
"78.89600","6.57488","0.00159"
"78.90200","6.57541","0.00168"
"78.90800","6.57589","0.00170"
"78.91400","6.57637","0.00160"
"78.92000","6.57691","0.00145"
"78.92600","6.57739","0.00136"
"78.93200","6.57787","0.00126"
"78.93800","6.57840","0.00117"
"78.94400","6.57888","0.00116"
"78.95000","6.57936","0.00114"
"78.95600","6.57990","0.00108"
"78.96200","6.58038","0.00104"
"78.96800","6.58085","0.00100"
"78.97400","6.58139","0.00096"
"78.98000","6.58193","0.00104"
"78.98600","6.58241","0.00103"
"78.99200","6.58289","0.00095"
"78.99800","6.58343","0.00093"
"79.00400","6.58390","0.00094"
"79.01000","6.58444","0.00103"
"79.01600","6.58492","0.00106"
"79.02200","6.58540","0.00104"
"79.02800","6.58588","0.00117"
"79.03400","6.58642","0.00128"
"79.04000","6.58689","0.00125"
"79.04600","6.58737","0.00127"
"79.05200","6.58791","0.00130"
"79.05800","6.58839","0.00134"
"79.06400","6.58893","0.00139"
"79.07000","6.58940","0.00143"
"79.07600","6.58994","0.00149"
"79.08200","6.59042","0.00150"
"79.08800","6.59090","0.00154"
"79.09400","6.59144","0.00172"
"79.10000","6.59192","0.00177"
"79.10600","6.59245","0.00177"
"79.11200","6.59293","0.00181"
"79.11800","6.59341","0.00177"
"79.12400","6.59395","0.00171"
"79.13000","6.59443","0.00175"
"79.13600","6.59490","0.00173"
"79.14200","6.59544","0.00168"
"79.14800","6.59592","0.00159"
"79.15400","6.59646","0.00149"
"79.16000","6.59694","0.00141"
"79.16600","6.59742","0.00136"
"79.17200","6.59789","0.00136"
"79.17800","6.59843","0.00140"
"79.18400","6.59891","0.00141"
"79.19000","6.59939","0.00133"
"79.19600","6.59987","0.00130"
"79.20200","6.60041","0.00124"
"79.20800","6.60088","0.00125"
"79.21400","6.60142","0.00134"
"79.22000","6.60190","0.00137"
"79.22600","6.60238","0.00141"
"79.23200","6.60292","0.00146"
"79.23800","6.60340","0.00150"
"79.24400","6.60387","0.00153"
"79.25000","6.60435","0.00146"
"79.25600","6.60489","0.00142"
"79.26200","6.60537","0.00148"
"79.26800","6.60591","0.00151"
"79.27400","6.60639","0.00145"
"79.28000","6.60686","0.00139"
"79.28600","6.60740","0.00133"
"79.29200","6.60788","0.00133"
"79.29800","6.60836","0.00139"
"79.30400","6.60890","0.00144"
"79.31000","6.60937","0.00146"
"79.31600","6.60991","0.00143"
"79.32200","6.61039","0.00145"
"79.32800","6.61087","0.00156"
"79.33400","6.61141","0.00168"
"79.34000","6.61189","0.00168"
"79.34600","6.61236","0.00165"
"79.35200","6.61290","0.00162"
"79.35800","6.61338","0.00160"
"79.36400","6.61386","0.00169"
"79.37000","6.61440","0.00177"
"79.37600","6.61487","0.00181"
"79.38200","6.61541","0.00172"
"79.38800","6.61589","0.00158"
"79.39400","6.61637","0.00158"
"79.40000","6.61691","0.00156"
"79.40600","6.61739","0.00152"
"79.41200","6.61792","0.00158"
"79.41800","6.61840","0.00163"
"79.42400","6.61888","0.00167"
"79.43000","6.61942","0.00177"
"79.43600","6.61990","0.00181"
"79.44200","6.62038","0.00186"
"79.44800","6.62091","0.00184"
"79.45400","6.62139","0.00169"
"79.46000","6.62193","0.00161"
"79.46600","6.62241","0.00147"
"79.47200","6.62289","0.00125"
"79.47800","6.62342","0.00119"
"79.48400","6.62390","0.00122"
"79.49000","6.62444","0.00131"
"79.49600","6.62492","0.00141"
"79.50200","6.62540","0.00144"
"79.50800","6.62588","0.00143"
"79.51400","6.62641","0.00142"
"79.52000","6.62689","0.00143"
"79.52600","6.62737","0.00156"
"79.53200","6.62791","0.00165"
"79.53800","6.62839","0.00165"
"79.54400","6.62893","0.00165"
"79.55000","6.62940","0.00159"
"79.55600","6.62994","0.00148"
"79.56200","6.63042","0.00144"
"79.56800","6.63090","0.00147"
"79.57400","6.63144","0.00152"
"79.58000","6.63192","0.00150"
"79.58600","6.63245","0.00142"
"79.59200","6.63293","0.00140"
"79.59800","6.63341","0.00140"
"79.60400","6.63395","0.00139"
"79.61000","6.63443","0.00147"
"79.61600","6.63490","0.00146"
"79.62200","6.63538","0.00133"
"79.62800","6.63592","0.00128"
"79.63400","6.63640","0.00123"
"79.64000","6.63688","0.00119"
"79.64600","6.63742","0.00131"
"79.65200","6.63789","0.00136"
"79.65800","6.63837","0.00136"
"79.66400","6.63885","0.00141"
"79.67000","6.63939","0.00144"
"79.67600","6.63987","0.00159"
"79.68200","6.64040","0.00162"
"79.68800","6.64088","0.00155"
"79.69400","6.64136","0.00158"
"79.70000","6.64190","0.00151"
"79.70600","6.64244","0.00142"
"79.71200","6.64292","0.00144"
"79.71800","6.64339","0.00145"
"79.72400","6.64393","0.00148"
"79.73000","6.64441","0.00146"
"79.73600","6.64489","0.00136"
"79.74200","6.64537","0.00134"
"79.74800","6.64591","0.00143"
"79.75400","6.64638","0.00156"
"79.76000","6.64686","0.00176"
"79.76600","6.64740","0.00188"
"79.77200","6.64788","0.00193"
"79.77800","6.64836","0.00191"
"79.78400","6.64884","0.00181"
"79.79000","6.64931","0.00173"
"79.79600","6.64985","0.00170"
"79.80200","6.65033","0.00165"
"79.80800","6.65081","0.00165"
"79.81400","6.65135","0.00169"
"79.82000","6.65182","0.00165"
"79.82600","6.65230","0.00166"
"79.83200","6.65284","0.00167"
"79.83800","6.65332","0.00165"
"79.84400","6.65380","0.00157"
"79.85000","6.65434","0.00149"
"79.85600","6.65481","0.00144"
"79.86200","6.65535","0.00147"
"79.86800","6.65583","0.00146"
"79.87400","6.65637","0.00141"
"79.88000","6.65685","0.00144"
"79.88600","6.65738","0.00141"
"79.89200","6.65786","0.00137"
"79.89800","6.65840","0.00126"
"79.90400","6.65888","0.00118"
"79.91000","6.65936","0.00119"
"79.91600","6.65984","0.00126"
"79.92200","6.66037","0.00126"
"79.92800","6.66085","0.00133"
"79.93400","6.66133","0.00135"
"79.94000","6.66187","0.00133"
"79.94600","6.66235","0.00139"
"79.95200","6.66283","0.00147"
"79.95800","6.66336","0.00149"
"79.96400","6.66384","0.00144"
"79.97000","6.66438","0.00142"
"79.97600","6.66486","0.00139"
"79.98200","6.66540","0.00139"
"79.98800","6.66588","0.00129"
"79.99400","6.66641","0.00140"
"80.00000","6.66689","0.00145"
"80.00600","6.66743","0.00143"
"80.01200","6.66791","0.00145"
"80.01800","6.66845","0.00146"
"80.02400","6.66892","0.00152"
"80.03000","6.66940","0.00159"
"80.03600","6.66994","0.00162"
"80.04200","6.67042","0.00165"
"80.04800","6.67090","0.00160"
"80.05400","6.67138","0.00146"
"80.06000","6.67191","0.00149"
"80.06600","6.67239","0.00153"
"80.07200","6.67287","0.00152"
"80.07800","6.67335","0.00160"
"80.08400","6.67389","0.00166"
"80.09000","6.67437","0.00162"
"80.09600","6.67484","0.00156"
"80.10200","6.67532","0.00155"
"80.10800","6.67586","0.00157"
"80.11400","6.67634","0.00157"
"80.12000","6.67688","0.00150"
"80.12600","6.67735","0.00145"
"80.13200","6.67789","0.00136"
"80.13800","6.67837","0.00122"
"80.14400","6.67891","0.00119"
"80.15000","6.67939","0.00128"
"80.15600","6.67993","0.00136"
"80.16200","6.68040","0.00145"
"80.16800","6.68088","0.00152"
