End date,"12/18/2016"
Specimen label,"16CT_29_run2"
Maximum Load,"0.16028",N

Time,Extension,Load
(s),(mm),(N)
"47.51400","14.22154","0.01466"
"47.52000","14.22208","0.01474"
"47.52600","14.22256","0.01482"
"47.53200","14.22303","0.01488"
"47.53800","14.22357","0.01489"
"47.54400","14.22405","0.01499"
"47.55000","14.22459","0.01513"
"47.55600","14.22507","0.01529"
"47.56200","14.22560","0.01543"
"47.56800","14.22608","0.01553"
"47.57400","14.22656","0.01559"
"47.58000","14.22710","0.01562"
"47.58600","14.22758","0.01574"
"47.59200","14.22806","0.01588"
"47.59800","14.22859","0.01616"
"47.60400","14.22907","0.01640"
"47.61000","14.22961","0.01655"
"47.61600","14.23009","0.01660"
"47.62200","14.23057","0.01658"
"47.62800","14.23105","0.01660"
"47.63400","14.23158","0.01665"
"47.64000","14.23206","0.01661"
"47.64600","14.23254","0.01656"
"47.65200","14.23308","0.01655"
"47.65800","14.23356","0.01662"
"47.66400","14.23404","0.01674"
"47.67000","14.23457","0.01684"
"47.67600","14.23505","0.01677"
"47.68200","14.23559","0.01670"
"47.68800","14.23607","0.01676"
"47.69400","14.23661","0.01675"
"47.70000","14.23708","0.01682"
"47.70600","14.23756","0.01689"
"47.71200","14.23810","0.01689"
"47.71800","14.23858","0.01690"
"47.72400","14.23906","0.01695"
"47.73000","14.23954","0.01686"
"47.73600","14.24007","0.01682"
"47.74200","14.24055","0.01673"
"47.74800","14.24109","0.01667"
"47.75400","14.24157","0.01663"
"47.76000","14.24205","0.01666"
"47.76600","14.24259","0.01675"
"47.77200","14.24306","0.01683"
"47.77800","14.24354","0.01681"
"47.78400","14.24408","0.01683"
"47.79000","14.24456","0.01680"
"47.79600","14.24504","0.01669"
"47.80200","14.24557","0.01668"
"47.80800","14.24605","0.01666"
"47.81400","14.24653","0.01665"
"47.82000","14.24707","0.01667"
"47.82600","14.24755","0.01673"
"47.83200","14.24809","0.01676"
"47.83800","14.24856","0.01678"
"47.84400","14.24904","0.01683"
"47.85000","14.24958","0.01700"
"47.85600","14.25006","0.01697"
"47.86200","14.25054","0.01685"
"47.86800","14.25107","0.01682"
"47.87400","14.25155","0.01685"
"47.88000","14.25203","0.01681"
"47.88600","14.25251","0.01675"
"47.89200","14.25305","0.01685"
"47.89800","14.25353","0.01688"
"47.90400","14.25400","0.01679"
"47.91000","14.25454","0.01677"
"47.91600","14.25502","0.01692"
"47.92200","14.25550","0.01697"
"47.92800","14.25598","0.01670"
"47.93400","14.25651","0.01635"
"47.94000","14.25699","0.01619"
"47.94600","14.25747","0.01612"
"47.95200","14.25801","0.01634"
"47.95800","14.25849","0.01656"
"47.96400","14.25897","0.01671"
"47.97000","14.25950","0.01662"
"47.97600","14.25998","0.01651"
"47.98200","14.26052","0.01671"
"47.98800","14.26100","0.01704"
"47.99400","14.26154","0.01728"
"48.00000","14.26202","0.01740"
"48.00600","14.26249","0.01741"
"48.01200","14.26303","0.01746"
"48.01800","14.26351","0.01754"
"48.02400","14.26405","0.01762"
"48.03000","14.26453","0.01769"
"48.03600","14.26507","0.01769"
"48.04200","14.26554","0.01767"
"48.04800","14.26608","0.01778"
"48.05400","14.26656","0.01790"
"48.06000","14.26704","0.01800"
"48.06600","14.26758","0.01813"
"48.07200","14.26806","0.01820"
"48.07800","14.26853","0.01825"
"48.08400","14.26907","0.01846"
"48.09000","14.26955","0.01871"
"48.09600","14.27009","0.01884"
"48.10200","14.27057","0.01880"
"48.10800","14.27110","0.01862"
"48.11400","14.27158","0.01857"
"48.12000","14.27206","0.01865"
"48.12600","14.27260","0.01872"
"48.13200","14.27308","0.01885"
"48.13800","14.27356","0.01888"
"48.14400","14.27403","0.01884"
"48.15000","14.27457","0.01877"
"48.15600","14.27505","0.01871"
"48.16200","14.27559","0.01870"
"48.16800","14.27607","0.01877"
"48.17400","14.27655","0.01882"
"48.18000","14.27708","0.01871"
"48.18600","14.27756","0.01853"
"48.19200","14.27810","0.01847"
"48.19800","14.27858","0.01852"
"48.20400","14.27912","0.01859"
"48.21000","14.27959","0.01874"
"48.21600","14.28007","0.01890"
"48.22200","14.28055","0.01892"
"48.22800","14.28109","0.01892"
"48.23400","14.28157","0.01907"
"48.24000","14.28205","0.01925"
"48.24600","14.28252","0.01918"
"48.25200","14.28306","0.01907"
"48.25800","14.28354","0.01906"
"48.26400","14.28402","0.01910"
"48.27000","14.28456","0.01914"
"48.27600","14.28504","0.01913"
"48.28200","14.28551","0.01913"
"48.28800","14.28599","0.01914"
"48.29400","14.28653","0.01917"
"48.30000","14.28701","0.01925"
"48.30600","14.28749","0.01925"
"48.31200","14.28802","0.01914"
"48.31800","14.28850","0.01893"
"48.32400","14.28904","0.01864"
"48.33000","14.28952","0.01846"
"48.33600","14.29006","0.01832"
"48.34200","14.29053","0.01817"
"48.34800","14.29107","0.01802"
"48.35400","14.29155","0.01788"
"48.36000","14.29203","0.01770"
"48.36600","14.29251","0.01773"
"48.37200","14.29305","0.01781"
"48.37800","14.29352","0.01778"
"48.38400","14.29400","0.01773"
"48.39000","14.29448","0.01767"
"48.39600","14.29502","0.01754"
"48.40200","14.29550","0.01739"
"48.40800","14.29598","0.01736"
"48.41400","14.29651","0.01735"
"48.42000","14.29699","0.01737"
"48.42600","14.29753","0.01745"
"48.43200","14.29801","0.01744"
"48.43800","14.29849","0.01756"
"48.44400","14.29897","0.01773"
"48.45000","14.29950","0.01799"
"48.45600","14.29998","0.01806"
"48.46200","14.30052","0.01793"
"48.46800","14.30100","0.01772"
"48.47400","14.30154","0.01760"
"48.48000","14.30202","0.01745"
"48.48600","14.30255","0.01736"
"48.49200","14.30303","0.01729"
"48.49800","14.30351","0.01738"
"48.50400","14.30405","0.01745"
"48.51000","14.30453","0.01748"
"48.51600","14.30500","0.01766"
"48.52200","14.30554","0.01797"
"48.52800","14.30602","0.01818"
"48.53400","14.30650","0.01831"
"48.54000","14.30698","0.01837"
"48.54600","14.30752","0.01835"
"48.55200","14.30799","0.01831"
"48.55800","14.30847","0.01821"
"48.56400","14.30901","0.01815"
"48.57000","14.30949","0.01803"
"48.57600","14.30997","0.01785"
"48.58200","14.31051","0.01784"
"48.58800","14.31098","0.01797"
"48.59400","14.31152","0.01800"
"48.60000","14.31200","0.01804"
"48.60600","14.31254","0.01803"
"48.61200","14.31302","0.01810"
"48.61800","14.31355","0.01826"
"48.62400","14.31409","0.01842"
"48.63000","14.31457","0.01866"
"48.63600","14.31511","0.01882"
"48.64200","14.31559","0.01887"
"48.64800","14.31607","0.01887"
"48.65400","14.31660","0.01890"
"48.66000","14.31708","0.01892"
"48.66600","14.31756","0.01886"
"48.67200","14.31804","0.01879"
"48.67800","14.31858","0.01877"
"48.68400","14.31906","0.01881"
"48.69000","14.31953","0.01893"
"48.69600","14.32001","0.01916"
"48.70200","14.32049","0.01924"
"48.70800","14.32103","0.01937"
"48.71400","14.32151","0.01959"
"48.72000","14.32199","0.01967"
"48.72600","14.32252","0.01949"
"48.73200","14.32300","0.01929"
"48.73800","14.32354","0.01912"
"48.74400","14.32402","0.01900"
"48.75000","14.32456","0.01885"
"48.75600","14.32504","0.01866"
"48.76200","14.32557","0.01844"
"48.76800","14.32605","0.01837"
"48.77400","14.32653","0.01842"
"48.78000","14.32707","0.01848"
"48.78600","14.32755","0.01854"
"48.79200","14.32802","0.01851"
"48.79800","14.32856","0.01850"
"48.80400","14.32904","0.01851"
"48.81000","14.32952","0.01844"
"48.81600","14.33006","0.01832"
"48.82200","14.33053","0.01814"
"48.82800","14.33101","0.01798"
"48.83400","14.33155","0.01787"
"48.84000","14.33203","0.01782"
"48.84600","14.33251","0.01782"
"48.85200","14.33299","0.01788"
"48.85800","14.33352","0.01774"
"48.86400","14.33400","0.01763"
"48.87000","14.33448","0.01766"
"48.87600","14.33502","0.01778"
"48.88200","14.33550","0.01791"
"48.88800","14.33604","0.01795"
"48.89400","14.33651","0.01782"
"48.90000","14.33699","0.01776"
"48.90600","14.33753","0.01769"
"48.91200","14.33801","0.01762"
"48.91800","14.33849","0.01754"
"48.92400","14.33896","0.01754"
"48.93000","14.33950","0.01758"
"48.93600","14.33998","0.01758"
"48.94200","14.34046","0.01765"
"48.94800","14.34100","0.01782"
"48.95400","14.34148","0.01799"
"48.96000","14.34195","0.01808"
"48.96600","14.34249","0.01812"
"48.97200","14.34297","0.01803"
"48.97800","14.34345","0.01785"
"48.98400","14.34399","0.01775"
"48.99000","14.34447","0.01782"
"48.99600","14.34494","0.01787"
"49.00200","14.34548","0.01793"
"49.00800","14.34596","0.01790"
"49.01400","14.34650","0.01788"
"49.02000","14.34698","0.01795"
"49.02600","14.34745","0.01808"
"49.03200","14.34799","0.01817"
"49.03800","14.34847","0.01819"
"49.04400","14.34901","0.01827"
"49.05000","14.34949","0.01840"
"49.05600","14.35003","0.01849"
"49.06200","14.35051","0.01862"
"49.06800","14.35104","0.01881"
"49.07400","14.35152","0.01895"
"49.08000","14.35200","0.01907"
"49.08600","14.35254","0.01919"
"49.09200","14.35302","0.01931"
"49.09800","14.35349","0.01946"
"49.10400","14.35397","0.01956"
"49.11000","14.35451","0.01960"
"49.11600","14.35505","0.01975"
"49.12200","14.35553","0.01981"
"49.12800","14.35601","0.01982"
"49.13400","14.35648","0.01992"
"49.14000","14.35702","0.02009"
"49.14600","14.35750","0.02026"
"49.15200","14.35798","0.02039"
"49.15800","14.35852","0.02050"
"49.16400","14.35900","0.02070"
"49.17000","14.35947","0.02081"
"49.17600","14.36001","0.02083"
"49.18200","14.36049","0.02092"
"49.18800","14.36103","0.02094"
"49.19400","14.36151","0.02074"
"49.20000","14.36204","0.02052"
"49.20600","14.36252","0.02043"
"49.21200","14.36306","0.02049"
"49.21800","14.36354","0.02063"
"49.22400","14.36402","0.02078"
"49.23000","14.36456","0.02096"
"49.23600","14.36503","0.02101"
"49.24200","14.36551","0.02096"
"49.24800","14.36605","0.02090"
"49.25400","14.36653","0.02085"
"49.26000","14.36707","0.02088"
"49.26600","14.36755","0.02095"
"49.27200","14.36802","0.02103"
"49.27800","14.36856","0.02111"
"49.28400","14.36904","0.02118"
"49.29000","14.36952","0.02126"
"49.29600","14.37006","0.02125"
"49.30200","14.37053","0.02114"
"49.30800","14.37101","0.02107"
"49.31400","14.37155","0.02103"
"49.32000","14.37203","0.02090"
"49.32600","14.37251","0.02088"
"49.33200","14.37304","0.02076"
"49.33800","14.37352","0.02064"
"49.34400","14.37400","0.02045"
"49.35000","14.37454","0.02029"
"49.35600","14.37502","0.02004"
"49.36200","14.37556","0.01985"
"49.36800","14.37603","0.01977"
"49.37400","14.37651","0.01971"
"49.38000","14.37699","0.01977"
"49.38600","14.37753","0.01991"
"49.39200","14.37801","0.02011"
"49.39800","14.37855","0.02019"
"49.40400","14.37902","0.02021"
"49.41000","14.37950","0.02027"
"49.41600","14.38004","0.02036"
"49.42200","14.38052","0.02048"
"49.42800","14.38100","0.02048"
"49.43400","14.38147","0.02028"
"49.44000","14.38201","0.02003"
"49.44600","14.38249","0.02001"
"49.45200","14.38297","0.02015"
"49.45800","14.38351","0.02039"
"49.46400","14.38399","0.02057"
"49.47000","14.38453","0.02054"
"49.47600","14.38500","0.02044"
"49.48200","14.38548","0.02039"
"49.48800","14.38602","0.02039"
"49.49400","14.38650","0.02034"
"49.50000","14.38698","0.02032"
"49.50600","14.38751","0.02043"
"49.51200","14.38799","0.02055"
"49.51800","14.38847","0.02069"
"49.52400","14.38901","0.02094"
"49.53000","14.38949","0.02125"
"49.53600","14.38997","0.02141"
"49.54200","14.39050","0.02153"
"49.54800","14.39098","0.02166"
"49.55400","14.39146","0.02176"
"49.56000","14.39194","0.02179"
"49.56600","14.39242","0.02183"
"49.57200","14.39296","0.02195"
"49.57800","14.39343","0.02213"
"49.58400","14.39391","0.02221"
"49.59000","14.39445","0.02234"
"49.59600","14.39493","0.02249"
"49.60200","14.39547","0.02263"
"49.60800","14.39600","0.02268"
"49.61400","14.39648","0.02269"
"49.62000","14.39702","0.02269"
"49.62600","14.39750","0.02273"
"49.63200","14.39804","0.02283"
"49.63800","14.39852","0.02288"
"49.64400","14.39905","0.02295"
"49.65000","14.39953","0.02295"
"49.65600","14.40007","0.02304"
"49.66200","14.40055","0.02320"
"49.66800","14.40103","0.02328"
"49.67400","14.40156","0.02338"
"49.68000","14.40204","0.02343"
"49.68600","14.40258","0.02342"
"49.69200","14.40306","0.02343"
"49.69800","14.40360","0.02348"
"49.70400","14.40408","0.02355"
"49.71000","14.40455","0.02363"
"49.71600","14.40509","0.02368"
"49.72200","14.40557","0.02376"
"49.72800","14.40605","0.02383"
"49.73400","14.40659","0.02377"
"49.74000","14.40707","0.02380"
"49.74600","14.40754","0.02387"
"49.75200","14.40808","0.02386"
"49.75800","14.40856","0.02381"
"49.76400","14.40910","0.02373"
"49.77000","14.40958","0.02369"
"49.77600","14.41006","0.02357"
"49.78200","14.41059","0.02346"
"49.78800","14.41107","0.02340"
"49.79400","14.41155","0.02335"
"49.80000","14.41209","0.02337"
"49.80600","14.41257","0.02350"
"49.81200","14.41304","0.02361"
"49.81800","14.41358","0.02356"
"49.82400","14.41406","0.02334"
"49.83000","14.41454","0.02318"
"49.83600","14.41508","0.02301"
"49.84200","14.41556","0.02291"
"49.84800","14.41603","0.02285"
"49.85400","14.41657","0.02279"
"49.86000","14.41705","0.02271"
"49.86600","14.41753","0.02274"
"49.87200","14.41807","0.02276"
"49.87800","14.41854","0.02270"
"49.88400","14.41902","0.02270"
"49.89000","14.41956","0.02278"
"49.89600","14.42004","0.02285"
"49.90200","14.42058","0.02283"
"49.90800","14.42106","0.02281"
"49.91400","14.42160","0.02278"
"49.92000","14.42207","0.02281"
"49.92600","14.42261","0.02295"
"49.93200","14.42309","0.02301"
"49.93800","14.42357","0.02297"
"49.94400","14.42411","0.02285"
"49.95000","14.42458","0.02275"
"49.95600","14.42506","0.02279"
"49.96200","14.42554","0.02291"
"49.96800","14.42608","0.02295"
"49.97400","14.42656","0.02300"
"49.98000","14.42704","0.02300"
"49.98600","14.42751","0.02298"
"49.99200","14.42805","0.02303"
"49.99800","14.42853","0.02306"
"50.00400","14.42901","0.02308"
"50.01000","14.42949","0.02311"
"50.01600","14.43003","0.02303"
"50.02200","14.43050","0.02294"
"50.02800","14.43104","0.02284"
"50.03400","14.43152","0.02278"
"50.04000","14.43206","0.02287"
"50.04600","14.43254","0.02299"
"50.05200","14.43301","0.02307"
"50.05800","14.43355","0.02318"
"50.06400","14.43403","0.02336"
"50.07000","14.43457","0.02350"
"50.07600","14.43505","0.02363"
"50.08200","14.43553","0.02369"
"50.08800","14.43606","0.02366"
"50.09400","14.43654","0.02366"
"50.10000","14.43702","0.02368"
"50.10600","14.43750","0.02371"
"50.11200","14.43798","0.02370"
"50.11800","14.43852","0.02362"
"50.12400","14.43899","0.02367"
"50.13000","14.43947","0.02377"
"50.13600","14.44001","0.02378"
"50.14200","14.44049","0.02384"
"50.14800","14.44103","0.02390"
"50.15400","14.44151","0.02399"
"50.16000","14.44198","0.02409"
"50.16600","14.44252","0.02419"
"50.17200","14.44300","0.02425"
"50.17800","14.44354","0.02420"
"50.18400","14.44402","0.02411"
"50.19000","14.44455","0.02406"
"50.19600","14.44509","0.02407"
"50.20200","14.44557","0.02405"
"50.20800","14.44611","0.02403"
"50.21400","14.44659","0.02409"
"50.22000","14.44707","0.02414"
"50.22600","14.44760","0.02417"
"50.23200","14.44808","0.02423"
"50.23800","14.44856","0.02427"
"50.24400","14.44910","0.02425"
"50.25000","14.44958","0.02423"
"50.25600","14.45005","0.02418"
"50.26200","14.45059","0.02415"
"50.26800","14.45107","0.02415"
"50.27400","14.45155","0.02407"
"50.28000","14.45209","0.02393"
"50.28600","14.45257","0.02384"
"50.29200","14.45304","0.02382"
"50.29800","14.45352","0.02376"
"50.30400","14.45406","0.02370"
"50.31000","14.45454","0.02371"
"50.31600","14.45508","0.02368"
"50.32200","14.45555","0.02364"
"50.32800","14.45609","0.02356"
"50.33400","14.45657","0.02348"
"50.34000","14.45711","0.02332"
"50.34600","14.45759","0.02321"
"50.35200","14.45813","0.02315"
"50.35800","14.45860","0.02305"
"50.36400","14.45908","0.02301"
"50.37000","14.45962","0.02299"
"50.37600","14.46010","0.02294"
"50.38200","14.46058","0.02290"
"50.38800","14.46106","0.02291"
"50.39400","14.46153","0.02295"
"50.40000","14.46207","0.02295"
"50.40600","14.46255","0.02297"
"50.41200","14.46309","0.02306"
"50.41800","14.46357","0.02305"
"50.42400","14.46404","0.02298"
"50.43000","14.46452","0.02295"
"50.43600","14.46506","0.02295"
"50.44200","14.46554","0.02306"
"50.44800","14.46608","0.02309"
"50.45400","14.46656","0.02309"
"50.46000","14.46703","0.02314"
"50.46600","14.46757","0.02320"
"50.47200","14.46805","0.02323"
"50.47800","14.46859","0.02321"
"50.48400","14.46907","0.02316"
"50.49000","14.46960","0.02321"
"50.49600","14.47008","0.02323"
"50.50200","14.47056","0.02326"
"50.50800","14.47110","0.02325"
"50.51400","14.47158","0.02326"
"50.52000","14.47206","0.02330"
"50.52600","14.47259","0.02347"
"50.53200","14.47307","0.02364"
"50.53800","14.47355","0.02373"
"50.54400","14.47403","0.02380"
"50.55000","14.47451","0.02385"
"50.55600","14.47505","0.02385"
"50.56200","14.47552","0.02384"
"50.56800","14.47600","0.02382"
"50.57400","14.47648","0.02378"
"50.58000","14.47702","0.02377"
"50.58600","14.47750","0.02388"
"50.59200","14.47798","0.02406"
"50.59800","14.47851","0.02427"
"50.60400","14.47899","0.02443"
"50.61000","14.47947","0.02458"
"50.61600","14.48001","0.02472"
"50.62200","14.48049","0.02487"
"50.62800","14.48102","0.02491"
"50.63400","14.48156","0.02489"
"50.64000","14.48204","0.02493"
"50.64600","14.48252","0.02508"
"50.65200","14.48306","0.02520"
"50.65800","14.48354","0.02531"
"50.66400","14.48401","0.02533"
"50.67000","14.48449","0.02531"
"50.67600","14.48503","0.02536"
"50.68200","14.48551","0.02537"
"50.68800","14.48599","0.02541"
"50.69400","14.48653","0.02546"
"50.70000","14.48700","0.02546"
"50.70600","14.48748","0.02541"
"50.71200","14.48802","0.02538"
"50.71800","14.48850","0.02529"
"50.72400","14.48898","0.02523"
"50.73000","14.48952","0.02517"
"50.73600","14.48999","0.02510"
"50.74200","14.49053","0.02505"
"50.74800","14.49101","0.02503"
"50.75400","14.49149","0.02506"
"50.76000","14.49203","0.02504"
"50.76600","14.49251","0.02507"
"50.77200","14.49304","0.02510"
"50.77800","14.49358","0.02518"
"50.78400","14.49406","0.02518"
"50.79000","14.49460","0.02517"
"50.79600","14.49508","0.02523"
"50.80200","14.49555","0.02522"
"50.80800","14.49609","0.02516"
"50.81400","14.49657","0.02513"
"50.82000","14.49705","0.02514"
"50.82600","14.49753","0.02519"
"50.83200","14.49807","0.02525"
"50.83800","14.49854","0.02534"
"50.84400","14.49902","0.02535"
"50.85000","14.49950","0.02519"
"50.85600","14.50004","0.02504"
"50.86200","14.50052","0.02494"
"50.86800","14.50105","0.02482"
"50.87400","14.50153","0.02468"
"50.88000","14.50201","0.02470"
"50.88600","14.50255","0.02474"
"50.89200","14.50303","0.02485"
"50.89800","14.50357","0.02486"
"50.90400","14.50410","0.02478"
"50.91000","14.50458","0.02482"
"50.91600","14.50512","0.02477"
"50.92200","14.50560","0.02473"
"50.92800","14.50614","0.02467"
"50.93400","14.50662","0.02457"
"50.94000","14.50709","0.02453"
"50.94600","14.50763","0.02457"
"50.95200","14.50811","0.02468"
"50.95800","14.50859","0.02481"
"50.96400","14.50907","0.02490"
"50.97000","14.50961","0.02499"
"50.97600","14.51008","0.02508"
"50.98200","14.51056","0.02514"
"50.98800","14.51104","0.02518"
"50.99400","14.51152","0.02519"
"51.00000","14.51206","0.02525"
"51.00600","14.51253","0.02534"
"51.01200","14.51301","0.02549"
"51.01800","14.51349","0.02554"
"51.02400","14.51403","0.02553"
"51.03000","14.51451","0.02555"
"51.03600","14.51505","0.02564"
"51.04200","14.51552","0.02573"
"51.04800","14.51600","0.02585"
"51.05400","14.51654","0.02596"
"51.06000","14.51702","0.02612"
"51.06600","14.51756","0.02622"
"51.07200","14.51803","0.02622"
"51.07800","14.51851","0.02630"
"51.08400","14.51899","0.02640"
"51.09000","14.51953","0.02660"
"51.09600","14.52001","0.02679"
"51.10200","14.52049","0.02690"
"51.10800","14.52097","0.02703"
"51.11400","14.52150","0.02714"
"51.12000","14.52198","0.02715"
"51.12600","14.52246","0.02721"
"51.13200","14.52294","0.02723"
"51.13800","14.52348","0.02725"
"51.14400","14.52396","0.02728"
"51.15000","14.52443","0.02730"
"51.15600","14.52497","0.02730"
"51.16200","14.52545","0.02725"
"51.16800","14.52593","0.02717"
"51.17400","14.52647","0.02714"
"51.18000","14.52694","0.02715"
"51.18600","14.52748","0.02709"
"51.19200","14.52796","0.02707"
"51.19800","14.52850","0.02716"
"51.20400","14.52898","0.02739"
"51.21000","14.52952","0.02764"
"51.21600","14.53005","0.02779"
"51.22200","14.53053","0.02786"
"51.22800","14.53101","0.02783"
"51.23400","14.53155","0.02775"
"51.24000","14.53203","0.02768"
"51.24600","14.53251","0.02766"
"51.25200","14.53304","0.02761"
"51.25800","14.53352","0.02752"
"51.26400","14.53400","0.02749"
"51.27000","14.53454","0.02742"
"51.27600","14.53502","0.02733"
"51.28200","14.53555","0.02727"
"51.28800","14.53603","0.02728"
"51.29400","14.53651","0.02726"
"51.30000","14.53705","0.02722"
"51.30600","14.53753","0.02721"
"51.31200","14.53800","0.02726"
"51.31800","14.53854","0.02732"
"51.32400","14.53902","0.02742"
"51.33000","14.53956","0.02743"
"51.33600","14.54004","0.02740"
"51.34200","14.54058","0.02742"
"51.34800","14.54105","0.02747"
"51.35400","14.54159","0.02749"
"51.36000","14.54207","0.02751"
"51.36600","14.54261","0.02745"
"51.37200","14.54309","0.02737"
"51.37800","14.54357","0.02731"
"51.38400","14.54404","0.02726"
"51.39000","14.54458","0.02721"
"51.39600","14.54506","0.02711"
"51.40200","14.54554","0.02699"
"51.40800","14.54608","0.02695"
"51.41400","14.54656","0.02691"
"51.42000","14.54703","0.02686"
"51.42600","14.54757","0.02682"
"51.43200","14.54805","0.02680"
"51.43800","14.54853","0.02687"
"51.44400","14.54907","0.02707"
"51.45000","14.54954","0.02724"
"51.45600","14.55002","0.02741"
"51.46200","14.55056","0.02756"
"51.46800","14.55104","0.02765"
"51.47400","14.55152","0.02763"
"51.48000","14.55206","0.02768"
"51.48600","14.55253","0.02783"
"51.49200","14.55301","0.02797"
"51.49800","14.55355","0.02798"
"51.50400","14.55403","0.02791"
"51.51000","14.55451","0.02788"
"51.51600","14.55504","0.02776"
"51.52200","14.55552","0.02764"
"51.52800","14.55606","0.02746"
"51.53400","14.55654","0.02733"
"51.54000","14.55702","0.02739"
"51.54600","14.55750","0.02752"
"51.55200","14.55803","0.02767"
"51.55800","14.55851","0.02788"
"51.56400","14.55899","0.02804"
"51.57000","14.55953","0.02810"
"51.57600","14.56001","0.02817"
"51.58200","14.56048","0.02806"
"51.58800","14.56102","0.02795"
"51.59400","14.56150","0.02791"
"51.60000","14.56198","0.02793"
"51.60600","14.56252","0.02812"
"51.61200","14.56300","0.02843"
"51.61800","14.56347","0.02855"
"51.62400","14.56401","0.02857"
"51.63000","14.56449","0.02858"
"51.63600","14.56497","0.02850"
"51.64200","14.56551","0.02852"
"51.64800","14.56599","0.02861"
"51.65400","14.56646","0.02858"
"51.66000","14.56700","0.02859"
"51.66600","14.56748","0.02857"
"51.67200","14.56796","0.02857"
"51.67800","14.56850","0.02861"
"51.68400","14.56898","0.02868"
"51.69000","14.56945","0.02887"
"51.69600","14.56999","0.02903"
"51.70200","14.57047","0.02904"
"51.70800","14.57095","0.02900"
"51.71400","14.57143","0.02898"
"51.72000","14.57197","0.02890"
"51.72600","14.57244","0.02883"
"51.73200","14.57292","0.02869"
"51.73800","14.57346","0.02865"
"51.74400","14.57394","0.02871"
"51.75000","14.57448","0.02875"
"51.75600","14.57495","0.02875"
"51.76200","14.57549","0.02880"
"51.76800","14.57597","0.02877"
"51.77400","14.57651","0.02876"
"51.78000","14.57699","0.02872"
"51.78600","14.57753","0.02850"
"51.79200","14.57800","0.02826"
"51.79800","14.57848","0.02802"
"51.80400","14.57902","0.02788"
"51.81000","14.57950","0.02794"
"51.81600","14.57998","0.02802"
"51.82200","14.58051","0.02810"
"51.82800","14.58099","0.02819"
"51.83400","14.58153","0.02806"
"51.84000","14.58201","0.02792"
"51.84600","14.58255","0.02786"
"51.85200","14.58303","0.02781"
"51.85800","14.58350","0.02779"
"51.86400","14.58404","0.02776"
"51.87000","14.58452","0.02770"
"51.87600","14.58500","0.02764"
"51.88200","14.58554","0.02750"
"51.88800","14.58602","0.02740"
"51.89400","14.58655","0.02748"
"51.90000","14.58703","0.02748"
"51.90600","14.58751","0.02759"
"51.91200","14.58805","0.02773"
"51.91800","14.58853","0.02778"
"51.92400","14.58907","0.02787"
"51.93000","14.58954","0.02801"
"51.93600","14.59002","0.02797"
"51.94200","14.59056","0.02786"
"51.94800","14.59104","0.02778"
"51.95400","14.59152","0.02770"
"51.96000","14.59199","0.02769"
"51.96600","14.59253","0.02760"
"51.97200","14.59301","0.02755"
"51.97800","14.59349","0.02755"
"51.98400","14.59403","0.02750"
"51.99000","14.59451","0.02753"
"51.99600","14.59498","0.02765"
"52.00200","14.59552","0.02776"
"52.00800","14.59600","0.02782"
"52.01400","14.59648","0.02788"
"52.02000","14.59702","0.02794"
"52.02600","14.59750","0.02807"
"52.03200","14.59797","0.02808"
"52.03800","14.59851","0.02806"
"52.04400","14.59899","0.02807"
"52.05000","14.59953","0.02802"
"52.05600","14.60001","0.02805"
"52.06200","14.60054","0.02822"
"52.06800","14.60102","0.02835"
"52.07400","14.60156","0.02852"
"52.08000","14.60204","0.02859"
"52.08600","14.60252","0.02861"
"52.09200","14.60306","0.02870"
"52.09800","14.60353","0.02867"
"52.10400","14.60407","0.02865"
"52.11000","14.60455","0.02874"
"52.11600","14.60503","0.02872"
"52.12200","14.60551","0.02871"
"52.12800","14.60604","0.02882"
"52.13400","14.60652","0.02886"
"52.14000","14.60700","0.02892"
"52.14600","14.60748","0.02904"
"52.15200","14.60802","0.02918"
"52.15800","14.60850","0.02933"
"52.16400","14.60903","0.02939"
"52.17000","14.60951","0.02935"
"52.17600","14.60999","0.02927"
"52.18200","14.61053","0.02913"
"52.18800","14.61101","0.02899"
"52.19400","14.61155","0.02899"
"52.20000","14.61202","0.02909"
"52.20600","14.61250","0.02920"
"52.21200","14.61304","0.02936"
"52.21800","14.61352","0.02940"
"52.22400","14.61400","0.02938"
"52.23000","14.61454","0.02932"
"52.23600","14.61501","0.02928"
"52.24200","14.61549","0.02939"
"52.24800","14.61603","0.02945"
"52.25400","14.61651","0.02948"
"52.26000","14.61699","0.02945"
"52.26600","14.61747","0.02939"
"52.27200","14.61800","0.02936"
"52.27800","14.61848","0.02937"
"52.28400","14.61896","0.02928"
"52.29000","14.61950","0.02924"
"52.29600","14.61998","0.02917"
"52.30200","14.62045","0.02918"
"52.30800","14.62099","0.02920"
"52.31400","14.62147","0.02919"
"52.32000","14.62201","0.02911"
"52.32600","14.62249","0.02910"
"52.33200","14.62303","0.02905"
"52.33800","14.62350","0.02899"
"52.34400","14.62404","0.02895"
"52.35000","14.62452","0.02888"
"52.35600","14.62506","0.02877"
"52.36200","14.62554","0.02870"
"52.36800","14.62608","0.02871"
"52.37400","14.62655","0.02880"
"52.38000","14.62703","0.02880"
"52.38600","14.62751","0.02874"
"52.39200","14.62805","0.02878"
"52.39800","14.62853","0.02875"
"52.40400","14.62900","0.02885"
"52.41000","14.62954","0.02917"
"52.41600","14.63002","0.02935"
"52.42200","14.63056","0.02937"
