"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
253.146,0.09442,253.236,0.003,0.09142,"b",0
365.616,0.29671,365.688,0,0.29929,"0",0
365.7,0.02211,365.724,0,0.04637,"0",0
