"Ptime","Pload","Vtime","Vload"
93.096,0.05945,93.198,0.03055
126.21,0.061,126.294,0.00571
211.092,0.26037,211.14,0.02499
211.152,0.04486,211.176,0.00827
276.936,0.22177,277.026,0.12901
277.074,0.13173,277.146,0.0219
479.328,0.07162,479.4,0.02903
584.364,0.19686,584.442,0.06813
584.454,0.07322,584.478,0.05097
589.206,0.07418,589.26,0.00293
589.278,0.01641,589.302,0.00205
