"Ptime","Pload","Vtime","Vload"
65.88,0.29385,65.982,0.02046
65.994,0.02603,66.018,-0.02372
106.062,0.12728,106.134,0.05768
130.566,0.1457,130.608,0.00224
130.62,0.01571,130.644,-0.01342
