End date,"12/18/2016"
Specimen label,"16CT_30"
"0.88200","0.07378","0.00027"
"0.88800","0.07426","0.00029"
"0.89400","0.07474","0.00027"
"0.90000","0.07528","0.00026"
"0.90600","0.07575","0.00027"
"0.91200","0.07623","0.00028"
"0.91800","0.07677","0.00029"
"0.92400","0.07725","0.00037"
"0.93000","0.07779","0.00040"
"0.93600","0.07826","0.00040"
"0.94200","0.07874","0.00044"
"0.94800","0.07928","0.00043"
"0.95400","0.07976","0.00045"
"0.96000","0.08030","0.00048"
"0.96600","0.08078","0.00039"
"0.97200","0.08125","0.00028"
"0.97800","0.08179","0.00015"
"0.98400","0.08227","0.00007"
"0.99000","0.08281","0.00006"
"0.99600","0.08329","0.00005"
"1.00200","0.08382","-0.00004"
"1.00800","0.08430","-0.00010"
"1.01400","0.08478","-0.00019"
"1.02000","0.08532","-0.00020"
"1.02600","0.08580","-0.00012"
"1.03200","0.08628","-0.00007"
"1.03800","0.08675","0.00001"
"1.04400","0.08729","0.00011"
"1.05000","0.08777","0.00013"
"1.05600","0.08825","0.00015"
"1.06200","0.08873","0.00022"
"1.06800","0.08927","0.00029"
"1.07400","0.08974","0.00032"
"1.08000","0.09022","0.00020"
"1.08600","0.09076","0.00006"
"1.09200","0.09124","-0.00001"
"1.09800","0.09172","-0.00016"
"1.10400","0.09226","-0.00021"
"1.11000","0.09273","-0.00009"
"1.11600","0.09321","0.00000"
"1.12200","0.09375","0.00005"
"1.12800","0.09423","0.00008"
"1.13400","0.09477","0.00011"
"1.14000","0.09524","0.00010"
"1.14600","0.09572","0.00004"
"1.15200","0.09626","0.00008"
"1.15800","0.09674","0.00019"
"1.16400","0.09722","0.00017"
"1.17000","0.09776","0.00009"
"1.17600","0.09823","0.00007"
"1.18200","0.09871","0.00009"
"1.18800","0.09925","0.00011"
"1.19400","0.09973","0.00017"
"1.20000","0.10021","0.00012"
"1.20600","0.10075","0.00006"
"1.21200","0.10122","-0.00006"
"1.21800","0.10170","-0.00013"
"1.22400","0.10218","-0.00008"
"1.23000","0.10272","0.00000"
"1.23600","0.10320","0.00009"
"1.24200","0.10373","0.00018"
"1.24800","0.10421","0.00022"
"1.25400","0.10469","0.00022"
"1.26000","0.10523","0.00025"
"1.26600","0.10571","0.00021"
"1.27200","0.10625","0.00022"
"1.27800","0.10672","0.00023"
"1.28400","0.10726","0.00014"
"1.29000","0.10774","0.00003"
"1.29600","0.10828","-0.00002"
"1.30200","0.10876","-0.00005"
"1.30800","0.10924","0.00000"
"1.31400","0.10977","0.00007"
"1.32000","0.11025","0.00017"
"1.32600","0.11079","0.00028"
"1.33200","0.11127","0.00035"
"1.33800","0.11175","0.00046"
"1.34400","0.11228","0.00057"
"1.35000","0.11276","0.00057"
"1.35600","0.11324","0.00054"
"1.36200","0.11372","0.00042"
"1.36800","0.11426","0.00024"
"1.37400","0.11474","0.00016"
"1.38000","0.11527","0.00011"
"1.38600","0.11575","0.00012"
"1.39200","0.11623","0.00017"
"1.39800","0.11677","0.00015"
"1.40400","0.11725","0.00003"
"1.41000","0.11779","-0.00009"
"1.41600","0.11826","-0.00017"
"1.42200","0.11874","-0.00022"
"1.42800","0.11928","-0.00024"
"1.43400","0.11976","-0.00032"
"1.44000","0.12024","-0.00042"
"1.44600","0.12077","-0.00051"
"1.45200","0.12125","-0.00055"
"1.45800","0.12179","-0.00043"
"1.46400","0.12227","-0.00027"
"1.47000","0.12275","-0.00022"
"1.47600","0.12329","-0.00017"
"1.48200","0.12376","-0.00013"
"1.48800","0.12424","-0.00006"
"1.49400","0.12478","0.00013"
"1.50000","0.12526","0.00030"
"1.50600","0.12574","0.00039"
"1.51200","0.12628","0.00041"
"1.51800","0.12675","0.00032"
"1.52400","0.12729","0.00024"
"1.53000","0.12777","0.00018"
"1.53600","0.12831","0.00021"
"1.54200","0.12879","0.00034"
"1.54800","0.12926","0.00045"
"1.55400","0.12974","0.00051"
"1.56000","0.13028","0.00054"
"1.56600","0.13076","0.00044"
"1.57200","0.13124","0.00032"
"1.57800","0.13178","0.00027"
"1.58400","0.13225","0.00022"
"1.59000","0.13273","0.00018"
"1.59600","0.13327","0.00010"
"1.60200","0.13375","0.00005"
"1.60800","0.13423","0.00010"
"1.61400","0.13477","0.00014"
"1.62000","0.13524","0.00019"
"1.62600","0.13572","0.00022"
"1.63200","0.13626","0.00023"
"1.63800","0.13674","0.00022"
"1.64400","0.13722","0.00023"
"1.65000","0.13776","0.00025"
"1.65600","0.13823","0.00028"
"1.66200","0.13877","0.00024"
"1.66800","0.13925","0.00016"
"1.67400","0.13973","0.00006"
"1.68000","0.14021","-0.00015"
"1.68600","0.14074","-0.00028"
"1.69200","0.14122","-0.00027"
"1.69800","0.14170","-0.00027"
"1.70400","0.14218","-0.00023"
"1.71000","0.14272","-0.00014"
"1.71600","0.14320","-0.00002"
"1.72200","0.14367","0.00006"
"1.72800","0.14421","0.00007"
"1.73400","0.14469","0.00009"
"1.74000","0.14517","0.00015"
"1.74600","0.14571","0.00020"
"1.75200","0.14619","0.00021"
"1.75800","0.14666","0.00025"
"1.76400","0.14720","0.00020"
"1.77000","0.14768","0.00011"
"1.77600","0.14816","0.00009"
"1.78200","0.14870","0.00009"
"1.78800","0.14917","0.00005"
"1.79400","0.14971","-0.00002"
"1.80000","0.15019","-0.00004"
"1.80600","0.15073","-0.00002"
"1.81200","0.15127","0.00004"
"1.81800","0.15175","0.00012"
"1.82400","0.15222","0.00023"
"1.83000","0.15276","0.00032"
"1.83600","0.15324","0.00029"
"1.84200","0.15372","0.00028"
"1.84800","0.15420","0.00025"
"1.85400","0.15474","0.00022"
"1.86000","0.15521","0.00027"
"1.86600","0.15569","0.00021"
"1.87200","0.15623","0.00010"
"1.87800","0.15671","-0.00005"
"1.88400","0.15725","-0.00008"
"1.89000","0.15772","-0.00003"
"1.89600","0.15820","0.00001"
"1.90200","0.15874","0.00006"
"1.90800","0.15922","0.00011"
"1.91400","0.15976","0.00011"
"1.92000","0.16024","0.00008"
"1.92600","0.16077","0.00004"
"1.93200","0.16125","0.00000"
"1.93800","0.16173","0.00007"
"1.94400","0.16227","0.00017"
"1.95000","0.16281","0.00009"
"1.95600","0.16329","-0.00002"
"1.96200","0.16376","-0.00003"
"1.96800","0.16430","-0.00004"
"1.97400","0.16478","-0.00003"
"1.98000","0.16526","-0.00011"
"1.98600","0.16574","-0.00021"
"1.99200","0.16621","-0.00022"
"1.99800","0.16675","-0.00026"
"2.00400","0.16723","-0.00022"
"2.01000","0.16771","-0.00006"
"2.01600","0.16819","0.00010"
"2.02200","0.16873","0.00022"
"2.02800","0.16920","0.00024"
"2.03400","0.16968","0.00019"
"2.04000","0.17022","0.00015"
"2.04600","0.17070","0.00013"
"2.05200","0.17124","0.00017"
"2.05800","0.17172","0.00031"
"2.06400","0.17225","0.00049"
"2.07000","0.17273","0.00053"
"2.07600","0.17321","0.00055"
"2.08200","0.17375","0.00049"
"2.08800","0.17429","0.00050"
"2.09400","0.17476","0.00054"
"2.10000","0.17530","0.00057"
"2.10600","0.17578","0.00055"
"2.11200","0.17632","0.00048"
"2.11800","0.17680","0.00039"
"2.12400","0.17728","0.00032"
"2.13000","0.17781","0.00017"
"2.13600","0.17829","0.00003"
"2.14200","0.17877","-0.00001"
"2.14800","0.17925","-0.00012"
"2.15400","0.17973","-0.00027"
"2.16000","0.18027","-0.00025"
"2.16600","0.18074","-0.00014"
"2.17200","0.18122","-0.00002"
"2.17800","0.18170","0.00012"
"2.18400","0.18224","0.00009"
"2.19000","0.18272","-0.00003"
"2.19600","0.18325","-0.00010"
"2.20200","0.18373","-0.00016"
"2.20800","0.18421","-0.00012"
"2.21400","0.18475","-0.00007"
"2.22000","0.18523","-0.00008"
"2.22600","0.18571","-0.00004"
"2.23200","0.18624","-0.00005"
"2.23800","0.18672","-0.00001"
"2.24400","0.18720","0.00017"
"2.25000","0.18774","0.00043"
"2.25600","0.18822","0.00070"
"2.26200","0.18870","0.00075"
"2.26800","0.18923","0.00062"
"2.27400","0.18971","0.00053"
"2.28000","0.19019","0.00039"
"2.28600","0.19067","0.00019"
"2.29200","0.19121","0.00020"
"2.29800","0.19169","0.00029"
"2.30400","0.19216","0.00029"
"2.31000","0.19264","0.00020"
"2.31600","0.19318","0.00011"
"2.32200","0.19366","0.00006"
"2.32800","0.19414","0.00008"
"2.33400","0.19467","0.00017"
"2.34000","0.19515","0.00037"
"2.34600","0.19563","0.00049"
"2.35200","0.19617","0.00053"
"2.35800","0.19671","0.00065"
"2.36400","0.19719","0.00070"
"2.37000","0.19772","0.00067"
"2.37600","0.19820","0.00060"
"2.38200","0.19874","0.00047"
"2.38800","0.19928","0.00041"
"2.39400","0.19976","0.00043"
"2.40000","0.20024","0.00043"
"2.40600","0.20077","0.00045"
"2.41200","0.20125","0.00046"
"2.41800","0.20179","0.00041"
"2.42400","0.20227","0.00038"
"2.43000","0.20275","0.00026"
"2.43600","0.20328","0.00010"
"2.44200","0.20376","-0.00007"
"2.44800","0.20424","-0.00019"
"2.45400","0.20478","-0.00023"
"2.46000","0.20526","-0.00023"
"2.46600","0.20574","-0.00025"
"2.47200","0.20627","-0.00019"
"2.47800","0.20675","-0.00010"
"2.48400","0.20723","0.00001"
"2.49000","0.20777","0.00020"
"2.49600","0.20825","0.00034"
"2.50200","0.20879","0.00034"
"2.50800","0.20926","0.00030"
"2.51400","0.20974","0.00018"
"2.52000","0.21028","0.00015"
"2.52600","0.21076","0.00015"
"2.53200","0.21130","0.00014"
"2.53800","0.21177","0.00013"
"2.54400","0.21225","0.00017"
"2.55000","0.21279","0.00018"
"2.55600","0.21327","0.00023"
"2.56200","0.21375","0.00022"
"2.56800","0.21429","0.00014"
"2.57400","0.21476","0.00008"
"2.58000","0.21524","-0.00010"
"2.58600","0.21572","-0.00021"
"2.59200","0.21626","-0.00023"
"2.59800","0.21674","-0.00021"
"2.60400","0.21722","-0.00013"
"2.61000","0.21775","0.00005"
"2.61600","0.21823","0.00017"
"2.62200","0.21871","0.00011"
"2.62800","0.21925","0.00004"
"2.63400","0.21973","0.00001"
"2.64000","0.22026","0.00012"
"2.64600","0.22074","0.00020"
"2.65200","0.22122","0.00026"
"2.65800","0.22176","0.00034"
"2.66400","0.22224","0.00038"
"2.67000","0.22278","0.00030"
"2.67600","0.22325","0.00021"
"2.68200","0.22379","0.00016"
"2.68800","0.22427","0.00011"
"2.69400","0.22475","0.00003"
"2.70000","0.22529","-0.00007"
"2.70600","0.22577","-0.00016"
"2.71200","0.22624","-0.00020"
"2.71800","0.22672","-0.00015"
"2.72400","0.22720","0.00002"
"2.73000","0.22774","0.00019"
"2.73600","0.22822","0.00025"
"2.74200","0.22869","0.00026"
"2.74800","0.22923","0.00022"
"2.75400","0.22971","0.00018"
"2.76000","0.23019","0.00020"
"2.76600","0.23073","0.00026"
"2.77200","0.23121","0.00029"
"2.77800","0.23168","0.00025"
"2.78400","0.23222","0.00017"
"2.79000","0.23270","0.00015"
"2.79600","0.23324","0.00013"
"2.80200","0.23372","0.00010"
"2.80800","0.23426","0.00016"
"2.81400","0.23473","0.00014"
"2.82000","0.23527","0.00007"
"2.82600","0.23575","-0.00002"
"2.83200","0.23623","-0.00012"
"2.83800","0.23677","-0.00006"
"2.84400","0.23724","0.00004"
"2.85000","0.23772","0.00001"
"2.85600","0.23820","0.00002"
"2.86200","0.23874","-0.00005"
"2.86800","0.23922","-0.00012"
"2.87400","0.23970","-0.00004"
"2.88000","0.24017","0.00003"
"2.88600","0.24071","0.00013"
"2.89200","0.24119","0.00023"
"2.89800","0.24167","0.00028"
"2.90400","0.24221","0.00029"
"2.91000","0.24269","0.00023"
"2.91600","0.24316","0.00022"
"2.92200","0.24370","0.00021"
"2.92800","0.24418","0.00016"
"2.93400","0.24472","0.00010"
"2.94000","0.24526","0.00007"
"2.94600","0.24573","0.00004"
"2.95200","0.24621","0.00005"
"2.95800","0.24675","0.00018"
"2.96400","0.24723","0.00030"
"2.97000","0.24777","0.00037"
"2.97600","0.24825","0.00029"
"2.98200","0.24872","0.00014"
"2.98800","0.24926","0.00013"
"2.99400","0.24974","0.00020"
"3.00000","0.25022","0.00027"
"3.00600","0.25070","0.00030"
"3.01200","0.25124","0.00030"
"3.01800","0.25171","0.00023"
"3.02400","0.25225","0.00020"
"3.03000","0.25273","0.00016"
"3.03600","0.25321","0.00014"
"3.04200","0.25375","0.00023"
"3.04800","0.25423","0.00027"
"3.05400","0.25470","0.00031"
"3.06000","0.25524","0.00039"
"3.06600","0.25572","0.00040"
"3.07200","0.25620","0.00039"
"3.07800","0.25674","0.00031"
"3.08400","0.25727","0.00019"
"3.09000","0.25775","0.00009"
"3.09600","0.25829","0.00002"
"3.10200","0.25877","-0.00001"
"3.10800","0.25931","0.00006"
"3.11400","0.25979","0.00011"
"3.12000","0.26026","0.00026"
"3.12600","0.26080","0.00047"
"3.13200","0.26128","0.00057"
"3.13800","0.26176","0.00054"
"3.14400","0.26224","0.00055"
"3.15000","0.26278","0.00055"
"3.15600","0.26325","0.00057"
"3.16200","0.26373","0.00051"
"3.16800","0.26427","0.00033"
"3.17400","0.26475","0.00016"
"3.18000","0.26523","0.00005"
"3.18600","0.26576","-0.00006"
"3.19200","0.26624","-0.00005"
"3.19800","0.26672","-0.00005"
"3.20400","0.26720","-0.00005"
"3.21000","0.26774","-0.00006"
"3.21600","0.26822","-0.00009"
"3.22200","0.26875","-0.00011"
"3.22800","0.26923","-0.00008"
"3.23400","0.26977","-0.00003"
"3.24000","0.27025","0.00019"
"3.24600","0.27079","0.00031"
"3.25200","0.27127","0.00031"
"3.25800","0.27174","0.00037"
"3.26400","0.27228","0.00039"
"3.27000","0.27276","0.00043"
"3.27600","0.27324","0.00055"
"3.28200","0.27372","0.00060"
"3.28800","0.27419","0.00059"
"3.29400","0.27473","0.00060"
"3.30000","0.27521","0.00054"
"3.30600","0.27569","0.00051"
"3.31200","0.27623","0.00050"
"3.31800","0.27671","0.00041"
"3.32400","0.27718","0.00044"
"3.33000","0.27772","0.00038"
"3.33600","0.27820","0.00023"
"3.34200","0.27868","0.00022"
"3.34800","0.27922","0.00028"
"3.35400","0.27970","0.00033"
"3.36000","0.28017","0.00039"
"3.36600","0.28071","0.00032"
"3.37200","0.28119","0.00014"
"3.37800","0.28167","-0.00008"
"3.38400","0.28221","-0.00028"
"3.39000","0.28268","-0.00034"
"3.39600","0.28322","-0.00025"
"3.40200","0.28370","-0.00019"
"3.40800","0.28418","-0.00010"
"3.41400","0.28472","-0.00002"
"3.42000","0.28520","-0.00003"
"3.42600","0.28567","0.00000"
"3.43200","0.28621","0.00014"
"3.43800","0.28669","0.00025"
"3.44400","0.28717","0.00034"
"3.45000","0.28771","0.00030"
"3.45600","0.28819","0.00033"
"3.46200","0.28866","0.00031"
"3.46800","0.28920","0.00032"
"3.47400","0.28968","0.00033"
"3.48000","0.29022","0.00037"
"3.48600","0.29070","0.00029"
"3.49200","0.29123","0.00016"
"3.49800","0.29171","0.00009"
"3.50400","0.29219","0.00019"
"3.51000","0.29273","0.00033"
"3.51600","0.29321","0.00038"
"3.52200","0.29375","0.00040"
"3.52800","0.29422","0.00033"
"3.53400","0.29476","0.00019"
"3.54000","0.29524","0.00011"
"3.54600","0.29578","0.00011"
"3.55200","0.29626","0.00017"
"3.55800","0.29680","0.00024"
"3.56400","0.29727","0.00019"
"3.57000","0.29775","0.00010"
"3.57600","0.29823","0.00010"
"3.58200","0.29871","0.00013"
"3.58800","0.29925","0.00027"
"3.59400","0.29972","0.00042"
"3.60000","0.30020","0.00041"
"3.60600","0.30074","0.00036"
"3.61200","0.30122","0.00025"
"3.61800","0.30170","0.00015"
"3.62400","0.30224","0.00017"
"3.63000","0.30271","0.00028"
"3.63600","0.30319","0.00031"
"3.64200","0.30373","0.00024"
"3.64800","0.30421","0.00012"
"3.65400","0.30469","0.00016"
"3.66000","0.30523","0.00028"
"3.66600","0.30570","0.00041"
"3.67200","0.30624","0.00053"
"3.67800","0.30672","0.00054"
"3.68400","0.30726","0.00044"
"3.69000","0.30774","0.00036"
"3.69600","0.30822","0.00029"
"3.70200","0.30875","0.00022"
"3.70800","0.30923","0.00025"
"3.71400","0.30971","0.00028"
"3.72000","0.31019","0.00029"
"3.72600","0.31073","0.00032"
"3.73200","0.31120","0.00028"
"3.73800","0.31174","0.00024"
"3.74400","0.31222","0.00024"
"3.75000","0.31270","0.00026"
"3.75600","0.31324","0.00031"
"3.76200","0.31372","0.00025"
"3.76800","0.31419","0.00008"
"3.77400","0.31467","-0.00001"
"3.78000","0.31521","-0.00002"
"3.78600","0.31569","0.00004"
"3.79200","0.31623","0.00016"
"3.79800","0.31671","0.00020"
"3.80400","0.31718","0.00020"
"3.81000","0.31772","0.00023"
"3.81600","0.31820","0.00019"
"3.82200","0.31874","0.00013"
"3.82800","0.31922","0.00010"
"3.83400","0.31969","0.00005"
"3.84000","0.32017","0.00015"
"3.84600","0.32071","0.00021"
"3.85200","0.32119","0.00028"
"3.85800","0.32167","0.00042"
"3.86400","0.32215","0.00050"
"3.87000","0.32268","0.00044"
"3.87600","0.32316","0.00030"
"3.88200","0.32364","0.00017"
"3.88800","0.32418","0.00009"
"3.89400","0.32466","-0.00001"
"3.90000","0.32514","-0.00008"
"3.90600","0.32567","-0.00007"
"3.91200","0.32615","-0.00007"
"3.91800","0.32663","-0.00010"
"3.92400","0.32717","-0.00016"
"3.93000","0.32765","-0.00025"
"3.93600","0.32812","-0.00026"
"3.94200","0.32866","-0.00013"
"3.94800","0.32914","0.00002"
"3.95400","0.32968","0.00010"
"3.96000","0.33022","0.00010"
"3.96600","0.33070","0.00016"
"3.97200","0.33123","0.00029"
"3.97800","0.33171","0.00036"
"3.98400","0.33225","0.00040"
"3.99000","0.33273","0.00052"
"3.99600","0.33321","0.00060"
"4.00200","0.33375","0.00064"
"4.00800","0.33422","0.00067"
"4.01400","0.33470","0.00056"
"4.02000","0.33524","0.00045"
"4.02600","0.33572","0.00041"
"4.03200","0.33620","0.00039"
"4.03800","0.33673","0.00038"
"4.04400","0.33721","0.00044"
"4.05000","0.33769","0.00044"
"4.05600","0.33823","0.00045"
"4.06200","0.33871","0.00043"
"4.06800","0.33919","0.00034"
"4.07400","0.33972","0.00031"
"4.08000","0.34020","0.00021"
"4.08600","0.34074","0.00008"
"4.09200","0.34122","0.00009"
"4.09800","0.34176","0.00014"
"4.10400","0.34224","0.00017"
"4.11000","0.34277","0.00016"
"4.11600","0.34325","0.00005"
"4.12200","0.34379","0.00005"
"4.12800","0.34427","0.00012"
"4.13400","0.34475","0.00009"
"4.14000","0.34522","0.00005"
"4.14600","0.34570","0.00005"
"4.15200","0.34618","-0.00006"
"4.15800","0.34672","-0.00018"
"4.16400","0.34720","-0.00027"
"4.17000","0.34768","-0.00025"
"4.17600","0.34821","-0.00016"
"4.18200","0.34869","0.00003"
"4.18800","0.34923","0.00026"
"4.19400","0.34971","0.00044"
"4.20000","0.35019","0.00038"
"4.20600","0.35073","0.00035"
"4.21200","0.35120","0.00036"
"4.21800","0.35174","0.00031"
"4.22400","0.35222","0.00023"
"4.23000","0.35276","0.00014"
"4.23600","0.35324","-0.00002"
"4.24200","0.35377","-0.00014"
"4.24800","0.35425","-0.00023"
"4.25400","0.35473","-0.00018"
"4.26000","0.35527","-0.00004"
"4.26600","0.35575","0.00002"
"4.27200","0.35623","0.00003"
"4.27800","0.35676","0.00000"
"4.28400","0.35724","0.00004"
"4.29000","0.35772","0.00020"
"4.29600","0.35820","0.00028"
"4.30200","0.35874","0.00029"
"4.30800","0.35922","0.00030"
"4.31400","0.35969","0.00026"
"4.32000","0.36017","0.00022"
"4.32600","0.36065","0.00022"
"4.33200","0.36119","0.00021"
"4.33800","0.36167","0.00019"
"4.34400","0.36215","0.00012"
"4.35000","0.36268","0.00004"
"4.35600","0.36316","0.00001"
"4.36200","0.36364","0.00005"
"4.36800","0.36418","0.00012"
"4.37400","0.36472","0.00021"
"4.38000","0.36519","0.00023"
"4.38600","0.36573","0.00013"
"4.39200","0.36621","0.00006"
"4.39800","0.36669","-0.00002"
"4.40400","0.36723","-0.00007"
"4.41000","0.36771","-0.00008"
"4.41600","0.36824","-0.00011"
"4.42200","0.36872","-0.00014"
"4.42800","0.36920","-0.00009"
"4.43400","0.36968","-0.00001"
"4.44000","0.37022","0.00007"
"4.44600","0.37070","0.00018"
"4.45200","0.37117","0.00033"
"4.45800","0.37171","0.00051"
"4.46400","0.37219","0.00062"
"4.47000","0.37267","0.00059"
"4.47600","0.37315","0.00043"
"4.48200","0.37368","0.00025"
"4.48800","0.37416","0.00019"
"4.49400","0.37464","0.00022"
"4.50000","0.37518","0.00019"
"4.50600","0.37566","0.00014"
"4.51200","0.37620","0.00006"
"4.51800","0.37667","-0.00001"
"4.52400","0.37721","-0.00004"
"4.53000","0.37769","-0.00003"
"4.53600","0.37823","-0.00004"
"4.54200","0.37871","-0.00002"
"4.54800","0.37919","-0.00002"
"4.55400","0.37972","0.00005"
"4.56000","0.38020","0.00022"
"4.56600","0.38068","0.00029"
"4.57200","0.38122","0.00033"
"4.57800","0.38170","0.00032"
"4.58400","0.38223","0.00023"
"4.59000","0.38271","0.00023"
"4.59600","0.38325","0.00021"
"4.60200","0.38373","0.00013"
"4.60800","0.38427","0.00014"
"4.61400","0.38475","0.00009"
"4.62000","0.38522","0.00001"
"4.62600","0.38570","-0.00005"
"4.63200","0.38624","-0.00005"
"4.63800","0.38672","-0.00004"
"4.64400","0.38720","-0.00001"
"4.65000","0.38774","-0.00001"
"4.65600","0.38821","0.00005"
"4.66200","0.38875","0.00008"
"4.66800","0.38923","0.00007"
"4.67400","0.38971","0.00009"
"4.68000","0.39025","0.00016"
"4.68600","0.39072","0.00020"
"4.69200","0.39120","0.00019"
"4.69800","0.39174","0.00007"
"4.70400","0.39222","-0.00004"
"4.71000","0.39270","-0.00015"
"4.71600","0.39324","-0.00028"
"4.72200","0.39371","-0.00029"
"4.72800","0.39425","-0.00020"
"4.73400","0.39473","-0.00009"
"4.74000","0.39527","-0.00003"
"4.74600","0.39575","-0.00009"
"4.75200","0.39623","-0.00014"
"4.75800","0.39676","-0.00009"
"4.76400","0.39724","-0.00010"
"4.77000","0.39778","-0.00013"
"4.77600","0.39826","-0.00012"
"4.78200","0.39874","-0.00018"
"4.78800","0.39927","-0.00020"
"4.79400","0.39975","-0.00020"
"4.80000","0.40023","-0.00022"
"4.80600","0.40077","-0.00021"
"4.81200","0.40125","-0.00019"
"4.81800","0.40173","-0.00025"
"4.82400","0.40226","-0.00023"
