End date,"12/18/2016"
Specimen label,"16CT_28"
"1.34400","0.11222","0.00070"
"1.35000","0.11276","0.00083"
"1.35600","0.11324","0.00104"
"1.36200","0.11372","0.00109"
"1.36800","0.11426","0.00110"
"1.37400","0.11474","0.00113"
"1.38000","0.11521","0.00114"
"1.38600","0.11569","0.00112"
"1.39200","0.11623","0.00097"
"1.39800","0.11671","0.00079"
"1.40400","0.11725","0.00066"
"1.41000","0.11773","0.00050"
"1.41600","0.11820","0.00034"
"1.42200","0.11874","0.00025"
"1.42800","0.11922","0.00023"
"1.43400","0.11976","0.00016"
"1.44000","0.12024","0.00013"
"1.44600","0.12077","0.00019"
"1.45200","0.12125","0.00031"
"1.45800","0.12173","0.00039"
"1.46400","0.12221","0.00044"
"1.47000","0.12269","0.00040"
"1.47600","0.12317","0.00030"
"1.48200","0.12370","0.00026"
"1.48800","0.12418","0.00037"
"1.49400","0.12466","0.00051"
"1.50000","0.12520","0.00053"
"1.50600","0.12568","0.00059"
"1.51200","0.12622","0.00058"
"1.51800","0.12669","0.00050"
"1.52400","0.12717","0.00054"
"1.53000","0.12771","0.00063"
"1.53600","0.12819","0.00068"
"1.54200","0.12867","0.00071"
"1.54800","0.12921","0.00071"
"1.55400","0.12968","0.00073"
"1.56000","0.13016","0.00073"
"1.56600","0.13070","0.00079"
"1.57200","0.13118","0.00084"
"1.57800","0.13172","0.00081"
"1.58400","0.13219","0.00072"
"1.59000","0.13267","0.00059"
"1.59600","0.13321","0.00046"
"1.60200","0.13369","0.00034"
"1.60800","0.13417","0.00033"
"1.61400","0.13471","0.00038"
"1.62000","0.13518","0.00041"
"1.62600","0.13566","0.00035"
"1.63200","0.13614","0.00032"
"1.63800","0.13668","0.00031"
"1.64400","0.13716","0.00025"
"1.65000","0.13770","0.00027"
"1.65600","0.13817","0.00033"
"1.66200","0.13871","0.00039"
"1.66800","0.13919","0.00047"
"1.67400","0.13967","0.00056"
"1.68000","0.14021","0.00064"
"1.68600","0.14068","0.00073"
"1.69200","0.14122","0.00088"
"1.69800","0.14170","0.00099"
"1.70400","0.14224","0.00102"
"1.71000","0.14272","0.00097"
"1.71600","0.14320","0.00097"
"1.72200","0.14373","0.00097"
"1.72800","0.14427","0.00087"
"1.73400","0.14475","0.00078"
"1.74000","0.14523","0.00078"
"1.74600","0.14577","0.00076"
"1.75200","0.14625","0.00067"
"1.75800","0.14672","0.00067"
"1.76400","0.14720","0.00075"
"1.77000","0.14774","0.00087"
"1.77600","0.14822","0.00097"
"1.78200","0.14870","0.00106"
"1.78800","0.14917","0.00112"
"1.79400","0.14971","0.00106"
"1.80000","0.15019","0.00097"
"1.80600","0.15067","0.00093"
"1.81200","0.15121","0.00095"
"1.81800","0.15169","0.00093"
"1.82400","0.15216","0.00086"
"1.83000","0.15270","0.00082"
"1.83600","0.15318","0.00079"
"1.84200","0.15372","0.00077"
"1.84800","0.15420","0.00086"
"1.85400","0.15474","0.00105"
"1.86000","0.15521","0.00120"
"1.86600","0.15569","0.00126"
"1.87200","0.15623","0.00127"
"1.87800","0.15671","0.00111"
"1.88400","0.15725","0.00079"
"1.89000","0.15772","0.00064"
"1.89600","0.15820","0.00062"
"1.90200","0.15874","0.00062"
"1.90800","0.15922","0.00061"
"1.91400","0.15970","0.00065"
"1.92000","0.16024","0.00077"
"1.92600","0.16071","0.00093"
"1.93200","0.16119","0.00098"
"1.93800","0.16173","0.00101"
"1.94400","0.16221","0.00100"
"1.95000","0.16269","0.00097"
"1.95600","0.16317","0.00099"
"1.96200","0.16370","0.00097"
"1.96800","0.16418","0.00092"
"1.97400","0.16466","0.00091"
"1.98000","0.16520","0.00087"
"1.98600","0.16568","0.00075"
"1.99200","0.16621","0.00062"
"1.99800","0.16669","0.00057"
"2.00400","0.16723","0.00060"
"2.01000","0.16771","0.00064"
"2.01600","0.16819","0.00069"
"2.02200","0.16873","0.00074"
"2.02800","0.16920","0.00071"
"2.03400","0.16968","0.00070"
"2.04000","0.17016","0.00068"
"2.04600","0.17064","0.00070"
"2.05200","0.17118","0.00074"
"2.05800","0.17166","0.00075"
"2.06400","0.17213","0.00069"
"2.07000","0.17267","0.00063"
"2.07600","0.17315","0.00061"
"2.08200","0.17363","0.00064"
"2.08800","0.17417","0.00075"
"2.09400","0.17465","0.00093"
"2.10000","0.17512","0.00103"
"2.10600","0.17566","0.00104"
"2.11200","0.17614","0.00096"
"2.11800","0.17662","0.00098"
"2.12400","0.17716","0.00104"
"2.13000","0.17763","0.00109"
"2.13600","0.17817","0.00121"
"2.14200","0.17865","0.00128"
"2.14800","0.17919","0.00124"
"2.15400","0.17967","0.00112"
"2.16000","0.18021","0.00098"
"2.16600","0.18068","0.00087"
"2.17200","0.18122","0.00082"
"2.17800","0.18170","0.00086"
"2.18400","0.18218","0.00091"
"2.19000","0.18272","0.00099"
"2.19600","0.18320","0.00100"
"2.20200","0.18367","0.00104"
"2.20800","0.18415","0.00121"
"2.21400","0.18469","0.00132"
"2.22000","0.18517","0.00130"
"2.22600","0.18571","0.00116"
"2.23200","0.18618","0.00099"
"2.23800","0.18666","0.00086"
"2.24400","0.18720","0.00077"
"2.25000","0.18768","0.00070"
"2.25600","0.18816","0.00064"
"2.26200","0.18870","0.00060"
"2.26800","0.18917","0.00063"
"2.27400","0.18971","0.00069"
"2.28000","0.19019","0.00074"
"2.28600","0.19073","0.00078"
"2.29200","0.19121","0.00078"
"2.29800","0.19175","0.00077"
"2.30400","0.19222","0.00081"
"2.31000","0.19270","0.00087"
"2.31600","0.19324","0.00101"
"2.32200","0.19372","0.00117"
"2.32800","0.19420","0.00125"
"2.33400","0.19467","0.00131"
"2.34000","0.19515","0.00127"
"2.34600","0.19569","0.00116"
"2.35200","0.19617","0.00109"
"2.35800","0.19665","0.00111"
"2.36400","0.19719","0.00111"
"2.37000","0.19766","0.00108"
"2.37600","0.19814","0.00097"
"2.38200","0.19868","0.00085"
"2.38800","0.19916","0.00081"
"2.39400","0.19970","0.00077"
"2.40000","0.20018","0.00069"
"2.40600","0.20071","0.00073"
"2.41200","0.20119","0.00081"
"2.41800","0.20173","0.00084"
"2.42400","0.20221","0.00085"
"2.43000","0.20275","0.00093"
"2.43600","0.20322","0.00095"
"2.44200","0.20370","0.00089"
"2.44800","0.20424","0.00083"
"2.45400","0.20472","0.00089"
"2.46000","0.20520","0.00096"
"2.46600","0.20574","0.00093"
"2.47200","0.20621","0.00085"
"2.47800","0.20669","0.00078"
"2.48400","0.20717","0.00066"
"2.49000","0.20771","0.00057"
"2.49600","0.20819","0.00053"
"2.50200","0.20867","0.00052"
"2.50800","0.20914","0.00051"
"2.51400","0.20968","0.00060"
"2.52000","0.21016","0.00077"
"2.52600","0.21064","0.00091"
"2.53200","0.21118","0.00099"
"2.53800","0.21165","0.00108"
"2.54400","0.21213","0.00118"
"2.55000","0.21267","0.00120"
"2.55600","0.21315","0.00125"
"2.56200","0.21369","0.00123"
"2.56800","0.21417","0.00126"
"2.57400","0.21470","0.00128"
"2.58000","0.21518","0.00120"
"2.58600","0.21572","0.00115"
"2.59200","0.21620","0.00110"
"2.59800","0.21668","0.00102"
"2.60400","0.21722","0.00100"
"2.61000","0.21769","0.00101"
"2.61600","0.21817","0.00106"
"2.62200","0.21871","0.00106"
"2.62800","0.21919","0.00103"
"2.63400","0.21973","0.00106"
"2.64000","0.22020","0.00112"
"2.64600","0.22068","0.00115"
"2.65200","0.22116","0.00119"
"2.65800","0.22164","0.00117"
"2.66400","0.22218","0.00112"
"2.67000","0.22266","0.00104"
"2.67600","0.22313","0.00096"
"2.68200","0.22367","0.00087"
"2.68800","0.22415","0.00082"
"2.69400","0.22469","0.00082"
"2.70000","0.22517","0.00078"
"2.70600","0.22571","0.00082"
"2.71200","0.22618","0.00086"
"2.71800","0.22666","0.00091"
"2.72400","0.22720","0.00092"
"2.73000","0.22768","0.00091"
"2.73600","0.22816","0.00097"
"2.74200","0.22869","0.00096"
"2.74800","0.22917","0.00097"
"2.75400","0.22965","0.00105"
"2.76000","0.23019","0.00109"
"2.76600","0.23067","0.00109"
"2.77200","0.23121","0.00112"
"2.77800","0.23168","0.00107"
"2.78400","0.23222","0.00101"
"2.79000","0.23270","0.00100"
"2.79600","0.23324","0.00102"
"2.80200","0.23372","0.00103"
"2.80800","0.23420","0.00100"
"2.81400","0.23473","0.00105"
"2.82000","0.23521","0.00113"
"2.82600","0.23569","0.00113"
"2.83200","0.23623","0.00101"
"2.83800","0.23671","0.00099"
"2.84400","0.23719","0.00105"
"2.85000","0.23772","0.00111"
"2.85600","0.23820","0.00121"
"2.86200","0.23868","0.00122"
"2.86800","0.23922","0.00111"
"2.87400","0.23970","0.00098"
"2.88000","0.24017","0.00093"
"2.88600","0.24071","0.00092"
"2.89200","0.24119","0.00083"
"2.89800","0.24173","0.00074"
"2.90400","0.24221","0.00072"
"2.91000","0.24269","0.00078"
"2.91600","0.24322","0.00079"
"2.92200","0.24370","0.00079"
"2.92800","0.24424","0.00080"
"2.93400","0.24472","0.00079"
"2.94000","0.24526","0.00080"
"2.94600","0.24573","0.00085"
"2.95200","0.24621","0.00082"
"2.95800","0.24675","0.00081"
"2.96400","0.24723","0.00082"
"2.97000","0.24771","0.00081"
"2.97600","0.24825","0.00081"
"2.98200","0.24872","0.00078"
"2.98800","0.24926","0.00078"
"2.99400","0.24974","0.00082"
"3.00000","0.25022","0.00079"
"3.00600","0.25076","0.00077"
"3.01200","0.25124","0.00077"
"3.01800","0.25171","0.00069"
"3.02400","0.25225","0.00060"
"3.03000","0.25273","0.00058"
"3.03600","0.25321","0.00077"
"3.04200","0.25375","0.00099"
"3.04800","0.25423","0.00114"
"3.05400","0.25470","0.00126"
"3.06000","0.25524","0.00125"
"3.06600","0.25572","0.00117"
"3.07200","0.25620","0.00100"
"3.07800","0.25674","0.00083"
"3.08400","0.25721","0.00066"
"3.09000","0.25769","0.00060"
"3.09600","0.25823","0.00054"
"3.10200","0.25871","0.00054"
"3.10800","0.25919","0.00059"
"3.11400","0.25967","0.00067"
"3.12000","0.26020","0.00075"
"3.12600","0.26068","0.00074"
"3.13200","0.26116","0.00067"
"3.13800","0.26164","0.00069"
"3.14400","0.26218","0.00080"
"3.15000","0.26266","0.00089"
"3.15600","0.26313","0.00091"
"3.16200","0.26367","0.00086"
"3.16800","0.26415","0.00081"
"3.17400","0.26463","0.00085"
"3.18000","0.26517","0.00091"
"3.18600","0.26564","0.00099"
"3.19200","0.26618","0.00108"
"3.19800","0.26666","0.00107"
"3.20400","0.26720","0.00107"
"3.21000","0.26768","0.00109"
"3.21600","0.26816","0.00104"
"3.22200","0.26869","0.00101"
"3.22800","0.26917","0.00096"
"3.23400","0.26971","0.00100"
"3.24000","0.27019","0.00103"
"3.24600","0.27067","0.00104"
"3.25200","0.27121","0.00107"
"3.25800","0.27168","0.00112"
"3.26400","0.27222","0.00111"
"3.27000","0.27270","0.00117"
"3.27600","0.27318","0.00122"
"3.28200","0.27372","0.00119"
"3.28800","0.27419","0.00115"
"3.29400","0.27473","0.00112"
"3.30000","0.27521","0.00109"
"3.30600","0.27569","0.00106"
"3.31200","0.27623","0.00106"
"3.31800","0.27671","0.00096"
"3.32400","0.27724","0.00080"
"3.33000","0.27772","0.00067"
"3.33600","0.27826","0.00060"
"3.34200","0.27874","0.00059"
"3.34800","0.27922","0.00065"
"3.35400","0.27976","0.00080"
"3.36000","0.28023","0.00092"
"3.36600","0.28077","0.00092"
"3.37200","0.28125","0.00099"
"3.37800","0.28173","0.00107"
"3.38400","0.28221","0.00114"
"3.39000","0.28274","0.00115"
"3.39600","0.28322","0.00110"
"3.40200","0.28370","0.00104"
"3.40800","0.28418","0.00101"
"3.41400","0.28472","0.00109"
"3.42000","0.28520","0.00122"
"3.42600","0.28567","0.00127"
"3.43200","0.28621","0.00126"
"3.43800","0.28669","0.00118"
"3.44400","0.28717","0.00110"
"3.45000","0.28771","0.00094"
"3.45600","0.28819","0.00094"
"3.46200","0.28872","0.00100"
"3.46800","0.28920","0.00111"
"3.47400","0.28968","0.00118"
"3.48000","0.29022","0.00120"
"3.48600","0.29070","0.00113"
"3.49200","0.29123","0.00108"
"3.49800","0.29171","0.00104"
"3.50400","0.29225","0.00101"
"3.51000","0.29273","0.00106"
"3.51600","0.29321","0.00112"
"3.52200","0.29369","0.00120"
"3.52800","0.29422","0.00123"
"3.53400","0.29470","0.00125"
"3.54000","0.29518","0.00127"
"3.54600","0.29566","0.00126"
"3.55200","0.29620","0.00130"
"3.55800","0.29668","0.00128"
"3.56400","0.29721","0.00125"
"3.57000","0.29769","0.00129"
"3.57600","0.29823","0.00137"
"3.58200","0.29871","0.00136"
"3.58800","0.29919","0.00131"
"3.59400","0.29972","0.00128"
"3.60000","0.30020","0.00116"
"3.60600","0.30068","0.00101"
"3.61200","0.30122","0.00100"
"3.61800","0.30170","0.00109"
"3.62400","0.30218","0.00127"
"3.63000","0.30265","0.00137"
"3.63600","0.30319","0.00151"
"3.64200","0.30367","0.00158"
"3.64800","0.30421","0.00154"
"3.65400","0.30469","0.00155"
"3.66000","0.30517","0.00164"
"3.66600","0.30564","0.00164"
"3.67200","0.30618","0.00150"
"3.67800","0.30666","0.00138"
"3.68400","0.30714","0.00127"
"3.69000","0.30768","0.00126"
"3.69600","0.30816","0.00124"
"3.70200","0.30863","0.00124"
"3.70800","0.30917","0.00123"
"3.71400","0.30965","0.00117"
"3.72000","0.31019","0.00114"
"3.72600","0.31067","0.00117"
"3.73200","0.31120","0.00119"
"3.73800","0.31168","0.00120"
"3.74400","0.31216","0.00122"
"3.75000","0.31270","0.00129"
"3.75600","0.31318","0.00130"
"3.76200","0.31372","0.00128"
"3.76800","0.31419","0.00132"
"3.77400","0.31467","0.00136"
"3.78000","0.31521","0.00136"
"3.78600","0.31569","0.00140"
"3.79200","0.31617","0.00146"
"3.79800","0.31665","0.00138"
"3.80400","0.31718","0.00129"
"3.81000","0.31766","0.00127"
"3.81600","0.31814","0.00124"
"3.82200","0.31868","0.00127"
"3.82800","0.31922","0.00126"
"3.83400","0.31969","0.00114"
"3.84000","0.32023","0.00100"
"3.84600","0.32071","0.00086"
"3.85200","0.32125","0.00079"
"3.85800","0.32173","0.00084"
"3.86400","0.32227","0.00088"
"3.87000","0.32274","0.00090"
"3.87600","0.32328","0.00083"
"3.88200","0.32376","0.00074"
"3.88800","0.32430","0.00081"
"3.89400","0.32478","0.00103"
"3.90000","0.32526","0.00124"
"3.90600","0.32573","0.00139"
"3.91200","0.32627","0.00149"
"3.91800","0.32675","0.00156"
"3.92400","0.32723","0.00156"
"3.93000","0.32771","0.00159"
"3.93600","0.32818","0.00160"
"3.94200","0.32872","0.00159"
"3.94800","0.32920","0.00157"
"3.95400","0.32968","0.00144"
"3.96000","0.33016","0.00131"
"3.96600","0.33070","0.00124"
"3.97200","0.33117","0.00120"
"3.97800","0.33171","0.00116"
"3.98400","0.33219","0.00117"
"3.99000","0.33273","0.00116"
"3.99600","0.33321","0.00116"
"4.00200","0.33375","0.00118"
"4.00800","0.33422","0.00118"
"4.01400","0.33476","0.00123"
"4.02000","0.33524","0.00141"
"4.02600","0.33572","0.00153"
"4.03200","0.33626","0.00152"
"4.03800","0.33673","0.00152"
"4.04400","0.33721","0.00147"
"4.05000","0.33769","0.00138"
"4.05600","0.33823","0.00130"
"4.06200","0.33871","0.00124"
"4.06800","0.33919","0.00122"
"4.07400","0.33972","0.00108"
"4.08000","0.34020","0.00096"
"4.08600","0.34068","0.00092"
"4.09200","0.34116","0.00093"
"4.09800","0.34164","0.00100"
"4.10400","0.34218","0.00109"
"4.11000","0.34265","0.00117"
"4.11600","0.34313","0.00121"
"4.12200","0.34367","0.00132"
"4.12800","0.34415","0.00140"
"4.13400","0.34463","0.00151"
"4.14000","0.34516","0.00158"
"4.14600","0.34570","0.00161"
"4.15200","0.34618","0.00166"
"4.15800","0.34672","0.00166"
"4.16400","0.34720","0.00155"
"4.17000","0.34768","0.00150"
"4.17600","0.34821","0.00152"
"4.18200","0.34869","0.00142"
"4.18800","0.34917","0.00136"
"4.19400","0.34965","0.00141"
"4.20000","0.35013","0.00140"
"4.20600","0.35061","0.00141"
"4.21200","0.35114","0.00143"
"4.21800","0.35162","0.00144"
"4.22400","0.35216","0.00142"
"4.23000","0.35264","0.00129"
"4.23600","0.35312","0.00117"
"4.24200","0.35366","0.00122"
"4.24800","0.35413","0.00125"
"4.25400","0.35461","0.00127"
"4.26000","0.35509","0.00132"
"4.26600","0.35563","0.00130"
"4.27200","0.35611","0.00124"
"4.27800","0.35664","0.00116"
"4.28400","0.35712","0.00110"
"4.29000","0.35766","0.00101"
"4.29600","0.35820","0.00096"
"4.30200","0.35868","0.00097"
"4.30800","0.35922","0.00098"
"4.31400","0.35969","0.00101"
"4.32000","0.36023","0.00113"
"4.32600","0.36071","0.00122"
"4.33200","0.36119","0.00125"
"4.33800","0.36167","0.00127"
"4.34400","0.36220","0.00128"
"4.35000","0.36268","0.00129"
"4.35600","0.36316","0.00138"
"4.36200","0.36370","0.00141"
"4.36800","0.36418","0.00149"
"4.37400","0.36472","0.00148"
"4.38000","0.36519","0.00142"
"4.38600","0.36567","0.00139"
"4.39200","0.36621","0.00136"
"4.39800","0.36669","0.00131"
"4.40400","0.36717","0.00124"
"4.41000","0.36771","0.00118"
"4.41600","0.36818","0.00110"
"4.42200","0.36872","0.00101"
"4.42800","0.36920","0.00096"
"4.43400","0.36974","0.00104"
"4.44000","0.37022","0.00120"
"4.44600","0.37075","0.00133"
"4.45200","0.37123","0.00143"
"4.45800","0.37177","0.00152"
"4.46400","0.37225","0.00153"
"4.47000","0.37273","0.00148"
"4.47600","0.37321","0.00140"
"4.48200","0.37368","0.00129"
"4.48800","0.37416","0.00132"
"4.49400","0.37470","0.00135"
"4.50000","0.37518","0.00136"
"4.50600","0.37566","0.00144"
"4.51200","0.37620","0.00148"
"4.51800","0.37667","0.00146"
"4.52400","0.37721","0.00142"
"4.53000","0.37769","0.00135"
"4.53600","0.37817","0.00135"
"4.54200","0.37871","0.00135"
"4.54800","0.37919","0.00135"
"4.55400","0.37972","0.00136"
"4.56000","0.38020","0.00134"
"4.56600","0.38068","0.00134"
"4.57200","0.38122","0.00140"
"4.57800","0.38176","0.00138"
"4.58400","0.38223","0.00132"
"4.59000","0.38277","0.00126"
"4.59600","0.38325","0.00116"
"4.60200","0.38373","0.00118"
"4.60800","0.38427","0.00121"
"4.61400","0.38475","0.00124"
"4.62000","0.38522","0.00129"
"4.62600","0.38570","0.00132"
"4.63200","0.38618","0.00131"
"4.63800","0.38672","0.00121"
"4.64400","0.38720","0.00118"
"4.65000","0.38768","0.00109"
"4.65600","0.38815","0.00105"
"4.66200","0.38869","0.00103"
"4.66800","0.38917","0.00111"
"4.67400","0.38965","0.00121"
"4.68000","0.39019","0.00124"
"4.68600","0.39066","0.00128"
"4.69200","0.39114","0.00136"
"4.69800","0.39168","0.00132"
"4.70400","0.39216","0.00139"
"4.71000","0.39264","0.00150"
"4.71600","0.39318","0.00152"
"4.72200","0.39365","0.00150"
"4.72800","0.39419","0.00144"
"4.73400","0.39467","0.00137"
"4.74000","0.39521","0.00132"
"4.74600","0.39569","0.00127"
"4.75200","0.39617","0.00122"
"4.75800","0.39664","0.00124"
"4.76400","0.39712","0.00121"
"4.77000","0.39766","0.00119"
"4.77600","0.39814","0.00121"
"4.78200","0.39862","0.00116"
"4.78800","0.39910","0.00116"
"4.79400","0.39963","0.00115"
"4.80000","0.40011","0.00121"
"4.80600","0.40059","0.00129"
"4.81200","0.40113","0.00121"
"4.81800","0.40161","0.00120"
"4.82400","0.40208","0.00128"
"4.83000","0.40262","0.00125"
"4.83600","0.40310","0.00126"
"4.84200","0.40364","0.00131"
"4.84800","0.40412","0.00131"
"4.85400","0.40466","0.00132"
"4.86000","0.40519","0.00144"
"4.86600","0.40567","0.00156"
"4.87200","0.40621","0.00167"
"4.87800","0.40675","0.00171"
"4.88400","0.40723","0.00176"
"4.89000","0.40776","0.00191"
