End date,"12/18/2016"
Specimen label,"16BG_30"
"0.67200","0.05620","0.00852"
"0.67800","0.05668","0.00852"
"0.68400","0.05716","0.00854"
"0.69000","0.05764","0.00866"
"0.69600","0.05818","0.00870"
"0.70200","0.05865","0.00869"
"0.70800","0.05913","0.00877"
"0.71400","0.05967","0.00876"
"0.72000","0.06015","0.00877"
"0.72600","0.06069","0.00883"
"0.73200","0.06116","0.00883"
"0.73800","0.06170","0.00881"
"0.74400","0.06218","0.00883"
"0.75000","0.06266","0.00895"
"0.75600","0.06320","0.00908"
"0.76200","0.06368","0.00909"
"0.76800","0.06415","0.00913"
"0.77400","0.06463","0.00922"
"0.78000","0.06511","0.00927"
"0.78600","0.06565","0.00934"
"0.79200","0.06613","0.00954"
"0.79800","0.06667","0.00962"
"0.80400","0.06714","0.00971"
"0.81000","0.06762","0.00980"
"0.81600","0.06810","0.00983"
"0.82200","0.06864","0.00987"
"0.82800","0.06912","0.00996"
"0.83400","0.06965","0.00997"
"0.84000","0.07013","0.01001"
"0.84600","0.07067","0.01003"
"0.85200","0.07115","0.01010"
"0.85800","0.07169","0.01020"
"0.86400","0.07217","0.01017"
"0.87000","0.07270","0.01018"
"0.87600","0.07318","0.01019"
"0.88200","0.07372","0.01013"
"0.88800","0.07420","0.01007"
"0.89400","0.07468","0.01006"
"0.90000","0.07516","0.01007"
"0.90600","0.07569","0.01008"
"0.91200","0.07617","0.01003"
"0.91800","0.07665","0.01001"
"0.92400","0.07713","0.01008"
"0.93000","0.07767","0.01004"
"0.93600","0.07814","0.01002"
"0.94200","0.07868","0.01015"
"0.94800","0.07916","0.01022"
"0.95400","0.07964","0.01027"
"0.96000","0.08018","0.01041"
"0.96600","0.08066","0.01046"
"0.97200","0.08113","0.01053"
"0.97800","0.08167","0.01058"
"0.98400","0.08215","0.01056"
"0.99000","0.08269","0.01062"
"0.99600","0.08317","0.01073"
"1.00200","0.08371","0.01084"
"1.00800","0.08418","0.01096"
"1.01400","0.08472","0.01092"
"1.02000","0.08520","0.01085"
"1.02600","0.08574","0.01081"
"1.03200","0.08622","0.01078"
"1.03800","0.08675","0.01082"
"1.04400","0.08723","0.01084"
"1.05000","0.08771","0.01080"
"1.05600","0.08819","0.01085"
"1.06200","0.08873","0.01082"
"1.06800","0.08921","0.01069"
"1.07400","0.08968","0.01058"
"1.08000","0.09016","0.01048"
"1.08600","0.09070","0.01044"
"1.09200","0.09118","0.01054"
"1.09800","0.09166","0.01064"
"1.10400","0.09220","0.01068"
"1.11000","0.09267","0.01073"
"1.11600","0.09321","0.01086"
"1.12200","0.09369","0.01113"
"1.12800","0.09423","0.01136"
"1.13400","0.09471","0.01144"
"1.14000","0.09524","0.01146"
"1.14600","0.09572","0.01137"
"1.15200","0.09626","0.01125"
"1.15800","0.09674","0.01126"
"1.16400","0.09728","0.01127"
"1.17000","0.09776","0.01141"
"1.17600","0.09823","0.01158"
"1.18200","0.09871","0.01160"
"1.18800","0.09925","0.01167"
"1.19400","0.09973","0.01178"
"1.20000","0.10021","0.01174"
"1.20600","0.10075","0.01175"
"1.21200","0.10122","0.01171"
"1.21800","0.10170","0.01176"
"1.22400","0.10218","0.01186"
"1.23000","0.10266","0.01178"
"1.23600","0.10320","0.01164"
"1.24200","0.10368","0.01163"
"1.24800","0.10415","0.01165"
"1.25400","0.10469","0.01179"
"1.26000","0.10517","0.01199"
"1.26600","0.10565","0.01210"
"1.27200","0.10619","0.01217"
"1.27800","0.10666","0.01225"
"1.28400","0.10720","0.01225"
"1.29000","0.10768","0.01227"
"1.29600","0.10822","0.01216"
"1.30200","0.10870","0.01203"
"1.30800","0.10918","0.01205"
"1.31400","0.10965","0.01195"
"1.32000","0.11019","0.01186"
"1.32600","0.11067","0.01182"
"1.33200","0.11115","0.01175"
"1.33800","0.11163","0.01176"
"1.34400","0.11217","0.01188"
"1.35000","0.11264","0.01201"
"1.35600","0.11318","0.01225"
"1.36200","0.11366","0.01232"
"1.36800","0.11414","0.01241"
"1.37400","0.11468","0.01253"
"1.38000","0.11515","0.01263"
"1.38600","0.11563","0.01264"
"1.39200","0.11611","0.01277"
"1.39800","0.11665","0.01277"
"1.40400","0.11713","0.01270"
"1.41000","0.11767","0.01274"
"1.41600","0.11814","0.01277"
"1.42200","0.11868","0.01281"
"1.42800","0.11916","0.01276"
"1.43400","0.11970","0.01270"
"1.44000","0.12018","0.01278"
"1.44600","0.12072","0.01284"
"1.45200","0.12119","0.01284"
"1.45800","0.12173","0.01281"
"1.46400","0.12221","0.01276"
"1.47000","0.12269","0.01269"
"1.47600","0.12317","0.01267"
"1.48200","0.12370","0.01264"
"1.48800","0.12418","0.01263"
"1.49400","0.12466","0.01260"
"1.50000","0.12520","0.01253"
"1.50600","0.12568","0.01263"
"1.51200","0.12622","0.01275"
"1.51800","0.12669","0.01272"
"1.52400","0.12723","0.01278"
"1.53000","0.12771","0.01280"
"1.53600","0.12819","0.01276"
"1.54200","0.12873","0.01275"
"1.54800","0.12921","0.01273"
"1.55400","0.12968","0.01277"
"1.56000","0.13022","0.01289"
"1.56600","0.13070","0.01295"
"1.57200","0.13124","0.01311"
"1.57800","0.13172","0.01315"
"1.58400","0.13225","0.01316"
"1.59000","0.13273","0.01330"
"1.59600","0.13321","0.01339"
"1.60200","0.13375","0.01341"
"1.60800","0.13423","0.01350"
"1.61400","0.13471","0.01349"
"1.62000","0.13524","0.01340"
"1.62600","0.13572","0.01337"
"1.63200","0.13620","0.01345"
"1.63800","0.13674","0.01370"
"1.64400","0.13722","0.01385"
"1.65000","0.13776","0.01386"
"1.65600","0.13823","0.01389"
"1.66200","0.13871","0.01383"
"1.66800","0.13925","0.01379"
"1.67400","0.13973","0.01385"
"1.68000","0.14027","0.01385"
"1.68600","0.14074","0.01377"
"1.69200","0.14122","0.01376"
"1.69800","0.14176","0.01362"
"1.70400","0.14224","0.01342"
"1.71000","0.14272","0.01339"
"1.71600","0.14326","0.01337"
"1.72200","0.14373","0.01335"
"1.72800","0.14421","0.01334"
"1.73400","0.14475","0.01338"
"1.74000","0.14523","0.01355"
"1.74600","0.14571","0.01357"
"1.75200","0.14625","0.01360"
"1.75800","0.14672","0.01383"
"1.76400","0.14720","0.01399"
"1.77000","0.14768","0.01416"
"1.77600","0.14816","0.01439"
"1.78200","0.14870","0.01448"
"1.78800","0.14917","0.01451"
"1.79400","0.14965","0.01451"
"1.80000","0.15019","0.01442"
"1.80600","0.15067","0.01431"
"1.81200","0.15115","0.01410"
"1.81800","0.15169","0.01398"
"1.82400","0.15216","0.01408"
"1.83000","0.15264","0.01413"
"1.83600","0.15312","0.01422"
"1.84200","0.15366","0.01440"
"1.84800","0.15414","0.01448"
"1.85400","0.15468","0.01451"
"1.86000","0.15515","0.01443"
"1.86600","0.15563","0.01428"
"1.87200","0.15617","0.01435"
"1.87800","0.15665","0.01427"
"1.88400","0.15719","0.01416"
"1.89000","0.15766","0.01415"
"1.89600","0.15814","0.01408"
"1.90200","0.15868","0.01404"
"1.90800","0.15916","0.01412"
"1.91400","0.15964","0.01410"
"1.92000","0.16018","0.01401"
"1.92600","0.16065","0.01402"
"1.93200","0.16113","0.01396"
"1.93800","0.16167","0.01399"
"1.94400","0.16215","0.01407"
"1.95000","0.16269","0.01415"
"1.95600","0.16317","0.01438"
"1.96200","0.16370","0.01452"
"1.96800","0.16418","0.01456"
"1.97400","0.16466","0.01471"
"1.98000","0.16514","0.01474"
"1.98600","0.16568","0.01471"
"1.99200","0.16616","0.01472"
"1.99800","0.16669","0.01470"
"2.00400","0.16717","0.01478"
"2.01000","0.16765","0.01487"
"2.01600","0.16819","0.01496"
"2.02200","0.16867","0.01499"
"2.02800","0.16920","0.01487"
"2.03400","0.16968","0.01471"
"2.04000","0.17016","0.01471"
"2.04600","0.17070","0.01467"
"2.05200","0.17118","0.01462"
"2.05800","0.17166","0.01473"
"2.06400","0.17219","0.01484"
"2.07000","0.17267","0.01496"
"2.07600","0.17321","0.01500"
"2.08200","0.17369","0.01492"
"2.08800","0.17423","0.01482"
"2.09400","0.17471","0.01471"
"2.10000","0.17518","0.01455"
"2.10600","0.17572","0.01454"
"2.11200","0.17620","0.01464"
"2.11800","0.17668","0.01464"
"2.12400","0.17716","0.01463"
"2.13000","0.17769","0.01464"
"2.13600","0.17817","0.01473"
"2.14200","0.17871","0.01491"
"2.14800","0.17919","0.01498"
"2.15400","0.17973","0.01513"
"2.16000","0.18021","0.01532"
"2.16600","0.18074","0.01543"
"2.17200","0.18122","0.01555"
"2.17800","0.18170","0.01552"
"2.18400","0.18224","0.01541"
"2.19000","0.18272","0.01545"
"2.19600","0.18325","0.01538"
"2.20200","0.18373","0.01530"
"2.20800","0.18421","0.01530"
"2.21400","0.18475","0.01522"
"2.22000","0.18523","0.01523"
"2.22600","0.18577","0.01528"
"2.23200","0.18624","0.01517"
"2.23800","0.18672","0.01521"
"2.24400","0.18726","0.01522"
"2.25000","0.18774","0.01512"
"2.25600","0.18822","0.01513"
"2.26200","0.18876","0.01512"
"2.26800","0.18923","0.01510"
"2.27400","0.18971","0.01512"
"2.28000","0.19019","0.01513"
"2.28600","0.19073","0.01516"
"2.29200","0.19121","0.01517"
"2.29800","0.19169","0.01510"
"2.30400","0.19222","0.01514"
"2.31000","0.19270","0.01525"
"2.31600","0.19318","0.01528"
"2.32200","0.19372","0.01538"
"2.32800","0.19420","0.01552"
"2.33400","0.19467","0.01558"
"2.34000","0.19515","0.01569"
"2.34600","0.19563","0.01566"
"2.35200","0.19617","0.01558"
"2.35800","0.19665","0.01562"
"2.36400","0.19713","0.01556"
"2.37000","0.19760","0.01549"
"2.37600","0.19814","0.01550"
"2.38200","0.19862","0.01557"
"2.38800","0.19910","0.01571"
"2.39400","0.19964","0.01576"
"2.40000","0.20012","0.01573"
"2.40600","0.20065","0.01575"
"2.41200","0.20113","0.01577"
"2.41800","0.20161","0.01578"
"2.42400","0.20215","0.01586"
"2.43000","0.20263","0.01583"
"2.43600","0.20316","0.01580"
"2.44200","0.20364","0.01580"
"2.44800","0.20418","0.01565"
"2.45400","0.20466","0.01546"
"2.46000","0.20514","0.01531"
"2.46600","0.20568","0.01524"
"2.47200","0.20615","0.01525"
"2.47800","0.20669","0.01515"
"2.48400","0.20717","0.01509"
"2.49000","0.20765","0.01519"
"2.49600","0.20813","0.01523"
"2.50200","0.20867","0.01521"
"2.50800","0.20914","0.01544"
"2.51400","0.20962","0.01571"
"2.52000","0.21016","0.01588"
"2.52600","0.21064","0.01598"
"2.53200","0.21112","0.01602"
"2.53800","0.21165","0.01610"
"2.54400","0.21213","0.01603"
"2.55000","0.21267","0.01591"
"2.55600","0.21315","0.01598"
"2.56200","0.21363","0.01596"
"2.56800","0.21417","0.01586"
"2.57400","0.21464","0.01595"
"2.58000","0.21518","0.01606"
"2.58600","0.21566","0.01606"
"2.59200","0.21614","0.01610"
"2.59800","0.21668","0.01611"
"2.60400","0.21716","0.01622"
"2.61000","0.21769","0.01627"
"2.61600","0.21817","0.01624"
"2.62200","0.21865","0.01633"
"2.62800","0.21919","0.01627"
"2.63400","0.21967","0.01603"
"2.64000","0.22015","0.01589"
"2.64600","0.22068","0.01578"
"2.65200","0.22116","0.01573"
"2.65800","0.22170","0.01583"
"2.66400","0.22218","0.01585"
"2.67000","0.22266","0.01579"
"2.67600","0.22319","0.01578"
"2.68200","0.22367","0.01580"
"2.68800","0.22415","0.01590"
"2.69400","0.22469","0.01597"
"2.70000","0.22517","0.01599"
"2.70600","0.22571","0.01605"
"2.71200","0.22618","0.01602"
"2.71800","0.22666","0.01597"
"2.72400","0.22720","0.01598"
"2.73000","0.22768","0.01598"
"2.73600","0.22822","0.01599"
"2.74200","0.22869","0.01599"
"2.74800","0.22923","0.01578"
"2.75400","0.22971","0.01568"
"2.76000","0.23019","0.01564"
"2.76600","0.23073","0.01560"
"2.77200","0.23121","0.01573"
"2.77800","0.23174","0.01590"
"2.78400","0.23222","0.01593"
"2.79000","0.23270","0.01594"
"2.79600","0.23324","0.01592"
"2.80200","0.23372","0.01587"
"2.80800","0.23420","0.01593"
"2.81400","0.23473","0.01591"
"2.82000","0.23521","0.01594"
"2.82600","0.23569","0.01595"
"2.83200","0.23617","0.01588"
"2.83800","0.23671","0.01597"
"2.84400","0.23719","0.01617"
"2.85000","0.23766","0.01627"
"2.85600","0.23820","0.01647"
"2.86200","0.23868","0.01650"
"2.86800","0.23916","0.01648"
"2.87400","0.23970","0.01655"
"2.88000","0.24017","0.01659"
"2.88600","0.24065","0.01665"
"2.89200","0.24119","0.01672"
"2.89800","0.24167","0.01665"
"2.90400","0.24215","0.01660"
"2.91000","0.24263","0.01657"
"2.91600","0.24316","0.01650"
"2.92200","0.24364","0.01649"
"2.92800","0.24412","0.01646"
"2.93400","0.24466","0.01650"
"2.94000","0.24514","0.01656"
"2.94600","0.24562","0.01661"
"2.95200","0.24615","0.01657"
"2.95800","0.24663","0.01659"
"2.96400","0.24711","0.01656"
"2.97000","0.24765","0.01660"
"2.97600","0.24813","0.01667"
"2.98200","0.24860","0.01653"
"2.98800","0.24908","0.01649"
"2.99400","0.24962","0.01640"
"3.00000","0.25010","0.01627"
"3.00600","0.25058","0.01632"
"3.01200","0.25112","0.01639"
"3.01800","0.25159","0.01640"
"3.02400","0.25213","0.01650"
"3.03000","0.25261","0.01650"
"3.03600","0.25315","0.01642"
"3.04200","0.25363","0.01649"
"3.04800","0.25411","0.01657"
"3.05400","0.25464","0.01672"
"3.06000","0.25512","0.01679"
"3.06600","0.25566","0.01667"
"3.07200","0.25614","0.01664"
"3.07800","0.25662","0.01652"
"3.08400","0.25715","0.01636"
"3.09000","0.25763","0.01639"
"3.09600","0.25817","0.01645"
"3.10200","0.25871","0.01642"
"3.10800","0.25919","0.01649"
"3.11400","0.25967","0.01658"
"3.12000","0.26020","0.01667"
"3.12600","0.26068","0.01667"
"3.13200","0.26116","0.01653"
"3.13800","0.26170","0.01650"
"3.14400","0.26218","0.01638"
"3.15000","0.26266","0.01634"
"3.15600","0.26319","0.01651"
"3.16200","0.26367","0.01661"
"3.16800","0.26421","0.01662"
"3.17400","0.26469","0.01669"
"3.18000","0.26517","0.01673"
"3.18600","0.26570","0.01661"
"3.19200","0.26618","0.01648"
"3.19800","0.26666","0.01628"
"3.20400","0.26720","0.01630"
"3.21000","0.26768","0.01632"
"3.21600","0.26816","0.01634"
"3.22200","0.26869","0.01652"
"3.22800","0.26917","0.01664"
"3.23400","0.26965","0.01663"
"3.24000","0.27019","0.01667"
"3.24600","0.27067","0.01678"
"3.25200","0.27121","0.01673"
"3.25800","0.27168","0.01681"
"3.26400","0.27222","0.01690"
"3.27000","0.27270","0.01699"
"3.27600","0.27318","0.01699"
"3.28200","0.27366","0.01695"
"3.28800","0.27419","0.01698"
"3.29400","0.27467","0.01687"
"3.30000","0.27521","0.01667"
"3.30600","0.27569","0.01672"
"3.31200","0.27617","0.01672"
"3.31800","0.27671","0.01674"
"3.32400","0.27718","0.01685"
"3.33000","0.27766","0.01685"
"3.33600","0.27814","0.01679"
"3.34200","0.27868","0.01683"
"3.34800","0.27916","0.01679"
"3.35400","0.27970","0.01683"
"3.36000","0.28017","0.01690"
"3.36600","0.28071","0.01689"
"3.37200","0.28119","0.01696"
"3.37800","0.28173","0.01704"
"3.38400","0.28221","0.01707"
"3.39000","0.28268","0.01718"
"3.39600","0.28322","0.01714"
"3.40200","0.28370","0.01712"
"3.40800","0.28418","0.01720"
"3.41400","0.28472","0.01726"
"3.42000","0.28520","0.01722"
"3.42600","0.28567","0.01712"
"3.43200","0.28621","0.01701"
"3.43800","0.28669","0.01695"
"3.44400","0.28717","0.01697"
"3.45000","0.28771","0.01696"
"3.45600","0.28819","0.01704"
"3.46200","0.28866","0.01703"
"3.46800","0.28914","0.01695"
"3.47400","0.28968","0.01703"
"3.48000","0.29016","0.01707"
"3.48600","0.29064","0.01709"
"3.49200","0.29118","0.01706"
"3.49800","0.29165","0.01695"
"3.50400","0.29213","0.01683"
"3.51000","0.29267","0.01683"
"3.51600","0.29315","0.01686"
"3.52200","0.29363","0.01693"
"3.52800","0.29416","0.01696"
"3.53400","0.29464","0.01699"
"3.54000","0.29512","0.01710"
"3.54600","0.29566","0.01717"
"3.55200","0.29614","0.01725"
"3.55800","0.29662","0.01725"
"3.56400","0.29715","0.01716"
"3.57000","0.29763","0.01715"
"3.57600","0.29817","0.01712"
"3.58200","0.29865","0.01705"
"3.58800","0.29919","0.01714"
"3.59400","0.29967","0.01707"
"3.60000","0.30014","0.01683"
"3.60600","0.30068","0.01675"
"3.61200","0.30116","0.01664"
"3.61800","0.30164","0.01662"
"3.62400","0.30218","0.01670"
"3.63000","0.30265","0.01688"
"3.63600","0.30313","0.01701"
"3.64200","0.30367","0.01711"
"3.64800","0.30415","0.01715"
"3.65400","0.30469","0.01725"
"3.66000","0.30517","0.01733"
"3.66600","0.30570","0.01725"
"3.67200","0.30618","0.01728"
"3.67800","0.30672","0.01730"
"3.68400","0.30720","0.01726"
"3.69000","0.30768","0.01727"
"3.69600","0.30822","0.01712"
"3.70200","0.30869","0.01702"
"3.70800","0.30917","0.01705"
"3.71400","0.30971","0.01709"
"3.72000","0.31019","0.01720"
"3.72600","0.31067","0.01718"
"3.73200","0.31120","0.01701"
"3.73800","0.31168","0.01709"
"3.74400","0.31216","0.01711"
"3.75000","0.31270","0.01717"
"3.75600","0.31318","0.01732"
"3.76200","0.31372","0.01742"
"3.76800","0.31419","0.01750"
"3.77400","0.31467","0.01767"
"3.78000","0.31521","0.01770"
"3.78600","0.31569","0.01774"
"3.79200","0.31617","0.01780"
"3.79800","0.31665","0.01775"
"3.80400","0.31718","0.01773"
"3.81000","0.31766","0.01767"
"3.81600","0.31820","0.01755"
"3.82200","0.31868","0.01745"
"3.82800","0.31922","0.01737"
"3.83400","0.31969","0.01726"
"3.84000","0.32017","0.01720"
"3.84600","0.32065","0.01709"
"3.85200","0.32119","0.01700"
"3.85800","0.32167","0.01696"
"3.86400","0.32215","0.01692"
"3.87000","0.32268","0.01698"
"3.87600","0.32316","0.01714"
"3.88200","0.32370","0.01717"
"3.88800","0.32418","0.01727"
"3.89400","0.32472","0.01738"
"3.90000","0.32520","0.01752"
"3.90600","0.32567","0.01764"
"3.91200","0.32621","0.01771"
"3.91800","0.32669","0.01773"
"3.92400","0.32717","0.01768"
"3.93000","0.32765","0.01746"
"3.93600","0.32812","0.01733"
"3.94200","0.32866","0.01737"
"3.94800","0.32914","0.01735"
"3.95400","0.32962","0.01740"
"3.96000","0.33016","0.01751"
"3.96600","0.33064","0.01755"
"3.97200","0.33111","0.01771"
"3.97800","0.33165","0.01786"
"3.98400","0.33213","0.01792"
"3.99000","0.33261","0.01801"
"3.99600","0.33315","0.01798"
"4.00200","0.33363","0.01799"
"4.00800","0.33416","0.01803"
"4.01400","0.33464","0.01798"
"4.02000","0.33518","0.01797"
"4.02600","0.33566","0.01787"
"4.03200","0.33620","0.01779"
"4.03800","0.33667","0.01781"
"4.04400","0.33715","0.01783"
"4.05000","0.33763","0.01767"
"4.05600","0.33817","0.01765"
"4.06200","0.33865","0.01759"
"4.06800","0.33913","0.01752"
"4.07400","0.33960","0.01756"
"4.08000","0.34014","0.01754"
"4.08600","0.34062","0.01753"
"4.09200","0.34110","0.01750"
"4.09800","0.34158","0.01747"
"4.10400","0.34212","0.01748"
"4.11000","0.34259","0.01744"
"4.11600","0.34313","0.01746"
"4.12200","0.34361","0.01759"
"4.12800","0.34409","0.01767"
"4.13400","0.34463","0.01771"
"4.14000","0.34511","0.01783"
"4.14600","0.34564","0.01790"
"4.15200","0.34612","0.01786"
"4.15800","0.34666","0.01781"
"4.16400","0.34714","0.01773"
"4.17000","0.34768","0.01782"
"4.17600","0.34821","0.01781"
"4.18200","0.34869","0.01776"
"4.18800","0.34923","0.01788"
"4.19400","0.34971","0.01794"
"4.20000","0.35019","0.01783"
"4.20600","0.35073","0.01782"
"4.21200","0.35120","0.01777"
"4.21800","0.35174","0.01774"
"4.22400","0.35222","0.01781"
"4.23000","0.35270","0.01783"
"4.23600","0.35324","0.01788"
"4.24200","0.35371","0.01788"
"4.24800","0.35419","0.01780"
"4.25400","0.35467","0.01794"
"4.26000","0.35521","0.01801"
"4.26600","0.35569","0.01792"
"4.27200","0.35617","0.01799"
"4.27800","0.35664","0.01802"
"4.28400","0.35718","0.01800"
"4.29000","0.35766","0.01801"
"4.29600","0.35814","0.01809"
"4.30200","0.35868","0.01819"
"4.30800","0.35922","0.01831"
"4.31400","0.35969","0.01835"
"4.32000","0.36023","0.01837"
"4.32600","0.36071","0.01838"
"4.33200","0.36119","0.01831"
"4.33800","0.36173","0.01835"
"4.34400","0.36220","0.01837"
"4.35000","0.36268","0.01839"
"4.35600","0.36316","0.01847"
"4.36200","0.36370","0.01849"
"4.36800","0.36418","0.01851"
"4.37400","0.36466","0.01848"
"4.38000","0.36519","0.01844"
"4.38600","0.36567","0.01840"
"4.39200","0.36615","0.01828"
"4.39800","0.36669","0.01801"
"4.40400","0.36717","0.01788"
"4.41000","0.36765","0.01781"
"4.41600","0.36818","0.01779"
"4.42200","0.36866","0.01781"
"4.42800","0.36914","0.01785"
"4.43400","0.36968","0.01785"
"4.44000","0.37016","0.01772"
"4.44600","0.37070","0.01762"
"4.45200","0.37117","0.01769"
"4.45800","0.37171","0.01773"
"4.46400","0.37219","0.01765"
"4.47000","0.37273","0.01762"
"4.47600","0.37321","0.01763"
"4.48200","0.37368","0.01768"
"4.48800","0.37422","0.01787"
"4.49400","0.37470","0.01805"
"4.50000","0.37518","0.01808"
"4.50600","0.37566","0.01810"
"4.51200","0.37620","0.01812"
"4.51800","0.37667","0.01815"
"4.52400","0.37715","0.01821"
"4.53000","0.37763","0.01831"
"4.53600","0.37817","0.01849"
"4.54200","0.37865","0.01863"
"4.54800","0.37913","0.01858"
"4.55400","0.37966","0.01861"
"4.56000","0.38014","0.01851"
"4.56600","0.38062","0.01833"
"4.57200","0.38116","0.01837"
"4.57800","0.38164","0.01834"
"4.58400","0.38211","0.01817"
"4.59000","0.38259","0.01805"
"4.59600","0.38313","0.01793"
"4.60200","0.38367","0.01801"
"4.60800","0.38415","0.01815"
"4.61400","0.38469","0.01821"
"4.62000","0.38516","0.01834"
"4.62600","0.38564","0.01831"
"4.63200","0.38618","0.01815"
"4.63800","0.38666","0.01806"
"4.64400","0.38720","0.01794"
"4.65000","0.38768","0.01776"
"4.65600","0.38815","0.01775"
"4.66200","0.38863","0.01767"
"4.66800","0.38911","0.01759"
"4.67400","0.38965","0.01766"
"4.68000","0.39013","0.01767"
"4.68600","0.39066","0.01771"
"4.69200","0.39114","0.01774"
"4.69800","0.39168","0.01772"
"4.70400","0.39216","0.01780"
"4.71000","0.39264","0.01786"
"4.71600","0.39318","0.01795"
"4.72200","0.39365","0.01819"
"4.72800","0.39419","0.01834"
"4.73400","0.39473","0.01840"
"4.74000","0.39521","0.01848"
"4.74600","0.39569","0.01846"
"4.75200","0.39623","0.01842"
"4.75800","0.39670","0.01831"
"4.76400","0.39724","0.01817"
"4.77000","0.39772","0.01824"
"4.77600","0.39826","0.01840"
"4.78200","0.39874","0.01846"
"4.78800","0.39921","0.01859"
"4.79400","0.39969","0.01856"
"4.80000","0.40023","0.01843"
"4.80600","0.40071","0.01842"
"4.81200","0.40119","0.01848"
"4.81800","0.40167","0.01849"
"4.82400","0.40214","0.01856"
"4.83000","0.40268","0.01855"
"4.83600","0.40316","0.01856"
"4.84200","0.40364","0.01854"
"4.84800","0.40418","0.01850"
"4.85400","0.40466","0.01856"
"4.86000","0.40513","0.01873"
"4.86600","0.40567","0.01881"
"4.87200","0.40615","0.01884"
"4.87800","0.40663","0.01882"
"4.88400","0.40717","0.01880"
"4.89000","0.40770","0.01883"
"4.89600","0.40818","0.01891"
"4.90200","0.40872","0.01896"
