End date,"1/22/2017"
Specimen label,"12DT_90"
"0.57000","0.04771","0.00054"
"0.57600","0.04819","0.00062"
"0.58200","0.04873","0.00079"
"0.58800","0.04921","0.00092"
"0.59400","0.04974","0.00099"
"0.60000","0.05022","0.00104"
"0.60600","0.05076","0.00113"
"0.61200","0.05124","0.00119"
"0.61800","0.05172","0.00116"
"0.62400","0.05226","0.00126"
"0.63000","0.05273","0.00137"
"0.63600","0.05327","0.00136"
"0.64200","0.05375","0.00137"
"0.64800","0.05423","0.00147"
"0.65400","0.05477","0.00159"
"0.66000","0.05525","0.00168"
"0.66600","0.05572","0.00177"
"0.67200","0.05626","0.00181"
"0.67800","0.05674","0.00182"
"0.68400","0.05728","0.00176"
"0.69000","0.05776","0.00162"
"0.69600","0.05824","0.00151"
"0.70200","0.05877","0.00140"
"0.70800","0.05931","0.00131"
"0.71400","0.05979","0.00130"
"0.72000","0.06033","0.00118"
"0.72600","0.06081","0.00097"
"0.73200","0.06128","0.00081"
"0.73800","0.06176","0.00063"
"0.74400","0.06224","0.00066"
"0.75000","0.06278","0.00090"
"0.75600","0.06326","0.00106"
"0.76200","0.06374","0.00108"
"0.76800","0.06421","0.00114"
"0.77400","0.06475","0.00140"
"0.78000","0.06523","0.00155"
"0.78600","0.06577","0.00161"
"0.79200","0.06625","0.00166"
"0.79800","0.06673","0.00171"
"0.80400","0.06720","0.00162"
"0.81000","0.06774","0.00152"
"0.81600","0.06822","0.00136"
"0.82200","0.06870","0.00118"
"0.82800","0.06924","0.00104"
"0.83400","0.06971","0.00104"
"0.84000","0.07019","0.00113"
"0.84600","0.07073","0.00119"
"0.85200","0.07121","0.00121"
"0.85800","0.07175","0.00118"
"0.86400","0.07223","0.00116"
"0.87000","0.07270","0.00111"
"0.87600","0.07324","0.00089"
"0.88200","0.07372","0.00080"
"0.88800","0.07420","0.00081"
"0.89400","0.07468","0.00068"
"0.90000","0.07522","0.00046"
"0.90600","0.07569","0.00038"
"0.91200","0.07617","0.00030"
"0.91800","0.07671","0.00013"
"0.92400","0.07719","0.00007"
"0.93000","0.07773","0.00023"
"0.93600","0.07820","0.00042"
"0.94200","0.07874","0.00064"
"0.94800","0.07922","0.00077"
"0.95400","0.07970","0.00082"
"0.96000","0.08018","0.00094"
"0.96600","0.08072","0.00105"
"0.97200","0.08119","0.00111"
"0.97800","0.08167","0.00102"
"0.98400","0.08215","0.00091"
"0.99000","0.08269","0.00094"
"0.99600","0.08317","0.00093"
"1.00200","0.08371","0.00087"
"1.00800","0.08418","0.00089"
"1.01400","0.08472","0.00107"
"1.02000","0.08520","0.00124"
"1.02600","0.08574","0.00140"
"1.03200","0.08622","0.00156"
"1.03800","0.08669","0.00159"
"1.04400","0.08717","0.00157"
"1.05000","0.08771","0.00146"
"1.05600","0.08819","0.00133"
"1.06200","0.08867","0.00125"
"1.06800","0.08921","0.00117"
"1.07400","0.08968","0.00111"
"1.08000","0.09016","0.00124"
"1.08600","0.09070","0.00132"
"1.09200","0.09118","0.00127"
"1.09800","0.09166","0.00126"
"1.10400","0.09220","0.00133"
"1.11000","0.09267","0.00136"
"1.11600","0.09315","0.00142"
"1.12200","0.09363","0.00152"
"1.12800","0.09417","0.00170"
"1.13400","0.09465","0.00191"
"1.14000","0.09518","0.00205"
"1.14600","0.09566","0.00212"
"1.15200","0.09620","0.00197"
"1.15800","0.09668","0.00172"
"1.16400","0.09722","0.00152"
"1.17000","0.09770","0.00139"
"1.17600","0.09817","0.00134"
"1.18200","0.09871","0.00141"
"1.18800","0.09919","0.00159"
"1.19400","0.09967","0.00163"
"1.20000","0.10021","0.00165"
"1.20600","0.10069","0.00175"
"1.21200","0.10122","0.00189"
"1.21800","0.10170","0.00202"
"1.22400","0.10218","0.00214"
"1.23000","0.10272","0.00213"
"1.23600","0.10320","0.00192"
"1.24200","0.10373","0.00179"
"1.24800","0.10421","0.00178"
"1.25400","0.10469","0.00183"
"1.26000","0.10523","0.00184"
"1.26600","0.10571","0.00189"
"1.27200","0.10625","0.00187"
"1.27800","0.10672","0.00186"
"1.28400","0.10720","0.00189"
"1.29000","0.10768","0.00194"
"1.29600","0.10822","0.00188"
"1.30200","0.10870","0.00171"
"1.30800","0.10924","0.00163"
"1.31400","0.10971","0.00161"
"1.32000","0.11019","0.00160"
"1.32600","0.11073","0.00154"
"1.33200","0.11121","0.00156"
"1.33800","0.11169","0.00163"
"1.34400","0.11222","0.00163"
"1.35000","0.11270","0.00162"
"1.35600","0.11318","0.00175"
"1.36200","0.11372","0.00193"
"1.36800","0.11420","0.00200"
"1.37400","0.11468","0.00199"
"1.38000","0.11521","0.00194"
"1.38600","0.11569","0.00183"
"1.39200","0.11617","0.00174"
"1.39800","0.11671","0.00174"
"1.40400","0.11719","0.00167"
"1.41000","0.11767","0.00161"
"1.41600","0.11820","0.00162"
"1.42200","0.11868","0.00180"
"1.42800","0.11916","0.00201"
"1.43400","0.11964","0.00198"
"1.44000","0.12018","0.00182"
"1.44600","0.12066","0.00168"
"1.45200","0.12113","0.00160"
"1.45800","0.12167","0.00151"
"1.46400","0.12215","0.00152"
"1.47000","0.12263","0.00159"
"1.47600","0.12317","0.00158"
"1.48200","0.12364","0.00150"
"1.48800","0.12418","0.00146"
"1.49400","0.12466","0.00132"
"1.50000","0.12520","0.00125"
"1.50600","0.12568","0.00138"
"1.51200","0.12616","0.00154"
"1.51800","0.12669","0.00159"
"1.52400","0.12717","0.00166"
"1.53000","0.12771","0.00177"
"1.53600","0.12819","0.00182"
"1.54200","0.12867","0.00189"
"1.54800","0.12921","0.00218"
"1.55400","0.12968","0.00232"
"1.56000","0.13016","0.00220"
"1.56600","0.13070","0.00201"
"1.57200","0.13118","0.00197"
"1.57800","0.13166","0.00208"
"1.58400","0.13213","0.00213"
"1.59000","0.13267","0.00220"
"1.59600","0.13315","0.00224"
"1.60200","0.13363","0.00226"
"1.60800","0.13417","0.00219"
"1.61400","0.13465","0.00208"
"1.62000","0.13512","0.00188"
"1.62600","0.13566","0.00174"
"1.63200","0.13614","0.00178"
"1.63800","0.13668","0.00189"
"1.64400","0.13716","0.00199"
"1.65000","0.13770","0.00213"
"1.65600","0.13817","0.00214"
"1.66200","0.13871","0.00210"
"1.66800","0.13919","0.00209"
"1.67400","0.13973","0.00209"
"1.68000","0.14021","0.00207"
"1.68600","0.14068","0.00201"
"1.69200","0.14116","0.00195"
"1.69800","0.14164","0.00199"
"1.70400","0.14218","0.00202"
"1.71000","0.14266","0.00208"
"1.71600","0.14314","0.00225"
"1.72200","0.14367","0.00245"
"1.72800","0.14415","0.00251"
"1.73400","0.14469","0.00251"
"1.74000","0.14517","0.00252"
"1.74600","0.14571","0.00254"
"1.75200","0.14619","0.00248"
"1.75800","0.14666","0.00250"
"1.76400","0.14720","0.00266"
"1.77000","0.14768","0.00281"
"1.77600","0.14822","0.00281"
"1.78200","0.14870","0.00279"
"1.78800","0.14923","0.00275"
"1.79400","0.14971","0.00273"
"1.80000","0.15025","0.00270"
"1.80600","0.15073","0.00275"
"1.81200","0.15127","0.00263"
"1.81800","0.15175","0.00253"
"1.82400","0.15222","0.00252"
"1.83000","0.15276","0.00260"
"1.83600","0.15324","0.00258"
"1.84200","0.15372","0.00258"
"1.84800","0.15420","0.00256"
"1.85400","0.15468","0.00247"
"1.86000","0.15521","0.00240"
"1.86600","0.15569","0.00239"
"1.87200","0.15617","0.00246"
"1.87800","0.15671","0.00253"
"1.88400","0.15719","0.00259"
"1.89000","0.15772","0.00266"
"1.89600","0.15820","0.00269"
"1.90200","0.15874","0.00265"
"1.90800","0.15922","0.00259"
"1.91400","0.15970","0.00251"
"1.92000","0.16024","0.00240"
"1.92600","0.16071","0.00236"
"1.93200","0.16125","0.00241"
"1.93800","0.16173","0.00243"
"1.94400","0.16221","0.00239"
"1.95000","0.16269","0.00219"
"1.95600","0.16323","0.00214"
"1.96200","0.16370","0.00214"
"1.96800","0.16418","0.00233"
"1.97400","0.16466","0.00248"
"1.98000","0.16520","0.00264"
"1.98600","0.16568","0.00273"
"1.99200","0.16616","0.00280"
"1.99800","0.16669","0.00279"
"2.00400","0.16717","0.00276"
"2.01000","0.16765","0.00265"
"2.01600","0.16819","0.00248"
"2.02200","0.16867","0.00235"
"2.02800","0.16920","0.00228"
"2.03400","0.16968","0.00226"
"2.04000","0.17016","0.00234"
"2.04600","0.17070","0.00252"
"2.05200","0.17118","0.00267"
"2.05800","0.17166","0.00283"
"2.06400","0.17219","0.00295"
"2.07000","0.17267","0.00304"
"2.07600","0.17321","0.00318"
"2.08200","0.17369","0.00331"
"2.08800","0.17417","0.00354"
"2.09400","0.17471","0.00367"
"2.10000","0.17518","0.00371"
"2.10600","0.17566","0.00365"
"2.11200","0.17620","0.00358"
"2.11800","0.17668","0.00341"
"2.12400","0.17716","0.00314"
"2.13000","0.17769","0.00285"
"2.13600","0.17817","0.00269"
"2.14200","0.17865","0.00268"
"2.14800","0.17919","0.00266"
"2.15400","0.17967","0.00260"
"2.16000","0.18021","0.00254"
"2.16600","0.18068","0.00255"
"2.17200","0.18116","0.00268"
"2.17800","0.18170","0.00280"
"2.18400","0.18218","0.00285"
"2.19000","0.18266","0.00287"
"2.19600","0.18320","0.00289"
"2.20200","0.18367","0.00294"
"2.20800","0.18421","0.00296"
"2.21400","0.18469","0.00295"
"2.22000","0.18523","0.00302"
"2.22600","0.18571","0.00312"
"2.23200","0.18618","0.00312"
"2.23800","0.18672","0.00314"
"2.24400","0.18720","0.00302"
"2.25000","0.18768","0.00283"
"2.25600","0.18822","0.00281"
"2.26200","0.18870","0.00288"
"2.26800","0.18917","0.00295"
"2.27400","0.18971","0.00301"
"2.28000","0.19019","0.00313"
"2.28600","0.19073","0.00319"
"2.29200","0.19121","0.00327"
"2.29800","0.19169","0.00335"
"2.30400","0.19222","0.00334"
"2.31000","0.19270","0.00333"
"2.31600","0.19318","0.00324"
"2.32200","0.19372","0.00327"
"2.32800","0.19420","0.00331"
"2.33400","0.19467","0.00332"
"2.34000","0.19521","0.00337"
"2.34600","0.19569","0.00337"
"2.35200","0.19617","0.00327"
"2.35800","0.19671","0.00319"
"2.36400","0.19719","0.00309"
"2.37000","0.19766","0.00300"
"2.37600","0.19820","0.00297"
"2.38200","0.19868","0.00306"
"2.38800","0.19922","0.00317"
"2.39400","0.19970","0.00330"
"2.40000","0.20018","0.00335"
"2.40600","0.20071","0.00340"
"2.41200","0.20119","0.00335"
"2.41800","0.20173","0.00332"
"2.42400","0.20221","0.00321"
"2.43000","0.20269","0.00320"
"2.43600","0.20322","0.00316"
"2.44200","0.20376","0.00307"
"2.44800","0.20424","0.00311"
"2.45400","0.20472","0.00317"
"2.46000","0.20526","0.00321"
"2.46600","0.20574","0.00331"
"2.47200","0.20621","0.00343"
"2.47800","0.20669","0.00348"
"2.48400","0.20723","0.00352"
"2.49000","0.20771","0.00365"
"2.49600","0.20819","0.00377"
"2.50200","0.20873","0.00368"
"2.50800","0.20920","0.00353"
"2.51400","0.20968","0.00344"
"2.52000","0.21022","0.00332"
"2.52600","0.21070","0.00329"
"2.53200","0.21124","0.00326"
"2.53800","0.21171","0.00325"
"2.54400","0.21219","0.00321"
"2.55000","0.21267","0.00310"
"2.55600","0.21321","0.00296"
"2.56200","0.21369","0.00298"
"2.56800","0.21417","0.00308"
"2.57400","0.21470","0.00327"
"2.58000","0.21518","0.00341"
"2.58600","0.21566","0.00343"
"2.59200","0.21620","0.00335"
"2.59800","0.21668","0.00321"
"2.60400","0.21716","0.00306"
"2.61000","0.21769","0.00291"
"2.61600","0.21817","0.00286"
"2.62200","0.21865","0.00276"
"2.62800","0.21913","0.00268"
"2.63400","0.21967","0.00269"
"2.64000","0.22015","0.00276"
"2.64600","0.22068","0.00291"
"2.65200","0.22116","0.00301"
"2.65800","0.22164","0.00307"
"2.66400","0.22218","0.00311"
"2.67000","0.22266","0.00318"
"2.67600","0.22313","0.00314"
"2.68200","0.22367","0.00313"
"2.68800","0.22415","0.00319"
"2.69400","0.22463","0.00322"
"2.70000","0.22517","0.00329"
"2.70600","0.22565","0.00346"
"2.71200","0.22618","0.00370"
"2.71800","0.22666","0.00382"
"2.72400","0.22720","0.00386"
"2.73000","0.22768","0.00379"
"2.73600","0.22822","0.00367"
"2.74200","0.22869","0.00350"
"2.74800","0.22917","0.00346"
"2.75400","0.22971","0.00355"
"2.76000","0.23019","0.00349"
"2.76600","0.23067","0.00327"
"2.77200","0.23121","0.00313"
"2.77800","0.23168","0.00312"
"2.78400","0.23222","0.00312"
"2.79000","0.23270","0.00329"
"2.79600","0.23324","0.00360"
"2.80200","0.23372","0.00380"
"2.80800","0.23420","0.00384"
"2.81400","0.23473","0.00383"
"2.82000","0.23521","0.00386"
"2.82600","0.23575","0.00389"
"2.83200","0.23623","0.00388"
"2.83800","0.23671","0.00383"
"2.84400","0.23724","0.00375"
"2.85000","0.23772","0.00373"
"2.85600","0.23820","0.00372"
"2.86200","0.23874","0.00370"
"2.86800","0.23922","0.00365"
"2.87400","0.23970","0.00356"
"2.88000","0.24017","0.00354"
"2.88600","0.24071","0.00363"
"2.89200","0.24119","0.00374"
"2.89800","0.24167","0.00383"
"2.90400","0.24215","0.00389"
"2.91000","0.24269","0.00390"
"2.91600","0.24316","0.00386"
"2.92200","0.24370","0.00376"
"2.92800","0.24418","0.00369"
"2.93400","0.24466","0.00374"
"2.94000","0.24520","0.00380"
"2.94600","0.24568","0.00381"
"2.95200","0.24621","0.00379"
"2.95800","0.24669","0.00382"
"2.96400","0.24717","0.00379"
"2.97000","0.24765","0.00373"
"2.97600","0.24819","0.00365"
"2.98200","0.24866","0.00364"
"2.98800","0.24914","0.00365"
"2.99400","0.24968","0.00374"
"3.00000","0.25016","0.00377"
"3.00600","0.25070","0.00384"
"3.01200","0.25118","0.00377"
"3.01800","0.25165","0.00364"
"3.02400","0.25219","0.00362"
"3.03000","0.25267","0.00351"
"3.03600","0.25315","0.00330"
"3.04200","0.25369","0.00310"
"3.04800","0.25417","0.00312"
"3.05400","0.25470","0.00324"
"3.06000","0.25518","0.00341"
"3.06600","0.25566","0.00365"
"3.07200","0.25620","0.00379"
"3.07800","0.25668","0.00378"
"3.08400","0.25721","0.00364"
"3.09000","0.25769","0.00350"
"3.09600","0.25823","0.00354"
"3.10200","0.25871","0.00363"
"3.10800","0.25919","0.00367"
"3.11400","0.25973","0.00371"
"3.12000","0.26020","0.00369"
"3.12600","0.26068","0.00371"
"3.13200","0.26116","0.00374"
"3.13800","0.26164","0.00373"
"3.14400","0.26218","0.00373"
"3.15000","0.26266","0.00377"
"3.15600","0.26313","0.00385"
"3.16200","0.26367","0.00385"
"3.16800","0.26415","0.00379"
"3.17400","0.26463","0.00367"
"3.18000","0.26511","0.00367"
"3.18600","0.26564","0.00368"
"3.19200","0.26612","0.00378"
"3.19800","0.26660","0.00384"
"3.20400","0.26714","0.00376"
"3.21000","0.26762","0.00375"
"3.21600","0.26816","0.00380"
"3.22200","0.26863","0.00392"
"3.22800","0.26917","0.00396"
"3.23400","0.26965","0.00388"
"3.24000","0.27019","0.00389"
"3.24600","0.27067","0.00401"
"3.25200","0.27121","0.00397"
"3.25800","0.27168","0.00392"
"3.26400","0.27222","0.00404"
"3.27000","0.27270","0.00421"
"3.27600","0.27318","0.00423"
"3.28200","0.27366","0.00424"
"3.28800","0.27413","0.00425"
"3.29400","0.27467","0.00418"
"3.30000","0.27515","0.00417"
"3.30600","0.27563","0.00421"
"3.31200","0.27617","0.00422"
"3.31800","0.27665","0.00431"
"3.32400","0.27718","0.00436"
"3.33000","0.27766","0.00438"
"3.33600","0.27820","0.00429"
"3.34200","0.27868","0.00430"
"3.34800","0.27922","0.00443"
"3.35400","0.27970","0.00451"
"3.36000","0.28023","0.00452"
"3.36600","0.28071","0.00448"
"3.37200","0.28125","0.00444"
"3.37800","0.28173","0.00443"
"3.38400","0.28227","0.00421"
"3.39000","0.28274","0.00397"
"3.39600","0.28328","0.00378"
"3.40200","0.28376","0.00364"
"3.40800","0.28424","0.00372"
"3.41400","0.28472","0.00392"
"3.42000","0.28526","0.00410"
"3.42600","0.28573","0.00424"
"3.43200","0.28621","0.00427"
"3.43800","0.28669","0.00434"
"3.44400","0.28717","0.00433"
"3.45000","0.28771","0.00426"
"3.45600","0.28819","0.00437"
"3.46200","0.28866","0.00455"
"3.46800","0.28920","0.00455"
"3.47400","0.28968","0.00441"
"3.48000","0.29016","0.00432"
"3.48600","0.29070","0.00433"
"3.49200","0.29118","0.00438"
"3.49800","0.29171","0.00438"
"3.50400","0.29219","0.00437"
"3.51000","0.29273","0.00438"
"3.51600","0.29321","0.00446"
"3.52200","0.29375","0.00439"
"3.52800","0.29422","0.00423"
"3.53400","0.29476","0.00419"
"3.54000","0.29524","0.00415"
"3.54600","0.29572","0.00420"
"3.55200","0.29626","0.00412"
"3.55800","0.29674","0.00411"
"3.56400","0.29721","0.00418"
"3.57000","0.29769","0.00419"
"3.57600","0.29823","0.00421"
"3.58200","0.29871","0.00428"
"3.58800","0.29919","0.00421"
"3.59400","0.29972","0.00421"
"3.60000","0.30020","0.00417"
"3.60600","0.30068","0.00418"
"3.61200","0.30116","0.00407"
"3.61800","0.30164","0.00390"
"3.62400","0.30218","0.00387"
"3.63000","0.30265","0.00397"
"3.63600","0.30319","0.00398"
"3.64200","0.30367","0.00384"
"3.64800","0.30415","0.00384"
"3.65400","0.30469","0.00394"
"3.66000","0.30517","0.00394"
"3.66600","0.30570","0.00399"
"3.67200","0.30618","0.00405"
"3.67800","0.30666","0.00407"
"3.68400","0.30720","0.00403"
"3.69000","0.30768","0.00403"
"3.69600","0.30816","0.00419"
"3.70200","0.30863","0.00427"
"3.70800","0.30911","0.00443"
"3.71400","0.30965","0.00468"
"3.72000","0.31013","0.00484"
"3.72600","0.31061","0.00481"
"3.73200","0.31114","0.00476"
"3.73800","0.31162","0.00461"
"3.74400","0.31210","0.00457"
"3.75000","0.31264","0.00457"
"3.75600","0.31312","0.00450"
"3.76200","0.31360","0.00448"
"3.76800","0.31413","0.00443"
"3.77400","0.31461","0.00435"
"3.78000","0.31515","0.00445"
"3.78600","0.31563","0.00444"
"3.79200","0.31617","0.00442"
"3.79800","0.31665","0.00450"
"3.80400","0.31718","0.00458"
"3.81000","0.31772","0.00466"
"3.81600","0.31820","0.00471"
"3.82200","0.31874","0.00472"
"3.82800","0.31922","0.00464"
"3.83400","0.31969","0.00459"
"3.84000","0.32023","0.00455"
"3.84600","0.32071","0.00464"
"3.85200","0.32119","0.00468"
"3.85800","0.32173","0.00468"
"3.86400","0.32221","0.00459"
"3.87000","0.32268","0.00453"
"3.87600","0.32316","0.00452"
"3.88200","0.32370","0.00446"
"3.88800","0.32418","0.00443"
"3.89400","0.32472","0.00438"
"3.90000","0.32520","0.00426"
"3.90600","0.32567","0.00414"
"3.91200","0.32621","0.00405"
"3.91800","0.32669","0.00404"
"3.92400","0.32723","0.00408"
"3.93000","0.32771","0.00423"
"3.93600","0.32818","0.00431"
"3.94200","0.32872","0.00432"
"3.94800","0.32920","0.00435"
"3.95400","0.32974","0.00429"
"3.96000","0.33028","0.00420"
"3.96600","0.33076","0.00405"
"3.97200","0.33123","0.00390"
"3.97800","0.33177","0.00385"
"3.98400","0.33225","0.00385"
"3.99000","0.33273","0.00388"
"3.99600","0.33321","0.00409"
"4.00200","0.33369","0.00424"
"4.00800","0.33416","0.00428"
"4.01400","0.33470","0.00444"
"4.02000","0.33518","0.00458"
"4.02600","0.33572","0.00462"
"4.03200","0.33620","0.00452"
"4.03800","0.33673","0.00441"
"4.04400","0.33721","0.00429"
"4.05000","0.33769","0.00419"
"4.05600","0.33823","0.00417"
"4.06200","0.33871","0.00433"
"4.06800","0.33925","0.00444"
"4.07400","0.33972","0.00454"
"4.08000","0.34020","0.00454"
"4.08600","0.34074","0.00452"
"4.09200","0.34122","0.00453"
"4.09800","0.34176","0.00459"
"4.10400","0.34224","0.00461"
"4.11000","0.34277","0.00469"
"4.11600","0.34325","0.00472"
"4.12200","0.34373","0.00472"
"4.12800","0.34421","0.00460"
"4.13400","0.34475","0.00451"
"4.14000","0.34522","0.00452"
"4.14600","0.34570","0.00464"
"4.15200","0.34618","0.00466"
"4.15800","0.34666","0.00453"
"4.16400","0.34720","0.00446"
"4.17000","0.34768","0.00433"
"4.17600","0.34815","0.00426"
"4.18200","0.34869","0.00420"
"4.18800","0.34917","0.00419"
"4.19400","0.34965","0.00412"
"4.20000","0.35013","0.00420"
"4.20600","0.35067","0.00431"
"4.21200","0.35114","0.00449"
"4.21800","0.35168","0.00461"
"4.22400","0.35216","0.00472"
"4.23000","0.35264","0.00475"
"4.23600","0.35318","0.00472"
"4.24200","0.35366","0.00469"
"4.24800","0.35419","0.00470"
"4.25400","0.35467","0.00478"
"4.26000","0.35515","0.00485"
"4.26600","0.35563","0.00479"
"4.27200","0.35617","0.00467"
"4.27800","0.35664","0.00462"
"4.28400","0.35712","0.00467"
"4.29000","0.35760","0.00489"
"4.29600","0.35814","0.00514"
"4.30200","0.35862","0.00527"
"4.30800","0.35910","0.00539"
"4.31400","0.35963","0.00544"
"4.32000","0.36011","0.00535"
"4.32600","0.36065","0.00519"
"4.33200","0.36113","0.00518"
"4.33800","0.36167","0.00523"
"4.34400","0.36215","0.00528"
"4.35000","0.36268","0.00536"
"4.35600","0.36316","0.00544"
"4.36200","0.36370","0.00549"
"4.36800","0.36418","0.00535"
"4.37400","0.36472","0.00522"
"4.38000","0.36519","0.00524"
"4.38600","0.36573","0.00523"
"4.39200","0.36621","0.00510"
"4.39800","0.36675","0.00490"
"4.40400","0.36723","0.00476"
"4.41000","0.36771","0.00458"
"4.41600","0.36818","0.00458"
"4.42200","0.36872","0.00472"
"4.42800","0.36920","0.00473"
"4.43400","0.36968","0.00462"
"4.44000","0.37022","0.00472"
"4.44600","0.37070","0.00492"
"4.45200","0.37123","0.00491"
"4.45800","0.37171","0.00487"
"4.46400","0.37225","0.00480"
"4.47000","0.37273","0.00481"
"4.47600","0.37321","0.00488"
"4.48200","0.37374","0.00483"
"4.48800","0.37422","0.00485"
"4.49400","0.37470","0.00499"
"4.50000","0.37524","0.00509"
"4.50600","0.37572","0.00515"
"4.51200","0.37626","0.00529"
"4.51800","0.37673","0.00521"
"4.52400","0.37721","0.00500"
"4.53000","0.37775","0.00483"
"4.53600","0.37823","0.00473"
"4.54200","0.37871","0.00470"
"4.54800","0.37919","0.00461"
"4.55400","0.37972","0.00451"
"4.56000","0.38020","0.00453"
"4.56600","0.38068","0.00454"
"4.57200","0.38122","0.00462"
"4.57800","0.38170","0.00479"
"4.58400","0.38223","0.00491"
"4.59000","0.38271","0.00497"
"4.59600","0.38325","0.00507"
"4.60200","0.38373","0.00505"
"4.60800","0.38421","0.00498"
"4.61400","0.38475","0.00497"
"4.62000","0.38522","0.00501"
"4.62600","0.38570","0.00500"
"4.63200","0.38624","0.00491"
"4.63800","0.38672","0.00476"
"4.64400","0.38720","0.00477"
"4.65000","0.38774","0.00475"
"4.65600","0.38821","0.00475"
"4.66200","0.38869","0.00472"
"4.66800","0.38923","0.00471"
"4.67400","0.38971","0.00463"
"4.68000","0.39019","0.00455"
"4.68600","0.39072","0.00453"
"4.69200","0.39120","0.00447"
"4.69800","0.39168","0.00452"
"4.70400","0.39222","0.00466"
"4.71000","0.39270","0.00464"
"4.71600","0.39318","0.00469"
"4.72200","0.39371","0.00475"
"4.72800","0.39419","0.00480"
"4.73400","0.39473","0.00477"
"4.74000","0.39521","0.00476"
"4.74600","0.39569","0.00483"
"4.75200","0.39617","0.00500"
"4.75800","0.39670","0.00522"
"4.76400","0.39718","0.00522"
"4.77000","0.39766","0.00511"
"4.77600","0.39820","0.00496"
"4.78200","0.39868","0.00473"
"4.78800","0.39915","0.00451"
"4.79400","0.39969","0.00445"
"4.80000","0.40017","0.00447"
"4.80600","0.40065","0.00448"
"4.81200","0.40119","0.00436"
"4.81800","0.40167","0.00413"
"4.82400","0.40214","0.00402"
"4.83000","0.40262","0.00414"
"4.83600","0.40316","0.00436"
"4.84200","0.40364","0.00454"
"4.84800","0.40412","0.00485"
"4.85400","0.40466","0.00513"
"4.86000","0.40513","0.00523"
"4.86600","0.40567","0.00520"
"4.87200","0.40615","0.00515"
"4.87800","0.40669","0.00519"
"4.88400","0.40717","0.00533"
"4.89000","0.40765","0.00551"
"4.89600","0.40818","0.00575"
