End date,"1/22/2017"
Specimen label,"18BG_46"
"0.81000","0.06768","0.00415"
"0.81600","0.06822","0.00429"
"0.82200","0.06870","0.00429"
"0.82800","0.06924","0.00431"
"0.83400","0.06971","0.00436"
"0.84000","0.07019","0.00431"
"0.84600","0.07073","0.00432"
"0.85200","0.07121","0.00433"
"0.85800","0.07169","0.00422"
"0.86400","0.07223","0.00391"
"0.87000","0.07270","0.00379"
"0.87600","0.07318","0.00382"
"0.88200","0.07372","0.00381"
"0.88800","0.07420","0.00380"
"0.89400","0.07468","0.00376"
"0.90000","0.07522","0.00384"
"0.90600","0.07569","0.00388"
"0.91200","0.07623","0.00389"
"0.91800","0.07671","0.00390"
"0.92400","0.07719","0.00395"
"0.93000","0.07773","0.00399"
"0.93600","0.07820","0.00399"
"0.94200","0.07874","0.00396"
"0.94800","0.07922","0.00395"
"0.95400","0.07970","0.00382"
"0.96000","0.08024","0.00357"
"0.96600","0.08072","0.00345"
"0.97200","0.08119","0.00362"
"0.97800","0.08167","0.00378"
"0.98400","0.08221","0.00396"
"0.99000","0.08269","0.00426"
"0.99600","0.08317","0.00446"
"1.00200","0.08371","0.00453"
"1.00800","0.08418","0.00449"
"1.01400","0.08472","0.00444"
"1.02000","0.08520","0.00429"
"1.02600","0.08568","0.00413"
"1.03200","0.08622","0.00410"
"1.03800","0.08669","0.00417"
"1.04400","0.08717","0.00421"
"1.05000","0.08765","0.00420"
"1.05600","0.08819","0.00427"
"1.06200","0.08867","0.00443"
"1.06800","0.08921","0.00466"
"1.07400","0.08968","0.00490"
"1.08000","0.09022","0.00509"
"1.08600","0.09070","0.00510"
"1.09200","0.09118","0.00502"
"1.09800","0.09172","0.00495"
"1.10400","0.09220","0.00484"
"1.11000","0.09267","0.00477"
"1.11600","0.09321","0.00486"
"1.12200","0.09369","0.00513"
"1.12800","0.09423","0.00538"
"1.13400","0.09471","0.00549"
"1.14000","0.09518","0.00553"
"1.14600","0.09572","0.00557"
"1.15200","0.09620","0.00557"
"1.15800","0.09668","0.00566"
"1.16400","0.09722","0.00590"
"1.17000","0.09770","0.00616"
"1.17600","0.09817","0.00629"
"1.18200","0.09865","0.00635"
"1.18800","0.09919","0.00631"
"1.19400","0.09967","0.00630"
"1.20000","0.10015","0.00635"
"1.20600","0.10069","0.00634"
"1.21200","0.10116","0.00632"
"1.21800","0.10164","0.00631"
"1.22400","0.10218","0.00616"
"1.23000","0.10266","0.00610"
"1.23600","0.10314","0.00604"
"1.24200","0.10362","0.00605"
"1.24800","0.10415","0.00611"
"1.25400","0.10463","0.00616"
"1.26000","0.10511","0.00621"
"1.26600","0.10565","0.00628"
"1.27200","0.10613","0.00633"
"1.27800","0.10666","0.00638"
"1.28400","0.10714","0.00627"
"1.29000","0.10768","0.00634"
"1.29600","0.10816","0.00657"
"1.30200","0.10864","0.00670"
"1.30800","0.10918","0.00667"
"1.31400","0.10965","0.00672"
"1.32000","0.11013","0.00677"
"1.32600","0.11067","0.00682"
"1.33200","0.11115","0.00706"
"1.33800","0.11169","0.00722"
"1.34400","0.11217","0.00728"
"1.35000","0.11264","0.00725"
"1.35600","0.11318","0.00708"
"1.36200","0.11366","0.00698"
"1.36800","0.11420","0.00685"
"1.37400","0.11468","0.00672"
"1.38000","0.11521","0.00653"
"1.38600","0.11569","0.00636"
"1.39200","0.11617","0.00620"
"1.39800","0.11671","0.00606"
"1.40400","0.11719","0.00598"
"1.41000","0.11773","0.00608"
"1.41600","0.11820","0.00617"
"1.42200","0.11874","0.00626"
"1.42800","0.11922","0.00640"
"1.43400","0.11970","0.00641"
"1.44000","0.12024","0.00636"
"1.44600","0.12072","0.00631"
"1.45200","0.12119","0.00642"
"1.45800","0.12173","0.00665"
"1.46400","0.12221","0.00686"
"1.47000","0.12269","0.00683"
"1.47600","0.12323","0.00673"
"1.48200","0.12370","0.00666"
"1.48800","0.12418","0.00652"
"1.49400","0.12472","0.00642"
"1.50000","0.12520","0.00644"
"1.50600","0.12574","0.00652"
"1.51200","0.12622","0.00654"
"1.51800","0.12675","0.00631"
"1.52400","0.12723","0.00618"
"1.53000","0.12771","0.00609"
"1.53600","0.12825","0.00612"
"1.54200","0.12873","0.00631"
"1.54800","0.12921","0.00662"
"1.55400","0.12968","0.00671"
"1.56000","0.13022","0.00666"
"1.56600","0.13070","0.00663"
"1.57200","0.13118","0.00670"
"1.57800","0.13172","0.00677"
"1.58400","0.13219","0.00674"
"1.59000","0.13267","0.00667"
"1.59600","0.13315","0.00658"
"1.60200","0.13369","0.00645"
"1.60800","0.13417","0.00641"
"1.61400","0.13465","0.00648"
"1.62000","0.13518","0.00663"
"1.62600","0.13566","0.00687"
"1.63200","0.13620","0.00725"
"1.63800","0.13668","0.00734"
"1.64400","0.13722","0.00740"
"1.65000","0.13770","0.00759"
"1.65600","0.13823","0.00767"
"1.66200","0.13871","0.00763"
"1.66800","0.13919","0.00755"
"1.67400","0.13967","0.00753"
"1.68000","0.14021","0.00771"
"1.68600","0.14068","0.00774"
"1.69200","0.14116","0.00782"
"1.69800","0.14164","0.00803"
"1.70400","0.14212","0.00808"
"1.71000","0.14266","0.00792"
"1.71600","0.14314","0.00774"
"1.72200","0.14367","0.00765"
"1.72800","0.14415","0.00762"
"1.73400","0.14463","0.00764"
"1.74000","0.14517","0.00783"
"1.74600","0.14565","0.00804"
"1.75200","0.14613","0.00813"
"1.75800","0.14660","0.00805"
"1.76400","0.14714","0.00821"
"1.77000","0.14762","0.00841"
"1.77600","0.14810","0.00840"
"1.78200","0.14864","0.00844"
"1.78800","0.14912","0.00849"
"1.79400","0.14965","0.00853"
"1.80000","0.15019","0.00861"
"1.80600","0.15067","0.00860"
"1.81200","0.15115","0.00867"
"1.81800","0.15169","0.00867"
"1.82400","0.15216","0.00870"
"1.83000","0.15264","0.00885"
"1.83600","0.15318","0.00893"
"1.84200","0.15366","0.00890"
"1.84800","0.15414","0.00892"
"1.85400","0.15468","0.00884"
"1.86000","0.15515","0.00877"
"1.86600","0.15563","0.00868"
"1.87200","0.15611","0.00875"
"1.87800","0.15665","0.00868"
"1.88400","0.15713","0.00844"
"1.89000","0.15766","0.00823"
"1.89600","0.15814","0.00805"
"1.90200","0.15862","0.00796"
"1.90800","0.15916","0.00802"
"1.91400","0.15964","0.00818"
"1.92000","0.16018","0.00836"
"1.92600","0.16065","0.00845"
"1.93200","0.16119","0.00858"
"1.93800","0.16173","0.00857"
"1.94400","0.16221","0.00840"
"1.95000","0.16275","0.00815"
"1.95600","0.16323","0.00806"
"1.96200","0.16370","0.00815"
"1.96800","0.16424","0.00829"
"1.97400","0.16472","0.00839"
"1.98000","0.16520","0.00836"
"1.98600","0.16574","0.00825"
"1.99200","0.16621","0.00809"
"1.99800","0.16669","0.00793"
"2.00400","0.16717","0.00780"
"2.01000","0.16765","0.00795"
"2.01600","0.16819","0.00801"
"2.02200","0.16867","0.00802"
"2.02800","0.16914","0.00800"
"2.03400","0.16968","0.00819"
"2.04000","0.17016","0.00839"
"2.04600","0.17070","0.00852"
"2.05200","0.17118","0.00862"
"2.05800","0.17166","0.00863"
"2.06400","0.17219","0.00852"
"2.07000","0.17267","0.00841"
"2.07600","0.17315","0.00839"
"2.08200","0.17369","0.00847"
"2.08800","0.17417","0.00845"
"2.09400","0.17471","0.00847"
"2.10000","0.17518","0.00858"
"2.10600","0.17566","0.00877"
"2.11200","0.17620","0.00882"
"2.11800","0.17668","0.00894"
"2.12400","0.17716","0.00901"
"2.13000","0.17769","0.00904"
"2.13600","0.17817","0.00907"
"2.14200","0.17865","0.00917"
"2.14800","0.17919","0.00926"
"2.15400","0.17967","0.00924"
"2.16000","0.18021","0.00920"
"2.16600","0.18068","0.00924"
"2.17200","0.18116","0.00928"
"2.17800","0.18170","0.00911"
"2.18400","0.18218","0.00895"
"2.19000","0.18266","0.00895"
"2.19600","0.18320","0.00893"
"2.20200","0.18367","0.00905"
"2.20800","0.18415","0.00924"
"2.21400","0.18463","0.00942"
"2.22000","0.18517","0.00949"
"2.22600","0.18565","0.00951"
"2.23200","0.18618","0.00965"
"2.23800","0.18666","0.00966"
"2.24400","0.18714","0.00979"
"2.25000","0.18762","0.00985"
"2.25600","0.18816","0.00977"
"2.26200","0.18864","0.00968"
"2.26800","0.18911","0.00974"
"2.27400","0.18965","0.00993"
"2.28000","0.19013","0.01015"
"2.28600","0.19061","0.01020"
"2.29200","0.19109","0.01014"
"2.29800","0.19163","0.01020"
"2.30400","0.19210","0.01033"
"2.31000","0.19258","0.01038"
"2.31600","0.19312","0.01031"
"2.32200","0.19360","0.01020"
"2.32800","0.19408","0.00990"
"2.33400","0.19461","0.00991"
"2.34000","0.19509","0.01011"
"2.34600","0.19563","0.01030"
"2.35200","0.19611","0.01033"
"2.35800","0.19665","0.01037"
"2.36400","0.19713","0.01051"
"2.37000","0.19766","0.01048"
"2.37600","0.19814","0.01041"
"2.38200","0.19868","0.01036"
"2.38800","0.19916","0.01033"
"2.39400","0.19964","0.01025"
"2.40000","0.20018","0.01013"
"2.40600","0.20065","0.01003"
"2.41200","0.20113","0.00992"
"2.41800","0.20167","0.00980"
"2.42400","0.20215","0.00974"
"2.43000","0.20269","0.00975"
"2.43600","0.20316","0.00977"
"2.44200","0.20364","0.00979"
"2.44800","0.20418","0.00973"
"2.45400","0.20466","0.00968"
"2.46000","0.20514","0.00967"
"2.46600","0.20568","0.00965"
"2.47200","0.20615","0.00962"
"2.47800","0.20663","0.00974"
"2.48400","0.20717","0.00985"
"2.49000","0.20765","0.01008"
"2.49600","0.20813","0.01030"
"2.50200","0.20867","0.01040"
"2.50800","0.20914","0.01032"
"2.51400","0.20968","0.01019"
"2.52000","0.21016","0.01000"
"2.52600","0.21070","0.00978"
"2.53200","0.21118","0.00963"
"2.53800","0.21165","0.00951"
"2.54400","0.21219","0.00948"
"2.55000","0.21267","0.00946"
"2.55600","0.21315","0.00948"
"2.56200","0.21369","0.00959"
"2.56800","0.21417","0.00972"
"2.57400","0.21470","0.00984"
"2.58000","0.21518","0.00975"
"2.58600","0.21572","0.00962"
"2.59200","0.21620","0.00939"
"2.59800","0.21668","0.00921"
"2.60400","0.21722","0.00921"
"2.61000","0.21769","0.00920"
"2.61600","0.21817","0.00936"
"2.62200","0.21871","0.00948"
"2.62800","0.21919","0.00934"
"2.63400","0.21967","0.00916"
"2.64000","0.22020","0.00915"
"2.64600","0.22068","0.00918"
"2.65200","0.22116","0.00914"
"2.65800","0.22170","0.00935"
"2.66400","0.22218","0.00957"
"2.67000","0.22266","0.00964"
"2.67600","0.22319","0.00970"
"2.68200","0.22367","0.00995"
"2.68800","0.22415","0.01026"
"2.69400","0.22469","0.01052"
"2.70000","0.22517","0.01068"
"2.70600","0.22565","0.01079"
"2.71200","0.22618","0.01088"
"2.71800","0.22666","0.01107"
"2.72400","0.22720","0.01112"
"2.73000","0.22768","0.01106"
"2.73600","0.22816","0.01102"
"2.74200","0.22864","0.01087"
"2.74800","0.22917","0.01083"
"2.75400","0.22965","0.01077"
"2.76000","0.23013","0.01064"
"2.76600","0.23061","0.01049"
"2.77200","0.23115","0.01028"
"2.77800","0.23162","0.01014"
"2.78400","0.23210","0.01017"
"2.79000","0.23264","0.01031"
"2.79600","0.23312","0.01045"
"2.80200","0.23366","0.01047"
"2.80800","0.23414","0.01055"
"2.81400","0.23461","0.01069"
"2.82000","0.23515","0.01078"
"2.82600","0.23563","0.01082"
"2.83200","0.23611","0.01097"
"2.83800","0.23659","0.01109"
"2.84400","0.23713","0.01105"
"2.85000","0.23760","0.01106"
"2.85600","0.23808","0.01100"
"2.86200","0.23862","0.01106"
"2.86800","0.23910","0.01123"
"2.87400","0.23958","0.01166"
"2.88000","0.24005","0.01205"
"2.88600","0.24059","0.01226"
"2.89200","0.24107","0.01228"
"2.89800","0.24155","0.01242"
"2.90400","0.24209","0.01241"
"2.91000","0.24257","0.01224"
"2.91600","0.24310","0.01216"
"2.92200","0.24358","0.01201"
"2.92800","0.24412","0.01171"
"2.93400","0.24466","0.01133"
"2.94000","0.24514","0.01120"
"2.94600","0.24568","0.01123"
"2.95200","0.24615","0.01119"
"2.95800","0.24669","0.01114"
"2.96400","0.24717","0.01115"
"2.97000","0.24771","0.01119"
"2.97600","0.24819","0.01117"
"2.98200","0.24866","0.01107"
"2.98800","0.24920","0.01098"
"2.99400","0.24968","0.01090"
"3.00000","0.25022","0.01098"
"3.00600","0.25070","0.01111"
"3.01200","0.25118","0.01119"
"3.01800","0.25171","0.01130"
"3.02400","0.25219","0.01153"
"3.03000","0.25267","0.01176"
"3.03600","0.25321","0.01192"
"3.04200","0.25369","0.01189"
"3.04800","0.25423","0.01193"
"3.05400","0.25470","0.01198"
"3.06000","0.25518","0.01203"
"3.06600","0.25572","0.01198"
"3.07200","0.25620","0.01192"
"3.07800","0.25668","0.01184"
"3.08400","0.25721","0.01170"
"3.09000","0.25769","0.01158"
"3.09600","0.25817","0.01159"
"3.10200","0.25871","0.01168"
"3.10800","0.25919","0.01174"
"3.11400","0.25967","0.01189"
"3.12000","0.26020","0.01202"
"3.12600","0.26068","0.01200"
"3.13200","0.26116","0.01176"
"3.13800","0.26170","0.01160"
"3.14400","0.26218","0.01141"
"3.15000","0.26266","0.01134"
"3.15600","0.26319","0.01139"
"3.16200","0.26367","0.01149"
"3.16800","0.26415","0.01167"
"3.17400","0.26469","0.01193"
"3.18000","0.26517","0.01208"
"3.18600","0.26564","0.01211"
"3.19200","0.26618","0.01202"
"3.19800","0.26666","0.01193"
"3.20400","0.26720","0.01183"
"3.21000","0.26768","0.01164"
"3.21600","0.26822","0.01158"
"3.22200","0.26869","0.01171"
"3.22800","0.26923","0.01180"
"3.23400","0.26971","0.01185"
"3.24000","0.27019","0.01171"
"3.24600","0.27073","0.01155"
"3.25200","0.27121","0.01148"
"3.25800","0.27168","0.01136"
"3.26400","0.27222","0.01137"
"3.27000","0.27270","0.01132"
"3.27600","0.27318","0.01139"
"3.28200","0.27372","0.01143"
"3.28800","0.27419","0.01142"
"3.29400","0.27467","0.01142"
"3.30000","0.27515","0.01150"
"3.30600","0.27563","0.01166"
"3.31200","0.27617","0.01184"
"3.31800","0.27665","0.01195"
"3.32400","0.27712","0.01195"
"3.33000","0.27766","0.01190"
"3.33600","0.27814","0.01195"
"3.34200","0.27862","0.01208"
"3.34800","0.27916","0.01219"
"3.35400","0.27964","0.01228"
"3.36000","0.28017","0.01238"
"3.36600","0.28065","0.01241"
"3.37200","0.28113","0.01246"
"3.37800","0.28167","0.01243"
"3.38400","0.28215","0.01238"
"3.39000","0.28263","0.01251"
"3.39600","0.28316","0.01268"
"3.40200","0.28364","0.01261"
"3.40800","0.28412","0.01255"
"3.41400","0.28460","0.01255"
"3.42000","0.28514","0.01241"
"3.42600","0.28561","0.01231"
"3.43200","0.28609","0.01232"
"3.43800","0.28663","0.01222"
"3.44400","0.28711","0.01204"
"3.45000","0.28759","0.01182"
"3.45600","0.28813","0.01187"
"3.46200","0.28860","0.01208"
"3.46800","0.28908","0.01226"
"3.47400","0.28962","0.01263"
"3.48000","0.29010","0.01283"
"3.48600","0.29064","0.01266"
"3.49200","0.29112","0.01256"
"3.49800","0.29165","0.01251"
"3.50400","0.29219","0.01248"
"3.51000","0.29267","0.01243"
"3.51600","0.29321","0.01244"
"3.52200","0.29369","0.01259"
"3.52800","0.29422","0.01278"
"3.53400","0.29470","0.01289"
"3.54000","0.29518","0.01282"
"3.54600","0.29572","0.01286"
"3.55200","0.29620","0.01293"
"3.55800","0.29668","0.01303"
"3.56400","0.29715","0.01326"
"3.57000","0.29769","0.01353"
"3.57600","0.29817","0.01352"
"3.58200","0.29865","0.01347"
"3.58800","0.29919","0.01337"
"3.59400","0.29967","0.01320"
"3.60000","0.30014","0.01315"
"3.60600","0.30068","0.01314"
"3.61200","0.30116","0.01312"
"3.61800","0.30164","0.01300"
"3.62400","0.30218","0.01297"
"3.63000","0.30265","0.01302"
"3.63600","0.30319","0.01315"
"3.64200","0.30367","0.01324"
"3.64800","0.30421","0.01325"
"3.65400","0.30469","0.01313"
"3.66000","0.30523","0.01296"
"3.66600","0.30570","0.01281"
"3.67200","0.30624","0.01281"
"3.67800","0.30672","0.01289"
"3.68400","0.30720","0.01281"
"3.69000","0.30768","0.01270"
"3.69600","0.30822","0.01263"
"3.70200","0.30869","0.01251"
"3.70800","0.30917","0.01233"
"3.71400","0.30965","0.01235"
"3.72000","0.31019","0.01242"
"3.72600","0.31067","0.01248"
"3.73200","0.31120","0.01262"
"3.73800","0.31168","0.01263"
"3.74400","0.31216","0.01251"
"3.75000","0.31270","0.01244"
"3.75600","0.31318","0.01243"
"3.76200","0.31366","0.01248"
"3.76800","0.31419","0.01263"
"3.77400","0.31467","0.01277"
"3.78000","0.31515","0.01279"
"3.78600","0.31569","0.01283"
"3.79200","0.31623","0.01283"
"3.79800","0.31671","0.01274"
"3.80400","0.31724","0.01285"
"3.81000","0.31772","0.01301"
"3.81600","0.31826","0.01314"
"3.82200","0.31874","0.01314"
"3.82800","0.31922","0.01321"
"3.83400","0.31969","0.01324"
"3.84000","0.32023","0.01324"
"3.84600","0.32071","0.01315"
"3.85200","0.32119","0.01302"
"3.85800","0.32167","0.01293"
"3.86400","0.32215","0.01291"
"3.87000","0.32268","0.01301"
"3.87600","0.32316","0.01308"
"3.88200","0.32364","0.01319"
"3.88800","0.32412","0.01316"
"3.89400","0.32466","0.01313"
"3.90000","0.32514","0.01322"
"3.90600","0.32561","0.01342"
"3.91200","0.32615","0.01357"
"3.91800","0.32663","0.01359"
"3.92400","0.32711","0.01362"
"3.93000","0.32765","0.01356"
"3.93600","0.32812","0.01353"
"3.94200","0.32866","0.01350"
"3.94800","0.32914","0.01346"
"3.95400","0.32968","0.01340"
"3.96000","0.33016","0.01322"
"3.96600","0.33070","0.01305"
"3.97200","0.33117","0.01300"
"3.97800","0.33165","0.01315"
"3.98400","0.33213","0.01324"
"3.99000","0.33267","0.01360"
"3.99600","0.33315","0.01417"
"4.00200","0.33363","0.01425"
"4.00800","0.33416","0.01431"
"4.01400","0.33464","0.01432"
"4.02000","0.33512","0.01422"
"4.02600","0.33566","0.01417"
"4.03200","0.33614","0.01413"
"4.03800","0.33667","0.01417"
"4.04400","0.33715","0.01425"
"4.05000","0.33763","0.01433"
"4.05600","0.33817","0.01432"
"4.06200","0.33865","0.01436"
"4.06800","0.33913","0.01431"
"4.07400","0.33966","0.01422"
"4.08000","0.34020","0.01418"
"4.08600","0.34068","0.01418"
"4.09200","0.34122","0.01418"
"4.09800","0.34170","0.01412"
"4.10400","0.34218","0.01402"
"4.11000","0.34271","0.01382"
"4.11600","0.34319","0.01371"
"4.12200","0.34367","0.01360"
"4.12800","0.34415","0.01344"
"4.13400","0.34469","0.01326"
"4.14000","0.34516","0.01323"
"4.14600","0.34564","0.01332"
"4.15200","0.34612","0.01345"
"4.15800","0.34666","0.01345"
"4.16400","0.34714","0.01350"
"4.17000","0.34762","0.01350"
"4.17600","0.34815","0.01349"
"4.18200","0.34863","0.01353"
"4.18800","0.34911","0.01353"
"4.19400","0.34965","0.01346"
"4.20000","0.35013","0.01341"
"4.20600","0.35067","0.01347"
"4.21200","0.35114","0.01362"
"4.21800","0.35168","0.01379"
"4.22400","0.35216","0.01387"
"4.23000","0.35270","0.01391"
"4.23600","0.35324","0.01386"
"4.24200","0.35371","0.01384"
"4.24800","0.35419","0.01378"
"4.25400","0.35473","0.01367"
"4.26000","0.35521","0.01361"
"4.26600","0.35569","0.01368"
"4.27200","0.35623","0.01383"
"4.27800","0.35670","0.01391"
"4.28400","0.35718","0.01390"
"4.29000","0.35766","0.01382"
"4.29600","0.35820","0.01375"
"4.30200","0.35868","0.01367"
"4.30800","0.35916","0.01361"
"4.31400","0.35969","0.01366"
"4.32000","0.36017","0.01358"
"4.32600","0.36065","0.01337"
"4.33200","0.36113","0.01326"
"4.33800","0.36167","0.01333"
"4.34400","0.36215","0.01337"
"4.35000","0.36268","0.01346"
"4.35600","0.36316","0.01367"
"4.36200","0.36370","0.01378"
"4.36800","0.36418","0.01384"
"4.37400","0.36466","0.01397"
"4.38000","0.36519","0.01407"
"4.38600","0.36567","0.01401"
"4.39200","0.36615","0.01389"
"4.39800","0.36669","0.01367"
"4.40400","0.36717","0.01349"
"4.41000","0.36765","0.01348"
"4.41600","0.36812","0.01352"
"4.42200","0.36860","0.01359"
"4.42800","0.36914","0.01371"
"4.43400","0.36962","0.01384"
"4.44000","0.37010","0.01396"
"4.44600","0.37064","0.01390"
"4.45200","0.37111","0.01372"
"4.45800","0.37159","0.01373"
"4.46400","0.37213","0.01378"
"4.47000","0.37261","0.01390"
"4.47600","0.37309","0.01404"
"4.48200","0.37362","0.01421"
"4.48800","0.37410","0.01430"
"4.49400","0.37458","0.01427"
"4.50000","0.37512","0.01430"
"4.50600","0.37566","0.01437"
"4.51200","0.37614","0.01453"
"4.51800","0.37667","0.01468"
"4.52400","0.37715","0.01472"
"4.53000","0.37769","0.01487"
"4.53600","0.37817","0.01504"
"4.54200","0.37871","0.01517"
"4.54800","0.37919","0.01525"
"4.55400","0.37966","0.01534"
"4.56000","0.38020","0.01517"
"4.56600","0.38068","0.01493"
"4.57200","0.38116","0.01471"
"4.57800","0.38170","0.01452"
"4.58400","0.38217","0.01428"
"4.59000","0.38265","0.01422"
"4.59600","0.38319","0.01438"
"4.60200","0.38367","0.01450"
"4.60800","0.38415","0.01468"
"4.61400","0.38469","0.01498"
"4.62000","0.38516","0.01518"
"4.62600","0.38564","0.01532"
"4.63200","0.38618","0.01539"
"4.63800","0.38666","0.01539"
"4.64400","0.38720","0.01520"
"4.65000","0.38768","0.01491"
"4.65600","0.38821","0.01467"
"4.66200","0.38869","0.01458"
"4.66800","0.38923","0.01458"
"4.67400","0.38971","0.01464"
"4.68000","0.39025","0.01460"
"4.68600","0.39072","0.01444"
"4.69200","0.39120","0.01436"
"4.69800","0.39168","0.01452"
"4.70400","0.39222","0.01469"
"4.71000","0.39270","0.01478"
"4.71600","0.39318","0.01476"
"4.72200","0.39365","0.01477"
"4.72800","0.39419","0.01481"
"4.73400","0.39467","0.01485"
"4.74000","0.39521","0.01494"
"4.74600","0.39569","0.01515"
"4.75200","0.39617","0.01528"
"4.75800","0.39670","0.01541"
"4.76400","0.39718","0.01553"
"4.77000","0.39766","0.01558"
"4.77600","0.39820","0.01544"
"4.78200","0.39868","0.01516"
"4.78800","0.39915","0.01489"
"4.79400","0.39969","0.01479"
"4.80000","0.40017","0.01477"
"4.80600","0.40071","0.01484"
"4.81200","0.40119","0.01491"
"4.81800","0.40167","0.01492"
"4.82400","0.40220","0.01486"
"4.83000","0.40268","0.01476"
"4.83600","0.40316","0.01475"
"4.84200","0.40370","0.01470"
"4.84800","0.40418","0.01469"
"4.85400","0.40466","0.01463"
"4.86000","0.40519","0.01459"
"4.86600","0.40567","0.01459"
"4.87200","0.40615","0.01464"
"4.87800","0.40663","0.01478"
"4.88400","0.40717","0.01473"
"4.89000","0.40765","0.01456"
"4.89600","0.40812","0.01455"
