End date,"1/22/2017"
Specimen label,"12DT_92"
"1.09800","0.09172","-0.00091"
"1.10400","0.09226","-0.00107"
"1.11000","0.09273","-0.00117"
"1.11600","0.09327","-0.00114"
"1.12200","0.09375","-0.00103"
"1.12800","0.09423","-0.00093"
"1.13400","0.09477","-0.00081"
"1.14000","0.09524","-0.00074"
"1.14600","0.09572","-0.00069"
"1.15200","0.09626","-0.00064"
"1.15800","0.09674","-0.00067"
"1.16400","0.09722","-0.00067"
"1.17000","0.09776","-0.00071"
"1.17600","0.09823","-0.00067"
"1.18200","0.09877","-0.00059"
"1.18800","0.09925","-0.00053"
"1.19400","0.09973","-0.00051"
"1.20000","0.10021","-0.00057"
"1.20600","0.10075","-0.00062"
"1.21200","0.10122","-0.00054"
"1.21800","0.10170","-0.00037"
"1.22400","0.10224","-0.00017"
"1.23000","0.10272","-0.00012"
"1.23600","0.10326","-0.00023"
"1.24200","0.10373","-0.00036"
"1.24800","0.10421","-0.00045"
"1.25400","0.10475","-0.00040"
"1.26000","0.10523","-0.00038"
"1.26600","0.10577","-0.00046"
"1.27200","0.10625","-0.00054"
"1.27800","0.10672","-0.00051"
"1.28400","0.10720","-0.00044"
"1.29000","0.10774","-0.00044"
"1.29600","0.10822","-0.00045"
"1.30200","0.10876","-0.00047"
"1.30800","0.10924","-0.00044"
"1.31400","0.10971","-0.00041"
"1.32000","0.11025","-0.00029"
"1.32600","0.11079","-0.00017"
"1.33200","0.11127","-0.00027"
"1.33800","0.11175","-0.00039"
"1.34400","0.11228","-0.00062"
"1.35000","0.11276","-0.00087"
"1.35600","0.11324","-0.00099"
"1.36200","0.11372","-0.00097"
"1.36800","0.11426","-0.00087"
"1.37400","0.11474","-0.00076"
"1.38000","0.11521","-0.00059"
"1.38600","0.11575","-0.00028"
"1.39200","0.11623","-0.00004"
"1.39800","0.11677","0.00002"
"1.40400","0.11725","0.00000"
"1.41000","0.11773","0.00001"
"1.41600","0.11820","0.00000"
"1.42200","0.11874","-0.00005"
"1.42800","0.11922","0.00007"
"1.43400","0.11970","0.00012"
"1.44000","0.12018","0.00015"
"1.44600","0.12072","0.00008"
"1.45200","0.12119","0.00005"
"1.45800","0.12167","-0.00002"
"1.46400","0.12215","-0.00017"
"1.47000","0.12269","-0.00022"
"1.47600","0.12317","-0.00022"
"1.48200","0.12370","-0.00035"
"1.48800","0.12418","-0.00040"
"1.49400","0.12466","-0.00032"
"1.50000","0.12514","-0.00025"
"1.50600","0.12568","-0.00021"
"1.51200","0.12616","-0.00017"
"1.51800","0.12669","-0.00036"
"1.52400","0.12717","-0.00059"
"1.53000","0.12765","-0.00073"
"1.53600","0.12819","-0.00081"
"1.54200","0.12867","-0.00093"
"1.54800","0.12915","-0.00101"
"1.55400","0.12968","-0.00099"
"1.56000","0.13016","-0.00090"
"1.56600","0.13064","-0.00083"
"1.57200","0.13118","-0.00067"
"1.57800","0.13166","-0.00050"
"1.58400","0.13219","-0.00032"
"1.59000","0.13267","-0.00022"
"1.59600","0.13315","-0.00019"
"1.60200","0.13369","-0.00009"
"1.60800","0.13423","-0.00009"
"1.61400","0.13471","-0.00002"
"1.62000","0.13518","0.00007"
"1.62600","0.13572","0.00019"
"1.63200","0.13620","0.00025"
"1.63800","0.13674","0.00028"
"1.64400","0.13722","0.00040"
"1.65000","0.13770","0.00039"
"1.65600","0.13823","0.00024"
"1.66200","0.13871","0.00009"
"1.66800","0.13925","0.00001"
"1.67400","0.13973","0.00011"
"1.68000","0.14027","0.00027"
"1.68600","0.14074","0.00033"
"1.69200","0.14128","0.00029"
"1.69800","0.14176","0.00017"
"1.70400","0.14224","0.00004"
"1.71000","0.14278","-0.00006"
"1.71600","0.14326","-0.00017"
"1.72200","0.14373","-0.00021"
"1.72800","0.14427","-0.00019"
"1.73400","0.14475","-0.00020"
"1.74000","0.14523","-0.00033"
"1.74600","0.14571","-0.00021"
"1.75200","0.14625","0.00001"
"1.75800","0.14672","0.00026"
"1.76400","0.14720","0.00035"
"1.77000","0.14774","0.00033"
"1.77600","0.14822","0.00024"
"1.78200","0.14870","0.00012"
"1.78800","0.14917","-0.00004"
"1.79400","0.14971","-0.00017"
"1.80000","0.15019","-0.00024"
"1.80600","0.15073","-0.00029"
"1.81200","0.15121","-0.00026"
"1.81800","0.15175","-0.00024"
"1.82400","0.15222","-0.00011"
"1.83000","0.15270","-0.00004"
"1.83600","0.15324","-0.00008"
"1.84200","0.15372","0.00003"
"1.84800","0.15420","0.00021"
"1.85400","0.15468","0.00031"
"1.86000","0.15521","0.00039"
"1.86600","0.15569","0.00047"
"1.87200","0.15617","0.00052"
"1.87800","0.15671","0.00056"
"1.88400","0.15719","0.00067"
"1.89000","0.15772","0.00079"
"1.89600","0.15820","0.00085"
"1.90200","0.15874","0.00082"
"1.90800","0.15922","0.00074"
"1.91400","0.15970","0.00063"
"1.92000","0.16024","0.00050"
"1.92600","0.16071","0.00032"
"1.93200","0.16119","0.00021"
"1.93800","0.16173","0.00020"
"1.94400","0.16221","0.00015"
"1.95000","0.16269","0.00007"
"1.95600","0.16323","0.00008"
"1.96200","0.16370","0.00028"
"1.96800","0.16424","0.00045"
"1.97400","0.16472","0.00043"
"1.98000","0.16526","0.00031"
"1.98600","0.16574","0.00023"
"1.99200","0.16621","0.00002"
"1.99800","0.16669","-0.00013"
"2.00400","0.16723","-0.00024"
"2.01000","0.16771","-0.00024"
"2.01600","0.16819","-0.00022"
"2.02200","0.16867","-0.00025"
"2.02800","0.16914","-0.00023"
"2.03400","0.16968","-0.00010"
"2.04000","0.17016","0.00003"
"2.04600","0.17064","0.00013"
"2.05200","0.17118","0.00026"
"2.05800","0.17166","0.00035"
"2.06400","0.17213","0.00040"
"2.07000","0.17261","0.00046"
"2.07600","0.17315","0.00045"
"2.08200","0.17363","0.00039"
"2.08800","0.17417","0.00023"
"2.09400","0.17465","0.00013"
"2.10000","0.17512","0.00002"
"2.10600","0.17566","-0.00014"
"2.11200","0.17614","-0.00013"
"2.11800","0.17668","-0.00007"
"2.12400","0.17722","-0.00004"
"2.13000","0.17769","0.00006"
"2.13600","0.17817","0.00020"
"2.14200","0.17871","0.00037"
"2.14800","0.17919","0.00035"
"2.15400","0.17967","0.00022"
"2.16000","0.18015","0.00008"
"2.16600","0.18062","-0.00001"
"2.17200","0.18116","0.00001"
"2.17800","0.18164","0.00012"
"2.18400","0.18218","0.00017"
"2.19000","0.18266","0.00023"
"2.19600","0.18320","0.00029"
"2.20200","0.18367","0.00037"
"2.20800","0.18421","0.00040"
"2.21400","0.18469","0.00037"
"2.22000","0.18517","0.00042"
"2.22600","0.18571","0.00047"
"2.23200","0.18624","0.00049"
"2.23800","0.18672","0.00050"
"2.24400","0.18726","0.00043"
"2.25000","0.18774","0.00043"
"2.25600","0.18828","0.00045"
"2.26200","0.18876","0.00049"
"2.26800","0.18923","0.00044"
"2.27400","0.18977","0.00033"
"2.28000","0.19025","0.00033"
"2.28600","0.19079","0.00034"
"2.29200","0.19127","0.00029"
"2.29800","0.19175","0.00024"
"2.30400","0.19222","0.00021"
"2.31000","0.19270","0.00030"
"2.31600","0.19324","0.00035"
"2.32200","0.19372","0.00036"
"2.32800","0.19420","0.00029"
"2.33400","0.19467","0.00025"
"2.34000","0.19521","0.00036"
"2.34600","0.19569","0.00055"
"2.35200","0.19617","0.00058"
"2.35800","0.19665","0.00053"
"2.36400","0.19719","0.00057"
"2.37000","0.19766","0.00059"
"2.37600","0.19820","0.00062"
"2.38200","0.19868","0.00065"
"2.38800","0.19922","0.00067"
"2.39400","0.19976","0.00069"
"2.40000","0.20024","0.00071"
"2.40600","0.20077","0.00072"
"2.41200","0.20125","0.00063"
"2.41800","0.20173","0.00056"
"2.42400","0.20227","0.00057"
"2.43000","0.20275","0.00060"
"2.43600","0.20322","0.00060"
"2.44200","0.20376","0.00064"
"2.44800","0.20424","0.00060"
"2.45400","0.20472","0.00054"
"2.46000","0.20520","0.00060"
"2.46600","0.20574","0.00073"
"2.47200","0.20621","0.00076"
"2.47800","0.20669","0.00072"
"2.48400","0.20723","0.00051"
"2.49000","0.20771","0.00038"
"2.49600","0.20819","0.00035"
"2.50200","0.20867","0.00032"
"2.50800","0.20920","0.00028"
"2.51400","0.20968","0.00025"
"2.52000","0.21016","0.00034"
"2.52600","0.21070","0.00045"
"2.53200","0.21118","0.00046"
"2.53800","0.21171","0.00052"
"2.54400","0.21219","0.00058"
"2.55000","0.21273","0.00058"
"2.55600","0.21321","0.00045"
"2.56200","0.21369","0.00043"
"2.56800","0.21417","0.00038"
"2.57400","0.21464","0.00026"
"2.58000","0.21518","0.00014"
"2.58600","0.21566","0.00012"
"2.59200","0.21614","0.00020"
"2.59800","0.21662","0.00029"
"2.60400","0.21716","0.00039"
"2.61000","0.21763","0.00046"
"2.61600","0.21811","0.00047"
"2.62200","0.21865","0.00045"
"2.62800","0.21913","0.00052"
"2.63400","0.21961","0.00057"
"2.64000","0.22009","0.00064"
"2.64600","0.22062","0.00076"
"2.65200","0.22110","0.00076"
"2.65800","0.22164","0.00070"
"2.66400","0.22212","0.00067"
"2.67000","0.22266","0.00059"
"2.67600","0.22313","0.00056"
"2.68200","0.22367","0.00042"
"2.68800","0.22421","0.00030"
"2.69400","0.22469","0.00023"
"2.70000","0.22523","0.00007"
"2.70600","0.22571","-0.00011"
"2.71200","0.22624","-0.00019"
"2.71800","0.22672","-0.00011"
"2.72400","0.22720","0.00007"
"2.73000","0.22774","0.00023"
"2.73600","0.22822","0.00040"
"2.74200","0.22869","0.00049"
"2.74800","0.22917","0.00050"
"2.75400","0.22971","0.00047"
"2.76000","0.23019","0.00056"
"2.76600","0.23073","0.00064"
"2.77200","0.23121","0.00061"
"2.77800","0.23168","0.00052"
"2.78400","0.23222","0.00049"
"2.79000","0.23270","0.00039"
"2.79600","0.23318","0.00026"
"2.80200","0.23372","0.00018"
"2.80800","0.23420","0.00012"
"2.81400","0.23473","-0.00002"
"2.82000","0.23521","-0.00009"
"2.82600","0.23569","0.00004"
"2.83200","0.23623","0.00017"
"2.83800","0.23677","0.00046"
"2.84400","0.23724","0.00079"
"2.85000","0.23778","0.00112"
"2.85600","0.23826","0.00142"
"2.86200","0.23874","0.00154"
"2.86800","0.23922","0.00152"
"2.87400","0.23976","0.00147"
"2.88000","0.24023","0.00125"
"2.88600","0.24071","0.00106"
"2.89200","0.24119","0.00094"
"2.89800","0.24167","0.00075"
"2.90400","0.24221","0.00066"
"2.91000","0.24269","0.00075"
"2.91600","0.24322","0.00086"
"2.92200","0.24370","0.00089"
"2.92800","0.24418","0.00099"
"2.93400","0.24472","0.00092"
"2.94000","0.24520","0.00082"
"2.94600","0.24573","0.00074"
"2.95200","0.24621","0.00068"
"2.95800","0.24669","0.00068"
"2.96400","0.24723","0.00072"
"2.97000","0.24771","0.00070"
"2.97600","0.24825","0.00069"
"2.98200","0.24872","0.00068"
"2.98800","0.24926","0.00073"
"2.99400","0.24974","0.00074"
"3.00000","0.25022","0.00065"
"3.00600","0.25070","0.00054"
"3.01200","0.25124","0.00046"
"3.01800","0.25171","0.00040"
"3.02400","0.25219","0.00050"
"3.03000","0.25267","0.00067"
"3.03600","0.25315","0.00088"
"3.04200","0.25363","0.00113"
"3.04800","0.25417","0.00128"
"3.05400","0.25464","0.00146"
"3.06000","0.25512","0.00157"
"3.06600","0.25566","0.00156"
"3.07200","0.25614","0.00157"
"3.07800","0.25662","0.00149"
"3.08400","0.25715","0.00131"
"3.09000","0.25763","0.00107"
"3.09600","0.25817","0.00087"
"3.10200","0.25865","0.00077"
"3.10800","0.25913","0.00085"
"3.11400","0.25961","0.00084"
"3.12000","0.26014","0.00076"
"3.12600","0.26062","0.00077"
"3.13200","0.26116","0.00075"
"3.13800","0.26164","0.00082"
"3.14400","0.26212","0.00090"
"3.15000","0.26260","0.00099"
"3.15600","0.26313","0.00100"
"3.16200","0.26361","0.00106"
"3.16800","0.26409","0.00110"
"3.17400","0.26463","0.00114"
"3.18000","0.26511","0.00111"
"3.18600","0.26564","0.00115"
"3.19200","0.26612","0.00115"
"3.19800","0.26660","0.00102"
"3.20400","0.26714","0.00101"
"3.21000","0.26762","0.00105"
"3.21600","0.26816","0.00117"
"3.22200","0.26863","0.00124"
"3.22800","0.26911","0.00128"
"3.23400","0.26965","0.00129"
"3.24000","0.27019","0.00119"
"3.24600","0.27067","0.00111"
"3.25200","0.27121","0.00109"
"3.25800","0.27168","0.00109"
"3.26400","0.27222","0.00114"
"3.27000","0.27270","0.00117"
"3.27600","0.27324","0.00118"
"3.28200","0.27372","0.00130"
"3.28800","0.27419","0.00134"
"3.29400","0.27473","0.00129"
"3.30000","0.27521","0.00125"
"3.30600","0.27569","0.00118"
"3.31200","0.27623","0.00108"
"3.31800","0.27671","0.00102"
"3.32400","0.27724","0.00113"
"3.33000","0.27772","0.00119"
"3.33600","0.27826","0.00111"
"3.34200","0.27874","0.00107"
"3.34800","0.27922","0.00097"
"3.35400","0.27976","0.00097"
"3.36000","0.28023","0.00102"
"3.36600","0.28071","0.00095"
"3.37200","0.28125","0.00096"
"3.37800","0.28173","0.00100"
"3.38400","0.28221","0.00111"
"3.39000","0.28274","0.00117"
"3.39600","0.28322","0.00120"
"3.40200","0.28370","0.00124"
"3.40800","0.28424","0.00136"
"3.41400","0.28472","0.00135"
"3.42000","0.28520","0.00136"
"3.42600","0.28573","0.00142"
"3.43200","0.28621","0.00137"
"3.43800","0.28669","0.00126"
"3.44400","0.28717","0.00124"
"3.45000","0.28771","0.00114"
"3.45600","0.28819","0.00100"
"3.46200","0.28872","0.00093"
"3.46800","0.28920","0.00083"
"3.47400","0.28968","0.00079"
"3.48000","0.29022","0.00084"
"3.48600","0.29070","0.00092"
"3.49200","0.29123","0.00110"
"3.49800","0.29171","0.00124"
"3.50400","0.29219","0.00125"
"3.51000","0.29273","0.00119"
"3.51600","0.29321","0.00124"
"3.52200","0.29369","0.00131"
"3.52800","0.29422","0.00134"
"3.53400","0.29470","0.00139"
"3.54000","0.29518","0.00145"
"3.54600","0.29572","0.00140"
"3.55200","0.29620","0.00128"
"3.55800","0.29674","0.00116"
"3.56400","0.29721","0.00096"
"3.57000","0.29769","0.00084"
"3.57600","0.29823","0.00086"
"3.58200","0.29871","0.00093"
"3.58800","0.29919","0.00094"
"3.59400","0.29972","0.00096"
"3.60000","0.30020","0.00102"
"3.60600","0.30068","0.00108"
"3.61200","0.30122","0.00099"
"3.61800","0.30170","0.00093"
"3.62400","0.30218","0.00097"
"3.63000","0.30271","0.00109"
"3.63600","0.30319","0.00115"
"3.64200","0.30367","0.00130"
"3.64800","0.30421","0.00149"
"3.65400","0.30469","0.00158"
"3.66000","0.30517","0.00159"
"3.66600","0.30564","0.00148"
"3.67200","0.30618","0.00136"
"3.67800","0.30666","0.00137"
"3.68400","0.30720","0.00141"
"3.69000","0.30768","0.00146"
"3.69600","0.30816","0.00152"
"3.70200","0.30863","0.00157"
"3.70800","0.30917","0.00163"
"3.71400","0.30965","0.00155"
"3.72000","0.31013","0.00138"
"3.72600","0.31067","0.00131"
"3.73200","0.31114","0.00126"
"3.73800","0.31162","0.00131"
"3.74400","0.31216","0.00142"
"3.75000","0.31264","0.00138"
"3.75600","0.31318","0.00133"
"3.76200","0.31366","0.00147"
"3.76800","0.31413","0.00164"
"3.77400","0.31467","0.00163"
"3.78000","0.31515","0.00154"
"3.78600","0.31569","0.00147"
"3.79200","0.31617","0.00150"
"3.79800","0.31665","0.00154"
"3.80400","0.31718","0.00153"
"3.81000","0.31766","0.00151"
"3.81600","0.31820","0.00158"
"3.82200","0.31868","0.00166"
"3.82800","0.31916","0.00166"
"3.83400","0.31969","0.00168"
"3.84000","0.32017","0.00169"
"3.84600","0.32071","0.00173"
"3.85200","0.32119","0.00179"
"3.85800","0.32167","0.00181"
"3.86400","0.32221","0.00171"
"3.87000","0.32268","0.00158"
"3.87600","0.32322","0.00160"
"3.88200","0.32370","0.00163"
"3.88800","0.32418","0.00163"
"3.89400","0.32472","0.00165"
"3.90000","0.32520","0.00168"
"3.90600","0.32573","0.00165"
"3.91200","0.32621","0.00167"
"3.91800","0.32669","0.00173"
"3.92400","0.32723","0.00180"
"3.93000","0.32771","0.00163"
"3.93600","0.32818","0.00149"
"3.94200","0.32872","0.00150"
"3.94800","0.32920","0.00157"
"3.95400","0.32968","0.00160"
"3.96000","0.33022","0.00177"
"3.96600","0.33070","0.00188"
"3.97200","0.33123","0.00176"
"3.97800","0.33171","0.00161"
"3.98400","0.33225","0.00156"
"3.99000","0.33273","0.00158"
"3.99600","0.33327","0.00162"
"4.00200","0.33375","0.00173"
"4.00800","0.33422","0.00187"
"4.01400","0.33470","0.00187"
"4.02000","0.33524","0.00201"
"4.02600","0.33572","0.00218"
"4.03200","0.33620","0.00218"
"4.03800","0.33667","0.00209"
"4.04400","0.33721","0.00216"
"4.05000","0.33769","0.00226"
"4.05600","0.33817","0.00226"
"4.06200","0.33871","0.00212"
"4.06800","0.33919","0.00200"
"4.07400","0.33966","0.00185"
"4.08000","0.34020","0.00165"
"4.08600","0.34068","0.00148"
"4.09200","0.34116","0.00139"
"4.09800","0.34170","0.00128"
"4.10400","0.34218","0.00118"
"4.11000","0.34271","0.00120"
"4.11600","0.34319","0.00117"
"4.12200","0.34373","0.00112"
"4.12800","0.34421","0.00101"
"4.13400","0.34475","0.00102"
"4.14000","0.34522","0.00113"
"4.14600","0.34570","0.00123"
"4.15200","0.34618","0.00120"
"4.15800","0.34666","0.00125"
"4.16400","0.34720","0.00134"
"4.17000","0.34768","0.00140"
"4.17600","0.34815","0.00150"
"4.18200","0.34863","0.00158"
"4.18800","0.34917","0.00164"
"4.19400","0.34965","0.00153"
"4.20000","0.35019","0.00160"
"4.20600","0.35067","0.00170"
"4.21200","0.35114","0.00169"
"4.21800","0.35168","0.00166"
"4.22400","0.35216","0.00165"
"4.23000","0.35264","0.00166"
"4.23600","0.35318","0.00171"
"4.24200","0.35366","0.00170"
"4.24800","0.35413","0.00164"
"4.25400","0.35467","0.00160"
"4.26000","0.35515","0.00155"
"4.26600","0.35569","0.00155"
"4.27200","0.35617","0.00156"
"4.27800","0.35670","0.00159"
"4.28400","0.35718","0.00164"
"4.29000","0.35772","0.00174"
"4.29600","0.35820","0.00167"
"4.30200","0.35868","0.00159"
"4.30800","0.35922","0.00151"
"4.31400","0.35969","0.00150"
"4.32000","0.36017","0.00146"
"4.32600","0.36065","0.00150"
"4.33200","0.36113","0.00157"
"4.33800","0.36167","0.00162"
"4.34400","0.36215","0.00171"
"4.35000","0.36262","0.00176"
"4.35600","0.36316","0.00178"
"4.36200","0.36364","0.00188"
"4.36800","0.36412","0.00189"
"4.37400","0.36466","0.00197"
"4.38000","0.36513","0.00203"
"4.38600","0.36567","0.00200"
"4.39200","0.36615","0.00189"
"4.39800","0.36669","0.00168"
"4.40400","0.36717","0.00160"
"4.41000","0.36771","0.00164"
"4.41600","0.36824","0.00166"
"4.42200","0.36872","0.00171"
"4.42800","0.36926","0.00188"
"4.43400","0.36974","0.00203"
"4.44000","0.37022","0.00200"
"4.44600","0.37075","0.00194"
"4.45200","0.37123","0.00189"
"4.45800","0.37171","0.00206"
"4.46400","0.37219","0.00222"
"4.47000","0.37267","0.00227"
"4.47600","0.37315","0.00238"
"4.48200","0.37368","0.00246"
"4.48800","0.37416","0.00257"
"4.49400","0.37464","0.00262"
"4.50000","0.37518","0.00255"
"4.50600","0.37566","0.00231"
"4.51200","0.37614","0.00205"
"4.51800","0.37667","0.00199"
"4.52400","0.37715","0.00206"
"4.53000","0.37769","0.00206"
"4.53600","0.37817","0.00199"
"4.54200","0.37871","0.00195"
"4.54800","0.37919","0.00179"
"4.55400","0.37972","0.00180"
"4.56000","0.38020","0.00186"
"4.56600","0.38074","0.00187"
"4.57200","0.38122","0.00186"
"4.57800","0.38170","0.00187"
"4.58400","0.38223","0.00191"
"4.59000","0.38271","0.00198"
"4.59600","0.38319","0.00196"
"4.60200","0.38373","0.00198"
"4.60800","0.38421","0.00205"
"4.61400","0.38469","0.00205"
"4.62000","0.38522","0.00214"
"4.62600","0.38570","0.00244"
"4.63200","0.38618","0.00270"
"4.63800","0.38672","0.00274"
"4.64400","0.38720","0.00261"
"4.65000","0.38768","0.00251"
"4.65600","0.38815","0.00237"
"4.66200","0.38869","0.00221"
"4.66800","0.38917","0.00200"
"4.67400","0.38971","0.00179"
"4.68000","0.39019","0.00177"
"4.68600","0.39066","0.00184"
"4.69200","0.39120","0.00191"
"4.69800","0.39168","0.00210"
"4.70400","0.39216","0.00220"
"4.71000","0.39270","0.00226"
"4.71600","0.39318","0.00224"
"4.72200","0.39365","0.00226"
"4.72800","0.39413","0.00224"
"4.73400","0.39467","0.00221"
"4.74000","0.39515","0.00226"
"4.74600","0.39563","0.00234"
"4.75200","0.39617","0.00246"
"4.75800","0.39664","0.00255"
"4.76400","0.39712","0.00260"
"4.77000","0.39760","0.00262"
"4.77600","0.39814","0.00266"
"4.78200","0.39862","0.00268"
"4.78800","0.39910","0.00264"
"4.79400","0.39963","0.00247"
"4.80000","0.40011","0.00229"
