End date,"12/26/2016"
Specimen label,"15DT_23"
"1.09200","0.09118","0.00018"
"1.09800","0.09166","0.00015"
"1.10400","0.09220","0.00009"
"1.11000","0.09267","-0.00003"
"1.11600","0.09315","-0.00005"
"1.12200","0.09363","-0.00008"
"1.12800","0.09417","-0.00004"
"1.13400","0.09465","0.00002"
"1.14000","0.09518","0.00002"
"1.14600","0.09566","-0.00003"
"1.15200","0.09620","0.00000"
"1.15800","0.09674","-0.00002"
"1.16400","0.09722","0.00003"
"1.17000","0.09776","0.00002"
"1.17600","0.09823","-0.00009"
"1.18200","0.09871","-0.00002"
"1.18800","0.09925","-0.00007"
"1.19400","0.09973","-0.00013"
"1.20000","0.10021","-0.00010"
"1.20600","0.10075","-0.00013"
"1.21200","0.10122","-0.00014"
"1.21800","0.10170","-0.00008"
"1.22400","0.10224","-0.00007"
"1.23000","0.10272","0.00001"
"1.23600","0.10320","0.00007"
"1.24200","0.10373","0.00009"
"1.24800","0.10421","0.00011"
"1.25400","0.10475","0.00011"
"1.26000","0.10523","0.00005"
"1.26600","0.10571","0.00005"
"1.27200","0.10625","0.00009"
"1.27800","0.10672","0.00009"
"1.28400","0.10726","0.00019"
"1.29000","0.10774","0.00026"
"1.29600","0.10828","0.00046"
"1.30200","0.10876","0.00059"
"1.30800","0.10930","0.00064"
"1.31400","0.10977","0.00071"
"1.32000","0.11031","0.00074"
"1.32600","0.11079","0.00065"
"1.33200","0.11127","0.00051"
"1.33800","0.11175","0.00033"
"1.34400","0.11228","0.00028"
"1.35000","0.11276","0.00033"
"1.35600","0.11324","0.00026"
"1.36200","0.11378","0.00013"
"1.36800","0.11426","0.00004"
"1.37400","0.11474","-0.00009"
"1.38000","0.11527","-0.00015"
"1.38600","0.11575","-0.00021"
"1.39200","0.11623","-0.00030"
"1.39800","0.11671","-0.00037"
"1.40400","0.11725","-0.00041"
"1.41000","0.11773","-0.00043"
"1.41600","0.11826","-0.00031"
"1.42200","0.11874","-0.00021"
"1.42800","0.11922","-0.00018"
"1.43400","0.11976","-0.00024"
"1.44000","0.12024","-0.00035"
"1.44600","0.12077","-0.00028"
"1.45200","0.12125","-0.00007"
"1.45800","0.12173","0.00003"
"1.46400","0.12227","0.00017"
"1.47000","0.12275","0.00030"
"1.47600","0.12323","0.00027"
"1.48200","0.12376","0.00023"
"1.48800","0.12424","0.00020"
"1.49400","0.12472","0.00009"
"1.50000","0.12520","0.00001"
"1.50600","0.12568","-0.00011"
"1.51200","0.12622","-0.00017"
"1.51800","0.12669","-0.00009"
"1.52400","0.12717","-0.00011"
"1.53000","0.12765","-0.00008"
"1.53600","0.12819","-0.00003"
"1.54200","0.12867","-0.00007"
"1.54800","0.12915","0.00000"
"1.55400","0.12968","0.00013"
"1.56000","0.13016","0.00027"
"1.56600","0.13070","0.00027"
"1.57200","0.13118","0.00009"
"1.57800","0.13166","-0.00012"
"1.58400","0.13219","-0.00021"
"1.59000","0.13267","-0.00029"
"1.59600","0.13321","-0.00026"
"1.60200","0.13369","-0.00019"
"1.60800","0.13423","-0.00004"
"1.61400","0.13471","0.00007"
"1.62000","0.13518","0.00005"
"1.62600","0.13572","0.00008"
"1.63200","0.13620","0.00026"
"1.63800","0.13668","0.00032"
"1.64400","0.13722","0.00025"
"1.65000","0.13770","0.00028"
"1.65600","0.13817","0.00018"
"1.66200","0.13871","0.00013"
"1.66800","0.13919","0.00023"
"1.67400","0.13967","0.00027"
"1.68000","0.14015","0.00044"
"1.68600","0.14068","0.00051"
"1.69200","0.14116","0.00045"
"1.69800","0.14170","0.00040"
"1.70400","0.14218","0.00029"
"1.71000","0.14272","0.00011"
"1.71600","0.14320","0.00007"
"1.72200","0.14373","0.00005"
"1.72800","0.14421","0.00000"
"1.73400","0.14469","0.00002"
"1.74000","0.14523","0.00013"
"1.74600","0.14571","0.00013"
"1.75200","0.14619","0.00012"
"1.75800","0.14666","0.00019"
"1.76400","0.14720","0.00044"
"1.77000","0.14768","0.00055"
"1.77600","0.14816","0.00047"
"1.78200","0.14870","0.00052"
"1.78800","0.14917","0.00067"
"1.79400","0.14965","0.00081"
"1.80000","0.15019","0.00088"
"1.80600","0.15067","0.00082"
"1.81200","0.15121","0.00077"
"1.81800","0.15169","0.00075"
"1.82400","0.15222","0.00074"
"1.83000","0.15270","0.00083"
"1.83600","0.15318","0.00088"
"1.84200","0.15366","0.00081"
"1.84800","0.15420","0.00084"
"1.85400","0.15468","0.00081"
"1.86000","0.15521","0.00064"
"1.86600","0.15569","0.00049"
"1.87200","0.15617","0.00041"
"1.87800","0.15671","0.00030"
"1.88400","0.15719","0.00020"
"1.89000","0.15772","0.00013"
"1.89600","0.15820","0.00027"
"1.90200","0.15868","0.00042"
"1.90800","0.15922","0.00041"
"1.91400","0.15970","0.00039"
"1.92000","0.16018","0.00047"
"1.92600","0.16071","0.00047"
"1.93200","0.16119","0.00044"
"1.93800","0.16173","0.00024"
"1.94400","0.16221","0.00001"
"1.95000","0.16275","-0.00007"
"1.95600","0.16323","-0.00019"
"1.96200","0.16370","-0.00014"
"1.96800","0.16424","0.00002"
"1.97400","0.16472","0.00006"
"1.98000","0.16520","0.00008"
"1.98600","0.16574","0.00010"
"1.99200","0.16621","0.00020"
"1.99800","0.16669","0.00032"
"2.00400","0.16723","0.00024"
"2.01000","0.16771","0.00011"
"2.01600","0.16825","0.00003"
"2.02200","0.16873","-0.00001"
"2.02800","0.16920","-0.00005"
"2.03400","0.16974","-0.00005"
"2.04000","0.17022","-0.00008"
"2.04600","0.17070","-0.00009"
"2.05200","0.17124","-0.00001"
"2.05800","0.17172","-0.00002"
"2.06400","0.17219","-0.00002"
"2.07000","0.17273","0.00002"
"2.07600","0.17321","0.00007"
"2.08200","0.17369","0.00016"
"2.08800","0.17423","0.00020"
"2.09400","0.17471","0.00020"
"2.10000","0.17518","0.00020"
"2.10600","0.17572","0.00018"
"2.11200","0.17620","0.00021"
"2.11800","0.17674","0.00024"
"2.12400","0.17722","0.00016"
"2.13000","0.17769","-0.00001"
"2.13600","0.17817","-0.00024"
"2.14200","0.17865","-0.00043"
"2.14800","0.17919","-0.00032"
"2.15400","0.17967","-0.00023"
"2.16000","0.18015","-0.00027"
"2.16600","0.18068","-0.00019"
"2.17200","0.18116","-0.00028"
"2.17800","0.18164","-0.00081"
"2.18400","0.18212","-0.00125"
"2.19000","0.18266","-0.00111"
"2.19600","0.18314","-0.00047"
"2.20200","0.18361","-0.00008"
"2.20800","0.18415","-0.00037"
"2.21400","0.18463","-0.00094"
"2.22000","0.18511","-0.00124"
"2.22600","0.18565","-0.00097"
"2.23200","0.18612","-0.00049"
"2.23800","0.18666","-0.00038"
"2.24400","0.18714","-0.00085"
"2.25000","0.18768","-0.00123"
"2.25600","0.18816","-0.00112"
"2.26200","0.18864","-0.00061"
"2.26800","0.18911","-0.00027"
"2.27400","0.18965","-0.00050"
"2.28000","0.19013","-0.00091"
"2.28600","0.19067","-0.00102"
"2.29200","0.19115","-0.00086"
"2.29800","0.19163","-0.00042"
"2.30400","0.19216","-0.00031"
"2.31000","0.19264","-0.00061"
"2.31600","0.19318","-0.00091"
"2.32200","0.19366","-0.00092"
"2.32800","0.19414","-0.00064"
"2.33400","0.19467","-0.00040"
"2.34000","0.19515","-0.00058"
"2.34600","0.19569","-0.00088"
"2.35200","0.19617","-0.00094"
"2.35800","0.19665","-0.00059"
"2.36400","0.19719","-0.00006"
"2.37000","0.19766","0.00014"
"2.37600","0.19820","0.00001"
"2.38200","0.19868","-0.00021"
"2.38800","0.19922","-0.00024"
"2.39400","0.19970","-0.00003"
"2.40000","0.20018","0.00006"
"2.40600","0.20071","-0.00014"
"2.41200","0.20119","-0.00032"
"2.41800","0.20167","-0.00035"
"2.42400","0.20215","-0.00018"
"2.43000","0.20269","0.00018"
"2.43600","0.20316","0.00030"
"2.44200","0.20364","0.00016"
"2.44800","0.20418","0.00001"
"2.45400","0.20466","0.00001"
"2.46000","0.20520","0.00009"
"2.46600","0.20568","0.00013"
"2.47200","0.20621","-0.00012"
"2.47800","0.20669","-0.00046"
"2.48400","0.20717","-0.00050"
"2.49000","0.20771","-0.00050"
"2.49600","0.20819","-0.00047"
"2.50200","0.20867","-0.00061"
"2.50800","0.20920","-0.00086"
"2.51400","0.20968","-0.00091"
"2.52000","0.21022","-0.00071"
"2.52600","0.21070","-0.00049"
"2.53200","0.21124","-0.00029"
"2.53800","0.21171","-0.00024"
"2.54400","0.21219","-0.00027"
"2.55000","0.21267","-0.00007"
"2.55600","0.21321","0.00004"
"2.56200","0.21369","0.00008"
"2.56800","0.21417","0.00000"
"2.57400","0.21464","-0.00021"
"2.58000","0.21518","-0.00025"
"2.58600","0.21566","-0.00015"
"2.59200","0.21620","-0.00009"
"2.59800","0.21668","-0.00013"
"2.60400","0.21722","-0.00045"
"2.61000","0.21769","-0.00064"
"2.61600","0.21817","-0.00051"
"2.62200","0.21871","-0.00032"
"2.62800","0.21919","-0.00028"
"2.63400","0.21967","-0.00036"
"2.64000","0.22015","-0.00063"
"2.64600","0.22062","-0.00067"
"2.65200","0.22116","-0.00054"
"2.65800","0.22164","-0.00041"
"2.66400","0.22212","-0.00037"
"2.67000","0.22260","-0.00054"
"2.67600","0.22313","-0.00080"
"2.68200","0.22361","-0.00078"
"2.68800","0.22409","-0.00063"
"2.69400","0.22463","-0.00053"
"2.70000","0.22511","-0.00055"
"2.70600","0.22559","-0.00072"
"2.71200","0.22612","-0.00068"
"2.71800","0.22660","-0.00047"
"2.72400","0.22708","-0.00032"
"2.73000","0.22762","-0.00024"
"2.73600","0.22810","-0.00039"
"2.74200","0.22864","-0.00056"
"2.74800","0.22917","-0.00039"
"2.75400","0.22965","-0.00017"
"2.76000","0.23019","-0.00008"
"2.76600","0.23067","-0.00003"
"2.77200","0.23121","-0.00012"
"2.77800","0.23168","-0.00015"
"2.78400","0.23216","0.00008"
"2.79000","0.23270","0.00031"
"2.79600","0.23318","0.00016"
"2.80200","0.23366","-0.00019"
"2.80800","0.23420","-0.00059"
"2.81400","0.23467","-0.00067"
"2.82000","0.23521","-0.00053"
"2.82600","0.23569","-0.00051"
"2.83200","0.23617","-0.00055"
"2.83800","0.23671","-0.00066"
"2.84400","0.23719","-0.00077"
"2.85000","0.23772","-0.00077"
"2.85600","0.23820","-0.00075"
"2.86200","0.23874","-0.00076"
"2.86800","0.23922","-0.00087"
"2.87400","0.23976","-0.00100"
"2.88000","0.24023","-0.00089"
"2.88600","0.24077","-0.00072"
"2.89200","0.24125","-0.00068"
"2.89800","0.24179","-0.00062"
"2.90400","0.24227","-0.00063"
"2.91000","0.24281","-0.00076"
"2.91600","0.24328","-0.00070"
"2.92200","0.24376","-0.00060"
"2.92800","0.24424","-0.00061"
"2.93400","0.24472","-0.00075"
"2.94000","0.24520","-0.00100"
"2.94600","0.24573","-0.00116"
"2.95200","0.24621","-0.00113"
"2.95800","0.24669","-0.00107"
"2.96400","0.24717","-0.00082"
"2.97000","0.24765","-0.00053"
"2.97600","0.24819","-0.00037"
"2.98200","0.24866","-0.00022"
"2.98800","0.24914","-0.00019"
"2.99400","0.24968","-0.00030"
"3.00000","0.25016","-0.00038"
"3.00600","0.25070","-0.00046"
"3.01200","0.25118","-0.00036"
"3.01800","0.25171","-0.00015"
"3.02400","0.25219","-0.00010"
"3.03000","0.25267","0.00009"
"3.03600","0.25321","0.00025"
"3.04200","0.25369","0.00023"
"3.04800","0.25423","0.00026"
"3.05400","0.25470","0.00012"
"3.06000","0.25518","-0.00012"
"3.06600","0.25566","-0.00026"
"3.07200","0.25620","-0.00042"
"3.07800","0.25668","-0.00057"
"3.08400","0.25715","-0.00066"
"3.09000","0.25769","-0.00071"
"3.09600","0.25817","-0.00061"
"3.10200","0.25865","-0.00042"
"3.10800","0.25919","-0.00031"
"3.11400","0.25967","-0.00017"
"3.12000","0.26020","0.00002"
"3.12600","0.26068","0.00009"
"3.13200","0.26116","0.00015"
"3.13800","0.26170","0.00015"
"3.14400","0.26218","0.00015"
"3.15000","0.26266","0.00019"
"3.15600","0.26319","0.00022"
"3.16200","0.26367","0.00027"
"3.16800","0.26415","0.00033"
"3.17400","0.26469","0.00024"
"3.18000","0.26517","0.00024"
"3.18600","0.26564","0.00020"
"3.19200","0.26618","0.00005"
"3.19800","0.26666","0.00007"
"3.20400","0.26714","0.00013"
"3.21000","0.26762","0.00016"
"3.21600","0.26816","0.00019"
"3.22200","0.26863","0.00013"
"3.22800","0.26911","0.00002"
"3.23400","0.26965","-0.00009"
"3.24000","0.27013","-0.00027"
"3.24600","0.27067","-0.00042"
"3.25200","0.27115","-0.00042"
"3.25800","0.27162","-0.00043"
"3.26400","0.27216","-0.00029"
"3.27000","0.27264","-0.00010"
"3.27600","0.27312","0.00002"
"3.28200","0.27366","0.00023"
"3.28800","0.27413","0.00026"
"3.29400","0.27461","0.00031"
"3.30000","0.27515","0.00044"
"3.30600","0.27563","0.00044"
"3.31200","0.27617","0.00039"
"3.31800","0.27665","0.00029"
"3.32400","0.27718","0.00012"
"3.33000","0.27766","0.00011"
"3.33600","0.27814","0.00016"
"3.34200","0.27868","0.00011"
"3.34800","0.27916","0.00026"
"3.35400","0.27970","0.00029"
"3.36000","0.28017","0.00010"
"3.36600","0.28065","-0.00004"
"3.37200","0.28119","-0.00015"
"3.37800","0.28167","-0.00036"
"3.38400","0.28221","-0.00052"
"3.39000","0.28268","-0.00075"
"3.39600","0.28322","-0.00090"
"3.40200","0.28370","-0.00082"
"3.40800","0.28424","-0.00071"
"3.41400","0.28472","-0.00061"
"3.42000","0.28526","-0.00064"
"3.42600","0.28573","-0.00068"
"3.43200","0.28621","-0.00056"
"3.43800","0.28675","-0.00041"
"3.44400","0.28723","-0.00030"
"3.45000","0.28771","-0.00019"
"3.45600","0.28825","-0.00027"
"3.46200","0.28872","-0.00041"
"3.46800","0.28920","-0.00041"
"3.47400","0.28974","-0.00036"
"3.48000","0.29022","-0.00018"
"3.48600","0.29070","-0.00003"
"3.49200","0.29123","-0.00011"
"3.49800","0.29171","-0.00022"
"3.50400","0.29225","-0.00027"
"3.51000","0.29273","-0.00020"
"3.51600","0.29321","-0.00007"
"3.52200","0.29375","-0.00006"
"3.52800","0.29422","-0.00014"
"3.53400","0.29470","-0.00026"
"3.54000","0.29524","-0.00041"
"3.54600","0.29572","-0.00058"
"3.55200","0.29626","-0.00070"
"3.55800","0.29674","-0.00091"
"3.56400","0.29727","-0.00102"
"3.57000","0.29775","-0.00095"
"3.57600","0.29823","-0.00086"
"3.58200","0.29877","-0.00077"
"3.58800","0.29925","-0.00075"
"3.59400","0.29972","-0.00070"
"3.60000","0.30026","-0.00056"
"3.60600","0.30074","-0.00048"
"3.61200","0.30122","-0.00043"
"3.61800","0.30176","-0.00039"
"3.62400","0.30224","-0.00042"
"3.63000","0.30271","-0.00040"
"3.63600","0.30325","-0.00032"
"3.64200","0.30373","-0.00037"
"3.64800","0.30421","-0.00035"
"3.65400","0.30475","-0.00028"
"3.66000","0.30523","-0.00020"
"3.66600","0.30570","-0.00001"
"3.67200","0.30624","0.00010"
"3.67800","0.30672","0.00011"
"3.68400","0.30720","0.00021"
"3.69000","0.30774","0.00024"
"3.69600","0.30822","0.00028"
"3.70200","0.30869","0.00037"
"3.70800","0.30923","0.00029"
"3.71400","0.30971","0.00027"
"3.72000","0.31019","0.00023"
"3.72600","0.31073","0.00007"
"3.73200","0.31120","0.00002"
"3.73800","0.31168","-0.00005"
"3.74400","0.31216","-0.00024"
"3.75000","0.31264","-0.00038"
"3.75600","0.31318","-0.00061"
"3.76200","0.31366","-0.00066"
"3.76800","0.31413","-0.00053"
"3.77400","0.31467","-0.00051"
"3.78000","0.31515","-0.00046"
"3.78600","0.31563","-0.00040"
"3.79200","0.31617","-0.00041"
"3.79800","0.31665","-0.00035"
"3.80400","0.31712","-0.00032"
"3.81000","0.31766","-0.00029"
"3.81600","0.31814","-0.00015"
"3.82200","0.31862","-0.00012"
"3.82800","0.31916","-0.00011"
"3.83400","0.31963","-0.00003"
"3.84000","0.32017","-0.00013"
"3.84600","0.32065","-0.00019"
"3.85200","0.32113","-0.00021"
"3.85800","0.32167","-0.00027"
"3.86400","0.32215","-0.00022"
"3.87000","0.32268","-0.00014"
"3.87600","0.32316","-0.00015"
"3.88200","0.32370","-0.00011"
"3.88800","0.32418","-0.00015"
"3.89400","0.32472","-0.00018"
"3.90000","0.32520","-0.00004"
"3.90600","0.32573","0.00001"
"3.91200","0.32621","0.00000"
"3.91800","0.32669","0.00001"
"3.92400","0.32723","-0.00008"
"3.93000","0.32771","-0.00008"
"3.93600","0.32818","-0.00005"
"3.94200","0.32872","-0.00018"
"3.94800","0.32920","-0.00025"
"3.95400","0.32974","-0.00031"
"3.96000","0.33022","-0.00040"
"3.96600","0.33076","-0.00039"
"3.97200","0.33123","-0.00041"
"3.97800","0.33171","-0.00041"
"3.98400","0.33225","-0.00035"
"3.99000","0.33273","-0.00033"
"3.99600","0.33327","-0.00026"
"4.00200","0.33375","-0.00013"
"4.00800","0.33422","-0.00010"
"4.01400","0.33470","-0.00003"
"4.02000","0.33524","0.00003"
"4.02600","0.33572","-0.00003"
"4.03200","0.33626","0.00001"
"4.03800","0.33673","0.00015"
"4.04400","0.33721","0.00026"
"4.05000","0.33775","0.00036"
"4.05600","0.33823","0.00031"
"4.06200","0.33871","0.00027"
"4.06800","0.33925","0.00018"
"4.07400","0.33972","0.00001"
"4.08000","0.34020","-0.00013"
"4.08600","0.34068","-0.00020"
"4.09200","0.34122","-0.00034"
"4.09800","0.34170","-0.00030"
"4.10400","0.34224","-0.00030"
"4.11000","0.34271","-0.00035"
"4.11600","0.34325","-0.00028"
"4.12200","0.34373","-0.00034"
"4.12800","0.34421","-0.00046"
"4.13400","0.34475","-0.00040"
"4.14000","0.34522","-0.00037"
"4.14600","0.34570","-0.00033"
"4.15200","0.34624","-0.00022"
"4.15800","0.34672","-0.00027"
"4.16400","0.34726","-0.00025"
"4.17000","0.34774","-0.00012"
"4.17600","0.34821","-0.00009"
"4.18200","0.34875","-0.00008"
"4.18800","0.34929","-0.00014"
"4.19400","0.34977","-0.00011"
"4.20000","0.35025","-0.00002"
"4.20600","0.35079","-0.00011"
"4.21200","0.35126","-0.00019"
"4.21800","0.35174","-0.00037"
"4.22400","0.35222","-0.00048"
"4.23000","0.35270","-0.00039"
"4.23600","0.35324","-0.00028"
"4.24200","0.35371","-0.00030"
"4.24800","0.35419","-0.00034"
"4.25400","0.35467","-0.00049"
"4.26000","0.35515","-0.00050"
"4.26600","0.35569","-0.00035"
"4.27200","0.35617","-0.00027"
"4.27800","0.35664","-0.00040"
"4.28400","0.35718","-0.00050"
"4.29000","0.35766","-0.00062"
"4.29600","0.35814","-0.00063"
"4.30200","0.35868","-0.00059"
"4.30800","0.35916","-0.00059"
"4.31400","0.35963","-0.00053"
"4.32000","0.36017","-0.00051"
"4.32600","0.36065","-0.00048"
"4.33200","0.36119","-0.00037"
"4.33800","0.36167","-0.00032"
"4.34400","0.36215","-0.00045"
"4.35000","0.36262","-0.00051"
"4.35600","0.36316","-0.00064"
"4.36200","0.36364","-0.00072"
"4.36800","0.36412","-0.00068"
"4.37400","0.36460","-0.00066"
"4.38000","0.36513","-0.00053"
"4.38600","0.36561","-0.00038"
"4.39200","0.36609","-0.00036"
"4.39800","0.36663","-0.00038"
"4.40400","0.36711","-0.00039"
"4.41000","0.36765","-0.00043"
"4.41600","0.36812","-0.00047"
"4.42200","0.36860","-0.00065"
"4.42800","0.36914","-0.00066"
"4.43400","0.36962","-0.00065"
"4.44000","0.37016","-0.00064"
"4.44600","0.37064","-0.00053"
"4.45200","0.37117","-0.00043"
"4.45800","0.37171","-0.00047"
"4.46400","0.37219","-0.00034"
"4.47000","0.37273","-0.00011"
"4.47600","0.37321","0.00000"
"4.48200","0.37374","0.00010"
"4.48800","0.37422","0.00013"
"4.49400","0.37476","0.00006"
"4.50000","0.37524","0.00006"
"4.50600","0.37572","0.00010"
"4.51200","0.37626","0.00023"
"4.51800","0.37673","0.00032"
"4.52400","0.37721","0.00020"
"4.53000","0.37775","0.00013"
"4.53600","0.37823","0.00008"
"4.54200","0.37871","0.00002"
"4.54800","0.37925","0.00001"
"4.55400","0.37972","-0.00011"
"4.56000","0.38020","-0.00020"
"4.56600","0.38068","-0.00019"
"4.57200","0.38122","-0.00017"
"4.57800","0.38170","-0.00018"
"4.58400","0.38223","-0.00012"
"4.59000","0.38271","-0.00016"
"4.59600","0.38319","-0.00013"
"4.60200","0.38373","-0.00007"
"4.60800","0.38421","-0.00017"
"4.61400","0.38475","-0.00029"
"4.62000","0.38522","-0.00039"
"4.62600","0.38576","-0.00046"
"4.63200","0.38624","-0.00041"
"4.63800","0.38672","-0.00038"
"4.64400","0.38726","-0.00030"
"4.65000","0.38774","-0.00009"
"4.65600","0.38821","0.00009"
"4.66200","0.38869","0.00026"
"4.66800","0.38923","0.00033"
"4.67400","0.38971","0.00020"
"4.68000","0.39019","-0.00001"
"4.68600","0.39072","-0.00021"
"4.69200","0.39120","-0.00030"
"4.69800","0.39168","-0.00024"
"4.70400","0.39222","-0.00023"
"4.71000","0.39270","-0.00022"
"4.71600","0.39318","-0.00016"
"4.72200","0.39371","-0.00013"
