End date,"12/26/2016"
Specimen label,"22AG_78"
"0.78600","0.06559","0.00093"
"0.79200","0.06613","0.00093"
"0.79800","0.06661","0.00104"
"0.80400","0.06708","0.00102"
"0.81000","0.06762","0.00080"
"0.81600","0.06816","0.00069"
"0.82200","0.06864","0.00065"
"0.82800","0.06912","0.00064"
"0.83400","0.06965","0.00063"
"0.84000","0.07013","0.00059"
"0.84600","0.07067","0.00063"
"0.85200","0.07115","0.00067"
"0.85800","0.07169","0.00072"
"0.86400","0.07217","0.00089"
"0.87000","0.07270","0.00101"
"0.87600","0.07318","0.00102"
"0.88200","0.07366","0.00111"
"0.88800","0.07420","0.00115"
"0.89400","0.07468","0.00111"
"0.90000","0.07522","0.00104"
"0.90600","0.07569","0.00110"
"0.91200","0.07617","0.00118"
"0.91800","0.07665","0.00116"
"0.92400","0.07719","0.00104"
"0.93000","0.07767","0.00094"
"0.93600","0.07814","0.00088"
"0.94200","0.07868","0.00080"
"0.94800","0.07916","0.00089"
"0.95400","0.07970","0.00095"
"0.96000","0.08018","0.00092"
"0.96600","0.08072","0.00102"
"0.97200","0.08119","0.00116"
"0.97800","0.08173","0.00134"
"0.98400","0.08221","0.00151"
"0.99000","0.08269","0.00151"
"0.99600","0.08323","0.00151"
"1.00200","0.08371","0.00148"
"1.00800","0.08418","0.00128"
"1.01400","0.08466","0.00122"
"1.02000","0.08520","0.00132"
"1.02600","0.08568","0.00137"
"1.03200","0.08622","0.00144"
"1.03800","0.08669","0.00133"
"1.04400","0.08717","0.00124"
"1.05000","0.08771","0.00115"
"1.05600","0.08819","0.00106"
"1.06200","0.08867","0.00107"
"1.06800","0.08915","0.00103"
"1.07400","0.08968","0.00095"
"1.08000","0.09016","0.00092"
"1.08600","0.09070","0.00089"
"1.09200","0.09118","0.00089"
"1.09800","0.09172","0.00099"
"1.10400","0.09220","0.00096"
"1.11000","0.09267","0.00095"
"1.11600","0.09321","0.00096"
"1.12200","0.09369","0.00099"
"1.12800","0.09423","0.00120"
"1.13400","0.09471","0.00135"
"1.14000","0.09518","0.00134"
"1.14600","0.09572","0.00131"
"1.15200","0.09620","0.00126"
"1.15800","0.09668","0.00120"
"1.16400","0.09716","0.00114"
"1.17000","0.09770","0.00106"
"1.17600","0.09817","0.00093"
"1.18200","0.09865","0.00086"
"1.18800","0.09919","0.00078"
"1.19400","0.09967","0.00070"
"1.20000","0.10015","0.00078"
"1.20600","0.10063","0.00092"
"1.21200","0.10116","0.00100"
"1.21800","0.10164","0.00106"
"1.22400","0.10212","0.00110"
"1.23000","0.10260","0.00121"
"1.23600","0.10314","0.00140"
"1.24200","0.10362","0.00142"
"1.24800","0.10409","0.00135"
"1.25400","0.10463","0.00117"
"1.26000","0.10511","0.00103"
"1.26600","0.10565","0.00097"
"1.27200","0.10613","0.00100"
"1.27800","0.10660","0.00106"
"1.28400","0.10714","0.00114"
"1.29000","0.10762","0.00113"
"1.29600","0.10810","0.00128"
"1.30200","0.10864","0.00137"
"1.30800","0.10912","0.00132"
"1.31400","0.10959","0.00125"
"1.32000","0.11007","0.00111"
"1.32600","0.11061","0.00106"
"1.33200","0.11109","0.00104"
"1.33800","0.11157","0.00103"
"1.34400","0.11211","0.00100"
"1.35000","0.11258","0.00097"
"1.35600","0.11312","0.00090"
"1.36200","0.11360","0.00098"
"1.36800","0.11414","0.00104"
"1.37400","0.11462","0.00097"
"1.38000","0.11515","0.00108"
"1.38600","0.11563","0.00137"
"1.39200","0.11617","0.00151"
"1.39800","0.11665","0.00162"
"1.40400","0.11719","0.00165"
"1.41000","0.11767","0.00165"
"1.41600","0.11820","0.00165"
"1.42200","0.11868","0.00164"
"1.42800","0.11916","0.00159"
"1.43400","0.11970","0.00156"
"1.44000","0.12018","0.00152"
"1.44600","0.12066","0.00155"
"1.45200","0.12119","0.00163"
"1.45800","0.12167","0.00168"
"1.46400","0.12215","0.00183"
"1.47000","0.12269","0.00196"
"1.47600","0.12317","0.00184"
"1.48200","0.12370","0.00163"
"1.48800","0.12418","0.00138"
"1.49400","0.12472","0.00123"
"1.50000","0.12520","0.00131"
"1.50600","0.12568","0.00136"
"1.51200","0.12622","0.00148"
"1.51800","0.12669","0.00165"
"1.52400","0.12717","0.00166"
"1.53000","0.12771","0.00176"
"1.53600","0.12819","0.00187"
"1.54200","0.12867","0.00178"
"1.54800","0.12921","0.00160"
"1.55400","0.12968","0.00148"
"1.56000","0.13016","0.00138"
"1.56600","0.13070","0.00135"
"1.57200","0.13118","0.00138"
"1.57800","0.13166","0.00138"
"1.58400","0.13213","0.00142"
"1.59000","0.13267","0.00131"
"1.59600","0.13315","0.00130"
"1.60200","0.13369","0.00130"
"1.60800","0.13417","0.00124"
"1.61400","0.13465","0.00127"
"1.62000","0.13518","0.00137"
"1.62600","0.13566","0.00138"
"1.63200","0.13614","0.00134"
"1.63800","0.13668","0.00111"
"1.64400","0.13716","0.00102"
"1.65000","0.13764","0.00101"
"1.65600","0.13817","0.00105"
"1.66200","0.13865","0.00121"
"1.66800","0.13913","0.00146"
"1.67400","0.13967","0.00160"
"1.68000","0.14015","0.00174"
"1.68600","0.14062","0.00179"
"1.69200","0.14116","0.00180"
"1.69800","0.14164","0.00193"
"1.70400","0.14212","0.00196"
"1.71000","0.14260","0.00195"
"1.71600","0.14314","0.00205"
"1.72200","0.14361","0.00203"
"1.72800","0.14409","0.00196"
"1.73400","0.14463","0.00192"
"1.74000","0.14511","0.00181"
"1.74600","0.14565","0.00170"
"1.75200","0.14613","0.00162"
"1.75800","0.14660","0.00148"
"1.76400","0.14714","0.00141"
"1.77000","0.14762","0.00137"
"1.77600","0.14816","0.00135"
"1.78200","0.14864","0.00141"
"1.78800","0.14912","0.00144"
"1.79400","0.14965","0.00141"
"1.80000","0.15013","0.00153"
"1.80600","0.15061","0.00163"
"1.81200","0.15109","0.00179"
"1.81800","0.15157","0.00177"
"1.82400","0.15210","0.00174"
"1.83000","0.15258","0.00186"
"1.83600","0.15306","0.00191"
"1.84200","0.15360","0.00184"
"1.84800","0.15408","0.00170"
"1.85400","0.15456","0.00151"
"1.86000","0.15503","0.00135"
"1.86600","0.15557","0.00126"
"1.87200","0.15605","0.00115"
"1.87800","0.15659","0.00114"
"1.88400","0.15707","0.00124"
"1.89000","0.15755","0.00131"
"1.89600","0.15808","0.00139"
"1.90200","0.15862","0.00135"
"1.90800","0.15910","0.00131"
"1.91400","0.15964","0.00132"
"1.92000","0.16018","0.00133"
"1.92600","0.16065","0.00141"
"1.93200","0.16113","0.00149"
"1.93800","0.16167","0.00154"
"1.94400","0.16215","0.00160"
"1.95000","0.16263","0.00168"
"1.95600","0.16311","0.00160"
"1.96200","0.16364","0.00154"
"1.96800","0.16412","0.00155"
"1.97400","0.16460","0.00151"
"1.98000","0.16514","0.00158"
"1.98600","0.16562","0.00158"
"1.99200","0.16616","0.00150"
"1.99800","0.16663","0.00146"
"2.00400","0.16717","0.00147"
"2.01000","0.16765","0.00159"
"2.01600","0.16813","0.00162"
"2.02200","0.16867","0.00156"
"2.02800","0.16914","0.00156"
"2.03400","0.16968","0.00161"
"2.04000","0.17016","0.00158"
"2.04600","0.17070","0.00161"
"2.05200","0.17118","0.00178"
"2.05800","0.17172","0.00188"
"2.06400","0.17219","0.00197"
"2.07000","0.17273","0.00204"
"2.07600","0.17321","0.00203"
"2.08200","0.17369","0.00201"
"2.08800","0.17417","0.00177"
"2.09400","0.17465","0.00173"
"2.10000","0.17518","0.00187"
"2.10600","0.17566","0.00184"
"2.11200","0.17614","0.00190"
"2.11800","0.17662","0.00202"
"2.12400","0.17716","0.00197"
"2.13000","0.17763","0.00198"
"2.13600","0.17817","0.00197"
"2.14200","0.17865","0.00187"
"2.14800","0.17913","0.00177"
"2.15400","0.17967","0.00166"
"2.16000","0.18015","0.00158"
"2.16600","0.18068","0.00158"
"2.17200","0.18116","0.00161"
"2.17800","0.18170","0.00165"
"2.18400","0.18218","0.00172"
"2.19000","0.18272","0.00173"
"2.19600","0.18320","0.00170"
"2.20200","0.18373","0.00178"
"2.20800","0.18421","0.00186"
"2.21400","0.18469","0.00198"
"2.22000","0.18523","0.00205"
"2.22600","0.18571","0.00211"
"2.23200","0.18618","0.00220"
"2.23800","0.18672","0.00222"
"2.24400","0.18720","0.00215"
"2.25000","0.18768","0.00213"
"2.25600","0.18816","0.00216"
"2.26200","0.18870","0.00223"
"2.26800","0.18917","0.00227"
"2.27400","0.18965","0.00221"
"2.28000","0.19013","0.00214"
"2.28600","0.19067","0.00205"
"2.29200","0.19115","0.00193"
"2.29800","0.19163","0.00178"
"2.30400","0.19210","0.00154"
"2.31000","0.19264","0.00143"
"2.31600","0.19312","0.00152"
"2.32200","0.19360","0.00170"
"2.32800","0.19414","0.00195"
"2.33400","0.19461","0.00227"
"2.34000","0.19515","0.00239"
"2.34600","0.19563","0.00228"
"2.35200","0.19611","0.00216"
"2.35800","0.19665","0.00203"
"2.36400","0.19713","0.00202"
"2.37000","0.19760","0.00197"
"2.37600","0.19814","0.00186"
"2.38200","0.19862","0.00178"
"2.38800","0.19916","0.00171"
"2.39400","0.19964","0.00165"
"2.40000","0.20012","0.00174"
"2.40600","0.20059","0.00177"
"2.41200","0.20107","0.00173"
"2.41800","0.20161","0.00162"
"2.42400","0.20209","0.00151"
"2.43000","0.20257","0.00153"
"2.43600","0.20311","0.00167"
"2.44200","0.20358","0.00184"
"2.44800","0.20412","0.00199"
"2.45400","0.20460","0.00206"
"2.46000","0.20514","0.00211"
"2.46600","0.20562","0.00223"
"2.47200","0.20615","0.00228"
"2.47800","0.20663","0.00238"
"2.48400","0.20717","0.00242"
"2.49000","0.20765","0.00229"
"2.49600","0.20819","0.00222"
"2.50200","0.20867","0.00212"
"2.50800","0.20914","0.00205"
"2.51400","0.20968","0.00208"
"2.52000","0.21016","0.00208"
"2.52600","0.21064","0.00210"
"2.53200","0.21118","0.00222"
"2.53800","0.21165","0.00215"
"2.54400","0.21219","0.00210"
"2.55000","0.21267","0.00212"
"2.55600","0.21315","0.00225"
"2.56200","0.21369","0.00233"
"2.56800","0.21417","0.00236"
"2.57400","0.21470","0.00218"
"2.58000","0.21518","0.00209"
"2.58600","0.21566","0.00208"
"2.59200","0.21620","0.00204"
"2.59800","0.21668","0.00202"
"2.60400","0.21722","0.00201"
"2.61000","0.21769","0.00202"
"2.61600","0.21817","0.00202"
"2.62200","0.21871","0.00196"
"2.62800","0.21919","0.00201"
"2.63400","0.21973","0.00211"
"2.64000","0.22020","0.00207"
"2.64600","0.22074","0.00207"
"2.65200","0.22122","0.00209"
"2.65800","0.22170","0.00204"
"2.66400","0.22224","0.00219"
"2.67000","0.22272","0.00236"
"2.67600","0.22319","0.00243"
"2.68200","0.22373","0.00257"
"2.68800","0.22421","0.00257"
"2.69400","0.22469","0.00258"
"2.70000","0.22523","0.00253"
"2.70600","0.22571","0.00239"
"2.71200","0.22618","0.00229"
"2.71800","0.22666","0.00237"
"2.72400","0.22714","0.00232"
"2.73000","0.22768","0.00220"
"2.73600","0.22816","0.00213"
"2.74200","0.22864","0.00211"
"2.74800","0.22917","0.00217"
"2.75400","0.22965","0.00226"
"2.76000","0.23013","0.00223"
"2.76600","0.23067","0.00205"
"2.77200","0.23115","0.00191"
"2.77800","0.23168","0.00194"
"2.78400","0.23216","0.00203"
"2.79000","0.23264","0.00214"
"2.79600","0.23318","0.00228"
"2.80200","0.23366","0.00245"
"2.80800","0.23414","0.00246"
"2.81400","0.23467","0.00245"
"2.82000","0.23515","0.00238"
"2.82600","0.23563","0.00239"
"2.83200","0.23617","0.00244"
"2.83800","0.23665","0.00235"
"2.84400","0.23713","0.00221"
"2.85000","0.23760","0.00218"
"2.85600","0.23808","0.00224"
"2.86200","0.23862","0.00241"
"2.86800","0.23910","0.00259"
"2.87400","0.23958","0.00254"
"2.88000","0.24011","0.00237"
"2.88600","0.24059","0.00214"
"2.89200","0.24107","0.00200"
"2.89800","0.24161","0.00200"
"2.90400","0.24209","0.00202"
"2.91000","0.24263","0.00201"
"2.91600","0.24310","0.00195"
"2.92200","0.24358","0.00177"
"2.92800","0.24412","0.00170"
"2.93400","0.24460","0.00163"
"2.94000","0.24508","0.00154"
"2.94600","0.24562","0.00160"
"2.95200","0.24609","0.00170"
"2.95800","0.24663","0.00188"
"2.96400","0.24711","0.00201"
"2.97000","0.24759","0.00212"
"2.97600","0.24813","0.00220"
"2.98200","0.24860","0.00239"
"2.98800","0.24908","0.00242"
"2.99400","0.24962","0.00243"
"3.00000","0.25010","0.00235"
"3.00600","0.25058","0.00213"
"3.01200","0.25112","0.00203"
"3.01800","0.25159","0.00213"
"3.02400","0.25207","0.00221"
"3.03000","0.25261","0.00236"
"3.03600","0.25309","0.00239"
"3.04200","0.25363","0.00236"
"3.04800","0.25411","0.00243"
"3.05400","0.25464","0.00249"
"3.06000","0.25518","0.00251"
"3.06600","0.25566","0.00246"
"3.07200","0.25614","0.00228"
"3.07800","0.25668","0.00209"
"3.08400","0.25715","0.00183"
"3.09000","0.25769","0.00163"
"3.09600","0.25817","0.00171"
"3.10200","0.25865","0.00195"
"3.10800","0.25919","0.00211"
"3.11400","0.25967","0.00221"
"3.12000","0.26020","0.00223"
"3.12600","0.26068","0.00220"
"3.13200","0.26116","0.00217"
"3.13800","0.26164","0.00208"
"3.14400","0.26218","0.00207"
"3.15000","0.26266","0.00218"
"3.15600","0.26313","0.00227"
"3.16200","0.26361","0.00238"
"3.16800","0.26415","0.00263"
"3.17400","0.26463","0.00275"
"3.18000","0.26517","0.00294"
"3.18600","0.26564","0.00302"
"3.19200","0.26612","0.00298"
"3.19800","0.26666","0.00296"
"3.20400","0.26720","0.00289"
"3.21000","0.26768","0.00288"
"3.21600","0.26822","0.00292"
"3.22200","0.26869","0.00280"
"3.22800","0.26917","0.00272"
"3.23400","0.26971","0.00270"
"3.24000","0.27019","0.00262"
"3.24600","0.27067","0.00264"
"3.25200","0.27121","0.00258"
"3.25800","0.27168","0.00249"
"3.26400","0.27216","0.00260"
"3.27000","0.27264","0.00263"
"3.27600","0.27318","0.00262"
"3.28200","0.27366","0.00267"
"3.28800","0.27413","0.00267"
"3.29400","0.27461","0.00266"
"3.30000","0.27515","0.00259"
"3.30600","0.27563","0.00248"
"3.31200","0.27611","0.00253"
"3.31800","0.27665","0.00271"
"3.32400","0.27712","0.00284"
"3.33000","0.27760","0.00302"
"3.33600","0.27814","0.00309"
"3.34200","0.27862","0.00295"
"3.34800","0.27916","0.00290"
"3.35400","0.27970","0.00280"
"3.36000","0.28017","0.00278"
"3.36600","0.28065","0.00292"
"3.37200","0.28119","0.00287"
"3.37800","0.28167","0.00283"
"3.38400","0.28215","0.00274"
"3.39000","0.28263","0.00265"
"3.39600","0.28316","0.00260"
"3.40200","0.28364","0.00269"
"3.40800","0.28412","0.00277"
"3.41400","0.28460","0.00282"
"3.42000","0.28514","0.00273"
"3.42600","0.28561","0.00272"
"3.43200","0.28615","0.00295"
"3.43800","0.28663","0.00312"
"3.44400","0.28711","0.00319"
"3.45000","0.28759","0.00308"
"3.45600","0.28813","0.00292"
"3.46200","0.28860","0.00296"
"3.46800","0.28914","0.00294"
"3.47400","0.28962","0.00293"
"3.48000","0.29016","0.00309"
"3.48600","0.29064","0.00303"
"3.49200","0.29118","0.00277"
"3.49800","0.29165","0.00270"
"3.50400","0.29219","0.00261"
"3.51000","0.29267","0.00253"
"3.51600","0.29315","0.00257"
"3.52200","0.29369","0.00263"
"3.52800","0.29416","0.00267"
"3.53400","0.29464","0.00277"
"3.54000","0.29512","0.00286"
"3.54600","0.29566","0.00300"
"3.55200","0.29614","0.00300"
"3.55800","0.29662","0.00291"
"3.56400","0.29715","0.00290"
"3.57000","0.29763","0.00278"
"3.57600","0.29811","0.00268"
"3.58200","0.29865","0.00276"
"3.58800","0.29913","0.00288"
"3.59400","0.29961","0.00301"
"3.60000","0.30014","0.00316"
"3.60600","0.30062","0.00304"
"3.61200","0.30116","0.00295"
"3.61800","0.30164","0.00281"
"3.62400","0.30212","0.00265"
"3.63000","0.30265","0.00266"
"3.63600","0.30319","0.00270"
"3.64200","0.30367","0.00273"
"3.64800","0.30421","0.00281"
"3.65400","0.30469","0.00284"
"3.66000","0.30517","0.00295"
"3.66600","0.30570","0.00320"
"3.67200","0.30618","0.00325"
"3.67800","0.30666","0.00313"
"3.68400","0.30714","0.00292"
"3.69000","0.30768","0.00274"
"3.69600","0.30816","0.00270"
"3.70200","0.30863","0.00275"
"3.70800","0.30917","0.00272"
"3.71400","0.30965","0.00268"
"3.72000","0.31019","0.00264"
"3.72600","0.31067","0.00255"
"3.73200","0.31114","0.00257"
"3.73800","0.31168","0.00259"
"3.74400","0.31216","0.00264"
"3.75000","0.31264","0.00276"
"3.75600","0.31318","0.00268"
"3.76200","0.31372","0.00274"
"3.76800","0.31419","0.00290"
"3.77400","0.31473","0.00304"
"3.78000","0.31521","0.00320"
"3.78600","0.31575","0.00326"
"3.79200","0.31623","0.00321"
"3.79800","0.31671","0.00306"
"3.80400","0.31718","0.00295"
"3.81000","0.31772","0.00285"
"3.81600","0.31820","0.00288"
"3.82200","0.31868","0.00285"
"3.82800","0.31916","0.00295"
"3.83400","0.31963","0.00300"
"3.84000","0.32011","0.00291"
"3.84600","0.32065","0.00289"
"3.85200","0.32113","0.00288"
"3.85800","0.32161","0.00294"
"3.86400","0.32215","0.00307"
"3.87000","0.32262","0.00298"
"3.87600","0.32310","0.00274"
"3.88200","0.32358","0.00266"
"3.88800","0.32412","0.00269"
"3.89400","0.32460","0.00286"
"3.90000","0.32508","0.00307"
"3.90600","0.32561","0.00313"
"3.91200","0.32609","0.00313"
"3.91800","0.32663","0.00316"
"3.92400","0.32717","0.00321"
"3.93000","0.32765","0.00331"
"3.93600","0.32812","0.00345"
"3.94200","0.32860","0.00352"
"3.94800","0.32914","0.00348"
"3.95400","0.32962","0.00331"
"3.96000","0.33010","0.00316"
"3.96600","0.33058","0.00305"
"3.97200","0.33111","0.00283"
"3.97800","0.33159","0.00259"
"3.98400","0.33207","0.00240"
"3.99000","0.33261","0.00217"
"3.99600","0.33309","0.00206"
"4.00200","0.33357","0.00214"
"4.00800","0.33410","0.00227"
"4.01400","0.33458","0.00240"
"4.02000","0.33506","0.00245"
"4.02600","0.33554","0.00255"
"4.03200","0.33608","0.00275"
"4.03800","0.33656","0.00281"
"4.04400","0.33709","0.00293"
"4.05000","0.33757","0.00303"
"4.05600","0.33811","0.00303"
"4.06200","0.33865","0.00306"
"4.06800","0.33913","0.00314"
"4.07400","0.33966","0.00318"
"4.08000","0.34014","0.00318"
"4.08600","0.34062","0.00299"
"4.09200","0.34116","0.00271"
"4.09800","0.34164","0.00250"
"4.10400","0.34212","0.00235"
"4.11000","0.34259","0.00235"
"4.11600","0.34313","0.00244"
"4.12200","0.34361","0.00259"
"4.12800","0.34409","0.00273"
"4.13400","0.34463","0.00285"
"4.14000","0.34511","0.00287"
"4.14600","0.34558","0.00298"
"4.15200","0.34612","0.00303"
"4.15800","0.34660","0.00304"
"4.16400","0.34714","0.00312"
"4.17000","0.34762","0.00315"
"4.17600","0.34809","0.00313"
"4.18200","0.34863","0.00309"
"4.18800","0.34911","0.00299"
"4.19400","0.34965","0.00298"
"4.20000","0.35013","0.00296"
"4.20600","0.35067","0.00283"
"4.21200","0.35114","0.00269"
"4.21800","0.35168","0.00256"
"4.22400","0.35216","0.00250"
"4.23000","0.35270","0.00264"
"4.23600","0.35318","0.00272"
"4.24200","0.35366","0.00276"
"4.24800","0.35413","0.00277"
"4.25400","0.35461","0.00275"
"4.26000","0.35509","0.00279"
"4.26600","0.35563","0.00284"
"4.27200","0.35611","0.00274"
"4.27800","0.35664","0.00277"
"4.28400","0.35712","0.00282"
"4.29000","0.35760","0.00277"
"4.29600","0.35814","0.00268"
"4.30200","0.35862","0.00262"
"4.30800","0.35916","0.00260"
"4.31400","0.35963","0.00266"
"4.32000","0.36011","0.00269"
"4.32600","0.36065","0.00272"
"4.33200","0.36113","0.00274"
"4.33800","0.36167","0.00275"
"4.34400","0.36220","0.00289"
"4.35000","0.36268","0.00310"
"4.35600","0.36316","0.00327"
"4.36200","0.36370","0.00337"
"4.36800","0.36418","0.00340"
"4.37400","0.36466","0.00329"
"4.38000","0.36519","0.00309"
"4.38600","0.36567","0.00286"
"4.39200","0.36615","0.00280"
"4.39800","0.36663","0.00278"
"4.40400","0.36717","0.00268"
"4.41000","0.36765","0.00277"
"4.41600","0.36812","0.00298"
"4.42200","0.36860","0.00311"
"4.42800","0.36914","0.00314"
"4.43400","0.36962","0.00308"
"4.44000","0.37010","0.00299"
"4.44600","0.37058","0.00297"
"4.45200","0.37111","0.00298"
"4.45800","0.37159","0.00304"
"4.46400","0.37207","0.00314"
"4.47000","0.37261","0.00323"
"4.47600","0.37309","0.00319"
"4.48200","0.37362","0.00310"
"4.48800","0.37410","0.00287"
"4.49400","0.37464","0.00272"
"4.50000","0.37512","0.00273"
"4.50600","0.37560","0.00270"
"4.51200","0.37614","0.00260"
"4.51800","0.37661","0.00256"
"4.52400","0.37709","0.00257"
"4.53000","0.37763","0.00270"
"4.53600","0.37811","0.00281"
"4.54200","0.37859","0.00295"
"4.54800","0.37913","0.00308"
"4.55400","0.37960","0.00308"
"4.56000","0.38008","0.00297"
"4.56600","0.38062","0.00295"
"4.57200","0.38110","0.00286"
"4.57800","0.38158","0.00280"
"4.58400","0.38206","0.00279"
"4.59000","0.38259","0.00274"
"4.59600","0.38307","0.00278"
"4.60200","0.38361","0.00291"
"4.60800","0.38409","0.00298"
"4.61400","0.38463","0.00301"
"4.62000","0.38510","0.00292"
"4.62600","0.38564","0.00285"
"4.63200","0.38612","0.00288"
"4.63800","0.38666","0.00284"
"4.64400","0.38714","0.00284"
"4.65000","0.38762","0.00291"
"4.65600","0.38809","0.00288"
"4.66200","0.38863","0.00296"
"4.66800","0.38911","0.00305"
"4.67400","0.38959","0.00312"
"4.68000","0.39013","0.00317"
"4.68600","0.39061","0.00314"
"4.69200","0.39114","0.00298"
"4.69800","0.39162","0.00293"
"4.70400","0.39210","0.00287"
"4.71000","0.39264","0.00285"
"4.71600","0.39312","0.00290"
"4.72200","0.39365","0.00295"
"4.72800","0.39413","0.00304"
"4.73400","0.39461","0.00306"
"4.74000","0.39515","0.00300"
"4.74600","0.39563","0.00299"
"4.75200","0.39617","0.00294"
"4.75800","0.39664","0.00281"
"4.76400","0.39712","0.00275"
"4.77000","0.39766","0.00265"
"4.77600","0.39814","0.00250"
"4.78200","0.39868","0.00243"
"4.78800","0.39915","0.00237"
"4.79400","0.39963","0.00248"
"4.80000","0.40017","0.00269"
"4.80600","0.40065","0.00283"
"4.81200","0.40113","0.00305"
"4.81800","0.40167","0.00316"
"4.82400","0.40214","0.00310"
"4.83000","0.40262","0.00311"
"4.83600","0.40316","0.00311"
"4.84200","0.40364","0.00311"
"4.84800","0.40418","0.00310"
"4.85400","0.40466","0.00290"
"4.86000","0.40519","0.00274"
"4.86600","0.40567","0.00268"
"4.87200","0.40615","0.00261"
"4.87800","0.40669","0.00260"
"4.88400","0.40717","0.00260"
