End date,"12/26/2016"
Specimen label,"13AT_2"
"0.72600","0.06069","-0.00024"
"0.73200","0.06122","-0.00015"
"0.73800","0.06170","0.00003"
"0.74400","0.06218","0.00022"
"0.75000","0.06272","0.00048"
"0.75600","0.06320","0.00060"
"0.76200","0.06368","0.00063"
"0.76800","0.06421","0.00075"
"0.77400","0.06469","0.00077"
"0.78000","0.06517","0.00073"
"0.78600","0.06571","0.00057"
"0.79200","0.06619","0.00034"
"0.79800","0.06673","0.00015"
"0.80400","0.06720","-0.00001"
"0.81000","0.06768","-0.00012"
"0.81600","0.06816","-0.00016"
"0.82200","0.06870","-0.00019"
"0.82800","0.06918","-0.00025"
"0.83400","0.06971","-0.00023"
"0.84000","0.07019","-0.00013"
"0.84600","0.07067","0.00004"
"0.85200","0.07121","0.00016"
"0.85800","0.07169","0.00016"
"0.86400","0.07223","0.00020"
"0.87000","0.07270","0.00006"
"0.87600","0.07318","-0.00001"
"0.88200","0.07372","0.00017"
"0.88800","0.07420","0.00027"
"0.89400","0.07468","0.00038"
"0.90000","0.07522","0.00058"
"0.90600","0.07569","0.00053"
"0.91200","0.07623","0.00049"
"0.91800","0.07671","0.00042"
"0.92400","0.07719","0.00031"
"0.93000","0.07773","0.00028"
"0.93600","0.07820","0.00023"
"0.94200","0.07874","0.00020"
"0.94800","0.07922","0.00027"
"0.95400","0.07976","0.00035"
"0.96000","0.08024","0.00034"
"0.96600","0.08078","0.00044"
"0.97200","0.08125","0.00050"
"0.97800","0.08173","0.00061"
"0.98400","0.08221","0.00064"
"0.99000","0.08275","0.00056"
"0.99600","0.08323","0.00056"
"1.00200","0.08371","0.00057"
"1.00800","0.08424","0.00053"
"1.01400","0.08472","0.00061"
"1.02000","0.08520","0.00070"
"1.02600","0.08574","0.00072"
"1.03200","0.08622","0.00071"
"1.03800","0.08669","0.00066"
"1.04400","0.08723","0.00051"
"1.05000","0.08771","0.00045"
"1.05600","0.08819","0.00041"
"1.06200","0.08873","0.00052"
"1.06800","0.08921","0.00060"
"1.07400","0.08968","0.00061"
"1.08000","0.09022","0.00067"
"1.08600","0.09070","0.00051"
"1.09200","0.09118","0.00034"
"1.09800","0.09166","0.00027"
"1.10400","0.09220","0.00017"
"1.11000","0.09267","0.00007"
"1.11600","0.09315","0.00014"
"1.12200","0.09369","0.00005"
"1.12800","0.09417","0.00007"
"1.13400","0.09465","0.00022"
"1.14000","0.09513","0.00025"
"1.14600","0.09566","0.00031"
"1.15200","0.09614","0.00049"
"1.15800","0.09662","0.00054"
"1.16400","0.09716","0.00059"
"1.17000","0.09764","0.00060"
"1.17600","0.09811","0.00053"
"1.18200","0.09865","0.00052"
"1.18800","0.09919","0.00039"
"1.19400","0.09967","0.00040"
"1.20000","0.10015","0.00052"
"1.20600","0.10069","0.00046"
"1.21200","0.10116","0.00039"
"1.21800","0.10170","0.00042"
"1.22400","0.10218","0.00030"
"1.23000","0.10266","0.00028"
"1.23600","0.10320","0.00038"
"1.24200","0.10368","0.00048"
"1.24800","0.10415","0.00054"
"1.25400","0.10463","0.00061"
"1.26000","0.10517","0.00071"
"1.26600","0.10565","0.00083"
"1.27200","0.10613","0.00078"
"1.27800","0.10666","0.00065"
"1.28400","0.10714","0.00050"
"1.29000","0.10762","0.00039"
"1.29600","0.10810","0.00040"
"1.30200","0.10864","0.00059"
"1.30800","0.10912","0.00062"
"1.31400","0.10959","0.00072"
"1.32000","0.11013","0.00073"
"1.32600","0.11061","0.00057"
"1.33200","0.11115","0.00050"
"1.33800","0.11163","0.00036"
"1.34400","0.11217","0.00033"
"1.35000","0.11264","0.00049"
"1.35600","0.11318","0.00063"
"1.36200","0.11366","0.00072"
"1.36800","0.11420","0.00089"
"1.37400","0.11468","0.00096"
"1.38000","0.11515","0.00111"
"1.38600","0.11563","0.00109"
"1.39200","0.11611","0.00096"
"1.39800","0.11665","0.00094"
"1.40400","0.11713","0.00087"
"1.41000","0.11761","0.00080"
"1.41600","0.11814","0.00074"
"1.42200","0.11862","0.00053"
"1.42800","0.11916","0.00031"
"1.43400","0.11964","0.00023"
"1.44000","0.12012","0.00011"
"1.44600","0.12066","-0.00004"
"1.45200","0.12113","-0.00019"
"1.45800","0.12167","-0.00031"
"1.46400","0.12215","-0.00025"
"1.47000","0.12269","-0.00013"
"1.47600","0.12317","-0.00001"
"1.48200","0.12370","0.00019"
"1.48800","0.12424","0.00033"
"1.49400","0.12472","0.00044"
"1.50000","0.12526","0.00054"
"1.50600","0.12574","0.00052"
"1.51200","0.12628","0.00050"
"1.51800","0.12675","0.00060"
"1.52400","0.12723","0.00064"
"1.53000","0.12771","0.00065"
"1.53600","0.12819","0.00056"
"1.54200","0.12873","0.00051"
"1.54800","0.12921","0.00055"
"1.55400","0.12968","0.00065"
"1.56000","0.13022","0.00071"
"1.56600","0.13070","0.00077"
"1.57200","0.13118","0.00067"
"1.57800","0.13172","0.00052"
"1.58400","0.13219","0.00047"
"1.59000","0.13273","0.00039"
"1.59600","0.13321","0.00039"
"1.60200","0.13375","0.00036"
"1.60800","0.13423","0.00021"
"1.61400","0.13471","0.00019"
"1.62000","0.13524","0.00020"
"1.62600","0.13572","0.00016"
"1.63200","0.13626","0.00020"
"1.63800","0.13674","0.00025"
"1.64400","0.13722","0.00022"
"1.65000","0.13770","0.00026"
"1.65600","0.13817","0.00028"
"1.66200","0.13871","0.00030"
"1.66800","0.13919","0.00041"
"1.67400","0.13967","0.00041"
"1.68000","0.14021","0.00049"
"1.68600","0.14068","0.00057"
"1.69200","0.14116","0.00055"
"1.69800","0.14170","0.00063"
"1.70400","0.14218","0.00074"
"1.71000","0.14266","0.00072"
"1.71600","0.14320","0.00061"
"1.72200","0.14367","0.00039"
"1.72800","0.14415","0.00028"
"1.73400","0.14469","0.00036"
"1.74000","0.14517","0.00041"
"1.74600","0.14565","0.00054"
"1.75200","0.14619","0.00075"
"1.75800","0.14666","0.00090"
"1.76400","0.14714","0.00101"
"1.77000","0.14768","0.00103"
"1.77600","0.14816","0.00104"
"1.78200","0.14870","0.00110"
"1.78800","0.14917","0.00112"
"1.79400","0.14965","0.00113"
"1.80000","0.15019","0.00124"
"1.80600","0.15067","0.00117"
"1.81200","0.15115","0.00111"
"1.81800","0.15163","0.00101"
"1.82400","0.15216","0.00075"
"1.83000","0.15264","0.00054"
"1.83600","0.15318","0.00046"
"1.84200","0.15366","0.00037"
"1.84800","0.15420","0.00035"
"1.85400","0.15468","0.00038"
"1.86000","0.15515","0.00039"
"1.86600","0.15569","0.00053"
"1.87200","0.15617","0.00063"
"1.87800","0.15665","0.00066"
"1.88400","0.15719","0.00070"
"1.89000","0.15766","0.00075"
"1.89600","0.15814","0.00078"
"1.90200","0.15868","0.00083"
"1.90800","0.15916","0.00071"
"1.91400","0.15970","0.00062"
"1.92000","0.16018","0.00045"
"1.92600","0.16065","0.00026"
"1.93200","0.16119","0.00020"
"1.93800","0.16167","0.00012"
"1.94400","0.16215","0.00016"
"1.95000","0.16269","0.00030"
"1.95600","0.16317","0.00039"
"1.96200","0.16364","0.00049"
"1.96800","0.16418","0.00059"
"1.97400","0.16466","0.00057"
"1.98000","0.16520","0.00055"
"1.98600","0.16568","0.00040"
"1.99200","0.16621","0.00024"
"1.99800","0.16669","0.00028"
"2.00400","0.16723","0.00035"
"2.01000","0.16771","0.00036"
"2.01600","0.16819","0.00048"
"2.02200","0.16873","0.00056"
"2.02800","0.16920","0.00049"
"2.03400","0.16974","0.00041"
"2.04000","0.17022","0.00034"
"2.04600","0.17070","0.00028"
"2.05200","0.17124","0.00026"
"2.05800","0.17172","0.00010"
"2.06400","0.17219","0.00008"
"2.07000","0.17273","0.00023"
"2.07600","0.17321","0.00033"
"2.08200","0.17369","0.00048"
"2.08800","0.17417","0.00053"
"2.09400","0.17471","0.00056"
"2.10000","0.17518","0.00072"
"2.10600","0.17572","0.00083"
"2.11200","0.17620","0.00075"
"2.11800","0.17668","0.00064"
"2.12400","0.17722","0.00049"
"2.13000","0.17769","0.00039"
"2.13600","0.17823","0.00031"
"2.14200","0.17871","0.00011"
"2.14800","0.17925","0.00004"
"2.15400","0.17973","0.00007"
"2.16000","0.18027","0.00000"
"2.16600","0.18074","0.00005"
"2.17200","0.18122","0.00014"
"2.17800","0.18170","0.00022"
"2.18400","0.18224","0.00035"
"2.19000","0.18272","0.00037"
"2.19600","0.18320","0.00040"
"2.20200","0.18367","0.00043"
"2.20800","0.18421","0.00042"
"2.21400","0.18469","0.00058"
"2.22000","0.18517","0.00075"
"2.22600","0.18571","0.00091"
"2.23200","0.18618","0.00101"
"2.23800","0.18666","0.00100"
"2.24400","0.18714","0.00099"
"2.25000","0.18768","0.00104"
"2.25600","0.18816","0.00097"
"2.26200","0.18864","0.00090"
"2.26800","0.18917","0.00094"
"2.27400","0.18965","0.00094"
"2.28000","0.19013","0.00098"
"2.28600","0.19067","0.00089"
"2.29200","0.19115","0.00075"
"2.29800","0.19163","0.00078"
"2.30400","0.19216","0.00062"
"2.31000","0.19264","0.00044"
"2.31600","0.19312","0.00050"
"2.32200","0.19360","0.00051"
"2.32800","0.19414","0.00044"
"2.33400","0.19461","0.00040"
"2.34000","0.19515","0.00027"
"2.34600","0.19563","0.00022"
"2.35200","0.19611","0.00043"
"2.35800","0.19665","0.00045"
"2.36400","0.19713","0.00046"
"2.37000","0.19760","0.00037"
"2.37600","0.19814","0.00030"
"2.38200","0.19862","0.00045"
"2.38800","0.19910","0.00047"
"2.39400","0.19964","0.00040"
"2.40000","0.20012","0.00042"
"2.40600","0.20065","0.00032"
"2.41200","0.20113","0.00028"
"2.41800","0.20167","0.00024"
"2.42400","0.20215","0.00019"
"2.43000","0.20269","0.00028"
"2.43600","0.20316","0.00042"
"2.44200","0.20364","0.00057"
"2.44800","0.20418","0.00081"
"2.45400","0.20466","0.00105"
"2.46000","0.20514","0.00118"
"2.46600","0.20568","0.00117"
"2.47200","0.20615","0.00104"
"2.47800","0.20669","0.00093"
"2.48400","0.20717","0.00081"
"2.49000","0.20771","0.00070"
"2.49600","0.20819","0.00066"
"2.50200","0.20873","0.00061"
"2.50800","0.20920","0.00058"
"2.51400","0.20968","0.00057"
"2.52000","0.21022","0.00050"
"2.52600","0.21070","0.00044"
"2.53200","0.21124","0.00053"
"2.53800","0.21171","0.00059"
"2.54400","0.21219","0.00056"
"2.55000","0.21273","0.00070"
"2.55600","0.21321","0.00090"
"2.56200","0.21369","0.00101"
"2.56800","0.21423","0.00098"
"2.57400","0.21470","0.00091"
"2.58000","0.21518","0.00088"
"2.58600","0.21566","0.00079"
"2.59200","0.21620","0.00059"
"2.59800","0.21668","0.00047"
"2.60400","0.21716","0.00036"
"2.61000","0.21769","0.00020"
"2.61600","0.21817","0.00022"
"2.62200","0.21871","0.00030"
"2.62800","0.21919","0.00032"
"2.63400","0.21973","0.00037"
"2.64000","0.22020","0.00048"
"2.64600","0.22068","0.00049"
"2.65200","0.22122","0.00053"
"2.65800","0.22170","0.00052"
"2.66400","0.22218","0.00050"
"2.67000","0.22272","0.00047"
"2.67600","0.22319","0.00047"
"2.68200","0.22367","0.00069"
"2.68800","0.22421","0.00081"
"2.69400","0.22469","0.00079"
"2.70000","0.22517","0.00082"
"2.70600","0.22571","0.00078"
"2.71200","0.22618","0.00074"
"2.71800","0.22672","0.00077"
"2.72400","0.22720","0.00065"
"2.73000","0.22768","0.00053"
"2.73600","0.22822","0.00054"
"2.74200","0.22869","0.00054"
"2.74800","0.22923","0.00065"
"2.75400","0.22971","0.00075"
"2.76000","0.23019","0.00079"
"2.76600","0.23073","0.00084"
"2.77200","0.23121","0.00076"
"2.77800","0.23174","0.00071"
"2.78400","0.23222","0.00070"
"2.79000","0.23270","0.00077"
"2.79600","0.23324","0.00087"
"2.80200","0.23372","0.00096"
"2.80800","0.23420","0.00090"
"2.81400","0.23473","0.00084"
"2.82000","0.23521","0.00088"
"2.82600","0.23569","0.00086"
"2.83200","0.23617","0.00095"
"2.83800","0.23671","0.00100"
"2.84400","0.23719","0.00090"
"2.85000","0.23766","0.00074"
"2.85600","0.23820","0.00072"
"2.86200","0.23868","0.00077"
"2.86800","0.23916","0.00083"
"2.87400","0.23964","0.00080"
"2.88000","0.24017","0.00086"
"2.88600","0.24065","0.00086"
"2.89200","0.24113","0.00077"
"2.89800","0.24167","0.00070"
"2.90400","0.24215","0.00056"
"2.91000","0.24263","0.00036"
"2.91600","0.24316","0.00038"
"2.92200","0.24364","0.00045"
"2.92800","0.24418","0.00050"
"2.93400","0.24466","0.00060"
"2.94000","0.24520","0.00052"
"2.94600","0.24568","0.00039"
"2.95200","0.24615","0.00042"
"2.95800","0.24669","0.00053"
"2.96400","0.24717","0.00075"
"2.97000","0.24765","0.00077"
"2.97600","0.24813","0.00068"
"2.98200","0.24866","0.00074"
"2.98800","0.24914","0.00074"
"2.99400","0.24962","0.00071"
"3.00000","0.25016","0.00065"
"3.00600","0.25064","0.00056"
"3.01200","0.25112","0.00049"
"3.01800","0.25165","0.00047"
"3.02400","0.25213","0.00050"
"3.03000","0.25267","0.00071"
"3.03600","0.25315","0.00085"
"3.04200","0.25369","0.00086"
"3.04800","0.25417","0.00083"
"3.05400","0.25470","0.00081"
"3.06000","0.25518","0.00074"
"3.06600","0.25572","0.00080"
"3.07200","0.25620","0.00078"
"3.07800","0.25674","0.00074"
"3.08400","0.25721","0.00070"
"3.09000","0.25775","0.00063"
"3.09600","0.25823","0.00063"
"3.10200","0.25871","0.00062"
"3.10800","0.25925","0.00047"
"3.11400","0.25973","0.00038"
"3.12000","0.26020","0.00027"
"3.12600","0.26068","0.00011"
"3.13200","0.26116","0.00011"
"3.13800","0.26170","0.00017"
"3.14400","0.26218","0.00022"
"3.15000","0.26266","0.00033"
"3.15600","0.26319","0.00027"
"3.16200","0.26367","0.00017"
"3.16800","0.26415","0.00023"
"3.17400","0.26463","0.00026"
"3.18000","0.26517","0.00034"
"3.18600","0.26564","0.00038"
"3.19200","0.26618","0.00026"
"3.19800","0.26666","0.00034"
"3.20400","0.26720","0.00038"
"3.21000","0.26774","0.00031"
"3.21600","0.26822","0.00030"
"3.22200","0.26875","0.00030"
"3.22800","0.26923","0.00030"
"3.23400","0.26971","0.00028"
"3.24000","0.27025","0.00021"
"3.24600","0.27073","0.00021"
"3.25200","0.27121","0.00024"
"3.25800","0.27174","0.00028"
"3.26400","0.27222","0.00031"
"3.27000","0.27270","0.00032"
"3.27600","0.27318","0.00030"
"3.28200","0.27366","0.00049"
"3.28800","0.27419","0.00055"
"3.29400","0.27467","0.00051"
"3.30000","0.27515","0.00052"
"3.30600","0.27563","0.00050"
"3.31200","0.27611","0.00050"
"3.31800","0.27665","0.00052"
"3.32400","0.27712","0.00047"
"3.33000","0.27760","0.00047"
"3.33600","0.27814","0.00041"
"3.34200","0.27862","0.00033"
"3.34800","0.27916","0.00039"
"3.35400","0.27964","0.00049"
"3.36000","0.28017","0.00059"
"3.36600","0.28065","0.00063"
"3.37200","0.28113","0.00061"
"3.37800","0.28167","0.00060"
"3.38400","0.28215","0.00065"
"3.39000","0.28263","0.00072"
"3.39600","0.28310","0.00080"
"3.40200","0.28358","0.00092"
"3.40800","0.28406","0.00083"
"3.41400","0.28460","0.00077"
"3.42000","0.28508","0.00071"
"3.42600","0.28555","0.00060"
"3.43200","0.28609","0.00052"
"3.43800","0.28657","0.00046"
"3.44400","0.28711","0.00046"
"3.45000","0.28759","0.00067"
"3.45600","0.28807","0.00078"
"3.46200","0.28860","0.00089"
"3.46800","0.28908","0.00082"
"3.47400","0.28956","0.00058"
"3.48000","0.29010","0.00049"
"3.48600","0.29058","0.00047"
"3.49200","0.29112","0.00039"
"3.49800","0.29165","0.00037"
"3.50400","0.29213","0.00029"
"3.51000","0.29267","0.00023"
"3.51600","0.29321","0.00028"
"3.52200","0.29369","0.00037"
"3.52800","0.29416","0.00040"
"3.53400","0.29470","0.00045"
"3.54000","0.29518","0.00044"
"3.54600","0.29566","0.00045"
"3.55200","0.29614","0.00048"
"3.55800","0.29668","0.00038"
"3.56400","0.29715","0.00028"
"3.57000","0.29763","0.00024"
"3.57600","0.29817","0.00014"
"3.58200","0.29865","0.00020"
"3.58800","0.29919","0.00031"
"3.59400","0.29967","0.00042"
"3.60000","0.30014","0.00061"
"3.60600","0.30068","0.00071"
"3.61200","0.30116","0.00074"
"3.61800","0.30170","0.00079"
"3.62400","0.30218","0.00077"
"3.63000","0.30271","0.00089"
"3.63600","0.30319","0.00090"
"3.64200","0.30373","0.00081"
"3.64800","0.30421","0.00087"
"3.65400","0.30475","0.00090"
"3.66000","0.30523","0.00085"
"3.66600","0.30576","0.00089"
"3.67200","0.30624","0.00086"
"3.67800","0.30672","0.00077"
"3.68400","0.30720","0.00062"
"3.69000","0.30768","0.00055"
"3.69600","0.30822","0.00053"
"3.70200","0.30869","0.00050"
"3.70800","0.30917","0.00035"
"3.71400","0.30971","0.00035"
"3.72000","0.31019","0.00040"
"3.72600","0.31067","0.00044"
"3.73200","0.31120","0.00055"
"3.73800","0.31168","0.00059"
"3.74400","0.31222","0.00058"
"3.75000","0.31270","0.00058"
"3.75600","0.31324","0.00061"
"3.76200","0.31372","0.00067"
"3.76800","0.31419","0.00069"
"3.77400","0.31473","0.00062"
"3.78000","0.31521","0.00062"
"3.78600","0.31575","0.00069"
"3.79200","0.31623","0.00072"
"3.79800","0.31676","0.00071"
"3.80400","0.31724","0.00074"
"3.81000","0.31772","0.00060"
"3.81600","0.31826","0.00041"
"3.82200","0.31874","0.00033"
"3.82800","0.31922","0.00028"
"3.83400","0.31969","0.00033"
"3.84000","0.32017","0.00031"
"3.84600","0.32065","0.00033"
"3.85200","0.32113","0.00046"
"3.85800","0.32167","0.00052"
"3.86400","0.32215","0.00064"
"3.87000","0.32268","0.00072"
"3.87600","0.32316","0.00064"
"3.88200","0.32364","0.00066"
"3.88800","0.32412","0.00075"
"3.89400","0.32466","0.00093"
"3.90000","0.32514","0.00111"
"3.90600","0.32561","0.00108"
"3.91200","0.32615","0.00104"
"3.91800","0.32663","0.00096"
"3.92400","0.32711","0.00085"
"3.93000","0.32765","0.00081"
"3.93600","0.32812","0.00080"
"3.94200","0.32860","0.00077"
"3.94800","0.32908","0.00071"
"3.95400","0.32962","0.00074"
"3.96000","0.33010","0.00080"
"3.96600","0.33064","0.00089"
"3.97200","0.33111","0.00083"
"3.97800","0.33159","0.00071"
"3.98400","0.33213","0.00068"
"3.99000","0.33261","0.00063"
"3.99600","0.33315","0.00059"
"4.00200","0.33363","0.00055"
"4.00800","0.33410","0.00045"
"4.01400","0.33464","0.00036"
"4.02000","0.33512","0.00026"
"4.02600","0.33566","0.00023"
"4.03200","0.33614","0.00035"
"4.03800","0.33662","0.00040"
"4.04400","0.33715","0.00046"
"4.05000","0.33763","0.00059"
"4.05600","0.33817","0.00067"
"4.06200","0.33865","0.00083"
"4.06800","0.33913","0.00085"
"4.07400","0.33966","0.00066"
"4.08000","0.34014","0.00056"
"4.08600","0.34068","0.00040"
"4.09200","0.34116","0.00012"
"4.09800","0.34170","0.00004"
"4.10400","0.34218","-0.00002"
"4.11000","0.34265","-0.00010"
"4.11600","0.34319","-0.00002"
"4.12200","0.34367","0.00013"
"4.12800","0.34415","0.00024"
"4.13400","0.34469","0.00047"
"4.14000","0.34516","0.00059"
"4.14600","0.34570","0.00075"
"4.15200","0.34618","0.00092"
"4.15800","0.34672","0.00097"
"4.16400","0.34720","0.00101"
"4.17000","0.34768","0.00104"
"4.17600","0.34821","0.00107"
"4.18200","0.34869","0.00115"
"4.18800","0.34923","0.00115"
"4.19400","0.34971","0.00112"
"4.20000","0.35019","0.00115"
"4.20600","0.35067","0.00105"
"4.21200","0.35120","0.00089"
"4.21800","0.35168","0.00067"
"4.22400","0.35216","0.00044"
"4.23000","0.35264","0.00024"
"4.23600","0.35318","0.00013"
"4.24200","0.35366","0.00004"
"4.24800","0.35413","-0.00001"
"4.25400","0.35467","0.00004"
"4.26000","0.35515","0.00018"
"4.26600","0.35563","0.00049"
"4.27200","0.35617","0.00064"
"4.27800","0.35664","0.00059"
"4.28400","0.35718","0.00060"
"4.29000","0.35766","0.00067"
"4.29600","0.35820","0.00095"
"4.30200","0.35868","0.00119"
"4.30800","0.35922","0.00120"
"4.31400","0.35969","0.00125"
"4.32000","0.36017","0.00135"
"4.32600","0.36071","0.00132"
"4.33200","0.36119","0.00126"
"4.33800","0.36167","0.00114"
"4.34400","0.36215","0.00096"
"4.35000","0.36268","0.00090"
"4.35600","0.36316","0.00097"
"4.36200","0.36364","0.00106"
"4.36800","0.36418","0.00114"
"4.37400","0.36466","0.00107"
"4.38000","0.36513","0.00104"
"4.38600","0.36567","0.00103"
"4.39200","0.36615","0.00096"
"4.39800","0.36663","0.00088"
"4.40400","0.36717","0.00081"
"4.41000","0.36765","0.00069"
"4.41600","0.36818","0.00054"
"4.42200","0.36866","0.00042"
"4.42800","0.36920","0.00028"
"4.43400","0.36968","0.00016"
"4.44000","0.37016","0.00024"
"4.44600","0.37070","0.00044"
"4.45200","0.37117","0.00059"
"4.45800","0.37165","0.00066"
"4.46400","0.37219","0.00072"
"4.47000","0.37267","0.00072"
"4.47600","0.37315","0.00062"
"4.48200","0.37368","0.00070"
"4.48800","0.37416","0.00081"
"4.49400","0.37464","0.00093"
"4.50000","0.37512","0.00109"
"4.50600","0.37560","0.00108"
"4.51200","0.37614","0.00106"
"4.51800","0.37661","0.00118"
"4.52400","0.37709","0.00127"
"4.53000","0.37757","0.00129"
"4.53600","0.37811","0.00139"
"4.54200","0.37859","0.00136"
"4.54800","0.37907","0.00132"
"4.55400","0.37960","0.00128"
"4.56000","0.38008","0.00121"
"4.56600","0.38062","0.00114"
"4.57200","0.38110","0.00101"
"4.57800","0.38164","0.00088"
"4.58400","0.38211","0.00078"
"4.59000","0.38265","0.00066"
"4.59600","0.38313","0.00074"
"4.60200","0.38367","0.00096"
"4.60800","0.38415","0.00102"
"4.61400","0.38463","0.00115"
"4.62000","0.38516","0.00121"
"4.62600","0.38564","0.00110"
"4.63200","0.38618","0.00107"
"4.63800","0.38666","0.00113"
"4.64400","0.38720","0.00112"
"4.65000","0.38768","0.00106"
"4.65600","0.38815","0.00092"
"4.66200","0.38869","0.00073"
"4.66800","0.38917","0.00071"
"4.67400","0.38971","0.00063"
"4.68000","0.39019","0.00051"
"4.68600","0.39066","0.00041"
"4.69200","0.39120","0.00036"
"4.69800","0.39168","0.00038"
"4.70400","0.39222","0.00044"
"4.71000","0.39270","0.00041"
"4.71600","0.39324","0.00043"
"4.72200","0.39371","0.00041"
"4.72800","0.39419","0.00031"
"4.73400","0.39473","0.00030"
"4.74000","0.39521","0.00035"
"4.74600","0.39569","0.00036"
"4.75200","0.39623","0.00040"
"4.75800","0.39670","0.00044"
"4.76400","0.39718","0.00056"
"4.77000","0.39772","0.00070"
"4.77600","0.39820","0.00071"
"4.78200","0.39868","0.00085"
"4.78800","0.39921","0.00092"
"4.79400","0.39975","0.00099"
"4.80000","0.40023","0.00117"
"4.80600","0.40071","0.00121"
"4.81200","0.40125","0.00116"
"4.81800","0.40173","0.00114"
"4.82400","0.40226","0.00105"
"4.83000","0.40274","0.00089"
"4.83600","0.40322","0.00083"
"4.84200","0.40370","0.00070"
"4.84800","0.40424","0.00060"
"4.85400","0.40472","0.00063"
"4.86000","0.40519","0.00079"
"4.86600","0.40573","0.00101"
"4.87200","0.40621","0.00108"
