End date,"12/26/2016"
Specimen label,"22AG_77"
"2.78400","0.23216","-0.00001"
"2.79000","0.23264","0.00012"
"2.79600","0.23318","0.00009"
"2.80200","0.23366","0.00002"
"2.80800","0.23414","-0.00003"
"2.81400","0.23467","-0.00012"
"2.82000","0.23515","-0.00018"
"2.82600","0.23569","-0.00025"
"2.83200","0.23617","-0.00040"
"2.83800","0.23671","-0.00044"
"2.84400","0.23719","-0.00039"
"2.85000","0.23766","-0.00033"
"2.85600","0.23820","-0.00029"
"2.86200","0.23868","-0.00031"
"2.86800","0.23916","-0.00041"
"2.87400","0.23970","-0.00045"
"2.88000","0.24017","-0.00056"
"2.88600","0.24065","-0.00057"
"2.89200","0.24119","-0.00059"
"2.89800","0.24167","-0.00057"
"2.90400","0.24215","-0.00047"
"2.91000","0.24269","-0.00036"
"2.91600","0.24316","-0.00034"
"2.92200","0.24364","-0.00035"
"2.92800","0.24412","-0.00046"
"2.93400","0.24466","-0.00050"
"2.94000","0.24514","-0.00030"
"2.94600","0.24568","-0.00015"
"2.95200","0.24615","0.00002"
"2.95800","0.24669","0.00013"
"2.96400","0.24717","0.00010"
"2.97000","0.24771","0.00004"
"2.97600","0.24819","0.00006"
"2.98200","0.24866","-0.00005"
"2.98800","0.24920","-0.00019"
"2.99400","0.24968","-0.00030"
"3.00000","0.25016","-0.00034"
"3.00600","0.25070","-0.00019"
"3.01200","0.25118","-0.00011"
"3.01800","0.25165","-0.00009"
"3.02400","0.25219","-0.00011"
"3.03000","0.25267","-0.00032"
"3.03600","0.25315","-0.00050"
"3.04200","0.25369","-0.00060"
"3.04800","0.25417","-0.00073"
"3.05400","0.25464","-0.00070"
"3.06000","0.25518","-0.00060"
"3.06600","0.25566","-0.00051"
"3.07200","0.25614","-0.00038"
"3.07800","0.25668","-0.00030"
"3.08400","0.25715","-0.00028"
"3.09000","0.25763","-0.00024"
"3.09600","0.25817","-0.00022"
"3.10200","0.25865","-0.00007"
"3.10800","0.25919","0.00012"
"3.11400","0.25967","0.00014"
"3.12000","0.26014","0.00014"
"3.12600","0.26068","0.00021"
"3.13200","0.26116","0.00025"
"3.13800","0.26164","0.00030"
"3.14400","0.26218","0.00020"
"3.15000","0.26266","0.00009"
"3.15600","0.26313","0.00009"
"3.16200","0.26367","-0.00001"
"3.16800","0.26415","-0.00006"
"3.17400","0.26463","0.00006"
"3.18000","0.26511","0.00012"
"3.18600","0.26559","0.00033"
"3.19200","0.26612","0.00053"
"3.19800","0.26660","0.00050"
"3.20400","0.26708","0.00060"
"3.21000","0.26756","0.00065"
"3.21600","0.26810","0.00059"
"3.22200","0.26857","0.00057"
"3.22800","0.26911","0.00048"
"3.23400","0.26959","0.00035"
"3.24000","0.27007","0.00036"
"3.24600","0.27061","0.00028"
"3.25200","0.27109","0.00020"
"3.25800","0.27162","0.00028"
"3.26400","0.27210","0.00031"
"3.27000","0.27264","0.00040"
"3.27600","0.27312","0.00044"
"3.28200","0.27366","0.00029"
"3.28800","0.27413","0.00012"
"3.29400","0.27461","-0.00001"
"3.30000","0.27515","-0.00009"
"3.30600","0.27563","-0.00016"
"3.31200","0.27617","-0.00026"
"3.31800","0.27665","-0.00031"
"3.32400","0.27712","-0.00017"
"3.33000","0.27766","-0.00016"
"3.33600","0.27814","-0.00021"
"3.34200","0.27862","-0.00024"
"3.34800","0.27916","-0.00036"
"3.35400","0.27964","-0.00028"
"3.36000","0.28017","-0.00012"
"3.36600","0.28065","0.00003"
"3.37200","0.28119","0.00027"
"3.37800","0.28167","0.00031"
"3.38400","0.28221","0.00028"
"3.39000","0.28268","0.00032"
"3.39600","0.28322","0.00027"
"3.40200","0.28370","0.00027"
"3.40800","0.28424","0.00033"
"3.41400","0.28472","0.00025"
"3.42000","0.28520","0.00019"
"3.42600","0.28573","0.00018"
"3.43200","0.28621","0.00014"
"3.43800","0.28669","0.00030"
"3.44400","0.28717","0.00041"
"3.45000","0.28771","0.00036"
"3.45600","0.28819","0.00031"
"3.46200","0.28866","0.00013"
"3.46800","0.28920","0.00000"
"3.47400","0.28968","-0.00004"
"3.48000","0.29016","-0.00017"
"3.48600","0.29070","-0.00020"
"3.49200","0.29118","-0.00024"
"3.49800","0.29165","-0.00039"
"3.50400","0.29219","-0.00040"
"3.51000","0.29267","-0.00026"
"3.51600","0.29315","-0.00012"
"3.52200","0.29369","0.00000"
"3.52800","0.29416","0.00005"
"3.53400","0.29470","-0.00008"
"3.54000","0.29518","-0.00006"
"3.54600","0.29566","-0.00006"
"3.55200","0.29620","-0.00012"
"3.55800","0.29668","-0.00020"
"3.56400","0.29715","-0.00036"
"3.57000","0.29769","-0.00042"
"3.57600","0.29817","-0.00034"
"3.58200","0.29865","-0.00021"
"3.58800","0.29919","0.00003"
"3.59400","0.29967","0.00024"
"3.60000","0.30014","0.00035"
"3.60600","0.30068","0.00044"
"3.61200","0.30116","0.00036"
"3.61800","0.30170","0.00033"
"3.62400","0.30218","0.00039"
"3.63000","0.30265","0.00018"
"3.63600","0.30319","-0.00012"
"3.64200","0.30367","-0.00031"
"3.64800","0.30415","-0.00058"
"3.65400","0.30463","-0.00066"
"3.66000","0.30517","-0.00062"
"3.66600","0.30564","-0.00055"
"3.67200","0.30612","-0.00037"
"3.67800","0.30666","-0.00026"
"3.68400","0.30714","-0.00019"
"3.69000","0.30768","-0.00003"
"3.69600","0.30816","0.00008"
"3.70200","0.30863","0.00016"
"3.70800","0.30917","0.00023"
"3.71400","0.30965","0.00013"
"3.72000","0.31013","0.00009"
"3.72600","0.31061","0.00001"
"3.73200","0.31114","-0.00008"
"3.73800","0.31162","-0.00002"
"3.74400","0.31210","0.00013"
"3.75000","0.31264","0.00018"
"3.75600","0.31312","0.00017"
"3.76200","0.31366","0.00003"
"3.76800","0.31413","-0.00008"
"3.77400","0.31467","-0.00013"
"3.78000","0.31515","-0.00015"
"3.78600","0.31563","-0.00017"
"3.79200","0.31617","-0.00016"
"3.79800","0.31665","-0.00014"
"3.80400","0.31712","0.00000"
"3.81000","0.31760","0.00011"
"3.81600","0.31814","0.00005"
"3.82200","0.31862","-0.00004"
"3.82800","0.31910","-0.00009"
"3.83400","0.31958","-0.00002"
"3.84000","0.32011","0.00025"
"3.84600","0.32059","0.00042"
"3.85200","0.32113","0.00046"
"3.85800","0.32161","0.00037"
"3.86400","0.32209","0.00026"
"3.87000","0.32262","0.00021"
"3.87600","0.32310","0.00023"
"3.88200","0.32364","0.00023"
"3.88800","0.32412","0.00027"
"3.89400","0.32466","0.00028"
"3.90000","0.32514","0.00024"
"3.90600","0.32561","0.00023"
"3.91200","0.32615","0.00016"
"3.91800","0.32669","0.00008"
"3.92400","0.32717","0.00012"
"3.93000","0.32771","0.00012"
"3.93600","0.32818","0.00005"
"3.94200","0.32872","0.00004"
"3.94800","0.32920","0.00001"
"3.95400","0.32968","0.00001"
"3.96000","0.33022","0.00000"
"3.96600","0.33070","-0.00014"
"3.97200","0.33117","-0.00026"
"3.97800","0.33165","-0.00043"
"3.98400","0.33219","-0.00051"
"3.99000","0.33267","-0.00046"
"3.99600","0.33315","-0.00053"
"4.00200","0.33369","-0.00060"
"4.00800","0.33416","-0.00065"
"4.01400","0.33464","-0.00078"
"4.02000","0.33518","-0.00075"
"4.02600","0.33566","-0.00058"
"4.03200","0.33620","-0.00046"
"4.03800","0.33667","-0.00034"
"4.04400","0.33715","-0.00028"
"4.05000","0.33769","-0.00023"
"4.05600","0.33817","-0.00013"
"4.06200","0.33871","-0.00018"
"4.06800","0.33919","-0.00026"
"4.07400","0.33966","-0.00023"
"4.08000","0.34020","-0.00032"
"4.08600","0.34068","-0.00037"
"4.09200","0.34116","-0.00037"
"4.09800","0.34164","-0.00031"
"4.10400","0.34212","-0.00024"
"4.11000","0.34265","-0.00022"
"4.11600","0.34313","-0.00021"
"4.12200","0.34361","-0.00014"
"4.12800","0.34415","-0.00014"
"4.13400","0.34463","-0.00022"
"4.14000","0.34511","-0.00014"
"4.14600","0.34558","-0.00009"
"4.15200","0.34612","-0.00005"
"4.15800","0.34660","0.00002"
"4.16400","0.34714","0.00001"
"4.17000","0.34762","-0.00008"
"4.17600","0.34809","-0.00015"
"4.18200","0.34863","-0.00019"
"4.18800","0.34911","-0.00022"
"4.19400","0.34965","-0.00027"
"4.20000","0.35013","-0.00033"
"4.20600","0.35067","-0.00020"
"4.21200","0.35114","-0.00011"
"4.21800","0.35168","-0.00016"
"4.22400","0.35216","-0.00005"
"4.23000","0.35264","-0.00005"
"4.23600","0.35312","-0.00009"
"4.24200","0.35366","-0.00004"
"4.24800","0.35413","-0.00010"
"4.25400","0.35461","-0.00012"
"4.26000","0.35509","-0.00015"
"4.26600","0.35557","-0.00011"
"4.27200","0.35611","0.00009"
"4.27800","0.35658","0.00016"
"4.28400","0.35706","0.00007"
"4.29000","0.35754","0.00004"
"4.29600","0.35808","-0.00002"
"4.30200","0.35856","-0.00014"
"4.30800","0.35904","-0.00022"
"4.31400","0.35957","-0.00041"
"4.32000","0.36005","-0.00050"
"4.32600","0.36059","-0.00048"
"4.33200","0.36113","-0.00054"
"4.33800","0.36161","-0.00055"
"4.34400","0.36215","-0.00050"
"4.35000","0.36262","-0.00049"
"4.35600","0.36316","-0.00036"
"4.36200","0.36364","-0.00021"
"4.36800","0.36412","-0.00005"
"4.37400","0.36466","0.00018"
"4.38000","0.36513","0.00023"
"4.38600","0.36561","0.00030"
"4.39200","0.36609","0.00034"
"4.39800","0.36657","0.00029"
"4.40400","0.36711","0.00034"
"4.41000","0.36759","0.00044"
"4.41600","0.36812","0.00043"
"4.42200","0.36860","0.00045"
"4.42800","0.36908","0.00031"
"4.43400","0.36962","0.00019"
"4.44000","0.37010","0.00008"
"4.44600","0.37064","-0.00013"
"4.45200","0.37111","-0.00021"
"4.45800","0.37165","-0.00016"
"4.46400","0.37213","-0.00017"
"4.47000","0.37267","-0.00014"
"4.47600","0.37315","-0.00004"
"4.48200","0.37368","-0.00005"
"4.48800","0.37416","-0.00008"
"4.49400","0.37470","-0.00011"
"4.50000","0.37518","-0.00016"
"4.50600","0.37566","-0.00012"
"4.51200","0.37620","-0.00005"
"4.51800","0.37667","0.00002"
"4.52400","0.37715","0.00011"
"4.53000","0.37763","0.00011"
"4.53600","0.37811","0.00011"
"4.54200","0.37865","0.00014"
"4.54800","0.37913","0.00013"
"4.55400","0.37960","0.00011"
"4.56000","0.38014","0.00009"
"4.56600","0.38062","-0.00001"
"4.57200","0.38116","0.00008"
"4.57800","0.38164","0.00011"
"4.58400","0.38211","0.00013"
"4.59000","0.38265","0.00023"
"4.59600","0.38319","0.00016"
"4.60200","0.38367","0.00006"
"4.60800","0.38415","-0.00009"
"4.61400","0.38469","-0.00026"
"4.62000","0.38516","-0.00039"
"4.62600","0.38570","-0.00047"
"4.63200","0.38618","-0.00056"
"4.63800","0.38672","-0.00056"
"4.64400","0.38720","-0.00041"
"4.65000","0.38768","-0.00033"
"4.65600","0.38821","-0.00018"
"4.66200","0.38869","-0.00013"
"4.66800","0.38917","-0.00022"
"4.67400","0.38965","-0.00024"
"4.68000","0.39013","-0.00031"
"4.68600","0.39061","-0.00034"
"4.69200","0.39114","-0.00028"
"4.69800","0.39162","-0.00027"
"4.70400","0.39210","-0.00017"
"4.71000","0.39258","-0.00004"
"4.71600","0.39312","-0.00007"
"4.72200","0.39359","0.00006"
"4.72800","0.39407","0.00018"
"4.73400","0.39461","0.00020"
