End date,"12/26/2016"
Specimen label,"22AG_78"
"2.41800","0.20167","0.00105"
"2.42400","0.20215","0.00100"
"2.43000","0.20263","0.00102"
"2.43600","0.20316","0.00122"
"2.44200","0.20364","0.00136"
"2.44800","0.20412","0.00143"
"2.45400","0.20460","0.00147"
"2.46000","0.20508","0.00138"
"2.46600","0.20562","0.00141"
"2.47200","0.20609","0.00151"
"2.47800","0.20657","0.00149"
"2.48400","0.20711","0.00137"
"2.49000","0.20759","0.00117"
"2.49600","0.20807","0.00103"
"2.50200","0.20861","0.00109"
"2.50800","0.20908","0.00104"
"2.51400","0.20956","0.00089"
"2.52000","0.21010","0.00096"
"2.52600","0.21058","0.00100"
"2.53200","0.21106","0.00106"
"2.53800","0.21160","0.00120"
"2.54400","0.21207","0.00120"
"2.55000","0.21261","0.00124"
"2.55600","0.21309","0.00120"
"2.56200","0.21363","0.00108"
"2.56800","0.21411","0.00117"
"2.57400","0.21464","0.00129"
"2.58000","0.21512","0.00141"
"2.58600","0.21560","0.00158"
"2.59200","0.21608","0.00153"
"2.59800","0.21656","0.00135"
"2.60400","0.21704","0.00129"
"2.61000","0.21757","0.00123"
"2.61600","0.21805","0.00117"
"2.62200","0.21859","0.00119"
"2.62800","0.21907","0.00121"
"2.63400","0.21961","0.00132"
"2.64000","0.22009","0.00136"
"2.64600","0.22056","0.00136"
"2.65200","0.22110","0.00138"
"2.65800","0.22164","0.00138"
"2.66400","0.22212","0.00142"
"2.67000","0.22266","0.00156"
"2.67600","0.22313","0.00156"
"2.68200","0.22367","0.00163"
"2.68800","0.22415","0.00180"
"2.69400","0.22463","0.00176"
"2.70000","0.22517","0.00163"
"2.70600","0.22565","0.00151"
"2.71200","0.22618","0.00146"
"2.71800","0.22666","0.00148"
"2.72400","0.22714","0.00141"
"2.73000","0.22768","0.00136"
"2.73600","0.22816","0.00145"
"2.74200","0.22864","0.00155"
"2.74800","0.22911","0.00172"
"2.75400","0.22959","0.00193"
"2.76000","0.23013","0.00200"
"2.76600","0.23061","0.00209"
"2.77200","0.23109","0.00211"
"2.77800","0.23156","0.00201"
"2.78400","0.23210","0.00185"
"2.79000","0.23258","0.00155"
"2.79600","0.23306","0.00138"
"2.80200","0.23360","0.00140"
"2.80800","0.23408","0.00137"
"2.81400","0.23461","0.00127"
"2.82000","0.23515","0.00128"
"2.82600","0.23563","0.00125"
"2.83200","0.23617","0.00123"
"2.83800","0.23665","0.00122"
"2.84400","0.23719","0.00112"
"2.85000","0.23766","0.00118"
"2.85600","0.23814","0.00127"
"2.86200","0.23868","0.00134"
"2.86800","0.23916","0.00150"
"2.87400","0.23964","0.00159"
"2.88000","0.24011","0.00158"
"2.88600","0.24065","0.00166"
"2.89200","0.24113","0.00165"
"2.89800","0.24161","0.00165"
"2.90400","0.24209","0.00176"
"2.91000","0.24263","0.00173"
"2.91600","0.24310","0.00175"
"2.92200","0.24358","0.00169"
"2.92800","0.24406","0.00152"
"2.93400","0.24454","0.00143"
"2.94000","0.24508","0.00138"
"2.94600","0.24556","0.00139"
"2.95200","0.24609","0.00146"
"2.95800","0.24657","0.00154"
"2.96400","0.24705","0.00163"
"2.97000","0.24759","0.00172"
"2.97600","0.24807","0.00161"
"2.98200","0.24860","0.00139"
"2.98800","0.24908","0.00131"
"2.99400","0.24956","0.00118"
"3.00000","0.25010","0.00127"
"3.00600","0.25058","0.00148"
"3.01200","0.25106","0.00167"
"3.01800","0.25153","0.00192"
"3.02400","0.25201","0.00206"
"3.03000","0.25255","0.00208"
"3.03600","0.25303","0.00208"
"3.04200","0.25351","0.00208"
"3.04800","0.25405","0.00206"
"3.05400","0.25452","0.00207"
"3.06000","0.25500","0.00192"
"3.06600","0.25554","0.00175"
"3.07200","0.25602","0.00158"
"3.07800","0.25656","0.00138"
"3.08400","0.25704","0.00132"
"3.09000","0.25757","0.00135"
"3.09600","0.25805","0.00142"
"3.10200","0.25859","0.00151"
"3.10800","0.25907","0.00149"
"3.11400","0.25961","0.00149"
"3.12000","0.26014","0.00167"
"3.12600","0.26062","0.00169"
"3.13200","0.26116","0.00170"
"3.13800","0.26164","0.00177"
"3.14400","0.26212","0.00170"
"3.15000","0.26266","0.00164"
"3.15600","0.26313","0.00167"
"3.16200","0.26361","0.00162"
"3.16800","0.26409","0.00157"
"3.17400","0.26463","0.00140"
"3.18000","0.26511","0.00121"
"3.18600","0.26559","0.00126"
"3.19200","0.26612","0.00125"
"3.19800","0.26660","0.00126"
"3.20400","0.26714","0.00131"
"3.21000","0.26762","0.00127"
"3.21600","0.26810","0.00128"
"3.22200","0.26863","0.00134"
"3.22800","0.26911","0.00128"
"3.23400","0.26959","0.00126"
"3.24000","0.27013","0.00125"
"3.24600","0.27061","0.00123"
"3.25200","0.27115","0.00133"
"3.25800","0.27162","0.00139"
"3.26400","0.27216","0.00142"
"3.27000","0.27270","0.00152"
"3.27600","0.27318","0.00150"
"3.28200","0.27366","0.00152"
"3.28800","0.27419","0.00146"
"3.29400","0.27467","0.00125"
"3.30000","0.27515","0.00120"
"3.30600","0.27563","0.00129"
"3.31200","0.27611","0.00136"
"3.31800","0.27665","0.00152"
"3.32400","0.27712","0.00163"
"3.33000","0.27760","0.00168"
"3.33600","0.27808","0.00179"
"3.34200","0.27862","0.00170"
"3.34800","0.27910","0.00153"
"3.35400","0.27964","0.00146"
"3.36000","0.28011","0.00147"
"3.36600","0.28065","0.00156"
"3.37200","0.28113","0.00163"
"3.37800","0.28167","0.00168"
"3.38400","0.28215","0.00176"
"3.39000","0.28263","0.00173"
"3.39600","0.28316","0.00156"
"3.40200","0.28364","0.00150"
"3.40800","0.28418","0.00146"
"3.41400","0.28466","0.00151"
"3.42000","0.28520","0.00162"
"3.42600","0.28567","0.00165"
"3.43200","0.28615","0.00173"
"3.43800","0.28663","0.00171"
"3.44400","0.28717","0.00165"
"3.45000","0.28765","0.00181"
"3.45600","0.28813","0.00201"
"3.46200","0.28860","0.00198"
"3.46800","0.28908","0.00193"
"3.47400","0.28962","0.00184"
"3.48000","0.29010","0.00186"
"3.48600","0.29058","0.00192"
"3.49200","0.29112","0.00184"
"3.49800","0.29159","0.00184"
"3.50400","0.29207","0.00189"
"3.51000","0.29255","0.00186"
"3.51600","0.29309","0.00185"
"3.52200","0.29357","0.00191"
"3.52800","0.29404","0.00189"
"3.53400","0.29458","0.00178"
"3.54000","0.29506","0.00157"
"3.54600","0.29560","0.00130"
"3.55200","0.29608","0.00128"
"3.55800","0.29656","0.00125"
"3.56400","0.29703","0.00118"
"3.57000","0.29757","0.00128"
"3.57600","0.29805","0.00138"
"3.58200","0.29853","0.00145"
"3.58800","0.29907","0.00157"
"3.59400","0.29955","0.00162"
"3.60000","0.30002","0.00171"
"3.60600","0.30056","0.00186"
"3.61200","0.30104","0.00197"
"3.61800","0.30158","0.00204"
"3.62400","0.30206","0.00204"
"3.63000","0.30254","0.00197"
"3.63600","0.30307","0.00196"
"3.64200","0.30355","0.00185"
"3.64800","0.30409","0.00175"
"3.65400","0.30457","0.00180"
"3.66000","0.30505","0.00194"
"3.66600","0.30558","0.00204"
"3.67200","0.30606","0.00211"
"3.67800","0.30660","0.00205"
"3.68400","0.30708","0.00206"
"3.69000","0.30762","0.00185"
"3.69600","0.30810","0.00158"
"3.70200","0.30863","0.00151"
"3.70800","0.30911","0.00136"
"3.71400","0.30959","0.00124"
"3.72000","0.31013","0.00129"
"3.72600","0.31061","0.00118"
"3.73200","0.31108","0.00114"
"3.73800","0.31162","0.00116"
"3.74400","0.31210","0.00117"
"3.75000","0.31258","0.00134"
"3.75600","0.31312","0.00153"
"3.76200","0.31360","0.00162"
"3.76800","0.31413","0.00176"
"3.77400","0.31461","0.00186"
"3.78000","0.31515","0.00189"
"3.78600","0.31563","0.00187"
"3.79200","0.31611","0.00181"
"3.79800","0.31665","0.00170"
"3.80400","0.31712","0.00179"
"3.81000","0.31760","0.00180"
"3.81600","0.31814","0.00183"
"3.82200","0.31862","0.00192"
"3.82800","0.31910","0.00202"
"3.83400","0.31963","0.00202"
"3.84000","0.32011","0.00193"
"3.84600","0.32059","0.00185"
"3.85200","0.32107","0.00185"
"3.85800","0.32161","0.00185"
"3.86400","0.32209","0.00184"
"3.87000","0.32256","0.00189"
"3.87600","0.32310","0.00187"
"3.88200","0.32358","0.00182"
"3.88800","0.32412","0.00191"
"3.89400","0.32460","0.00190"
"3.90000","0.32508","0.00199"
"3.90600","0.32561","0.00220"
"3.91200","0.32609","0.00233"
"3.91800","0.32663","0.00247"
"3.92400","0.32711","0.00243"
"3.93000","0.32765","0.00227"
"3.93600","0.32812","0.00222"
"3.94200","0.32860","0.00205"
"3.94800","0.32908","0.00187"
"3.95400","0.32962","0.00187"
"3.96000","0.33010","0.00179"
"3.96600","0.33058","0.00176"
"3.97200","0.33111","0.00178"
"3.97800","0.33159","0.00165"
"3.98400","0.33207","0.00156"
"3.99000","0.33261","0.00153"
"3.99600","0.33309","0.00142"
"4.00200","0.33357","0.00160"
"4.00800","0.33410","0.00181"
"4.01400","0.33458","0.00194"
"4.02000","0.33512","0.00204"
"4.02600","0.33560","0.00203"
"4.03200","0.33608","0.00207"
"4.03800","0.33662","0.00208"
"4.04400","0.33709","0.00198"
"4.05000","0.33757","0.00187"
"4.05600","0.33811","0.00186"
"4.06200","0.33859","0.00183"
"4.06800","0.33913","0.00199"
"4.07400","0.33960","0.00202"
"4.08000","0.34008","0.00198"
"4.08600","0.34062","0.00205"
"4.09200","0.34110","0.00199"
"4.09800","0.34158","0.00187"
"4.10400","0.34206","0.00187"
"4.11000","0.34259","0.00186"
"4.11600","0.34307","0.00185"
"4.12200","0.34355","0.00181"
"4.12800","0.34409","0.00174"
"4.13400","0.34457","0.00171"
"4.14000","0.34505","0.00170"
"4.14600","0.34552","0.00161"
"4.15200","0.34606","0.00168"
"4.15800","0.34654","0.00175"
"4.16400","0.34702","0.00174"
"4.17000","0.34756","0.00177"
"4.17600","0.34803","0.00183"
"4.18200","0.34857","0.00181"
"4.18800","0.34905","0.00185"
"4.19400","0.34959","0.00181"
"4.20000","0.35007","0.00182"
"4.20600","0.35061","0.00177"
"4.21200","0.35108","0.00166"
"4.21800","0.35156","0.00163"
"4.22400","0.35210","0.00165"
"4.23000","0.35258","0.00179"
"4.23600","0.35312","0.00199"
"4.24200","0.35360","0.00213"
"4.24800","0.35413","0.00220"
"4.25400","0.35461","0.00224"
"4.26000","0.35509","0.00224"
"4.26600","0.35563","0.00230"
"4.27200","0.35611","0.00238"
"4.27800","0.35664","0.00233"
"4.28400","0.35712","0.00226"
"4.29000","0.35760","0.00213"
"4.29600","0.35814","0.00195"
"4.30200","0.35862","0.00189"
"4.30800","0.35916","0.00183"
"4.31400","0.35963","0.00174"
"4.32000","0.36017","0.00175"
"4.32600","0.36065","0.00176"
"4.33200","0.36119","0.00186"
"4.33800","0.36167","0.00187"
"4.34400","0.36220","0.00185"
"4.35000","0.36268","0.00182"
"4.35600","0.36316","0.00178"
"4.36200","0.36370","0.00177"
"4.36800","0.36418","0.00184"
"4.37400","0.36466","0.00186"
"4.38000","0.36513","0.00187"
"4.38600","0.36567","0.00199"
"4.39200","0.36615","0.00204"
"4.39800","0.36669","0.00207"
"4.40400","0.36717","0.00219"
"4.41000","0.36771","0.00223"
"4.41600","0.36818","0.00233"
"4.42200","0.36866","0.00242"
"4.42800","0.36920","0.00247"
"4.43400","0.36968","0.00258"
"4.44000","0.37016","0.00267"
"4.44600","0.37064","0.00259"
"4.45200","0.37111","0.00246"
"4.45800","0.37165","0.00238"
"4.46400","0.37213","0.00231"
"4.47000","0.37261","0.00238"
"4.47600","0.37315","0.00244"
"4.48200","0.37362","0.00237"
"4.48800","0.37410","0.00221"
"4.49400","0.37464","0.00194"
"4.50000","0.37512","0.00181"
"4.50600","0.37560","0.00183"
"4.51200","0.37608","0.00180"
"4.51800","0.37661","0.00185"
"4.52400","0.37709","0.00185"
"4.53000","0.37757","0.00182"
"4.53600","0.37811","0.00193"
"4.54200","0.37859","0.00203"
"4.54800","0.37913","0.00203"
"4.55400","0.37960","0.00206"
"4.56000","0.38014","0.00205"
"4.56600","0.38062","0.00204"
"4.57200","0.38110","0.00202"
"4.57800","0.38164","0.00201"
"4.58400","0.38211","0.00211"
"4.59000","0.38259","0.00217"
"4.59600","0.38313","0.00210"
"4.60200","0.38361","0.00221"
"4.60800","0.38409","0.00232"
"4.61400","0.38457","0.00232"
"4.62000","0.38510","0.00245"
"4.62600","0.38558","0.00258"
"4.63200","0.38606","0.00264"
"4.63800","0.38660","0.00263"
"4.64400","0.38708","0.00246"
"4.65000","0.38762","0.00230"
"4.65600","0.38809","0.00221"
"4.66200","0.38857","0.00218"
"4.66800","0.38905","0.00218"
"4.67400","0.38959","0.00213"
"4.68000","0.39007","0.00196"
"4.68600","0.39061","0.00189"
"4.69200","0.39108","0.00193"
"4.69800","0.39162","0.00207"
"4.70400","0.39210","0.00221"
"4.71000","0.39264","0.00223"
"4.71600","0.39312","0.00224"
"4.72200","0.39359","0.00221"
"4.72800","0.39413","0.00202"
"4.73400","0.39461","0.00198"
"4.74000","0.39509","0.00198"
"4.74600","0.39557","0.00192"
"4.75200","0.39605","0.00193"
"4.75800","0.39658","0.00195"
"4.76400","0.39706","0.00193"
"4.77000","0.39754","0.00205"
"4.77600","0.39808","0.00214"
"4.78200","0.39856","0.00219"
"4.78800","0.39910","0.00221"
"4.79400","0.39957","0.00215"
"4.80000","0.40005","0.00214"
"4.80600","0.40059","0.00210"
"4.81200","0.40107","0.00207"
"4.81800","0.40161","0.00209"
"4.82400","0.40208","0.00206"
"4.83000","0.40262","0.00201"
"4.83600","0.40310","0.00211"
"4.84200","0.40364","0.00205"
"4.84800","0.40412","0.00198"
"4.85400","0.40466","0.00193"
"4.86000","0.40519","0.00185"
"4.86600","0.40567","0.00198"
"4.87200","0.40615","0.00213"
"4.87800","0.40669","0.00225"
"4.88400","0.40717","0.00243"
"4.89000","0.40765","0.00240"
"4.89600","0.40812","0.00231"
