End date,"1/7/2017"
Specimen label,"18AT_41"
"0.42000","0.03522","0.00450"
"0.42600","0.03575","0.00466"
"0.43200","0.03623","0.00468"
"0.43800","0.03677","0.00469"
"0.44400","0.03725","0.00474"
"0.45000","0.03779","0.00473"
"0.45600","0.03827","0.00466"
"0.46200","0.03880","0.00456"
"0.46800","0.03928","0.00447"
"0.47400","0.03976","0.00440"
"0.48000","0.04030","0.00425"
"0.48600","0.04078","0.00417"
"0.49200","0.04131","0.00423"
"0.49800","0.04179","0.00424"
"0.50400","0.04233","0.00424"
"0.51000","0.04281","0.00434"
"0.51600","0.04335","0.00446"
"0.52200","0.04383","0.00465"
"0.52800","0.04430","0.00475"
"0.53400","0.04484","0.00481"
"0.54000","0.04532","0.00490"
"0.54600","0.04580","0.00490"
"0.55200","0.04628","0.00497"
"0.55800","0.04682","0.00512"
"0.56400","0.04729","0.00514"
"0.57000","0.04777","0.00524"
"0.57600","0.04825","0.00533"
"0.58200","0.04879","0.00526"
"0.58800","0.04927","0.00523"
"0.59400","0.04980","0.00531"
"0.60000","0.05028","0.00541"
"0.60600","0.05076","0.00548"
"0.61200","0.05130","0.00546"
"0.61800","0.05178","0.00546"
"0.62400","0.05226","0.00555"
"0.63000","0.05279","0.00562"
"0.63600","0.05327","0.00569"
"0.64200","0.05375","0.00575"
"0.64800","0.05429","0.00572"
"0.65400","0.05477","0.00572"
"0.66000","0.05525","0.00575"
"0.66600","0.05578","0.00575"
"0.67200","0.05626","0.00582"
"0.67800","0.05674","0.00586"
"0.68400","0.05722","0.00589"
"0.69000","0.05776","0.00595"
"0.69600","0.05824","0.00598"
"0.70200","0.05871","0.00603"
"0.70800","0.05919","0.00610"
"0.71400","0.05967","0.00606"
"0.72000","0.06021","0.00596"
"0.72600","0.06069","0.00591"
"0.73200","0.06116","0.00588"
"0.73800","0.06164","0.00593"
"0.74400","0.06218","0.00600"
"0.75000","0.06266","0.00611"
"0.75600","0.06314","0.00617"
"0.76200","0.06368","0.00612"
"0.76800","0.06415","0.00612"
"0.77400","0.06463","0.00612"
"0.78000","0.06517","0.00614"
"0.78600","0.06565","0.00620"
"0.79200","0.06613","0.00630"
"0.79800","0.06661","0.00639"
"0.80400","0.06714","0.00642"
"0.81000","0.06762","0.00644"
"0.81600","0.06810","0.00644"
"0.82200","0.06864","0.00648"
"0.82800","0.06912","0.00652"
"0.83400","0.06960","0.00660"
"0.84000","0.07013","0.00664"
"0.84600","0.07061","0.00666"
"0.85200","0.07109","0.00665"
"0.85800","0.07163","0.00671"
"0.86400","0.07211","0.00669"
"0.87000","0.07264","0.00664"
"0.87600","0.07312","0.00665"
"0.88200","0.07360","0.00671"
"0.88800","0.07414","0.00673"
"0.89400","0.07462","0.00677"
"0.90000","0.07516","0.00675"
"0.90600","0.07563","0.00674"
"0.91200","0.07617","0.00672"
"0.91800","0.07665","0.00669"
"0.92400","0.07719","0.00667"
"0.93000","0.07767","0.00669"
"0.93600","0.07820","0.00676"
"0.94200","0.07868","0.00678"
"0.94800","0.07922","0.00665"
"0.95400","0.07970","0.00661"
"0.96000","0.08024","0.00666"
"0.96600","0.08072","0.00672"
"0.97200","0.08119","0.00680"
"0.97800","0.08173","0.00692"
"0.98400","0.08221","0.00699"
"0.99000","0.08269","0.00709"
"0.99600","0.08323","0.00716"
"1.00200","0.08371","0.00724"
"1.00800","0.08424","0.00724"
"1.01400","0.08472","0.00717"
"1.02000","0.08520","0.00709"
"1.02600","0.08574","0.00707"
"1.03200","0.08622","0.00705"
"1.03800","0.08669","0.00699"
"1.04400","0.08723","0.00704"
"1.05000","0.08771","0.00710"
"1.05600","0.08825","0.00714"
"1.06200","0.08873","0.00719"
"1.06800","0.08921","0.00729"
"1.07400","0.08974","0.00739"
"1.08000","0.09022","0.00747"
"1.08600","0.09076","0.00753"
"1.09200","0.09124","0.00762"
"1.09800","0.09172","0.00760"
"1.10400","0.09226","0.00757"
"1.11000","0.09273","0.00748"
"1.11600","0.09327","0.00738"
"1.12200","0.09375","0.00743"
"1.12800","0.09423","0.00760"
"1.13400","0.09477","0.00770"
"1.14000","0.09524","0.00778"
"1.14600","0.09572","0.00782"
"1.15200","0.09626","0.00790"
"1.15800","0.09674","0.00793"
"1.16400","0.09728","0.00792"
"1.17000","0.09776","0.00794"
"1.17600","0.09823","0.00793"
"1.18200","0.09877","0.00787"
"1.18800","0.09925","0.00787"
"1.19400","0.09973","0.00785"
"1.20000","0.10027","0.00781"
"1.20600","0.10075","0.00770"
"1.21200","0.10122","0.00758"
"1.21800","0.10176","0.00754"
"1.22400","0.10224","0.00755"
"1.23000","0.10272","0.00755"
"1.23600","0.10326","0.00758"
"1.24200","0.10373","0.00761"
"1.24800","0.10421","0.00771"
"1.25400","0.10469","0.00779"
"1.26000","0.10523","0.00779"
"1.26600","0.10571","0.00778"
"1.27200","0.10619","0.00780"
"1.27800","0.10666","0.00782"
"1.28400","0.10714","0.00794"
"1.29000","0.10768","0.00801"
"1.29600","0.10816","0.00795"
"1.30200","0.10864","0.00788"
"1.30800","0.10912","0.00788"
"1.31400","0.10965","0.00784"
"1.32000","0.11013","0.00788"
"1.32600","0.11061","0.00796"
"1.33200","0.11115","0.00807"
"1.33800","0.11163","0.00805"
"1.34400","0.11211","0.00801"
"1.35000","0.11264","0.00800"
"1.35600","0.11312","0.00790"
"1.36200","0.11366","0.00782"
"1.36800","0.11414","0.00784"
"1.37400","0.11462","0.00790"
"1.38000","0.11515","0.00792"
"1.38600","0.11563","0.00798"
"1.39200","0.11617","0.00796"
"1.39800","0.11665","0.00790"
"1.40400","0.11713","0.00791"
"1.41000","0.11767","0.00804"
"1.41600","0.11814","0.00818"
"1.42200","0.11862","0.00829"
"1.42800","0.11916","0.00833"
"1.43400","0.11964","0.00836"
"1.44000","0.12012","0.00828"
"1.44600","0.12066","0.00814"
"1.45200","0.12113","0.00810"
"1.45800","0.12161","0.00813"
"1.46400","0.12215","0.00811"
"1.47000","0.12263","0.00809"
"1.47600","0.12311","0.00817"
"1.48200","0.12364","0.00818"
"1.48800","0.12412","0.00817"
"1.49400","0.12466","0.00812"
"1.50000","0.12514","0.00801"
"1.50600","0.12568","0.00796"
"1.51200","0.12616","0.00803"
"1.51800","0.12663","0.00811"
"1.52400","0.12717","0.00814"
"1.53000","0.12765","0.00816"
"1.53600","0.12819","0.00817"
"1.54200","0.12867","0.00826"
"1.54800","0.12915","0.00843"
"1.55400","0.12968","0.00850"
"1.56000","0.13016","0.00850"
"1.56600","0.13064","0.00846"
"1.57200","0.13118","0.00844"
"1.57800","0.13166","0.00832"
"1.58400","0.13213","0.00816"
"1.59000","0.13267","0.00811"
"1.59600","0.13315","0.00819"
"1.60200","0.13363","0.00840"
"1.60800","0.13417","0.00858"
"1.61400","0.13465","0.00876"
"1.62000","0.13512","0.00886"
"1.62600","0.13566","0.00894"
"1.63200","0.13614","0.00905"
"1.63800","0.13668","0.00906"
"1.64400","0.13716","0.00907"
"1.65000","0.13770","0.00908"
"1.65600","0.13817","0.00909"
"1.66200","0.13871","0.00890"
"1.66800","0.13919","0.00873"
"1.67400","0.13973","0.00867"
"1.68000","0.14021","0.00868"
"1.68600","0.14068","0.00873"
"1.69200","0.14122","0.00880"
"1.69800","0.14170","0.00887"
"1.70400","0.14224","0.00894"
"1.71000","0.14272","0.00898"
"1.71600","0.14320","0.00903"
"1.72200","0.14373","0.00906"
"1.72800","0.14421","0.00910"
"1.73400","0.14469","0.00909"
"1.74000","0.14523","0.00912"
"1.74600","0.14571","0.00912"
"1.75200","0.14619","0.00903"
"1.75800","0.14666","0.00891"
"1.76400","0.14720","0.00885"
"1.77000","0.14768","0.00882"
"1.77600","0.14816","0.00882"
"1.78200","0.14870","0.00881"
"1.78800","0.14917","0.00873"
"1.79400","0.14965","0.00869"
"1.80000","0.15019","0.00869"
"1.80600","0.15073","0.00866"
"1.81200","0.15121","0.00855"
"1.81800","0.15169","0.00845"
"1.82400","0.15222","0.00839"
"1.83000","0.15270","0.00840"
"1.83600","0.15318","0.00848"
"1.84200","0.15366","0.00860"
"1.84800","0.15414","0.00877"
"1.85400","0.15468","0.00889"
"1.86000","0.15515","0.00905"
"1.86600","0.15563","0.00923"
"1.87200","0.15611","0.00936"
"1.87800","0.15665","0.00942"
"1.88400","0.15713","0.00944"
"1.89000","0.15766","0.00936"
"1.89600","0.15814","0.00921"
"1.90200","0.15862","0.00913"
"1.90800","0.15916","0.00914"
"1.91400","0.15964","0.00917"
"1.92000","0.16012","0.00912"
"1.92600","0.16065","0.00904"
"1.93200","0.16113","0.00898"
"1.93800","0.16167","0.00892"
"1.94400","0.16215","0.00893"
"1.95000","0.16269","0.00900"
"1.95600","0.16317","0.00906"
"1.96200","0.16370","0.00915"
"1.96800","0.16418","0.00927"
"1.97400","0.16466","0.00936"
"1.98000","0.16520","0.00943"
"1.98600","0.16568","0.00946"
"1.99200","0.16616","0.00952"
"1.99800","0.16669","0.00956"
"2.00400","0.16717","0.00953"
"2.01000","0.16765","0.00946"
"2.01600","0.16819","0.00944"
"2.02200","0.16867","0.00939"
"2.02800","0.16914","0.00939"
"2.03400","0.16968","0.00943"
"2.04000","0.17016","0.00937"
"2.04600","0.17064","0.00931"
"2.05200","0.17118","0.00927"
"2.05800","0.17166","0.00922"
"2.06400","0.17219","0.00919"
"2.07000","0.17267","0.00916"
"2.07600","0.17321","0.00907"
"2.08200","0.17369","0.00895"
"2.08800","0.17423","0.00887"
"2.09400","0.17471","0.00885"
"2.10000","0.17524","0.00894"
"2.10600","0.17572","0.00904"
"2.11200","0.17620","0.00906"
"2.11800","0.17674","0.00914"
"2.12400","0.17722","0.00919"
"2.13000","0.17769","0.00925"
"2.13600","0.17823","0.00929"
"2.14200","0.17871","0.00939"
"2.14800","0.17919","0.00943"
"2.15400","0.17967","0.00937"
"2.16000","0.18021","0.00932"
"2.16600","0.18068","0.00934"
"2.17200","0.18116","0.00941"
"2.17800","0.18170","0.00943"
"2.18400","0.18218","0.00951"
"2.19000","0.18272","0.00964"
"2.19600","0.18320","0.00962"
"2.20200","0.18367","0.00954"
"2.20800","0.18421","0.00956"
"2.21400","0.18469","0.00961"
"2.22000","0.18523","0.00956"
"2.22600","0.18571","0.00946"
"2.23200","0.18624","0.00942"
"2.23800","0.18672","0.00947"
"2.24400","0.18726","0.00953"
"2.25000","0.18774","0.00968"
"2.25600","0.18822","0.00970"
"2.26200","0.18870","0.00963"
"2.26800","0.18923","0.00955"
"2.27400","0.18971","0.00949"
"2.28000","0.19025","0.00951"
"2.28600","0.19073","0.00945"
"2.29200","0.19121","0.00936"
"2.29800","0.19175","0.00934"
"2.30400","0.19222","0.00930"
"2.31000","0.19270","0.00932"
"2.31600","0.19324","0.00938"
"2.32200","0.19372","0.00936"
"2.32800","0.19420","0.00936"
"2.33400","0.19473","0.00938"
"2.34000","0.19521","0.00939"
"2.34600","0.19569","0.00935"
"2.35200","0.19623","0.00935"
"2.35800","0.19671","0.00933"
"2.36400","0.19719","0.00937"
"2.37000","0.19772","0.00945"
"2.37600","0.19820","0.00943"
"2.38200","0.19868","0.00935"
"2.38800","0.19922","0.00921"
"2.39400","0.19970","0.00914"
"2.40000","0.20018","0.00914"
"2.40600","0.20065","0.00907"
"2.41200","0.20119","0.00901"
"2.41800","0.20167","0.00900"
"2.42400","0.20215","0.00906"
"2.43000","0.20269","0.00919"
"2.43600","0.20316","0.00934"
"2.44200","0.20370","0.00944"
"2.44800","0.20418","0.00946"
"2.45400","0.20466","0.00943"
"2.46000","0.20520","0.00945"
"2.46600","0.20568","0.00950"
"2.47200","0.20615","0.00960"
"2.47800","0.20663","0.00969"
"2.48400","0.20717","0.00981"
"2.49000","0.20765","0.00987"
"2.49600","0.20813","0.00977"
"2.50200","0.20867","0.00958"
"2.50800","0.20914","0.00940"
"2.51400","0.20968","0.00930"
"2.52000","0.21016","0.00939"
"2.52600","0.21070","0.00959"
"2.53200","0.21118","0.00971"
"2.53800","0.21165","0.00967"
"2.54400","0.21219","0.00958"
"2.55000","0.21267","0.00956"
"2.55600","0.21315","0.00950"
"2.56200","0.21369","0.00941"
"2.56800","0.21417","0.00932"
"2.57400","0.21470","0.00928"
"2.58000","0.21518","0.00925"
"2.58600","0.21572","0.00925"
"2.59200","0.21620","0.00931"
"2.59800","0.21674","0.00927"
"2.60400","0.21722","0.00922"
"2.61000","0.21775","0.00922"
"2.61600","0.21823","0.00929"
"2.62200","0.21871","0.00935"
"2.62800","0.21925","0.00945"
"2.63400","0.21973","0.00963"
"2.64000","0.22020","0.00981"
"2.64600","0.22074","0.00986"
"2.65200","0.22122","0.00991"
"2.65800","0.22170","0.00996"
"2.66400","0.22224","0.01002"
"2.67000","0.22272","0.00996"
"2.67600","0.22319","0.00991"
"2.68200","0.22373","0.00989"
"2.68800","0.22421","0.00986"
"2.69400","0.22469","0.00981"
"2.70000","0.22517","0.00986"
"2.70600","0.22571","0.00986"
"2.71200","0.22618","0.00984"
"2.71800","0.22666","0.00978"
"2.72400","0.22720","0.00971"
"2.73000","0.22768","0.00959"
"2.73600","0.22822","0.00952"
"2.74200","0.22869","0.00950"
"2.74800","0.22923","0.00942"
"2.75400","0.22971","0.00941"
"2.76000","0.23019","0.00949"
"2.76600","0.23073","0.00971"
"2.77200","0.23121","0.00987"
"2.77800","0.23168","0.00991"
"2.78400","0.23222","0.00991"
"2.79000","0.23270","0.00987"
"2.79600","0.23318","0.00981"
"2.80200","0.23372","0.00980"
"2.80800","0.23420","0.00989"
"2.81400","0.23467","0.00995"
"2.82000","0.23521","0.00989"
"2.82600","0.23569","0.00988"
"2.83200","0.23623","0.00997"
"2.83800","0.23671","0.01000"
"2.84400","0.23719","0.00994"
"2.85000","0.23772","0.00994"
"2.85600","0.23820","0.00991"
"2.86200","0.23874","0.00977"
"2.86800","0.23922","0.00968"
"2.87400","0.23976","0.00973"
"2.88000","0.24023","0.00976"
"2.88600","0.24071","0.00973"
"2.89200","0.24125","0.00973"
"2.89800","0.24173","0.00982"
"2.90400","0.24221","0.00989"
"2.91000","0.24275","0.01000"
"2.91600","0.24322","0.01008"
"2.92200","0.24370","0.01011"
"2.92800","0.24418","0.01014"
"2.93400","0.24472","0.01011"
"2.94000","0.24520","0.00998"
"2.94600","0.24573","0.00984"
"2.95200","0.24621","0.00965"
"2.95800","0.24669","0.00953"
"2.96400","0.24717","0.00946"
"2.97000","0.24771","0.00940"
"2.97600","0.24819","0.00936"
"2.98200","0.24866","0.00935"
"2.98800","0.24914","0.00944"
"2.99400","0.24968","0.00949"
"3.00000","0.25016","0.00950"
"3.00600","0.25064","0.00955"
"3.01200","0.25118","0.00966"
"3.01800","0.25165","0.00978"
"3.02400","0.25213","0.00987"
"3.03000","0.25267","0.00989"
"3.03600","0.25315","0.00986"
"3.04200","0.25363","0.00985"
"3.04800","0.25417","0.00991"
"3.05400","0.25464","0.01003"
"3.06000","0.25512","0.01017"
"3.06600","0.25566","0.01033"
"3.07200","0.25614","0.01042"
"3.07800","0.25668","0.01040"
"3.08400","0.25715","0.01035"
"3.09000","0.25769","0.01030"
"3.09600","0.25817","0.01023"
"3.10200","0.25871","0.01031"
"3.10800","0.25919","0.01036"
"3.11400","0.25973","0.01035"
"3.12000","0.26020","0.01031"
"3.12600","0.26068","0.01030"
"3.13200","0.26122","0.01026"
"3.13800","0.26170","0.01021"
"3.14400","0.26218","0.01025"
"3.15000","0.26272","0.01034"
"3.15600","0.26319","0.01044"
"3.16200","0.26373","0.01055"
"3.16800","0.26421","0.01053"
"3.17400","0.26469","0.01040"
"3.18000","0.26523","0.01021"
"3.18600","0.26570","0.00999"
"3.19200","0.26624","0.00987"
"3.19800","0.26672","0.00985"
"3.20400","0.26720","0.00990"
"3.21000","0.26774","0.00998"
"3.21600","0.26822","0.01005"
"3.22200","0.26869","0.01012"
"3.22800","0.26923","0.01011"
"3.23400","0.26977","0.01007"
"3.24000","0.27025","0.01009"
"3.24600","0.27073","0.01005"
"3.25200","0.27127","0.00998"
"3.25800","0.27174","0.01000"
"3.26400","0.27222","0.01006"
"3.27000","0.27276","0.01008"
"3.27600","0.27324","0.01006"
"3.28200","0.27372","0.01004"
"3.28800","0.27419","0.01005"
"3.29400","0.27473","0.01008"
"3.30000","0.27521","0.01019"
"3.30600","0.27569","0.01025"
"3.31200","0.27623","0.01026"
"3.31800","0.27671","0.01021"
"3.32400","0.27718","0.01016"
"3.33000","0.27772","0.01016"
"3.33600","0.27820","0.01013"
"3.34200","0.27868","0.01016"
"3.34800","0.27922","0.01022"
"3.35400","0.27970","0.01030"
"3.36000","0.28017","0.01039"
"3.36600","0.28071","0.01034"
"3.37200","0.28119","0.01026"
"3.37800","0.28173","0.01020"
"3.38400","0.28221","0.01017"
"3.39000","0.28274","0.01023"
"3.39600","0.28322","0.01030"
"3.40200","0.28370","0.01032"
"3.40800","0.28424","0.01037"
"3.41400","0.28472","0.01047"
"3.42000","0.28520","0.01054"
"3.42600","0.28567","0.01049"
"3.43200","0.28615","0.01044"
"3.43800","0.28669","0.01036"
"3.44400","0.28717","0.01031"
"3.45000","0.28765","0.01029"
"3.45600","0.28819","0.01026"
"3.46200","0.28866","0.01030"
"3.46800","0.28914","0.01035"
"3.47400","0.28968","0.01033"
"3.48000","0.29016","0.01027"
"3.48600","0.29064","0.01018"
"3.49200","0.29118","0.01016"
"3.49800","0.29165","0.01023"
"3.50400","0.29219","0.01030"
"3.51000","0.29267","0.01029"
"3.51600","0.29315","0.01026"
"3.52200","0.29369","0.01016"
"3.52800","0.29416","0.01007"
"3.53400","0.29470","0.01010"
"3.54000","0.29518","0.01009"
"3.54600","0.29566","0.01004"
"3.55200","0.29620","0.01001"
"3.55800","0.29668","0.01004"
"3.56400","0.29715","0.01011"
"3.57000","0.29763","0.01010"
"3.57600","0.29817","0.01011"
"3.58200","0.29865","0.01023"
"3.58800","0.29913","0.01030"
"3.59400","0.29967","0.01029"
"3.60000","0.30014","0.01035"
"3.60600","0.30062","0.01033"
"3.61200","0.30116","0.01027"
"3.61800","0.30164","0.01020"
"3.62400","0.30212","0.01017"
"3.63000","0.30265","0.01020"
"3.63600","0.30313","0.01024"
"3.64200","0.30367","0.01033"
"3.64800","0.30415","0.01046"
"3.65400","0.30469","0.01060"
"3.66000","0.30517","0.01069"
"3.66600","0.30570","0.01075"
"3.67200","0.30618","0.01066"
"3.67800","0.30666","0.01046"
"3.68400","0.30720","0.01037"
"3.69000","0.30768","0.01039"
"3.69600","0.30816","0.01043"
"3.70200","0.30869","0.01040"
"3.70800","0.30917","0.01035"
"3.71400","0.30965","0.01032"
"3.72000","0.31019","0.01028"
"3.72600","0.31067","0.01029"
"3.73200","0.31114","0.01039"
"3.73800","0.31168","0.01046"
"3.74400","0.31216","0.01053"
"3.75000","0.31270","0.01057"
"3.75600","0.31318","0.01058"
"3.76200","0.31366","0.01050"
"3.76800","0.31413","0.01039"
"3.77400","0.31467","0.01031"
"3.78000","0.31515","0.01021"
"3.78600","0.31569","0.01014"
"3.79200","0.31617","0.01023"
"3.79800","0.31671","0.01031"
"3.80400","0.31718","0.01029"
"3.81000","0.31772","0.01026"
"3.81600","0.31820","0.01028"
"3.82200","0.31874","0.01036"
"3.82800","0.31922","0.01044"
"3.83400","0.31969","0.01052"
"3.84000","0.32023","0.01045"
"3.84600","0.32071","0.01030"
"3.85200","0.32119","0.01014"
"3.85800","0.32173","0.01006"
"3.86400","0.32221","0.01009"
"3.87000","0.32268","0.01011"
"3.87600","0.32322","0.01005"
"3.88200","0.32370","0.01010"
"3.88800","0.32418","0.01021"
"3.89400","0.32466","0.01021"
"3.90000","0.32520","0.01023"
"3.90600","0.32567","0.01028"
"3.91200","0.32615","0.01036"
"3.91800","0.32669","0.01040"
"3.92400","0.32717","0.01046"
"3.93000","0.32765","0.01058"
"3.93600","0.32818","0.01071"
"3.94200","0.32866","0.01075"
"3.94800","0.32920","0.01078"
"3.95400","0.32968","0.01079"
"3.96000","0.33022","0.01067"
"3.96600","0.33070","0.01048"
"3.97200","0.33117","0.01034"
"3.97800","0.33165","0.01025"
"3.98400","0.33219","0.01022"
"3.99000","0.33267","0.01019"
"3.99600","0.33315","0.01028"
"4.00200","0.33369","0.01041"
"4.00800","0.33416","0.01058"
"4.01400","0.33464","0.01067"
"4.02000","0.33518","0.01069"
"4.02600","0.33566","0.01065"
"4.03200","0.33614","0.01063"
"4.03800","0.33662","0.01057"
"4.04400","0.33715","0.01064"
"4.05000","0.33763","0.01065"
"4.05600","0.33817","0.01068"
"4.06200","0.33865","0.01072"
"4.06800","0.33913","0.01081"
"4.07400","0.33966","0.01088"
"4.08000","0.34014","0.01099"
"4.08600","0.34062","0.01099"
"4.09200","0.34116","0.01086"
"4.09800","0.34164","0.01077"
"4.10400","0.34218","0.01081"
"4.11000","0.34265","0.01095"
"4.11600","0.34319","0.01107"
"4.12200","0.34367","0.01111"
"4.12800","0.34415","0.01116"
"4.13400","0.34469","0.01119"
"4.14000","0.34516","0.01111"
"4.14600","0.34564","0.01100"
"4.15200","0.34612","0.01089"
"4.15800","0.34666","0.01077"
"4.16400","0.34714","0.01069"
"4.17000","0.34762","0.01070"
"4.17600","0.34815","0.01065"
"4.18200","0.34863","0.01062"
"4.18800","0.34917","0.01052"
"4.19400","0.34965","0.01041"
"4.20000","0.35013","0.01045"
"4.20600","0.35067","0.01049"
"4.21200","0.35114","0.01047"
"4.21800","0.35168","0.01050"
"4.22400","0.35222","0.01050"
"4.23000","0.35270","0.01063"
"4.23600","0.35324","0.01072"
"4.24200","0.35371","0.01069"
"4.24800","0.35425","0.01057"
"4.25400","0.35473","0.01051"
"4.26000","0.35527","0.01047"
"4.26600","0.35575","0.01045"
"4.27200","0.35629","0.01043"
"4.27800","0.35676","0.01042"
"4.28400","0.35724","0.01054"
"4.29000","0.35778","0.01069"
"4.29600","0.35826","0.01086"
"4.30200","0.35874","0.01092"
"4.30800","0.35922","0.01093"
"4.31400","0.35969","0.01103"
"4.32000","0.36023","0.01104"
"4.32600","0.36071","0.01100"
"4.33200","0.36119","0.01097"
"4.33800","0.36167","0.01085"
"4.34400","0.36220","0.01073"
"4.35000","0.36268","0.01074"
"4.35600","0.36316","0.01080"
"4.36200","0.36370","0.01077"
"4.36800","0.36418","0.01070"
"4.37400","0.36466","0.01075"
"4.38000","0.36519","0.01080"
"4.38600","0.36573","0.01082"
"4.39200","0.36621","0.01081"
"4.39800","0.36675","0.01083"
"4.40400","0.36723","0.01078"
"4.41000","0.36771","0.01067"
"4.41600","0.36818","0.01056"
"4.42200","0.36872","0.01054"
"4.42800","0.36920","0.01062"
"4.43400","0.36968","0.01071"
"4.44000","0.37022","0.01081"
"4.44600","0.37070","0.01090"
"4.45200","0.37117","0.01085"
"4.45800","0.37165","0.01074"
"4.46400","0.37219","0.01065"
"4.47000","0.37267","0.01065"
"4.47600","0.37315","0.01062"
"4.48200","0.37362","0.01057"
"4.48800","0.37416","0.01059"
"4.49400","0.37464","0.01063"
"4.50000","0.37512","0.01070"
"4.50600","0.37566","0.01074"
"4.51200","0.37614","0.01079"
"4.51800","0.37667","0.01071"
"4.52400","0.37715","0.01055"
"4.53000","0.37769","0.01045"
"4.53600","0.37817","0.01051"
"4.54200","0.37865","0.01053"
"4.54800","0.37919","0.01067"
"4.55400","0.37966","0.01079"
"4.56000","0.38020","0.01087"
"4.56600","0.38068","0.01088"
"4.57200","0.38116","0.01087"
"4.57800","0.38170","0.01091"
"4.58400","0.38217","0.01098"
"4.59000","0.38265","0.01105"
"4.59600","0.38313","0.01109"
"4.60200","0.38367","0.01106"
"4.60800","0.38415","0.01099"
"4.61400","0.38463","0.01093"
"4.62000","0.38510","0.01085"
"4.62600","0.38564","0.01083"
"4.63200","0.38612","0.01088"
"4.63800","0.38660","0.01091"
"4.64400","0.38714","0.01090"
"4.65000","0.38762","0.01082"
"4.65600","0.38809","0.01073"
"4.66200","0.38863","0.01070"
"4.66800","0.38917","0.01067"
"4.67400","0.38971","0.01066"
"4.68000","0.39019","0.01068"
"4.68600","0.39072","0.01061"
"4.69200","0.39120","0.01061"
"4.69800","0.39174","0.01065"
"4.70400","0.39222","0.01075"
"4.71000","0.39270","0.01079"
"4.71600","0.39324","0.01078"
"4.72200","0.39371","0.01076"
"4.72800","0.39419","0.01074"
"4.73400","0.39473","0.01073"
"4.74000","0.39521","0.01069"
"4.74600","0.39569","0.01076"
"4.75200","0.39623","0.01085"
"4.75800","0.39670","0.01085"
"4.76400","0.39718","0.01087"
"4.77000","0.39766","0.01086"
"4.77600","0.39820","0.01084"
"4.78200","0.39868","0.01084"
"4.78800","0.39915","0.01089"
"4.79400","0.39969","0.01096"
"4.80000","0.40017","0.01097"
"4.80600","0.40071","0.01102"
"4.81200","0.40119","0.01119"
"4.81800","0.40173","0.01135"
"4.82400","0.40226","0.01146"
"4.83000","0.40274","0.01153"
"4.83600","0.40322","0.01156"
"4.84200","0.40376","0.01150"
"4.84800","0.40424","0.01142"
"4.85400","0.40472","0.01129"
"4.86000","0.40519","0.01114"
"4.86600","0.40567","0.01113"
"4.87200","0.40621","0.01117"
"4.87800","0.40669","0.01115"
"4.88400","0.40717","0.01103"
"4.89000","0.40765","0.01091"
"4.89600","0.40818","0.01079"
