End date,"1/7/2017"
Specimen label,"17CT_33"
"0.50400","0.04233","-0.00018"
"0.51000","0.04281","-0.00005"
"0.51600","0.04329","0.00004"
"0.52200","0.04377","0.00012"
"0.52800","0.04430","0.00015"
"0.53400","0.04478","0.00008"
"0.54000","0.04526","-0.00002"
"0.54600","0.04580","0.00003"
"0.55200","0.04628","0.00009"
"0.55800","0.04682","0.00014"
"0.56400","0.04729","0.00032"
"0.57000","0.04777","0.00060"
"0.57600","0.04831","0.00071"
"0.58200","0.04879","0.00072"
"0.58800","0.04933","0.00070"
"0.59400","0.04980","0.00065"
"0.60000","0.05028","0.00058"
"0.60600","0.05082","0.00063"
"0.61200","0.05130","0.00070"
"0.61800","0.05178","0.00067"
"0.62400","0.05232","0.00066"
"0.63000","0.05279","0.00069"
"0.63600","0.05327","0.00062"
"0.64200","0.05381","0.00044"
"0.64800","0.05429","0.00035"
"0.65400","0.05477","0.00034"
"0.66000","0.05525","0.00037"
"0.66600","0.05572","0.00047"
"0.67200","0.05620","0.00047"
"0.67800","0.05674","0.00056"
"0.68400","0.05722","0.00071"
"0.69000","0.05770","0.00090"
"0.69600","0.05824","0.00097"
"0.70200","0.05871","0.00085"
"0.70800","0.05919","0.00069"
"0.71400","0.05973","0.00056"
"0.72000","0.06021","0.00049"
"0.72600","0.06069","0.00040"
"0.73200","0.06122","0.00031"
"0.73800","0.06170","0.00027"
"0.74400","0.06224","0.00034"
"0.75000","0.06272","0.00046"
"0.75600","0.06326","0.00055"
"0.76200","0.06374","0.00061"
"0.76800","0.06427","0.00068"
"0.77400","0.06475","0.00064"
"0.78000","0.06523","0.00059"
"0.78600","0.06577","0.00053"
"0.79200","0.06625","0.00053"
"0.79800","0.06678","0.00041"
"0.80400","0.06726","0.00037"
"0.81000","0.06774","0.00044"
"0.81600","0.06828","0.00045"
"0.82200","0.06876","0.00047"
"0.82800","0.06924","0.00054"
"0.83400","0.06977","0.00045"
"0.84000","0.07025","0.00036"
"0.84600","0.07073","0.00037"
"0.85200","0.07127","0.00038"
"0.85800","0.07175","0.00029"
"0.86400","0.07223","0.00013"
"0.87000","0.07270","0.00000"
"0.87600","0.07324","-0.00004"
"0.88200","0.07372","0.00005"
"0.88800","0.07420","0.00018"
"0.89400","0.07468","0.00031"
"0.90000","0.07522","0.00049"
"0.90600","0.07569","0.00051"
"0.91200","0.07623","0.00046"
"0.91800","0.07671","0.00038"
"0.92400","0.07725","0.00038"
"0.93000","0.07773","0.00056"
"0.93600","0.07820","0.00075"
"0.94200","0.07868","0.00087"
"0.94800","0.07922","0.00093"
"0.95400","0.07970","0.00094"
"0.96000","0.08018","0.00103"
"0.96600","0.08066","0.00109"
"0.97200","0.08113","0.00106"
"0.97800","0.08167","0.00109"
"0.98400","0.08215","0.00102"
"0.99000","0.08263","0.00097"
"0.99600","0.08317","0.00100"
"1.00200","0.08365","0.00096"
"1.00800","0.08412","0.00086"
"1.01400","0.08466","0.00089"
"1.02000","0.08514","0.00101"
"1.02600","0.08568","0.00109"
"1.03200","0.08616","0.00111"
"1.03800","0.08669","0.00099"
"1.04400","0.08717","0.00078"
"1.05000","0.08771","0.00067"
"1.05600","0.08819","0.00053"
"1.06200","0.08873","0.00053"
"1.06800","0.08921","0.00059"
"1.07400","0.08974","0.00060"
"1.08000","0.09022","0.00056"
"1.08600","0.09076","0.00059"
"1.09200","0.09124","0.00060"
"1.09800","0.09172","0.00062"
"1.10400","0.09226","0.00067"
"1.11000","0.09273","0.00068"
"1.11600","0.09321","0.00068"
"1.12200","0.09375","0.00073"
"1.12800","0.09423","0.00077"
"1.13400","0.09477","0.00073"
"1.14000","0.09524","0.00059"
"1.14600","0.09578","0.00051"
"1.15200","0.09626","0.00050"
"1.15800","0.09680","0.00052"
"1.16400","0.09728","0.00069"
"1.17000","0.09776","0.00077"
"1.17600","0.09829","0.00075"
"1.18200","0.09877","0.00079"
"1.18800","0.09925","0.00080"
"1.19400","0.09973","0.00084"
"1.20000","0.10027","0.00072"
"1.20600","0.10075","0.00056"
"1.21200","0.10128","0.00048"
"1.21800","0.10176","0.00042"
"1.22400","0.10224","0.00038"
"1.23000","0.10272","0.00038"
"1.23600","0.10326","0.00045"
"1.24200","0.10373","0.00047"
"1.24800","0.10421","0.00056"
"1.25400","0.10475","0.00062"
"1.26000","0.10523","0.00065"
"1.26600","0.10571","0.00067"
"1.27200","0.10625","0.00080"
"1.27800","0.10672","0.00103"
"1.28400","0.10726","0.00119"
"1.29000","0.10774","0.00111"
"1.29600","0.10828","0.00107"
"1.30200","0.10876","0.00101"
"1.30800","0.10924","0.00091"
"1.31400","0.10977","0.00079"
"1.32000","0.11025","0.00075"
"1.32600","0.11073","0.00073"
"1.33200","0.11121","0.00071"
"1.33800","0.11175","0.00071"
"1.34400","0.11222","0.00080"
"1.35000","0.11276","0.00091"
"1.35600","0.11324","0.00098"
"1.36200","0.11372","0.00106"
"1.36800","0.11426","0.00100"
"1.37400","0.11474","0.00092"
"1.38000","0.11521","0.00089"
"1.38600","0.11575","0.00093"
"1.39200","0.11623","0.00092"
"1.39800","0.11671","0.00096"
"1.40400","0.11725","0.00106"
"1.41000","0.11773","0.00107"
"1.41600","0.11820","0.00107"
"1.42200","0.11874","0.00105"
"1.42800","0.11922","0.00111"
"1.43400","0.11970","0.00118"
"1.44000","0.12024","0.00133"
"1.44600","0.12072","0.00153"
"1.45200","0.12119","0.00160"
"1.45800","0.12167","0.00158"
"1.46400","0.12221","0.00156"
"1.47000","0.12269","0.00148"
"1.47600","0.12317","0.00141"
"1.48200","0.12370","0.00136"
"1.48800","0.12418","0.00120"
"1.49400","0.12466","0.00108"
"1.50000","0.12514","0.00099"
"1.50600","0.12568","0.00103"
"1.51200","0.12616","0.00112"
"1.51800","0.12663","0.00109"
"1.52400","0.12711","0.00101"
"1.53000","0.12765","0.00091"
"1.53600","0.12813","0.00086"
"1.54200","0.12867","0.00082"
"1.54800","0.12915","0.00078"
"1.55400","0.12968","0.00078"
"1.56000","0.13016","0.00084"
"1.56600","0.13070","0.00095"
"1.57200","0.13118","0.00109"
"1.57800","0.13172","0.00125"
"1.58400","0.13219","0.00134"
"1.59000","0.13267","0.00135"
"1.59600","0.13321","0.00135"
"1.60200","0.13369","0.00135"
"1.60800","0.13417","0.00139"
"1.61400","0.13471","0.00147"
"1.62000","0.13518","0.00149"
"1.62600","0.13572","0.00144"
"1.63200","0.13620","0.00142"
"1.63800","0.13674","0.00139"
"1.64400","0.13722","0.00127"
"1.65000","0.13770","0.00118"
"1.65600","0.13817","0.00112"
"1.66200","0.13871","0.00104"
"1.66800","0.13919","0.00101"
"1.67400","0.13973","0.00081"
"1.68000","0.14021","0.00071"
"1.68600","0.14074","0.00067"
"1.69200","0.14122","0.00059"
"1.69800","0.14176","0.00059"
"1.70400","0.14224","0.00070"
"1.71000","0.14278","0.00077"
"1.71600","0.14326","0.00075"
"1.72200","0.14373","0.00079"
"1.72800","0.14427","0.00087"
"1.73400","0.14475","0.00086"
"1.74000","0.14523","0.00092"
"1.74600","0.14571","0.00106"
"1.75200","0.14625","0.00119"
"1.75800","0.14672","0.00130"
"1.76400","0.14726","0.00132"
"1.77000","0.14774","0.00142"
"1.77600","0.14822","0.00135"
"1.78200","0.14876","0.00127"
"1.78800","0.14923","0.00127"
"1.79400","0.14971","0.00126"
"1.80000","0.15019","0.00119"
"1.80600","0.15073","0.00119"
"1.81200","0.15121","0.00132"
"1.81800","0.15175","0.00133"
"1.82400","0.15222","0.00123"
"1.83000","0.15270","0.00124"
"1.83600","0.15324","0.00125"
"1.84200","0.15372","0.00110"
"1.84800","0.15426","0.00092"
"1.85400","0.15474","0.00090"
"1.86000","0.15521","0.00089"
"1.86600","0.15575","0.00086"
"1.87200","0.15623","0.00091"
"1.87800","0.15671","0.00104"
"1.88400","0.15725","0.00119"
"1.89000","0.15772","0.00123"
"1.89600","0.15820","0.00124"
"1.90200","0.15874","0.00122"
"1.90800","0.15922","0.00124"
"1.91400","0.15970","0.00130"
"1.92000","0.16024","0.00133"
"1.92600","0.16071","0.00133"
"1.93200","0.16125","0.00138"
"1.93800","0.16173","0.00141"
"1.94400","0.16221","0.00139"
"1.95000","0.16275","0.00139"
"1.95600","0.16323","0.00132"
"1.96200","0.16370","0.00125"
"1.96800","0.16418","0.00129"
"1.97400","0.16472","0.00131"
"1.98000","0.16520","0.00126"
"1.98600","0.16568","0.00127"
"1.99200","0.16621","0.00138"
"1.99800","0.16669","0.00142"
"2.00400","0.16723","0.00142"
"2.01000","0.16771","0.00143"
"2.01600","0.16819","0.00142"
"2.02200","0.16873","0.00141"
"2.02800","0.16920","0.00144"
"2.03400","0.16968","0.00151"
"2.04000","0.17016","0.00162"
"2.04600","0.17070","0.00162"
"2.05200","0.17118","0.00153"
"2.05800","0.17166","0.00150"
"2.06400","0.17219","0.00152"
"2.07000","0.17267","0.00157"
"2.07600","0.17321","0.00163"
"2.08200","0.17369","0.00179"
"2.08800","0.17423","0.00197"
"2.09400","0.17471","0.00204"
"2.10000","0.17518","0.00193"
"2.10600","0.17566","0.00186"
"2.11200","0.17620","0.00188"
"2.11800","0.17668","0.00176"
"2.12400","0.17716","0.00158"
"2.13000","0.17763","0.00153"
"2.13600","0.17817","0.00154"
"2.14200","0.17865","0.00152"
"2.14800","0.17913","0.00151"
"2.15400","0.17967","0.00152"
"2.16000","0.18015","0.00154"
"2.16600","0.18068","0.00149"
"2.17200","0.18116","0.00134"
"2.17800","0.18170","0.00123"
"2.18400","0.18218","0.00116"
"2.19000","0.18266","0.00116"
"2.19600","0.18320","0.00119"
"2.20200","0.18367","0.00133"
"2.20800","0.18421","0.00147"
"2.21400","0.18475","0.00158"
"2.22000","0.18523","0.00166"
"2.22600","0.18577","0.00164"
"2.23200","0.18630","0.00155"
"2.23800","0.18678","0.00147"
"2.24400","0.18726","0.00127"
"2.25000","0.18780","0.00097"
"2.25600","0.18828","0.00079"
"2.26200","0.18876","0.00080"
"2.26800","0.18923","0.00091"
"2.27400","0.18971","0.00109"
"2.28000","0.19025","0.00144"
"2.28600","0.19073","0.00181"
"2.29200","0.19121","0.00197"
"2.29800","0.19175","0.00194"
"2.30400","0.19222","0.00191"
"2.31000","0.19270","0.00180"
"2.31600","0.19324","0.00162"
"2.32200","0.19372","0.00158"
"2.32800","0.19426","0.00151"
"2.33400","0.19473","0.00139"
"2.34000","0.19527","0.00131"
"2.34600","0.19575","0.00133"
"2.35200","0.19629","0.00145"
"2.35800","0.19677","0.00160"
"2.36400","0.19725","0.00176"
"2.37000","0.19778","0.00177"
"2.37600","0.19826","0.00173"
"2.38200","0.19874","0.00164"
"2.38800","0.19928","0.00163"
"2.39400","0.19976","0.00177"
"2.40000","0.20024","0.00193"
"2.40600","0.20071","0.00206"
"2.41200","0.20125","0.00222"
"2.41800","0.20173","0.00229"
"2.42400","0.20221","0.00223"
"2.43000","0.20269","0.00216"
"2.43600","0.20322","0.00208"
"2.44200","0.20370","0.00200"
"2.44800","0.20418","0.00180"
"2.45400","0.20466","0.00158"
"2.46000","0.20520","0.00147"
"2.46600","0.20568","0.00152"
"2.47200","0.20615","0.00157"
"2.47800","0.20663","0.00160"
"2.48400","0.20717","0.00165"
"2.49000","0.20771","0.00175"
"2.49600","0.20819","0.00180"
"2.50200","0.20867","0.00187"
"2.50800","0.20920","0.00190"
"2.51400","0.20968","0.00187"
"2.52000","0.21022","0.00166"
"2.52600","0.21070","0.00153"
"2.53200","0.21118","0.00133"
"2.53800","0.21171","0.00122"
"2.54400","0.21219","0.00129"
"2.55000","0.21267","0.00132"
"2.55600","0.21321","0.00130"
"2.56200","0.21369","0.00137"
"2.56800","0.21417","0.00135"
"2.57400","0.21470","0.00126"
"2.58000","0.21518","0.00125"
"2.58600","0.21566","0.00121"
"2.59200","0.21614","0.00119"
"2.59800","0.21662","0.00117"
"2.60400","0.21716","0.00123"
"2.61000","0.21763","0.00146"
"2.61600","0.21811","0.00169"
"2.62200","0.21865","0.00187"
"2.62800","0.21913","0.00209"
"2.63400","0.21967","0.00230"
"2.64000","0.22020","0.00246"
"2.64600","0.22068","0.00238"
"2.65200","0.22116","0.00219"
"2.65800","0.22170","0.00206"
"2.66400","0.22218","0.00205"
"2.67000","0.22272","0.00215"
"2.67600","0.22319","0.00218"
"2.68200","0.22367","0.00214"
"2.68800","0.22415","0.00213"
"2.69400","0.22469","0.00200"
"2.70000","0.22517","0.00176"
"2.70600","0.22565","0.00167"
"2.71200","0.22618","0.00183"
"2.71800","0.22666","0.00196"
"2.72400","0.22720","0.00197"
"2.73000","0.22768","0.00202"
"2.73600","0.22816","0.00207"
"2.74200","0.22869","0.00221"
"2.74800","0.22917","0.00220"
"2.75400","0.22965","0.00224"
"2.76000","0.23019","0.00226"
"2.76600","0.23067","0.00224"
"2.77200","0.23121","0.00213"
"2.77800","0.23168","0.00193"
"2.78400","0.23222","0.00169"
"2.79000","0.23270","0.00161"
"2.79600","0.23324","0.00168"
"2.80200","0.23372","0.00180"
"2.80800","0.23426","0.00191"
"2.81400","0.23473","0.00208"
"2.82000","0.23521","0.00221"
"2.82600","0.23575","0.00226"
"2.83200","0.23623","0.00217"
"2.83800","0.23671","0.00203"
"2.84400","0.23719","0.00195"
"2.85000","0.23772","0.00191"
"2.85600","0.23820","0.00189"
"2.86200","0.23868","0.00193"
"2.86800","0.23922","0.00210"
"2.87400","0.23970","0.00210"
"2.88000","0.24023","0.00203"
"2.88600","0.24071","0.00195"
"2.89200","0.24125","0.00179"
"2.89800","0.24173","0.00162"
"2.90400","0.24227","0.00166"
"2.91000","0.24275","0.00183"
"2.91600","0.24322","0.00193"
"2.92200","0.24376","0.00205"
"2.92800","0.24424","0.00218"
"2.93400","0.24478","0.00219"
"2.94000","0.24526","0.00213"
"2.94600","0.24573","0.00213"
"2.95200","0.24627","0.00213"
"2.95800","0.24675","0.00212"
"2.96400","0.24723","0.00205"
"2.97000","0.24777","0.00204"
"2.97600","0.24825","0.00205"
"2.98200","0.24872","0.00201"
"2.98800","0.24920","0.00202"
"2.99400","0.24974","0.00205"
"3.00000","0.25022","0.00205"
"3.00600","0.25070","0.00205"
"3.01200","0.25118","0.00214"
"3.01800","0.25171","0.00213"
"3.02400","0.25219","0.00203"
"3.03000","0.25267","0.00210"
"3.03600","0.25315","0.00232"
"3.04200","0.25369","0.00244"
"3.04800","0.25417","0.00247"
"3.05400","0.25470","0.00250"
"3.06000","0.25518","0.00255"
"3.06600","0.25566","0.00245"
"3.07200","0.25620","0.00231"
"3.07800","0.25668","0.00229"
"3.08400","0.25721","0.00227"
"3.09000","0.25769","0.00217"
"3.09600","0.25817","0.00214"
"3.10200","0.25865","0.00210"
"3.10800","0.25919","0.00211"
"3.11400","0.25967","0.00210"
"3.12000","0.26014","0.00216"
"3.12600","0.26062","0.00214"
"3.13200","0.26116","0.00213"
"3.13800","0.26164","0.00221"
"3.14400","0.26212","0.00237"
"3.15000","0.26266","0.00252"
"3.15600","0.26313","0.00261"
"3.16200","0.26361","0.00275"
"3.16800","0.26415","0.00278"
"3.17400","0.26463","0.00272"
"3.18000","0.26517","0.00258"
"3.18600","0.26564","0.00249"
"3.19200","0.26618","0.00244"
"3.19800","0.26666","0.00236"
"3.20400","0.26720","0.00243"
"3.21000","0.26774","0.00259"
"3.21600","0.26822","0.00278"
"3.22200","0.26875","0.00293"
"3.22800","0.26923","0.00294"
"3.23400","0.26977","0.00292"
"3.24000","0.27025","0.00283"
"3.24600","0.27073","0.00262"
"3.25200","0.27127","0.00253"
"3.25800","0.27174","0.00245"
"3.26400","0.27222","0.00244"
"3.27000","0.27276","0.00235"
"3.27600","0.27324","0.00234"
"3.28200","0.27372","0.00230"
"3.28800","0.27425","0.00225"
"3.29400","0.27473","0.00240"
"3.30000","0.27521","0.00256"
"3.30600","0.27575","0.00257"
"3.31200","0.27623","0.00260"
"3.31800","0.27671","0.00268"
"3.32400","0.27724","0.00260"
"3.33000","0.27772","0.00251"
"3.33600","0.27826","0.00253"
"3.34200","0.27874","0.00246"
"3.34800","0.27928","0.00246"
"3.35400","0.27976","0.00251"
"3.36000","0.28029","0.00256"
"3.36600","0.28077","0.00248"
"3.37200","0.28125","0.00236"
"3.37800","0.28179","0.00223"
"3.38400","0.28227","0.00224"
"3.39000","0.28280","0.00236"
"3.39600","0.28328","0.00238"
"3.40200","0.28376","0.00238"
"3.40800","0.28424","0.00245"
"3.41400","0.28472","0.00252"
"3.42000","0.28526","0.00258"
"3.42600","0.28573","0.00257"
"3.43200","0.28621","0.00253"
"3.43800","0.28675","0.00251"
"3.44400","0.28723","0.00258"
"3.45000","0.28771","0.00253"
"3.45600","0.28825","0.00240"
"3.46200","0.28872","0.00239"
"3.46800","0.28920","0.00233"
"3.47400","0.28974","0.00229"
"3.48000","0.29022","0.00233"
"3.48600","0.29076","0.00245"
"3.49200","0.29123","0.00256"
"3.49800","0.29177","0.00268"
"3.50400","0.29225","0.00280"
"3.51000","0.29279","0.00288"
"3.51600","0.29327","0.00287"
"3.52200","0.29375","0.00284"
"3.52800","0.29428","0.00283"
"3.53400","0.29476","0.00280"
"3.54000","0.29524","0.00271"
"3.54600","0.29572","0.00257"
"3.55200","0.29620","0.00250"
"3.55800","0.29668","0.00248"
"3.56400","0.29721","0.00240"
"3.57000","0.29769","0.00246"
"3.57600","0.29817","0.00263"
"3.58200","0.29871","0.00267"
"3.58800","0.29919","0.00249"
"3.59400","0.29967","0.00232"
"3.60000","0.30020","0.00222"
"3.60600","0.30068","0.00216"
"3.61200","0.30116","0.00219"
"3.61800","0.30164","0.00230"
"3.62400","0.30218","0.00234"
"3.63000","0.30265","0.00230"
"3.63600","0.30319","0.00234"
"3.64200","0.30367","0.00241"
"3.64800","0.30421","0.00243"
"3.65400","0.30469","0.00241"
"3.66000","0.30517","0.00236"
"3.66600","0.30570","0.00224"
"3.67200","0.30618","0.00210"
"3.67800","0.30672","0.00205"
"3.68400","0.30720","0.00214"
"3.69000","0.30768","0.00225"
"3.69600","0.30816","0.00235"
"3.70200","0.30869","0.00233"
"3.70800","0.30917","0.00226"
"3.71400","0.30965","0.00216"
"3.72000","0.31019","0.00200"
"3.72600","0.31067","0.00193"
"3.73200","0.31114","0.00184"
"3.73800","0.31168","0.00184"
"3.74400","0.31216","0.00185"
"3.75000","0.31264","0.00185"
"3.75600","0.31318","0.00176"
"3.76200","0.31366","0.00166"
"3.76800","0.31419","0.00168"
"3.77400","0.31467","0.00178"
"3.78000","0.31521","0.00195"
"3.78600","0.31569","0.00213"
"3.79200","0.31623","0.00238"
"3.79800","0.31671","0.00263"
"3.80400","0.31724","0.00274"
"3.81000","0.31772","0.00287"
"3.81600","0.31826","0.00295"
"3.82200","0.31874","0.00299"
"3.82800","0.31922","0.00305"
"3.83400","0.31969","0.00305"
"3.84000","0.32023","0.00304"
"3.84600","0.32071","0.00313"
"3.85200","0.32119","0.00314"
"3.85800","0.32173","0.00304"
"3.86400","0.32221","0.00300"
"3.87000","0.32268","0.00304"
"3.87600","0.32322","0.00297"
"3.88200","0.32370","0.00282"
"3.88800","0.32418","0.00267"
"3.89400","0.32472","0.00260"
"3.90000","0.32520","0.00248"
"3.90600","0.32567","0.00232"
"3.91200","0.32621","0.00229"
"3.91800","0.32669","0.00237"
"3.92400","0.32717","0.00250"
"3.93000","0.32771","0.00270"
"3.93600","0.32824","0.00291"
"3.94200","0.32872","0.00295"
"3.94800","0.32926","0.00295"
"3.95400","0.32974","0.00290"
"3.96000","0.33022","0.00292"
"3.96600","0.33076","0.00292"
"3.97200","0.33123","0.00286"
"3.97800","0.33171","0.00282"
"3.98400","0.33225","0.00283"
"3.99000","0.33273","0.00279"
"3.99600","0.33321","0.00273"
"4.00200","0.33375","0.00273"
"4.00800","0.33422","0.00263"
"4.01400","0.33476","0.00250"
"4.02000","0.33524","0.00246"
"4.02600","0.33572","0.00263"
"4.03200","0.33626","0.00273"
"4.03800","0.33673","0.00277"
"4.04400","0.33721","0.00284"
"4.05000","0.33769","0.00287"
"4.05600","0.33823","0.00286"
"4.06200","0.33871","0.00281"
"4.06800","0.33925","0.00280"
"4.07400","0.33972","0.00279"
"4.08000","0.34026","0.00268"
"4.08600","0.34074","0.00265"
"4.09200","0.34128","0.00270"
"4.09800","0.34176","0.00262"
"4.10400","0.34224","0.00253"
"4.11000","0.34277","0.00254"
"4.11600","0.34325","0.00258"
"4.12200","0.34373","0.00253"
"4.12800","0.34421","0.00261"
"4.13400","0.34469","0.00278"
"4.14000","0.34522","0.00289"
"4.14600","0.34570","0.00287"
"4.15200","0.34618","0.00283"
"4.15800","0.34672","0.00276"
"4.16400","0.34720","0.00266"
"4.17000","0.34768","0.00271"
"4.17600","0.34815","0.00292"
"4.18200","0.34869","0.00313"
"4.18800","0.34917","0.00320"
"4.19400","0.34965","0.00318"
"4.20000","0.35013","0.00314"
"4.20600","0.35067","0.00309"
"4.21200","0.35114","0.00303"
"4.21800","0.35168","0.00299"
"4.22400","0.35216","0.00296"
"4.23000","0.35270","0.00287"
"4.23600","0.35318","0.00288"
"4.24200","0.35371","0.00288"
"4.24800","0.35419","0.00280"
"4.25400","0.35467","0.00278"
"4.26000","0.35521","0.00299"
"4.26600","0.35569","0.00316"
"4.27200","0.35617","0.00321"
"4.27800","0.35664","0.00315"
"4.28400","0.35718","0.00316"
"4.29000","0.35766","0.00319"
"4.29600","0.35814","0.00301"
"4.30200","0.35868","0.00286"
"4.30800","0.35916","0.00275"
"4.31400","0.35969","0.00272"
"4.32000","0.36017","0.00271"
"4.32600","0.36065","0.00270"
"4.33200","0.36119","0.00269"
"4.33800","0.36167","0.00270"
"4.34400","0.36220","0.00277"
"4.35000","0.36268","0.00276"
"4.35600","0.36322","0.00267"
"4.36200","0.36370","0.00267"
"4.36800","0.36424","0.00268"
"4.37400","0.36472","0.00268"
"4.38000","0.36525","0.00261"
"4.38600","0.36573","0.00255"
"4.39200","0.36627","0.00258"
"4.39800","0.36675","0.00260"
"4.40400","0.36723","0.00265"
"4.41000","0.36771","0.00279"
"4.41600","0.36818","0.00293"
"4.42200","0.36866","0.00305"
"4.42800","0.36914","0.00311"
"4.43400","0.36968","0.00320"
"4.44000","0.37016","0.00326"
"4.44600","0.37064","0.00327"
"4.45200","0.37111","0.00329"
"4.45800","0.37165","0.00328"
"4.46400","0.37213","0.00330"
"4.47000","0.37267","0.00319"
"4.47600","0.37315","0.00300"
"4.48200","0.37362","0.00273"
"4.48800","0.37416","0.00253"
"4.49400","0.37464","0.00254"
"4.50000","0.37518","0.00274"
"4.50600","0.37566","0.00306"
"4.51200","0.37620","0.00346"
"4.51800","0.37673","0.00370"
"4.52400","0.37721","0.00370"
"4.53000","0.37769","0.00357"
"4.53600","0.37823","0.00344"
"4.54200","0.37871","0.00336"
"4.54800","0.37925","0.00341"
"4.55400","0.37972","0.00343"
"4.56000","0.38020","0.00340"
"4.56600","0.38068","0.00337"
"4.57200","0.38122","0.00335"
"4.57800","0.38170","0.00328"
"4.58400","0.38217","0.00323"
"4.59000","0.38271","0.00328"
"4.59600","0.38319","0.00333"
"4.60200","0.38367","0.00342"
"4.60800","0.38415","0.00339"
"4.61400","0.38463","0.00318"
"4.62000","0.38516","0.00295"
"4.62600","0.38564","0.00286"
"4.63200","0.38618","0.00278"
"4.63800","0.38666","0.00270"
"4.64400","0.38714","0.00275"
"4.65000","0.38768","0.00282"
"4.65600","0.38815","0.00279"
"4.66200","0.38869","0.00291"
"4.66800","0.38917","0.00314"
"4.67400","0.38965","0.00329"
"4.68000","0.39013","0.00336"
"4.68600","0.39066","0.00340"
"4.69200","0.39114","0.00348"
"4.69800","0.39162","0.00352"
"4.70400","0.39216","0.00350"
"4.71000","0.39264","0.00343"
"4.71600","0.39312","0.00332"
"4.72200","0.39365","0.00328"
"4.72800","0.39413","0.00319"
"4.73400","0.39461","0.00307"
"4.74000","0.39509","0.00298"
"4.74600","0.39563","0.00283"
"4.75200","0.39611","0.00293"
"4.75800","0.39658","0.00307"
"4.76400","0.39712","0.00321"
"4.77000","0.39760","0.00331"
"4.77600","0.39808","0.00340"
"4.78200","0.39862","0.00340"
"4.78800","0.39910","0.00335"
"4.79400","0.39963","0.00338"
"4.80000","0.40017","0.00345"
"4.80600","0.40065","0.00349"
"4.81200","0.40119","0.00353"
"4.81800","0.40167","0.00364"
"4.82400","0.40214","0.00371"
"4.83000","0.40268","0.00364"
"4.83600","0.40316","0.00352"
"4.84200","0.40370","0.00351"
"4.84800","0.40418","0.00353"
"4.85400","0.40466","0.00355"
"4.86000","0.40519","0.00363"
"4.86600","0.40567","0.00361"
"4.87200","0.40621","0.00357"
"4.87800","0.40669","0.00352"
"4.88400","0.40717","0.00337"
"4.89000","0.40770","0.00337"
