End date,"1/7/2017"
Specimen label,"18DT_47"
"0.36600","0.03055","-0.00017"
"0.37200","0.03115","-0.00009"
"0.37800","0.03163","-0.00002"
"0.38400","0.03217","0.00006"
"0.39000","0.03276","0.00012"
"0.39600","0.03324","0.00009"
"0.40200","0.03378","0.00013"
"0.40800","0.03432","0.00002"
"0.41400","0.03480","-0.00011"
"0.42000","0.03534","-0.00015"
"0.42600","0.03581","-0.00011"
"0.43200","0.03635","-0.00012"
"0.43800","0.03683","-0.00002"
"0.44400","0.03731","0.00003"
"0.45000","0.03785","-0.00008"
"0.45600","0.03833","-0.00020"
"0.46200","0.03880","-0.00037"
"0.46800","0.03928","-0.00052"
"0.47400","0.03982","-0.00050"
"0.48000","0.04030","-0.00048"
"0.48600","0.04078","-0.00027"
"0.49200","0.04125","-0.00015"
"0.49800","0.04179","-0.00017"
"0.50400","0.04227","-0.00020"
"0.51000","0.04275","-0.00020"
"0.51600","0.04329","-0.00019"
"0.52200","0.04377","-0.00010"
"0.52800","0.04430","0.00006"
"0.53400","0.04478","0.00035"
"0.54000","0.04526","0.00051"
"0.54600","0.04580","0.00064"
"0.55200","0.04628","0.00079"
"0.55800","0.04676","0.00088"
"0.56400","0.04729","0.00098"
"0.57000","0.04777","0.00109"
"0.57600","0.04825","0.00098"
"0.58200","0.04873","0.00072"
"0.58800","0.04927","0.00043"
"0.59400","0.04974","0.00012"
"0.60000","0.05022","-0.00017"
"0.60600","0.05076","-0.00039"
"0.61200","0.05124","-0.00052"
"0.61800","0.05172","-0.00059"
"0.62400","0.05220","-0.00050"
"0.63000","0.05267","-0.00031"
"0.63600","0.05321","-0.00001"
"0.64200","0.05369","0.00008"
"0.64800","0.05417","0.00005"
"0.65400","0.05471","0.00015"
"0.66000","0.05519","0.00025"
"0.66600","0.05572","0.00024"
"0.67200","0.05620","0.00015"
"0.67800","0.05668","0.00001"
"0.68400","0.05716","-0.00018"
"0.69000","0.05770","-0.00018"
"0.69600","0.05818","-0.00010"
"0.70200","0.05865","-0.00013"
"0.70800","0.05919","-0.00022"
"0.71400","0.05967","-0.00024"
"0.72000","0.06015","-0.00032"
"0.72600","0.06069","-0.00042"
"0.73200","0.06116","-0.00042"
"0.73800","0.06164","-0.00031"
"0.74400","0.06212","-0.00027"
"0.75000","0.06266","-0.00033"
"0.75600","0.06314","-0.00031"
"0.76200","0.06362","-0.00022"
"0.76800","0.06415","-0.00018"
"0.77400","0.06463","-0.00021"
"0.78000","0.06511","-0.00016"
"0.78600","0.06565","-0.00010"
"0.79200","0.06613","-0.00010"
"0.79800","0.06667","-0.00011"
"0.80400","0.06720","-0.00013"
"0.81000","0.06768","-0.00022"
"0.81600","0.06822","-0.00018"
"0.82200","0.06870","-0.00009"
"0.82800","0.06918","0.00007"
"0.83400","0.06971","0.00013"
"0.84000","0.07019","0.00013"
"0.84600","0.07067","0.00010"
"0.85200","0.07121","0.00015"
"0.85800","0.07169","0.00002"
"0.86400","0.07217","-0.00005"
"0.87000","0.07270","-0.00003"
"0.87600","0.07318","-0.00012"
"0.88200","0.07372","-0.00022"
"0.88800","0.07420","-0.00023"
"0.89400","0.07474","-0.00028"
"0.90000","0.07522","-0.00024"
"0.90600","0.07575","-0.00009"
"0.91200","0.07623","0.00008"
"0.91800","0.07671","0.00012"
"0.92400","0.07725","0.00002"
"0.93000","0.07773","-0.00010"
"0.93600","0.07820","-0.00013"
"0.94200","0.07874","-0.00014"
"0.94800","0.07922","-0.00013"
"0.95400","0.07976","-0.00008"
"0.96000","0.08024","-0.00008"
"0.96600","0.08078","-0.00008"
"0.97200","0.08125","-0.00009"
"0.97800","0.08173","-0.00016"
"0.98400","0.08221","-0.00029"
"0.99000","0.08269","-0.00043"
"0.99600","0.08323","-0.00041"
"1.00200","0.08371","-0.00028"
"1.00800","0.08418","-0.00022"
"1.01400","0.08466","-0.00029"
"1.02000","0.08520","-0.00021"
"1.02600","0.08568","-0.00023"
"1.03200","0.08622","-0.00035"
"1.03800","0.08669","-0.00029"
"1.04400","0.08717","-0.00021"
"1.05000","0.08771","-0.00019"
"1.05600","0.08819","-0.00019"
"1.06200","0.08873","-0.00018"
"1.06800","0.08921","-0.00028"
"1.07400","0.08974","-0.00038"
"1.08000","0.09022","-0.00028"
"1.08600","0.09076","-0.00002"
"1.09200","0.09130","0.00008"
"1.09800","0.09178","0.00006"
"1.10400","0.09226","0.00018"
"1.11000","0.09279","0.00028"
"1.11600","0.09327","0.00033"
"1.12200","0.09381","0.00034"
"1.12800","0.09429","0.00037"
"1.13400","0.09477","0.00037"
"1.14000","0.09524","0.00008"
"1.14600","0.09572","-0.00023"
"1.15200","0.09626","-0.00044"
"1.15800","0.09674","-0.00062"
"1.16400","0.09722","-0.00073"
"1.17000","0.09770","-0.00059"
"1.17600","0.09823","-0.00038"
"1.18200","0.09871","-0.00034"
"1.18800","0.09919","-0.00032"
"1.19400","0.09973","-0.00020"
"1.20000","0.10021","-0.00006"
"1.20600","0.10069","0.00006"
"1.21200","0.10122","0.00024"
"1.21800","0.10170","0.00041"
"1.22400","0.10218","0.00041"
"1.23000","0.10272","0.00020"
"1.23600","0.10320","0.00000"
"1.24200","0.10373","-0.00013"
"1.24800","0.10421","-0.00029"
"1.25400","0.10469","-0.00042"
"1.26000","0.10517","-0.00044"
"1.26600","0.10571","-0.00033"
"1.27200","0.10619","-0.00031"
"1.27800","0.10666","-0.00025"
"1.28400","0.10720","-0.00013"
"1.29000","0.10768","-0.00006"
"1.29600","0.10816","0.00011"
"1.30200","0.10864","0.00032"
"1.30800","0.10912","0.00048"
"1.31400","0.10965","0.00056"
"1.32000","0.11013","0.00070"
"1.32600","0.11061","0.00076"
"1.33200","0.11115","0.00079"
"1.33800","0.11163","0.00071"
"1.34400","0.11211","0.00051"
"1.35000","0.11264","0.00030"
"1.35600","0.11318","0.00008"
"1.36200","0.11366","-0.00003"
"1.36800","0.11420","-0.00020"
"1.37400","0.11468","-0.00022"
"1.38000","0.11521","-0.00011"
"1.38600","0.11569","-0.00001"
"1.39200","0.11623","-0.00008"
"1.39800","0.11671","-0.00029"
"1.40400","0.11725","-0.00037"
"1.41000","0.11773","-0.00041"
"1.41600","0.11826","-0.00044"
"1.42200","0.11874","-0.00040"
"1.42800","0.11922","-0.00032"
"1.43400","0.11976","-0.00027"
"1.44000","0.12024","-0.00026"
"1.44600","0.12072","-0.00014"
"1.45200","0.12125","0.00000"
"1.45800","0.12173","0.00008"
"1.46400","0.12227","0.00017"
"1.47000","0.12275","0.00034"
"1.47600","0.12323","0.00040"
"1.48200","0.12376","0.00043"
"1.48800","0.12424","0.00044"
"1.49400","0.12472","0.00041"
"1.50000","0.12526","0.00041"
"1.50600","0.12574","0.00027"
"1.51200","0.12622","0.00024"
"1.51800","0.12675","0.00026"
"1.52400","0.12723","0.00022"
"1.53000","0.12777","0.00022"
"1.53600","0.12825","0.00030"
"1.54200","0.12873","0.00029"
"1.54800","0.12926","0.00038"
"1.55400","0.12974","0.00044"
"1.56000","0.13022","0.00049"
"1.56600","0.13076","0.00035"
"1.57200","0.13124","0.00025"
"1.57800","0.13172","0.00020"
"1.58400","0.13219","0.00022"
"1.59000","0.13273","0.00025"
"1.59600","0.13321","0.00025"
"1.60200","0.13369","0.00027"
"1.60800","0.13423","0.00013"
"1.61400","0.13471","-0.00008"
"1.62000","0.13518","-0.00011"
"1.62600","0.13572","0.00001"
"1.63200","0.13620","0.00012"
"1.63800","0.13668","0.00016"
"1.64400","0.13722","0.00027"
"1.65000","0.13770","0.00032"
"1.65600","0.13823","0.00032"
"1.66200","0.13871","0.00030"
"1.66800","0.13919","0.00035"
"1.67400","0.13973","0.00048"
"1.68000","0.14021","0.00057"
"1.68600","0.14074","0.00063"
"1.69200","0.14122","0.00063"
"1.69800","0.14170","0.00049"
"1.70400","0.14224","0.00030"
"1.71000","0.14272","0.00013"
"1.71600","0.14320","0.00001"
"1.72200","0.14367","-0.00001"
"1.72800","0.14415","-0.00005"
"1.73400","0.14469","-0.00014"
"1.74000","0.14517","-0.00024"
"1.74600","0.14565","-0.00037"
"1.75200","0.14619","-0.00039"
"1.75800","0.14666","-0.00031"
"1.76400","0.14720","-0.00030"
"1.77000","0.14768","-0.00030"
"1.77600","0.14816","-0.00017"
"1.78200","0.14870","-0.00009"
"1.78800","0.14917","-0.00009"
"1.79400","0.14971","-0.00009"
"1.80000","0.15019","-0.00002"
"1.80600","0.15073","-0.00002"
"1.81200","0.15121","0.00002"
"1.81800","0.15169","0.00012"
"1.82400","0.15222","0.00012"
"1.83000","0.15270","0.00004"
"1.83600","0.15324","-0.00001"
"1.84200","0.15372","-0.00003"
"1.84800","0.15420","-0.00007"
"1.85400","0.15468","-0.00019"
"1.86000","0.15521","-0.00023"
"1.86600","0.15569","-0.00022"
"1.87200","0.15617","-0.00011"
"1.87800","0.15665","-0.00001"
"1.88400","0.15719","0.00016"
"1.89000","0.15766","0.00029"
"1.89600","0.15814","0.00036"
"1.90200","0.15868","0.00037"
"1.90800","0.15916","0.00022"
"1.91400","0.15970","0.00002"
"1.92000","0.16018","-0.00005"
"1.92600","0.16071","-0.00005"
"1.93200","0.16119","-0.00006"
"1.93800","0.16173","-0.00011"
"1.94400","0.16221","-0.00023"
"1.95000","0.16275","-0.00027"
"1.95600","0.16323","-0.00040"
"1.96200","0.16370","-0.00046"
"1.96800","0.16424","-0.00045"
"1.97400","0.16472","-0.00042"
"1.98000","0.16526","-0.00024"
"1.98600","0.16574","0.00008"
"1.99200","0.16621","0.00017"
"1.99800","0.16675","0.00021"
"2.00400","0.16723","0.00027"
"2.01000","0.16771","0.00024"
"2.01600","0.16819","0.00017"
"2.02200","0.16873","0.00011"
"2.02800","0.16920","0.00012"
"2.03400","0.16974","0.00023"
"2.04000","0.17022","0.00033"
"2.04600","0.17070","0.00035"
"2.05200","0.17124","0.00039"
"2.05800","0.17172","0.00044"
"2.06400","0.17219","0.00037"
"2.07000","0.17273","0.00020"
"2.07600","0.17321","-0.00002"
"2.08200","0.17375","-0.00015"
"2.08800","0.17423","-0.00023"
"2.09400","0.17476","-0.00019"
"2.10000","0.17524","-0.00006"
"2.10600","0.17578","0.00002"
"2.11200","0.17626","0.00018"
"2.11800","0.17680","0.00044"
"2.12400","0.17728","0.00055"
"2.13000","0.17775","0.00041"
"2.13600","0.17823","0.00020"
"2.14200","0.17871","0.00017"
"2.14800","0.17925","0.00009"
"2.15400","0.17973","0.00004"
"2.16000","0.18021","0.00010"
"2.16600","0.18074","0.00011"
"2.17200","0.18122","0.00008"
"2.17800","0.18170","0.00008"
"2.18400","0.18218","0.00002"
"2.19000","0.18272","-0.00003"
"2.19600","0.18320","0.00001"
"2.20200","0.18367","0.00009"
"2.20800","0.18421","0.00019"
"2.21400","0.18469","0.00011"
"2.22000","0.18517","-0.00001"
"2.22600","0.18571","-0.00006"
"2.23200","0.18618","-0.00004"
"2.23800","0.18672","0.00005"
"2.24400","0.18726","0.00018"
"2.25000","0.18774","0.00034"
"2.25600","0.18822","0.00045"
"2.26200","0.18876","0.00061"
"2.26800","0.18923","0.00080"
"2.27400","0.18971","0.00086"
"2.28000","0.19019","0.00086"
"2.28600","0.19067","0.00075"
"2.29200","0.19115","0.00062"
"2.29800","0.19169","0.00044"
"2.30400","0.19216","0.00033"
"2.31000","0.19264","0.00035"
"2.31600","0.19318","0.00035"
"2.32200","0.19366","0.00031"
"2.32800","0.19414","0.00028"
"2.33400","0.19467","0.00034"
"2.34000","0.19515","0.00037"
"2.34600","0.19569","0.00033"
"2.35200","0.19617","0.00034"
"2.35800","0.19665","0.00032"
"2.36400","0.19719","0.00035"
"2.37000","0.19766","0.00044"
"2.37600","0.19814","0.00043"
"2.38200","0.19868","0.00030"
"2.38800","0.19916","0.00028"
"2.39400","0.19970","0.00023"
"2.40000","0.20018","0.00023"
"2.40600","0.20065","0.00009"
"2.41200","0.20119","-0.00010"
"2.41800","0.20167","-0.00020"
"2.42400","0.20215","-0.00020"
"2.43000","0.20269","-0.00021"
"2.43600","0.20316","-0.00014"
"2.44200","0.20364","-0.00003"
"2.44800","0.20412","0.00002"
"2.45400","0.20466","0.00013"
"2.46000","0.20514","0.00025"
"2.46600","0.20568","0.00032"
"2.47200","0.20615","0.00038"
"2.47800","0.20669","0.00050"
"2.48400","0.20717","0.00057"
"2.49000","0.20771","0.00056"
"2.49600","0.20819","0.00045"
"2.50200","0.20867","0.00028"
"2.50800","0.20920","0.00011"
"2.51400","0.20968","-0.00004"
"2.52000","0.21022","-0.00010"
"2.52600","0.21070","-0.00014"
"2.53200","0.21124","-0.00013"
"2.53800","0.21171","-0.00006"
"2.54400","0.21225","0.00009"
"2.55000","0.21273","0.00024"
"2.55600","0.21327","0.00026"
"2.56200","0.21375","0.00017"
"2.56800","0.21423","0.00005"
"2.57400","0.21470","-0.00010"
"2.58000","0.21524","-0.00023"
"2.58600","0.21572","-0.00022"
"2.59200","0.21620","-0.00027"
"2.59800","0.21668","-0.00030"
"2.60400","0.21722","-0.00020"
"2.61000","0.21769","0.00001"
"2.61600","0.21817","0.00015"
"2.62200","0.21871","0.00027"
"2.62800","0.21919","0.00040"
"2.63400","0.21967","0.00058"
"2.64000","0.22020","0.00068"
"2.64600","0.22068","0.00082"
"2.65200","0.22116","0.00105"
"2.65800","0.22170","0.00112"
"2.66400","0.22218","0.00100"
"2.67000","0.22272","0.00075"
"2.67600","0.22319","0.00050"
"2.68200","0.22373","0.00021"
"2.68800","0.22421","0.00003"
"2.69400","0.22469","-0.00006"
"2.70000","0.22523","-0.00007"
"2.70600","0.22571","-0.00016"
"2.71200","0.22618","-0.00030"
"2.71800","0.22666","-0.00020"
"2.72400","0.22720","-0.00013"
"2.73000","0.22768","-0.00012"
"2.73600","0.22816","-0.00005"
"2.74200","0.22869","-0.00017"
"2.74800","0.22917","-0.00025"
"2.75400","0.22965","-0.00016"
"2.76000","0.23019","0.00003"
"2.76600","0.23067","0.00026"
"2.77200","0.23115","0.00026"
"2.77800","0.23168","0.00012"
"2.78400","0.23216","-0.00003"
"2.79000","0.23264","-0.00014"
"2.79600","0.23318","-0.00015"
"2.80200","0.23366","0.00002"
"2.80800","0.23414","0.00004"
"2.81400","0.23467","-0.00004"
"2.82000","0.23515","-0.00013"
"2.82600","0.23569","-0.00026"
"2.83200","0.23617","-0.00017"
"2.83800","0.23665","-0.00003"
"2.84400","0.23719","0.00022"
"2.85000","0.23766","0.00053"
"2.85600","0.23814","0.00071"
"2.86200","0.23862","0.00065"
"2.86800","0.23910","0.00065"
"2.87400","0.23964","0.00061"
"2.88000","0.24011","0.00050"
"2.88600","0.24059","0.00061"
"2.89200","0.24113","0.00061"
"2.89800","0.24161","0.00037"
"2.90400","0.24209","0.00017"
"2.91000","0.24263","0.00014"
"2.91600","0.24310","0.00021"
"2.92200","0.24358","0.00026"
"2.92800","0.24412","0.00031"
"2.93400","0.24460","0.00034"
"2.94000","0.24508","0.00033"
"2.94600","0.24562","0.00029"
"2.95200","0.24615","0.00022"
"2.95800","0.24663","0.00010"
"2.96400","0.24717","-0.00001"
"2.97000","0.24765","-0.00002"
"2.97600","0.24819","0.00011"
"2.98200","0.24866","0.00031"
"2.98800","0.24920","0.00043"
"2.99400","0.24968","0.00043"
"3.00000","0.25016","0.00034"
"3.00600","0.25070","0.00029"
"3.01200","0.25118","0.00014"
"3.01800","0.25165","0.00015"
"3.02400","0.25213","0.00025"
"3.03000","0.25267","0.00039"
"3.03600","0.25315","0.00050"
"3.04200","0.25369","0.00060"
"3.04800","0.25417","0.00063"
"3.05400","0.25464","0.00066"
"3.06000","0.25512","0.00069"
"3.06600","0.25566","0.00071"
"3.07200","0.25614","0.00073"
"3.07800","0.25668","0.00080"
"3.08400","0.25715","0.00076"
"3.09000","0.25769","0.00059"
"3.09600","0.25817","0.00045"
"3.10200","0.25871","0.00031"
"3.10800","0.25919","0.00029"
"3.11400","0.25973","0.00035"
"3.12000","0.26020","0.00042"
"3.12600","0.26068","0.00049"
"3.13200","0.26116","0.00043"
"3.13800","0.26170","0.00050"
"3.14400","0.26218","0.00071"
"3.15000","0.26266","0.00082"
"3.15600","0.26313","0.00079"
"3.16200","0.26367","0.00067"
"3.16800","0.26415","0.00046"
"3.17400","0.26463","0.00026"
"3.18000","0.26517","0.00012"
"3.18600","0.26564","-0.00001"
"3.19200","0.26618","-0.00005"
"3.19800","0.26666","-0.00013"
"3.20400","0.26720","-0.00016"
"3.21000","0.26768","-0.00012"
"3.21600","0.26816","0.00008"
"3.22200","0.26869","0.00022"
"3.22800","0.26917","0.00035"
"3.23400","0.26971","0.00043"
"3.24000","0.27019","0.00052"
"3.24600","0.27073","0.00064"
"3.25200","0.27121","0.00082"
"3.25800","0.27168","0.00088"
"3.26400","0.27222","0.00082"
"3.27000","0.27270","0.00070"
"3.27600","0.27318","0.00060"
"3.28200","0.27372","0.00037"
"3.28800","0.27419","0.00010"
"3.29400","0.27467","-0.00004"
"3.30000","0.27521","0.00006"
"3.30600","0.27569","0.00021"
"3.31200","0.27617","0.00028"
"3.31800","0.27665","0.00045"
"3.32400","0.27712","0.00063"
"3.33000","0.27766","0.00066"
"3.33600","0.27814","0.00071"
"3.34200","0.27862","0.00085"
"3.34800","0.27916","0.00086"
"3.35400","0.27964","0.00081"
"3.36000","0.28011","0.00088"
"3.36600","0.28065","0.00099"
"3.37200","0.28113","0.00109"
"3.37800","0.28167","0.00116"
"3.38400","0.28221","0.00112"
"3.39000","0.28268","0.00093"
"3.39600","0.28316","0.00068"
"3.40200","0.28370","0.00054"
"3.40800","0.28418","0.00055"
"3.41400","0.28466","0.00056"
"3.42000","0.28520","0.00045"
"3.42600","0.28567","0.00039"
"3.43200","0.28615","0.00047"
"3.43800","0.28669","0.00055"
"3.44400","0.28717","0.00073"
"3.45000","0.28765","0.00101"
"3.45600","0.28819","0.00115"
"3.46200","0.28866","0.00125"
"3.46800","0.28914","0.00129"
"3.47400","0.28962","0.00126"
"3.48000","0.29016","0.00113"
"3.48600","0.29064","0.00105"
"3.49200","0.29112","0.00097"
"3.49800","0.29165","0.00090"
"3.50400","0.29213","0.00078"
"3.51000","0.29267","0.00066"
"3.51600","0.29315","0.00050"
"3.52200","0.29369","0.00039"
"3.52800","0.29416","0.00033"
"3.53400","0.29470","0.00034"
"3.54000","0.29518","0.00037"
"3.54600","0.29566","0.00036"
"3.55200","0.29620","0.00037"
"3.55800","0.29668","0.00045"
"3.56400","0.29715","0.00040"
"3.57000","0.29769","0.00034"
"3.57600","0.29817","0.00037"
"3.58200","0.29871","0.00038"
"3.58800","0.29919","0.00034"
"3.59400","0.29967","0.00047"
"3.60000","0.30020","0.00057"
"3.60600","0.30068","0.00049"
"3.61200","0.30122","0.00036"
"3.61800","0.30170","0.00023"
"3.62400","0.30218","0.00013"
"3.63000","0.30271","0.00010"
"3.63600","0.30319","0.00000"
"3.64200","0.30367","-0.00005"
"3.64800","0.30421","-0.00009"
"3.65400","0.30469","-0.00010"
"3.66000","0.30523","-0.00005"
"3.66600","0.30570","0.00004"
"3.67200","0.30618","0.00013"
"3.67800","0.30672","0.00021"
"3.68400","0.30720","0.00024"
"3.69000","0.30768","0.00022"
"3.69600","0.30816","0.00028"
"3.70200","0.30869","0.00047"
"3.70800","0.30917","0.00059"
"3.71400","0.30971","0.00060"
"3.72000","0.31019","0.00062"
"3.72600","0.31067","0.00058"
"3.73200","0.31120","0.00061"
"3.73800","0.31168","0.00058"
"3.74400","0.31222","0.00059"
"3.75000","0.31270","0.00062"
"3.75600","0.31324","0.00061"
"3.76200","0.31372","0.00063"
"3.76800","0.31419","0.00071"
"3.77400","0.31473","0.00083"
"3.78000","0.31521","0.00089"
"3.78600","0.31569","0.00089"
"3.79200","0.31623","0.00092"
"3.79800","0.31671","0.00089"
"3.80400","0.31724","0.00090"
"3.81000","0.31772","0.00079"
"3.81600","0.31820","0.00071"
"3.82200","0.31874","0.00062"
"3.82800","0.31922","0.00064"
"3.83400","0.31975","0.00076"
"3.84000","0.32023","0.00073"
"3.84600","0.32071","0.00053"
"3.85200","0.32119","0.00034"
"3.85800","0.32173","0.00019"
"3.86400","0.32221","0.00018"
"3.87000","0.32268","0.00030"
"3.87600","0.32316","0.00041"
"3.88200","0.32370","0.00038"
"3.88800","0.32418","0.00035"
"3.89400","0.32466","0.00034"
"3.90000","0.32520","0.00039"
"3.90600","0.32567","0.00040"
"3.91200","0.32615","0.00033"
"3.91800","0.32669","0.00029"
"3.92400","0.32717","0.00023"
"3.93000","0.32765","0.00014"
"3.93600","0.32812","0.00001"
"3.94200","0.32866","-0.00009"
"3.94800","0.32914","-0.00011"
"3.95400","0.32962","0.00000"
"3.96000","0.33016","0.00017"
"3.96600","0.33064","0.00032"
"3.97200","0.33111","0.00038"
"3.97800","0.33165","0.00035"
"3.98400","0.33213","0.00042"
"3.99000","0.33261","0.00036"
"3.99600","0.33315","0.00033"
"4.00200","0.33363","0.00035"
"4.00800","0.33410","0.00042"
"4.01400","0.33464","0.00046"
"4.02000","0.33512","0.00035"
"4.02600","0.33566","0.00017"
"4.03200","0.33614","0.00010"
"4.03800","0.33667","0.00002"
"4.04400","0.33715","0.00005"
"4.05000","0.33769","0.00030"
"4.05600","0.33817","0.00049"
"4.06200","0.33871","0.00068"
"4.06800","0.33919","0.00079"
"4.07400","0.33966","0.00079"
"4.08000","0.34020","0.00072"
"4.08600","0.34068","0.00064"
"4.09200","0.34122","0.00052"
"4.09800","0.34170","0.00042"
"4.10400","0.34224","0.00026"
"4.11000","0.34271","0.00016"
"4.11600","0.34325","0.00013"
"4.12200","0.34373","0.00017"
"4.12800","0.34421","0.00025"
"4.13400","0.34475","0.00031"
"4.14000","0.34522","0.00044"
"4.14600","0.34576","0.00067"
"4.15200","0.34624","0.00091"
"4.15800","0.34672","0.00109"
"4.16400","0.34726","0.00111"
"4.17000","0.34774","0.00096"
"4.17600","0.34821","0.00077"
"4.18200","0.34875","0.00066"
"4.18800","0.34923","0.00048"
"4.19400","0.34977","0.00040"
"4.20000","0.35025","0.00038"
"4.20600","0.35073","0.00044"
"4.21200","0.35120","0.00052"
"4.21800","0.35168","0.00056"
"4.22400","0.35222","0.00059"
"4.23000","0.35270","0.00050"
"4.23600","0.35318","0.00047"
"4.24200","0.35371","0.00054"
"4.24800","0.35419","0.00065"
"4.25400","0.35467","0.00084"
"4.26000","0.35521","0.00093"
"4.26600","0.35569","0.00084"
"4.27200","0.35623","0.00074"
"4.27800","0.35670","0.00072"
"4.28400","0.35718","0.00071"
"4.29000","0.35772","0.00079"
"4.29600","0.35820","0.00084"
"4.30200","0.35874","0.00093"
"4.30800","0.35922","0.00090"
"4.31400","0.35975","0.00079"
"4.32000","0.36023","0.00073"
"4.32600","0.36071","0.00062"
"4.33200","0.36125","0.00054"
"4.33800","0.36173","0.00055"
"4.34400","0.36220","0.00047"
"4.35000","0.36268","0.00037"
"4.35600","0.36322","0.00028"
"4.36200","0.36370","0.00020"
"4.36800","0.36424","0.00037"
"4.37400","0.36472","0.00055"
"4.38000","0.36519","0.00058"
"4.38600","0.36573","0.00070"
"4.39200","0.36621","0.00082"
"4.39800","0.36675","0.00097"
"4.40400","0.36723","0.00112"
"4.41000","0.36771","0.00121"
"4.41600","0.36824","0.00118"
"4.42200","0.36872","0.00112"
"4.42800","0.36920","0.00097"
"4.43400","0.36968","0.00084"
"4.44000","0.37022","0.00055"
"4.44600","0.37070","0.00045"
"4.45200","0.37117","0.00045"
"4.45800","0.37171","0.00046"
"4.46400","0.37219","0.00042"
"4.47000","0.37267","0.00036"
"4.47600","0.37321","0.00030"
"4.48200","0.37368","0.00024"
"4.48800","0.37416","0.00017"
"4.49400","0.37464","0.00025"
"4.50000","0.37518","0.00038"
"4.50600","0.37566","0.00047"
"4.51200","0.37614","0.00049"
"4.51800","0.37667","0.00051"
"4.52400","0.37715","0.00052"
"4.53000","0.37769","0.00055"
"4.53600","0.37817","0.00059"
"4.54200","0.37865","0.00067"
"4.54800","0.37919","0.00086"
"4.55400","0.37966","0.00097"
"4.56000","0.38020","0.00098"
"4.56600","0.38068","0.00100"
"4.57200","0.38116","0.00089"
"4.57800","0.38170","0.00069"
"4.58400","0.38217","0.00052"
"4.59000","0.38265","0.00034"
"4.59600","0.38319","0.00019"
"4.60200","0.38367","0.00027"
"4.60800","0.38415","0.00038"
"4.61400","0.38469","0.00030"
"4.62000","0.38516","0.00019"
"4.62600","0.38570","0.00017"
"4.63200","0.38618","0.00023"
"4.63800","0.38666","0.00032"
"4.64400","0.38720","0.00040"
"4.65000","0.38768","0.00047"
"4.65600","0.38821","0.00047"
"4.66200","0.38869","0.00042"
"4.66800","0.38923","0.00033"
"4.67400","0.38971","0.00034"
"4.68000","0.39025","0.00039"
"4.68600","0.39072","0.00046"
"4.69200","0.39126","0.00053"
"4.69800","0.39174","0.00055"
"4.70400","0.39228","0.00050"
"4.71000","0.39276","0.00061"
"4.71600","0.39324","0.00076"
"4.72200","0.39377","0.00076"
"4.72800","0.39425","0.00053"
"4.73400","0.39473","0.00036"
"4.74000","0.39521","0.00028"
"4.74600","0.39569","0.00028"
"4.75200","0.39623","0.00027"
"4.75800","0.39670","0.00042"
"4.76400","0.39718","0.00067"
"4.77000","0.39766","0.00086"
"4.77600","0.39820","0.00095"
"4.78200","0.39868","0.00089"
"4.78800","0.39915","0.00078"
"4.79400","0.39969","0.00066"
"4.80000","0.40017","0.00065"
"4.80600","0.40071","0.00075"
"4.81200","0.40119","0.00085"
