End date,"1/7/2017"
Specimen label,"17CT_36"
"0.70800","0.05919","-0.00259"
"0.71400","0.05973","-0.00262"
"0.72000","0.06021","-0.00264"
"0.72600","0.06069","-0.00254"
"0.73200","0.06116","-0.00247"
"0.73800","0.06164","-0.00242"
"0.74400","0.06218","-0.00251"
"0.75000","0.06266","-0.00272"
"0.75600","0.06320","-0.00289"
"0.76200","0.06368","-0.00287"
"0.76800","0.06415","-0.00275"
"0.77400","0.06469","-0.00269"
"0.78000","0.06517","-0.00258"
"0.78600","0.06565","-0.00241"
"0.79200","0.06619","-0.00233"
"0.79800","0.06667","-0.00227"
"0.80400","0.06714","-0.00229"
"0.81000","0.06768","-0.00230"
"0.81600","0.06816","-0.00232"
"0.82200","0.06864","-0.00231"
"0.82800","0.06918","-0.00223"
"0.83400","0.06965","-0.00212"
"0.84000","0.07013","-0.00204"
"0.84600","0.07067","-0.00200"
"0.85200","0.07115","-0.00200"
"0.85800","0.07169","-0.00210"
"0.86400","0.07217","-0.00216"
"0.87000","0.07270","-0.00220"
"0.87600","0.07318","-0.00241"
"0.88200","0.07372","-0.00246"
"0.88800","0.07420","-0.00237"
"0.89400","0.07468","-0.00235"
"0.90000","0.07522","-0.00234"
"0.90600","0.07569","-0.00220"
"0.91200","0.07623","-0.00210"
"0.91800","0.07671","-0.00203"
"0.92400","0.07725","-0.00200"
"0.93000","0.07773","-0.00199"
"0.93600","0.07820","-0.00203"
"0.94200","0.07874","-0.00197"
"0.94800","0.07922","-0.00182"
"0.95400","0.07970","-0.00167"
"0.96000","0.08024","-0.00177"
"0.96600","0.08072","-0.00200"
"0.97200","0.08125","-0.00204"
"0.97800","0.08173","-0.00207"
"0.98400","0.08227","-0.00222"
"0.99000","0.08275","-0.00223"
"0.99600","0.08323","-0.00218"
"1.00200","0.08371","-0.00230"
"1.00800","0.08424","-0.00237"
"1.01400","0.08472","-0.00226"
"1.02000","0.08526","-0.00203"
"1.02600","0.08574","-0.00187"
"1.03200","0.08628","-0.00171"
"1.03800","0.08675","-0.00165"
"1.04400","0.08729","-0.00167"
"1.05000","0.08777","-0.00164"
"1.05600","0.08825","-0.00157"
"1.06200","0.08879","-0.00167"
"1.06800","0.08927","-0.00187"
"1.07400","0.08974","-0.00206"
"1.08000","0.09028","-0.00205"
"1.08600","0.09076","-0.00188"
"1.09200","0.09124","-0.00183"
"1.09800","0.09172","-0.00184"
"1.10400","0.09226","-0.00176"
"1.11000","0.09273","-0.00167"
"1.11600","0.09321","-0.00161"
"1.12200","0.09375","-0.00160"
"1.12800","0.09423","-0.00152"
"1.13400","0.09477","-0.00143"
"1.14000","0.09524","-0.00146"
"1.14600","0.09572","-0.00165"
"1.15200","0.09626","-0.00171"
"1.15800","0.09674","-0.00175"
"1.16400","0.09728","-0.00184"
"1.17000","0.09776","-0.00189"
"1.17600","0.09823","-0.00193"
"1.18200","0.09877","-0.00193"
"1.18800","0.09925","-0.00177"
"1.19400","0.09979","-0.00167"
"1.20000","0.10027","-0.00170"
"1.20600","0.10075","-0.00160"
"1.21200","0.10128","-0.00151"
"1.21800","0.10176","-0.00145"
"1.22400","0.10224","-0.00139"
"1.23000","0.10272","-0.00134"
"1.23600","0.10320","-0.00120"
"1.24200","0.10373","-0.00105"
"1.24800","0.10421","-0.00082"
"1.25400","0.10469","-0.00064"
"1.26000","0.10517","-0.00072"
"1.26600","0.10571","-0.00092"
"1.27200","0.10619","-0.00102"
"1.27800","0.10666","-0.00102"
"1.28400","0.10714","-0.00115"
"1.29000","0.10768","-0.00129"
"1.29600","0.10816","-0.00136"
"1.30200","0.10864","-0.00141"
"1.30800","0.10918","-0.00137"
"1.31400","0.10965","-0.00122"
"1.32000","0.11019","-0.00102"
"1.32600","0.11067","-0.00088"
"1.33200","0.11115","-0.00075"
"1.33800","0.11169","-0.00074"
"1.34400","0.11217","-0.00083"
"1.35000","0.11270","-0.00088"
"1.35600","0.11318","-0.00094"
"1.36200","0.11366","-0.00097"
"1.36800","0.11420","-0.00102"
"1.37400","0.11468","-0.00115"
"1.38000","0.11515","-0.00134"
"1.38600","0.11569","-0.00150"
"1.39200","0.11617","-0.00163"
"1.39800","0.11665","-0.00170"
"1.40400","0.11719","-0.00163"
"1.41000","0.11767","-0.00159"
"1.41600","0.11814","-0.00154"
"1.42200","0.11868","-0.00139"
"1.42800","0.11916","-0.00119"
"1.43400","0.11964","-0.00109"
"1.44000","0.12018","-0.00099"
"1.44600","0.12066","-0.00095"
"1.45200","0.12113","-0.00099"
"1.45800","0.12167","-0.00102"
"1.46400","0.12215","-0.00106"
"1.47000","0.12269","-0.00112"
"1.47600","0.12317","-0.00115"
"1.48200","0.12370","-0.00119"
"1.48800","0.12418","-0.00120"
"1.49400","0.12472","-0.00116"
"1.50000","0.12520","-0.00115"
"1.50600","0.12574","-0.00103"
"1.51200","0.12622","-0.00084"
"1.51800","0.12669","-0.00069"
"1.52400","0.12723","-0.00068"
"1.53000","0.12771","-0.00072"
"1.53600","0.12819","-0.00080"
"1.54200","0.12873","-0.00093"
"1.54800","0.12921","-0.00096"
"1.55400","0.12974","-0.00083"
"1.56000","0.13022","-0.00085"
"1.56600","0.13070","-0.00095"
"1.57200","0.13124","-0.00098"
"1.57800","0.13172","-0.00100"
"1.58400","0.13219","-0.00113"
"1.59000","0.13267","-0.00115"
"1.59600","0.13321","-0.00109"
"1.60200","0.13369","-0.00097"
"1.60800","0.13423","-0.00091"
"1.61400","0.13471","-0.00087"
"1.62000","0.13524","-0.00081"
"1.62600","0.13572","-0.00084"
"1.63200","0.13626","-0.00085"
"1.63800","0.13674","-0.00082"
"1.64400","0.13728","-0.00074"
"1.65000","0.13776","-0.00073"
"1.65600","0.13823","-0.00076"
"1.66200","0.13877","-0.00075"
"1.66800","0.13925","-0.00071"
"1.67400","0.13973","-0.00071"
"1.68000","0.14021","-0.00070"
"1.68600","0.14074","-0.00080"
"1.69200","0.14122","-0.00097"
"1.69800","0.14170","-0.00114"
"1.70400","0.14224","-0.00125"
"1.71000","0.14272","-0.00126"
"1.71600","0.14320","-0.00120"
"1.72200","0.14373","-0.00101"
"1.72800","0.14421","-0.00096"
"1.73400","0.14469","-0.00098"
"1.74000","0.14523","-0.00103"
"1.74600","0.14571","-0.00100"
"1.75200","0.14619","-0.00084"
"1.75800","0.14672","-0.00083"
"1.76400","0.14720","-0.00084"
"1.77000","0.14774","-0.00073"
"1.77600","0.14822","-0.00062"
"1.78200","0.14876","-0.00038"
"1.78800","0.14923","-0.00003"
"1.79400","0.14971","0.00022"
"1.80000","0.15025","0.00010"
"1.80600","0.15073","-0.00012"
"1.81200","0.15121","-0.00015"
"1.81800","0.15169","-0.00009"
"1.82400","0.15222","-0.00008"
"1.83000","0.15270","-0.00011"
"1.83600","0.15318","-0.00003"
"1.84200","0.15366","-0.00018"
"1.84800","0.15420","-0.00048"
"1.85400","0.15468","-0.00063"
"1.86000","0.15515","-0.00058"
"1.86600","0.15563","-0.00037"
"1.87200","0.15617","-0.00028"
"1.87800","0.15665","-0.00030"
"1.88400","0.15713","-0.00041"
"1.89000","0.15766","-0.00056"
"1.89600","0.15814","-0.00054"
"1.90200","0.15862","-0.00051"
"1.90800","0.15916","-0.00053"
"1.91400","0.15964","-0.00055"
"1.92000","0.16018","-0.00039"
"1.92600","0.16065","-0.00029"
"1.93200","0.16119","-0.00031"
"1.93800","0.16167","-0.00035"
"1.94400","0.16215","-0.00038"
"1.95000","0.16269","-0.00047"
"1.95600","0.16317","-0.00053"
"1.96200","0.16364","-0.00049"
"1.96800","0.16418","-0.00053"
"1.97400","0.16466","-0.00071"
"1.98000","0.16514","-0.00080"
"1.98600","0.16568","-0.00077"
"1.99200","0.16616","-0.00066"
"1.99800","0.16669","-0.00056"
"2.00400","0.16717","-0.00043"
"2.01000","0.16765","-0.00037"
"2.01600","0.16819","-0.00038"
"2.02200","0.16867","-0.00034"
"2.02800","0.16920","-0.00014"
"2.03400","0.16968","0.00004"
"2.04000","0.17016","0.00021"
"2.04600","0.17070","0.00039"
"2.05200","0.17118","0.00041"
"2.05800","0.17172","0.00038"
"2.06400","0.17219","0.00042"
"2.07000","0.17273","0.00045"
"2.07600","0.17327","0.00041"
"2.08200","0.17375","0.00036"
"2.08800","0.17423","0.00031"
"2.09400","0.17471","0.00017"
"2.10000","0.17524","-0.00002"
"2.10600","0.17572","-0.00018"
"2.11200","0.17620","-0.00028"
"2.11800","0.17668","-0.00047"
"2.12400","0.17716","-0.00064"
"2.13000","0.17769","-0.00063"
"2.13600","0.17817","-0.00056"
"2.14200","0.17865","-0.00048"
"2.14800","0.17913","-0.00025"
"2.15400","0.17967","0.00006"
"2.16000","0.18015","0.00024"
"2.16600","0.18068","0.00031"
"2.17200","0.18116","0.00046"
"2.17800","0.18164","0.00059"
"2.18400","0.18218","0.00060"
"2.19000","0.18266","0.00041"
"2.19600","0.18320","0.00017"
"2.20200","0.18373","0.00003"
"2.20800","0.18421","-0.00010"
"2.21400","0.18475","-0.00017"
"2.22000","0.18523","-0.00029"
"2.22600","0.18571","-0.00029"
"2.23200","0.18624","-0.00018"
"2.23800","0.18672","-0.00008"
"2.24400","0.18726","0.00010"
"2.25000","0.18774","0.00026"
"2.25600","0.18822","0.00040"
"2.26200","0.18870","0.00048"
"2.26800","0.18917","0.00057"
"2.27400","0.18971","0.00051"
"2.28000","0.19019","0.00055"
"2.28600","0.19067","0.00059"
"2.29200","0.19121","0.00059"
"2.29800","0.19169","0.00067"
"2.30400","0.19216","0.00073"
"2.31000","0.19264","0.00068"
"2.31600","0.19318","0.00067"
"2.32200","0.19366","0.00063"
"2.32800","0.19420","0.00053"
"2.33400","0.19467","0.00038"
"2.34000","0.19515","0.00032"
"2.34600","0.19569","0.00038"
"2.35200","0.19617","0.00034"
"2.35800","0.19671","0.00021"
"2.36400","0.19719","0.00014"
"2.37000","0.19766","0.00028"
"2.37600","0.19814","0.00042"
"2.38200","0.19868","0.00048"
"2.38800","0.19916","0.00054"
"2.39400","0.19964","0.00059"
"2.40000","0.20018","0.00046"
"2.40600","0.20065","0.00037"
"2.41200","0.20113","0.00028"
"2.41800","0.20167","0.00024"
"2.42400","0.20215","0.00021"
"2.43000","0.20263","0.00016"
"2.43600","0.20311","0.00016"
"2.44200","0.20358","0.00019"
"2.44800","0.20412","0.00022"
"2.45400","0.20460","0.00032"
"2.46000","0.20508","0.00040"
"2.46600","0.20562","0.00043"
"2.47200","0.20609","0.00047"
"2.47800","0.20663","0.00048"
"2.48400","0.20711","0.00051"
"2.49000","0.20765","0.00048"
"2.49600","0.20813","0.00038"
"2.50200","0.20867","0.00042"
"2.50800","0.20914","0.00048"
"2.51400","0.20968","0.00051"
"2.52000","0.21016","0.00056"
"2.52600","0.21064","0.00063"
"2.53200","0.21118","0.00075"
"2.53800","0.21165","0.00081"
"2.54400","0.21213","0.00071"
"2.55000","0.21267","0.00068"
"2.55600","0.21315","0.00057"
"2.56200","0.21369","0.00045"
"2.56800","0.21417","0.00027"
"2.57400","0.21470","0.00013"
"2.58000","0.21518","0.00008"
"2.58600","0.21566","0.00022"
"2.59200","0.21620","0.00028"
"2.59800","0.21668","0.00029"
"2.60400","0.21722","0.00038"
"2.61000","0.21769","0.00058"
"2.61600","0.21823","0.00073"
"2.62200","0.21871","0.00084"
"2.62800","0.21925","0.00091"
"2.63400","0.21973","0.00106"
"2.64000","0.22020","0.00113"
"2.64600","0.22074","0.00119"
"2.65200","0.22122","0.00120"
"2.65800","0.22170","0.00107"
"2.66400","0.22218","0.00098"
"2.67000","0.22272","0.00093"
"2.67600","0.22319","0.00074"
"2.68200","0.22367","0.00053"
"2.68800","0.22415","0.00055"
"2.69400","0.22469","0.00052"
"2.70000","0.22517","0.00050"
"2.70600","0.22571","0.00045"
"2.71200","0.22618","0.00041"
"2.71800","0.22672","0.00041"
"2.72400","0.22720","0.00038"
"2.73000","0.22774","0.00045"
"2.73600","0.22822","0.00056"
"2.74200","0.22869","0.00054"
"2.74800","0.22917","0.00054"
"2.75400","0.22971","0.00058"
"2.76000","0.23019","0.00070"
"2.76600","0.23067","0.00069"
"2.77200","0.23121","0.00053"
"2.77800","0.23168","0.00048"
"2.78400","0.23216","0.00047"
"2.79000","0.23270","0.00044"
"2.79600","0.23318","0.00046"
"2.80200","0.23366","0.00049"
"2.80800","0.23420","0.00057"
"2.81400","0.23467","0.00070"
"2.82000","0.23515","0.00086"
"2.82600","0.23569","0.00099"
"2.83200","0.23617","0.00105"
"2.83800","0.23671","0.00107"
"2.84400","0.23719","0.00109"
"2.85000","0.23766","0.00100"
"2.85600","0.23820","0.00088"
"2.86200","0.23868","0.00077"
"2.86800","0.23916","0.00057"
"2.87400","0.23964","0.00043"
"2.88000","0.24017","0.00035"
"2.88600","0.24065","0.00041"
"2.89200","0.24113","0.00043"
"2.89800","0.24167","0.00048"
"2.90400","0.24215","0.00060"
"2.91000","0.24269","0.00067"
"2.91600","0.24316","0.00070"
"2.92200","0.24364","0.00071"
"2.92800","0.24418","0.00069"
"2.93400","0.24466","0.00075"
"2.94000","0.24514","0.00086"
"2.94600","0.24562","0.00102"
"2.95200","0.24615","0.00114"
"2.95800","0.24663","0.00120"
"2.96400","0.24717","0.00122"
"2.97000","0.24765","0.00126"
"2.97600","0.24813","0.00132"
"2.98200","0.24866","0.00141"
"2.98800","0.24914","0.00151"
"2.99400","0.24962","0.00150"
"3.00000","0.25016","0.00145"
"3.00600","0.25064","0.00132"
"3.01200","0.25118","0.00118"
"3.01800","0.25165","0.00114"
"3.02400","0.25213","0.00109"
"3.03000","0.25267","0.00085"
"3.03600","0.25315","0.00063"
"3.04200","0.25369","0.00052"
"3.04800","0.25417","0.00034"
"3.05400","0.25464","0.00031"
"3.06000","0.25518","0.00037"
"3.06600","0.25566","0.00059"
"3.07200","0.25620","0.00090"
"3.07800","0.25668","0.00116"
"3.08400","0.25715","0.00133"
"3.09000","0.25769","0.00140"
"3.09600","0.25817","0.00145"
"3.10200","0.25871","0.00154"
"3.10800","0.25919","0.00160"
"3.11400","0.25967","0.00153"
"3.12000","0.26020","0.00126"
"3.12600","0.26068","0.00106"
"3.13200","0.26122","0.00088"
"3.13800","0.26176","0.00085"
"3.14400","0.26224","0.00094"
"3.15000","0.26272","0.00115"
"3.15600","0.26325","0.00120"
"3.16200","0.26373","0.00112"
"3.16800","0.26421","0.00111"
"3.17400","0.26469","0.00114"
"3.18000","0.26523","0.00110"
"3.18600","0.26570","0.00113"
"3.19200","0.26618","0.00124"
"3.19800","0.26672","0.00144"
"3.20400","0.26720","0.00163"
"3.21000","0.26774","0.00161"
"3.21600","0.26822","0.00156"
"3.22200","0.26869","0.00156"
"3.22800","0.26923","0.00151"
"3.23400","0.26971","0.00143"
"3.24000","0.27025","0.00135"
"3.24600","0.27073","0.00136"
"3.25200","0.27121","0.00144"
"3.25800","0.27174","0.00146"
"3.26400","0.27222","0.00141"
"3.27000","0.27270","0.00132"
"3.27600","0.27324","0.00131"
"3.28200","0.27372","0.00126"
"3.28800","0.27425","0.00125"
"3.29400","0.27473","0.00138"
"3.30000","0.27527","0.00147"
"3.30600","0.27575","0.00151"
"3.31200","0.27623","0.00164"
"3.31800","0.27671","0.00187"
"3.32400","0.27724","0.00189"
"3.33000","0.27772","0.00189"
"3.33600","0.27820","0.00200"
"3.34200","0.27868","0.00201"
"3.34800","0.27922","0.00190"
"3.35400","0.27970","0.00176"
"3.36000","0.28023","0.00170"
"3.36600","0.28071","0.00152"
"3.37200","0.28119","0.00124"
"3.37800","0.28173","0.00112"
"3.38400","0.28221","0.00104"
"3.39000","0.28274","0.00103"
"3.39600","0.28322","0.00101"
"3.40200","0.28370","0.00117"
"3.40800","0.28418","0.00136"
"3.41400","0.28472","0.00135"
"3.42000","0.28520","0.00145"
"3.42600","0.28573","0.00167"
"3.43200","0.28621","0.00177"
"3.43800","0.28669","0.00176"
"3.44400","0.28723","0.00157"
"3.45000","0.28771","0.00131"
"3.45600","0.28819","0.00111"
"3.46200","0.28872","0.00102"
"3.46800","0.28920","0.00101"
"3.47400","0.28974","0.00095"
"3.48000","0.29022","0.00092"
"3.48600","0.29070","0.00100"
"3.49200","0.29123","0.00118"
"3.49800","0.29171","0.00134"
"3.50400","0.29219","0.00145"
"3.51000","0.29267","0.00148"
"3.51600","0.29321","0.00143"
"3.52200","0.29369","0.00121"
"3.52800","0.29416","0.00093"
"3.53400","0.29470","0.00093"
"3.54000","0.29518","0.00111"
"3.54600","0.29572","0.00134"
"3.55200","0.29620","0.00161"
"3.55800","0.29668","0.00190"
"3.56400","0.29721","0.00198"
"3.57000","0.29769","0.00186"
"3.57600","0.29817","0.00177"
"3.58200","0.29871","0.00181"
"3.58800","0.29919","0.00175"
"3.59400","0.29967","0.00169"
"3.60000","0.30020","0.00167"
"3.60600","0.30068","0.00171"
"3.61200","0.30122","0.00177"
"3.61800","0.30170","0.00190"
"3.62400","0.30224","0.00202"
"3.63000","0.30271","0.00200"
"3.63600","0.30319","0.00199"
"3.64200","0.30373","0.00206"
"3.64800","0.30421","0.00207"
"3.65400","0.30475","0.00200"
"3.66000","0.30523","0.00196"
"3.66600","0.30576","0.00199"
"3.67200","0.30624","0.00205"
"3.67800","0.30672","0.00207"
"3.68400","0.30726","0.00208"
"3.69000","0.30774","0.00205"
"3.69600","0.30827","0.00202"
"3.70200","0.30875","0.00210"
"3.70800","0.30923","0.00210"
"3.71400","0.30977","0.00204"
"3.72000","0.31025","0.00195"
"3.72600","0.31073","0.00190"
"3.73200","0.31120","0.00187"
"3.73800","0.31168","0.00189"
"3.74400","0.31222","0.00189"
"3.75000","0.31270","0.00183"
"3.75600","0.31324","0.00167"
"3.76200","0.31372","0.00151"
"3.76800","0.31425","0.00143"
"3.77400","0.31473","0.00135"
"3.78000","0.31527","0.00136"
"3.78600","0.31575","0.00161"
"3.79200","0.31623","0.00178"
"3.79800","0.31676","0.00189"
"3.80400","0.31724","0.00195"
"3.81000","0.31772","0.00212"
"3.81600","0.31826","0.00221"
"3.82200","0.31874","0.00222"
"3.82800","0.31922","0.00218"
"3.83400","0.31975","0.00208"
"3.84000","0.32023","0.00185"
"3.84600","0.32071","0.00174"
"3.85200","0.32119","0.00161"
"3.85800","0.32173","0.00151"
"3.86400","0.32221","0.00148"
"3.87000","0.32268","0.00156"
"3.87600","0.32316","0.00171"
"3.88200","0.32370","0.00182"
"3.88800","0.32418","0.00187"
"3.89400","0.32472","0.00193"
"3.90000","0.32520","0.00188"
"3.90600","0.32573","0.00182"
"3.91200","0.32621","0.00180"
"3.91800","0.32669","0.00187"
"3.92400","0.32723","0.00192"
"3.93000","0.32771","0.00193"
"3.93600","0.32824","0.00201"
"3.94200","0.32872","0.00202"
"3.94800","0.32926","0.00189"
"3.95400","0.32974","0.00188"
"3.96000","0.33022","0.00193"
"3.96600","0.33070","0.00193"
"3.97200","0.33123","0.00182"
"3.97800","0.33171","0.00178"
"3.98400","0.33219","0.00183"
"3.99000","0.33267","0.00196"
"3.99600","0.33315","0.00209"
"4.00200","0.33369","0.00219"
"4.00800","0.33416","0.00220"
"4.01400","0.33470","0.00204"
"4.02000","0.33518","0.00193"
"4.02600","0.33566","0.00199"
"4.03200","0.33614","0.00220"
"4.03800","0.33667","0.00234"
"4.04400","0.33715","0.00236"
"4.05000","0.33763","0.00234"
"4.05600","0.33817","0.00213"
"4.06200","0.33865","0.00198"
"4.06800","0.33919","0.00196"
"4.07400","0.33966","0.00189"
"4.08000","0.34020","0.00187"
"4.08600","0.34068","0.00196"
"4.09200","0.34122","0.00213"
"4.09800","0.34170","0.00219"
"4.10400","0.34218","0.00198"
"4.11000","0.34271","0.00186"
"4.11600","0.34319","0.00185"
"4.12200","0.34367","0.00195"
"4.12800","0.34415","0.00208"
"4.13400","0.34469","0.00220"
"4.14000","0.34516","0.00222"
"4.14600","0.34570","0.00218"
"4.15200","0.34618","0.00218"
"4.15800","0.34666","0.00228"
"4.16400","0.34720","0.00233"
"4.17000","0.34768","0.00233"
"4.17600","0.34821","0.00241"
"4.18200","0.34869","0.00255"
"4.18800","0.34923","0.00255"
"4.19400","0.34971","0.00251"
"4.20000","0.35019","0.00252"
"4.20600","0.35073","0.00247"
"4.21200","0.35126","0.00236"
"4.21800","0.35174","0.00238"
"4.22400","0.35228","0.00238"
"4.23000","0.35276","0.00245"
"4.23600","0.35330","0.00252"
"4.24200","0.35377","0.00252"
"4.24800","0.35425","0.00250"
"4.25400","0.35473","0.00244"
"4.26000","0.35527","0.00240"
"4.26600","0.35575","0.00234"
"4.27200","0.35623","0.00228"
"4.27800","0.35670","0.00234"
"4.28400","0.35718","0.00249"
"4.29000","0.35772","0.00264"
"4.29600","0.35820","0.00269"
"4.30200","0.35868","0.00273"
"4.30800","0.35922","0.00270"
"4.31400","0.35969","0.00268"
"4.32000","0.36023","0.00280"
"4.32600","0.36071","0.00283"
"4.33200","0.36119","0.00267"
"4.33800","0.36173","0.00247"
"4.34400","0.36220","0.00244"
"4.35000","0.36274","0.00254"
"4.35600","0.36322","0.00262"
"4.36200","0.36376","0.00257"
"4.36800","0.36424","0.00261"
"4.37400","0.36478","0.00265"
"4.38000","0.36525","0.00254"
"4.38600","0.36573","0.00241"
"4.39200","0.36621","0.00232"
"4.39800","0.36669","0.00229"
"4.40400","0.36723","0.00234"
"4.41000","0.36771","0.00243"
"4.41600","0.36818","0.00246"
"4.42200","0.36866","0.00242"
"4.42800","0.36920","0.00250"
"4.43400","0.36968","0.00270"
"4.44000","0.37016","0.00280"
"4.44600","0.37070","0.00260"
"4.45200","0.37117","0.00240"
"4.45800","0.37165","0.00225"
"4.46400","0.37219","0.00210"
"4.47000","0.37267","0.00207"
"4.47600","0.37315","0.00219"
"4.48200","0.37368","0.00239"
"4.48800","0.37416","0.00253"
"4.49400","0.37464","0.00260"
"4.50000","0.37518","0.00266"
"4.50600","0.37572","0.00269"
"4.51200","0.37620","0.00272"
"4.51800","0.37667","0.00277"
"4.52400","0.37721","0.00278"
"4.53000","0.37769","0.00271"
"4.53600","0.37817","0.00262"
"4.54200","0.37865","0.00258"
"4.54800","0.37919","0.00270"
"4.55400","0.37966","0.00281"
"4.56000","0.38014","0.00286"
"4.56600","0.38068","0.00292"
"4.57200","0.38116","0.00299"
"4.57800","0.38164","0.00296"
"4.58400","0.38217","0.00291"
"4.59000","0.38265","0.00293"
"4.59600","0.38313","0.00289"
"4.60200","0.38361","0.00295"
"4.60800","0.38415","0.00301"
"4.61400","0.38463","0.00294"
"4.62000","0.38510","0.00272"
"4.62600","0.38564","0.00259"
"4.63200","0.38612","0.00251"
"4.63800","0.38666","0.00249"
"4.64400","0.38720","0.00257"
"4.65000","0.38768","0.00264"
"4.65600","0.38821","0.00269"
"4.66200","0.38869","0.00268"
"4.66800","0.38923","0.00268"
"4.67400","0.38971","0.00257"
"4.68000","0.39019","0.00255"
"4.68600","0.39066","0.00259"
"4.69200","0.39114","0.00275"
"4.69800","0.39168","0.00289"
"4.70400","0.39216","0.00306"
"4.71000","0.39270","0.00319"
"4.71600","0.39318","0.00331"
"4.72200","0.39371","0.00334"
"4.72800","0.39419","0.00323"
"4.73400","0.39467","0.00318"
"4.74000","0.39521","0.00320"
"4.74600","0.39569","0.00315"
"4.75200","0.39623","0.00307"
"4.75800","0.39670","0.00293"
"4.76400","0.39718","0.00275"
"4.77000","0.39772","0.00252"
"4.77600","0.39826","0.00248"
