"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
242.34,0.49943,242.40601,0.26728,0.23215,"y","1"
242.418,0.2738,242.42999,0.26062,0.01318,"n",NA
242.448,0.27593,242.46001,0.26622,0.00971,"n",NA
242.502,0.27868,242.51401,0.27107,0.00761000000000001,"n",NA
242.526,0.27796,242.53799,0.27201,0.00595000000000001,"n",NA
242.556,0.27702,242.56799,0.27129,0.00573000000000001,"n",NA
242.58,0.27643,242.592,0.27131,0.00512000000000001,"n",NA
261.20999,0.41942,261.26401,0.37771,0.04171,"y","1"
296.51999,0.72426,296.56799,0.61317,0.11109,"y","1"
296.57401,0.61308,296.586,0.60341,0.00966999999999996,"n",NA
298.90201,0.60153,298.96799,0.1972,0.40433,"y","1"
298.98001,0.21737,298.992,0.19985,0.01752,"n",NA
299.04001,0.22458,299.052,0.21539,0.00919,"n",NA
299.10001,0.22719,299.112,0.21977,0.00742000000000001,"n",NA
299.15399,0.22862,299.172,0.21828,0.01034,"n",NA
299.19,0.22498,299.202,0.21694,0.00804000000000002,"n",NA
299.21399,0.21996,299.23801,0.20509,0.01487,"n",NA
299.24399,0.20659,299.26199,0.19972,0.00686999999999999,"n",NA
299.39999,0.2117,299.42401,0.20243,0.00927,"n",NA
355.116,0.31459,355.15799,0.00197,0.31262,"y","1"
355.17599,0.02173,355.194,0,0.04182,"n",NA
355.50601,0.01428,355.52399,0.00667,0.00761,"n",NA
355.70401,0.01784,355.728,0.00635,0.01149,"n",NA
490.49399,0.28636,490.52399,0.26685,0.01951,"y","u"
490.53,0.26615,490.548,0.25835,0.00779999999999997,"n",NA
537.12,0.42552,537.17999,0.31592,0.1096,"y","1"
537.19202,0.3228,537.20398,0.31503,0.00777,"n",NA
537.276,0.32877,537.28802,0.3215,0.00727,"n",NA
537.29999,0.32898,537.31201,0.32352,0.00546000000000002,"n",NA
537.33002,0.32895,537.34198,0.32299,0.00596000000000002,"n",NA
537.354,0.32853,537.37201,0.32296,0.00556999999999996,"n",NA
537.38397,0.32852,537.396,0.32256,0.00595999999999997,"n",NA
537.414,0.3276,537.42603,0.32187,0.00573000000000001,"n",NA
537.43799,0.32626,537.45001,0.32183,0.00442999999999999,"n",NA
546.97198,0.33382,547.02002,0,0.34684,"y","1"
547.03802,0.01995,547.05603,0,0.04412,"n",NA
