"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
103.842,0.84403,103.95,0.72923,0.1148,"y","1"
119.976,0.93445,120.042,0.80183,0.13262,"y","1"
120.084,0.80385,120.102,0.79861,0.00523999999999991,"n",NA
123.552,0.82359,123.612,0.77856,0.04503,"y","1"
129.444,0.86687,129.504,0.74271,0.12416,"y","1"
160.794,1.15539,160.854,0.9831,0.17229,"y","1"
160.86,0.9849,160.866,0.98036,0.00453999999999999,"n",NA
175.488,1.19512,175.554,0.97975,0.21537,"y","1"
175.56,0.98067,175.566,0.97527,0.00540000000000007,"n",NA
175.578,0.98093,175.59,0.97577,0.00515999999999994,"n",NA
175.614,0.97466,175.626,0.97021,0.00444999999999995,"n",NA
198.468,1.23839,198.534,0.99005,0.24834,"y","1"
198.54,0.99156,198.552,0.98248,0.00907999999999998,"n",NA
198.558,0.9871,198.57,0.98085,0.00624999999999998,"n",NA
198.576,0.98589,198.588,0.98241,0.00348000000000004,"n",NA
216.12,1.20697,216.18,0.99593,0.21104,"y","1"
216.186,0.99928,216.198,0.99371,0.00556999999999996,"n",NA
216.288,1.01015,216.294,1.00671,0.00344000000000011,"n",NA
241.554,1.27545,241.614,1.07326,0.20219,"y","1"
241.62,1.07507,241.632,1.06625,0.00882000000000005,"n",NA
241.638,1.07014,241.65,1.06505,0.00509000000000004,"n",NA
241.662,1.06909,241.668,1.06567,0.0034200000000002,"n",NA
241.974,0.79429,241.986,0.78821,0.00608000000000009,"n",NA
242.238,0.78493,242.286,0.65653,0.1284,"y","1"
242.292,0.65633,242.304,0.64764,0.00868999999999998,"n",NA
242.484,0.66331,242.502,0.65682,0.00649,"n",NA
256.458,0.79999,256.524,0.53095,0.26904,"y","1"
256.542,0.54545,256.548,0.54158,0.00387000000000004,"n",NA
256.632,0.33694,256.638,0.33319,0.00375000000000003,"n",NA
256.848,0.36351,256.89,0.34214,0.02137,"n",NA
257.232,0.37314,257.382,0.28292,0.09022,"n",NA
262.662,0.28155,262.734,0.0243,0.25725,"y","1"
262.752,0.03909,262.764,0.02605,0.01304,"n",NA
262.854,0.05338,262.872,0.04123,0.01215,"n",NA
262.89,0.04657,262.908,0.03725,0.00932,"n",NA
