"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
88.464,0.07679,88.554,0.01392,0.06287,"y","1"
125.334,0.24011,125.412,0.0868,0.15331,"y","1"
154.656,0.27835,154.716,0.25501,0.02334,"y","1"
168.876,0.28961,168.942,0.12949,0.16012,"y","1"
168.954,0.1363,168.972,0.12479,0.01151,"n",NA
168.99,0.13295,169.002,0.12706,0.00589000000000001,"n",NA
192.452,0.20046,192.524,0.06601,0.13445,"y","1"
192.542,0.07356,192.554,0.0687,0.00486,"n",NA
192.578,0.07482,192.59,0.06906,0.00576,"n",NA
197.432,0.07319,197.498,0.04796,0.02523,"y","1"
235.316,0.03976,235.376,0.01256,0.0272,"y","1"
294.512,0.18515,294.578,0.04991,0.13524,"y","1"
294.596,0.05971,294.614,0.04793,0.01178,"n",NA
294.704,0.07191,294.728,0.0595,0.01241,"n",NA
294.74,0.06173,294.758,0.05318,0.00855,"n",NA
306.35,0.09768,306.392,0.00023,0.09745,"y","1"
306.41,0.01434,306.434,0,0.02386,"n",NA
306.932,0.01084,306.956,0.00313,0.00771,"n",NA
