"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
144.756,0.08475,114.162,0.05316,0.03159,"n",NA
144.066,0.15876,144.114,0.13874,0.02002,"y","1"
144.936,0.12277,145.014,0.0526,0.07017,"y","1"
169.206,0.26618,169.314,0.16712,0.09906,"y","1"
170.262,0.15511,170.328,0.12698,0.02813,"y","1"
181.158,0.22316,181.218,0.16922,0.05394,"y","1"
195.6,0.27707,195.648,0.16136,0.11571,"y","1"
195.66,0.16211,195.672,0.15515,0.00695999999999999,"n",NA
204.534,0.25659,204.618,0.10818,0.14841,"y","1"
205.212,0.10982,205.272,0.03806,0.07176,"y","1"
231.468,0.06495,231.522,0.04406,0.02089,"y","1"
231.984,0.04353,232.056,0.00428,0.03925,"y","1"
