"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
206.526,0.01338,28.35,0,0.0137,"n",NA
182.472,0.1675,182.544,0.1369,0.0306,"y","1"
206.538,0.26681,206.592,0.22327,0.04354,"y","1"
241.902,0.66248,241.974,0.49574,0.16674,"y","1"
241.98,0.49615,241.992,0.48966,0.00649,"n",NA
242.634,0.49798,242.706,0.29835,0.19963,"y","1"
242.718,0.30353,242.724,0.30043,0.00310000000000005,"n",NA
265.932,0.74266,265.986,0.6824,0.06026,"y","1"
266.766,0.68705,266.832,0.476,0.21105,"y","1"
270.702,0.52347,270.786,0.15806,0.36541,"y","1"
272.436,0.22332,272.532,0.18708,0.03624,"n",NA
273.894,0.2487,273.972,0.2171,0.0316,"n",NA
274.602,0.26506,274.686,0.22689,0.03817,"n",NA
274.95,0.27065,275.034,0.23289,0.03776,"n",NA
276.312,0.30003,276.396,0.26661,0.03342,"n",NA
276.66,0.30186,276.726,0.2725,0.02936,"n",NA
276.984,0.30715,277.062,0.28035,0.0268,"n",NA
302.442,0.73297,302.502,0.46891,0.26406,"y","1"
302.592,0.38988,302.604,0.3848,0.00508000000000003,"n",NA
312.09,0.55081,312.15,0.45393,0.09688,"y","1"
312.162,0.45343,312.174,0.44894,0.00448999999999999,"n",NA
312.24,0.45198,312.252,0.44787,0.00411,"n",NA
319.602,0.54849,319.668,0.41633,0.13216,"y","1"
319.692,0.41972,319.704,0.4155,0.00422,"n",NA
320.988,0.41292,321.054,0.22862,0.1843,"y","1"
334.776,0.3911,334.878,0.24896,0.14214,"y","1"
334.884,0.24965,334.896,0.24467,0.00498000000000001,"n",NA
354.33,0.43384,354.372,0.36142,0.07242,"y","1"
354.378,0.36147,354.396,0.35143,0.01004,"n",NA
357.564,0.36382,357.618,0.20271,0.16111,"y","1"
357.642,0.20406,357.66,0.19494,0.00911999999999999,"n",NA
364.524,0.22494,364.596,0,0.23835,"y","1"
425.892,0.30532,425.958,0,0.32612,"y","1"
425.976,0.01122,425.988,0.0041,0.00712,"n",NA
426.06,0.05344,426.066,0.04796,0.00548,"n",NA
426.18,0.0919,426.258,0.02528,0.06662,"n",NA
426.318,0.02232,426.366,0.00297,0.01935,"n",NA
427.056,0.08329,427.164,0.02309,0.0602,"n",NA
427.482,0.07943,427.608,0.02341,0.05602,"n",NA
427.92,0.07565,428.046,0.02482,0.05083,"n",NA
428.352,0.07443,428.49,0.02501,0.04942,"n",NA
