"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
102.096,0.2352,80.796,0.21517,0.02003,"n",NA
102.096,0.39886,102.156,0.35152,0.04734,"y","1"
102.354,0.34327,102.42,0.26952,0.07375,"y","1"
106.074,0.31374,106.134,0.28977,0.02397,"y","1"
106.926,0.28809,106.992,0.19339,0.0947,"y","1"
114.51,0.28671,114.576,0.16381,0.1229,"y","1"
132.456,0.37993,132.504,0.36132,0.01861,"y","1"
143.604,0.46522,143.658,0.40741,0.05781,"y","1"
143.664,0.40687,143.676,0.40188,0.00498999999999999,"y","1"
152.64,0.52919,152.682,0.51254,0.0166500000000001,"y","1"
166.38,0.62636,166.434,0.58686,0.0395,"y","1"
179.31,0.72695,179.37,0.62172,0.10523,"y","1"
181.5,0.63232,181.548,0.61652,0.0158,"n",NA
181.59,0.61436,181.65,0.55972,0.05464,"y","1"
196.854,0.66782,196.896,0.62279,0.04503,"y","1"
196.902,0.62169,196.914,0.61613,0.00556000000000001,"n",NA
209.346,0.69893,209.394,0.63039,0.06854,"y","1"
209.4,0.62933,209.412,0.6222,0.00712999999999997,"n",NA
209.64,0.6204,209.7,0.57068,0.04972,"y","1"
217.11,0.60616,217.188,0.31229,0.29387,"y","1"
217.206,0.32154,217.218,0.31438,0.00716,"n",NA
217.23,0.3229,217.242,0.31608,0.00681999999999999,"n",NA
217.284,0.32028,217.296,0.31395,0.00633,"n",NA
217.308,0.31699,217.32,0.31208,0.00490999999999997,"n",NA
245.634,0.52148,245.682,0.50067,0.0208100000000001,"y","1"
245.724,0.49635,245.76,0.48101,0.01534,"y","1"
248.946,0.48973,248.994,0.43049,0.05924,"y","1"
249.006,0.43055,249.018,0.42515,0.00540000000000002,"n",NA
259.308,0.4874,259.404,0.05017,0.43723,"y","1"
277.002,0.16583,277.062,0.08978,0.07605,"y","1"
277.068,0.08859,277.092,0.08018,0.00841,"n",NA
356.85,0.23552,356.892,0,0.25205,"y","1"
