"Ptime","Pload","Vtime","Vload","yDelta","del","num_th_broke"
159.45599,0.10432,159.528,0.06947,0.03485,"y","1"
181.51801,0.17075,181.554,0.15112,0.01963,"y","1"
186.492,0.15963,186.522,0.14778,0.01185,"y","1"
192.306,0.18583,192.36,0.1629,0.02293,"y","1"
192.498,0.16094,192.522,0.15077,0.01017,"y","1"
204.528,0.19016,204.588,0.06826,0.1219,"y","1"
222.888,0.18254,222.966,0.12382,0.05872,"y","1"
233.59801,0.20298,233.658,0.16041,0.04257,"y","1"
279.336,0.51811,279.396,0.34309,0.17502,"y","1"
279.40201,0.34508,279.414,0.33626,0.00881999999999999,"n",NA
279.43201,0.34318,279.444,0.33709,0.00608999999999998,"n",NA
279.48599,0.3481,279.49799,0.34201,0.00609000000000004,"n",NA
279.51001,0.34553,279.522,0.33883,0.00669999999999998,"n",NA
279.642,0.33742,279.702,0.30427,0.03315,"n",NA
279.72,0.30194,279.798,0,0.3066,"y","1"
279.97198,0.0266,279.98999,0.01442,0.01218,"n",NA
280.04999,0.02463,280.07401,0.0138,0.01083,"n",NA
280.20599,0.02393,280.23001,0.01303,0.0109,"n",NA
