"Ptime","Pload","Vtime","Vload","yDelta"
127.776,0.31499,127.776,0.27601,0.03898
135.666,0.31705,135.666,0.0182,0.29885
159.51,0.11805,159.51,0.02469,0.09336
315.366,0.09219,315.366,0.02322,0.06897
351.876,0.04472,351.876,0.00921,0.03551
