"Ptime","Pload","Vtime","Vload","yDelta"
175.392,0.35734,175.392,0.2278,0.12954
184.176,0.29976,184.176,0.23135,0.06841
187.944,0.24522,187.944,0.06438,0.18084
218.712,0.3056,218.712,0.22373,0.08187
241.608,0.3886,241.608,0.32496,0.06364
251.046,0.22607,251.046,0.18266,0.04341
