"Ptime","Pload","Vtime","Vload","yDelta"
211.326,0.28286,211.398,0.03593,0.24693
264.54,0.68969,264.54,0.40619,0.2835
295.044,0.92684,295.044,0.27635,0.65049
295.59,0.33235,295.59,0.29724,0.03511
312.102,0.5453,312.102,0.23823,0.30707
328.428,0.30776,328.428,-0.0087,0.31646
370.932,0.06818,370.932,0.02032,0.04786
