"Ptime","Pload","Vtime","Vload","yDelta"
251.82,0.91087,251.82,0.85519,0.05568
260.88,1.01061,260.88,0.78548,0.22513
262.008,0.77866,262.008,0.51425,0.26441
277.314,0.57781,277.314,0.16149,0.41632
301.632,0.41576,301.632,-0.01639,0.43215
442.326,0.23096,442.326,0.08957,0.14139
