"Ptime","Pload","Vtime","Vload","yDelta"
203.02,0.373,203.092,0.17627,0.19673
234.256,0.39743,234.256,0.34651,0.05092
239.47,0.3644,239.47,0.17576,0.18864
267.976,0.54317,267.976,-0.00774,0.55091
269.584,0.04418,269.584,0.01291,0.03127
324.49,0.13414,324.49,-0.00104,0.13518
379.606,0.19843,379.606,0.15892,0.03951
415.354,0.29175,415.354,0.12976,0.16199
