"Ptime","Pload","Vtime","Vload","yDelta"
116.862,0.0901,116.916,0.05378,0.03632
144.522,0.19809,144.522,0.15131,0.04678
154.932,0.30758,154.932,0.25205,0.05553
173.928,0.48351,173.928,0.41219,0.07132
174.162,0.41261,174.162,0.11857,0.29404
193.806,0.22671,193.806,0.10111,0.1256
268.836,0.30889,268.836,0.06992,0.23897
