End date,"1/8/2017"
Specimen label,"11DG_85"
"0.61800","0.05172","0.00305"
"0.62400","0.05220","0.00306"
"0.63000","0.05267","0.00303"
"0.63600","0.05321","0.00303"
"0.64200","0.05369","0.00297"
"0.64800","0.05417","0.00294"
"0.65400","0.05471","0.00298"
"0.66000","0.05519","0.00308"
"0.66600","0.05566","0.00322"
"0.67200","0.05620","0.00324"
"0.67800","0.05668","0.00320"
"0.68400","0.05716","0.00320"
"0.69000","0.05770","0.00315"
"0.69600","0.05818","0.00313"
"0.70200","0.05865","0.00320"
"0.70800","0.05919","0.00333"
"0.71400","0.05967","0.00332"
"0.72000","0.06015","0.00328"
"0.72600","0.06069","0.00327"
"0.73200","0.06116","0.00314"
"0.73800","0.06170","0.00304"
"0.74400","0.06218","0.00309"
"0.75000","0.06272","0.00332"
"0.75600","0.06320","0.00349"
"0.76200","0.06374","0.00370"
"0.76800","0.06421","0.00380"
"0.77400","0.06469","0.00378"
"0.78000","0.06523","0.00371"
"0.78600","0.06571","0.00371"
"0.79200","0.06625","0.00378"
"0.79800","0.06673","0.00376"
"0.80400","0.06726","0.00373"
"0.81000","0.06774","0.00378"
"0.81600","0.06828","0.00384"
"0.82200","0.06876","0.00389"
"0.82800","0.06930","0.00398"
"0.83400","0.06977","0.00403"
"0.84000","0.07025","0.00395"
"0.84600","0.07079","0.00382"
"0.85200","0.07127","0.00373"
"0.85800","0.07175","0.00374"
"0.86400","0.07223","0.00368"
"0.87000","0.07276","0.00372"
"0.87600","0.07324","0.00383"
"0.88200","0.07372","0.00387"
"0.88800","0.07426","0.00383"
"0.89400","0.07474","0.00372"
"0.90000","0.07522","0.00369"
"0.90600","0.07575","0.00372"
"0.91200","0.07623","0.00380"
"0.91800","0.07671","0.00397"
"0.92400","0.07725","0.00394"
"0.93000","0.07773","0.00379"
"0.93600","0.07820","0.00371"
"0.94200","0.07874","0.00375"
"0.94800","0.07922","0.00375"
"0.95400","0.07976","0.00372"
"0.96000","0.08024","0.00365"
"0.96600","0.08072","0.00364"
"0.97200","0.08119","0.00357"
"0.97800","0.08173","0.00361"
"0.98400","0.08221","0.00369"
"0.99000","0.08269","0.00374"
"0.99600","0.08317","0.00385"
"1.00200","0.08371","0.00392"
"1.00800","0.08418","0.00388"
"1.01400","0.08466","0.00387"
"1.02000","0.08514","0.00396"
"1.02600","0.08568","0.00404"
"1.03200","0.08616","0.00401"
"1.03800","0.08664","0.00398"
"1.04400","0.08717","0.00412"
"1.05000","0.08765","0.00428"
"1.05600","0.08813","0.00443"
"1.06200","0.08867","0.00451"
"1.06800","0.08921","0.00455"
"1.07400","0.08968","0.00443"
"1.08000","0.09016","0.00429"
"1.08600","0.09070","0.00431"
"1.09200","0.09118","0.00435"
"1.09800","0.09172","0.00434"
"1.10400","0.09220","0.00430"
"1.11000","0.09267","0.00421"
"1.11600","0.09321","0.00412"
"1.12200","0.09369","0.00409"
"1.12800","0.09417","0.00414"
"1.13400","0.09471","0.00423"
"1.14000","0.09518","0.00432"
"1.14600","0.09566","0.00444"
"1.15200","0.09620","0.00457"
"1.15800","0.09668","0.00464"
"1.16400","0.09716","0.00461"
"1.17000","0.09764","0.00453"
"1.17600","0.09817","0.00446"
"1.18200","0.09865","0.00441"
"1.18800","0.09913","0.00444"
"1.19400","0.09967","0.00454"
"1.20000","0.10015","0.00469"
"1.20600","0.10063","0.00475"
"1.21200","0.10116","0.00478"
"1.21800","0.10164","0.00486"
"1.22400","0.10212","0.00487"
"1.23000","0.10266","0.00476"
"1.23600","0.10320","0.00463"
"1.24200","0.10368","0.00462"
"1.24800","0.10421","0.00454"
"1.25400","0.10469","0.00457"
"1.26000","0.10523","0.00470"
"1.26600","0.10571","0.00477"
"1.27200","0.10619","0.00474"
"1.27800","0.10666","0.00473"
"1.28400","0.10714","0.00483"
"1.29000","0.10768","0.00491"
"1.29600","0.10816","0.00493"
"1.30200","0.10870","0.00500"
"1.30800","0.10918","0.00514"
"1.31400","0.10965","0.00529"
"1.32000","0.11019","0.00541"
"1.32600","0.11067","0.00545"
"1.33200","0.11121","0.00532"
"1.33800","0.11169","0.00514"
"1.34400","0.11222","0.00499"
"1.35000","0.11270","0.00482"
"1.35600","0.11318","0.00469"
"1.36200","0.11372","0.00472"
"1.36800","0.11420","0.00480"
"1.37400","0.11474","0.00493"
"1.38000","0.11521","0.00499"
"1.38600","0.11575","0.00503"
"1.39200","0.11629","0.00507"
"1.39800","0.11677","0.00511"
"1.40400","0.11725","0.00516"
"1.41000","0.11773","0.00520"
"1.41600","0.11826","0.00521"
"1.42200","0.11874","0.00517"
"1.42800","0.11922","0.00520"
"1.43400","0.11970","0.00517"
"1.44000","0.12018","0.00511"
"1.44600","0.12072","0.00513"
"1.45200","0.12119","0.00524"
"1.45800","0.12173","0.00540"
"1.46400","0.12221","0.00556"
"1.47000","0.12269","0.00568"
"1.47600","0.12323","0.00575"
"1.48200","0.12370","0.00581"
"1.48800","0.12424","0.00580"
"1.49400","0.12472","0.00563"
"1.50000","0.12520","0.00546"
"1.50600","0.12574","0.00524"
"1.51200","0.12622","0.00510"
"1.51800","0.12669","0.00507"
"1.52400","0.12717","0.00498"
"1.53000","0.12771","0.00485"
"1.53600","0.12819","0.00481"
"1.54200","0.12867","0.00482"
"1.54800","0.12921","0.00493"
"1.55400","0.12968","0.00516"
"1.56000","0.13022","0.00539"
"1.56600","0.13070","0.00551"
"1.57200","0.13118","0.00555"
"1.57800","0.13172","0.00563"
"1.58400","0.13219","0.00567"
"1.59000","0.13267","0.00558"
"1.59600","0.13321","0.00549"
"1.60200","0.13369","0.00551"
"1.60800","0.13417","0.00551"
"1.61400","0.13471","0.00549"
"1.62000","0.13518","0.00554"
"1.62600","0.13572","0.00556"
"1.63200","0.13620","0.00550"
"1.63800","0.13668","0.00546"
"1.64400","0.13716","0.00552"
"1.65000","0.13770","0.00548"
"1.65600","0.13817","0.00542"
"1.66200","0.13871","0.00536"
"1.66800","0.13919","0.00534"
"1.67400","0.13967","0.00538"
"1.68000","0.14015","0.00534"
"1.68600","0.14068","0.00539"
"1.69200","0.14116","0.00550"
"1.69800","0.14164","0.00555"
"1.70400","0.14218","0.00566"
"1.71000","0.14266","0.00576"
"1.71600","0.14320","0.00574"
"1.72200","0.14367","0.00573"
"1.72800","0.14415","0.00575"
"1.73400","0.14469","0.00575"
"1.74000","0.14517","0.00567"
"1.74600","0.14565","0.00557"
"1.75200","0.14619","0.00553"
"1.75800","0.14666","0.00556"
"1.76400","0.14720","0.00562"
"1.77000","0.14768","0.00567"
"1.77600","0.14816","0.00577"
"1.78200","0.14870","0.00588"
"1.78800","0.14917","0.00589"
"1.79400","0.14965","0.00587"
"1.80000","0.15019","0.00586"
"1.80600","0.15067","0.00592"
"1.81200","0.15115","0.00606"
"1.81800","0.15169","0.00617"
"1.82400","0.15216","0.00614"
"1.83000","0.15264","0.00595"
"1.83600","0.15318","0.00580"
"1.84200","0.15366","0.00569"
"1.84800","0.15414","0.00566"
"1.85400","0.15468","0.00569"
"1.86000","0.15515","0.00572"
"1.86600","0.15569","0.00573"
"1.87200","0.15617","0.00568"
"1.87800","0.15671","0.00577"
"1.88400","0.15719","0.00591"
"1.89000","0.15772","0.00596"
"1.89600","0.15820","0.00597"
"1.90200","0.15868","0.00606"
"1.90800","0.15922","0.00604"
"1.91400","0.15970","0.00595"
"1.92000","0.16024","0.00588"
"1.92600","0.16071","0.00585"
"1.93200","0.16119","0.00574"
"1.93800","0.16167","0.00558"
"1.94400","0.16221","0.00544"
"1.95000","0.16269","0.00546"
"1.95600","0.16323","0.00564"
"1.96200","0.16370","0.00582"
"1.96800","0.16418","0.00593"
"1.97400","0.16466","0.00598"
"1.98000","0.16520","0.00606"
"1.98600","0.16568","0.00617"
"1.99200","0.16621","0.00635"
"1.99800","0.16669","0.00647"
"2.00400","0.16717","0.00650"
"2.01000","0.16771","0.00650"
"2.01600","0.16819","0.00646"
"2.02200","0.16873","0.00629"
"2.02800","0.16920","0.00611"
"2.03400","0.16974","0.00606"
"2.04000","0.17022","0.00610"
"2.04600","0.17076","0.00617"
"2.05200","0.17124","0.00634"
"2.05800","0.17172","0.00659"
"2.06400","0.17219","0.00678"
"2.07000","0.17273","0.00686"
"2.07600","0.17321","0.00682"
"2.08200","0.17369","0.00667"
"2.08800","0.17423","0.00652"
"2.09400","0.17471","0.00645"
"2.10000","0.17518","0.00654"
"2.10600","0.17572","0.00660"
"2.11200","0.17620","0.00663"
"2.11800","0.17668","0.00648"
"2.12400","0.17722","0.00639"
"2.13000","0.17769","0.00629"
"2.13600","0.17817","0.00617"
"2.14200","0.17865","0.00620"
"2.14800","0.17919","0.00621"
"2.15400","0.17967","0.00626"
"2.16000","0.18015","0.00634"
"2.16600","0.18068","0.00648"
"2.17200","0.18116","0.00647"
"2.17800","0.18164","0.00652"
"2.18400","0.18218","0.00668"
"2.19000","0.18266","0.00690"
"2.19600","0.18314","0.00697"
"2.20200","0.18361","0.00701"
"2.20800","0.18415","0.00704"
"2.21400","0.18463","0.00694"
"2.22000","0.18517","0.00685"
"2.22600","0.18565","0.00686"
"2.23200","0.18612","0.00674"
"2.23800","0.18666","0.00661"
"2.24400","0.18714","0.00663"
"2.25000","0.18762","0.00662"
"2.25600","0.18816","0.00660"
"2.26200","0.18864","0.00657"
"2.26800","0.18917","0.00658"
"2.27400","0.18965","0.00657"
"2.28000","0.19013","0.00663"
"2.28600","0.19067","0.00678"
"2.29200","0.19115","0.00688"
"2.29800","0.19169","0.00684"
"2.30400","0.19216","0.00683"
"2.31000","0.19264","0.00673"
"2.31600","0.19318","0.00665"
"2.32200","0.19366","0.00662"
"2.32800","0.19420","0.00658"
"2.33400","0.19467","0.00659"
"2.34000","0.19521","0.00642"
"2.34600","0.19569","0.00637"
"2.35200","0.19617","0.00651"
"2.35800","0.19671","0.00651"
"2.36400","0.19719","0.00647"
"2.37000","0.19772","0.00644"
"2.37600","0.19820","0.00646"
"2.38200","0.19874","0.00658"
"2.38800","0.19922","0.00668"
"2.39400","0.19976","0.00681"
"2.40000","0.20024","0.00684"
"2.40600","0.20071","0.00678"
"2.41200","0.20125","0.00680"
"2.41800","0.20173","0.00688"
"2.42400","0.20221","0.00686"
"2.43000","0.20269","0.00682"
"2.43600","0.20322","0.00684"
"2.44200","0.20370","0.00687"
"2.44800","0.20418","0.00689"
"2.45400","0.20472","0.00690"
"2.46000","0.20520","0.00695"
"2.46600","0.20568","0.00698"
"2.47200","0.20621","0.00691"
"2.47800","0.20669","0.00675"
"2.48400","0.20717","0.00663"
"2.49000","0.20765","0.00659"
"2.49600","0.20819","0.00670"
"2.50200","0.20867","0.00688"
"2.50800","0.20914","0.00698"
"2.51400","0.20968","0.00699"
"2.52000","0.21016","0.00701"
"2.52600","0.21070","0.00704"
"2.53200","0.21124","0.00687"
"2.53800","0.21171","0.00664"
"2.54400","0.21225","0.00645"
"2.55000","0.21273","0.00639"
"2.55600","0.21321","0.00641"
"2.56200","0.21375","0.00643"
"2.56800","0.21423","0.00643"
"2.57400","0.21476","0.00644"
"2.58000","0.21524","0.00647"
"2.58600","0.21572","0.00653"
"2.59200","0.21620","0.00659"
"2.59800","0.21674","0.00657"
"2.60400","0.21722","0.00635"
"2.61000","0.21769","0.00620"
"2.61600","0.21817","0.00613"
"2.62200","0.21871","0.00623"
"2.62800","0.21919","0.00642"
"2.63400","0.21967","0.00662"
"2.64000","0.22015","0.00671"
"2.64600","0.22068","0.00667"
"2.65200","0.22116","0.00662"
"2.65800","0.22170","0.00676"
"2.66400","0.22218","0.00693"
"2.67000","0.22272","0.00711"
"2.67600","0.22319","0.00723"
"2.68200","0.22373","0.00733"
"2.68800","0.22421","0.00734"
"2.69400","0.22469","0.00729"
"2.70000","0.22517","0.00723"
"2.70600","0.22571","0.00718"
"2.71200","0.22618","0.00713"
"2.71800","0.22666","0.00707"
"2.72400","0.22714","0.00694"
"2.73000","0.22762","0.00686"
"2.73600","0.22816","0.00700"
"2.74200","0.22864","0.00717"
"2.74800","0.22911","0.00731"
"2.75400","0.22965","0.00744"
"2.76000","0.23013","0.00741"
"2.76600","0.23061","0.00736"
"2.77200","0.23115","0.00724"
"2.77800","0.23162","0.00712"
"2.78400","0.23210","0.00698"
"2.79000","0.23264","0.00689"
"2.79600","0.23312","0.00699"
"2.80200","0.23360","0.00697"
"2.80800","0.23414","0.00695"
"2.81400","0.23461","0.00697"
"2.82000","0.23515","0.00701"
"2.82600","0.23563","0.00709"
"2.83200","0.23617","0.00715"
"2.83800","0.23665","0.00717"
"2.84400","0.23719","0.00721"
"2.85000","0.23766","0.00723"
"2.85600","0.23814","0.00716"
"2.86200","0.23868","0.00722"
"2.86800","0.23916","0.00747"
"2.87400","0.23970","0.00761"
"2.88000","0.24017","0.00761"
"2.88600","0.24065","0.00765"
"2.89200","0.24119","0.00754"
"2.89800","0.24167","0.00732"
"2.90400","0.24221","0.00718"
"2.91000","0.24269","0.00721"
"2.91600","0.24316","0.00737"
"2.92200","0.24370","0.00744"
"2.92800","0.24418","0.00746"
"2.93400","0.24472","0.00750"
"2.94000","0.24520","0.00746"
"2.94600","0.24573","0.00743"
"2.95200","0.24621","0.00746"
"2.95800","0.24675","0.00740"
"2.96400","0.24723","0.00727"
"2.97000","0.24777","0.00710"
"2.97600","0.24825","0.00708"
"2.98200","0.24872","0.00718"
"2.98800","0.24926","0.00714"
"2.99400","0.24974","0.00713"
"3.00000","0.25022","0.00718"
"3.00600","0.25076","0.00727"
"3.01200","0.25124","0.00733"
"3.01800","0.25171","0.00741"
"3.02400","0.25219","0.00747"
"3.03000","0.25273","0.00743"
"3.03600","0.25321","0.00729"
"3.04200","0.25369","0.00724"
"3.04800","0.25417","0.00729"
"3.05400","0.25470","0.00728"
"3.06000","0.25518","0.00722"
"3.06600","0.25566","0.00724"
"3.07200","0.25620","0.00728"
"3.07800","0.25668","0.00724"
"3.08400","0.25715","0.00724"
"3.09000","0.25769","0.00724"
"3.09600","0.25817","0.00722"
"3.10200","0.25865","0.00731"
"3.10800","0.25919","0.00742"
"3.11400","0.25967","0.00745"
"3.12000","0.26020","0.00737"
"3.12600","0.26068","0.00732"
"3.13200","0.26116","0.00735"
"3.13800","0.26170","0.00731"
"3.14400","0.26218","0.00736"
"3.15000","0.26266","0.00742"
"3.15600","0.26313","0.00737"
"3.16200","0.26367","0.00737"
"3.16800","0.26415","0.00737"
"3.17400","0.26463","0.00736"
"3.18000","0.26517","0.00725"
"3.18600","0.26564","0.00717"
"3.19200","0.26612","0.00716"
"3.19800","0.26666","0.00718"
"3.20400","0.26714","0.00734"
"3.21000","0.26768","0.00754"
"3.21600","0.26816","0.00774"
"3.22200","0.26863","0.00787"
"3.22800","0.26917","0.00777"
"3.23400","0.26965","0.00758"
"3.24000","0.27019","0.00732"
"3.24600","0.27067","0.00717"
"3.25200","0.27115","0.00715"
"3.25800","0.27168","0.00731"
"3.26400","0.27216","0.00745"
"3.27000","0.27264","0.00754"
"3.27600","0.27318","0.00774"
"3.28200","0.27366","0.00779"
"3.28800","0.27413","0.00770"
"3.29400","0.27461","0.00762"
"3.30000","0.27515","0.00766"
"3.30600","0.27563","0.00774"
"3.31200","0.27611","0.00792"
"3.31800","0.27659","0.00812"
"3.32400","0.27712","0.00827"
"3.33000","0.27760","0.00829"
"3.33600","0.27808","0.00808"
"3.34200","0.27862","0.00794"
"3.34800","0.27910","0.00791"
"3.35400","0.27958","0.00782"
"3.36000","0.28011","0.00772"
"3.36600","0.28059","0.00772"
"3.37200","0.28107","0.00778"
"3.37800","0.28161","0.00786"
"3.38400","0.28209","0.00789"
"3.39000","0.28263","0.00791"
"3.39600","0.28316","0.00786"
"3.40200","0.28364","0.00779"
"3.40800","0.28418","0.00771"
"3.41400","0.28466","0.00771"
"3.42000","0.28514","0.00778"
"3.42600","0.28567","0.00788"
"3.43200","0.28615","0.00783"
"3.43800","0.28669","0.00779"
"3.44400","0.28717","0.00782"
"3.45000","0.28765","0.00779"
"3.45600","0.28813","0.00771"
"3.46200","0.28866","0.00769"
"3.46800","0.28914","0.00778"
"3.47400","0.28968","0.00784"
"3.48000","0.29016","0.00779"
"3.48600","0.29070","0.00770"
"3.49200","0.29118","0.00770"
"3.49800","0.29165","0.00776"
"3.50400","0.29219","0.00778"
"3.51000","0.29267","0.00783"
"3.51600","0.29321","0.00795"
"3.52200","0.29369","0.00809"
"3.52800","0.29422","0.00812"
"3.53400","0.29470","0.00812"
"3.54000","0.29524","0.00807"
"3.54600","0.29572","0.00795"
"3.55200","0.29620","0.00792"
"3.55800","0.29674","0.00793"
"3.56400","0.29721","0.00793"
"3.57000","0.29769","0.00788"
"3.57600","0.29817","0.00787"
"3.58200","0.29871","0.00786"
"3.58800","0.29919","0.00780"
"3.59400","0.29967","0.00776"
"3.60000","0.30014","0.00775"
"3.60600","0.30068","0.00762"
"3.61200","0.30116","0.00750"
"3.61800","0.30164","0.00743"
"3.62400","0.30218","0.00741"
"3.63000","0.30265","0.00744"
"3.63600","0.30319","0.00743"
"3.64200","0.30367","0.00756"
"3.64800","0.30415","0.00770"
"3.65400","0.30469","0.00779"
"3.66000","0.30517","0.00796"
"3.66600","0.30570","0.00799"
"3.67200","0.30618","0.00783"
"3.67800","0.30672","0.00779"
"3.68400","0.30720","0.00774"
"3.69000","0.30774","0.00768"
"3.69600","0.30822","0.00770"
"3.70200","0.30869","0.00778"
"3.70800","0.30923","0.00788"
"3.71400","0.30971","0.00798"
"3.72000","0.31019","0.00808"
"3.72600","0.31073","0.00814"
"3.73200","0.31120","0.00819"
"3.73800","0.31168","0.00815"
"3.74400","0.31216","0.00821"
"3.75000","0.31270","0.00832"
"3.75600","0.31318","0.00845"
"3.76200","0.31366","0.00846"
"3.76800","0.31413","0.00850"
"3.77400","0.31467","0.00862"
"3.78000","0.31515","0.00854"
"3.78600","0.31563","0.00850"
"3.79200","0.31611","0.00853"
"3.79800","0.31665","0.00857"
"3.80400","0.31712","0.00853"
"3.81000","0.31766","0.00844"
"3.81600","0.31814","0.00840"
"3.82200","0.31868","0.00825"
"3.82800","0.31916","0.00805"
"3.83400","0.31969","0.00793"
"3.84000","0.32017","0.00786"
"3.84600","0.32065","0.00779"
"3.85200","0.32119","0.00777"
"3.85800","0.32167","0.00781"
"3.86400","0.32215","0.00792"
"3.87000","0.32262","0.00799"
"3.87600","0.32310","0.00803"
"3.88200","0.32364","0.00801"
"3.88800","0.32412","0.00802"
"3.89400","0.32460","0.00806"
"3.90000","0.32514","0.00807"
"3.90600","0.32561","0.00814"
"3.91200","0.32609","0.00806"
"3.91800","0.32663","0.00801"
"3.92400","0.32711","0.00803"
"3.93000","0.32765","0.00808"
"3.93600","0.32812","0.00811"
"3.94200","0.32866","0.00821"
"3.94800","0.32914","0.00828"
"3.95400","0.32968","0.00839"
"3.96000","0.33016","0.00850"
"3.96600","0.33070","0.00856"
"3.97200","0.33117","0.00854"
"3.97800","0.33171","0.00845"
"3.98400","0.33219","0.00840"
"3.99000","0.33273","0.00837"
"3.99600","0.33321","0.00834"
"4.00200","0.33369","0.00835"
"4.00800","0.33416","0.00836"
"4.01400","0.33470","0.00840"
"4.02000","0.33518","0.00852"
"4.02600","0.33566","0.00871"
"4.03200","0.33620","0.00880"
"4.03800","0.33667","0.00875"
"4.04400","0.33721","0.00866"
"4.05000","0.33769","0.00866"
"4.05600","0.33817","0.00861"
"4.06200","0.33871","0.00843"
"4.06800","0.33919","0.00835"
"4.07400","0.33972","0.00833"
"4.08000","0.34020","0.00834"
"4.08600","0.34068","0.00840"
"4.09200","0.34122","0.00853"
"4.09800","0.34170","0.00859"
"4.10400","0.34224","0.00874"
"4.11000","0.34271","0.00891"
"4.11600","0.34325","0.00895"
"4.12200","0.34373","0.00893"
"4.12800","0.34427","0.00884"
"4.13400","0.34475","0.00870"
"4.14000","0.34522","0.00854"
"4.14600","0.34576","0.00841"
"4.15200","0.34624","0.00839"
"4.15800","0.34672","0.00843"
"4.16400","0.34720","0.00853"
"4.17000","0.34774","0.00857"
"4.17600","0.34821","0.00859"
"4.18200","0.34869","0.00850"
"4.18800","0.34923","0.00845"
"4.19400","0.34971","0.00846"
"4.20000","0.35019","0.00846"
"4.20600","0.35073","0.00838"
"4.21200","0.35120","0.00829"
"4.21800","0.35168","0.00833"
"4.22400","0.35216","0.00841"
"4.23000","0.35270","0.00844"
"4.23600","0.35318","0.00850"
"4.24200","0.35371","0.00869"
"4.24800","0.35419","0.00891"
"4.25400","0.35473","0.00903"
"4.26000","0.35521","0.00912"
"4.26600","0.35575","0.00911"
"4.27200","0.35623","0.00897"
"4.27800","0.35670","0.00879"
"4.28400","0.35718","0.00869"
"4.29000","0.35766","0.00862"
"4.29600","0.35820","0.00857"
"4.30200","0.35868","0.00862"
"4.30800","0.35916","0.00861"
"4.31400","0.35969","0.00849"
"4.32000","0.36017","0.00826"
"4.32600","0.36065","0.00804"
"4.33200","0.36119","0.00803"
"4.33800","0.36167","0.00816"
"4.34400","0.36215","0.00834"
"4.35000","0.36268","0.00853"
"4.35600","0.36316","0.00867"
"4.36200","0.36364","0.00871"
"4.36800","0.36418","0.00866"
"4.37400","0.36466","0.00854"
"4.38000","0.36513","0.00836"
"4.38600","0.36567","0.00823"
"4.39200","0.36615","0.00805"
"4.39800","0.36669","0.00792"
"4.40400","0.36717","0.00792"
"4.41000","0.36765","0.00803"
"4.41600","0.36818","0.00827"
"4.42200","0.36866","0.00850"
"4.42800","0.36914","0.00862"
"4.43400","0.36962","0.00865"
"4.44000","0.37016","0.00861"
"4.44600","0.37064","0.00861"
"4.45200","0.37111","0.00853"
"4.45800","0.37159","0.00852"
"4.46400","0.37213","0.00853"
"4.47000","0.37261","0.00851"
"4.47600","0.37315","0.00846"
"4.48200","0.37362","0.00843"
"4.48800","0.37410","0.00840"
"4.49400","0.37464","0.00838"
"4.50000","0.37512","0.00829"
"4.50600","0.37566","0.00831"
"4.51200","0.37614","0.00834"
"4.51800","0.37661","0.00836"
"4.52400","0.37715","0.00850"
"4.53000","0.37763","0.00861"
"4.53600","0.37817","0.00860"
"4.54200","0.37871","0.00861"
"4.54800","0.37919","0.00878"
"4.55400","0.37972","0.00887"
"4.56000","0.38020","0.00897"
"4.56600","0.38074","0.00907"
"4.57200","0.38122","0.00902"
"4.57800","0.38170","0.00887"
"4.58400","0.38223","0.00870"
"4.59000","0.38271","0.00856"
"4.59600","0.38319","0.00842"
"4.60200","0.38373","0.00829"
"4.60800","0.38421","0.00817"
"4.61400","0.38469","0.00799"
"4.62000","0.38522","0.00791"
"4.62600","0.38570","0.00792"
"4.63200","0.38618","0.00807"
"4.63800","0.38666","0.00820"
"4.64400","0.38720","0.00840"
"4.65000","0.38768","0.00854"
"4.65600","0.38815","0.00862"
"4.66200","0.38869","0.00874"
"4.66800","0.38917","0.00900"
"4.67400","0.38971","0.00934"
"4.68000","0.39019","0.00946"
"4.68600","0.39072","0.00925"
"4.69200","0.39120","0.00897"
"4.69800","0.39174","0.00874"
"4.70400","0.39222","0.00853"
"4.71000","0.39276","0.00851"
"4.71600","0.39324","0.00863"
"4.72200","0.39371","0.00872"
"4.72800","0.39419","0.00882"
"4.73400","0.39467","0.00894"
"4.74000","0.39521","0.00896"
"4.74600","0.39569","0.00889"
"4.75200","0.39617","0.00885"
"4.75800","0.39670","0.00884"
"4.76400","0.39718","0.00884"
"4.77000","0.39766","0.00879"
"4.77600","0.39814","0.00873"
"4.78200","0.39868","0.00873"
"4.78800","0.39915","0.00877"
"4.79400","0.39963","0.00885"
"4.80000","0.40017","0.00887"
"4.80600","0.40065","0.00886"
"4.81200","0.40119","0.00891"
"4.81800","0.40167","0.00906"
"4.82400","0.40220","0.00910"
"4.83000","0.40268","0.00903"
"4.83600","0.40322","0.00904"
"4.84200","0.40370","0.00907"
"4.84800","0.40418","0.00906"
"4.85400","0.40472","0.00903"
"4.86000","0.40519","0.00904"
"4.86600","0.40567","0.00917"
"4.87200","0.40615","0.00922"
"4.87800","0.40663","0.00915"
"4.88400","0.40717","0.00913"
"4.89000","0.40765","0.00915"
"4.89600","0.40812","0.00911"
"4.90200","0.40866","0.00906"
