End date,"1/8/2017"
Specimen label,"13DG_5"
Maximum Load,"0.54248",N

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.00040"
"0.00600","0.00000","0.00035"
"0.01200","0.00006","0.00011"
"0.01800","0.00012","-0.00012"
"0.02400","0.00018","-0.00027"
"0.03000","0.00030","-0.00043"
"0.03600","0.00042","-0.00052"
"0.04200","0.00066","-0.00043"
"0.04800","0.00084","-0.00031"
"0.05400","0.00108","-0.00023"
"0.06000","0.00132","-0.00022"
"0.06600","0.00161","-0.00011"
"0.07200","0.00197","0.00005"
"0.07800","0.00233","0.00011"
"0.08400","0.00269","0.00018"
"0.09000","0.00311","0.00025"
"0.09600","0.00353","0.00022"
"0.10200","0.00401","0.00016"
"0.10800","0.00448","0.00024"
"0.11400","0.00496","0.00039"
"0.12000","0.00550","0.00043"
"0.12600","0.00604","0.00042"
"0.13200","0.00664","0.00040"
"0.13800","0.00717","0.00029"
"0.14400","0.00777","0.00019"
"0.15000","0.00843","0.00021"
"0.15600","0.00903","0.00027"
"0.16200","0.00969","0.00028"
"0.16800","0.01034","0.00023"
"0.17400","0.01100","0.00029"
"0.18000","0.01166","0.00034"
"0.18600","0.01232","0.00033"
"0.19200","0.01297","0.00041"
"0.19800","0.01363","0.00054"
"0.20400","0.01429","0.00054"
"0.21000","0.01495","0.00060"
"0.21600","0.01566","0.00078"
"0.22200","0.01632","0.00083"
"0.22800","0.01698","0.00078"
"0.23400","0.01758","0.00070"
"0.24000","0.01824","0.00068"
"0.24600","0.01889","0.00063"
"0.25200","0.01955","0.00060"
"0.25800","0.02021","0.00070"
"0.26400","0.02081","0.00078"
"0.27000","0.02146","0.00077"
"0.27600","0.02206","0.00074"
"0.28200","0.02272","0.00076"
"0.28800","0.02332","0.00072"
"0.29400","0.02392","0.00063"
"0.30000","0.02451","0.00059"
"0.30600","0.02505","0.00063"
"0.31200","0.02565","0.00072"
"0.31800","0.02625","0.00090"
"0.32400","0.02679","0.00114"
"0.33000","0.02732","0.00130"
"0.33600","0.02786","0.00136"
"0.34200","0.02846","0.00145"
"0.34800","0.02900","0.00153"
"0.35400","0.02954","0.00147"
"0.36000","0.03007","0.00129"
"0.36600","0.03061","0.00117"
"0.37200","0.03115","0.00107"
"0.37800","0.03169","0.00103"
"0.38400","0.03223","0.00118"
"0.39000","0.03276","0.00141"
"0.39600","0.03324","0.00172"
"0.40200","0.03378","0.00189"
"0.40800","0.03432","0.00189"
"0.41400","0.03480","0.00177"
"0.42000","0.03534","0.00160"
"0.42600","0.03581","0.00162"
"0.43200","0.03629","0.00170"
"0.43800","0.03683","0.00179"
"0.44400","0.03731","0.00182"
"0.45000","0.03785","0.00178"
"0.45600","0.03833","0.00173"
"0.46200","0.03880","0.00172"
"0.46800","0.03934","0.00175"
"0.47400","0.03982","0.00175"
"0.48000","0.04030","0.00167"
"0.48600","0.04084","0.00162"
"0.49200","0.04131","0.00159"
"0.49800","0.04179","0.00152"
"0.50400","0.04227","0.00144"
"0.51000","0.04281","0.00149"
"0.51600","0.04329","0.00166"
"0.52200","0.04377","0.00165"
"0.52800","0.04430","0.00154"
"0.53400","0.04478","0.00147"
"0.54000","0.04526","0.00145"
"0.54600","0.04580","0.00144"
"0.55200","0.04628","0.00159"
"0.55800","0.04676","0.00178"
"0.56400","0.04723","0.00190"
"0.57000","0.04777","0.00190"
"0.57600","0.04825","0.00180"
"0.58200","0.04873","0.00180"
"0.58800","0.04921","0.00179"
"0.59400","0.04974","0.00170"
"0.60000","0.05022","0.00168"
"0.60600","0.05070","0.00171"
"0.61200","0.05124","0.00179"
"0.61800","0.05172","0.00185"
"0.62400","0.05220","0.00195"
"0.63000","0.05273","0.00196"
"0.63600","0.05321","0.00198"
"0.64200","0.05375","0.00192"
"0.64800","0.05423","0.00176"
"0.65400","0.05471","0.00159"
"0.66000","0.05525","0.00156"
"0.66600","0.05572","0.00169"
"0.67200","0.05626","0.00183"
"0.67800","0.05674","0.00203"
"0.68400","0.05728","0.00207"
"0.69000","0.05776","0.00211"
"0.69600","0.05829","0.00194"
"0.70200","0.05877","0.00166"
"0.70800","0.05925","0.00156"
"0.71400","0.05979","0.00171"
"0.72000","0.06027","0.00175"
"0.72600","0.06075","0.00177"
"0.73200","0.06122","0.00193"
"0.73800","0.06176","0.00205"
"0.74400","0.06224","0.00211"
"0.75000","0.06278","0.00208"
"0.75600","0.06326","0.00200"
"0.76200","0.06380","0.00180"
"0.76800","0.06427","0.00174"
"0.77400","0.06481","0.00189"
"0.78000","0.06529","0.00195"
"0.78600","0.06577","0.00198"
"0.79200","0.06631","0.00201"
"0.79800","0.06678","0.00199"
"0.80400","0.06732","0.00201"
"0.81000","0.06780","0.00207"
"0.81600","0.06828","0.00219"
"0.82200","0.06882","0.00226"
"0.82800","0.06930","0.00236"
"0.83400","0.06977","0.00253"
"0.84000","0.07031","0.00270"
"0.84600","0.07079","0.00267"
"0.85200","0.07127","0.00250"
"0.85800","0.07175","0.00245"
"0.86400","0.07229","0.00253"
"0.87000","0.07276","0.00255"
"0.87600","0.07324","0.00256"
"0.88200","0.07372","0.00262"
"0.88800","0.07426","0.00262"
"0.89400","0.07474","0.00257"
"0.90000","0.07528","0.00248"
"0.90600","0.07575","0.00239"
"0.91200","0.07623","0.00229"
"0.91800","0.07677","0.00230"
"0.92400","0.07725","0.00234"
"0.93000","0.07773","0.00241"
"0.93600","0.07826","0.00251"
"0.94200","0.07874","0.00256"
"0.94800","0.07928","0.00249"
"0.95400","0.07976","0.00251"
"0.96000","0.08030","0.00255"
"0.96600","0.08078","0.00256"
"0.97200","0.08131","0.00248"
"0.97800","0.08179","0.00232"
"0.98400","0.08227","0.00226"
"0.99000","0.08281","0.00224"
"0.99600","0.08329","0.00219"
"1.00200","0.08377","0.00216"
"1.00800","0.08430","0.00209"
"1.01400","0.08478","0.00215"
"1.02000","0.08526","0.00225"
"1.02600","0.08574","0.00235"
"1.03200","0.08628","0.00250"
"1.03800","0.08675","0.00262"
"1.04400","0.08723","0.00266"
"1.05000","0.08771","0.00263"
"1.05600","0.08825","0.00262"
"1.06200","0.08873","0.00274"
"1.06800","0.08921","0.00289"
"1.07400","0.08974","0.00291"
"1.08000","0.09022","0.00282"
"1.08600","0.09070","0.00271"
"1.09200","0.09124","0.00264"
"1.09800","0.09172","0.00260"
"1.10400","0.09226","0.00257"
